Time (s);Ip PGU (pu);Ip lower (pu);Ip upper (pu);Ip upper_overdamped (pu);Ip lower_overdamped (pu);Ip upper_underdamped (pu);Ip lower_underdamped (pu)
8.953e-01;-9.393e-01;-9.983e-01;-8.850e-01;-8.850e-01;-9.920e-01;-8.955e-01;-9.983e-01
8.970e-01;-9.393e-01;-9.984e-01;-8.851e-01;-8.851e-01;-9.921e-01;-8.955e-01;-9.984e-01
8.986e-01;-9.394e-01;-9.985e-01;-8.852e-01;-8.852e-01;-9.922e-01;-8.956e-01;-9.985e-01
9.003e-01;-9.395e-01;-9.986e-01;-8.853e-01;-8.853e-01;-9.922e-01;-8.956e-01;-9.986e-01
9.020e-01;-9.396e-01;-9.986e-01;-8.854e-01;-8.854e-01;-9.923e-01;-8.957e-01;-9.986e-01
9.036e-01;-9.396e-01;-9.987e-01;-8.854e-01;-8.854e-01;-9.923e-01;-8.957e-01;-9.987e-01
9.053e-01;-9.397e-01;-9.988e-01;-8.855e-01;-8.855e-01;-9.924e-01;-8.958e-01;-9.988e-01
9.070e-01;-9.398e-01;-9.989e-01;-8.856e-01;-8.856e-01;-9.924e-01;-8.958e-01;-9.989e-01
9.086e-01;-9.398e-01;-9.989e-01;-8.857e-01;-8.857e-01;-9.925e-01;-8.958e-01;-9.989e-01
9.103e-01;-9.399e-01;-9.990e-01;-8.858e-01;-8.858e-01;-9.925e-01;-8.959e-01;-9.990e-01
9.120e-01;-9.400e-01;-9.991e-01;-8.859e-01;-8.859e-01;-9.926e-01;-8.959e-01;-9.991e-01
9.136e-01;-9.400e-01;-9.991e-01;-8.859e-01;-8.859e-01;-9.927e-01;-8.960e-01;-9.991e-01
9.153e-01;-9.401e-01;-9.992e-01;-8.860e-01;-8.860e-01;-9.927e-01;-8.960e-01;-9.992e-01
9.170e-01;-9.402e-01;-9.992e-01;-8.861e-01;-8.861e-01;-9.928e-01;-8.960e-01;-9.992e-01
9.186e-01;-9.402e-01;-9.993e-01;-8.862e-01;-8.862e-01;-9.928e-01;-8.961e-01;-9.993e-01
9.203e-01;-9.403e-01;-9.994e-01;-8.863e-01;-8.863e-01;-9.929e-01;-8.961e-01;-9.994e-01
9.220e-01;-9.404e-01;-9.994e-01;-8.863e-01;-8.863e-01;-9.929e-01;-8.961e-01;-9.994e-01
9.236e-01;-9.404e-01;-9.995e-01;-8.864e-01;-8.864e-01;-9.930e-01;-8.962e-01;-9.995e-01
9.253e-01;-9.405e-01;-9.995e-01;-8.865e-01;-8.865e-01;-9.930e-01;-8.962e-01;-9.995e-01
9.270e-01;-9.406e-01;-9.996e-01;-8.866e-01;-8.866e-01;-9.931e-01;-8.962e-01;-9.996e-01
9.286e-01;-9.406e-01;-9.996e-01;-8.866e-01;-8.866e-01;-9.931e-01;-8.963e-01;-9.996e-01
9.303e-01;-9.407e-01;-9.997e-01;-8.867e-01;-8.867e-01;-9.932e-01;-8.963e-01;-9.997e-01
9.320e-01;-9.408e-01;-9.997e-01;-8.868e-01;-8.868e-01;-9.932e-01;-8.964e-01;-9.997e-01
9.336e-01;-9.408e-01;-9.998e-01;-8.869e-01;-8.869e-01;-9.933e-01;-8.964e-01;-9.998e-01
9.353e-01;-9.409e-01;-9.998e-01;-8.869e-01;-8.869e-01;-9.933e-01;-8.964e-01;-9.998e-01
9.370e-01;-9.409e-01;-9.999e-01;-8.870e-01;-8.870e-01;-9.934e-01;-8.965e-01;-9.999e-01
9.386e-01;-9.410e-01;-9.999e-01;-8.871e-01;-8.871e-01;-9.934e-01;-8.965e-01;-9.999e-01
9.403e-01;-9.411e-01;-1.000e+00;-8.872e-01;-8.872e-01;-9.935e-01;-8.965e-01;-1.000e+00
9.420e-01;-9.411e-01;-1.000e+00;-8.872e-01;-8.872e-01;-9.935e-01;-8.966e-01;-1.000e+00
9.436e-01;-9.412e-01;-1.000e+00;-8.873e-01;-8.873e-01;-9.936e-01;-8.966e-01;-1.000e+00
9.453e-01;-9.412e-01;-1.000e+00;-8.874e-01;-8.874e-01;-9.936e-01;-8.966e-01;-1.000e+00
9.470e-01;-9.413e-01;-1.000e+00;-8.875e-01;-8.875e-01;-9.937e-01;-8.967e-01;-1.000e+00
9.486e-01;-9.414e-01;-1.000e+00;-8.875e-01;-8.875e-01;-9.937e-01;-8.967e-01;-1.000e+00
9.503e-01;-9.414e-01;-1.000e+00;-8.876e-01;-8.876e-01;-9.937e-01;-8.967e-01;-1.000e+00
9.520e-01;-9.415e-01;-1.000e+00;-8.877e-01;-8.877e-01;-9.938e-01;-8.968e-01;-1.000e+00
9.537e-01;-9.415e-01;-1.000e+00;-8.877e-01;-8.877e-01;-9.938e-01;-8.968e-01;-1.000e+00
9.553e-01;-9.416e-01;-1.000e+00;-8.878e-01;-8.878e-01;-9.939e-01;-8.968e-01;-1.000e+00
9.570e-01;-9.416e-01;-1.000e+00;-8.879e-01;-8.879e-01;-9.939e-01;-8.968e-01;-1.000e+00
9.587e-01;-9.417e-01;-1.000e+00;-8.879e-01;-8.879e-01;-9.940e-01;-8.969e-01;-1.000e+00
9.603e-01;-9.418e-01;-1.000e+00;-8.880e-01;-8.880e-01;-9.940e-01;-8.969e-01;-1.000e+00
9.620e-01;-9.418e-01;-1.000e+00;-8.881e-01;-8.881e-01;-9.941e-01;-8.969e-01;-1.000e+00
9.637e-01;-9.419e-01;-1.000e+00;-8.882e-01;-8.882e-01;-9.941e-01;-8.970e-01;-1.000e+00
9.653e-01;-9.419e-01;-1.000e+00;-8.882e-01;-8.882e-01;-9.941e-01;-8.970e-01;-1.000e+00
9.670e-01;-9.420e-01;-1.001e+00;-8.883e-01;-8.883e-01;-9.942e-01;-8.970e-01;-1.001e+00
9.687e-01;-9.420e-01;-1.001e+00;-8.884e-01;-8.884e-01;-9.942e-01;-8.971e-01;-1.001e+00
9.703e-01;-9.421e-01;-1.001e+00;-8.884e-01;-8.884e-01;-9.943e-01;-8.971e-01;-1.001e+00
9.720e-01;-9.421e-01;-1.001e+00;-8.885e-01;-8.885e-01;-9.943e-01;-8.971e-01;-1.001e+00
9.737e-01;-9.422e-01;-1.001e+00;-8.886e-01;-8.886e-01;-9.943e-01;-8.971e-01;-1.001e+00
9.753e-01;-9.422e-01;-1.001e+00;-8.886e-01;-8.886e-01;-9.944e-01;-8.972e-01;-1.001e+00
9.770e-01;-9.423e-01;-1.001e+00;-8.887e-01;-8.887e-01;-9.944e-01;-8.972e-01;-1.001e+00
9.787e-01;-9.423e-01;-1.001e+00;-8.887e-01;-8.887e-01;-9.945e-01;-8.972e-01;-1.001e+00
9.803e-01;-9.424e-01;-1.001e+00;-8.888e-01;-8.888e-01;-9.945e-01;-8.972e-01;-1.001e+00
9.820e-01;-9.424e-01;-1.001e+00;-8.889e-01;-8.889e-01;-9.945e-01;-8.973e-01;-1.001e+00
9.837e-01;-9.425e-01;-1.001e+00;-8.889e-01;-8.889e-01;-9.946e-01;-8.973e-01;-1.001e+00
9.853e-01;-9.426e-01;-1.001e+00;-8.890e-01;-8.890e-01;-9.946e-01;-8.973e-01;-1.001e+00
9.870e-01;-9.426e-01;-1.001e+00;-8.891e-01;-8.891e-01;-9.947e-01;-8.974e-01;-1.001e+00
9.887e-01;-9.427e-01;-1.001e+00;-8.891e-01;-8.891e-01;-9.947e-01;-8.974e-01;-1.001e+00
9.903e-01;-9.427e-01;-1.001e+00;-8.892e-01;-8.892e-01;-9.947e-01;-8.974e-01;-1.001e+00
9.920e-01;-9.427e-01;-1.001e+00;-8.893e-01;-8.893e-01;-9.948e-01;-8.974e-01;-1.001e+00
9.937e-01;-9.428e-01;-1.001e+00;-8.893e-01;-8.893e-01;-9.948e-01;-8.975e-01;-1.001e+00
9.953e-01;-9.428e-01;-1.001e+00;-8.894e-01;-8.894e-01;-9.949e-01;-8.975e-01;-1.001e+00
9.970e-01;-9.429e-01;-1.001e+00;-8.894e-01;-8.894e-01;-9.949e-01;-8.975e-01;-1.001e+00
9.987e-01;-9.429e-01;-1.001e+00;-8.895e-01;-8.895e-01;-9.949e-01;-8.975e-01;-1.001e+00
1.000e+00;-9.430e-01;-1.001e+00;-8.896e-01;-8.896e-01;-9.950e-01;-8.976e-01;-1.001e+00
1.002e+00;-9.430e-01;-1.001e+00;-8.896e-01;-8.896e-01;-9.950e-01;-8.976e-01;-1.001e+00
1.004e+00;-9.431e-01;-1.001e+00;-8.897e-01;-8.897e-01;-9.950e-01;-8.976e-01;-1.001e+00
1.005e+00;-9.431e-01;-1.001e+00;-8.897e-01;-8.897e-01;-9.951e-01;-8.976e-01;-1.001e+00
1.007e+00;-9.432e-01;-1.001e+00;-8.898e-01;-8.898e-01;-9.951e-01;-8.976e-01;-1.001e+00
1.009e+00;-9.432e-01;-1.001e+00;-8.899e-01;-8.899e-01;-9.951e-01;-8.977e-01;-1.001e+00
1.010e+00;-9.433e-01;-1.001e+00;-8.899e-01;-8.899e-01;-9.952e-01;-8.977e-01;-1.001e+00
1.012e+00;-9.433e-01;-1.001e+00;-8.900e-01;-8.900e-01;-9.952e-01;-8.977e-01;-1.001e+00
1.014e+00;-9.434e-01;-1.001e+00;-8.900e-01;-8.900e-01;-9.952e-01;-8.977e-01;-1.001e+00
1.015e+00;-9.434e-01;-1.001e+00;-8.901e-01;-8.901e-01;-9.953e-01;-8.978e-01;-1.001e+00
1.017e+00;-9.434e-01;-1.001e+00;-8.901e-01;-8.901e-01;-9.953e-01;-8.978e-01;-1.001e+00
1.019e+00;-9.435e-01;-1.001e+00;-8.902e-01;-8.902e-01;-9.953e-01;-8.978e-01;-1.001e+00
1.020e+00;-9.435e-01;-1.001e+00;-8.903e-01;-8.903e-01;-9.954e-01;-8.978e-01;-1.001e+00
1.022e+00;-9.436e-01;-1.001e+00;-8.903e-01;-8.903e-01;-9.954e-01;-8.978e-01;-1.001e+00
1.024e+00;-9.436e-01;-1.001e+00;-8.904e-01;-8.904e-01;-9.954e-01;-8.979e-01;-1.001e+00
1.025e+00;-9.437e-01;-1.001e+00;-8.904e-01;-8.904e-01;-9.955e-01;-8.979e-01;-1.001e+00
1.027e+00;-9.437e-01;-1.001e+00;-8.905e-01;-8.905e-01;-9.955e-01;-8.979e-01;-1.001e+00
1.029e+00;-9.438e-01;-1.001e+00;-8.905e-01;-8.905e-01;-9.955e-01;-8.979e-01;-1.001e+00
1.030e+00;-9.438e-01;-1.001e+00;-8.906e-01;-8.906e-01;-9.956e-01;-8.980e-01;-1.001e+00
1.032e+00;-9.438e-01;-1.001e+00;-8.906e-01;-8.906e-01;-9.956e-01;-8.980e-01;-1.001e+00
1.034e+00;-9.439e-01;-1.001e+00;-8.907e-01;-8.907e-01;-9.956e-01;-8.980e-01;-1.001e+00
1.035e+00;-9.439e-01;-1.001e+00;-8.907e-01;-8.907e-01;-9.957e-01;-8.980e-01;-1.001e+00
1.037e+00;-9.440e-01;-1.001e+00;-8.908e-01;-8.908e-01;-9.957e-01;-8.980e-01;-1.001e+00
1.039e+00;-9.440e-01;-1.001e+00;-8.908e-01;-8.908e-01;-9.957e-01;-8.981e-01;-1.001e+00
1.040e+00;-9.440e-01;-1.001e+00;-8.909e-01;-8.909e-01;-9.958e-01;-8.981e-01;-1.001e+00
1.042e+00;-9.441e-01;-1.001e+00;-8.910e-01;-8.910e-01;-9.958e-01;-8.981e-01;-1.001e+00
1.044e+00;-9.441e-01;-1.001e+00;-8.910e-01;-8.910e-01;-9.958e-01;-8.981e-01;-1.001e+00
1.045e+00;-9.442e-01;-1.001e+00;-8.911e-01;-8.911e-01;-9.958e-01;-8.981e-01;-1.001e+00
1.047e+00;-9.442e-01;-1.001e+00;-8.911e-01;-8.911e-01;-9.959e-01;-8.982e-01;-1.001e+00
1.049e+00;-9.442e-01;-1.001e+00;-8.912e-01;-8.912e-01;-9.959e-01;-8.982e-01;-1.001e+00
1.050e+00;-9.443e-01;-1.001e+00;-8.912e-01;-8.912e-01;-9.959e-01;-8.982e-01;-1.001e+00
1.052e+00;-9.443e-01;-1.001e+00;-8.913e-01;-8.913e-01;-9.960e-01;-8.982e-01;-1.001e+00
1.054e+00;-9.444e-01;-1.001e+00;-8.913e-01;-8.913e-01;-9.960e-01;-8.982e-01;-1.001e+00
1.055e+00;-9.444e-01;-1.001e+00;-8.914e-01;-8.914e-01;-9.960e-01;-8.982e-01;-1.001e+00
1.057e+00;-9.444e-01;-1.001e+00;-8.914e-01;-8.914e-01;-9.961e-01;-8.983e-01;-1.001e+00
1.059e+00;-9.445e-01;-1.001e+00;-8.915e-01;-8.915e-01;-9.961e-01;-8.983e-01;-1.001e+00
1.060e+00;-9.445e-01;-1.001e+00;-8.915e-01;-8.915e-01;-9.961e-01;-8.983e-01;-1.001e+00
1.062e+00;-9.445e-01;-1.001e+00;-8.916e-01;-8.916e-01;-9.961e-01;-8.983e-01;-1.001e+00
1.064e+00;-9.446e-01;-1.001e+00;-8.916e-01;-8.916e-01;-9.962e-01;-8.983e-01;-1.001e+00
1.065e+00;-9.446e-01;-1.001e+00;-8.916e-01;-8.916e-01;-9.962e-01;-8.983e-01;-1.001e+00
1.067e+00;-9.446e-01;-1.001e+00;-8.917e-01;-8.917e-01;-9.962e-01;-8.984e-01;-1.001e+00
1.069e+00;-9.447e-01;-1.001e+00;-8.917e-01;-8.917e-01;-9.962e-01;-8.984e-01;-1.001e+00
1.070e+00;-9.447e-01;-1.001e+00;-8.918e-01;-8.918e-01;-9.963e-01;-8.984e-01;-1.001e+00
1.072e+00;-9.448e-01;-1.001e+00;-8.918e-01;-8.918e-01;-9.963e-01;-8.984e-01;-1.001e+00
1.074e+00;-9.448e-01;-1.001e+00;-8.919e-01;-8.919e-01;-9.963e-01;-8.984e-01;-1.001e+00
1.075e+00;-9.448e-01;-1.001e+00;-8.919e-01;-8.919e-01;-9.963e-01;-8.984e-01;-1.001e+00
1.077e+00;-9.449e-01;-1.000e+00;-8.920e-01;-8.920e-01;-9.964e-01;-8.985e-01;-1.000e+00
1.079e+00;-9.449e-01;-1.000e+00;-8.920e-01;-8.920e-01;-9.964e-01;-8.985e-01;-1.000e+00
1.080e+00;-9.449e-01;-1.000e+00;-8.921e-01;-8.921e-01;-9.964e-01;-8.985e-01;-1.000e+00
1.082e+00;-9.450e-01;-1.000e+00;-8.921e-01;-8.921e-01;-9.965e-01;-8.985e-01;-1.000e+00
1.084e+00;-9.450e-01;-1.000e+00;-8.922e-01;-8.922e-01;-9.965e-01;-8.985e-01;-1.000e+00
1.085e+00;-9.450e-01;-1.000e+00;-8.922e-01;-8.922e-01;-9.965e-01;-8.985e-01;-1.000e+00
1.087e+00;-9.451e-01;-1.000e+00;-8.922e-01;-8.922e-01;-9.965e-01;-8.986e-01;-1.000e+00
1.089e+00;-9.451e-01;-1.000e+00;-8.923e-01;-8.923e-01;-9.966e-01;-8.986e-01;-1.000e+00
1.090e+00;-9.451e-01;-1.000e+00;-8.923e-01;-8.923e-01;-9.966e-01;-8.986e-01;-1.000e+00
1.092e+00;-9.452e-01;-1.000e+00;-8.924e-01;-8.924e-01;-9.966e-01;-8.986e-01;-1.000e+00
1.094e+00;-9.452e-01;-1.000e+00;-8.924e-01;-8.924e-01;-9.966e-01;-8.986e-01;-1.000e+00
1.095e+00;-9.452e-01;-1.000e+00;-8.925e-01;-8.925e-01;-9.966e-01;-8.986e-01;-1.000e+00
1.097e+00;-9.453e-01;-1.000e+00;-8.925e-01;-8.925e-01;-9.967e-01;-8.986e-01;-1.000e+00
1.099e+00;-9.453e-01;-1.000e+00;-8.926e-01;-8.926e-01;-9.967e-01;-8.987e-01;-1.000e+00
1.100e+00;-9.453e-01;-1.000e+00;-8.926e-01;-8.926e-01;-9.967e-01;-8.987e-01;-1.000e+00
1.102e+00;-9.454e-01;-1.000e+00;-8.926e-01;-8.926e-01;-9.967e-01;-8.987e-01;-1.000e+00
1.104e+00;-9.454e-01;-1.000e+00;-8.927e-01;-8.927e-01;-9.968e-01;-8.987e-01;-1.000e+00
1.105e+00;-9.454e-01;-1.000e+00;-8.927e-01;-8.927e-01;-9.968e-01;-8.987e-01;-1.000e+00
1.107e+00;-9.455e-01;-1.000e+00;-8.928e-01;-8.928e-01;-9.968e-01;-8.987e-01;-1.000e+00
1.109e+00;-9.455e-01;-1.000e+00;-8.928e-01;-8.928e-01;-9.968e-01;-8.987e-01;-1.000e+00
1.110e+00;-9.455e-01;-1.000e+00;-8.928e-01;-8.928e-01;-9.969e-01;-8.988e-01;-1.000e+00
1.112e+00;-9.455e-01;-1.000e+00;-8.929e-01;-8.929e-01;-9.969e-01;-8.988e-01;-1.000e+00
1.114e+00;-9.456e-01;-1.000e+00;-8.929e-01;-8.929e-01;-9.969e-01;-8.988e-01;-1.000e+00
1.115e+00;-9.456e-01;-1.000e+00;-8.930e-01;-8.930e-01;-9.969e-01;-8.988e-01;-1.000e+00
1.117e+00;-9.456e-01;-1.000e+00;-8.930e-01;-8.930e-01;-9.969e-01;-8.988e-01;-1.000e+00
1.119e+00;-9.457e-01;-1.000e+00;-8.930e-01;-8.930e-01;-9.970e-01;-8.988e-01;-1.000e+00
1.120e+00;-9.457e-01;-1.000e+00;-8.931e-01;-8.931e-01;-9.970e-01;-8.988e-01;-1.000e+00
1.122e+00;-9.457e-01;-1.000e+00;-8.931e-01;-8.931e-01;-9.970e-01;-8.988e-01;-1.000e+00
1.124e+00;-9.457e-01;-1.000e+00;-8.932e-01;-8.932e-01;-9.970e-01;-8.989e-01;-1.000e+00
1.125e+00;-9.458e-01;-1.000e+00;-8.932e-01;-8.932e-01;-9.970e-01;-8.989e-01;-1.000e+00
1.127e+00;-9.458e-01;-1.000e+00;-8.932e-01;-8.932e-01;-9.971e-01;-8.989e-01;-1.000e+00
1.129e+00;-9.458e-01;-1.000e+00;-8.933e-01;-8.933e-01;-9.971e-01;-8.989e-01;-1.000e+00
1.130e+00;-9.459e-01;-1.000e+00;-8.933e-01;-8.933e-01;-9.971e-01;-8.989e-01;-1.000e+00
1.132e+00;-9.459e-01;-1.000e+00;-8.934e-01;-8.934e-01;-9.971e-01;-8.989e-01;-1.000e+00
1.134e+00;-9.459e-01;-1.000e+00;-8.934e-01;-8.934e-01;-9.972e-01;-8.989e-01;-1.000e+00
1.135e+00;-9.459e-01;-1.000e+00;-8.934e-01;-8.934e-01;-9.972e-01;-8.989e-01;-1.000e+00
1.137e+00;-9.460e-01;-1.000e+00;-8.935e-01;-8.935e-01;-9.972e-01;-8.989e-01;-1.000e+00
1.139e+00;-9.460e-01;-1.000e+00;-8.935e-01;-8.935e-01;-9.972e-01;-8.990e-01;-1.000e+00
1.140e+00;-9.460e-01;-1.000e+00;-8.935e-01;-8.935e-01;-9.972e-01;-8.990e-01;-1.000e+00
1.142e+00;-9.461e-01;-1.000e+00;-8.936e-01;-8.936e-01;-9.973e-01;-8.990e-01;-1.000e+00
1.144e+00;-9.461e-01;-1.000e+00;-8.936e-01;-8.936e-01;-9.973e-01;-8.990e-01;-1.000e+00
1.145e+00;-9.461e-01;-1.000e+00;-8.937e-01;-8.937e-01;-9.973e-01;-8.990e-01;-1.000e+00
1.147e+00;-9.461e-01;-1.000e+00;-8.937e-01;-8.937e-01;-9.973e-01;-8.990e-01;-1.000e+00
1.149e+00;-9.462e-01;-1.000e+00;-8.937e-01;-8.937e-01;-9.973e-01;-8.990e-01;-1.000e+00
1.150e+00;-9.462e-01;-1.000e+00;-8.938e-01;-8.938e-01;-9.973e-01;-8.990e-01;-1.000e+00
1.152e+00;-9.462e-01;-1.000e+00;-8.938e-01;-8.938e-01;-9.974e-01;-8.990e-01;-1.000e+00
1.154e+00;-9.462e-01;-1.000e+00;-8.938e-01;-8.938e-01;-9.974e-01;-8.991e-01;-1.000e+00
1.155e+00;-9.463e-01;-1.000e+00;-8.939e-01;-8.939e-01;-9.974e-01;-8.991e-01;-1.000e+00
1.157e+00;-9.463e-01;-1.000e+00;-8.939e-01;-8.939e-01;-9.974e-01;-8.991e-01;-1.000e+00
1.159e+00;-9.463e-01;-1.000e+00;-8.939e-01;-8.939e-01;-9.974e-01;-8.991e-01;-1.000e+00
1.160e+00;-9.463e-01;-1.000e+00;-8.940e-01;-8.940e-01;-9.975e-01;-8.991e-01;-1.000e+00
1.162e+00;-9.464e-01;-1.000e+00;-8.940e-01;-8.940e-01;-9.975e-01;-8.991e-01;-1.000e+00
1.164e+00;-9.464e-01;-1.000e+00;-8.940e-01;-8.940e-01;-9.975e-01;-8.991e-01;-1.000e+00
1.165e+00;-9.464e-01;-1.000e+00;-8.941e-01;-8.941e-01;-9.975e-01;-8.991e-01;-1.000e+00
1.167e+00;-9.464e-01;-1.000e+00;-8.941e-01;-8.941e-01;-9.975e-01;-8.991e-01;-1.000e+00
1.169e+00;-9.465e-01;-1.000e+00;-8.941e-01;-8.941e-01;-9.975e-01;-8.991e-01;-1.000e+00
1.170e+00;-9.465e-01;-1.000e+00;-8.942e-01;-8.942e-01;-9.976e-01;-8.992e-01;-1.000e+00
1.172e+00;-9.465e-01;-1.000e+00;-8.942e-01;-8.942e-01;-9.976e-01;-8.992e-01;-1.000e+00
1.174e+00;-9.465e-01;-1.000e+00;-8.942e-01;-8.942e-01;-9.976e-01;-8.992e-01;-1.000e+00
1.175e+00;-9.466e-01;-1.000e+00;-8.943e-01;-8.943e-01;-9.976e-01;-8.992e-01;-1.000e+00
1.177e+00;-9.466e-01;-1.000e+00;-8.943e-01;-8.943e-01;-9.976e-01;-8.992e-01;-1.000e+00
1.179e+00;-9.466e-01;-1.000e+00;-8.943e-01;-8.943e-01;-9.976e-01;-8.992e-01;-1.000e+00
1.180e+00;-9.466e-01;-1.000e+00;-8.944e-01;-8.944e-01;-9.977e-01;-8.992e-01;-1.000e+00
1.182e+00;-9.466e-01;-1.000e+00;-8.944e-01;-8.944e-01;-9.977e-01;-8.992e-01;-1.000e+00
1.184e+00;-9.467e-01;-1.000e+00;-8.944e-01;-8.944e-01;-9.977e-01;-8.992e-01;-1.000e+00
1.185e+00;-9.467e-01;-1.000e+00;-8.945e-01;-8.945e-01;-9.977e-01;-8.992e-01;-1.000e+00
1.187e+00;-9.467e-01;-1.000e+00;-8.945e-01;-8.945e-01;-9.977e-01;-8.992e-01;-1.000e+00
1.189e+00;-9.467e-01;-1.000e+00;-8.945e-01;-8.945e-01;-9.977e-01;-8.993e-01;-1.000e+00
1.190e+00;-9.468e-01;-1.000e+00;-8.946e-01;-8.946e-01;-9.978e-01;-8.993e-01;-1.000e+00
1.192e+00;-9.468e-01;-1.000e+00;-8.946e-01;-8.946e-01;-9.978e-01;-8.993e-01;-1.000e+00
1.194e+00;-9.468e-01;-1.000e+00;-8.946e-01;-8.946e-01;-9.978e-01;-8.993e-01;-1.000e+00
1.195e+00;-9.468e-01;-1.000e+00;-8.947e-01;-8.947e-01;-9.978e-01;-8.993e-01;-1.000e+00
1.197e+00;-9.468e-01;-1.000e+00;-8.947e-01;-8.947e-01;-9.978e-01;-8.993e-01;-1.000e+00
1.199e+00;-9.469e-01;-1.000e+00;-8.947e-01;-8.947e-01;-9.978e-01;-8.993e-01;-1.000e+00
1.200e+00;-9.469e-01;-1.000e+00;-8.947e-01;-8.947e-01;-9.978e-01;-8.993e-01;-1.000e+00
1.202e+00;-9.469e-01;-1.000e+00;-8.948e-01;-8.948e-01;-9.979e-01;-8.993e-01;-1.000e+00
1.204e+00;-9.469e-01;-1.000e+00;-8.948e-01;-8.948e-01;-9.979e-01;-8.993e-01;-1.000e+00
1.205e+00;-9.469e-01;-1.000e+00;-8.948e-01;-8.948e-01;-9.979e-01;-8.993e-01;-1.000e+00
1.207e+00;-9.470e-01;-1.000e+00;-8.949e-01;-8.949e-01;-9.979e-01;-8.993e-01;-1.000e+00
1.209e+00;-9.470e-01;-1.000e+00;-8.949e-01;-8.949e-01;-9.979e-01;-8.994e-01;-1.000e+00
1.210e+00;-9.470e-01;-1.000e+00;-8.949e-01;-8.949e-01;-9.979e-01;-8.994e-01;-1.000e+00
1.212e+00;-9.470e-01;-1.000e+00;-8.950e-01;-8.950e-01;-9.980e-01;-8.994e-01;-1.000e+00
1.214e+00;-9.470e-01;-1.000e+00;-8.950e-01;-8.950e-01;-9.980e-01;-8.994e-01;-1.000e+00
1.215e+00;-9.471e-01;-1.000e+00;-8.950e-01;-8.950e-01;-9.980e-01;-8.994e-01;-1.000e+00
1.217e+00;-9.471e-01;-1.000e+00;-8.950e-01;-8.950e-01;-9.980e-01;-8.994e-01;-1.000e+00
1.219e+00;-9.471e-01;-1.000e+00;-8.951e-01;-8.951e-01;-9.980e-01;-8.994e-01;-1.000e+00
1.220e+00;-9.471e-01;-1.000e+00;-8.951e-01;-8.951e-01;-9.980e-01;-8.994e-01;-1.000e+00
1.222e+00;-9.471e-01;-1.000e+00;-8.951e-01;-8.951e-01;-9.980e-01;-8.994e-01;-1.000e+00
1.224e+00;-9.472e-01;-1.000e+00;-8.952e-01;-8.952e-01;-9.980e-01;-8.994e-01;-1.000e+00
1.225e+00;-9.472e-01;-1.000e+00;-8.952e-01;-8.952e-01;-9.981e-01;-8.994e-01;-1.000e+00
1.227e+00;-9.472e-01;-1.000e+00;-8.952e-01;-8.952e-01;-9.981e-01;-8.994e-01;-1.000e+00
1.229e+00;-9.472e-01;-1.000e+00;-8.952e-01;-8.952e-01;-9.981e-01;-8.994e-01;-1.000e+00
1.230e+00;-9.472e-01;-1.000e+00;-8.953e-01;-8.953e-01;-9.981e-01;-8.994e-01;-1.000e+00
1.232e+00;-9.473e-01;-1.000e+00;-8.953e-01;-8.953e-01;-9.981e-01;-8.994e-01;-1.000e+00
1.234e+00;-9.473e-01;-1.000e+00;-8.953e-01;-8.953e-01;-9.981e-01;-8.995e-01;-1.000e+00
1.235e+00;-9.473e-01;-1.000e+00;-8.953e-01;-8.953e-01;-9.981e-01;-8.995e-01;-1.000e+00
1.237e+00;-9.473e-01;-1.000e+00;-8.954e-01;-8.954e-01;-9.982e-01;-8.995e-01;-1.000e+00
1.239e+00;-9.473e-01;-1.000e+00;-8.954e-01;-8.954e-01;-9.982e-01;-8.995e-01;-1.000e+00
1.240e+00;-9.473e-01;-1.000e+00;-8.954e-01;-8.954e-01;-9.982e-01;-8.995e-01;-1.000e+00
1.242e+00;-9.474e-01;-1.000e+00;-8.955e-01;-8.955e-01;-9.982e-01;-8.995e-01;-1.000e+00
1.244e+00;-9.474e-01;-1.000e+00;-8.955e-01;-8.955e-01;-9.982e-01;-8.995e-01;-1.000e+00
1.245e+00;-9.474e-01;-1.000e+00;-8.955e-01;-8.955e-01;-9.982e-01;-8.995e-01;-1.000e+00
1.247e+00;-9.474e-01;-1.000e+00;-8.955e-01;-8.955e-01;-9.982e-01;-8.995e-01;-1.000e+00
1.249e+00;-9.474e-01;-1.000e+00;-8.956e-01;-8.956e-01;-9.982e-01;-8.995e-01;-1.000e+00
1.250e+00;-9.475e-01;-1.000e+00;-8.956e-01;-8.956e-01;-9.983e-01;-8.995e-01;-1.000e+00
1.252e+00;-9.475e-01;-1.000e+00;-8.956e-01;-8.956e-01;-9.983e-01;-8.995e-01;-1.000e+00
1.254e+00;-9.475e-01;-1.000e+00;-8.956e-01;-8.956e-01;-9.983e-01;-8.995e-01;-1.000e+00
1.255e+00;-9.475e-01;-1.000e+00;-8.957e-01;-8.957e-01;-9.983e-01;-8.995e-01;-1.000e+00
1.257e+00;-9.475e-01;-1.000e+00;-8.957e-01;-8.957e-01;-9.983e-01;-8.995e-01;-1.000e+00
1.259e+00;-9.475e-01;-1.000e+00;-8.957e-01;-8.957e-01;-9.983e-01;-8.995e-01;-1.000e+00
1.260e+00;-9.476e-01;-1.000e+00;-8.957e-01;-8.957e-01;-9.983e-01;-8.996e-01;-1.000e+00
