time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
32.392724000;1.049e+00;3.330e-01;-2.462e-01;3.174e-01;-2.347e-01;1.049e+00;3.174e-01;-2.347e-01;1.049e+00;1.665e-03;-1.231e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.404724000;1.049e+00;3.330e-01;-2.462e-01;3.174e-01;-2.347e-01;1.049e+00;3.174e-01;-2.347e-01;1.049e+00;1.665e-03;-1.231e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.405724000;1.049e+00;3.330e-01;-2.462e-01;3.174e-01;-2.347e-01;1.049e+00;3.174e-01;-2.345e-01;1.049e+00;1.665e-03;-1.231e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.407724000;1.049e+00;3.330e-01;-2.462e-01;3.174e-01;-2.347e-01;1.049e+00;3.174e-01;-2.345e-01;1.049e+00;1.665e-03;-1.231e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.408724000;1.049e+00;3.330e-01;-2.460e-01;3.174e-01;-2.345e-01;1.049e+00;3.174e-01;-2.345e-01;1.049e+00;1.665e-03;-1.230e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.420724000;1.049e+00;3.330e-01;-2.460e-01;3.174e-01;-2.345e-01;1.049e+00;3.174e-01;-2.345e-01;1.049e+00;1.665e-03;-1.230e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.421724000;1.049e+00;3.330e-01;-2.460e-01;3.174e-01;-2.345e-01;1.049e+00;3.174e-01;-2.343e-01;1.049e+00;1.665e-03;-1.230e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.422724000;1.049e+00;3.330e-01;-2.460e-01;3.174e-01;-2.345e-01;1.049e+00;3.174e-01;-2.343e-01;1.049e+00;1.665e-03;-1.230e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.423724000;1.049e+00;3.330e-01;-2.458e-01;3.174e-01;-2.343e-01;1.049e+00;3.174e-01;-2.343e-01;1.049e+00;1.665e-03;-1.229e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.435724000;1.049e+00;3.330e-01;-2.458e-01;3.174e-01;-2.343e-01;1.049e+00;3.174e-01;-2.343e-01;1.049e+00;1.665e-03;-1.229e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.436724000;1.049e+00;3.330e-01;-2.458e-01;3.174e-01;-2.343e-01;1.049e+00;3.174e-01;-2.341e-01;1.049e+00;1.665e-03;-1.229e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.438724000;1.049e+00;3.330e-01;-2.458e-01;3.174e-01;-2.343e-01;1.049e+00;3.174e-01;-2.341e-01;1.049e+00;1.665e-03;-1.229e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.439724000;1.049e+00;3.330e-01;-2.456e-01;3.174e-01;-2.341e-01;1.049e+00;3.174e-01;-2.341e-01;1.049e+00;1.665e-03;-1.228e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.451724000;1.049e+00;3.330e-01;-2.456e-01;3.174e-01;-2.341e-01;1.049e+00;3.174e-01;-2.341e-01;1.049e+00;1.665e-03;-1.228e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.452724000;1.049e+00;3.330e-01;-2.456e-01;3.174e-01;-2.341e-01;1.049e+00;3.174e-01;-2.339e-01;1.049e+00;1.665e-03;-1.228e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.454724000;1.049e+00;3.330e-01;-2.456e-01;3.174e-01;-2.341e-01;1.049e+00;3.174e-01;-2.339e-01;1.049e+00;1.665e-03;-1.228e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.455724000;1.049e+00;3.330e-01;-2.454e-01;3.174e-01;-2.339e-01;1.049e+00;3.174e-01;-2.339e-01;1.049e+00;1.665e-03;-1.227e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.467724000;1.049e+00;3.330e-01;-2.454e-01;3.174e-01;-2.339e-01;1.049e+00;3.174e-01;-2.339e-01;1.049e+00;1.665e-03;-1.227e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.468724000;1.049e+00;3.330e-01;-2.454e-01;3.174e-01;-2.339e-01;1.049e+00;3.174e-01;-2.337e-01;1.049e+00;1.665e-03;-1.227e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.469724000;1.049e+00;3.330e-01;-2.454e-01;3.174e-01;-2.339e-01;1.049e+00;3.174e-01;-2.337e-01;1.049e+00;1.665e-03;-1.227e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.470724000;1.049e+00;3.330e-01;-2.452e-01;3.174e-01;-2.337e-01;1.049e+00;3.174e-01;-2.337e-01;1.049e+00;1.665e-03;-1.226e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.482724000;1.049e+00;3.330e-01;-2.452e-01;3.174e-01;-2.337e-01;1.049e+00;3.174e-01;-2.337e-01;1.049e+00;1.665e-03;-1.226e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.483724000;1.049e+00;3.330e-01;-2.452e-01;3.174e-01;-2.337e-01;1.049e+00;3.174e-01;-2.335e-01;1.049e+00;1.665e-03;-1.226e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.485724000;1.049e+00;3.330e-01;-2.452e-01;3.174e-01;-2.337e-01;1.049e+00;3.174e-01;-2.335e-01;1.049e+00;1.665e-03;-1.226e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.486724000;1.049e+00;3.330e-01;-2.450e-01;3.174e-01;-2.335e-01;1.049e+00;3.174e-01;-2.335e-01;1.049e+00;1.665e-03;-1.225e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.498724000;1.049e+00;3.330e-01;-2.450e-01;3.174e-01;-2.335e-01;1.049e+00;3.174e-01;-2.335e-01;1.049e+00;1.665e-03;-1.225e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.499724000;1.049e+00;3.330e-01;-2.450e-01;3.174e-01;-2.335e-01;1.049e+00;3.174e-01;-2.333e-01;1.049e+00;1.665e-03;-1.225e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.501724000;1.049e+00;3.330e-01;-2.450e-01;3.174e-01;-2.335e-01;1.049e+00;3.174e-01;-2.333e-01;1.049e+00;1.665e-03;-1.225e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.502724000;1.049e+00;3.330e-01;-2.448e-01;3.174e-01;-2.333e-01;1.049e+00;3.174e-01;-2.333e-01;1.049e+00;1.665e-03;-1.224e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.514724000;1.049e+00;3.330e-01;-2.448e-01;3.174e-01;-2.333e-01;1.049e+00;3.174e-01;-2.333e-01;1.049e+00;1.665e-03;-1.224e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.515724000;1.049e+00;3.330e-01;-2.448e-01;3.174e-01;-2.333e-01;1.049e+00;3.174e-01;-2.331e-01;1.049e+00;1.665e-03;-1.224e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.516724000;1.049e+00;3.330e-01;-2.448e-01;3.174e-01;-2.333e-01;1.049e+00;3.174e-01;-2.331e-01;1.049e+00;1.665e-03;-1.224e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.517724000;1.049e+00;3.330e-01;-2.446e-01;3.174e-01;-2.331e-01;1.049e+00;3.174e-01;-2.331e-01;1.049e+00;1.665e-03;-1.223e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.529724000;1.049e+00;3.330e-01;-2.446e-01;3.174e-01;-2.331e-01;1.049e+00;3.174e-01;-2.331e-01;1.049e+00;1.665e-03;-1.223e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.530724000;1.049e+00;3.330e-01;-2.446e-01;3.174e-01;-2.331e-01;1.049e+00;3.174e-01;-2.329e-01;1.049e+00;1.665e-03;-1.223e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.532724000;1.049e+00;3.330e-01;-2.446e-01;3.174e-01;-2.331e-01;1.049e+00;3.174e-01;-2.329e-01;1.049e+00;1.665e-03;-1.223e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.533724000;1.049e+00;3.330e-01;-2.444e-01;3.174e-01;-2.329e-01;1.049e+00;3.174e-01;-2.329e-01;1.049e+00;1.665e-03;-1.222e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.545724000;1.049e+00;3.330e-01;-2.444e-01;3.174e-01;-2.329e-01;1.049e+00;3.174e-01;-2.329e-01;1.049e+00;1.665e-03;-1.222e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.546724000;1.049e+00;3.330e-01;-2.444e-01;3.174e-01;-2.329e-01;1.049e+00;3.174e-01;-2.327e-01;1.049e+00;1.665e-03;-1.222e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.548724000;1.049e+00;3.330e-01;-2.444e-01;3.174e-01;-2.329e-01;1.049e+00;3.174e-01;-2.327e-01;1.049e+00;1.665e-03;-1.222e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.549724000;1.049e+00;3.330e-01;-2.442e-01;3.174e-01;-2.327e-01;1.049e+00;3.174e-01;-2.327e-01;1.049e+00;1.665e-03;-1.221e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.558724000;1.049e+00;3.330e-01;-2.442e-01;3.174e-01;-2.327e-01;1.049e+00;3.174e-01;-2.327e-01;1.049e+00;1.665e-03;-1.221e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.559724000;1.049e+00;3.330e-01;-2.442e-01;3.173e-01;-2.327e-01;1.049e+00;3.174e-01;-2.327e-01;1.049e+00;1.665e-03;-1.221e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.561724000;1.049e+00;3.330e-01;-2.442e-01;3.173e-01;-2.327e-01;1.049e+00;3.174e-01;-2.327e-01;1.049e+00;1.665e-03;-1.221e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.562724000;1.049e+00;3.330e-01;-2.442e-01;3.173e-01;-2.327e-01;1.049e+00;3.174e-01;-2.325e-01;1.049e+00;1.665e-03;-1.221e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.564724000;1.049e+00;3.330e-01;-2.442e-01;3.173e-01;-2.327e-01;1.049e+00;3.174e-01;-2.325e-01;1.049e+00;1.665e-03;-1.221e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.565724000;1.049e+00;3.330e-01;-2.440e-01;3.173e-01;-2.325e-01;1.049e+00;3.174e-01;-2.325e-01;1.049e+00;1.665e-03;-1.220e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.577724000;1.049e+00;3.330e-01;-2.440e-01;3.173e-01;-2.325e-01;1.049e+00;3.174e-01;-2.325e-01;1.049e+00;1.665e-03;-1.220e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.578724000;1.049e+00;3.330e-01;-2.440e-01;3.173e-01;-2.325e-01;1.049e+00;3.174e-01;-2.323e-01;1.049e+00;1.665e-03;-1.220e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.580724000;1.049e+00;3.330e-01;-2.440e-01;3.173e-01;-2.325e-01;1.049e+00;3.174e-01;-2.323e-01;1.049e+00;1.665e-03;-1.220e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.581724000;1.049e+00;3.330e-01;-2.438e-01;3.173e-01;-2.323e-01;1.049e+00;3.174e-01;-2.323e-01;1.049e+00;1.665e-03;-1.219e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.593724000;1.049e+00;3.330e-01;-2.438e-01;3.173e-01;-2.323e-01;1.049e+00;3.174e-01;-2.323e-01;1.049e+00;1.665e-03;-1.219e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.594724000;1.049e+00;3.330e-01;-2.438e-01;3.173e-01;-2.323e-01;1.049e+00;3.174e-01;-2.322e-01;1.049e+00;1.665e-03;-1.219e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.595724000;1.049e+00;3.330e-01;-2.438e-01;3.173e-01;-2.323e-01;1.049e+00;3.174e-01;-2.322e-01;1.049e+00;1.665e-03;-1.219e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.596724000;1.049e+00;3.330e-01;-2.438e-01;3.173e-01;-2.323e-01;1.049e+00;3.173e-01;-2.322e-01;1.049e+00;1.665e-03;-1.219e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.597724000;1.049e+00;3.330e-01;-2.436e-01;3.173e-01;-2.321e-01;1.049e+00;3.173e-01;-2.322e-01;1.049e+00;1.665e-03;-1.218e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.601724000;1.049e+00;3.330e-01;-2.436e-01;3.173e-01;-2.321e-01;1.049e+00;3.173e-01;-2.322e-01;1.049e+00;1.665e-03;-1.218e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.602724000;1.049e+00;3.330e-01;-2.436e-01;3.173e-01;-2.321e-01;1.049e+00;3.173e-01;-2.321e-01;1.049e+00;1.665e-03;-1.218e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.609724000;1.049e+00;3.330e-01;-2.436e-01;3.173e-01;-2.321e-01;1.049e+00;3.173e-01;-2.321e-01;1.049e+00;1.665e-03;-1.218e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.610724000;1.049e+00;3.330e-01;-2.436e-01;3.173e-01;-2.321e-01;1.049e+00;3.173e-01;-2.320e-01;1.049e+00;1.665e-03;-1.218e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.612724000;1.049e+00;3.330e-01;-2.436e-01;3.173e-01;-2.321e-01;1.049e+00;3.173e-01;-2.320e-01;1.049e+00;1.665e-03;-1.218e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.613724000;1.049e+00;3.330e-01;-2.434e-01;3.173e-01;-2.319e-01;1.049e+00;3.173e-01;-2.320e-01;1.049e+00;1.665e-03;-1.217e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.625724000;1.049e+00;3.330e-01;-2.434e-01;3.173e-01;-2.319e-01;1.049e+00;3.173e-01;-2.320e-01;1.049e+00;1.665e-03;-1.217e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.626724000;1.049e+00;3.330e-01;-2.434e-01;3.173e-01;-2.319e-01;1.049e+00;3.173e-01;-2.318e-01;1.049e+00;1.665e-03;-1.217e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.628724000;1.049e+00;3.330e-01;-2.434e-01;3.173e-01;-2.319e-01;1.049e+00;3.173e-01;-2.318e-01;1.049e+00;1.665e-03;-1.217e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.629724000;1.049e+00;3.330e-01;-2.432e-01;3.173e-01;-2.318e-01;1.049e+00;3.173e-01;-2.318e-01;1.049e+00;1.665e-03;-1.216e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.634724000;1.049e+00;3.330e-01;-2.432e-01;3.173e-01;-2.318e-01;1.049e+00;3.173e-01;-2.318e-01;1.049e+00;1.665e-03;-1.216e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.635724000;1.049e+00;3.330e-01;-2.432e-01;3.173e-01;-2.317e-01;1.049e+00;3.173e-01;-2.318e-01;1.049e+00;1.665e-03;-1.216e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.641724000;1.049e+00;3.330e-01;-2.432e-01;3.173e-01;-2.317e-01;1.049e+00;3.173e-01;-2.318e-01;1.049e+00;1.665e-03;-1.216e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.642724000;1.049e+00;3.330e-01;-2.432e-01;3.173e-01;-2.317e-01;1.049e+00;3.173e-01;-2.316e-01;1.049e+00;1.665e-03;-1.216e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.644724000;1.049e+00;3.330e-01;-2.432e-01;3.173e-01;-2.317e-01;1.049e+00;3.173e-01;-2.316e-01;1.049e+00;1.665e-03;-1.216e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.645724000;1.049e+00;3.330e-01;-2.430e-01;3.173e-01;-2.316e-01;1.049e+00;3.173e-01;-2.316e-01;1.049e+00;1.665e-03;-1.215e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.657724000;1.049e+00;3.330e-01;-2.430e-01;3.173e-01;-2.316e-01;1.049e+00;3.173e-01;-2.316e-01;1.049e+00;1.665e-03;-1.215e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.658724000;1.049e+00;3.330e-01;-2.430e-01;3.173e-01;-2.316e-01;1.049e+00;3.173e-01;-2.314e-01;1.049e+00;1.665e-03;-1.215e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.660724000;1.049e+00;3.330e-01;-2.430e-01;3.173e-01;-2.316e-01;1.049e+00;3.173e-01;-2.314e-01;1.049e+00;1.665e-03;-1.215e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.661724000;1.049e+00;3.330e-01;-2.428e-01;3.173e-01;-2.314e-01;1.049e+00;3.173e-01;-2.314e-01;1.049e+00;1.665e-03;-1.214e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.674724000;1.049e+00;3.330e-01;-2.428e-01;3.173e-01;-2.314e-01;1.049e+00;3.173e-01;-2.314e-01;1.049e+00;1.665e-03;-1.214e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.675724000;1.049e+00;3.330e-01;-2.428e-01;3.173e-01;-2.314e-01;1.049e+00;3.173e-01;-2.312e-01;1.049e+00;1.665e-03;-1.214e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.676724000;1.049e+00;3.330e-01;-2.428e-01;3.173e-01;-2.314e-01;1.049e+00;3.173e-01;-2.312e-01;1.049e+00;1.665e-03;-1.214e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.677724000;1.049e+00;3.330e-01;-2.426e-01;3.173e-01;-2.312e-01;1.049e+00;3.173e-01;-2.312e-01;1.049e+00;1.665e-03;-1.213e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.690724000;1.049e+00;3.330e-01;-2.426e-01;3.173e-01;-2.312e-01;1.049e+00;3.173e-01;-2.312e-01;1.049e+00;1.665e-03;-1.213e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.691724000;1.049e+00;3.330e-01;-2.426e-01;3.173e-01;-2.312e-01;1.049e+00;3.173e-01;-2.310e-01;1.049e+00;1.665e-03;-1.213e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.693724000;1.049e+00;3.330e-01;-2.426e-01;3.173e-01;-2.312e-01;1.049e+00;3.173e-01;-2.310e-01;1.049e+00;1.665e-03;-1.213e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.694724000;1.049e+00;3.330e-01;-2.424e-01;3.173e-01;-2.310e-01;1.049e+00;3.173e-01;-2.310e-01;1.049e+00;1.665e-03;-1.212e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.706724000;1.049e+00;3.330e-01;-2.424e-01;3.173e-01;-2.310e-01;1.049e+00;3.173e-01;-2.310e-01;1.049e+00;1.665e-03;-1.212e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.707724000;1.049e+00;3.330e-01;-2.424e-01;3.173e-01;-2.310e-01;1.049e+00;3.173e-01;-2.308e-01;1.049e+00;1.665e-03;-1.212e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.709724000;1.049e+00;3.330e-01;-2.424e-01;3.173e-01;-2.310e-01;1.049e+00;3.173e-01;-2.308e-01;1.049e+00;1.665e-03;-1.212e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.710724000;1.049e+00;3.330e-01;-2.422e-01;3.173e-01;-2.308e-01;1.049e+00;3.173e-01;-2.308e-01;1.049e+00;1.665e-03;-1.211e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.712724000;1.049e+00;3.330e-01;-2.422e-01;3.173e-01;-2.308e-01;1.049e+00;3.173e-01;-2.308e-01;1.049e+00;1.665e-03;-1.211e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.713724000;1.050e+00;3.330e-01;-2.422e-01;3.173e-01;-2.308e-01;1.049e+00;3.173e-01;-2.308e-01;1.050e+00;1.665e-03;-1.211e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.723724000;1.050e+00;3.330e-01;-2.422e-01;3.173e-01;-2.308e-01;1.049e+00;3.173e-01;-2.308e-01;1.050e+00;1.665e-03;-1.211e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.724724000;1.050e+00;3.330e-01;-2.422e-01;3.173e-01;-2.308e-01;1.049e+00;3.173e-01;-2.306e-01;1.050e+00;1.665e-03;-1.211e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.725724000;1.050e+00;3.330e-01;-2.422e-01;3.173e-01;-2.308e-01;1.049e+00;3.173e-01;-2.306e-01;1.050e+00;1.665e-03;-1.211e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.726724000;1.050e+00;3.330e-01;-2.420e-01;3.173e-01;-2.306e-01;1.049e+00;3.173e-01;-2.306e-01;1.050e+00;1.665e-03;-1.210e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.739724000;1.050e+00;3.330e-01;-2.420e-01;3.173e-01;-2.306e-01;1.049e+00;3.173e-01;-2.306e-01;1.050e+00;1.665e-03;-1.210e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.740724000;1.050e+00;3.330e-01;-2.420e-01;3.173e-01;-2.306e-01;1.049e+00;3.173e-01;-2.304e-01;1.050e+00;1.665e-03;-1.210e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.742724000;1.050e+00;3.330e-01;-2.420e-01;3.173e-01;-2.306e-01;1.049e+00;3.173e-01;-2.304e-01;1.050e+00;1.665e-03;-1.210e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.743724000;1.050e+00;3.330e-01;-2.418e-01;3.173e-01;-2.304e-01;1.049e+00;3.173e-01;-2.304e-01;1.050e+00;1.665e-03;-1.209e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.750724000;1.050e+00;3.330e-01;-2.418e-01;3.173e-01;-2.304e-01;1.049e+00;3.173e-01;-2.304e-01;1.050e+00;1.665e-03;-1.209e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.751724000;1.050e+00;3.330e-01;-2.418e-01;3.173e-01;-2.304e-01;1.050e+00;3.173e-01;-2.304e-01;1.050e+00;1.665e-03;-1.209e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.755724000;1.050e+00;3.330e-01;-2.418e-01;3.173e-01;-2.304e-01;1.050e+00;3.173e-01;-2.304e-01;1.050e+00;1.665e-03;-1.209e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.756724000;1.050e+00;3.330e-01;-2.418e-01;3.173e-01;-2.304e-01;1.050e+00;3.173e-01;-2.302e-01;1.050e+00;1.665e-03;-1.209e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.758724000;1.050e+00;3.330e-01;-2.418e-01;3.173e-01;-2.304e-01;1.050e+00;3.173e-01;-2.302e-01;1.050e+00;1.665e-03;-1.209e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.759724000;1.050e+00;3.330e-01;-2.416e-01;3.173e-01;-2.302e-01;1.050e+00;3.173e-01;-2.302e-01;1.050e+00;1.665e-03;-1.208e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.772724000;1.050e+00;3.330e-01;-2.416e-01;3.173e-01;-2.302e-01;1.050e+00;3.173e-01;-2.302e-01;1.050e+00;1.665e-03;-1.208e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.773724000;1.050e+00;3.330e-01;-2.416e-01;3.173e-01;-2.302e-01;1.050e+00;3.173e-01;-2.300e-01;1.050e+00;1.665e-03;-1.208e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.775724000;1.050e+00;3.330e-01;-2.416e-01;3.173e-01;-2.302e-01;1.050e+00;3.173e-01;-2.300e-01;1.050e+00;1.665e-03;-1.208e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.776724000;1.050e+00;3.330e-01;-2.414e-01;3.173e-01;-2.300e-01;1.050e+00;3.173e-01;-2.300e-01;1.050e+00;1.665e-03;-1.207e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.789724000;1.050e+00;3.330e-01;-2.414e-01;3.173e-01;-2.300e-01;1.050e+00;3.173e-01;-2.300e-01;1.050e+00;1.665e-03;-1.207e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.790724000;1.050e+00;3.330e-01;-2.414e-01;3.173e-01;-2.300e-01;1.050e+00;3.173e-01;-2.298e-01;1.050e+00;1.665e-03;-1.207e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.791724000;1.050e+00;3.330e-01;-2.414e-01;3.173e-01;-2.300e-01;1.050e+00;3.173e-01;-2.298e-01;1.050e+00;1.665e-03;-1.207e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.792724000;1.050e+00;3.330e-01;-2.412e-01;3.173e-01;-2.298e-01;1.050e+00;3.173e-01;-2.298e-01;1.050e+00;1.665e-03;-1.206e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.805724000;1.050e+00;3.330e-01;-2.412e-01;3.173e-01;-2.298e-01;1.050e+00;3.173e-01;-2.298e-01;1.050e+00;1.665e-03;-1.206e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.806724000;1.050e+00;3.330e-01;-2.412e-01;3.173e-01;-2.298e-01;1.050e+00;3.173e-01;-2.296e-01;1.050e+00;1.665e-03;-1.206e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.808724000;1.050e+00;3.330e-01;-2.412e-01;3.173e-01;-2.298e-01;1.050e+00;3.173e-01;-2.296e-01;1.050e+00;1.665e-03;-1.206e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.809724000;1.050e+00;3.330e-01;-2.410e-01;3.173e-01;-2.296e-01;1.050e+00;3.173e-01;-2.296e-01;1.050e+00;1.665e-03;-1.205e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.822724000;1.050e+00;3.330e-01;-2.410e-01;3.173e-01;-2.296e-01;1.050e+00;3.173e-01;-2.296e-01;1.050e+00;1.665e-03;-1.205e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
32.823724000;1.050e+00;3.330e-01;-2.410e-01;3.173e-01;-2.296e-01;1.050e+00;3.173e-01;-2.294e-01;1.050e+00;1.665e-03;-1.205e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
