time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu
22.521248000;1.027e+00;-6.660e-01;7.820e-02;-6.488e-01;7.618e-02;1.027e+00;-6.488e-01;7.618e-02;1.027e+00;-3.330e-03;3.910e-04;1.000e+01;-6.660e-01
22.758248000;1.027e+00;-6.660e-01;8.120e-02;-6.482e-01;7.903e-02;1.027e+00;-6.482e-01;7.903e-02;1.027e+00;-3.330e-03;4.060e-04;1.000e+01;-6.660e-01
22.759248000;1.027e+00;-6.660e-01;8.120e-02;-6.482e-01;7.903e-02;1.028e+00;-6.482e-01;7.903e-02;1.027e+00;-3.330e-03;4.060e-04;1.000e+01;-6.660e-01
22.760248000;1.027e+00;-6.660e-01;8.120e-02;-6.482e-01;7.903e-02;1.028e+00;-6.482e-01;7.903e-02;1.027e+00;-3.330e-03;4.060e-04;1.000e+01;-6.660e-01
22.761248000;1.028e+00;-6.660e-01;8.120e-02;-6.482e-01;7.903e-02;1.028e+00;-6.482e-01;7.903e-02;1.028e+00;-3.330e-03;4.060e-04;1.000e+01;-6.660e-01
23.009248000;1.028e+00;-6.660e-01;8.420e-02;-6.476e-01;8.187e-02;1.028e+00;-6.475e-01;8.187e-02;1.028e+00;-3.330e-03;4.210e-04;1.000e+01;-6.660e-01
23.010248000;1.028e+00;-6.660e-01;8.420e-02;-6.475e-01;8.187e-02;1.029e+00;-6.475e-01;8.206e-02;1.028e+00;-3.330e-03;4.210e-04;1.000e+01;-6.660e-01
23.012248000;1.028e+00;-6.660e-01;8.420e-02;-6.475e-01;8.187e-02;1.029e+00;-6.475e-01;8.206e-02;1.028e+00;-3.330e-03;4.210e-04;1.000e+01;-6.660e-01
23.013248000;1.029e+00;-6.660e-01;8.420e-02;-6.475e-01;8.187e-02;1.029e+00;-6.475e-01;8.206e-02;1.029e+00;-3.330e-03;4.210e-04;1.000e+01;-6.660e-01
23.272248000;1.029e+00;-6.660e-01;8.720e-02;-6.469e-01;8.470e-02;1.029e+00;-6.469e-01;8.490e-02;1.029e+00;-3.330e-03;4.360e-04;1.000e+01;-6.660e-01
23.273248000;1.029e+00;-6.660e-01;8.720e-02;-6.469e-01;8.470e-02;1.030e+00;-6.469e-01;8.490e-02;1.029e+00;-3.330e-03;4.360e-04;1.000e+01;-6.660e-01
23.274248000;1.029e+00;-6.660e-01;8.720e-02;-6.469e-01;8.470e-02;1.030e+00;-6.469e-01;8.490e-02;1.029e+00;-3.330e-03;4.360e-04;1.000e+01;-6.660e-01
23.275248000;1.030e+00;-6.660e-01;8.720e-02;-6.469e-01;8.470e-02;1.030e+00;-6.469e-01;8.489e-02;1.030e+00;-3.330e-03;4.360e-04;1.000e+01;-6.660e-01
23.548248000;1.030e+00;-6.660e-01;9.020e-02;-6.463e-01;8.753e-02;1.030e+00;-6.463e-01;8.772e-02;1.030e+00;-3.330e-03;4.510e-04;1.000e+01;-6.660e-01
23.549248000;1.030e+00;-6.660e-01;9.040e-02;-6.463e-01;8.773e-02;1.031e+00;-6.463e-01;8.772e-02;1.030e+00;-3.330e-03;4.520e-04;1.000e+01;-6.660e-01
23.551248000;1.030e+00;-6.660e-01;9.040e-02;-6.463e-01;8.772e-02;1.031e+00;-6.463e-01;8.772e-02;1.030e+00;-3.330e-03;4.520e-04;1.000e+01;-6.660e-01
23.552248000;1.031e+00;-6.660e-01;9.040e-02;-6.463e-01;8.772e-02;1.031e+00;-6.463e-01;8.772e-02;1.031e+00;-3.330e-03;4.520e-04;1.000e+01;-6.660e-01
23.703248000;1.031e+00;-6.660e-01;9.200e-02;-6.460e-01;8.923e-02;1.031e+00;-6.459e-01;8.923e-02;1.031e+00;-3.330e-03;4.600e-04;1.000e+01;-6.660e-01
23.800248000;1.031e+00;-6.660e-01;9.300e-02;-6.457e-01;9.017e-02;1.031e+00;-6.457e-01;9.017e-02;1.031e+00;-3.330e-03;4.650e-04;1.000e+01;-6.660e-01
23.838248000;1.031e+00;-6.660e-01;9.340e-02;-6.457e-01;9.055e-02;1.031e+00;-6.457e-01;9.055e-02;1.031e+00;-3.330e-03;4.670e-04;1.000e+01;-6.660e-01
23.839248000;1.031e+00;-6.660e-01;9.340e-02;-6.457e-01;9.055e-02;1.032e+00;-6.457e-01;9.055e-02;1.031e+00;-3.330e-03;4.670e-04;1.000e+01;-6.660e-01
23.841248000;1.031e+00;-6.660e-01;9.340e-02;-6.457e-01;9.055e-02;1.032e+00;-6.457e-01;9.055e-02;1.031e+00;-3.330e-03;4.670e-04;1.000e+01;-6.660e-01
23.842248000;1.032e+00;-6.660e-01;9.340e-02;-6.457e-01;9.055e-02;1.032e+00;-6.457e-01;9.055e-02;1.032e+00;-3.330e-03;4.670e-04;1.000e+01;-6.660e-01
23.883248000;1.032e+00;-6.660e-01;9.380e-02;-6.456e-01;9.092e-02;1.032e+00;-6.456e-01;9.112e-02;1.032e+00;-3.330e-03;4.690e-04;1.000e+01;-6.660e-01
24.072248000;1.032e+00;-6.660e-01;9.580e-02;-6.452e-01;9.281e-02;1.032e+00;-6.452e-01;9.281e-02;1.032e+00;-3.330e-03;4.790e-04;1.000e+01;-6.660e-01
24.145248000;1.032e+00;-6.660e-01;9.640e-02;-6.450e-01;9.337e-02;1.032e+00;-6.450e-01;9.356e-02;1.032e+00;-3.330e-03;4.820e-04;1.000e+01;-6.660e-01
24.146248000;1.032e+00;-6.660e-01;9.640e-02;-6.450e-01;9.337e-02;1.033e+00;-6.450e-01;9.356e-02;1.032e+00;-3.330e-03;4.820e-04;1.000e+01;-6.660e-01
24.149248000;1.032e+00;-6.660e-01;9.640e-02;-6.450e-01;9.337e-02;1.033e+00;-6.450e-01;9.356e-02;1.032e+00;-3.330e-03;4.820e-04;1.000e+01;-6.660e-01
24.150248000;1.033e+00;-6.660e-01;9.640e-02;-6.450e-01;9.337e-02;1.033e+00;-6.450e-01;9.356e-02;1.033e+00;-3.330e-03;4.820e-04;1.000e+01;-6.660e-01
24.154248000;1.033e+00;-6.660e-01;9.660e-02;-6.450e-01;9.356e-02;1.033e+00;-6.450e-01;9.356e-02;1.033e+00;-3.330e-03;4.830e-04;1.000e+01;-6.660e-01
24.470248000;1.033e+00;-6.660e-01;9.940e-02;-6.444e-01;9.618e-02;1.033e+00;-6.444e-01;9.637e-02;1.033e+00;-3.330e-03;4.970e-04;1.000e+01;-6.660e-01
24.471248000;1.033e+00;-6.660e-01;9.940e-02;-6.444e-01;9.618e-02;1.034e+00;-6.444e-01;9.637e-02;1.033e+00;-3.330e-03;4.970e-04;1.000e+01;-6.660e-01
24.474248000;1.033e+00;-6.660e-01;9.960e-02;-6.444e-01;9.637e-02;1.034e+00;-6.444e-01;9.637e-02;1.033e+00;-3.330e-03;4.980e-04;1.000e+01;-6.660e-01
24.475248000;1.034e+00;-6.660e-01;9.960e-02;-6.444e-01;9.637e-02;1.034e+00;-6.444e-01;9.637e-02;1.034e+00;-3.330e-03;4.980e-04;1.000e+01;-6.660e-01
24.815248000;1.034e+00;-6.660e-01;1.026e-01;-6.438e-01;9.918e-02;1.034e+00;-6.438e-01;9.918e-02;1.034e+00;-3.330e-03;5.130e-04;1.000e+01;-6.660e-01
24.816248000;1.034e+00;-6.660e-01;1.026e-01;-6.438e-01;9.918e-02;1.035e+00;-6.438e-01;9.918e-02;1.034e+00;-3.330e-03;5.130e-04;1.000e+01;-6.660e-01
24.820248000;1.034e+00;-6.660e-01;1.026e-01;-6.438e-01;9.918e-02;1.035e+00;-6.438e-01;9.918e-02;1.034e+00;-3.330e-03;5.130e-04;1.000e+01;-6.660e-01
24.821248000;1.035e+00;-6.660e-01;1.026e-01;-6.438e-01;9.918e-02;1.035e+00;-6.438e-01;9.937e-02;1.035e+00;-3.330e-03;5.130e-04;1.000e+01;-6.660e-01
25.183248000;1.035e+00;-6.660e-01;1.056e-01;-6.432e-01;1.020e-01;1.035e+00;-6.432e-01;1.022e-01;1.035e+00;-3.330e-03;5.280e-04;1.000e+01;-6.660e-01
25.184248000;1.035e+00;-6.660e-01;1.056e-01;-6.432e-01;1.020e-01;1.036e+00;-6.432e-01;1.022e-01;1.035e+00;-3.330e-03;5.280e-04;1.000e+01;-6.660e-01
25.188248000;1.035e+00;-6.660e-01;1.056e-01;-6.432e-01;1.020e-01;1.036e+00;-6.432e-01;1.022e-01;1.035e+00;-3.330e-03;5.280e-04;1.000e+01;-6.660e-01
25.189248000;1.036e+00;-6.660e-01;1.056e-01;-6.432e-01;1.020e-01;1.036e+00;-6.432e-01;1.022e-01;1.036e+00;-3.330e-03;5.280e-04;1.000e+01;-6.660e-01
25.578248000;1.036e+00;-6.660e-01;1.088e-01;-6.426e-01;1.050e-01;1.036e+00;-6.425e-01;1.050e-01;1.036e+00;-3.330e-03;5.440e-04;1.000e+01;-6.660e-01
25.579248000;1.036e+00;-6.660e-01;1.088e-01;-6.426e-01;1.050e-01;1.037e+00;-6.425e-01;1.050e-01;1.036e+00;-3.330e-03;5.440e-04;1.000e+01;-6.660e-01
25.584248000;1.036e+00;-6.660e-01;1.088e-01;-6.425e-01;1.050e-01;1.037e+00;-6.425e-01;1.050e-01;1.036e+00;-3.330e-03;5.440e-04;1.000e+01;-6.660e-01
25.585248000;1.037e+00;-6.660e-01;1.088e-01;-6.425e-01;1.050e-01;1.037e+00;-6.425e-01;1.050e-01;1.037e+00;-3.330e-03;5.440e-04;1.000e+01;-6.660e-01
25.710248000;1.037e+00;-6.660e-01;1.098e-01;-6.424e-01;1.059e-01;1.037e+00;-6.423e-01;1.059e-01;1.037e+00;-3.330e-03;5.490e-04;1.000e+01;-6.660e-01
25.854248000;1.037e+00;-6.660e-01;1.108e-01;-6.421e-01;1.068e-01;1.037e+00;-6.421e-01;1.068e-01;1.037e+00;-3.330e-03;5.540e-04;1.000e+01;-6.660e-01
26.002248000;1.037e+00;-6.660e-01;1.118e-01;-6.419e-01;1.078e-01;1.037e+00;-6.419e-01;1.080e-01;1.037e+00;-3.330e-03;5.590e-04;1.000e+01;-6.660e-01
26.003248000;1.037e+00;-6.660e-01;1.118e-01;-6.419e-01;1.078e-01;1.037e+00;-6.419e-01;1.080e-01;1.037e+00;-3.330e-03;5.590e-04;1.000e+01;-6.660e-01
26.004248000;1.037e+00;-6.660e-01;1.118e-01;-6.419e-01;1.078e-01;1.038e+00;-6.419e-01;1.080e-01;1.037e+00;-3.330e-03;5.590e-04;1.000e+01;-6.660e-01
26.009248000;1.037e+00;-6.660e-01;1.118e-01;-6.419e-01;1.078e-01;1.038e+00;-6.419e-01;1.080e-01;1.037e+00;-3.330e-03;5.590e-04;1.000e+01;-6.660e-01
26.010248000;1.038e+00;-6.660e-01;1.118e-01;-6.419e-01;1.078e-01;1.038e+00;-6.419e-01;1.080e-01;1.038e+00;-3.330e-03;5.590e-04;1.000e+01;-6.660e-01
26.015248000;1.038e+00;-6.660e-01;1.120e-01;-6.419e-01;1.080e-01;1.038e+00;-6.419e-01;1.079e-01;1.038e+00;-3.330e-03;5.600e-04;1.000e+01;-6.660e-01
26.189248000;1.038e+00;-6.660e-01;1.132e-01;-6.417e-01;1.091e-01;1.038e+00;-6.417e-01;1.091e-01;1.038e+00;-3.330e-03;5.660e-04;1.000e+01;-6.660e-01
26.463248000;1.038e+00;-6.660e-01;1.150e-01;-6.413e-01;1.107e-01;1.038e+00;-6.413e-01;1.107e-01;1.038e+00;-3.330e-03;5.750e-04;1.000e+01;-6.660e-01
26.464248000;1.038e+00;-6.660e-01;1.150e-01;-6.413e-01;1.107e-01;1.039e+00;-6.413e-01;1.107e-01;1.038e+00;-3.330e-03;5.750e-04;1.000e+01;-6.660e-01
26.471248000;1.038e+00;-6.660e-01;1.150e-01;-6.413e-01;1.107e-01;1.039e+00;-6.413e-01;1.107e-01;1.038e+00;-3.330e-03;5.750e-04;1.000e+01;-6.660e-01
26.472248000;1.039e+00;-6.660e-01;1.150e-01;-6.413e-01;1.107e-01;1.039e+00;-6.413e-01;1.107e-01;1.039e+00;-3.330e-03;5.750e-04;1.000e+01;-6.660e-01
26.966248000;1.039e+00;-6.660e-01;1.180e-01;-6.407e-01;1.135e-01;1.039e+00;-6.407e-01;1.137e-01;1.039e+00;-3.330e-03;5.900e-04;1.000e+01;-6.660e-01
26.967248000;1.039e+00;-6.660e-01;1.180e-01;-6.407e-01;1.135e-01;1.040e+00;-6.407e-01;1.137e-01;1.039e+00;-3.330e-03;5.900e-04;1.000e+01;-6.660e-01
26.974248000;1.039e+00;-6.660e-01;1.180e-01;-6.407e-01;1.135e-01;1.040e+00;-6.407e-01;1.137e-01;1.039e+00;-3.330e-03;5.900e-04;1.000e+01;-6.660e-01
26.975248000;1.040e+00;-6.660e-01;1.180e-01;-6.407e-01;1.135e-01;1.040e+00;-6.407e-01;1.137e-01;1.040e+00;-3.330e-03;5.900e-04;1.000e+01;-6.660e-01
27.519248000;1.040e+00;-6.660e-01;1.212e-01;-6.401e-01;1.165e-01;1.040e+00;-6.401e-01;1.165e-01;1.040e+00;-3.330e-03;6.060e-04;1.000e+01;-6.660e-01
27.520248000;1.040e+00;-6.660e-01;1.212e-01;-6.401e-01;1.165e-01;1.041e+00;-6.401e-01;1.165e-01;1.040e+00;-3.330e-03;6.060e-04;1.000e+01;-6.660e-01
27.529248000;1.040e+00;-6.660e-01;1.212e-01;-6.401e-01;1.165e-01;1.041e+00;-6.401e-01;1.165e-01;1.040e+00;-3.330e-03;6.060e-04;1.000e+01;-6.660e-01
27.530248000;1.041e+00;-6.660e-01;1.212e-01;-6.401e-01;1.165e-01;1.041e+00;-6.401e-01;1.165e-01;1.041e+00;-3.330e-03;6.060e-04;1.000e+01;-6.660e-01
28.042248000;1.041e+00;-6.660e-01;1.238e-01;-6.396e-01;1.189e-01;1.041e+00;-6.395e-01;1.189e-01;1.041e+00;-3.330e-03;6.190e-04;1.000e+01;-6.660e-01
28.133248000;1.041e+00;-6.660e-01;1.242e-01;-6.395e-01;1.193e-01;1.041e+00;-6.395e-01;1.194e-01;1.041e+00;-3.330e-03;6.210e-04;1.000e+01;-6.660e-01
28.134248000;1.041e+00;-6.660e-01;1.242e-01;-6.395e-01;1.193e-01;1.042e+00;-6.395e-01;1.194e-01;1.041e+00;-3.330e-03;6.210e-04;1.000e+01;-6.660e-01
28.145248000;1.041e+00;-6.660e-01;1.244e-01;-6.395e-01;1.194e-01;1.042e+00;-6.395e-01;1.194e-01;1.041e+00;-3.330e-03;6.220e-04;1.000e+01;-6.660e-01
28.146248000;1.042e+00;-6.660e-01;1.244e-01;-6.395e-01;1.194e-01;1.042e+00;-6.395e-01;1.194e-01;1.042e+00;-3.330e-03;6.220e-04;1.000e+01;-6.660e-01
28.160248000;1.042e+00;-6.660e-01;1.244e-01;-6.394e-01;1.194e-01;1.042e+00;-6.394e-01;1.194e-01;1.042e+00;-3.330e-03;6.220e-04;1.000e+01;-6.660e-01
28.381248000;1.042e+00;-6.660e-01;1.254e-01;-6.392e-01;1.204e-01;1.042e+00;-6.392e-01;1.206e-01;1.042e+00;-3.330e-03;6.270e-04;1.000e+01;-6.660e-01
28.400248000;1.042e+00;-6.660e-01;1.256e-01;-6.392e-01;1.206e-01;1.042e+00;-6.392e-01;1.205e-01;1.042e+00;-3.330e-03;6.280e-04;1.000e+01;-6.660e-01
28.623248000;1.042e+00;-6.660e-01;1.266e-01;-6.390e-01;1.215e-01;1.042e+00;-6.390e-01;1.215e-01;1.042e+00;-3.330e-03;6.330e-04;1.000e+01;-6.660e-01
28.826248000;1.042e+00;-6.660e-01;1.274e-01;-6.389e-01;1.222e-01;1.042e+00;-6.388e-01;1.222e-01;1.042e+00;-3.330e-03;6.370e-04;1.000e+01;-6.660e-01
28.827248000;1.042e+00;-6.660e-01;1.274e-01;-6.389e-01;1.222e-01;1.043e+00;-6.388e-01;1.222e-01;1.042e+00;-3.330e-03;6.370e-04;1.000e+01;-6.660e-01
28.839248000;1.042e+00;-6.660e-01;1.274e-01;-6.388e-01;1.222e-01;1.043e+00;-6.388e-01;1.224e-01;1.042e+00;-3.330e-03;6.370e-04;1.000e+01;-6.660e-01
28.840248000;1.043e+00;-6.660e-01;1.274e-01;-6.388e-01;1.222e-01;1.043e+00;-6.388e-01;1.224e-01;1.043e+00;-3.330e-03;6.370e-04;1.000e+01;-6.660e-01
29.617248000;1.043e+00;-6.660e-01;1.306e-01;-6.382e-01;1.252e-01;1.043e+00;-6.382e-01;1.252e-01;1.043e+00;-3.330e-03;6.530e-04;1.000e+01;-6.660e-01
29.618248000;1.043e+00;-6.660e-01;1.306e-01;-6.382e-01;1.252e-01;1.044e+00;-6.382e-01;1.252e-01;1.043e+00;-3.330e-03;6.530e-04;1.000e+01;-6.660e-01
29.633248000;1.043e+00;-6.660e-01;1.306e-01;-6.382e-01;1.252e-01;1.044e+00;-6.382e-01;1.252e-01;1.043e+00;-3.330e-03;6.530e-04;1.000e+01;-6.660e-01
29.634248000;1.044e+00;-6.660e-01;1.306e-01;-6.382e-01;1.252e-01;1.044e+00;-6.382e-01;1.252e-01;1.044e+00;-3.330e-03;6.530e-04;1.000e+01;-6.660e-01
30.540248000;1.044e+00;-6.660e-01;1.336e-01;-6.376e-01;1.279e-01;1.044e+00;-6.376e-01;1.281e-01;1.044e+00;-3.330e-03;6.680e-04;1.000e+01;-6.660e-01
30.541248000;1.044e+00;-6.660e-01;1.336e-01;-6.376e-01;1.279e-01;1.045e+00;-6.376e-01;1.281e-01;1.044e+00;-3.330e-03;6.680e-04;1.000e+01;-6.660e-01
30.561248000;1.044e+00;-6.660e-01;1.338e-01;-6.376e-01;1.281e-01;1.045e+00;-6.376e-01;1.281e-01;1.044e+00;-3.330e-03;6.690e-04;1.000e+01;-6.660e-01
30.562248000;1.045e+00;-6.660e-01;1.338e-01;-6.376e-01;1.281e-01;1.045e+00;-6.376e-01;1.281e-01;1.045e+00;-3.330e-03;6.690e-04;1.000e+01;-6.660e-01
30.667248000;1.045e+00;-6.660e-01;1.340e-01;-6.376e-01;1.283e-01;1.045e+00;-6.375e-01;1.285e-01;1.045e+00;-3.330e-03;6.700e-04;1.000e+01;-6.660e-01
30.860248000;1.045e+00;-6.660e-01;1.346e-01;-6.374e-01;1.288e-01;1.045e+00;-6.374e-01;1.290e-01;1.045e+00;-3.330e-03;6.730e-04;1.000e+01;-6.660e-01
31.138248000;1.045e+00;-6.660e-01;1.354e-01;-6.373e-01;1.296e-01;1.045e+00;-6.373e-01;1.298e-01;1.045e+00;-3.330e-03;6.770e-04;1.000e+01;-6.660e-01
31.170248000;1.045e+00;-6.660e-01;1.356e-01;-6.373e-01;1.298e-01;1.045e+00;-6.373e-01;1.297e-01;1.045e+00;-3.330e-03;6.780e-04;1.000e+01;-6.660e-01
31.390248000;1.045e+00;-6.660e-01;1.362e-01;-6.372e-01;1.303e-01;1.045e+00;-6.371e-01;1.303e-01;1.045e+00;-3.330e-03;6.810e-04;1.000e+01;-6.660e-01
31.652248000;1.045e+00;-6.660e-01;1.368e-01;-6.370e-01;1.308e-01;1.045e+00;-6.370e-01;1.308e-01;1.045e+00;-3.330e-03;6.840e-04;1.000e+01;-6.660e-01
31.653248000;1.045e+00;-6.660e-01;1.368e-01;-6.370e-01;1.308e-01;1.046e+00;-6.370e-01;1.308e-01;1.045e+00;-3.330e-03;6.840e-04;1.000e+01;-6.660e-01
31.675248000;1.045e+00;-6.660e-01;1.368e-01;-6.370e-01;1.308e-01;1.046e+00;-6.370e-01;1.310e-01;1.045e+00;-3.330e-03;6.840e-04;1.000e+01;-6.660e-01
31.676248000;1.046e+00;-6.660e-01;1.368e-01;-6.370e-01;1.308e-01;1.046e+00;-6.370e-01;1.310e-01;1.046e+00;-3.330e-03;6.840e-04;1.000e+01;-6.660e-01
33.042248000;1.046e+00;-6.660e-01;1.400e-01;-6.364e-01;1.338e-01;1.046e+00;-6.364e-01;1.338e-01;1.046e+00;-3.330e-03;7.000e-04;1.000e+01;-6.660e-01
33.043248000;1.046e+00;-6.660e-01;1.400e-01;-6.364e-01;1.338e-01;1.047e+00;-6.364e-01;1.338e-01;1.046e+00;-3.330e-03;7.000e-04;1.000e+01;-6.660e-01
33.076248000;1.046e+00;-6.660e-01;1.400e-01;-6.364e-01;1.338e-01;1.047e+00;-6.364e-01;1.338e-01;1.046e+00;-3.330e-03;7.000e-04;1.000e+01;-6.660e-01
33.077248000;1.047e+00;-6.660e-01;1.400e-01;-6.364e-01;1.338e-01;1.047e+00;-6.364e-01;1.338e-01;1.047e+00;-3.330e-03;7.000e-04;1.000e+01;-6.660e-01
34.061248000;1.047e+00;-6.660e-01;1.418e-01;-6.361e-01;1.354e-01;1.047e+00;-6.360e-01;1.354e-01;1.047e+00;-3.330e-03;7.090e-04;1.000e+01;-6.660e-01
34.101248000;1.047e+00;-6.660e-01;1.418e-01;-6.360e-01;1.354e-01;1.047e+00;-6.360e-01;1.356e-01;1.047e+00;-3.330e-03;7.090e-04;1.000e+01;-6.660e-01
34.448248000;1.047e+00;-6.660e-01;1.424e-01;-6.359e-01;1.360e-01;1.047e+00;-6.359e-01;1.362e-01;1.047e+00;-3.330e-03;7.120e-04;1.000e+01;-6.660e-01
34.507248000;1.047e+00;-6.660e-01;1.426e-01;-6.359e-01;1.362e-01;1.047e+00;-6.359e-01;1.362e-01;1.047e+00;-3.330e-03;7.130e-04;1.000e+01;-6.660e-01
34.639248000;1.047e+00;-6.660e-01;1.428e-01;-6.359e-01;1.363e-01;1.047e+00;-6.359e-01;1.363e-01;1.047e+00;-3.330e-03;7.140e-04;1.000e+01;-6.660e-01
34.906248000;1.047e+00;-6.660e-01;1.430e-01;-6.358e-01;1.365e-01;1.047e+00;-6.358e-01;1.367e-01;1.047e+00;-3.330e-03;7.150e-04;1.000e+01;-6.660e-01
34.907248000;1.047e+00;-6.660e-01;1.430e-01;-6.358e-01;1.365e-01;1.048e+00;-6.358e-01;1.367e-01;1.047e+00;-3.330e-03;7.150e-04;1.000e+01;-6.660e-01
34.952248000;1.047e+00;-6.660e-01;1.432e-01;-6.358e-01;1.367e-01;1.048e+00;-6.358e-01;1.367e-01;1.047e+00;-3.330e-03;7.160e-04;1.000e+01;-6.660e-01
34.953248000;1.048e+00;-6.660e-01;1.432e-01;-6.358e-01;1.367e-01;1.048e+00;-6.358e-01;1.367e-01;1.048e+00;-3.330e-03;7.160e-04;1.000e+01;-6.660e-01
37.739248000;1.048e+00;-6.660e-01;1.462e-01;-6.352e-01;1.394e-01;1.048e+00;-6.352e-01;1.396e-01;1.048e+00;-3.330e-03;7.310e-04;1.000e+01;-6.660e-01
37.740248000;1.048e+00;-6.660e-01;1.462e-01;-6.352e-01;1.394e-01;1.049e+00;-6.352e-01;1.396e-01;1.048e+00;-3.330e-03;7.310e-04;1.000e+01;-6.660e-01
37.822248000;1.048e+00;-6.660e-01;1.464e-01;-6.352e-01;1.396e-01;1.049e+00;-6.352e-01;1.396e-01;1.048e+00;-3.330e-03;7.320e-04;1.000e+01;-6.660e-01
37.823248000;1.049e+00;-6.660e-01;1.464e-01;-6.352e-01;1.396e-01;1.049e+00;-6.352e-01;1.396e-01;1.049e+00;-3.330e-03;7.320e-04;1.000e+01;-6.660e-01
39.471248000;1.049e+00;-6.660e-01;1.476e-01;-6.350e-01;1.407e-01;1.049e+00;-6.349e-01;1.407e-01;1.049e+00;-3.330e-03;7.380e-04;1.000e+01;-6.660e-01
39.584248000;1.049e+00;-6.660e-01;1.476e-01;-6.349e-01;1.407e-01;1.049e+00;-6.349e-01;1.407e-01;1.049e+00;-3.330e-03;7.380e-04;1.000e+01;-6.660e-01
40.109248000;1.049e+00;-6.660e-01;1.480e-01;-6.349e-01;1.411e-01;1.049e+00;-6.349e-01;1.411e-01;1.049e+00;-3.330e-03;7.400e-04;1.000e+01;-6.660e-01
40.480248000;1.049e+00;-6.660e-01;1.482e-01;-6.349e-01;1.413e-01;1.049e+00;-6.348e-01;1.413e-01;1.049e+00;-3.330e-03;7.410e-04;1.000e+01;-6.660e-01
40.695248000;1.049e+00;-6.660e-01;1.482e-01;-6.348e-01;1.413e-01;1.049e+00;-6.348e-01;1.415e-01;1.049e+00;-3.330e-03;7.410e-04;1.000e+01;-6.660e-01
43.861248000;1.049e+00;-6.660e-01;1.494e-01;-6.346e-01;1.424e-01;1.049e+00;-6.346e-01;1.425e-01;1.049e+00;-3.330e-03;7.470e-04;1.000e+01;-6.660e-01
43.862248000;1.049e+00;-6.660e-01;1.494e-01;-6.346e-01;1.424e-01;1.050e+00;-6.346e-01;1.425e-01;1.049e+00;-3.330e-03;7.470e-04;1.000e+01;-6.660e-01
44.112248000;1.049e+00;-6.660e-01;1.494e-01;-6.346e-01;1.424e-01;1.050e+00;-6.346e-01;1.425e-01;1.049e+00;-3.330e-03;7.470e-04;1.000e+01;-6.660e-01
44.113248000;1.050e+00;-6.660e-01;1.494e-01;-6.346e-01;1.424e-01;1.050e+00;-6.346e-01;1.425e-01;1.050e+00;-3.330e-03;7.470e-04;1.000e+01;-6.660e-01
47.285248000;1.050e+00;-6.660e-01;1.502e-01;-6.345e-01;1.431e-01;1.050e+00;-6.344e-01;1.431e-01;1.050e+00;-3.330e-03;7.510e-04;1.000e+01;-6.660e-01
47.793248000;1.050e+00;-6.660e-01;1.502e-01;-6.344e-01;1.431e-01;1.050e+00;-6.344e-01;1.433e-01;1.050e+00;-3.330e-03;7.510e-04;1.000e+01;-6.660e-01
48.439248000;1.050e+00;-6.660e-01;1.504e-01;-6.344e-01;1.433e-01;1.050e+00;-6.344e-01;1.433e-01;1.050e+00;-3.330e-03;7.520e-04;1.000e+01;-6.660e-01
49.405248000;1.050e+00;-6.660e-01;1.504e-01;-6.344e-01;1.433e-01;1.050e+00;-6.344e-01;1.435e-01;1.050e+00;-3.330e-03;7.520e-04;1.000e+01;-6.660e-01
100.000000000;1.050e+00;-6.660e-01;1.510e-01;-6.343e-01;1.438e-01;1.050e+00;-6.343e-01;1.438e-01;1.050e+00;-3.330e-03;7.550e-04;1.000e+01;-6.660e-01
