time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActivePower;Bess_GEN_InjectedReactivePower;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_ActivePowerPu;Bess_GEN_ReactivePowerPu;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_InjectedCurrent
30.000006;0.0402718147095459;0.003986518064;0.0989902762701936;-0.028642536672;-0.7112303450584422;10.0;0.750141;0.012606;0.012606;0.004127;-0.016036;0.717984;-0.012082;0.004127;-0.016037;0.02306;0.7180856487773586
30.000017;0.0402749536312582;0.003994252098;0.0991745920943774;-0.0286437382739999;-0.7112047486448004;10.0;0.750141;0.012606;0.012606;0.004135;-0.016038;0.717985;-0.0121;0.004135;-0.016038;0.023064;0.7180869517161553
30.00004;0.0402816604548521;0.004010478048;0.0995608920465172;-0.028646502102;-0.7111549469046121;10.0;0.750141;0.012606;0.012606;0.004151;-0.01604;0.717987;-0.012137;0.004151;-0.016041;0.023073;0.7180895758455209
30.000086;0.0402951195059649;0.0040417187679999;0.1003029353815837;-0.0286523814119999;-0.7110633189152973;10.0;0.750141;0.012606;0.012606;0.004183;-0.016046;0.717999;-0.012219;0.004183;-0.016046;0.023091;0.7181029647355593
30.000178;0.040321992274688;0.004107224387;0.1018606511062275;-0.028664522627;-0.7108905341712008;10.0;0.750141;0.012606;0.012606;0.004248;-0.016056;0.718044;-0.012415;0.004248;-0.016057;0.023127;0.7181513198212477
30.000363;0.0403793058385108;0.004244947876;0.1051268165177687;-0.0286937920879999;-0.7106063735408228;10.0;0.750141;0.012606;0.012606;0.004386;-0.016079;0.718224;-0.01293;0.004386;-0.01608;0.023201;0.7183403782859489
30.000496;0.0404231601931368;0.0043500219779999;0.1076121203096476;-0.028718674606;-0.710451000584461;10.0;0.750141;0.012606;0.012606;0.004491;-0.016096;0.71843;-0.013401;0.004491;-0.016096;0.023256;0.7185549747242727
30.000496;0.0404231601931368;0.0043500219779999;0.1076121203096476;-0.028718674606;-0.710451000584461;10.0;0.750141;0.012606;0.012606;0.004491;-0.016096;0.71843;-0.013401;0.004491;-0.016096;0.023256;0.7185549747242727
30.000496;0.0404231601931368;0.0043500950139999;0.1076139270956498;-0.0287186399379999;-0.7104501429573028;10.0;0.750141;0.012606;0.012606;0.004491;-0.016096;0.71843;-0.013401;0.004491;-0.016096;0.023256;0.7185549747242727
30.000496;0.0404231601931368;0.0043501488659999;0.1076152593022299;-0.028718659122;-0.7104506175367248;10.0;0.750141;0.012606;0.012606;0.004491;-0.016096;0.71843;-0.013401;0.004491;-0.016096;0.023256;0.7185549747242727
30.000496;0.0404231601931368;0.0043502757539999;0.1076183982948122;-0.028718643638;-0.7104502344889887;10.0;0.750141;0.012606;0.012606;0.004491;-0.016096;0.71843;-0.013402;0.004491;-0.016096;0.023256;0.7185549933748981
30.000496;0.0404231601931368;0.0043505833819999;0.107626008486557;-0.028718631854;-0.7104499429729384;10.0;0.750141;0.012606;0.012606;0.004492;-0.016096;0.718431;-0.013404;0.004492;-0.016097;0.023256;0.7185560305063203
30.000497;0.0404231601931368;0.0043511447859999;0.1076398966634664;-0.028718589102;-0.7104488853614158;10.0;0.750141;0.012606;0.012606;0.004492;-0.016096;0.718432;-0.013406;0.004492;-0.016097;0.023257;0.7185570676432039
30.000499;0.0404240635884122;0.0043520775449999;0.1076605654817824;-0.028719228099;-0.7104488156216063;10.0;0.750141;0.012606;0.012606;0.004493;-0.016096;0.718435;-0.013412;0.004493;-0.016097;0.023257;0.7185601790866232
30.000502;0.0404244924025027;0.0043550458859999;0.1077328527130837;-0.02871933748;-0.7104439851475278;10.0;0.750141;0.012606;0.012606;0.004496;-0.016097;0.71844;-0.013424;0.004496;-0.016097;0.023258;0.7185654022954348
30.000507;0.0404262991875338;0.004359211334;0.1078310758493629;-0.0287204637179999;-0.7104400920986715;10.0;0.750141;0.012606;0.012606;0.0045;-0.016097;0.718451;-0.013447;0.0045;-0.016098;0.023261;0.7185768304155096
30.000519;0.0404307703859325;0.004369010145;0.1080615111533999;-0.028723132593;-0.7104275362260699;10.0;0.750141;0.012606;0.012606;0.00451;-0.016099;0.718472;-0.013495;0.00451;-0.016099;0.023266;0.7185987265567619
30.000543;0.0404383805808293;0.004388330328;0.1085189432655069;-0.028727615224;-0.7104046900834324;10.0;0.750141;0.012606;0.012606;0.00453;-0.016102;0.718517;-0.013598;0.00453;-0.016103;0.023276;0.7186456601782271
30.00059;0.0404549331726057;0.00442846779;0.1094666939902091;-0.028737585436;-0.7103604723158897;10.0;0.750141;0.012606;0.012606;0.00457;-0.016108;0.718613;-0.013827;0.00457;-0.016109;0.023296;0.7187460119527621
30.000684;0.0404893705557396;0.0045133189619999;0.1114692300732791;-0.0287587146139999;-0.7102781352061108;10.0;0.750141;0.012606;0.012606;0.004654;-0.016122;0.718828;-0.014378;0.004654;-0.016122;0.023339;0.7189717800219979
30.000777;0.0405260435399262;0.004603735148;0.1135994226395281;-0.028781760581;-0.7102040581051096;10.0;0.750141;0.012606;0.012606;0.004745;-0.016135;0.719075;-0.015052;0.004745;-0.016136;0.023384;0.7192325203499909
30.000965;0.0406060963157011;0.00480133855;0.1182418155311193;-0.02883371126;-0.7100833095559314;10.0;0.750141;0.012606;0.012606;0.004943;-0.016165;0.719665;-0.01676;0.004943;-0.016166;0.023482;0.7198601321263737
30.001134;0.0406843423567347;0.004998472776;0.1228598641750582;-0.028885816785;-0.7099983706684728;10.0;0.750141;0.012606;0.012606;0.00514;-0.016193;0.720307;-0.018701;0.00514;-0.016194;0.023579;0.7205497218443707
30.001303;0.0407706275276699;0.0052137932459999;0.1278811134918522;-0.028944543213;-0.70993617141056;10.0;0.750141;0.012606;0.012606;0.005356;-0.016223;0.721056;-0.021014;0.005356;-0.016224;0.023684;0.7213621443713276
30.001472;0.0408631453023381;0.005447545878;0.1333119572097231;-0.029008333848;-0.7098898930411061;10.0;0.750141;0.012606;0.012606;0.00559;-0.016254;0.72191;-0.02369;0.00559;-0.016254;0.023796;0.7222985976727354
30.001641;0.0409619411771463;0.005697973175;0.13910408079437;-0.029077464725;-0.7098653991823756;10.0;0.750141;0.012606;0.012606;0.005841;-0.016285;0.722873;-0.02672;0.005841;-0.016286;0.023917;0.7233666653426877
30.00181;0.0410669700002325;0.0059666190709999;0.1452899756414026;-0.029151534522;-0.7098535519380886;10.0;0.750141;0.012606;0.012606;0.00611;-0.016317;0.723944;-0.030093;0.00611;-0.016317;0.024046;0.7245691849540663
30.001979;0.0411787061477166;0.006252456284;0.151837123331926;-0.029230919588;-0.7098552218504035;10.0;0.750141;0.012606;0.012606;0.006396;-0.016348;0.725125;-0.033802;0.006396;-0.016349;0.024183;0.7259124195307587
30.002148;0.0412953433936563;0.0065556714679999;0.158750864607341;-0.029314154798;-0.709865868375443;10.0;0.750141;0.012606;0.012606;0.0067;-0.016379;0.726416;-0.037837;0.0067;-0.01638;0.024328;0.7274007448614552
30.002317;0.0414186882578383;0.0068759747469999;0.1660114078020985;-0.0294026032349999;-0.7098873593476399;10.0;0.750141;0.012606;0.012606;0.007021;-0.016409;0.727818;-0.042188;0.007021;-0.01641;0.024482;0.7290396892268622
30.002486;0.0415474081622428;0.0072126831919999;0.1736012789013081;-0.029495260444;-0.7099181813898205;10.0;0.750141;0.012606;0.012606;0.007359;-0.016438;0.729333;-0.046849;0.007359;-0.016438;0.024643;0.7308361332679166
30.002655;0.0416828356521002;0.007565989618;0.1815133135650471;-0.029591172792;-0.7099126613884534;10.0;0.750141;0.012606;0.012606;0.007713;-0.016465;0.730917;-0.05181;0.007713;-0.016465;0.024813;0.7327509378970456
30.002796;0.0417986160775688;0.0078720420919999;0.1883326011892654;-0.0296707847619999;-0.7098508885303202;10.0;0.750141;0.012606;0.012606;0.00802;-0.016485;0.732258;-0.056172;0.00802;-0.016486;0.024962;0.7344093355534091
30.002937;0.0419184382461942;0.0081884181889999;0.1953416809306683;-0.0297504556329999;-0.7097224247303877;10.0;0.750141;0.012606;0.012606;0.008337;-0.016504;0.733605;-0.060732;0.008337;-0.016504;0.025118;0.7361145779353917
30.003078;0.0420423019945387;0.008515128946;0.2025371718966792;-0.02982996473;-0.7095226311317315;10.0;0.750141;0.012606;0.012606;0.008664;-0.01652;0.734953;-0.065486;0.008664;-0.01652;0.025281;0.7378647087407013
30.003219;0.0421684445171979;0.0088507270389999;0.2098898154849019;-0.02990827542;-0.7092572600775504;10.0;0.750141;0.012606;0.012606;0.009;-0.016534;0.736302;-0.070429;0.009;-0.016534;0.02545;0.7396626793647224
30.00336;0.0422990583464927;0.0091972611429999;0.2174341818122906;-0.029986404534;-0.7089142337015246;10.0;0.750141;0.012606;0.012606;0.009347;-0.016545;0.73765;-0.075557;0.009347;-0.016545;0.025627;0.7415095297762531
30.003417;0.0423527571239464;0.00933995646;0.2205277080938642;-0.030017864148;-0.7087582057562842;10.0;0.750141;0.012606;0.012606;0.00949;-0.016548;0.738197;-0.077687;0.00949;-0.016549;0.0257;0.7422735888996725
30.003417;0.0423527571239464;0.00933995646;0.2205277080938642;-0.030017864148;-0.7087582057562842;10.0;0.750141;0.012606;0.012606;0.00949;-0.016548;0.738197;-0.077687;0.00949;-0.016549;0.0257;0.7422735888996725
30.003417;0.0423527571239464;0.009340145832;0.2205321793966284;-0.030017867804;-0.7087582920788817;10.0;0.750141;0.012606;0.012606;0.009491;-0.016548;0.738198;-0.077691;0.009491;-0.016549;0.0257;0.7422750020612306
30.003417;0.0423527571239464;0.0093403169979999;0.2205362208336356;-0.03001783322;-0.7087574755086664;10.0;0.750141;0.012606;0.012606;0.009491;-0.016548;0.738199;-0.077694;0.009491;-0.016549;0.0257;0.7422763105724176
30.003417;0.0423527571239464;0.0093407339819999;0.2205460663319766;-0.030017822326;-0.7087572182881041;10.0;0.750141;0.012606;0.012606;0.009491;-0.016548;0.738201;-0.0777;0.009491;-0.016549;0.0257;0.7422789276282872
30.003417;0.0423527571239464;0.0093415115039999;0.220564424570089;-0.030017780504;-0.708756230819924;10.0;0.750141;0.012606;0.012606;0.009492;-0.016548;0.738204;-0.077713;0.009492;-0.016549;0.025701;0.7422832720633007
30.003418;0.0423536600189405;0.009342999299;0.2205948504762474;-0.0300184134119999;-0.7087560649676037;10.0;0.750141;0.012606;0.012606;0.009494;-0.016548;0.73821;-0.077739;0.009494;-0.016549;0.025702;0.7422919615764407
30.003419;0.0423549927753505;0.009346795269;0.2206775318927589;-0.0300191063939999;-0.7087501242939718;10.0;0.750141;0.012606;0.012606;0.009497;-0.016548;0.738223;-0.07779;0.009497;-0.016549;0.025703;0.7423102328736955
30.003422;0.0423581313209164;0.009353529462;0.2208201629844146;-0.030021083436;-0.7087442835603943;10.0;0.750141;0.012606;0.012606;0.009504;-0.016549;0.738249;-0.077892;0.009504;-0.016549;0.025707;0.7423467853133063
30.003428;0.0423626026230683;0.009367192476;0.221119381151977;-0.030023529553;-0.7087272191499117;10.0;0.750141;0.012606;0.012606;0.009518;-0.016549;0.738302;-0.078097;0.009518;-0.016549;0.025714;0.7424210292098413
30.003438;0.0423733510239631;0.009394412308;0.2217056730464209;-0.030029893384;-0.7086976285405742;10.0;0.750141;0.012606;0.012606;0.009545;-0.016549;0.738406;-0.078507;0.009545;-0.01655;0.025728;0.7425676870730372
30.00346;0.042393471879524;0.00944996604;0.2229108780440392;-0.030041237046;-0.7086288457659874;10.0;0.750141;0.012606;0.012606;0.009601;-0.016551;0.738614;-0.079331;0.009601;-0.016551;0.025757;0.7428620656333178
30.003504;0.042435089548627;0.009560815685;0.2253044776550807;-0.030065030135;-0.7084945608644934;10.0;0.750141;0.012606;0.012606;0.009712;-0.016553;0.739031;-0.080992;0.009712;-0.016553;0.025814;0.7434557976268663
30.003591;0.042519227885746;0.0097852275879999;0.2301365305666889;-0.030112330864;-0.7082050253808762;10.0;0.750141;0.012606;0.012606;0.009937;-0.016556;0.739864;-0.084363;0.009937;-0.016557;0.02593;0.7446582130514643
30.003765;0.042690643588496;0.010245589298;0.2399961311607141;-0.030205168214;-0.7075360237047223;10.0;0.750141;0.012606;0.012606;0.010398;-0.016559;0.741532;-0.091301;0.010398;-0.01656;0.026171;0.7471315678145315
30.00384;0.0427663132032678;0.0104467672739999;0.2442756106739111;-0.030243771963;-0.7071867948787559;10.0;0.750141;0.012606;0.012606;0.0106;-0.016558;0.742213;-0.094359;0.0106;-0.016559;0.026278;0.7481869808076053
30.003915;0.042841983170717;0.010650220551;0.2485930800299541;-0.030279165691;-0.7067638668906476;10.0;0.750141;0.012606;0.012606;0.010803;-0.016557;0.742842;-0.097463;0.010803;-0.016557;0.026387;0.7492084311678561
30.003989;0.0429186009208128;0.010854168516;0.2529012661905387;-0.030312366062;-0.7062757268795398;10.0;0.750141;0.012606;0.012606;0.011008;-0.016554;0.743412;-0.100614;0.011008;-0.016554;0.026499;0.7501896951704948
30.004064;0.0429947904402382;0.011059528281;0.2572294961263386;-0.030341867632;-0.705710327258706;10.0;0.750141;0.012606;0.012606;0.011214;-0.016549;0.74392;-0.10381;0.011214;-0.01655;0.026614;0.7511281398669604
30.004139;0.0430723587698653;0.011266041732;0.2615608258696534;-0.030368986996;-0.7050690480700346;10.0;0.750141;0.012606;0.012606;0.011421;-0.016544;0.744364;-0.107051;0.011421;-0.016544;0.026731;0.7520223940129709
30.004289;0.043229829481505;0.011682602404;0.270244008457127;-0.030414422299;-0.7035517526621793;10.0;0.750141;0.012606;0.012606;0.011838;-0.016528;0.745049;-0.113664;0.011838;-0.016528;0.026975;0.7536693686869594
30.004438;0.0433887871344659;0.012103012152;0.2789433158039568;-0.030446477072;-0.701713025018272;10.0;0.750141;0.012606;0.012606;0.012259;-0.016506;0.745455;-0.120448;0.012259;-0.016507;0.027228;0.7551230878002605
30.004588;0.043549243965883;0.01252698192;0.2876509619733876;-0.03046449421;-0.6995412878778384;10.0;0.750141;0.012606;0.012606;0.012683;-0.016479;0.745567;-0.127399;0.012683;-0.016479;0.027493;0.7563733579985483
30.004737;0.0437130238029811;0.012954119057;0.2963446115140756;-0.030469201201;-0.6970279918938489;10.0;0.750141;0.012606;0.012606;0.013111;-0.016445;0.745369;-0.134513;0.013111;-0.016445;0.027767;0.7574091980759146
30.004755;0.0437314897985421;0.01300416596;0.2973638908691717;-0.0304681480399999;-0.6967095834227826;10.0;0.750141;0.012606;0.012606;0.013161;-0.01644;0.745324;-0.135359;0.013161;-0.016441;0.0278;0.7575156261470782
30.004755;0.0437314897985421;0.01300416596;0.2973638908691717;-0.0304681480399999;-0.6967095834227826;10.0;0.750141;0.012606;0.012606;0.013161;-0.01644;0.745324;-0.135359;0.013161;-0.016441;0.0278;0.7575156261470782
30.004755;0.0437314897985421;0.01300442196;0.2973697447744738;-0.0304680757599999;-0.6967079306092074;10.0;0.750141;0.012606;0.012606;0.013161;-0.01644;0.745324;-0.135363;0.013161;-0.016441;0.027801;0.7575163409095542
30.004755;0.043732394411923;0.013004591806;0.2973674773786103;-0.03046873956;-0.6967086977449625;10.0;0.750141;0.012606;0.012606;0.013162;-0.01644;0.745323;-0.135367;0.013162;-0.016441;0.027801;0.7575160717885793
30.004755;0.043732394411923;0.013005064257;0.2973782806059742;-0.0304686136419999;-0.6967058184605854;10.0;0.750141;0.012606;0.012606;0.013162;-0.01644;0.745323;-0.135374;0.013162;-0.016441;0.027801;0.7575173227095204
30.004755;0.043732820649942;0.013006707963;0.2974129674166633;-0.030468368807;-0.6966934296528243;10.0;0.750141;0.012606;0.012606;0.013163;-0.01644;0.745322;-0.13539;0.013163;-0.01644;0.027802;0.7575191982940103
