Time (s);P PGU (pu);P lower (pu);P upper (pu);P upper_overdamped (pu);P lower_overdamped (pu);P upper_underdamped (pu);P lower_underdamped (pu)
3.884e+00;-2.472e-03;-5.734e-02;4.974e-02;4.974e-02;-5.622e-02;4.966e-02;-5.734e-02
3.886e+00;-2.448e-03;-5.720e-02;4.974e-02;4.974e-02;-5.617e-02;4.967e-02;-5.720e-02
3.888e+00;-2.424e-03;-5.706e-02;4.975e-02;4.975e-02;-5.612e-02;4.968e-02;-5.706e-02
3.890e+00;-2.400e-03;-5.691e-02;4.975e-02;4.975e-02;-5.608e-02;4.969e-02;-5.691e-02
3.892e+00;-2.377e-03;-5.677e-02;4.975e-02;4.975e-02;-5.603e-02;4.969e-02;-5.677e-02
3.894e+00;-2.354e-03;-5.663e-02;4.976e-02;4.976e-02;-5.598e-02;4.970e-02;-5.663e-02
3.896e+00;-2.331e-03;-5.648e-02;4.976e-02;4.976e-02;-5.594e-02;4.971e-02;-5.648e-02
3.898e+00;-2.309e-03;-5.634e-02;4.977e-02;4.977e-02;-5.589e-02;4.971e-02;-5.634e-02
3.900e+00;-2.286e-03;-5.620e-02;4.977e-02;4.977e-02;-5.585e-02;4.972e-02;-5.620e-02
3.902e+00;-2.264e-03;-5.605e-02;4.977e-02;4.977e-02;-5.580e-02;4.973e-02;-5.605e-02
3.904e+00;-2.242e-03;-5.591e-02;4.978e-02;4.978e-02;-5.576e-02;4.973e-02;-5.591e-02
3.906e+00;-2.220e-03;-5.576e-02;4.978e-02;4.978e-02;-5.571e-02;4.974e-02;-5.576e-02
3.908e+00;-2.199e-03;-5.567e-02;4.979e-02;4.979e-02;-5.567e-02;4.975e-02;-5.562e-02
3.910e+00;-2.177e-03;-5.562e-02;4.979e-02;4.979e-02;-5.562e-02;4.975e-02;-5.547e-02
3.912e+00;-2.156e-03;-5.558e-02;4.979e-02;4.979e-02;-5.558e-02;4.976e-02;-5.533e-02
3.914e+00;-2.135e-03;-5.554e-02;4.980e-02;4.980e-02;-5.554e-02;4.977e-02;-5.519e-02
3.916e+00;-2.115e-03;-5.550e-02;4.980e-02;4.980e-02;-5.550e-02;4.977e-02;-5.504e-02
3.918e+00;-2.094e-03;-5.545e-02;4.980e-02;4.980e-02;-5.545e-02;4.978e-02;-5.490e-02
3.920e+00;-2.074e-03;-5.541e-02;4.981e-02;4.981e-02;-5.541e-02;4.979e-02;-5.476e-02
3.922e+00;-2.054e-03;-5.537e-02;4.981e-02;4.981e-02;-5.537e-02;4.979e-02;-5.461e-02
3.924e+00;-2.034e-03;-5.533e-02;4.981e-02;4.981e-02;-5.533e-02;4.980e-02;-5.447e-02
3.926e+00;-2.014e-03;-5.529e-02;4.982e-02;4.982e-02;-5.529e-02;4.981e-02;-5.433e-02
3.928e+00;-1.994e-03;-5.525e-02;4.982e-02;4.982e-02;-5.525e-02;4.981e-02;-5.419e-02
3.930e+00;-1.975e-03;-5.521e-02;4.982e-02;4.982e-02;-5.521e-02;4.982e-02;-5.405e-02
3.932e+00;-1.956e-03;-5.517e-02;4.983e-02;4.983e-02;-5.517e-02;4.982e-02;-5.391e-02
3.934e+00;-1.937e-03;-5.513e-02;4.983e-02;4.983e-02;-5.513e-02;4.983e-02;-5.377e-02
3.936e+00;-1.918e-03;-5.509e-02;4.983e-02;4.983e-02;-5.509e-02;4.983e-02;-5.363e-02
3.938e+00;-1.899e-03;-5.505e-02;4.984e-02;4.984e-02;-5.505e-02;4.984e-02;-5.349e-02
3.940e+00;-1.881e-03;-5.501e-02;4.985e-02;4.984e-02;-5.501e-02;4.985e-02;-5.335e-02
3.942e+00;-1.863e-03;-5.497e-02;4.985e-02;4.984e-02;-5.497e-02;4.985e-02;-5.322e-02
3.944e+00;-1.845e-03;-5.493e-02;4.986e-02;4.984e-02;-5.493e-02;4.986e-02;-5.308e-02
3.946e+00;-1.827e-03;-5.489e-02;4.986e-02;4.985e-02;-5.489e-02;4.986e-02;-5.294e-02
3.948e+00;-1.809e-03;-5.486e-02;4.987e-02;4.985e-02;-5.486e-02;4.987e-02;-5.281e-02
3.950e+00;-1.791e-03;-5.482e-02;4.987e-02;4.985e-02;-5.482e-02;4.987e-02;-5.268e-02
3.952e+00;-1.774e-03;-5.478e-02;4.988e-02;4.985e-02;-5.478e-02;4.988e-02;-5.254e-02
3.954e+00;-1.757e-03;-5.474e-02;4.988e-02;4.986e-02;-5.474e-02;4.988e-02;-5.241e-02
3.956e+00;-1.740e-03;-5.471e-02;4.989e-02;4.986e-02;-5.471e-02;4.989e-02;-5.228e-02
3.958e+00;-1.723e-03;-5.467e-02;4.989e-02;4.986e-02;-5.467e-02;4.989e-02;-5.215e-02
3.960e+00;-1.706e-03;-5.464e-02;4.990e-02;4.986e-02;-5.464e-02;4.990e-02;-5.203e-02
3.962e+00;-1.690e-03;-5.460e-02;4.990e-02;4.987e-02;-5.460e-02;4.990e-02;-5.190e-02
3.964e+00;-1.673e-03;-5.456e-02;4.991e-02;4.987e-02;-5.456e-02;4.991e-02;-5.177e-02
3.966e+00;-1.657e-03;-5.453e-02;4.991e-02;4.987e-02;-5.453e-02;4.991e-02;-5.165e-02
3.968e+00;-1.641e-03;-5.449e-02;4.992e-02;4.987e-02;-5.449e-02;4.992e-02;-5.152e-02
3.970e+00;-1.625e-03;-5.446e-02;4.992e-02;4.988e-02;-5.446e-02;4.992e-02;-5.140e-02
3.972e+00;-1.609e-03;-5.443e-02;4.993e-02;4.988e-02;-5.443e-02;4.993e-02;-5.128e-02
3.974e+00;-1.594e-03;-5.439e-02;4.993e-02;4.988e-02;-5.439e-02;4.993e-02;-5.116e-02
3.976e+00;-1.578e-03;-5.436e-02;4.995e-02;4.988e-02;-5.436e-02;4.995e-02;-5.104e-02
3.978e+00;-1.563e-03;-5.432e-02;4.997e-02;4.988e-02;-5.432e-02;4.997e-02;-5.092e-02
3.980e+00;-1.548e-03;-5.429e-02;4.998e-02;4.989e-02;-5.429e-02;4.998e-02;-5.081e-02
3.982e+00;-1.533e-03;-5.426e-02;5.000e-02;4.989e-02;-5.426e-02;5.000e-02;-5.069e-02
3.984e+00;-1.518e-03;-5.422e-02;5.001e-02;4.989e-02;-5.422e-02;5.001e-02;-5.058e-02
3.986e+00;-1.503e-03;-5.419e-02;5.003e-02;4.989e-02;-5.419e-02;5.003e-02;-5.046e-02
3.988e+00;-1.488e-03;-5.416e-02;5.004e-02;4.989e-02;-5.416e-02;5.004e-02;-5.035e-02
3.990e+00;-1.474e-03;-5.413e-02;5.006e-02;4.990e-02;-5.413e-02;5.006e-02;-5.024e-02
3.992e+00;-1.460e-03;-5.410e-02;5.007e-02;4.990e-02;-5.410e-02;5.007e-02;-5.014e-02
3.994e+00;-1.445e-03;-5.406e-02;5.009e-02;4.990e-02;-5.406e-02;5.009e-02;-5.005e-02
3.996e+00;-1.431e-03;-5.403e-02;5.010e-02;4.990e-02;-5.403e-02;5.010e-02;-5.005e-02
3.998e+00;-1.417e-03;-5.400e-02;5.011e-02;4.990e-02;-5.400e-02;5.011e-02;-5.004e-02
4.000e+00;-1.404e-03;-5.397e-02;5.015e-02;4.990e-02;-5.397e-02;5.015e-02;-5.004e-02
4.002e+00;-1.390e-03;-5.394e-02;5.021e-02;4.991e-02;-5.394e-02;5.021e-02;-5.003e-02
4.004e+00;-1.377e-03;-5.391e-02;5.026e-02;4.991e-02;-5.391e-02;5.026e-02;-5.002e-02
4.006e+00;-1.363e-03;-5.388e-02;5.031e-02;4.991e-02;-5.388e-02;5.031e-02;-5.002e-02
4.008e+00;-1.350e-03;-5.385e-02;5.036e-02;4.991e-02;-5.385e-02;5.036e-02;-5.001e-02
4.010e+00;-1.337e-03;-5.382e-02;5.042e-02;4.991e-02;-5.382e-02;5.042e-02;-5.001e-02
4.012e+00;-1.324e-03;-5.379e-02;5.047e-02;4.991e-02;-5.379e-02;5.047e-02;-5.000e-02
4.014e+00;-1.311e-03;-5.376e-02;5.052e-02;4.992e-02;-5.376e-02;5.052e-02;-5.000e-02
4.016e+00;-1.298e-03;-5.373e-02;5.056e-02;4.992e-02;-5.373e-02;5.056e-02;-4.999e-02
4.018e+00;-1.286e-03;-5.370e-02;5.061e-02;4.992e-02;-5.370e-02;5.061e-02;-4.999e-02
4.020e+00;-1.273e-03;-5.368e-02;5.066e-02;4.992e-02;-5.368e-02;5.066e-02;-4.998e-02
4.022e+00;-1.261e-03;-5.365e-02;5.070e-02;4.992e-02;-5.365e-02;5.070e-02;-4.998e-02
4.024e+00;-1.249e-03;-5.362e-02;5.075e-02;4.992e-02;-5.362e-02;5.075e-02;-4.997e-02
4.026e+00;-1.237e-03;-5.359e-02;5.079e-02;4.992e-02;-5.359e-02;5.079e-02;-4.997e-02
4.028e+00;-1.225e-03;-5.356e-02;5.084e-02;4.993e-02;-5.356e-02;5.084e-02;-4.996e-02
4.030e+00;-1.213e-03;-5.354e-02;5.088e-02;4.993e-02;-5.354e-02;5.088e-02;-4.996e-02
4.032e+00;-1.201e-03;-5.351e-02;5.092e-02;4.993e-02;-5.351e-02;5.092e-02;-4.995e-02
4.034e+00;-1.189e-03;-5.348e-02;5.096e-02;4.993e-02;-5.348e-02;5.096e-02;-4.995e-02
4.036e+00;-1.178e-03;-5.346e-02;5.100e-02;4.993e-02;-5.346e-02;5.100e-02;-4.995e-02
4.038e+00;-1.166e-03;-5.343e-02;5.104e-02;4.993e-02;-5.343e-02;5.104e-02;-4.994e-02
4.040e+00;-1.155e-03;-5.340e-02;5.108e-02;4.993e-02;-5.340e-02;5.108e-02;-4.994e-02
4.042e+00;-1.144e-03;-5.338e-02;5.112e-02;4.993e-02;-5.338e-02;5.112e-02;-4.993e-02
4.044e+00;-1.133e-03;-5.335e-02;5.115e-02;4.994e-02;-5.335e-02;5.115e-02;-4.993e-02
4.046e+00;-1.122e-03;-5.332e-02;5.119e-02;4.994e-02;-5.332e-02;5.119e-02;-4.993e-02
4.048e+00;-1.111e-03;-5.330e-02;5.122e-02;4.994e-02;-5.330e-02;5.122e-02;-4.992e-02
4.050e+00;-1.100e-03;-5.327e-02;5.126e-02;4.994e-02;-5.327e-02;5.126e-02;-4.992e-02
4.052e+00;-1.089e-03;-5.325e-02;5.129e-02;4.994e-02;-5.325e-02;5.129e-02;-4.992e-02
4.054e+00;-1.079e-03;-5.322e-02;5.132e-02;4.994e-02;-5.322e-02;5.132e-02;-4.992e-02
4.056e+00;-1.068e-03;-5.320e-02;5.135e-02;4.994e-02;-5.320e-02;5.135e-02;-4.991e-02
4.058e+00;-1.058e-03;-5.317e-02;5.138e-02;4.994e-02;-5.317e-02;5.138e-02;-4.991e-02
4.060e+00;-1.048e-03;-5.315e-02;5.141e-02;4.994e-02;-5.315e-02;5.141e-02;-4.991e-02
4.062e+00;-1.037e-03;-5.312e-02;5.144e-02;4.995e-02;-5.312e-02;5.144e-02;-4.991e-02
4.064e+00;-1.027e-03;-5.310e-02;5.147e-02;4.995e-02;-5.310e-02;5.147e-02;-4.990e-02
4.066e+00;-1.017e-03;-5.308e-02;5.150e-02;4.995e-02;-5.308e-02;5.150e-02;-4.990e-02
4.068e+00;-1.007e-03;-5.305e-02;5.152e-02;4.995e-02;-5.305e-02;5.152e-02;-4.990e-02
4.070e+00;-9.977e-04;-5.303e-02;5.155e-02;4.995e-02;-5.303e-02;5.155e-02;-4.990e-02
4.072e+00;-9.880e-04;-5.301e-02;5.157e-02;4.995e-02;-5.301e-02;5.157e-02;-4.989e-02
4.074e+00;-9.784e-04;-5.298e-02;5.159e-02;4.995e-02;-5.298e-02;5.159e-02;-4.989e-02
4.076e+00;-9.689e-04;-5.296e-02;5.162e-02;4.995e-02;-5.296e-02;5.162e-02;-4.989e-02
4.078e+00;-9.595e-04;-5.294e-02;5.164e-02;4.995e-02;-5.294e-02;5.164e-02;-4.989e-02
4.080e+00;-9.502e-04;-5.291e-02;5.166e-02;4.995e-02;-5.291e-02;5.166e-02;-4.989e-02
4.082e+00;-9.410e-04;-5.289e-02;5.168e-02;4.995e-02;-5.289e-02;5.168e-02;-4.989e-02
4.084e+00;-9.318e-04;-5.287e-02;5.170e-02;4.996e-02;-5.287e-02;5.170e-02;-4.989e-02
4.086e+00;-9.228e-04;-5.285e-02;5.172e-02;4.996e-02;-5.285e-02;5.172e-02;-4.988e-02
4.088e+00;-9.138e-04;-5.283e-02;5.173e-02;4.996e-02;-5.283e-02;5.173e-02;-4.988e-02
4.090e+00;-9.050e-04;-5.280e-02;5.175e-02;4.996e-02;-5.280e-02;5.175e-02;-4.988e-02
4.092e+00;-8.962e-04;-5.278e-02;5.177e-02;4.996e-02;-5.278e-02;5.177e-02;-4.988e-02
4.094e+00;-8.875e-04;-5.276e-02;5.178e-02;4.996e-02;-5.276e-02;5.178e-02;-4.988e-02
4.096e+00;-8.789e-04;-5.274e-02;5.180e-02;4.996e-02;-5.274e-02;5.180e-02;-4.988e-02
4.098e+00;-8.703e-04;-5.272e-02;5.181e-02;4.996e-02;-5.272e-02;5.181e-02;-4.988e-02
4.100e+00;-8.619e-04;-5.270e-02;5.182e-02;4.996e-02;-5.270e-02;5.182e-02;-4.988e-02
4.102e+00;-8.535e-04;-5.268e-02;5.183e-02;4.996e-02;-5.268e-02;5.183e-02;-4.988e-02
4.104e+00;-8.452e-04;-5.266e-02;5.185e-02;4.996e-02;-5.266e-02;5.185e-02;-4.988e-02
4.106e+00;-8.370e-04;-5.264e-02;5.186e-02;4.996e-02;-5.264e-02;5.186e-02;-4.988e-02
4.108e+00;-8.289e-04;-5.262e-02;5.187e-02;4.996e-02;-5.262e-02;5.187e-02;-4.987e-02
4.110e+00;-8.209e-04;-5.260e-02;5.187e-02;4.996e-02;-5.260e-02;5.187e-02;-4.987e-02
4.112e+00;-8.129e-04;-5.258e-02;5.188e-02;4.997e-02;-5.258e-02;5.188e-02;-4.987e-02
4.114e+00;-8.050e-04;-5.256e-02;5.189e-02;4.997e-02;-5.256e-02;5.189e-02;-4.987e-02
4.116e+00;-7.972e-04;-5.254e-02;5.190e-02;4.997e-02;-5.254e-02;5.190e-02;-4.987e-02
4.118e+00;-7.894e-04;-5.252e-02;5.190e-02;4.997e-02;-5.252e-02;5.190e-02;-4.987e-02
4.120e+00;-7.818e-04;-5.250e-02;5.191e-02;4.997e-02;-5.250e-02;5.191e-02;-4.987e-02
4.122e+00;-7.742e-04;-5.248e-02;5.191e-02;4.997e-02;-5.248e-02;5.191e-02;-4.987e-02
4.124e+00;-7.667e-04;-5.246e-02;5.192e-02;4.997e-02;-5.246e-02;5.192e-02;-4.987e-02
4.126e+00;-7.592e-04;-5.244e-02;5.192e-02;4.997e-02;-5.244e-02;5.192e-02;-4.987e-02
4.128e+00;-7.519e-04;-5.242e-02;5.192e-02;4.997e-02;-5.242e-02;5.192e-02;-4.987e-02
4.130e+00;-7.446e-04;-5.240e-02;5.192e-02;4.997e-02;-5.240e-02;5.192e-02;-4.987e-02
4.132e+00;-7.373e-04;-5.238e-02;5.192e-02;4.997e-02;-5.238e-02;5.192e-02;-4.987e-02
4.134e+00;-7.302e-04;-5.237e-02;5.193e-02;4.997e-02;-5.237e-02;5.193e-02;-4.987e-02
4.136e+00;-7.231e-04;-5.235e-02;5.193e-02;4.997e-02;-5.235e-02;5.193e-02;-4.987e-02
4.138e+00;-7.161e-04;-5.233e-02;5.192e-02;4.997e-02;-5.233e-02;5.192e-02;-4.988e-02
4.140e+00;-7.091e-04;-5.231e-02;5.192e-02;4.997e-02;-5.231e-02;5.192e-02;-4.988e-02
4.142e+00;-7.022e-04;-5.229e-02;5.192e-02;4.997e-02;-5.229e-02;5.192e-02;-4.988e-02
4.144e+00;-6.954e-04;-5.228e-02;5.192e-02;4.997e-02;-5.228e-02;5.192e-02;-4.988e-02
4.146e+00;-6.887e-04;-5.226e-02;5.192e-02;4.997e-02;-5.226e-02;5.192e-02;-4.988e-02
4.148e+00;-6.820e-04;-5.224e-02;5.191e-02;4.998e-02;-5.224e-02;5.191e-02;-4.988e-02
4.150e+00;-6.754e-04;-5.222e-02;5.191e-02;4.998e-02;-5.222e-02;5.191e-02;-4.988e-02
4.152e+00;-6.688e-04;-5.221e-02;5.190e-02;4.998e-02;-5.221e-02;5.190e-02;-4.988e-02
4.154e+00;-6.623e-04;-5.219e-02;5.190e-02;4.998e-02;-5.219e-02;5.190e-02;-4.988e-02
4.156e+00;-6.559e-04;-5.217e-02;5.189e-02;4.998e-02;-5.217e-02;5.189e-02;-4.988e-02
4.158e+00;-6.495e-04;-5.216e-02;5.188e-02;4.998e-02;-5.216e-02;5.188e-02;-4.988e-02
4.160e+00;-6.432e-04;-5.214e-02;5.188e-02;4.998e-02;-5.214e-02;5.188e-02;-4.988e-02
4.162e+00;-6.370e-04;-5.212e-02;5.187e-02;4.998e-02;-5.212e-02;5.187e-02;-4.988e-02
4.164e+00;-6.308e-04;-5.211e-02;5.186e-02;4.998e-02;-5.211e-02;5.186e-02;-4.988e-02
4.166e+00;-6.247e-04;-5.209e-02;5.185e-02;4.998e-02;-5.209e-02;5.185e-02;-4.988e-02
4.168e+00;-6.186e-04;-5.207e-02;5.184e-02;4.998e-02;-5.207e-02;5.184e-02;-4.989e-02
4.170e+00;-6.126e-04;-5.206e-02;5.183e-02;4.998e-02;-5.206e-02;5.183e-02;-4.989e-02
4.172e+00;-6.066e-04;-5.204e-02;5.182e-02;4.998e-02;-5.204e-02;5.182e-02;-4.989e-02
4.174e+00;-6.007e-04;-5.203e-02;5.181e-02;4.998e-02;-5.203e-02;5.181e-02;-4.989e-02
4.176e+00;-5.949e-04;-5.201e-02;5.180e-02;4.998e-02;-5.201e-02;5.180e-02;-4.989e-02
4.178e+00;-5.891e-04;-5.200e-02;5.179e-02;4.998e-02;-5.200e-02;5.179e-02;-4.989e-02
4.180e+00;-5.834e-04;-5.198e-02;5.178e-02;4.998e-02;-5.198e-02;5.178e-02;-4.989e-02
4.182e+00;-5.778e-04;-5.197e-02;5.177e-02;4.998e-02;-5.197e-02;5.177e-02;-4.989e-02
4.184e+00;-5.722e-04;-5.195e-02;5.175e-02;4.998e-02;-5.195e-02;5.175e-02;-4.989e-02
4.186e+00;-5.666e-04;-5.193e-02;5.174e-02;4.998e-02;-5.193e-02;5.174e-02;-4.990e-02
4.188e+00;-5.611e-04;-5.192e-02;5.173e-02;4.998e-02;-5.192e-02;5.173e-02;-4.990e-02
4.190e+00;-5.556e-04;-5.191e-02;5.171e-02;4.998e-02;-5.191e-02;5.171e-02;-4.990e-02
4.192e+00;-5.503e-04;-5.189e-02;5.170e-02;4.998e-02;-5.189e-02;5.170e-02;-4.990e-02
4.194e+00;-5.449e-04;-5.188e-02;5.168e-02;4.998e-02;-5.188e-02;5.168e-02;-4.990e-02
4.196e+00;-5.396e-04;-5.186e-02;5.167e-02;4.998e-02;-5.186e-02;5.167e-02;-4.990e-02
4.198e+00;-5.344e-04;-5.185e-02;5.165e-02;4.998e-02;-5.185e-02;5.165e-02;-4.990e-02
4.200e+00;-5.292e-04;-5.183e-02;5.164e-02;4.998e-02;-5.183e-02;5.164e-02;-4.990e-02
4.202e+00;-5.241e-04;-5.182e-02;5.162e-02;4.998e-02;-5.182e-02;5.162e-02;-4.991e-02
4.204e+00;-5.190e-04;-5.180e-02;5.160e-02;4.999e-02;-5.180e-02;5.160e-02;-4.991e-02
4.206e+00;-5.139e-04;-5.179e-02;5.159e-02;4.999e-02;-5.179e-02;5.159e-02;-4.991e-02
4.208e+00;-5.089e-04;-5.178e-02;5.157e-02;4.999e-02;-5.178e-02;5.157e-02;-4.991e-02
4.210e+00;-5.040e-04;-5.176e-02;5.155e-02;4.999e-02;-5.176e-02;5.155e-02;-4.991e-02
4.212e+00;-4.991e-04;-5.175e-02;5.153e-02;4.999e-02;-5.175e-02;5.153e-02;-4.991e-02
4.214e+00;-4.943e-04;-5.174e-02;5.152e-02;4.999e-02;-5.174e-02;5.152e-02;-4.991e-02
4.216e+00;-4.895e-04;-5.172e-02;5.150e-02;4.999e-02;-5.172e-02;5.150e-02;-4.991e-02
4.218e+00;-4.847e-04;-5.171e-02;5.148e-02;4.999e-02;-5.171e-02;5.148e-02;-4.992e-02
4.220e+00;-4.800e-04;-5.170e-02;5.146e-02;4.999e-02;-5.170e-02;5.146e-02;-4.992e-02
4.222e+00;-4.753e-04;-5.168e-02;5.144e-02;4.999e-02;-5.168e-02;5.144e-02;-4.992e-02
4.224e+00;-4.707e-04;-5.167e-02;5.142e-02;4.999e-02;-5.167e-02;5.142e-02;-4.992e-02
4.226e+00;-4.662e-04;-5.166e-02;5.140e-02;4.999e-02;-5.166e-02;5.140e-02;-4.992e-02
4.228e+00;-4.616e-04;-5.164e-02;5.139e-02;4.999e-02;-5.164e-02;5.139e-02;-4.992e-02
4.230e+00;-4.572e-04;-5.163e-02;5.137e-02;4.999e-02;-5.163e-02;5.137e-02;-4.992e-02
4.232e+00;-4.527e-04;-5.162e-02;5.135e-02;4.999e-02;-5.162e-02;5.135e-02;-4.993e-02
4.234e+00;-4.483e-04;-5.161e-02;5.133e-02;4.999e-02;-5.161e-02;5.133e-02;-4.993e-02
4.236e+00;-4.440e-04;-5.159e-02;5.131e-02;4.999e-02;-5.159e-02;5.131e-02;-4.993e-02
4.238e+00;-4.397e-04;-5.158e-02;5.129e-02;4.999e-02;-5.158e-02;5.129e-02;-4.993e-02
4.240e+00;-4.354e-04;-5.157e-02;5.126e-02;4.999e-02;-5.157e-02;5.126e-02;-4.993e-02
4.242e+00;-4.312e-04;-5.156e-02;5.124e-02;4.999e-02;-5.156e-02;5.124e-02;-4.993e-02
4.244e+00;-4.270e-04;-5.155e-02;5.122e-02;4.999e-02;-5.155e-02;5.122e-02;-4.993e-02
4.246e+00;-4.228e-04;-5.153e-02;5.120e-02;4.999e-02;-5.153e-02;5.120e-02;-4.993e-02
4.248e+00;-4.187e-04;-5.152e-02;5.118e-02;4.999e-02;-5.152e-02;5.118e-02;-4.994e-02
4.250e+00;-4.147e-04;-5.151e-02;5.116e-02;4.999e-02;-5.151e-02;5.116e-02;-4.994e-02
4.252e+00;-4.106e-04;-5.150e-02;5.114e-02;4.999e-02;-5.150e-02;5.114e-02;-4.994e-02
4.254e+00;-4.067e-04;-5.149e-02;5.112e-02;4.999e-02;-5.149e-02;5.112e-02;-4.994e-02
4.256e+00;-4.027e-04;-5.148e-02;5.110e-02;4.999e-02;-5.148e-02;5.110e-02;-4.994e-02
4.258e+00;-3.988e-04;-5.146e-02;5.107e-02;4.999e-02;-5.146e-02;5.107e-02;-4.994e-02
4.260e+00;-3.949e-04;-5.145e-02;5.105e-02;4.999e-02;-5.145e-02;5.105e-02;-4.994e-02
4.262e+00;-3.911e-04;-5.144e-02;5.103e-02;4.999e-02;-5.144e-02;5.103e-02;-4.995e-02
4.264e+00;-3.873e-04;-5.143e-02;5.101e-02;4.999e-02;-5.143e-02;5.101e-02;-4.995e-02
4.266e+00;-3.835e-04;-5.142e-02;5.099e-02;4.999e-02;-5.142e-02;5.099e-02;-4.995e-02
4.268e+00;-3.798e-04;-5.141e-02;5.097e-02;4.999e-02;-5.141e-02;5.097e-02;-4.995e-02
4.270e+00;-3.761e-04;-5.140e-02;5.094e-02;4.999e-02;-5.140e-02;5.094e-02;-4.995e-02
4.272e+00;-3.725e-04;-5.139e-02;5.092e-02;4.999e-02;-5.139e-02;5.092e-02;-4.995e-02
4.274e+00;-3.689e-04;-5.138e-02;5.090e-02;4.999e-02;-5.138e-02;5.090e-02;-4.995e-02
4.276e+00;-3.653e-04;-5.137e-02;5.088e-02;4.999e-02;-5.137e-02;5.088e-02;-4.995e-02
4.278e+00;-3.617e-04;-5.136e-02;5.086e-02;4.999e-02;-5.136e-02;5.086e-02;-4.996e-02
4.280e+00;-3.582e-04;-5.135e-02;5.084e-02;4.999e-02;-5.135e-02;5.084e-02;-4.996e-02
4.282e+00;-3.547e-04;-5.133e-02;5.081e-02;4.999e-02;-5.133e-02;5.081e-02;-4.996e-02
4.284e+00;-3.513e-04;-5.132e-02;5.079e-02;4.999e-02;-5.132e-02;5.079e-02;-4.996e-02
4.286e+00;-3.479e-04;-5.131e-02;5.077e-02;4.999e-02;-5.131e-02;5.077e-02;-4.996e-02
4.288e+00;-3.445e-04;-5.130e-02;5.075e-02;4.999e-02;-5.130e-02;5.075e-02;-4.996e-02
4.290e+00;-3.412e-04;-5.129e-02;5.073e-02;4.999e-02;-5.129e-02;5.073e-02;-4.996e-02
4.292e+00;-3.379e-04;-5.128e-02;5.071e-02;4.999e-02;-5.128e-02;5.071e-02;-4.996e-02
4.294e+00;-3.346e-04;-5.127e-02;5.068e-02;4.999e-02;-5.127e-02;5.068e-02;-4.996e-02
4.296e+00;-3.313e-04;-5.126e-02;5.066e-02;4.999e-02;-5.126e-02;5.066e-02;-4.997e-02
4.298e+00;-3.281e-04;-5.125e-02;5.064e-02;4.999e-02;-5.125e-02;5.064e-02;-4.997e-02
4.300e+00;-3.249e-04;-5.125e-02;5.062e-02;4.999e-02;-5.125e-02;5.062e-02;-4.997e-02
4.302e+00;-3.218e-04;-5.124e-02;5.060e-02;4.999e-02;-5.124e-02;5.060e-02;-4.997e-02
4.304e+00;-3.186e-04;-5.123e-02;5.058e-02;4.999e-02;-5.123e-02;5.058e-02;-4.997e-02
4.306e+00;-3.156e-04;-5.122e-02;5.056e-02;4.999e-02;-5.122e-02;5.056e-02;-4.997e-02
4.308e+00;-3.125e-04;-5.121e-02;5.054e-02;4.999e-02;-5.121e-02;5.054e-02;-4.997e-02
4.310e+00;-3.095e-04;-5.120e-02;5.052e-02;4.999e-02;-5.120e-02;5.052e-02;-4.997e-02
4.312e+00;-3.065e-04;-5.119e-02;5.050e-02;4.999e-02;-5.119e-02;5.050e-02;-4.997e-02
4.314e+00;-3.035e-04;-5.118e-02;5.047e-02;4.999e-02;-5.118e-02;5.047e-02;-4.998e-02
4.316e+00;-3.005e-04;-5.117e-02;5.045e-02;4.999e-02;-5.117e-02;5.045e-02;-4.998e-02
4.318e+00;-2.976e-04;-5.116e-02;5.043e-02;4.999e-02;-5.116e-02;5.043e-02;-4.998e-02
4.320e+00;-2.947e-04;-5.115e-02;5.041e-02;5.000e-02;-5.115e-02;5.041e-02;-4.998e-02
4.322e+00;-2.919e-04;-5.114e-02;5.039e-02;5.000e-02;-5.114e-02;5.039e-02;-4.998e-02
4.324e+00;-2.890e-04;-5.113e-02;5.037e-02;5.000e-02;-5.113e-02;5.037e-02;-4.998e-02
4.326e+00;-2.862e-04;-5.113e-02;5.035e-02;5.000e-02;-5.113e-02;5.035e-02;-4.998e-02
4.328e+00;-2.834e-04;-5.112e-02;5.033e-02;5.000e-02;-5.112e-02;5.033e-02;-4.998e-02
4.330e+00;-2.807e-04;-5.111e-02;5.032e-02;5.000e-02;-5.111e-02;5.032e-02;-4.998e-02
4.332e+00;-2.780e-04;-5.110e-02;5.030e-02;5.000e-02;-5.110e-02;5.030e-02;-4.998e-02
4.334e+00;-2.753e-04;-5.109e-02;5.028e-02;5.000e-02;-5.109e-02;5.028e-02;-4.998e-02
4.336e+00;-2.726e-04;-5.108e-02;5.026e-02;5.000e-02;-5.108e-02;5.026e-02;-4.999e-02
4.338e+00;-2.700e-04;-5.108e-02;5.024e-02;5.000e-02;-5.108e-02;5.024e-02;-4.999e-02
4.340e+00;-2.673e-04;-5.107e-02;5.022e-02;5.000e-02;-5.107e-02;5.022e-02;-4.999e-02
4.342e+00;-2.647e-04;-5.106e-02;5.020e-02;5.000e-02;-5.106e-02;5.020e-02;-5.000e-02
4.344e+00;-2.622e-04;-5.105e-02;5.018e-02;5.000e-02;-5.105e-02;5.018e-02;-5.000e-02
4.346e+00;-2.596e-04;-5.104e-02;5.017e-02;5.000e-02;-5.104e-02;5.017e-02;-5.001e-02
