Time (s);Ip PGU (pu);Ip lower (pu);Ip upper (pu);Ip upper_overdamped (pu);Ip lower_overdamped (pu);Ip upper_underdamped (pu);Ip lower_underdamped (pu)
9.687e-01;7.970e-03;-5.053e-02;6.164e-02;6.164e-02;-4.422e-02;5.347e-02;-5.053e-02
9.703e-01;7.916e-03;-5.056e-02;6.158e-02;6.158e-02;-4.426e-02;5.343e-02;-5.056e-02
9.720e-01;7.863e-03;-5.058e-02;6.151e-02;6.151e-02;-4.430e-02;5.340e-02;-5.058e-02
9.737e-01;7.810e-03;-5.060e-02;6.145e-02;6.145e-02;-4.435e-02;5.337e-02;-5.060e-02
9.753e-01;7.757e-03;-5.062e-02;6.138e-02;6.138e-02;-4.439e-02;5.334e-02;-5.062e-02
9.770e-01;7.705e-03;-5.064e-02;6.131e-02;6.131e-02;-4.443e-02;5.331e-02;-5.064e-02
9.787e-01;7.653e-03;-5.066e-02;6.125e-02;6.125e-02;-4.447e-02;5.328e-02;-5.066e-02
9.803e-01;7.602e-03;-5.067e-02;6.119e-02;6.119e-02;-4.451e-02;5.324e-02;-5.067e-02
9.820e-01;7.551e-03;-5.069e-02;6.112e-02;6.112e-02;-4.455e-02;5.321e-02;-5.069e-02
9.837e-01;7.500e-03;-5.071e-02;6.106e-02;6.106e-02;-4.459e-02;5.318e-02;-5.071e-02
9.853e-01;7.449e-03;-5.072e-02;6.100e-02;6.100e-02;-4.462e-02;5.315e-02;-5.072e-02
9.870e-01;7.399e-03;-5.073e-02;6.093e-02;6.093e-02;-4.466e-02;5.312e-02;-5.073e-02
9.887e-01;7.349e-03;-5.075e-02;6.087e-02;6.087e-02;-4.470e-02;5.309e-02;-5.075e-02
9.903e-01;7.300e-03;-5.076e-02;6.081e-02;6.081e-02;-4.474e-02;5.306e-02;-5.076e-02
9.920e-01;7.251e-03;-5.077e-02;6.075e-02;6.075e-02;-4.478e-02;5.304e-02;-5.077e-02
9.937e-01;7.202e-03;-5.078e-02;6.068e-02;6.068e-02;-4.481e-02;5.301e-02;-5.078e-02
9.953e-01;7.154e-03;-5.079e-02;6.062e-02;6.062e-02;-4.485e-02;5.298e-02;-5.079e-02
9.970e-01;7.105e-03;-5.080e-02;6.056e-02;6.056e-02;-4.489e-02;5.295e-02;-5.080e-02
9.987e-01;7.058e-03;-5.081e-02;6.050e-02;6.050e-02;-4.493e-02;5.292e-02;-5.081e-02
1.000e+00;7.010e-03;-5.081e-02;6.044e-02;6.044e-02;-4.496e-02;5.289e-02;-5.081e-02
1.002e+00;6.963e-03;-5.082e-02;6.038e-02;6.038e-02;-4.500e-02;5.287e-02;-5.082e-02
1.004e+00;6.916e-03;-5.082e-02;6.032e-02;6.032e-02;-4.503e-02;5.284e-02;-5.082e-02
1.005e+00;6.869e-03;-5.083e-02;6.026e-02;6.026e-02;-4.507e-02;5.281e-02;-5.083e-02
1.007e+00;6.823e-03;-5.083e-02;6.021e-02;6.021e-02;-4.510e-02;5.278e-02;-5.083e-02
1.009e+00;6.777e-03;-5.084e-02;6.015e-02;6.015e-02;-4.514e-02;5.276e-02;-5.084e-02
1.010e+00;6.732e-03;-5.084e-02;6.009e-02;6.009e-02;-4.517e-02;5.273e-02;-5.084e-02
1.012e+00;6.686e-03;-5.084e-02;6.003e-02;6.003e-02;-4.521e-02;5.271e-02;-5.084e-02
1.014e+00;6.641e-03;-5.084e-02;5.997e-02;5.997e-02;-4.524e-02;5.268e-02;-5.084e-02
1.015e+00;6.597e-03;-5.084e-02;5.992e-02;5.992e-02;-4.528e-02;5.265e-02;-5.084e-02
1.017e+00;6.552e-03;-5.084e-02;5.986e-02;5.986e-02;-4.531e-02;5.263e-02;-5.084e-02
1.019e+00;6.508e-03;-5.084e-02;5.980e-02;5.980e-02;-4.535e-02;5.260e-02;-5.084e-02
1.020e+00;6.464e-03;-5.084e-02;5.975e-02;5.975e-02;-4.538e-02;5.258e-02;-5.084e-02
1.022e+00;6.421e-03;-5.084e-02;5.969e-02;5.969e-02;-4.541e-02;5.255e-02;-5.084e-02
1.024e+00;6.378e-03;-5.084e-02;5.964e-02;5.964e-02;-4.544e-02;5.253e-02;-5.084e-02
1.025e+00;6.335e-03;-5.083e-02;5.958e-02;5.958e-02;-4.548e-02;5.250e-02;-5.083e-02
1.027e+00;6.292e-03;-5.083e-02;5.953e-02;5.953e-02;-4.551e-02;5.248e-02;-5.083e-02
1.029e+00;6.250e-03;-5.082e-02;5.947e-02;5.947e-02;-4.554e-02;5.246e-02;-5.082e-02
1.030e+00;6.208e-03;-5.082e-02;5.942e-02;5.942e-02;-4.557e-02;5.243e-02;-5.082e-02
1.032e+00;6.166e-03;-5.081e-02;5.937e-02;5.937e-02;-4.560e-02;5.241e-02;-5.081e-02
1.034e+00;6.124e-03;-5.081e-02;5.931e-02;5.931e-02;-4.564e-02;5.239e-02;-5.081e-02
1.035e+00;6.083e-03;-5.080e-02;5.926e-02;5.926e-02;-4.567e-02;5.236e-02;-5.080e-02
1.037e+00;6.042e-03;-5.079e-02;5.921e-02;5.921e-02;-4.570e-02;5.234e-02;-5.079e-02
1.039e+00;6.001e-03;-5.078e-02;5.915e-02;5.915e-02;-4.573e-02;5.232e-02;-5.078e-02
1.040e+00;5.961e-03;-5.078e-02;5.910e-02;5.910e-02;-4.576e-02;5.229e-02;-5.078e-02
1.042e+00;5.921e-03;-5.077e-02;5.905e-02;5.905e-02;-4.579e-02;5.227e-02;-5.077e-02
1.044e+00;5.881e-03;-5.076e-02;5.900e-02;5.900e-02;-4.582e-02;5.225e-02;-5.076e-02
1.045e+00;5.842e-03;-5.075e-02;5.895e-02;5.895e-02;-4.585e-02;5.223e-02;-5.075e-02
1.047e+00;5.802e-03;-5.074e-02;5.889e-02;5.889e-02;-4.588e-02;5.221e-02;-5.074e-02
1.049e+00;5.763e-03;-5.073e-02;5.884e-02;5.884e-02;-4.591e-02;5.219e-02;-5.073e-02
1.050e+00;5.724e-03;-5.072e-02;5.879e-02;5.879e-02;-4.594e-02;5.216e-02;-5.072e-02
1.052e+00;5.686e-03;-5.071e-02;5.874e-02;5.874e-02;-4.597e-02;5.214e-02;-5.071e-02
1.054e+00;5.648e-03;-5.070e-02;5.869e-02;5.869e-02;-4.600e-02;5.212e-02;-5.070e-02
1.055e+00;5.610e-03;-5.068e-02;5.864e-02;5.864e-02;-4.602e-02;5.210e-02;-5.068e-02
1.057e+00;5.572e-03;-5.067e-02;5.859e-02;5.859e-02;-4.605e-02;5.208e-02;-5.067e-02
1.059e+00;5.534e-03;-5.066e-02;5.855e-02;5.855e-02;-4.608e-02;5.206e-02;-5.066e-02
1.060e+00;5.497e-03;-5.065e-02;5.850e-02;5.850e-02;-4.611e-02;5.204e-02;-5.065e-02
1.062e+00;5.460e-03;-5.063e-02;5.845e-02;5.845e-02;-4.614e-02;5.202e-02;-5.063e-02
1.064e+00;5.423e-03;-5.062e-02;5.840e-02;5.840e-02;-4.616e-02;5.200e-02;-5.062e-02
1.065e+00;5.387e-03;-5.060e-02;5.835e-02;5.835e-02;-4.619e-02;5.198e-02;-5.060e-02
1.067e+00;5.351e-03;-5.059e-02;5.830e-02;5.830e-02;-4.622e-02;5.196e-02;-5.059e-02
1.069e+00;5.314e-03;-5.057e-02;5.826e-02;5.826e-02;-4.624e-02;5.194e-02;-5.057e-02
1.070e+00;5.279e-03;-5.056e-02;5.821e-02;5.821e-02;-4.627e-02;5.192e-02;-5.056e-02
1.072e+00;5.243e-03;-5.054e-02;5.816e-02;5.816e-02;-4.630e-02;5.190e-02;-5.054e-02
1.074e+00;5.208e-03;-5.053e-02;5.812e-02;5.812e-02;-4.632e-02;5.188e-02;-5.053e-02
1.075e+00;5.173e-03;-5.051e-02;5.807e-02;5.807e-02;-4.635e-02;5.187e-02;-5.051e-02
1.077e+00;5.138e-03;-5.050e-02;5.802e-02;5.802e-02;-4.638e-02;5.185e-02;-5.050e-02
1.079e+00;5.103e-03;-5.048e-02;5.798e-02;5.798e-02;-4.640e-02;5.183e-02;-5.048e-02
1.080e+00;5.069e-03;-5.046e-02;5.793e-02;5.793e-02;-4.643e-02;5.181e-02;-5.046e-02
1.082e+00;5.035e-03;-5.045e-02;5.789e-02;5.789e-02;-4.645e-02;5.179e-02;-5.045e-02
1.084e+00;5.001e-03;-5.043e-02;5.784e-02;5.784e-02;-4.648e-02;5.178e-02;-5.043e-02
1.085e+00;4.967e-03;-5.041e-02;5.780e-02;5.780e-02;-4.650e-02;5.176e-02;-5.041e-02
1.087e+00;4.934e-03;-5.040e-02;5.775e-02;5.775e-02;-4.653e-02;5.174e-02;-5.040e-02
1.089e+00;4.901e-03;-5.038e-02;5.771e-02;5.771e-02;-4.655e-02;5.172e-02;-5.038e-02
1.090e+00;4.868e-03;-5.036e-02;5.766e-02;5.766e-02;-4.658e-02;5.171e-02;-5.036e-02
1.092e+00;4.835e-03;-5.034e-02;5.762e-02;5.762e-02;-4.660e-02;5.169e-02;-5.034e-02
1.094e+00;4.802e-03;-5.033e-02;5.758e-02;5.758e-02;-4.662e-02;5.167e-02;-5.033e-02
1.095e+00;4.770e-03;-5.031e-02;5.753e-02;5.753e-02;-4.665e-02;5.166e-02;-5.031e-02
1.097e+00;4.738e-03;-5.029e-02;5.749e-02;5.749e-02;-4.667e-02;5.164e-02;-5.029e-02
1.099e+00;4.706e-03;-5.030e-02;5.745e-02;5.745e-02;-4.670e-02;5.162e-02;-5.030e-02
1.100e+00;4.674e-03;-5.030e-02;5.740e-02;5.740e-02;-4.672e-02;5.161e-02;-5.030e-02
1.102e+00;4.643e-03;-5.031e-02;5.736e-02;5.736e-02;-4.674e-02;5.159e-02;-5.031e-02
1.104e+00;4.612e-03;-5.031e-02;5.732e-02;5.732e-02;-4.677e-02;5.157e-02;-5.031e-02
1.105e+00;4.581e-03;-5.032e-02;5.728e-02;5.728e-02;-4.679e-02;5.156e-02;-5.032e-02
1.107e+00;4.550e-03;-5.032e-02;5.724e-02;5.724e-02;-4.681e-02;5.154e-02;-5.032e-02
1.109e+00;4.519e-03;-5.033e-02;5.720e-02;5.720e-02;-4.683e-02;5.153e-02;-5.033e-02
1.110e+00;4.489e-03;-5.033e-02;5.715e-02;5.715e-02;-4.686e-02;5.151e-02;-5.033e-02
1.112e+00;4.459e-03;-5.033e-02;5.711e-02;5.711e-02;-4.688e-02;5.150e-02;-5.033e-02
1.114e+00;4.429e-03;-5.034e-02;5.707e-02;5.707e-02;-4.690e-02;5.148e-02;-5.034e-02
1.115e+00;4.399e-03;-5.034e-02;5.703e-02;5.703e-02;-4.692e-02;5.147e-02;-5.034e-02
1.117e+00;4.369e-03;-5.034e-02;5.699e-02;5.699e-02;-4.694e-02;5.145e-02;-5.034e-02
1.119e+00;4.340e-03;-5.034e-02;5.695e-02;5.695e-02;-4.696e-02;5.144e-02;-5.034e-02
1.120e+00;4.311e-03;-5.034e-02;5.691e-02;5.691e-02;-4.699e-02;5.142e-02;-5.034e-02
1.122e+00;4.282e-03;-5.034e-02;5.687e-02;5.687e-02;-4.701e-02;5.141e-02;-5.034e-02
1.124e+00;4.253e-03;-5.034e-02;5.683e-02;5.683e-02;-4.703e-02;5.139e-02;-5.034e-02
1.125e+00;4.224e-03;-5.034e-02;5.680e-02;5.680e-02;-4.705e-02;5.138e-02;-5.034e-02
1.127e+00;4.196e-03;-5.034e-02;5.676e-02;5.676e-02;-4.707e-02;5.137e-02;-5.034e-02
1.129e+00;4.167e-03;-5.034e-02;5.672e-02;5.672e-02;-4.709e-02;5.135e-02;-5.034e-02
1.130e+00;4.139e-03;-5.034e-02;5.668e-02;5.668e-02;-4.711e-02;5.134e-02;-5.034e-02
1.132e+00;4.111e-03;-5.034e-02;5.664e-02;5.664e-02;-4.713e-02;5.132e-02;-5.034e-02
1.134e+00;4.084e-03;-5.034e-02;5.660e-02;5.660e-02;-4.715e-02;5.131e-02;-5.034e-02
1.135e+00;4.056e-03;-5.034e-02;5.657e-02;5.657e-02;-4.717e-02;5.130e-02;-5.034e-02
1.137e+00;4.029e-03;-5.034e-02;5.653e-02;5.653e-02;-4.719e-02;5.128e-02;-5.034e-02
1.139e+00;4.002e-03;-5.033e-02;5.649e-02;5.649e-02;-4.721e-02;5.127e-02;-5.033e-02
1.140e+00;3.975e-03;-5.033e-02;5.645e-02;5.645e-02;-4.723e-02;5.126e-02;-5.033e-02
1.142e+00;3.948e-03;-5.033e-02;5.642e-02;5.642e-02;-4.725e-02;5.125e-02;-5.033e-02
1.144e+00;3.922e-03;-5.032e-02;5.638e-02;5.638e-02;-4.727e-02;5.123e-02;-5.032e-02
1.145e+00;3.895e-03;-5.032e-02;5.634e-02;5.634e-02;-4.729e-02;5.122e-02;-5.032e-02
1.147e+00;3.869e-03;-5.032e-02;5.631e-02;5.631e-02;-4.731e-02;5.121e-02;-5.032e-02
1.149e+00;3.843e-03;-5.031e-02;5.627e-02;5.627e-02;-4.733e-02;5.119e-02;-5.031e-02
1.150e+00;3.817e-03;-5.031e-02;5.624e-02;5.624e-02;-4.735e-02;5.118e-02;-5.031e-02
1.152e+00;3.791e-03;-5.031e-02;5.620e-02;5.620e-02;-4.736e-02;5.117e-02;-5.031e-02
1.154e+00;3.766e-03;-5.030e-02;5.616e-02;5.616e-02;-4.738e-02;5.116e-02;-5.030e-02
1.155e+00;3.741e-03;-5.030e-02;5.613e-02;5.613e-02;-4.740e-02;5.115e-02;-5.030e-02
1.157e+00;3.715e-03;-5.029e-02;5.609e-02;5.609e-02;-4.742e-02;5.113e-02;-5.029e-02
1.159e+00;3.690e-03;-5.029e-02;5.606e-02;5.606e-02;-4.744e-02;5.112e-02;-5.029e-02
1.160e+00;3.666e-03;-5.028e-02;5.602e-02;5.602e-02;-4.745e-02;5.111e-02;-5.028e-02
1.162e+00;3.641e-03;-5.028e-02;5.599e-02;5.599e-02;-4.747e-02;5.110e-02;-5.028e-02
1.164e+00;3.616e-03;-5.027e-02;5.596e-02;5.596e-02;-4.749e-02;5.109e-02;-5.027e-02
1.165e+00;3.592e-03;-5.026e-02;5.592e-02;5.592e-02;-4.751e-02;5.108e-02;-5.026e-02
1.167e+00;3.568e-03;-5.026e-02;5.589e-02;5.589e-02;-4.753e-02;5.107e-02;-5.026e-02
1.169e+00;3.544e-03;-5.025e-02;5.585e-02;5.585e-02;-4.754e-02;5.105e-02;-5.025e-02
1.170e+00;3.520e-03;-5.024e-02;5.582e-02;5.582e-02;-4.756e-02;5.104e-02;-5.024e-02
1.172e+00;3.496e-03;-5.024e-02;5.579e-02;5.579e-02;-4.758e-02;5.103e-02;-5.024e-02
1.174e+00;3.473e-03;-5.023e-02;5.575e-02;5.575e-02;-4.759e-02;5.102e-02;-5.023e-02
1.175e+00;3.449e-03;-5.022e-02;5.572e-02;5.572e-02;-4.761e-02;5.101e-02;-5.022e-02
1.177e+00;3.426e-03;-5.022e-02;5.569e-02;5.569e-02;-4.763e-02;5.100e-02;-5.022e-02
1.179e+00;3.403e-03;-5.021e-02;5.566e-02;5.566e-02;-4.764e-02;5.099e-02;-5.021e-02
1.180e+00;3.380e-03;-5.020e-02;5.562e-02;5.562e-02;-4.766e-02;5.098e-02;-5.020e-02
1.182e+00;3.357e-03;-5.020e-02;5.559e-02;5.559e-02;-4.768e-02;5.097e-02;-5.020e-02
1.184e+00;3.335e-03;-5.019e-02;5.556e-02;5.556e-02;-4.769e-02;5.096e-02;-5.019e-02
1.185e+00;3.312e-03;-5.018e-02;5.553e-02;5.553e-02;-4.771e-02;5.095e-02;-5.018e-02
1.187e+00;3.290e-03;-5.017e-02;5.550e-02;5.550e-02;-4.772e-02;5.094e-02;-5.017e-02
1.189e+00;3.268e-03;-5.016e-02;5.547e-02;5.547e-02;-4.774e-02;5.093e-02;-5.016e-02
1.190e+00;3.246e-03;-5.016e-02;5.543e-02;5.543e-02;-4.776e-02;5.092e-02;-5.016e-02
1.192e+00;3.224e-03;-5.015e-02;5.540e-02;5.540e-02;-4.777e-02;5.091e-02;-5.015e-02
1.194e+00;3.202e-03;-5.014e-02;5.537e-02;5.537e-02;-4.779e-02;5.090e-02;-5.014e-02
1.195e+00;3.181e-03;-5.013e-02;5.534e-02;5.534e-02;-4.780e-02;5.089e-02;-5.013e-02
1.197e+00;3.159e-03;-5.012e-02;5.531e-02;5.531e-02;-4.782e-02;5.088e-02;-5.012e-02
1.199e+00;3.138e-03;-5.012e-02;5.528e-02;5.528e-02;-4.783e-02;5.087e-02;-5.012e-02
1.200e+00;3.117e-03;-5.011e-02;5.525e-02;5.525e-02;-4.785e-02;5.086e-02;-5.011e-02
1.202e+00;3.096e-03;-5.010e-02;5.522e-02;5.522e-02;-4.786e-02;5.085e-02;-5.010e-02
1.204e+00;3.075e-03;-5.009e-02;5.519e-02;5.519e-02;-4.788e-02;5.084e-02;-5.009e-02
1.205e+00;3.054e-03;-5.008e-02;5.516e-02;5.516e-02;-4.789e-02;5.083e-02;-5.008e-02
1.207e+00;3.034e-03;-5.007e-02;5.513e-02;5.513e-02;-4.791e-02;5.082e-02;-5.007e-02
1.209e+00;3.014e-03;-5.007e-02;5.510e-02;5.510e-02;-4.792e-02;5.082e-02;-5.007e-02
1.210e+00;2.993e-03;-5.007e-02;5.507e-02;5.507e-02;-4.794e-02;5.081e-02;-5.007e-02
1.212e+00;2.973e-03;-5.007e-02;5.504e-02;5.504e-02;-4.795e-02;5.080e-02;-5.007e-02
1.214e+00;2.953e-03;-5.008e-02;5.502e-02;5.502e-02;-4.797e-02;5.079e-02;-5.008e-02
1.215e+00;2.933e-03;-5.008e-02;5.499e-02;5.499e-02;-4.798e-02;5.078e-02;-5.008e-02
1.217e+00;2.913e-03;-5.008e-02;5.496e-02;5.496e-02;-4.799e-02;5.077e-02;-5.008e-02
1.219e+00;2.894e-03;-5.008e-02;5.493e-02;5.493e-02;-4.801e-02;5.076e-02;-5.008e-02
1.220e+00;2.874e-03;-5.008e-02;5.490e-02;5.490e-02;-4.802e-02;5.076e-02;-5.008e-02
1.222e+00;2.855e-03;-5.009e-02;5.487e-02;5.487e-02;-4.803e-02;5.075e-02;-5.009e-02
1.224e+00;2.836e-03;-5.009e-02;5.485e-02;5.485e-02;-4.805e-02;5.074e-02;-5.009e-02
1.225e+00;2.817e-03;-5.009e-02;5.482e-02;5.482e-02;-4.806e-02;5.073e-02;-5.009e-02
1.227e+00;2.798e-03;-5.009e-02;5.479e-02;5.479e-02;-4.808e-02;5.072e-02;-5.009e-02
1.229e+00;2.779e-03;-5.009e-02;5.476e-02;5.476e-02;-4.809e-02;5.071e-02;-5.009e-02
1.230e+00;2.760e-03;-5.009e-02;5.474e-02;5.474e-02;-4.810e-02;5.071e-02;-5.009e-02
1.232e+00;2.742e-03;-5.009e-02;5.471e-02;5.471e-02;-4.812e-02;5.070e-02;-5.009e-02
1.234e+00;2.723e-03;-5.009e-02;5.468e-02;5.468e-02;-4.813e-02;5.069e-02;-5.009e-02
1.235e+00;2.705e-03;-5.009e-02;5.466e-02;5.466e-02;-4.814e-02;5.068e-02;-5.009e-02
1.237e+00;2.687e-03;-5.009e-02;5.463e-02;5.463e-02;-4.815e-02;5.068e-02;-5.009e-02
1.239e+00;2.669e-03;-5.009e-02;5.460e-02;5.460e-02;-4.817e-02;5.067e-02;-5.009e-02
1.240e+00;2.651e-03;-5.009e-02;5.458e-02;5.458e-02;-4.818e-02;5.066e-02;-5.009e-02
1.242e+00;2.633e-03;-5.009e-02;5.455e-02;5.455e-02;-4.819e-02;5.065e-02;-5.009e-02
1.244e+00;2.615e-03;-5.009e-02;5.452e-02;5.452e-02;-4.820e-02;5.065e-02;-5.009e-02
1.245e+00;2.597e-03;-5.009e-02;5.450e-02;5.450e-02;-4.822e-02;5.064e-02;-5.009e-02
1.247e+00;2.580e-03;-5.009e-02;5.447e-02;5.447e-02;-4.823e-02;5.063e-02;-5.009e-02
1.249e+00;2.563e-03;-5.009e-02;5.445e-02;5.445e-02;-4.824e-02;5.063e-02;-5.009e-02
1.250e+00;2.545e-03;-5.009e-02;5.442e-02;5.442e-02;-4.825e-02;5.062e-02;-5.009e-02
1.252e+00;2.528e-03;-5.009e-02;5.440e-02;5.440e-02;-4.827e-02;5.061e-02;-5.009e-02
1.254e+00;2.511e-03;-5.008e-02;5.437e-02;5.437e-02;-4.828e-02;5.060e-02;-5.008e-02
1.255e+00;2.494e-03;-5.008e-02;5.435e-02;5.435e-02;-4.829e-02;5.060e-02;-5.008e-02
1.257e+00;2.477e-03;-5.008e-02;5.432e-02;5.432e-02;-4.830e-02;5.059e-02;-5.008e-02
1.259e+00;2.461e-03;-5.008e-02;5.430e-02;5.430e-02;-4.831e-02;5.058e-02;-5.008e-02
1.260e+00;2.444e-03;-5.008e-02;5.427e-02;5.427e-02;-4.832e-02;5.058e-02;-5.008e-02
1.262e+00;2.428e-03;-5.008e-02;5.425e-02;5.425e-02;-4.834e-02;5.057e-02;-5.008e-02
1.264e+00;2.411e-03;-5.007e-02;5.422e-02;5.422e-02;-4.835e-02;5.056e-02;-5.007e-02
1.265e+00;2.395e-03;-5.007e-02;5.420e-02;5.420e-02;-4.836e-02;5.056e-02;-5.007e-02
1.267e+00;2.379e-03;-5.007e-02;5.418e-02;5.418e-02;-4.837e-02;5.055e-02;-5.007e-02
1.269e+00;2.363e-03;-5.007e-02;5.415e-02;5.415e-02;-4.838e-02;5.055e-02;-5.007e-02
1.270e+00;2.347e-03;-5.006e-02;5.413e-02;5.413e-02;-4.839e-02;5.054e-02;-5.006e-02
1.272e+00;2.331e-03;-5.006e-02;5.410e-02;5.410e-02;-4.840e-02;5.053e-02;-5.006e-02
1.274e+00;2.316e-03;-5.006e-02;5.408e-02;5.408e-02;-4.841e-02;5.053e-02;-5.006e-02
1.275e+00;2.300e-03;-5.006e-02;5.406e-02;5.406e-02;-4.843e-02;5.052e-02;-5.006e-02
1.277e+00;2.285e-03;-5.005e-02;5.403e-02;5.403e-02;-4.844e-02;5.051e-02;-5.005e-02
1.279e+00;2.269e-03;-5.005e-02;5.401e-02;5.401e-02;-4.845e-02;5.051e-02;-5.005e-02
1.280e+00;2.254e-03;-5.005e-02;5.399e-02;5.399e-02;-4.846e-02;5.050e-02;-5.005e-02
1.282e+00;2.239e-03;-5.004e-02;5.397e-02;5.397e-02;-4.847e-02;5.050e-02;-5.004e-02
1.284e+00;2.224e-03;-5.004e-02;5.394e-02;5.394e-02;-4.848e-02;5.049e-02;-5.004e-02
1.285e+00;2.209e-03;-5.004e-02;5.392e-02;5.392e-02;-4.849e-02;5.049e-02;-5.004e-02
1.287e+00;2.194e-03;-5.003e-02;5.390e-02;5.390e-02;-4.850e-02;5.048e-02;-5.003e-02
1.289e+00;2.179e-03;-5.003e-02;5.388e-02;5.388e-02;-4.851e-02;5.047e-02;-5.003e-02
1.290e+00;2.164e-03;-5.003e-02;5.385e-02;5.385e-02;-4.852e-02;5.047e-02;-5.003e-02
1.292e+00;2.150e-03;-5.002e-02;5.383e-02;5.383e-02;-4.853e-02;5.046e-02;-5.002e-02
1.294e+00;2.135e-03;-5.002e-02;5.381e-02;5.381e-02;-4.854e-02;5.046e-02;-5.002e-02
1.295e+00;2.121e-03;-5.002e-02;5.379e-02;5.379e-02;-4.855e-02;5.045e-02;-5.002e-02
1.297e+00;2.107e-03;-5.001e-02;5.377e-02;5.377e-02;-4.856e-02;5.045e-02;-5.001e-02
1.299e+00;2.093e-03;-5.001e-02;5.374e-02;5.374e-02;-4.857e-02;5.044e-02;-5.001e-02
1.300e+00;2.078e-03;-5.001e-02;5.372e-02;5.372e-02;-4.858e-02;5.044e-02;-5.001e-02
1.302e+00;2.064e-03;-5.000e-02;5.370e-02;5.370e-02;-4.859e-02;5.043e-02;-5.000e-02
1.304e+00;2.051e-03;-5.000e-02;5.368e-02;5.368e-02;-4.860e-02;5.043e-02;-5.000e-02
1.305e+00;2.037e-03;-4.999e-02;5.366e-02;5.366e-02;-4.861e-02;5.042e-02;-4.999e-02
1.307e+00;2.023e-03;-4.999e-02;5.364e-02;5.364e-02;-4.862e-02;5.042e-02;-4.999e-02
1.309e+00;2.009e-03;-4.999e-02;5.362e-02;5.362e-02;-4.863e-02;5.041e-02;-4.999e-02
1.310e+00;1.996e-03;-4.998e-02;5.360e-02;5.360e-02;-4.864e-02;5.041e-02;-4.998e-02
1.312e+00;1.982e-03;-4.998e-02;5.358e-02;5.358e-02;-4.865e-02;5.040e-02;-4.998e-02
1.314e+00;1.969e-03;-4.997e-02;5.356e-02;5.356e-02;-4.866e-02;5.040e-02;-4.997e-02
1.315e+00;1.956e-03;-4.997e-02;5.354e-02;5.354e-02;-4.866e-02;5.039e-02;-4.997e-02
1.317e+00;1.943e-03;-4.996e-02;5.352e-02;5.352e-02;-4.867e-02;5.039e-02;-4.996e-02
1.319e+00;1.930e-03;-4.996e-02;5.350e-02;5.350e-02;-4.868e-02;5.038e-02;-4.996e-02
1.320e+00;1.917e-03;-4.996e-02;5.348e-02;5.348e-02;-4.869e-02;5.038e-02;-4.996e-02
1.322e+00;1.904e-03;-4.995e-02;5.346e-02;5.346e-02;-4.870e-02;5.037e-02;-4.995e-02
1.324e+00;1.891e-03;-4.995e-02;5.344e-02;5.344e-02;-4.871e-02;5.037e-02;-4.995e-02
1.325e+00;1.878e-03;-4.994e-02;5.342e-02;5.342e-02;-4.872e-02;5.036e-02;-4.994e-02
1.327e+00;1.866e-03;-4.994e-02;5.340e-02;5.340e-02;-4.873e-02;5.036e-02;-4.994e-02
1.329e+00;1.853e-03;-4.993e-02;5.338e-02;5.338e-02;-4.874e-02;5.035e-02;-4.993e-02
1.330e+00;1.841e-03;-4.993e-02;5.336e-02;5.336e-02;-4.874e-02;5.035e-02;-4.993e-02
1.332e+00;1.828e-03;-4.993e-02;5.334e-02;5.334e-02;-4.875e-02;5.035e-02;-4.993e-02
1.334e+00;1.816e-03;-4.992e-02;5.332e-02;5.332e-02;-4.876e-02;5.034e-02;-4.992e-02
1.335e+00;1.804e-03;-4.992e-02;5.330e-02;5.330e-02;-4.877e-02;5.034e-02;-4.992e-02
1.337e+00;1.791e-03;-4.991e-02;5.328e-02;5.328e-02;-4.878e-02;5.033e-02;-4.991e-02
1.339e+00;1.779e-03;-4.991e-02;5.326e-02;5.326e-02;-4.879e-02;5.033e-02;-4.991e-02
1.340e+00;1.767e-03;-4.990e-02;5.324e-02;5.324e-02;-4.879e-02;5.032e-02;-4.990e-02
1.342e+00;1.756e-03;-4.990e-02;5.323e-02;5.323e-02;-4.880e-02;5.032e-02;-4.990e-02
1.344e+00;1.744e-03;-4.989e-02;5.321e-02;5.321e-02;-4.881e-02;5.032e-02;-4.989e-02
1.345e+00;1.732e-03;-4.989e-02;5.319e-02;5.319e-02;-4.882e-02;5.031e-02;-4.989e-02
1.347e+00;1.720e-03;-4.989e-02;5.317e-02;5.317e-02;-4.883e-02;5.031e-02;-4.989e-02
1.349e+00;1.709e-03;-4.988e-02;5.315e-02;5.315e-02;-4.884e-02;5.030e-02;-4.988e-02
1.350e+00;1.697e-03;-4.988e-02;5.314e-02;5.314e-02;-4.884e-02;5.030e-02;-4.988e-02
1.352e+00;1.686e-03;-4.987e-02;5.312e-02;5.312e-02;-4.885e-02;5.030e-02;-4.987e-02
1.354e+00;1.674e-03;-4.987e-02;5.310e-02;5.310e-02;-4.886e-02;5.029e-02;-4.987e-02
1.355e+00;1.663e-03;-4.986e-02;5.308e-02;5.308e-02;-4.887e-02;5.029e-02;-4.986e-02
1.357e+00;1.652e-03;-4.986e-02;5.306e-02;5.306e-02;-4.887e-02;5.029e-02;-4.986e-02
1.359e+00;1.641e-03;-4.985e-02;5.305e-02;5.305e-02;-4.888e-02;5.028e-02;-4.985e-02
