Time (s);Ip PGU (pu);Ip lower (pu);Ip upper (pu);Ip upper_overdamped (pu);Ip lower_overdamped (pu);Ip upper_underdamped (pu);Ip lower_underdamped (pu)
1.165e+00;-9.428e-01;-1.002e+00;-8.870e-01;-8.870e-01;-9.962e-01;-8.971e-01;-1.002e+00
1.167e+00;-9.429e-01;-1.002e+00;-8.871e-01;-8.871e-01;-9.962e-01;-8.971e-01;-1.002e+00
1.169e+00;-9.429e-01;-1.002e+00;-8.871e-01;-8.871e-01;-9.962e-01;-8.971e-01;-1.002e+00
1.170e+00;-9.430e-01;-1.002e+00;-8.872e-01;-8.872e-01;-9.963e-01;-8.972e-01;-1.002e+00
1.172e+00;-9.430e-01;-1.002e+00;-8.873e-01;-8.873e-01;-9.963e-01;-8.972e-01;-1.002e+00
1.174e+00;-9.431e-01;-1.002e+00;-8.873e-01;-8.873e-01;-9.963e-01;-8.972e-01;-1.002e+00
1.175e+00;-9.431e-01;-1.002e+00;-8.874e-01;-8.874e-01;-9.964e-01;-8.972e-01;-1.002e+00
1.177e+00;-9.431e-01;-1.002e+00;-8.875e-01;-8.875e-01;-9.964e-01;-8.973e-01;-1.002e+00
1.179e+00;-9.432e-01;-1.002e+00;-8.876e-01;-8.876e-01;-9.964e-01;-8.973e-01;-1.002e+00
1.180e+00;-9.432e-01;-1.002e+00;-8.876e-01;-8.876e-01;-9.964e-01;-8.973e-01;-1.002e+00
1.182e+00;-9.433e-01;-1.002e+00;-8.877e-01;-8.877e-01;-9.965e-01;-8.973e-01;-1.002e+00
1.184e+00;-9.433e-01;-1.001e+00;-8.878e-01;-8.878e-01;-9.965e-01;-8.974e-01;-1.001e+00
1.185e+00;-9.434e-01;-1.001e+00;-8.878e-01;-8.878e-01;-9.965e-01;-8.974e-01;-1.001e+00
1.187e+00;-9.434e-01;-1.001e+00;-8.879e-01;-8.879e-01;-9.965e-01;-8.974e-01;-1.001e+00
1.189e+00;-9.435e-01;-1.001e+00;-8.880e-01;-8.880e-01;-9.966e-01;-8.974e-01;-1.001e+00
1.190e+00;-9.435e-01;-1.001e+00;-8.881e-01;-8.881e-01;-9.966e-01;-8.974e-01;-1.001e+00
1.192e+00;-9.436e-01;-1.001e+00;-8.881e-01;-8.881e-01;-9.966e-01;-8.975e-01;-1.001e+00
1.194e+00;-9.436e-01;-1.001e+00;-8.882e-01;-8.882e-01;-9.966e-01;-8.975e-01;-1.001e+00
1.195e+00;-9.436e-01;-1.001e+00;-8.883e-01;-8.883e-01;-9.967e-01;-8.975e-01;-1.001e+00
1.197e+00;-9.437e-01;-1.001e+00;-8.883e-01;-8.883e-01;-9.967e-01;-8.975e-01;-1.001e+00
1.199e+00;-9.437e-01;-1.001e+00;-8.884e-01;-8.884e-01;-9.967e-01;-8.976e-01;-1.001e+00
1.200e+00;-9.438e-01;-1.001e+00;-8.885e-01;-8.885e-01;-9.967e-01;-8.976e-01;-1.001e+00
1.202e+00;-9.438e-01;-1.001e+00;-8.885e-01;-8.885e-01;-9.968e-01;-8.976e-01;-1.001e+00
1.204e+00;-9.438e-01;-1.001e+00;-8.886e-01;-8.886e-01;-9.968e-01;-8.976e-01;-1.001e+00
1.205e+00;-9.439e-01;-1.001e+00;-8.886e-01;-8.886e-01;-9.968e-01;-8.976e-01;-1.001e+00
1.207e+00;-9.439e-01;-1.001e+00;-8.887e-01;-8.887e-01;-9.968e-01;-8.977e-01;-1.001e+00
1.209e+00;-9.440e-01;-1.001e+00;-8.888e-01;-8.888e-01;-9.969e-01;-8.977e-01;-1.001e+00
1.210e+00;-9.440e-01;-1.001e+00;-8.888e-01;-8.888e-01;-9.969e-01;-8.977e-01;-1.001e+00
1.212e+00;-9.441e-01;-1.001e+00;-8.889e-01;-8.889e-01;-9.969e-01;-8.977e-01;-1.001e+00
1.214e+00;-9.441e-01;-1.001e+00;-8.890e-01;-8.890e-01;-9.969e-01;-8.977e-01;-1.001e+00
1.215e+00;-9.441e-01;-1.001e+00;-8.890e-01;-8.890e-01;-9.970e-01;-8.978e-01;-1.001e+00
1.217e+00;-9.442e-01;-1.001e+00;-8.891e-01;-8.891e-01;-9.970e-01;-8.978e-01;-1.001e+00
1.219e+00;-9.442e-01;-1.001e+00;-8.892e-01;-8.892e-01;-9.970e-01;-8.978e-01;-1.001e+00
1.220e+00;-9.443e-01;-1.001e+00;-8.892e-01;-8.892e-01;-9.970e-01;-8.978e-01;-1.001e+00
1.222e+00;-9.443e-01;-1.001e+00;-8.893e-01;-8.893e-01;-9.970e-01;-8.978e-01;-1.001e+00
1.224e+00;-9.443e-01;-1.001e+00;-8.893e-01;-8.893e-01;-9.971e-01;-8.979e-01;-1.001e+00
1.225e+00;-9.444e-01;-1.001e+00;-8.894e-01;-8.894e-01;-9.971e-01;-8.979e-01;-1.001e+00
1.227e+00;-9.444e-01;-1.001e+00;-8.895e-01;-8.895e-01;-9.971e-01;-8.979e-01;-1.001e+00
1.229e+00;-9.444e-01;-1.001e+00;-8.895e-01;-8.895e-01;-9.971e-01;-8.979e-01;-1.001e+00
1.230e+00;-9.445e-01;-1.001e+00;-8.896e-01;-8.896e-01;-9.971e-01;-8.979e-01;-1.001e+00
1.232e+00;-9.445e-01;-1.001e+00;-8.896e-01;-8.896e-01;-9.972e-01;-8.980e-01;-1.001e+00
1.234e+00;-9.446e-01;-1.001e+00;-8.897e-01;-8.897e-01;-9.972e-01;-8.980e-01;-1.001e+00
1.235e+00;-9.446e-01;-1.001e+00;-8.898e-01;-8.898e-01;-9.972e-01;-8.980e-01;-1.001e+00
1.237e+00;-9.446e-01;-1.001e+00;-8.898e-01;-8.898e-01;-9.972e-01;-8.980e-01;-1.001e+00
1.239e+00;-9.447e-01;-1.001e+00;-8.899e-01;-8.899e-01;-9.973e-01;-8.980e-01;-1.001e+00
1.240e+00;-9.447e-01;-1.001e+00;-8.899e-01;-8.899e-01;-9.973e-01;-8.980e-01;-1.001e+00
1.242e+00;-9.447e-01;-1.001e+00;-8.900e-01;-8.900e-01;-9.973e-01;-8.981e-01;-1.001e+00
1.244e+00;-9.448e-01;-1.001e+00;-8.900e-01;-8.900e-01;-9.973e-01;-8.981e-01;-1.001e+00
1.245e+00;-9.448e-01;-1.001e+00;-8.901e-01;-8.901e-01;-9.973e-01;-8.981e-01;-1.001e+00
1.247e+00;-9.448e-01;-1.001e+00;-8.902e-01;-8.902e-01;-9.974e-01;-8.981e-01;-1.001e+00
1.249e+00;-9.449e-01;-1.001e+00;-8.902e-01;-8.902e-01;-9.974e-01;-8.981e-01;-1.001e+00
1.250e+00;-9.449e-01;-1.001e+00;-8.903e-01;-8.903e-01;-9.974e-01;-8.982e-01;-1.001e+00
1.252e+00;-9.449e-01;-1.001e+00;-8.903e-01;-8.903e-01;-9.974e-01;-8.982e-01;-1.001e+00
1.254e+00;-9.450e-01;-1.001e+00;-8.904e-01;-8.904e-01;-9.974e-01;-8.982e-01;-1.001e+00
1.255e+00;-9.450e-01;-1.001e+00;-8.904e-01;-8.904e-01;-9.974e-01;-8.982e-01;-1.001e+00
1.257e+00;-9.450e-01;-1.001e+00;-8.905e-01;-8.905e-01;-9.975e-01;-8.982e-01;-1.001e+00
1.259e+00;-9.451e-01;-1.001e+00;-8.905e-01;-8.905e-01;-9.975e-01;-8.982e-01;-1.001e+00
1.260e+00;-9.451e-01;-1.001e+00;-8.906e-01;-8.906e-01;-9.975e-01;-8.982e-01;-1.001e+00
1.262e+00;-9.451e-01;-1.001e+00;-8.907e-01;-8.907e-01;-9.975e-01;-8.983e-01;-1.001e+00
1.264e+00;-9.452e-01;-1.001e+00;-8.907e-01;-8.907e-01;-9.975e-01;-8.983e-01;-1.001e+00
1.265e+00;-9.452e-01;-1.001e+00;-8.908e-01;-8.908e-01;-9.976e-01;-8.983e-01;-1.001e+00
1.267e+00;-9.452e-01;-1.001e+00;-8.908e-01;-8.908e-01;-9.976e-01;-8.983e-01;-1.001e+00
1.269e+00;-9.453e-01;-1.001e+00;-8.909e-01;-8.909e-01;-9.976e-01;-8.983e-01;-1.001e+00
1.270e+00;-9.453e-01;-1.001e+00;-8.909e-01;-8.909e-01;-9.976e-01;-8.983e-01;-1.001e+00
1.272e+00;-9.453e-01;-1.001e+00;-8.910e-01;-8.910e-01;-9.976e-01;-8.984e-01;-1.001e+00
1.274e+00;-9.454e-01;-1.001e+00;-8.910e-01;-8.910e-01;-9.976e-01;-8.984e-01;-1.001e+00
1.275e+00;-9.454e-01;-1.001e+00;-8.911e-01;-8.911e-01;-9.977e-01;-8.984e-01;-1.001e+00
1.277e+00;-9.454e-01;-1.001e+00;-8.911e-01;-8.911e-01;-9.977e-01;-8.984e-01;-1.001e+00
1.279e+00;-9.455e-01;-1.001e+00;-8.912e-01;-8.912e-01;-9.977e-01;-8.984e-01;-1.001e+00
1.280e+00;-9.455e-01;-1.001e+00;-8.912e-01;-8.912e-01;-9.977e-01;-8.984e-01;-1.001e+00
1.282e+00;-9.455e-01;-1.001e+00;-8.913e-01;-8.913e-01;-9.977e-01;-8.984e-01;-1.001e+00
1.284e+00;-9.456e-01;-1.001e+00;-8.913e-01;-8.913e-01;-9.977e-01;-8.985e-01;-1.001e+00
1.285e+00;-9.456e-01;-1.001e+00;-8.914e-01;-8.914e-01;-9.978e-01;-8.985e-01;-1.001e+00
1.287e+00;-9.456e-01;-1.001e+00;-8.914e-01;-8.914e-01;-9.978e-01;-8.985e-01;-1.001e+00
1.289e+00;-9.456e-01;-1.001e+00;-8.915e-01;-8.915e-01;-9.978e-01;-8.985e-01;-1.001e+00
1.290e+00;-9.457e-01;-1.001e+00;-8.915e-01;-8.915e-01;-9.978e-01;-8.985e-01;-1.001e+00
1.292e+00;-9.457e-01;-1.001e+00;-8.916e-01;-8.916e-01;-9.978e-01;-8.985e-01;-1.001e+00
1.294e+00;-9.457e-01;-1.001e+00;-8.916e-01;-8.916e-01;-9.978e-01;-8.985e-01;-1.001e+00
1.295e+00;-9.458e-01;-1.001e+00;-8.917e-01;-8.917e-01;-9.979e-01;-8.986e-01;-1.001e+00
1.297e+00;-9.458e-01;-1.001e+00;-8.917e-01;-8.917e-01;-9.979e-01;-8.986e-01;-1.001e+00
1.299e+00;-9.458e-01;-1.001e+00;-8.918e-01;-8.918e-01;-9.979e-01;-8.986e-01;-1.001e+00
1.300e+00;-9.458e-01;-1.001e+00;-8.918e-01;-8.918e-01;-9.979e-01;-8.986e-01;-1.001e+00
1.302e+00;-9.459e-01;-1.001e+00;-8.919e-01;-8.919e-01;-9.979e-01;-8.986e-01;-1.001e+00
1.304e+00;-9.459e-01;-1.001e+00;-8.919e-01;-8.919e-01;-9.979e-01;-8.986e-01;-1.001e+00
1.305e+00;-9.459e-01;-1.001e+00;-8.919e-01;-8.919e-01;-9.980e-01;-8.986e-01;-1.001e+00
1.307e+00;-9.460e-01;-1.001e+00;-8.920e-01;-8.920e-01;-9.980e-01;-8.986e-01;-1.001e+00
1.309e+00;-9.460e-01;-1.001e+00;-8.920e-01;-8.920e-01;-9.980e-01;-8.987e-01;-1.001e+00
1.310e+00;-9.460e-01;-1.001e+00;-8.921e-01;-8.921e-01;-9.980e-01;-8.987e-01;-1.001e+00
1.312e+00;-9.460e-01;-1.001e+00;-8.921e-01;-8.921e-01;-9.980e-01;-8.987e-01;-1.001e+00
1.314e+00;-9.461e-01;-1.001e+00;-8.922e-01;-8.922e-01;-9.980e-01;-8.987e-01;-1.001e+00
1.315e+00;-9.461e-01;-1.001e+00;-8.922e-01;-8.922e-01;-9.980e-01;-8.987e-01;-1.001e+00
1.317e+00;-9.461e-01;-1.001e+00;-8.923e-01;-8.923e-01;-9.981e-01;-8.987e-01;-1.001e+00
1.319e+00;-9.461e-01;-1.001e+00;-8.923e-01;-8.923e-01;-9.981e-01;-8.987e-01;-1.001e+00
1.320e+00;-9.462e-01;-1.001e+00;-8.923e-01;-8.923e-01;-9.981e-01;-8.987e-01;-1.001e+00
1.322e+00;-9.462e-01;-1.001e+00;-8.924e-01;-8.924e-01;-9.981e-01;-8.988e-01;-1.001e+00
1.324e+00;-9.462e-01;-1.001e+00;-8.924e-01;-8.924e-01;-9.981e-01;-8.988e-01;-1.001e+00
1.325e+00;-9.462e-01;-1.001e+00;-8.925e-01;-8.925e-01;-9.981e-01;-8.988e-01;-1.001e+00
1.327e+00;-9.463e-01;-1.001e+00;-8.925e-01;-8.925e-01;-9.981e-01;-8.988e-01;-1.001e+00
1.329e+00;-9.463e-01;-1.001e+00;-8.926e-01;-8.926e-01;-9.982e-01;-8.988e-01;-1.001e+00
1.330e+00;-9.463e-01;-1.001e+00;-8.926e-01;-8.926e-01;-9.982e-01;-8.988e-01;-1.001e+00
1.332e+00;-9.463e-01;-1.001e+00;-8.926e-01;-8.926e-01;-9.982e-01;-8.988e-01;-1.001e+00
1.334e+00;-9.464e-01;-1.001e+00;-8.927e-01;-8.927e-01;-9.982e-01;-8.988e-01;-1.001e+00
1.335e+00;-9.464e-01;-1.000e+00;-8.927e-01;-8.927e-01;-9.982e-01;-8.988e-01;-1.000e+00
1.337e+00;-9.464e-01;-1.000e+00;-8.928e-01;-8.928e-01;-9.982e-01;-8.989e-01;-1.000e+00
1.339e+00;-9.464e-01;-1.000e+00;-8.928e-01;-8.928e-01;-9.982e-01;-8.989e-01;-1.000e+00
1.340e+00;-9.465e-01;-1.000e+00;-8.929e-01;-8.929e-01;-9.982e-01;-8.989e-01;-1.000e+00
1.342e+00;-9.465e-01;-1.000e+00;-8.929e-01;-8.929e-01;-9.983e-01;-8.989e-01;-1.000e+00
1.344e+00;-9.465e-01;-1.000e+00;-8.929e-01;-8.929e-01;-9.983e-01;-8.989e-01;-1.000e+00
1.345e+00;-9.465e-01;-1.000e+00;-8.930e-01;-8.930e-01;-9.983e-01;-8.989e-01;-1.000e+00
1.347e+00;-9.466e-01;-1.000e+00;-8.930e-01;-8.930e-01;-9.983e-01;-8.989e-01;-1.000e+00
1.349e+00;-9.466e-01;-1.000e+00;-8.931e-01;-8.931e-01;-9.983e-01;-8.989e-01;-1.000e+00
1.350e+00;-9.466e-01;-1.000e+00;-8.931e-01;-8.931e-01;-9.983e-01;-8.989e-01;-1.000e+00
1.352e+00;-9.466e-01;-1.000e+00;-8.931e-01;-8.931e-01;-9.983e-01;-8.989e-01;-1.000e+00
1.354e+00;-9.467e-01;-1.000e+00;-8.932e-01;-8.932e-01;-9.983e-01;-8.990e-01;-1.000e+00
1.355e+00;-9.467e-01;-1.000e+00;-8.932e-01;-8.932e-01;-9.984e-01;-8.990e-01;-1.000e+00
1.357e+00;-9.467e-01;-1.000e+00;-8.933e-01;-8.933e-01;-9.984e-01;-8.990e-01;-1.000e+00
1.359e+00;-9.467e-01;-1.000e+00;-8.933e-01;-8.933e-01;-9.984e-01;-8.990e-01;-1.000e+00
1.360e+00;-9.467e-01;-1.000e+00;-8.933e-01;-8.933e-01;-9.984e-01;-8.990e-01;-1.000e+00
1.362e+00;-9.468e-01;-1.000e+00;-8.934e-01;-8.934e-01;-9.984e-01;-8.990e-01;-1.000e+00
1.364e+00;-9.468e-01;-1.000e+00;-8.934e-01;-8.934e-01;-9.984e-01;-8.990e-01;-1.000e+00
1.365e+00;-9.468e-01;-1.000e+00;-8.934e-01;-8.934e-01;-9.984e-01;-8.990e-01;-1.000e+00
1.367e+00;-9.468e-01;-1.000e+00;-8.935e-01;-8.935e-01;-9.984e-01;-8.990e-01;-1.000e+00
1.369e+00;-9.468e-01;-1.000e+00;-8.935e-01;-8.935e-01;-9.984e-01;-8.990e-01;-1.000e+00
1.370e+00;-9.469e-01;-1.000e+00;-8.936e-01;-8.936e-01;-9.985e-01;-8.990e-01;-1.000e+00
1.372e+00;-9.469e-01;-1.000e+00;-8.936e-01;-8.936e-01;-9.985e-01;-8.991e-01;-1.000e+00
1.374e+00;-9.469e-01;-1.000e+00;-8.936e-01;-8.936e-01;-9.985e-01;-8.991e-01;-1.000e+00
1.375e+00;-9.469e-01;-1.000e+00;-8.937e-01;-8.937e-01;-9.985e-01;-8.991e-01;-1.000e+00
1.377e+00;-9.470e-01;-1.000e+00;-8.937e-01;-8.937e-01;-9.985e-01;-8.991e-01;-1.000e+00
1.379e+00;-9.470e-01;-1.000e+00;-8.937e-01;-8.937e-01;-9.985e-01;-8.991e-01;-1.000e+00
1.380e+00;-9.470e-01;-1.000e+00;-8.938e-01;-8.938e-01;-9.985e-01;-8.991e-01;-1.000e+00
1.382e+00;-9.470e-01;-1.000e+00;-8.938e-01;-8.938e-01;-9.985e-01;-8.991e-01;-1.000e+00
1.384e+00;-9.470e-01;-1.000e+00;-8.938e-01;-8.938e-01;-9.985e-01;-8.991e-01;-1.000e+00
1.385e+00;-9.471e-01;-1.000e+00;-8.939e-01;-8.939e-01;-9.986e-01;-8.991e-01;-1.000e+00
1.387e+00;-9.471e-01;-1.000e+00;-8.939e-01;-8.939e-01;-9.986e-01;-8.991e-01;-1.000e+00
1.389e+00;-9.471e-01;-1.000e+00;-8.939e-01;-8.939e-01;-9.986e-01;-8.991e-01;-1.000e+00
1.390e+00;-9.471e-01;-1.000e+00;-8.940e-01;-8.940e-01;-9.986e-01;-8.991e-01;-1.000e+00
1.392e+00;-9.471e-01;-1.000e+00;-8.940e-01;-8.940e-01;-9.986e-01;-8.992e-01;-1.000e+00
1.394e+00;-9.472e-01;-1.000e+00;-8.940e-01;-8.940e-01;-9.986e-01;-8.992e-01;-1.000e+00
1.395e+00;-9.472e-01;-1.000e+00;-8.941e-01;-8.941e-01;-9.986e-01;-8.992e-01;-1.000e+00
1.397e+00;-9.472e-01;-1.000e+00;-8.941e-01;-8.941e-01;-9.986e-01;-8.992e-01;-1.000e+00
1.399e+00;-9.472e-01;-1.000e+00;-8.942e-01;-8.942e-01;-9.986e-01;-8.992e-01;-1.000e+00
1.400e+00;-9.472e-01;-1.000e+00;-8.942e-01;-8.942e-01;-9.986e-01;-8.992e-01;-1.000e+00
1.402e+00;-9.472e-01;-1.000e+00;-8.942e-01;-8.942e-01;-9.987e-01;-8.992e-01;-1.000e+00
1.404e+00;-9.473e-01;-1.000e+00;-8.942e-01;-8.942e-01;-9.987e-01;-8.992e-01;-1.000e+00
1.405e+00;-9.473e-01;-1.000e+00;-8.943e-01;-8.943e-01;-9.987e-01;-8.992e-01;-1.000e+00
1.407e+00;-9.473e-01;-1.000e+00;-8.943e-01;-8.943e-01;-9.987e-01;-8.992e-01;-1.000e+00
1.409e+00;-9.473e-01;-1.000e+00;-8.943e-01;-8.943e-01;-9.987e-01;-8.992e-01;-1.000e+00
1.410e+00;-9.473e-01;-1.000e+00;-8.944e-01;-8.944e-01;-9.987e-01;-8.992e-01;-1.000e+00
1.412e+00;-9.474e-01;-1.000e+00;-8.944e-01;-8.944e-01;-9.987e-01;-8.992e-01;-1.000e+00
1.414e+00;-9.474e-01;-9.999e-01;-8.944e-01;-8.944e-01;-9.987e-01;-8.993e-01;-9.999e-01
1.415e+00;-9.474e-01;-9.999e-01;-8.945e-01;-8.945e-01;-9.987e-01;-8.993e-01;-9.999e-01
1.417e+00;-9.474e-01;-9.999e-01;-8.945e-01;-8.945e-01;-9.987e-01;-8.993e-01;-9.999e-01
1.419e+00;-9.474e-01;-9.999e-01;-8.945e-01;-8.945e-01;-9.988e-01;-8.993e-01;-9.999e-01
1.420e+00;-9.474e-01;-9.999e-01;-8.946e-01;-8.946e-01;-9.988e-01;-8.993e-01;-9.999e-01
1.422e+00;-9.475e-01;-9.999e-01;-8.946e-01;-8.946e-01;-9.988e-01;-8.993e-01;-9.999e-01
1.424e+00;-9.475e-01;-9.999e-01;-8.946e-01;-8.946e-01;-9.988e-01;-8.993e-01;-9.999e-01
1.425e+00;-9.475e-01;-9.999e-01;-8.947e-01;-8.947e-01;-9.988e-01;-8.993e-01;-9.999e-01
1.427e+00;-9.475e-01;-9.999e-01;-8.947e-01;-8.947e-01;-9.988e-01;-8.993e-01;-9.999e-01
1.429e+00;-9.475e-01;-9.999e-01;-8.947e-01;-8.947e-01;-9.988e-01;-8.993e-01;-9.999e-01
1.430e+00;-9.475e-01;-9.999e-01;-8.948e-01;-8.948e-01;-9.988e-01;-8.993e-01;-9.999e-01
1.432e+00;-9.476e-01;-9.998e-01;-8.948e-01;-8.948e-01;-9.988e-01;-8.993e-01;-9.998e-01
1.434e+00;-9.476e-01;-9.998e-01;-8.948e-01;-8.948e-01;-9.988e-01;-8.993e-01;-9.998e-01
1.435e+00;-9.476e-01;-9.998e-01;-8.948e-01;-8.948e-01;-9.988e-01;-8.993e-01;-9.998e-01
1.437e+00;-9.476e-01;-9.998e-01;-8.949e-01;-8.949e-01;-9.988e-01;-8.993e-01;-9.998e-01
1.439e+00;-9.476e-01;-9.998e-01;-8.949e-01;-8.949e-01;-9.989e-01;-8.994e-01;-9.998e-01
1.440e+00;-9.476e-01;-9.998e-01;-8.949e-01;-8.949e-01;-9.989e-01;-8.994e-01;-9.998e-01
1.442e+00;-9.477e-01;-9.998e-01;-8.950e-01;-8.950e-01;-9.989e-01;-8.994e-01;-9.998e-01
1.444e+00;-9.477e-01;-9.998e-01;-8.950e-01;-8.950e-01;-9.989e-01;-8.994e-01;-9.998e-01
1.445e+00;-9.477e-01;-9.998e-01;-8.950e-01;-8.950e-01;-9.989e-01;-8.994e-01;-9.998e-01
1.447e+00;-9.477e-01;-9.998e-01;-8.950e-01;-8.950e-01;-9.989e-01;-8.994e-01;-9.998e-01
1.449e+00;-9.477e-01;-9.998e-01;-8.951e-01;-8.951e-01;-9.989e-01;-8.994e-01;-9.998e-01
1.450e+00;-9.477e-01;-9.998e-01;-8.951e-01;-8.951e-01;-9.989e-01;-8.994e-01;-9.998e-01
1.452e+00;-9.478e-01;-9.997e-01;-8.951e-01;-8.951e-01;-9.989e-01;-8.994e-01;-9.997e-01
1.454e+00;-9.478e-01;-9.997e-01;-8.952e-01;-8.952e-01;-9.989e-01;-8.994e-01;-9.997e-01
1.455e+00;-9.478e-01;-9.997e-01;-8.952e-01;-8.952e-01;-9.989e-01;-8.994e-01;-9.997e-01
1.457e+00;-9.478e-01;-9.997e-01;-8.952e-01;-8.952e-01;-9.989e-01;-8.994e-01;-9.997e-01
1.459e+00;-9.478e-01;-9.997e-01;-8.952e-01;-8.952e-01;-9.989e-01;-8.994e-01;-9.997e-01
1.460e+00;-9.478e-01;-9.997e-01;-8.953e-01;-8.953e-01;-9.990e-01;-8.994e-01;-9.997e-01
1.462e+00;-9.478e-01;-9.997e-01;-8.953e-01;-8.953e-01;-9.990e-01;-8.994e-01;-9.997e-01
1.464e+00;-9.479e-01;-9.997e-01;-8.953e-01;-8.953e-01;-9.990e-01;-8.994e-01;-9.997e-01
1.465e+00;-9.479e-01;-9.997e-01;-8.953e-01;-8.953e-01;-9.990e-01;-8.994e-01;-9.997e-01
1.467e+00;-9.479e-01;-9.997e-01;-8.954e-01;-8.954e-01;-9.990e-01;-8.995e-01;-9.997e-01
1.469e+00;-9.479e-01;-9.997e-01;-8.954e-01;-8.954e-01;-9.990e-01;-8.995e-01;-9.997e-01
1.470e+00;-9.479e-01;-9.997e-01;-8.954e-01;-8.954e-01;-9.990e-01;-8.995e-01;-9.997e-01
1.472e+00;-9.479e-01;-9.997e-01;-8.955e-01;-8.955e-01;-9.990e-01;-8.995e-01;-9.997e-01
1.474e+00;-9.479e-01;-9.997e-01;-8.955e-01;-8.955e-01;-9.990e-01;-8.995e-01;-9.997e-01
1.475e+00;-9.480e-01;-9.996e-01;-8.955e-01;-8.955e-01;-9.990e-01;-8.995e-01;-9.996e-01
1.477e+00;-9.480e-01;-9.996e-01;-8.955e-01;-8.955e-01;-9.990e-01;-8.995e-01;-9.996e-01
1.479e+00;-9.480e-01;-9.996e-01;-8.956e-01;-8.956e-01;-9.990e-01;-8.995e-01;-9.996e-01
1.480e+00;-9.480e-01;-9.996e-01;-8.956e-01;-8.956e-01;-9.990e-01;-8.995e-01;-9.996e-01
1.482e+00;-9.480e-01;-9.996e-01;-8.956e-01;-8.956e-01;-9.990e-01;-8.995e-01;-9.996e-01
1.484e+00;-9.480e-01;-9.996e-01;-8.956e-01;-8.956e-01;-9.991e-01;-8.995e-01;-9.996e-01
1.485e+00;-9.480e-01;-9.996e-01;-8.957e-01;-8.957e-01;-9.991e-01;-8.995e-01;-9.996e-01
1.487e+00;-9.480e-01;-9.996e-01;-8.957e-01;-8.957e-01;-9.991e-01;-8.995e-01;-9.996e-01
1.489e+00;-9.481e-01;-9.996e-01;-8.957e-01;-8.957e-01;-9.991e-01;-8.995e-01;-9.996e-01
1.490e+00;-9.481e-01;-9.996e-01;-8.957e-01;-8.957e-01;-9.991e-01;-8.995e-01;-9.996e-01
1.492e+00;-9.481e-01;-9.996e-01;-8.958e-01;-8.958e-01;-9.991e-01;-8.995e-01;-9.996e-01
1.494e+00;-9.481e-01;-9.996e-01;-8.958e-01;-8.958e-01;-9.991e-01;-8.995e-01;-9.996e-01
1.495e+00;-9.481e-01;-9.996e-01;-8.958e-01;-8.958e-01;-9.991e-01;-8.995e-01;-9.996e-01
1.497e+00;-9.481e-01;-9.996e-01;-8.958e-01;-8.958e-01;-9.991e-01;-8.995e-01;-9.996e-01
1.499e+00;-9.481e-01;-9.996e-01;-8.958e-01;-8.958e-01;-9.991e-01;-8.995e-01;-9.996e-01
1.501e+00;-9.482e-01;-9.996e-01;-8.959e-01;-8.959e-01;-9.991e-01;-8.996e-01;-9.996e-01
1.502e+00;-9.482e-01;-9.996e-01;-8.959e-01;-8.959e-01;-9.991e-01;-8.996e-01;-9.996e-01
1.504e+00;-9.482e-01;-9.996e-01;-8.959e-01;-8.959e-01;-9.991e-01;-8.996e-01;-9.996e-01
1.506e+00;-9.482e-01;-9.996e-01;-8.959e-01;-8.959e-01;-9.991e-01;-8.996e-01;-9.996e-01
1.507e+00;-9.482e-01;-9.995e-01;-8.960e-01;-8.960e-01;-9.991e-01;-8.996e-01;-9.995e-01
1.509e+00;-9.482e-01;-9.995e-01;-8.960e-01;-8.960e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.511e+00;-9.482e-01;-9.995e-01;-8.960e-01;-8.960e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.512e+00;-9.482e-01;-9.995e-01;-8.960e-01;-8.960e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.514e+00;-9.482e-01;-9.995e-01;-8.961e-01;-8.961e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.516e+00;-9.483e-01;-9.995e-01;-8.961e-01;-8.961e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.517e+00;-9.483e-01;-9.995e-01;-8.961e-01;-8.961e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.519e+00;-9.483e-01;-9.995e-01;-8.961e-01;-8.961e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.521e+00;-9.483e-01;-9.995e-01;-8.961e-01;-8.961e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.522e+00;-9.483e-01;-9.995e-01;-8.962e-01;-8.962e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.524e+00;-9.483e-01;-9.995e-01;-8.962e-01;-8.962e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.526e+00;-9.483e-01;-9.995e-01;-8.962e-01;-8.962e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.527e+00;-9.483e-01;-9.995e-01;-8.962e-01;-8.962e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.529e+00;-9.484e-01;-9.995e-01;-8.963e-01;-8.963e-01;-9.992e-01;-8.996e-01;-9.995e-01
1.531e+00;-9.484e-01;-9.995e-01;-8.963e-01;-8.963e-01;-9.992e-01;-8.996e-01;-9.995e-01
