;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
4150;3.890e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4151;3.891e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4152;3.892e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4153;3.893e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4154;3.894e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4155;3.895e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4156;3.896e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4157;3.897e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4158;3.898e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4159;3.899e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4160;3.900e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4161;3.901e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4162;3.902e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4163;3.903e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4164;3.904e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4165;3.905e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4166;3.906e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4167;3.907e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4168;3.908e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4169;3.909e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4170;3.910e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4171;3.911e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4172;3.912e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4173;3.913e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4174;3.914e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4175;3.915e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4176;3.916e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4177;3.917e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4178;3.918e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4179;3.919e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4180;3.920e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4181;3.921e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4182;3.922e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4183;3.923e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4184;3.924e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4185;3.925e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4186;3.926e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4187;3.927e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4188;3.928e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4189;3.929e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4190;3.930e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4191;3.931e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4192;3.932e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4193;3.933e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4194;3.934e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4195;3.935e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4196;3.936e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4197;3.937e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4198;3.938e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4199;3.939e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4200;3.940e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4201;3.941e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4202;3.942e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4203;3.943e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4204;3.944e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4205;3.945e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4206;3.946e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4207;3.947e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4208;3.948e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4209;3.949e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4210;3.950e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4211;3.951e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4212;3.952e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4213;3.953e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4214;3.954e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4215;3.955e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4216;3.956e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4217;3.957e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4218;3.958e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4219;3.959e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4220;3.960e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4221;3.961e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4222;3.962e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4223;3.963e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4224;3.964e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4225;3.965e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4226;3.966e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4227;3.967e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4228;3.968e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4229;3.969e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4230;3.970e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4231;3.971e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4232;3.972e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4233;3.973e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4234;3.974e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4235;3.975e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4236;3.976e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4237;3.977e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4238;3.978e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4239;3.979e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4240;3.980e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4241;3.981e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4242;3.982e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4243;3.983e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4244;3.984e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4245;3.985e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4246;3.986e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4247;3.987e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4248;3.988e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4249;3.989e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4250;3.990e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4251;3.991e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4252;3.992e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4253;3.993e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4254;3.994e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4255;3.995e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4256;3.996e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4257;3.997e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4258;3.998e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4259;3.999e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4260;4.000e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4261;4.001e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4262;4.002e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4263;4.003e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4264;4.004e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4265;4.005e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4266;4.006e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4267;4.007e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4268;4.008e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4269;4.009e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4270;4.010e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4271;4.011e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4272;4.012e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4273;4.013e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4274;4.014e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4275;4.015e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4276;4.016e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4277;4.017e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4278;4.018e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
4279;4.019e+01;5.234e-01;-3.302e-04;5.757e-01;-6.308e-04;1.100e+00;5.503e-01;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-1.100e+00;1.100e+00
