time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
26.925915000;1.082e+00;-6.489e-06;-1.638e-01;-5.995e-06;-1.514e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.514e-01;1.514e-01
26.935915000;1.082e+00;-7.067e-06;-1.637e-01;-6.529e-06;-1.513e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.513e-01;1.513e-01
26.945915000;1.082e+00;-5.841e-06;-1.637e-01;-5.397e-06;-1.512e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.512e-01;1.512e-01
26.955915000;1.082e+00;-6.261e-06;-1.636e-01;-5.785e-06;-1.512e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.512e-01;1.512e-01
26.965915000;1.082e+00;-6.839e-06;-1.635e-01;-6.318e-06;-1.511e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.511e-01;1.511e-01
26.975915000;1.082e+00;-5.612e-06;-1.635e-01;-5.185e-06;-1.510e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.510e-01;1.510e-01
26.985915000;1.082e+00;-6.031e-06;-1.634e-01;-5.572e-06;-1.510e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.510e-01;1.510e-01
26.995915000;1.082e+00;-6.608e-06;-1.633e-01;-6.105e-06;-1.509e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.509e-01;1.509e-01
27.005915000;1.082e+00;-5.374e-06;-1.633e-01;-4.965e-06;-1.508e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.508e-01;1.508e-01
27.015915000;1.082e+00;-5.793e-06;-1.632e-01;-5.352e-06;-1.507e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.507e-01;1.507e-01
27.025915000;1.082e+00;-6.369e-06;-1.631e-01;-5.884e-06;-1.507e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.507e-01;1.507e-01
27.035915000;1.083e+00;-6.938e-06;-1.630e-01;-6.409e-06;-1.506e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.506e-01;1.506e-01
27.045915000;1.083e+00;-5.553e-06;-1.630e-01;-5.129e-06;-1.505e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.505e-01;1.505e-01
27.055915000;1.083e+00;-6.121e-06;-1.629e-01;-5.654e-06;-1.505e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.505e-01;1.505e-01
27.065915000;1.083e+00;-6.689e-06;-1.628e-01;-6.179e-06;-1.504e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.504e-01;1.504e-01
27.075915000;1.083e+00;-5.309e-06;-1.628e-01;-4.904e-06;-1.503e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.503e-01;1.503e-01
27.085915000;1.083e+00;-5.877e-06;-1.627e-01;-5.429e-06;-1.503e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.503e-01;1.503e-01
27.095915000;1.083e+00;-6.445e-06;-1.626e-01;-5.953e-06;-1.502e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.502e-01;1.502e-01
27.105915000;1.083e+00;-6.862e-06;-1.626e-01;-6.338e-06;-1.501e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.501e-01;1.501e-01
27.115915000;1.083e+00;-5.618e-06;-1.625e-01;-5.189e-06;-1.501e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.501e-01;1.501e-01
27.125915000;1.083e+00;-6.185e-06;-1.624e-01;-5.713e-06;-1.500e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.500e-01;1.500e-01
27.135915000;1.083e+00;-6.602e-06;-1.623e-01;-6.098e-06;-1.499e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.499e-01;1.499e-01
27.145915000;1.083e+00;-5.363e-06;-1.623e-01;-4.954e-06;-1.499e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.499e-01;1.499e-01
27.155915000;1.083e+00;-5.929e-06;-1.622e-01;-5.476e-06;-1.498e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.498e-01;1.498e-01
27.165915000;1.083e+00;-6.339e-06;-1.621e-01;-5.855e-06;-1.497e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.497e-01;1.497e-01
27.175915000;1.083e+00;-6.904e-06;-1.621e-01;-6.377e-06;-1.497e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.497e-01;1.497e-01
27.185915000;1.083e+00;-5.516e-06;-1.620e-01;-5.094e-06;-1.496e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.496e-01;1.496e-01
27.195915000;1.083e+00;-6.074e-06;-1.619e-01;-5.610e-06;-1.496e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.495e-01;1.495e-01
27.205915000;1.083e+00;-6.639e-06;-1.619e-01;-6.131e-06;-1.495e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.495e-01;1.495e-01
27.215915000;1.083e+00;-5.243e-06;-1.618e-01;-4.842e-06;-1.494e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.494e-01;1.494e-01
27.225915000;1.083e+00;-5.807e-06;-1.617e-01;-5.363e-06;-1.494e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.494e-01;1.494e-01
27.235915000;1.083e+00;-6.365e-06;-1.617e-01;-5.878e-06;-1.493e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.493e-01;1.493e-01
27.245915000;1.083e+00;-6.779e-06;-1.616e-01;-6.260e-06;-1.492e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.492e-01;1.492e-01
27.255915000;1.083e+00;-5.531e-06;-1.615e-01;-5.108e-06;-1.492e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.492e-01;1.492e-01
27.265915000;1.083e+00;-6.088e-06;-1.615e-01;-5.622e-06;-1.491e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.491e-01;1.491e-01
27.275915000;1.083e+00;-6.496e-06;-1.614e-01;-5.998e-06;-1.490e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.490e-01;1.490e-01
27.285915000;1.083e+00;-5.253e-06;-1.613e-01;-4.851e-06;-1.490e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.490e-01;1.490e-01
27.295915000;1.083e+00;-5.661e-06;-1.612e-01;-5.227e-06;-1.489e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.489e-01;1.489e-01
27.305915000;1.083e+00;-6.216e-06;-1.612e-01;-5.740e-06;-1.488e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.488e-01;1.488e-01
27.315915000;1.083e+00;-6.772e-06;-1.611e-01;-6.253e-06;-1.488e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.488e-01;1.488e-01
27.325915000;1.083e+00;-5.373e-06;-1.610e-01;-4.962e-06;-1.487e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.487e-01;1.487e-01
27.335915000;1.083e+00;-5.928e-06;-1.610e-01;-5.474e-06;-1.486e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.486e-01;1.486e-01
27.345915000;1.083e+00;-6.334e-06;-1.609e-01;-5.849e-06;-1.486e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.486e-01;1.486e-01
27.355915000;1.083e+00;-6.889e-06;-1.608e-01;-6.361e-06;-1.485e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.485e-01;1.485e-01
27.365915000;1.083e+00;-5.638e-06;-1.608e-01;-5.206e-06;-1.484e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.484e-01;1.484e-01
27.375915000;1.083e+00;-6.037e-06;-1.607e-01;-5.574e-06;-1.484e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.484e-01;1.484e-01
27.385915000;1.083e+00;-6.591e-06;-1.606e-01;-6.085e-06;-1.483e-01;1.079e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.483e-01;1.483e-01
27.395915000;1.083e+00;-5.191e-06;-1.606e-01;-4.793e-06;-1.482e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.482e-01;1.482e-01
27.405915000;1.083e+00;-5.744e-06;-1.605e-01;-5.303e-06;-1.482e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.482e-01;1.482e-01
27.415915000;1.083e+00;-6.291e-06;-1.604e-01;-5.808e-06;-1.481e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.481e-01;1.481e-01
27.425915000;1.083e+00;-6.696e-06;-1.604e-01;-6.181e-06;-1.481e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.481e-01;1.481e-01
27.435915000;1.083e+00;-5.436e-06;-1.603e-01;-5.019e-06;-1.480e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.480e-01;1.480e-01
27.445915000;1.083e+00;-5.841e-06;-1.602e-01;-5.392e-06;-1.479e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.479e-01;1.479e-01
27.455915000;1.083e+00;-6.387e-06;-1.602e-01;-5.896e-06;-1.479e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.479e-01;1.479e-01
27.465915000;1.083e+00;-5.133e-06;-1.601e-01;-4.739e-06;-1.478e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.478e-01;1.478e-01
27.475915000;1.083e+00;-5.530e-06;-1.600e-01;-5.105e-06;-1.477e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.477e-01;1.477e-01
27.485915000;1.083e+00;-6.075e-06;-1.600e-01;-5.608e-06;-1.477e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.477e-01;1.477e-01
27.495915000;1.083e+00;-6.479e-06;-1.599e-01;-5.980e-06;-1.476e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.476e-01;1.476e-01
27.505915000;1.083e+00;-5.218e-06;-1.598e-01;-4.816e-06;-1.475e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.475e-01;1.475e-01
27.515915000;1.083e+00;-5.614e-06;-1.598e-01;-5.182e-06;-1.475e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.475e-01;1.475e-01
27.525915000;1.083e+00;-6.158e-06;-1.597e-01;-5.684e-06;-1.474e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.474e-01;1.474e-01
27.535915000;1.083e+00;-6.708e-06;-1.596e-01;-6.192e-06;-1.473e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.474e-01;1.474e-01
27.545915000;1.083e+00;-5.299e-06;-1.596e-01;-4.891e-06;-1.473e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.473e-01;1.473e-01
27.555915000;1.083e+00;-5.842e-06;-1.595e-01;-5.392e-06;-1.472e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.472e-01;1.472e-01
27.565915000;1.083e+00;-6.238e-06;-1.594e-01;-5.758e-06;-1.472e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.472e-01;1.472e-01
27.575915000;1.083e+00;-6.781e-06;-1.594e-01;-6.259e-06;-1.471e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.471e-01;1.471e-01
27.585915000;1.083e+00;-5.370e-06;-1.593e-01;-4.956e-06;-1.470e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.470e-01;1.470e-01
27.595915000;1.083e+00;-5.912e-06;-1.592e-01;-5.457e-06;-1.470e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.470e-01;1.470e-01
27.605915000;1.083e+00;-6.448e-06;-1.592e-01;-5.951e-06;-1.469e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.469e-01;1.469e-01
27.615915000;1.084e+00;-5.037e-06;-1.591e-01;-4.649e-06;-1.468e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.468e-01;1.468e-01
27.625915000;1.084e+00;-5.579e-06;-1.590e-01;-5.149e-06;-1.468e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.468e-01;1.468e-01
27.635915000;1.084e+00;-5.973e-06;-1.590e-01;-5.513e-06;-1.467e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.467e-01;1.467e-01
27.645915000;1.084e+00;-6.508e-06;-1.589e-01;-6.006e-06;-1.467e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.467e-01;1.467e-01
27.655915000;1.084e+00;-5.096e-06;-1.588e-01;-4.703e-06;-1.466e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.466e-01;1.466e-01
27.665915000;1.084e+00;-5.637e-06;-1.588e-01;-5.202e-06;-1.465e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.465e-01;1.465e-01
27.675915000;1.084e+00;-6.171e-06;-1.587e-01;-5.695e-06;-1.465e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.465e-01;1.465e-01
27.685915000;1.084e+00;-6.564e-06;-1.586e-01;-6.058e-06;-1.464e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.464e-01;1.464e-01
27.695915000;1.084e+00;-5.292e-06;-1.586e-01;-4.884e-06;-1.463e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.463e-01;1.463e-01
27.705915000;1.084e+00;-5.685e-06;-1.585e-01;-5.246e-06;-1.463e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.463e-01;1.463e-01
27.715915000;1.084e+00;-6.218e-06;-1.585e-01;-5.738e-06;-1.462e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.462e-01;1.462e-01
27.725915000;1.084e+00;-6.605e-06;-1.584e-01;-6.095e-06;-1.462e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.462e-01;1.462e-01
27.735915000;1.084e+00;-5.338e-06;-1.583e-01;-4.925e-06;-1.461e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.461e-01;1.461e-01
27.745915000;1.084e+00;-5.724e-06;-1.583e-01;-5.282e-06;-1.460e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.460e-01;1.460e-01
27.755915000;1.084e+00;-6.256e-06;-1.582e-01;-5.773e-06;-1.460e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.460e-01;1.460e-01
27.765915000;1.084e+00;-6.642e-06;-1.581e-01;-6.129e-06;-1.459e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.459e-01;1.459e-01
27.775915000;1.084e+00;-5.374e-06;-1.581e-01;-4.958e-06;-1.458e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.458e-01;1.458e-01
27.785915000;1.084e+00;-5.760e-06;-1.580e-01;-5.314e-06;-1.458e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.458e-01;1.458e-01
27.795915000;1.084e+00;-6.291e-06;-1.579e-01;-5.804e-06;-1.457e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.457e-01;1.457e-01
27.805915000;1.084e+00;-5.015e-06;-1.579e-01;-4.628e-06;-1.457e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.457e-01;1.457e-01
27.815915000;1.084e+00;-5.400e-06;-1.578e-01;-4.983e-06;-1.456e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.456e-01;1.456e-01
27.825915000;1.084e+00;-5.931e-06;-1.577e-01;-5.472e-06;-1.455e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.455e-01;1.455e-01
27.835915000;1.084e+00;-6.316e-06;-1.577e-01;-5.827e-06;-1.455e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.455e-01;1.455e-01
27.845915000;1.084e+00;-5.033e-06;-1.576e-01;-4.644e-06;-1.454e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.454e-01;1.454e-01
27.855915000;1.084e+00;-5.417e-06;-1.575e-01;-4.998e-06;-1.454e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.454e-01;1.454e-01
27.865915000;1.084e+00;-5.947e-06;-1.575e-01;-5.486e-06;-1.453e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.453e-01;1.453e-01
27.875915000;1.084e+00;-6.331e-06;-1.574e-01;-5.841e-06;-1.452e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.452e-01;1.452e-01
27.885915000;1.084e+00;-5.054e-06;-1.574e-01;-4.662e-06;-1.452e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.452e-01;1.452e-01
27.895915000;1.084e+00;-5.431e-06;-1.573e-01;-5.010e-06;-1.451e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.451e-01;1.451e-01
27.905915000;1.084e+00;-5.960e-06;-1.572e-01;-5.498e-06;-1.450e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.450e-01;1.450e-01
27.915915000;1.084e+00;-6.337e-06;-1.572e-01;-5.846e-06;-1.450e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.450e-01;1.450e-01
27.925915000;1.084e+00;-5.058e-06;-1.571e-01;-4.666e-06;-1.449e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.449e-01;1.449e-01
27.935915000;1.084e+00;-5.435e-06;-1.570e-01;-5.014e-06;-1.449e-01;1.080e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.449e-01;1.449e-01
27.945915000;1.084e+00;-5.963e-06;-1.570e-01;-5.501e-06;-1.448e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.448e-01;1.448e-01
27.955915000;1.084e+00;-6.340e-06;-1.569e-01;-5.848e-06;-1.447e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.447e-01;1.447e-01
27.965915000;1.084e+00;-5.060e-06;-1.568e-01;-4.667e-06;-1.447e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.447e-01;1.447e-01
27.975915000;1.084e+00;-5.436e-06;-1.568e-01;-5.014e-06;-1.446e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.446e-01;1.446e-01
27.985915000;1.084e+00;-5.957e-06;-1.567e-01;-5.494e-06;-1.446e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.446e-01;1.446e-01
27.995915000;1.084e+00;-6.339e-06;-1.567e-01;-5.847e-06;-1.445e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.445e-01;1.445e-01
28.005915000;1.084e+00;-5.052e-06;-1.566e-01;-4.660e-06;-1.444e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.444e-01;1.444e-01
28.015915000;1.084e+00;-5.428e-06;-1.565e-01;-5.006e-06;-1.444e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.444e-01;1.444e-01
28.025915000;1.084e+00;-5.947e-06;-1.565e-01;-5.486e-06;-1.443e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.443e-01;1.443e-01
28.035915000;1.084e+00;-6.323e-06;-1.564e-01;-5.832e-06;-1.443e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.443e-01;1.443e-01
28.045915000;1.084e+00;-5.035e-06;-1.563e-01;-4.644e-06;-1.442e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.442e-01;1.442e-01
28.055915000;1.084e+00;-5.416e-06;-1.563e-01;-4.995e-06;-1.441e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.441e-01;1.441e-01
28.065915000;1.084e+00;-5.935e-06;-1.562e-01;-5.473e-06;-1.441e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.441e-01;1.441e-01
28.075915000;1.084e+00;-6.303e-06;-1.562e-01;-5.813e-06;-1.440e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.440e-01;1.440e-01
28.085915000;1.084e+00;-5.014e-06;-1.561e-01;-4.624e-06;-1.440e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.440e-01;1.440e-01
28.095915000;1.084e+00;-5.388e-06;-1.560e-01;-4.969e-06;-1.439e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.439e-01;1.439e-01
28.105915000;1.084e+00;-5.906e-06;-1.560e-01;-5.447e-06;-1.438e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.438e-01;1.438e-01
28.115915000;1.084e+00;-6.280e-06;-1.559e-01;-5.792e-06;-1.438e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.438e-01;1.438e-01
28.125915000;1.084e+00;-4.990e-06;-1.558e-01;-4.602e-06;-1.437e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.437e-01;1.437e-01
28.135915000;1.084e+00;-5.357e-06;-1.558e-01;-4.941e-06;-1.437e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.437e-01;1.437e-01
28.145915000;1.084e+00;-5.874e-06;-1.557e-01;-5.417e-06;-1.436e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.436e-01;1.436e-01
28.155915000;1.084e+00;-6.248e-06;-1.557e-01;-5.761e-06;-1.435e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.435e-01;1.435e-01
28.165915000;1.084e+00;-4.951e-06;-1.556e-01;-4.565e-06;-1.435e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.435e-01;1.435e-01
28.175915000;1.084e+00;-5.324e-06;-1.555e-01;-4.909e-06;-1.434e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.434e-01;1.434e-01
28.185915000;1.084e+00;-5.834e-06;-1.555e-01;-5.380e-06;-1.434e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.434e-01;1.434e-01
28.195915000;1.084e+00;-6.206e-06;-1.554e-01;-5.723e-06;-1.433e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.433e-01;1.433e-01
28.205915000;1.084e+00;-4.765e-06;-1.553e-01;-4.394e-06;-1.432e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.432e-01;1.432e-01
28.215915000;1.084e+00;-5.281e-06;-1.553e-01;-4.869e-06;-1.432e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.432e-01;1.432e-01
28.225915000;1.085e+00;-5.647e-06;-1.552e-01;-5.207e-06;-1.431e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.431e-01;1.431e-01
28.235915000;1.085e+00;-6.155e-06;-1.552e-01;-5.675e-06;-1.431e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.431e-01;1.431e-01
28.245915000;1.085e+00;-4.720e-06;-1.551e-01;-4.352e-06;-1.430e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.430e-01;1.430e-01
28.255915000;1.085e+00;-5.228e-06;-1.550e-01;-4.821e-06;-1.430e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.430e-01;1.430e-01
28.265915000;1.085e+00;-5.593e-06;-1.550e-01;-5.157e-06;-1.429e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.429e-01;1.429e-01
28.275915000;1.085e+00;-6.101e-06;-1.549e-01;-5.625e-06;-1.428e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.428e-01;1.428e-01
28.285915000;1.085e+00;-4.665e-06;-1.549e-01;-4.301e-06;-1.428e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.428e-01;1.428e-01
28.295915000;1.085e+00;-5.172e-06;-1.548e-01;-4.769e-06;-1.427e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.427e-01;1.427e-01
28.305915000;1.085e+00;-5.537e-06;-1.547e-01;-5.105e-06;-1.427e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.427e-01;1.427e-01
28.315915000;1.085e+00;-5.901e-06;-1.547e-01;-5.441e-06;-1.426e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.426e-01;1.426e-01
28.325915000;1.085e+00;-6.408e-06;-1.546e-01;-5.908e-06;-1.425e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.425e-01;1.425e-01
28.335915000;1.085e+00;-4.965e-06;-1.545e-01;-4.577e-06;-1.425e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.425e-01;1.425e-01
28.345915000;1.085e+00;-5.471e-06;-1.545e-01;-5.044e-06;-1.424e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.424e-01;1.424e-01
28.355915000;1.085e+00;-5.835e-06;-1.544e-01;-5.380e-06;-1.424e-01;1.081e+00;1.000e+01;-1.250e+00;1.097e+00;0.000e+00;1.424e-01;1.424e-01
