time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent
30.509840000;1.413e+00;-1.025e+00;1.135e+00;-7.255e-01;8.033e-01;1.413e+00;-6.152e-01;6.812e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.131e-01;-8.144e-01
30.510736000;1.391e+00;-1.003e+00;1.051e+00;-7.207e-01;7.554e-01;1.391e+00;-6.016e-01;6.306e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.085e-01;-7.668e-01
30.511504000;1.372e+00;-9.825e-01;9.785e-01;-7.160e-01;7.131e-01;1.372e+00;-5.895e-01;5.871e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.043e-01;-7.247e-01
30.516615000;1.244e+00;-8.472e-01;5.368e-01;-6.808e-01;4.314e-01;1.244e+00;-5.083e-01;3.221e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.731e-01;-4.433e-01
30.518228000;1.207e+00;-8.089e-01;4.222e-01;-6.700e-01;3.497e-01;1.207e+00;-4.854e-01;2.533e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.638e-01;-3.615e-01
30.518459000;1.202e+00;-8.037e-01;4.070e-01;-6.686e-01;3.385e-01;1.202e+00;-4.822e-01;2.442e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.625e-01;-3.503e-01
30.518919000;1.192e+00;-7.935e-01;3.773e-01;-6.656e-01;3.165e-01;1.192e+00;-4.761e-01;2.264e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.600e-01;-3.282e-01
30.519150000;1.187e+00;-7.886e-01;3.630e-01;-6.642e-01;3.057e-01;1.187e+00;-4.731e-01;2.178e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.587e-01;-3.174e-01
30.521454000;1.141e+00;-7.430e-01;2.345e-01;-6.509e-01;2.055e-01;1.141e+00;-4.458e-01;1.407e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.472e-01;-2.168e-01
30.521915000;1.133e+00;-7.348e-01;2.121e-01;-6.485e-01;1.872e-01;1.133e+00;-4.409e-01;1.273e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.451e-01;-1.984e-01
30.523443000;1.107e+00;-7.100e-01;1.450e-01;-6.411e-01;1.309e-01;1.107e+00;-4.260e-01;8.698e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.388e-01;-1.419e-01
30.524044000;1.098e+00;-7.012e-01;1.218e-01;-6.385e-01;1.109e-01;1.098e+00;-4.207e-01;7.310e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.365e-01;-1.218e-01
30.526676000;1.067e+00;-6.710e-01;4.488e-02;-6.290e-01;4.207e-02;1.067e+00;-4.026e-01;2.693e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.282e-01;-5.228e-02
30.526852000;1.065e+00;-6.694e-01;4.094e-02;-6.285e-01;3.844e-02;1.065e+00;-4.016e-01;2.456e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.278e-01;-4.861e-02
30.527905000;1.056e+00;-6.607e-01;1.991e-02;-6.256e-01;1.885e-02;1.056e+00;-3.964e-01;1.194e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.252e-01;-2.878e-02
30.528080000;1.055e+00;-6.594e-01;1.680e-02;-6.252e-01;1.593e-02;1.055e+00;-3.957e-01;1.008e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.249e-01;-2.582e-02
30.528256000;1.053e+00;-6.582e-01;1.381e-02;-6.248e-01;1.311e-02;1.053e+00;-3.949e-01;8.285e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.245e-01;-2.296e-02
30.529484000;1.046e+00;-6.505e-01;-4.369e-03;-6.221e-01;-4.186e-03;1.046e+00;-3.903e-01;-2.622e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.221e-01;-5.416e-03
30.529660000;1.045e+00;-6.496e-01;-6.597e-03;-6.218e-01;-6.323e-03;1.045e+00;-3.897e-01;-3.959e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.218e-01;-3.245e-03
30.529835000;1.044e+00;-6.486e-01;-8.739e-03;-6.215e-01;-8.381e-03;1.044e+00;-3.892e-01;-5.244e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.216e-01;-1.152e-03
30.531257000;1.037e+00;-6.424e-01;-2.322e-02;-6.193e-01;-2.238e-02;1.037e+00;-3.854e-01;-1.393e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.196e-01;1.311e-02
30.531731000;1.036e+00;-6.408e-01;-2.700e-02;-6.187e-01;-2.608e-02;1.036e+00;-3.845e-01;-1.621e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.190e-01;1.689e-02
30.532205000;1.034e+00;-6.393e-01;-3.035e-02;-6.182e-01;-2.935e-02;1.034e+00;-3.836e-01;-1.821e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.186e-01;2.023e-02
30.532679000;1.033e+00;-6.380e-01;-3.326e-02;-6.178e-01;-3.221e-02;1.033e+00;-3.828e-01;-1.996e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.182e-01;2.317e-02
30.532837000;1.032e+00;-6.376e-01;-3.415e-02;-6.176e-01;-3.308e-02;1.032e+00;-3.826e-01;-2.049e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.180e-01;2.406e-02
30.533310000;1.031e+00;-6.366e-01;-3.654e-02;-6.172e-01;-3.544e-02;1.031e+00;-3.820e-01;-2.193e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.177e-01;2.648e-02
30.534416000;1.029e+00;-6.347e-01;-4.080e-02;-6.166e-01;-3.964e-02;1.029e+00;-3.808e-01;-2.449e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.171e-01;3.083e-02
30.534574000;1.029e+00;-6.345e-01;-4.127e-02;-6.165e-01;-4.011e-02;1.029e+00;-3.807e-01;-2.477e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.170e-01;3.131e-02
30.535364000;1.028e+00;-6.337e-01;-4.315e-02;-6.163e-01;-4.197e-02;1.028e+00;-3.802e-01;-2.590e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.168e-01;3.326e-02
30.535996000;1.028e+00;-6.333e-01;-4.415e-02;-6.161e-01;-4.296e-02;1.028e+00;-3.800e-01;-2.650e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.167e-01;3.431e-02
30.536312000;1.028e+00;-6.332e-01;-4.450e-02;-6.161e-01;-4.330e-02;1.028e+00;-3.799e-01;-2.670e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.166e-01;3.468e-02
30.536470000;1.028e+00;-6.331e-01;-4.464e-02;-6.161e-01;-4.344e-02;1.028e+00;-3.799e-01;-2.678e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.166e-01;3.483e-02
30.536786000;1.028e+00;-6.331e-01;-4.485e-02;-6.161e-01;-4.364e-02;1.028e+00;-3.798e-01;-2.691e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.166e-01;3.506e-02
30.537259000;1.028e+00;-6.331e-01;-4.499e-02;-6.161e-01;-4.379e-02;1.028e+00;-3.798e-01;-2.700e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.166e-01;3.524e-02
30.537417000;1.028e+00;-6.331e-01;-4.500e-02;-6.161e-01;-4.380e-02;1.028e+00;-3.798e-01;-2.700e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.167e-01;3.526e-02
30.538207000;1.028e+00;-6.332e-01;-4.478e-02;-6.162e-01;-4.357e-02;1.028e+00;-3.799e-01;-2.686e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.168e-01;3.509e-02
30.538839000;1.028e+00;-6.335e-01;-4.430e-02;-6.164e-01;-4.310e-02;1.028e+00;-3.801e-01;-2.658e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.169e-01;3.465e-02
30.540103000;1.028e+00;-6.344e-01;-4.270e-02;-6.169e-01;-4.151e-02;1.028e+00;-3.807e-01;-2.562e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.174e-01;3.313e-02
30.540734000;1.029e+00;-6.350e-01;-4.163e-02;-6.172e-01;-4.046e-02;1.029e+00;-3.810e-01;-2.498e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.177e-01;3.210e-02
30.540892000;1.029e+00;-6.352e-01;-4.134e-02;-6.172e-01;-4.018e-02;1.029e+00;-3.811e-01;-2.481e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.177e-01;3.182e-02
30.541050000;1.029e+00;-6.353e-01;-4.105e-02;-6.173e-01;-3.988e-02;1.029e+00;-3.812e-01;-2.463e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.178e-01;3.153e-02
30.541524000;1.030e+00;-6.358e-01;-4.011e-02;-6.176e-01;-3.896e-02;1.030e+00;-3.815e-01;-2.407e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.180e-01;3.062e-02
30.542156000;1.030e+00;-6.366e-01;-3.877e-02;-6.179e-01;-3.763e-02;1.030e+00;-3.819e-01;-2.326e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.184e-01;2.930e-02
30.544494000;1.033e+00;-6.396e-01;-3.316e-02;-6.195e-01;-3.211e-02;1.033e+00;-3.838e-01;-1.989e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.198e-01;2.381e-02
30.550036000;1.038e+00;-6.471e-01;-2.034e-02;-6.235e-01;-1.959e-02;1.038e+00;-3.883e-01;-1.220e-02;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.237e-01;1.121e-02
30.552596000;1.040e+00;-6.501e-01;-1.596e-02;-6.253e-01;-1.535e-02;1.040e+00;-3.900e-01;-9.573e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.255e-01;6.890e-03
30.553620000;1.040e+00;-6.511e-01;-1.445e-02;-6.260e-01;-1.390e-02;1.040e+00;-3.907e-01;-8.672e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.261e-01;5.409e-03
30.554132000;1.040e+00;-6.516e-01;-1.375e-02;-6.264e-01;-1.322e-02;1.040e+00;-3.910e-01;-8.251e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.265e-01;4.716e-03
30.555668000;1.041e+00;-6.531e-01;-1.183e-02;-6.273e-01;-1.137e-02;1.041e+00;-3.919e-01;-7.100e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.274e-01;2.820e-03
30.557204000;1.042e+00;-6.544e-01;-1.017e-02;-6.282e-01;-9.765e-03;1.042e+00;-3.926e-01;-6.103e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.283e-01;1.174e-03
30.558228000;1.042e+00;-6.552e-01;-9.193e-03;-6.288e-01;-8.822e-03;1.042e+00;-3.931e-01;-5.516e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.289e-01;2.030e-04
30.559252000;1.042e+00;-6.560e-01;-8.308e-03;-6.293e-01;-7.971e-03;1.042e+00;-3.936e-01;-4.985e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.294e-01;-6.760e-04
30.560276000;1.043e+00;-6.567e-01;-7.512e-03;-6.299e-01;-7.205e-03;1.043e+00;-3.940e-01;-4.507e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.299e-01;-1.470e-03
30.561300000;1.043e+00;-6.574e-01;-6.793e-03;-6.303e-01;-6.514e-03;1.043e+00;-3.944e-01;-4.076e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.304e-01;-2.186e-03
30.562836000;1.043e+00;-6.583e-01;-5.852e-03;-6.310e-01;-5.610e-03;1.043e+00;-3.950e-01;-3.511e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.310e-01;-3.128e-03
30.565546000;1.044e+00;-6.596e-01;-4.530e-03;-6.321e-01;-4.341e-03;1.044e+00;-3.958e-01;-2.718e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.321e-01;-4.459e-03
30.566570000;1.044e+00;-6.601e-01;-4.127e-03;-6.325e-01;-3.954e-03;1.044e+00;-3.961e-01;-2.476e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.325e-01;-4.868e-03
30.567082000;1.044e+00;-6.603e-01;-3.942e-03;-6.326e-01;-3.777e-03;1.044e+00;-3.962e-01;-2.365e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.326e-01;-5.056e-03
30.568106000;1.044e+00;-6.607e-01;-3.603e-03;-6.330e-01;-3.452e-03;1.044e+00;-3.964e-01;-2.162e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.330e-01;-5.401e-03
30.571690000;1.044e+00;-6.619e-01;-2.697e-03;-6.340e-01;-2.583e-03;1.044e+00;-3.972e-01;-1.618e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.340e-01;-6.333e-03
30.573738000;1.044e+00;-6.625e-01;-2.332e-03;-6.345e-01;-2.233e-03;1.044e+00;-3.975e-01;-1.399e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.345e-01;-6.714e-03
30.575786000;1.044e+00;-6.630e-01;-2.052e-03;-6.349e-01;-1.965e-03;1.044e+00;-3.978e-01;-1.231e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.349e-01;-7.011e-03
30.577834000;1.044e+00;-6.634e-01;-1.838e-03;-6.353e-01;-1.761e-03;1.044e+00;-3.980e-01;-1.103e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.353e-01;-7.242e-03
30.578834000;1.044e+00;-6.636e-01;-1.753e-03;-6.355e-01;-1.679e-03;1.044e+00;-3.981e-01;-1.052e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.354e-01;-7.335e-03
30.579734000;1.044e+00;-6.637e-01;-1.685e-03;-6.356e-01;-1.614e-03;1.044e+00;-3.982e-01;-1.011e-03;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.356e-01;-7.410e-03
30.582434000;1.044e+00;-6.641e-01;-1.528e-03;-6.360e-01;-1.464e-03;1.044e+00;-3.985e-01;-9.170e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.360e-01;-7.588e-03
30.589634000;1.044e+00;-6.649e-01;-1.317e-03;-6.368e-01;-1.261e-03;1.044e+00;-3.989e-01;-7.900e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.368e-01;-7.850e-03
30.591434000;1.044e+00;-6.651e-01;-1.290e-03;-6.370e-01;-1.236e-03;1.044e+00;-3.990e-01;-7.740e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.369e-01;-7.887e-03
30.600234000;1.044e+00;-6.656e-01;-1.228e-03;-6.375e-01;-1.177e-03;1.044e+00;-3.994e-01;-7.370e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.375e-01;-7.994e-03
30.604234000;1.044e+00;-6.658e-01;-1.217e-03;-6.377e-01;-1.165e-03;1.044e+00;-3.995e-01;-7.300e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.377e-01;-8.024e-03
30.613234000;1.044e+00;-6.661e-01;-1.197e-03;-6.380e-01;-1.146e-03;1.044e+00;-3.996e-01;-7.180e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.380e-01;-8.078e-03
30.627234000;1.044e+00;-6.663e-01;-1.168e-03;-6.383e-01;-1.119e-03;1.044e+00;-3.998e-01;-7.010e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.383e-01;-8.145e-03
30.631234000;1.044e+00;-6.664e-01;-1.162e-03;-6.384e-01;-1.113e-03;1.044e+00;-3.998e-01;-6.970e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.383e-01;-8.161e-03
30.660234000;1.044e+00;-6.666e-01;-1.128e-03;-6.386e-01;-1.081e-03;1.044e+00;-4.000e-01;-6.770e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.385e-01;-8.251e-03
30.665234000;1.044e+00;-6.666e-01;-1.123e-03;-6.386e-01;-1.076e-03;1.044e+00;-4.000e-01;-6.740e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.385e-01;-8.262e-03
30.671234000;1.044e+00;-6.666e-01;-1.120e-03;-6.386e-01;-1.073e-03;1.044e+00;-4.000e-01;-6.720e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.386e-01;-8.275e-03
30.696234000;1.044e+00;-6.667e-01;-1.108e-03;-6.386e-01;-1.062e-03;1.044e+00;-4.000e-01;-6.650e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.386e-01;-8.319e-03
30.740234000;1.044e+00;-6.667e-01;-1.092e-03;-6.387e-01;-1.046e-03;1.044e+00;-4.000e-01;-6.550e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.386e-01;-8.380e-03
31.104234000;1.044e+00;-6.667e-01;-8.882e-04;-6.386e-01;-8.509e-04;1.044e+00;-4.000e-01;-5.330e-04;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.385e-01;-8.689e-03
33.206234000;1.044e+00;-6.667e-01;-6.333e-05;-6.383e-01;-6.069e-05;1.044e+00;-4.000e-01;-3.803e-05;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.382e-01;-9.477e-03
34.471234000;1.045e+00;-6.667e-01;1.067e-04;-6.383e-01;1.021e-04;1.045e+00;-4.000e-01;6.396e-05;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.382e-01;-9.637e-03
35.346234000;1.045e+00;-6.667e-01;1.483e-04;-6.382e-01;1.420e-04;1.045e+00;-4.000e-01;8.899e-05;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.382e-01;-9.676e-03
100.000000000;1.044e+00;-6.667e-01;5.027e-08;-6.383e-01;7.874e-09;1.044e+00;-4.000e-01;6.309e-08;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.382e-01;-9.537e-03
