time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
30.002298000;1.093e+00;6.884e-01;-7.272e-01;6.299e-01;-6.654e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.398e-01;6.559e-01;9.163e-01;1.000e+00
30.002554000;1.093e+00;6.883e-01;-7.267e-01;6.298e-01;-6.649e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.396e-01;6.555e-01;9.158e-01;1.000e+00
30.003066000;1.093e+00;6.881e-01;-7.258e-01;6.295e-01;-6.641e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.392e-01;6.547e-01;9.150e-01;1.000e+00
30.003578000;1.093e+00;6.877e-01;-7.251e-01;6.292e-01;-6.634e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.388e-01;6.541e-01;9.143e-01;1.000e+00
30.004090000;1.093e+00;6.873e-01;-7.246e-01;6.288e-01;-6.629e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.383e-01;6.537e-01;9.136e-01;1.000e+00
30.004602000;1.093e+00;6.868e-01;-7.241e-01;6.283e-01;-6.625e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.378e-01;6.533e-01;9.130e-01;1.000e+00
30.005114000;1.093e+00;6.862e-01;-7.238e-01;6.278e-01;-6.622e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.373e-01;6.530e-01;9.124e-01;1.000e+00
30.006138000;1.093e+00;6.850e-01;-7.235e-01;6.266e-01;-6.618e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.361e-01;6.527e-01;9.114e-01;1.000e+00
30.007162000;1.093e+00;6.836e-01;-7.234e-01;6.253e-01;-6.618e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.348e-01;6.527e-01;9.105e-01;1.000e+00
30.009210000;1.093e+00;6.805e-01;-7.240e-01;6.225e-01;-6.624e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.320e-01;6.534e-01;9.090e-01;1.000e+00
30.011258000;1.093e+00;6.771e-01;-7.253e-01;6.195e-01;-6.636e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.290e-01;6.546e-01;9.078e-01;1.000e+00
30.013073000;1.093e+00;6.741e-01;-7.267e-01;6.168e-01;-6.650e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.262e-01;6.561e-01;9.070e-01;1.000e+00
30.013074000;1.093e+00;6.741e-01;-7.267e-01;6.168e-01;-6.650e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.262e-01;6.561e-01;9.070e-01;1.000e+00
30.013075000;1.093e+00;6.741e-01;-7.267e-01;6.168e-01;-6.650e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.262e-01;6.561e-01;9.070e-01;1.000e+00
30.013077000;1.093e+00;6.741e-01;-7.267e-01;6.168e-01;-6.650e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.262e-01;6.561e-01;9.070e-01;1.000e+00
30.013081000;1.093e+00;6.741e-01;-7.267e-01;6.168e-01;-6.650e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.262e-01;6.561e-01;9.070e-01;1.000e+00
30.013089000;1.093e+00;6.740e-01;-7.267e-01;6.168e-01;-6.650e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.262e-01;6.561e-01;9.070e-01;1.000e+00
30.013105000;1.093e+00;6.740e-01;-7.268e-01;6.167e-01;-6.650e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.262e-01;6.561e-01;9.070e-01;1.000e+00
30.013137000;1.093e+00;6.740e-01;-7.268e-01;6.167e-01;-6.650e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.261e-01;6.562e-01;9.070e-01;1.000e+00
30.013201000;1.093e+00;6.738e-01;-7.268e-01;6.166e-01;-6.651e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.260e-01;6.562e-01;9.069e-01;1.000e+00
30.013329000;1.093e+00;6.736e-01;-7.270e-01;6.164e-01;-6.652e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.258e-01;6.564e-01;9.069e-01;1.000e+00
30.013585000;1.093e+00;6.732e-01;-7.272e-01;6.160e-01;-6.655e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.254e-01;6.566e-01;9.068e-01;1.000e+00
30.014097000;1.093e+00;6.723e-01;-7.278e-01;6.152e-01;-6.660e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.246e-01;6.572e-01;9.067e-01;1.000e+00
30.015121000;1.093e+00;6.705e-01;-7.291e-01;6.137e-01;-6.673e-01;1.077e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.231e-01;6.585e-01;9.066e-01;1.000e+00
30.016455000;1.092e+00;6.682e-01;-7.311e-01;6.117e-01;-6.692e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.211e-01;6.605e-01;9.066e-01;1.000e+00
30.016456000;1.092e+00;6.682e-01;-7.311e-01;6.117e-01;-6.692e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.211e-01;6.605e-01;9.066e-01;1.000e+00
30.016457000;1.092e+00;6.682e-01;-7.311e-01;6.117e-01;-6.692e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.211e-01;6.605e-01;9.066e-01;1.000e+00
30.016459000;1.092e+00;6.682e-01;-7.311e-01;6.117e-01;-6.692e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.211e-01;6.605e-01;9.066e-01;1.000e+00
30.016463000;1.092e+00;6.682e-01;-7.311e-01;6.117e-01;-6.692e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.211e-01;6.605e-01;9.066e-01;1.000e+00
30.016471000;1.092e+00;6.682e-01;-7.311e-01;6.116e-01;-6.692e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.210e-01;6.605e-01;9.066e-01;1.000e+00
30.016487000;1.092e+00;6.682e-01;-7.311e-01;6.116e-01;-6.692e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.210e-01;6.605e-01;9.066e-01;1.000e+00
30.016519000;1.092e+00;6.681e-01;-7.312e-01;6.116e-01;-6.693e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.210e-01;6.606e-01;9.066e-01;1.000e+00
30.016583000;1.092e+00;6.680e-01;-7.313e-01;6.115e-01;-6.694e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.209e-01;6.607e-01;9.066e-01;1.000e+00
30.016711000;1.092e+00;6.678e-01;-7.315e-01;6.113e-01;-6.696e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.207e-01;6.609e-01;9.067e-01;1.000e+00
30.016967000;1.092e+00;6.674e-01;-7.319e-01;6.109e-01;-6.700e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.203e-01;6.613e-01;9.067e-01;1.000e+00
30.017479000;1.092e+00;6.665e-01;-7.328e-01;6.102e-01;-6.709e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.196e-01;6.622e-01;9.068e-01;1.000e+00
30.018503000;1.092e+00;6.648e-01;-7.346e-01;6.087e-01;-6.726e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.181e-01;6.640e-01;9.071e-01;1.000e+00
30.020551000;1.092e+00;6.614e-01;-7.383e-01;6.058e-01;-6.762e-01;1.076e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.152e-01;6.676e-01;9.078e-01;1.000e+00
30.022599000;1.092e+00;6.583e-01;-7.420e-01;6.030e-01;-6.797e-01;1.075e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.125e-01;6.713e-01;9.087e-01;1.000e+00
30.024647000;1.091e+00;6.553e-01;-7.456e-01;6.005e-01;-6.832e-01;1.075e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.099e-01;6.748e-01;9.095e-01;1.000e+00
30.026695000;1.091e+00;6.525e-01;-7.489e-01;5.980e-01;-6.864e-01;1.075e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.075e-01;6.781e-01;9.104e-01;1.000e+00
30.030791000;1.091e+00;6.475e-01;-7.546e-01;5.937e-01;-6.919e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;6.032e-01;6.837e-01;9.117e-01;1.000e+00
30.034887000;1.090e+00;6.433e-01;-7.591e-01;5.901e-01;-6.963e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.995e-01;6.882e-01;9.127e-01;1.000e+00
30.038983000;1.090e+00;6.398e-01;-7.624e-01;5.870e-01;-6.995e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.965e-01;6.915e-01;9.132e-01;1.000e+00
30.043079000;1.090e+00;6.370e-01;-7.648e-01;5.845e-01;-7.018e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.939e-01;6.938e-01;9.133e-01;1.000e+00
30.047175000;1.090e+00;6.347e-01;-7.663e-01;5.825e-01;-7.033e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.919e-01;6.954e-01;9.132e-01;1.000e+00
30.051271000;1.090e+00;6.328e-01;-7.673e-01;5.808e-01;-7.043e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.902e-01;6.964e-01;9.129e-01;1.000e+00
30.055367000;1.089e+00;6.313e-01;-7.679e-01;5.794e-01;-7.048e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.888e-01;6.970e-01;9.124e-01;1.000e+00
30.059463000;1.089e+00;6.301e-01;-7.682e-01;5.783e-01;-7.051e-01;1.072e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.877e-01;6.973e-01;9.119e-01;1.000e+00
30.063559000;1.089e+00;6.291e-01;-7.683e-01;5.775e-01;-7.052e-01;1.072e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.868e-01;6.974e-01;9.114e-01;1.000e+00
30.071751000;1.089e+00;6.277e-01;-7.682e-01;5.761e-01;-7.051e-01;1.072e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.854e-01;6.974e-01;9.106e-01;1.000e+00
30.079943000;1.089e+00;6.267e-01;-7.679e-01;5.753e-01;-7.048e-01;1.072e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.846e-01;6.972e-01;9.098e-01;1.000e+00
30.088135000;1.089e+00;6.261e-01;-7.676e-01;5.747e-01;-7.045e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.840e-01;6.968e-01;9.092e-01;1.000e+00
30.096327000;1.090e+00;6.258e-01;-7.672e-01;5.743e-01;-7.042e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.836e-01;6.965e-01;9.087e-01;1.000e+00
30.104519000;1.090e+00;6.255e-01;-7.669e-01;5.741e-01;-7.039e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.834e-01;6.962e-01;9.083e-01;1.000e+00
30.114519000;1.090e+00;6.253e-01;-7.665e-01;5.739e-01;-7.035e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.832e-01;6.959e-01;9.079e-01;1.000e+00
30.124519000;1.090e+00;6.252e-01;-7.662e-01;5.738e-01;-7.032e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.831e-01;6.955e-01;9.076e-01;1.000e+00
30.134519000;1.090e+00;6.252e-01;-7.658e-01;5.737e-01;-7.028e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.830e-01;6.952e-01;9.073e-01;1.000e+00
30.144519000;1.090e+00;6.251e-01;-7.655e-01;5.737e-01;-7.025e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.829e-01;6.948e-01;9.070e-01;1.000e+00
30.154519000;1.090e+00;6.251e-01;-7.651e-01;5.737e-01;-7.022e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.829e-01;6.945e-01;9.067e-01;1.000e+00
30.164519000;1.090e+00;6.251e-01;-7.648e-01;5.736e-01;-7.018e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.829e-01;6.942e-01;9.064e-01;1.000e+00
30.174519000;1.090e+00;6.251e-01;-7.644e-01;5.736e-01;-7.015e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.938e-01;9.062e-01;1.000e+00
30.184371000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.184372000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.184373000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.184375000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.184379000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.184387000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.184403000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.184435000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.184499000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.184627000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.184883000;1.090e+00;6.251e-01;-7.641e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.185395000;1.090e+00;6.251e-01;-7.640e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.935e-01;9.059e-01;1.000e+00
30.186419000;1.090e+00;6.251e-01;-7.640e-01;5.736e-01;-7.011e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.934e-01;9.058e-01;1.000e+00
30.188467000;1.090e+00;6.251e-01;-7.639e-01;5.736e-01;-7.010e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.934e-01;9.058e-01;1.000e+00
30.192563000;1.090e+00;6.251e-01;-7.638e-01;5.736e-01;-7.009e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.932e-01;9.057e-01;1.000e+00
30.200755000;1.090e+00;6.251e-01;-7.635e-01;5.736e-01;-7.006e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.929e-01;9.054e-01;1.000e+00
30.210755000;1.090e+00;6.251e-01;-7.632e-01;5.736e-01;-7.003e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.926e-01;9.052e-01;1.000e+00
30.220755000;1.090e+00;6.251e-01;-7.628e-01;5.735e-01;-6.999e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.828e-01;6.923e-01;9.049e-01;1.000e+00
30.230755000;1.090e+00;6.251e-01;-7.625e-01;5.735e-01;-6.996e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.827e-01;6.919e-01;9.046e-01;1.000e+00
30.240755000;1.090e+00;6.251e-01;-7.621e-01;5.735e-01;-6.992e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.827e-01;6.916e-01;9.044e-01;1.000e+00
30.250755000;1.090e+00;6.251e-01;-7.618e-01;5.735e-01;-6.989e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.827e-01;6.913e-01;9.041e-01;1.000e+00
30.260755000;1.090e+00;6.251e-01;-7.614e-01;5.735e-01;-6.986e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.827e-01;6.909e-01;9.038e-01;1.000e+00
30.270755000;1.090e+00;6.251e-01;-7.611e-01;5.735e-01;-6.982e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.827e-01;6.906e-01;9.035e-01;1.000e+00
30.280755000;1.090e+00;6.251e-01;-7.607e-01;5.735e-01;-6.979e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.826e-01;6.902e-01;9.033e-01;1.000e+00
30.290755000;1.090e+00;6.251e-01;-7.604e-01;5.734e-01;-6.976e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.826e-01;6.899e-01;9.030e-01;1.000e+00
30.300755000;1.090e+00;6.251e-01;-7.600e-01;5.734e-01;-6.972e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.826e-01;6.896e-01;9.027e-01;1.000e+00
30.310755000;1.090e+00;6.251e-01;-7.597e-01;5.734e-01;-6.969e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.826e-01;6.892e-01;9.025e-01;1.000e+00
30.320755000;1.090e+00;6.251e-01;-7.593e-01;5.734e-01;-6.965e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.826e-01;6.889e-01;9.022e-01;1.000e+00
30.330755000;1.090e+00;6.251e-01;-7.590e-01;5.734e-01;-6.962e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.825e-01;6.886e-01;9.019e-01;1.000e+00
30.340755000;1.090e+00;6.251e-01;-7.586e-01;5.734e-01;-6.959e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.825e-01;6.882e-01;9.017e-01;1.000e+00
30.350755000;1.090e+00;6.251e-01;-7.583e-01;5.734e-01;-6.955e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.825e-01;6.879e-01;9.014e-01;1.000e+00
30.360755000;1.090e+00;6.251e-01;-7.579e-01;5.733e-01;-6.952e-01;1.073e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.825e-01;6.876e-01;9.011e-01;1.000e+00
30.370755000;1.090e+00;6.251e-01;-7.576e-01;5.733e-01;-6.949e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.825e-01;6.872e-01;9.009e-01;1.000e+00
30.380755000;1.090e+00;6.251e-01;-7.572e-01;5.733e-01;-6.945e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.824e-01;6.869e-01;9.006e-01;1.000e+00
30.390755000;1.090e+00;6.251e-01;-7.569e-01;5.733e-01;-6.942e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.824e-01;6.865e-01;9.003e-01;1.000e+00
30.400755000;1.090e+00;6.251e-01;-7.565e-01;5.733e-01;-6.939e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.824e-01;6.862e-01;9.000e-01;1.000e+00
30.410755000;1.090e+00;6.251e-01;-7.562e-01;5.733e-01;-6.935e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.824e-01;6.859e-01;8.998e-01;1.000e+00
30.420755000;1.090e+00;6.251e-01;-7.559e-01;5.733e-01;-6.932e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.824e-01;6.855e-01;8.995e-01;1.000e+00
30.430755000;1.090e+00;6.251e-01;-7.555e-01;5.732e-01;-6.929e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.824e-01;6.852e-01;8.992e-01;1.000e+00
30.440755000;1.090e+00;6.251e-01;-7.552e-01;5.732e-01;-6.925e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.823e-01;6.849e-01;8.990e-01;1.000e+00
30.450755000;1.090e+00;6.251e-01;-7.548e-01;5.732e-01;-6.922e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.823e-01;6.845e-01;8.987e-01;1.000e+00
30.460755000;1.091e+00;6.251e-01;-7.545e-01;5.732e-01;-6.918e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.823e-01;6.842e-01;8.984e-01;1.000e+00
30.470755000;1.091e+00;6.251e-01;-7.541e-01;5.732e-01;-6.915e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.823e-01;6.839e-01;8.982e-01;1.000e+00
30.480755000;1.091e+00;6.251e-01;-7.538e-01;5.732e-01;-6.912e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.823e-01;6.835e-01;8.979e-01;1.000e+00
30.490755000;1.091e+00;6.251e-01;-7.534e-01;5.732e-01;-6.908e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.822e-01;6.832e-01;8.977e-01;1.000e+00
30.500755000;1.091e+00;6.251e-01;-7.531e-01;5.731e-01;-6.905e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.822e-01;6.829e-01;8.974e-01;1.000e+00
30.510755000;1.091e+00;6.251e-01;-7.527e-01;5.731e-01;-6.902e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.822e-01;6.825e-01;8.971e-01;1.000e+00
30.520755000;1.091e+00;6.251e-01;-7.524e-01;5.731e-01;-6.899e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.822e-01;6.822e-01;8.969e-01;1.000e+00
30.530755000;1.091e+00;6.251e-01;-7.521e-01;5.731e-01;-6.895e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.822e-01;6.819e-01;8.966e-01;1.000e+00
30.540755000;1.091e+00;6.251e-01;-7.517e-01;5.731e-01;-6.892e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.821e-01;6.816e-01;8.963e-01;1.000e+00
30.550755000;1.091e+00;6.251e-01;-7.514e-01;5.731e-01;-6.889e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.821e-01;6.812e-01;8.961e-01;1.000e+00
30.560755000;1.091e+00;6.251e-01;-7.510e-01;5.731e-01;-6.885e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.821e-01;6.809e-01;8.958e-01;1.000e+00
30.570755000;1.091e+00;6.251e-01;-7.507e-01;5.730e-01;-6.882e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.821e-01;6.806e-01;8.955e-01;1.000e+00
30.580755000;1.091e+00;6.251e-01;-7.503e-01;5.730e-01;-6.879e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.821e-01;6.802e-01;8.953e-01;1.000e+00
30.590755000;1.091e+00;6.251e-01;-7.500e-01;5.730e-01;-6.875e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.820e-01;6.799e-01;8.950e-01;1.000e+00
30.600755000;1.091e+00;6.251e-01;-7.497e-01;5.730e-01;-6.872e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.820e-01;6.796e-01;8.948e-01;1.000e+00
30.610755000;1.091e+00;6.251e-01;-7.493e-01;5.730e-01;-6.869e-01;1.074e+00;1.000e+00;1.000e+01;6.252e-01;-6.459e-01;-6.459e-01;5.820e-01;6.792e-01;8.945e-01;1.000e+00
