time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
17.612740000;1.056e+00;9.998e-01;-8.810e-04;9.466e-01;-8.341e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.622740000;1.056e+00;9.998e-01;-8.810e-04;9.466e-01;-8.341e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.632740000;1.056e+00;9.998e-01;-8.810e-04;9.466e-01;-8.341e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.642740000;1.056e+00;9.998e-01;-8.810e-04;9.466e-01;-8.341e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.652740000;1.056e+00;9.998e-01;-8.808e-04;9.466e-01;-8.339e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.662740000;1.056e+00;9.998e-01;-8.808e-04;9.466e-01;-8.339e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.672740000;1.056e+00;9.998e-01;-8.808e-04;9.466e-01;-8.339e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.682740000;1.056e+00;9.998e-01;-8.825e-04;9.466e-01;-8.355e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.692740000;1.056e+00;9.998e-01;-8.825e-04;9.466e-01;-8.355e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.702740000;1.056e+00;9.998e-01;-8.825e-04;9.466e-01;-8.355e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.712740000;1.056e+00;9.998e-01;-8.825e-04;9.466e-01;-8.355e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.722740000;1.056e+00;9.998e-01;-8.825e-04;9.466e-01;-8.355e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.732740000;1.056e+00;9.998e-01;-8.825e-04;9.466e-01;-8.355e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.742740000;1.056e+00;9.998e-01;-8.825e-04;9.466e-01;-8.355e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.752740000;1.056e+00;9.998e-01;-8.825e-04;9.466e-01;-8.355e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.762740000;1.056e+00;9.998e-01;-8.825e-04;9.466e-01;-8.355e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.772740000;1.056e+00;9.998e-01;-8.842e-04;9.466e-01;-8.371e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.782740000;1.056e+00;9.998e-01;-8.842e-04;9.466e-01;-8.371e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.792740000;1.056e+00;9.998e-01;-8.842e-04;9.466e-01;-8.371e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.802740000;1.056e+00;9.998e-01;-8.842e-04;9.466e-01;-8.371e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.812740000;1.056e+00;9.998e-01;-8.842e-04;9.466e-01;-8.371e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.822740000;1.056e+00;9.998e-01;-8.842e-04;9.466e-01;-8.371e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.832740000;1.056e+00;9.998e-01;-8.842e-04;9.466e-01;-8.371e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.842740000;1.056e+00;9.998e-01;-8.842e-04;9.466e-01;-8.371e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.852740000;1.056e+00;9.998e-01;-8.842e-04;9.466e-01;-8.371e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.862740000;1.056e+00;9.998e-01;-8.840e-04;9.466e-01;-8.369e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.872740000;1.056e+00;9.998e-01;-8.857e-04;9.466e-01;-8.386e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.882740000;1.056e+00;9.998e-01;-8.857e-04;9.466e-01;-8.386e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.892740000;1.056e+00;9.998e-01;-8.857e-04;9.466e-01;-8.386e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.902740000;1.056e+00;9.998e-01;-8.857e-04;9.466e-01;-8.386e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.912740000;1.056e+00;9.998e-01;-8.857e-04;9.466e-01;-8.386e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.922740000;1.056e+00;9.998e-01;-8.857e-04;9.466e-01;-8.386e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.932740000;1.056e+00;9.998e-01;-8.857e-04;9.466e-01;-8.386e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.942740000;1.056e+00;9.998e-01;-8.857e-04;9.466e-01;-8.386e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.952740000;1.056e+00;9.998e-01;-8.857e-04;9.466e-01;-8.386e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.962740000;1.056e+00;9.998e-01;-8.857e-04;9.466e-01;-8.386e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.972740000;1.056e+00;9.998e-01;-8.874e-04;9.466e-01;-8.402e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.982740000;1.056e+00;9.998e-01;-8.874e-04;9.466e-01;-8.402e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
17.992740000;1.056e+00;9.998e-01;-8.874e-04;9.466e-01;-8.402e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.002740000;1.056e+00;9.998e-01;-8.874e-04;9.466e-01;-8.402e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.012740000;1.056e+00;9.998e-01;-8.874e-04;9.466e-01;-8.402e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.022740000;1.056e+00;9.998e-01;-8.874e-04;9.466e-01;-8.402e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.032740000;1.056e+00;9.998e-01;-8.874e-04;9.466e-01;-8.402e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.042740000;1.056e+00;9.998e-01;-8.874e-04;9.466e-01;-8.402e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.052740000;1.056e+00;9.998e-01;-8.874e-04;9.466e-01;-8.402e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.062740000;1.056e+00;9.998e-01;-8.874e-04;9.466e-01;-8.402e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.072740000;1.056e+00;9.998e-01;-8.891e-04;9.466e-01;-8.418e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.082740000;1.056e+00;9.998e-01;-8.891e-04;9.466e-01;-8.418e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.092740000;1.056e+00;9.998e-01;-8.891e-04;9.466e-01;-8.418e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.102740000;1.056e+00;9.998e-01;-8.889e-04;9.466e-01;-8.416e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.112740000;1.056e+00;9.998e-01;-8.889e-04;9.466e-01;-8.416e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.122740000;1.056e+00;9.998e-01;-8.889e-04;9.466e-01;-8.416e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.132740000;1.056e+00;9.998e-01;-8.889e-04;9.466e-01;-8.416e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.142740000;1.056e+00;9.998e-01;-8.889e-04;9.466e-01;-8.416e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.152740000;1.056e+00;9.998e-01;-8.889e-04;9.466e-01;-8.416e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.162740000;1.056e+00;9.998e-01;-8.889e-04;9.466e-01;-8.416e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.172740000;1.056e+00;9.998e-01;-8.889e-04;9.466e-01;-8.416e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.182740000;1.056e+00;9.998e-01;-8.889e-04;9.466e-01;-8.416e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.192740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.202740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.212740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.222740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.232740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.989e-02;9.466e-01
18.242740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.252740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.262740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.272740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.282740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.292740000;1.056e+00;9.998e-01;-8.906e-04;9.466e-01;-8.432e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.302740000;1.056e+00;9.998e-01;-8.923e-04;9.466e-01;-8.448e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.312740000;1.056e+00;9.998e-01;-8.923e-04;9.466e-01;-8.448e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.322740000;1.056e+00;9.998e-01;-8.923e-04;9.466e-01;-8.448e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.332740000;1.056e+00;9.998e-01;-8.923e-04;9.466e-01;-8.448e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.342740000;1.056e+00;9.998e-01;-8.923e-04;9.466e-01;-8.448e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.352740000;1.056e+00;9.998e-01;-8.923e-04;9.466e-01;-8.448e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.362740000;1.056e+00;9.998e-01;-8.921e-04;9.466e-01;-8.446e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.372740000;1.056e+00;9.998e-01;-8.921e-04;9.466e-01;-8.446e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.382740000;1.056e+00;9.998e-01;-8.921e-04;9.466e-01;-8.446e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.392740000;1.056e+00;9.998e-01;-8.921e-04;9.466e-01;-8.446e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.402740000;1.056e+00;9.998e-01;-8.921e-04;9.466e-01;-8.446e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.412740000;1.056e+00;9.998e-01;-8.921e-04;9.466e-01;-8.446e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.422740000;1.056e+00;9.998e-01;-8.921e-04;9.466e-01;-8.446e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.432740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.442740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.452740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.462740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.472740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.482740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.492740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.502740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.512740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.522740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.532740000;1.056e+00;9.998e-01;-8.938e-04;9.466e-01;-8.462e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.542740000;1.056e+00;9.998e-01;-8.929e-04;9.466e-01;-8.454e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.552740000;1.056e+00;9.998e-01;-8.929e-04;9.466e-01;-8.454e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.562740000;1.056e+00;9.998e-01;-8.929e-04;9.466e-01;-8.454e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.572740000;1.056e+00;9.998e-01;-8.946e-04;9.466e-01;-8.470e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.582740000;1.056e+00;9.998e-01;-8.946e-04;9.466e-01;-8.470e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.592740000;1.056e+00;9.998e-01;-8.946e-04;9.466e-01;-8.470e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.602740000;1.056e+00;9.998e-01;-8.946e-04;9.466e-01;-8.470e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.612740000;1.056e+00;9.998e-01;-8.946e-04;9.466e-01;-8.470e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.622740000;1.056e+00;9.998e-01;-8.946e-04;9.466e-01;-8.470e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.632740000;1.056e+00;9.998e-01;-8.946e-04;9.466e-01;-8.470e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.642740000;1.056e+00;9.998e-01;-8.946e-04;9.466e-01;-8.470e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.652740000;1.056e+00;9.998e-01;-8.946e-04;9.466e-01;-8.470e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.662740000;1.056e+00;9.998e-01;-8.946e-04;9.466e-01;-8.470e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.672740000;1.056e+00;9.998e-01;-8.943e-04;9.466e-01;-8.468e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.682740000;1.056e+00;9.998e-01;-8.943e-04;9.466e-01;-8.468e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.692740000;1.056e+00;9.998e-01;-8.943e-04;9.466e-01;-8.468e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.702740000;1.056e+00;9.998e-01;-8.943e-04;9.466e-01;-8.468e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.712740000;1.056e+00;9.998e-01;-8.943e-04;9.466e-01;-8.468e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.722740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.732740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.742740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.752740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.762740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.772740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.782740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.792740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.802740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.812740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.822740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.832740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.842740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.852740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.862740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.872740000;1.056e+00;9.998e-01;-8.961e-04;9.466e-01;-8.484e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.882740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.892740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.902740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.912740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.922740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.932740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.942740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.952740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.962740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.972740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.982740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
18.992740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
19.002740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
19.012740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
19.022740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
19.032740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
19.042740000;1.056e+00;9.998e-01;-8.978e-04;9.466e-01;-8.500e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
19.052740000;1.056e+00;9.998e-01;-8.975e-04;9.466e-01;-8.498e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
19.062740000;1.056e+00;9.998e-01;-8.992e-04;9.466e-01;-8.514e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
19.072740000;1.056e+00;9.998e-01;-8.992e-04;9.466e-01;-8.514e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
19.082740000;1.056e+00;9.998e-01;-8.992e-04;9.466e-01;-8.514e-04;1.057e+00;1.000e+01;1.250e+00;2.101e-02;9.463e-01;-1.988e-02;9.466e-01
