time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
36.940964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
36.950964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
36.960964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
36.970964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
36.980964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
36.990964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.000964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.010964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.020964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.030964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.040964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.050964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.060964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.070964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.080964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.090964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.100964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.110964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.120964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.130964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.140964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.150964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.160964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.170964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.180964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.190964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.200964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.210964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.220964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.230964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.240964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.250964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.260964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.270964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.280964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.290964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.300964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.310964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.320964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.330964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.340964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.350964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.360964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.370964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.380964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.390964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.400964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.410964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.420964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.430964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.440964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.450964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.460964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.470964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.480964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.490964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.500964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.510964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.520964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.530964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.540964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.550964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.560964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.570964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.580964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.590964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.600964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.610964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.620964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.630964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.640964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.650964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.660964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.670964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.680964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.690964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.700964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.710964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.720964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.730964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.740964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.750964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.760964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.770964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.780964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.790964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.800964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.810964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.820964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.830964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.840964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.850964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.860964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.870964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.880964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.890964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.900964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.910964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.920964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.930964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.940964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.950964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.960964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.970964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.980964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
37.990964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.000964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.010964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.020964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.030964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.040964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.050964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.060964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.070964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.080964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.090964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.100964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.110964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.120964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.130964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.140964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.150964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.160964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.170964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.180964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.190964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.200964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.210964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.220964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.230964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.240964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.250964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.260964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.270964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.280964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.290964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.300964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.310964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.320964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.330964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.340964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.350964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.360964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.370964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.380964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.390964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.400964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.410964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.420964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.430964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
38.440964000;8.756e-01;9.664e-01;6.015e-01;1.104e+00;6.869e-01;8.931e-01;1.000e+01;1.250e+00;1.097e+00;1.083e+00;-7.197e-01;1.300e+00
