;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
841;7.695e+00;1.043e+00;9.831e-01;-4.893e-02;9.429e-01;-4.693e-02;1.037e+00;1.000e+01;9.595e-01;1.736e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
842;7.705e+00;1.043e+00;9.831e-01;-4.891e-02;9.429e-01;-4.691e-02;1.037e+00;1.000e+01;9.595e-01;1.735e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
843;7.715e+00;1.043e+00;9.831e-01;-4.890e-02;9.429e-01;-4.690e-02;1.037e+00;1.000e+01;9.595e-01;1.733e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
844;7.725e+00;1.043e+00;9.831e-01;-4.888e-02;9.429e-01;-4.688e-02;1.037e+00;1.000e+01;9.595e-01;1.732e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
845;7.735e+00;1.043e+00;9.831e-01;-4.887e-02;9.429e-01;-4.687e-02;1.037e+00;1.000e+01;9.595e-01;1.730e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
846;7.745e+00;1.043e+00;9.831e-01;-4.885e-02;9.429e-01;-4.685e-02;1.037e+00;1.000e+01;9.595e-01;1.729e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
847;7.755e+00;1.043e+00;9.831e-01;-4.883e-02;9.429e-01;-4.684e-02;1.037e+00;1.000e+01;9.595e-01;1.727e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
848;7.765e+00;1.043e+00;9.831e-01;-4.882e-02;9.429e-01;-4.682e-02;1.037e+00;1.000e+01;9.595e-01;1.726e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
849;7.775e+00;1.043e+00;9.831e-01;-4.880e-02;9.429e-01;-4.681e-02;1.037e+00;1.000e+01;9.595e-01;1.724e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
850;7.785e+00;1.043e+00;9.831e-01;-4.879e-02;9.429e-01;-4.679e-02;1.037e+00;1.000e+01;9.595e-01;1.723e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
851;7.795e+00;1.043e+00;9.831e-01;-4.877e-02;9.429e-01;-4.678e-02;1.037e+00;1.000e+01;9.595e-01;1.721e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
852;7.805e+00;1.043e+00;9.831e-01;-4.876e-02;9.429e-01;-4.676e-02;1.037e+00;1.000e+01;9.595e-01;1.720e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
853;7.815e+00;1.043e+00;9.831e-01;-4.874e-02;9.429e-01;-4.675e-02;1.037e+00;1.000e+01;9.595e-01;1.718e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
854;7.825e+00;1.043e+00;9.831e-01;-4.873e-02;9.429e-01;-4.673e-02;1.037e+00;1.000e+01;9.595e-01;1.717e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
855;7.835e+00;1.043e+00;9.831e-01;-4.871e-02;9.429e-01;-4.672e-02;1.037e+00;1.000e+01;9.595e-01;1.715e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
856;7.845e+00;1.043e+00;9.831e-01;-4.869e-02;9.429e-01;-4.670e-02;1.037e+00;1.000e+01;9.595e-01;1.714e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
857;7.855e+00;1.043e+00;9.831e-01;-4.868e-02;9.429e-01;-4.669e-02;1.037e+00;1.000e+01;9.595e-01;1.712e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
858;7.865e+00;1.043e+00;9.831e-01;-4.866e-02;9.429e-01;-4.667e-02;1.037e+00;1.000e+01;9.595e-01;1.711e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
859;7.875e+00;1.043e+00;9.831e-01;-4.865e-02;9.429e-01;-4.666e-02;1.037e+00;1.000e+01;9.595e-01;1.709e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
860;7.885e+00;1.043e+00;9.831e-01;-4.863e-02;9.429e-01;-4.664e-02;1.037e+00;1.000e+01;9.595e-01;1.708e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
861;7.895e+00;1.043e+00;9.831e-01;-4.862e-02;9.429e-01;-4.663e-02;1.037e+00;1.000e+01;9.595e-01;1.706e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
862;7.905e+00;1.043e+00;9.831e-01;-4.860e-02;9.429e-01;-4.661e-02;1.037e+00;1.000e+01;9.595e-01;1.705e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
863;7.915e+00;1.043e+00;9.831e-01;-4.858e-02;9.429e-01;-4.660e-02;1.037e+00;1.000e+01;9.595e-01;1.703e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
864;7.925e+00;1.043e+00;9.831e-01;-4.857e-02;9.429e-01;-4.658e-02;1.037e+00;1.000e+01;9.595e-01;1.702e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
865;7.935e+00;1.043e+00;9.831e-01;-4.855e-02;9.429e-01;-4.657e-02;1.037e+00;1.000e+01;9.595e-01;1.700e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
866;7.945e+00;1.043e+00;9.831e-01;-4.854e-02;9.429e-01;-4.655e-02;1.037e+00;1.000e+01;9.595e-01;1.699e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
867;7.955e+00;1.043e+00;9.831e-01;-4.852e-02;9.429e-01;-4.654e-02;1.037e+00;1.000e+01;9.595e-01;1.697e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
868;7.965e+00;1.043e+00;9.831e-01;-4.851e-02;9.429e-01;-4.652e-02;1.037e+00;1.000e+01;9.595e-01;1.696e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
869;7.975e+00;1.043e+00;9.831e-01;-4.849e-02;9.429e-01;-4.651e-02;1.037e+00;1.000e+01;9.595e-01;1.694e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
870;7.985e+00;1.043e+00;9.831e-01;-4.848e-02;9.429e-01;-4.649e-02;1.037e+00;1.000e+01;9.595e-01;1.693e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
871;7.995e+00;1.043e+00;9.831e-01;-4.846e-02;9.429e-01;-4.648e-02;1.037e+00;1.000e+01;9.595e-01;1.691e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
872;8.005e+00;1.043e+00;9.831e-01;-4.844e-02;9.429e-01;-4.646e-02;1.037e+00;1.000e+01;9.594e-01;1.690e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
873;8.015e+00;1.043e+00;9.831e-01;-4.843e-02;9.429e-01;-4.645e-02;1.037e+00;1.000e+01;9.594e-01;1.688e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
874;8.025e+00;1.043e+00;9.831e-01;-4.841e-02;9.429e-01;-4.643e-02;1.037e+00;1.000e+01;9.594e-01;1.687e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
875;8.035e+00;1.043e+00;9.831e-01;-4.840e-02;9.429e-01;-4.642e-02;1.037e+00;1.000e+01;9.594e-01;1.685e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
876;8.045e+00;1.043e+00;9.831e-01;-4.838e-02;9.429e-01;-4.640e-02;1.037e+00;1.000e+01;9.594e-01;1.684e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
877;8.055e+00;1.043e+00;9.831e-01;-4.837e-02;9.429e-01;-4.639e-02;1.037e+00;1.000e+01;9.594e-01;1.682e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
878;8.065e+00;1.043e+00;9.831e-01;-4.835e-02;9.429e-01;-4.637e-02;1.037e+00;1.000e+01;9.594e-01;1.681e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
879;8.075e+00;1.043e+00;9.831e-01;-4.834e-02;9.429e-01;-4.636e-02;1.037e+00;1.000e+01;9.594e-01;1.680e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
880;8.085e+00;1.043e+00;9.831e-01;-4.832e-02;9.429e-01;-4.634e-02;1.037e+00;1.000e+01;9.594e-01;1.678e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
881;8.095e+00;1.043e+00;9.831e-01;-4.830e-02;9.429e-01;-4.633e-02;1.037e+00;1.000e+01;9.594e-01;1.677e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
882;8.105e+00;1.043e+00;9.831e-01;-4.829e-02;9.429e-01;-4.631e-02;1.037e+00;1.000e+01;9.594e-01;1.675e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
883;8.115e+00;1.043e+00;9.831e-01;-4.827e-02;9.429e-01;-4.630e-02;1.037e+00;1.000e+01;9.594e-01;1.674e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
884;8.125e+00;1.043e+00;9.831e-01;-4.826e-02;9.429e-01;-4.628e-02;1.037e+00;1.000e+01;9.594e-01;1.672e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
885;8.135e+00;1.043e+00;9.831e-01;-4.824e-02;9.429e-01;-4.627e-02;1.037e+00;1.000e+01;9.594e-01;1.671e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
886;8.145e+00;1.043e+00;9.831e-01;-4.823e-02;9.429e-01;-4.625e-02;1.037e+00;1.000e+01;9.594e-01;1.669e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
887;8.155e+00;1.043e+00;9.831e-01;-4.821e-02;9.429e-01;-4.624e-02;1.037e+00;1.000e+01;9.594e-01;1.668e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
888;8.165e+00;1.043e+00;9.831e-01;-4.820e-02;9.429e-01;-4.622e-02;1.037e+00;1.000e+01;9.594e-01;1.666e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
889;8.175e+00;1.043e+00;9.831e-01;-4.818e-02;9.429e-01;-4.621e-02;1.037e+00;1.000e+01;9.594e-01;1.665e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
890;8.185e+00;1.043e+00;9.831e-01;-4.817e-02;9.429e-01;-4.620e-02;1.037e+00;1.000e+01;9.594e-01;1.663e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
891;8.195e+00;1.043e+00;9.831e-01;-4.815e-02;9.429e-01;-4.618e-02;1.037e+00;1.000e+01;9.594e-01;1.662e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
892;8.205e+00;1.043e+00;9.831e-01;-4.814e-02;9.429e-01;-4.617e-02;1.037e+00;1.000e+01;9.594e-01;1.661e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
893;8.215e+00;1.043e+00;9.831e-01;-4.812e-02;9.429e-01;-4.615e-02;1.037e+00;1.000e+01;9.594e-01;1.659e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
894;8.225e+00;1.043e+00;9.831e-01;-4.811e-02;9.429e-01;-4.614e-02;1.037e+00;1.000e+01;9.594e-01;1.658e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
895;8.235e+00;1.043e+00;9.831e-01;-4.809e-02;9.429e-01;-4.612e-02;1.037e+00;1.000e+01;9.594e-01;1.656e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
896;8.245e+00;1.043e+00;9.831e-01;-4.808e-02;9.428e-01;-4.611e-02;1.037e+00;1.000e+01;9.594e-01;1.655e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
897;8.255e+00;1.043e+00;9.831e-01;-4.806e-02;9.428e-01;-4.609e-02;1.037e+00;1.000e+01;9.594e-01;1.653e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
898;8.265e+00;1.043e+00;9.831e-01;-4.805e-02;9.428e-01;-4.608e-02;1.037e+00;1.000e+01;9.594e-01;1.652e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
899;8.275e+00;1.043e+00;9.831e-01;-4.803e-02;9.428e-01;-4.606e-02;1.037e+00;1.000e+01;9.594e-01;1.650e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
900;8.285e+00;1.043e+00;9.831e-01;-4.802e-02;9.428e-01;-4.605e-02;1.037e+00;1.000e+01;9.594e-01;1.649e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
901;8.295e+00;1.043e+00;9.831e-01;-4.800e-02;9.428e-01;-4.604e-02;1.037e+00;1.000e+01;9.594e-01;1.648e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
902;8.305e+00;1.043e+00;9.831e-01;-4.799e-02;9.428e-01;-4.602e-02;1.037e+00;1.000e+01;9.594e-01;1.646e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
903;8.315e+00;1.043e+00;9.831e-01;-4.797e-02;9.428e-01;-4.601e-02;1.037e+00;1.000e+01;9.594e-01;1.645e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
904;8.325e+00;1.043e+00;9.831e-01;-4.796e-02;9.428e-01;-4.599e-02;1.037e+00;1.000e+01;9.594e-01;1.643e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
905;8.335e+00;1.043e+00;9.831e-01;-4.794e-02;9.428e-01;-4.598e-02;1.037e+00;1.000e+01;9.594e-01;1.642e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
906;8.345e+00;1.043e+00;9.831e-01;-4.793e-02;9.428e-01;-4.596e-02;1.037e+00;1.000e+01;9.594e-01;1.640e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
907;8.355e+00;1.043e+00;9.831e-01;-4.791e-02;9.428e-01;-4.595e-02;1.037e+00;1.000e+01;9.594e-01;1.639e-02;1.037e+00;1.000e+00;9.596e-01;1.000e+00
908;8.365e+00;1.043e+00;9.831e-01;-4.790e-02;9.428e-01;-4.594e-02;1.037e+00;1.000e+01;9.594e-01;1.638e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
909;8.375e+00;1.043e+00;9.831e-01;-4.788e-02;9.428e-01;-4.592e-02;1.037e+00;1.000e+01;9.594e-01;1.636e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
910;8.385e+00;1.043e+00;9.831e-01;-4.787e-02;9.428e-01;-4.591e-02;1.037e+00;1.000e+01;9.594e-01;1.635e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
911;8.395e+00;1.043e+00;9.831e-01;-4.786e-02;9.428e-01;-4.590e-02;1.037e+00;1.000e+01;9.594e-01;1.633e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
912;8.405e+00;1.043e+00;9.831e-01;-4.784e-02;9.428e-01;-4.588e-02;1.037e+00;1.000e+01;9.594e-01;1.632e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
913;8.415e+00;1.043e+00;9.831e-01;-4.783e-02;9.428e-01;-4.587e-02;1.037e+00;1.000e+01;9.594e-01;1.631e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
914;8.425e+00;1.043e+00;9.831e-01;-4.781e-02;9.428e-01;-4.585e-02;1.037e+00;1.000e+01;9.594e-01;1.629e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
915;8.435e+00;1.043e+00;9.831e-01;-4.780e-02;9.428e-01;-4.584e-02;1.037e+00;1.000e+01;9.594e-01;1.628e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
916;8.445e+00;1.043e+00;9.831e-01;-4.778e-02;9.428e-01;-4.583e-02;1.037e+00;1.000e+01;9.594e-01;1.627e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
917;8.455e+00;1.043e+00;9.831e-01;-4.777e-02;9.428e-01;-4.581e-02;1.037e+00;1.000e+01;9.594e-01;1.625e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
918;8.465e+00;1.043e+00;9.831e-01;-4.775e-02;9.428e-01;-4.580e-02;1.037e+00;1.000e+01;9.594e-01;1.624e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
919;8.475e+00;1.043e+00;9.831e-01;-4.774e-02;9.428e-01;-4.578e-02;1.037e+00;1.000e+01;9.594e-01;1.622e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
920;8.485e+00;1.043e+00;9.831e-01;-4.773e-02;9.428e-01;-4.577e-02;1.037e+00;1.000e+01;9.594e-01;1.621e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
921;8.495e+00;1.043e+00;9.831e-01;-4.771e-02;9.428e-01;-4.576e-02;1.037e+00;1.000e+01;9.594e-01;1.620e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
922;8.505e+00;1.043e+00;9.831e-01;-4.770e-02;9.428e-01;-4.574e-02;1.037e+00;1.000e+01;9.594e-01;1.619e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
923;8.515e+00;1.043e+00;9.831e-01;-4.768e-02;9.428e-01;-4.573e-02;1.037e+00;1.000e+01;9.594e-01;1.617e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
924;8.525e+00;1.043e+00;9.831e-01;-4.767e-02;9.428e-01;-4.572e-02;1.037e+00;1.000e+01;9.594e-01;1.616e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
925;8.535e+00;1.043e+00;9.831e-01;-4.766e-02;9.428e-01;-4.570e-02;1.037e+00;1.000e+01;9.594e-01;1.614e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
926;8.545e+00;1.043e+00;9.831e-01;-4.764e-02;9.428e-01;-4.569e-02;1.037e+00;1.000e+01;9.594e-01;1.613e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
927;8.555e+00;1.043e+00;9.831e-01;-4.763e-02;9.428e-01;-4.568e-02;1.037e+00;1.000e+01;9.594e-01;1.612e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
928;8.565e+00;1.043e+00;9.831e-01;-4.761e-02;9.428e-01;-4.566e-02;1.037e+00;1.000e+01;9.594e-01;1.610e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
929;8.575e+00;1.043e+00;9.831e-01;-4.760e-02;9.428e-01;-4.565e-02;1.037e+00;1.000e+01;9.594e-01;1.609e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
930;8.585e+00;1.043e+00;9.831e-01;-4.759e-02;9.428e-01;-4.564e-02;1.037e+00;1.000e+01;9.594e-01;1.608e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
931;8.595e+00;1.043e+00;9.831e-01;-4.757e-02;9.428e-01;-4.562e-02;1.037e+00;1.000e+01;9.594e-01;1.606e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
932;8.605e+00;1.043e+00;9.831e-01;-4.756e-02;9.428e-01;-4.561e-02;1.037e+00;1.000e+01;9.594e-01;1.605e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
933;8.615e+00;1.043e+00;9.831e-01;-4.754e-02;9.428e-01;-4.560e-02;1.037e+00;1.000e+01;9.594e-01;1.604e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
934;8.625e+00;1.043e+00;9.831e-01;-4.753e-02;9.428e-01;-4.558e-02;1.037e+00;1.000e+01;9.594e-01;1.603e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
935;8.635e+00;1.043e+00;9.831e-01;-4.752e-02;9.428e-01;-4.557e-02;1.037e+00;1.000e+01;9.594e-01;1.601e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
936;8.645e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.556e-02;1.037e+00;1.000e+01;9.594e-01;1.600e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
937;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
938;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
939;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
940;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
941;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
942;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
943;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
944;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
945;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
946;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
947;8.650e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
948;8.651e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
949;8.652e+00;1.043e+00;9.831e-01;-4.750e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
950;8.654e+00;1.043e+00;9.831e-01;-4.749e-02;9.428e-01;-4.555e-02;1.037e+00;1.000e+01;9.594e-01;1.599e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
951;8.658e+00;1.043e+00;9.831e-01;-4.749e-02;9.428e-01;-4.554e-02;1.037e+00;1.000e+01;9.594e-01;1.598e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
952;8.666e+00;1.043e+00;9.831e-01;-4.748e-02;9.428e-01;-4.553e-02;1.037e+00;1.000e+01;9.594e-01;1.597e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
953;8.676e+00;1.043e+00;9.831e-01;-4.746e-02;9.428e-01;-4.552e-02;1.037e+00;1.000e+01;9.594e-01;1.596e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
954;8.686e+00;1.043e+00;9.831e-01;-4.745e-02;9.428e-01;-4.550e-02;1.037e+00;1.000e+01;9.594e-01;1.595e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
955;8.696e+00;1.043e+00;9.831e-01;-4.744e-02;9.428e-01;-4.549e-02;1.037e+00;1.000e+01;9.594e-01;1.593e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
956;8.706e+00;1.043e+00;9.831e-01;-4.742e-02;9.428e-01;-4.548e-02;1.037e+00;1.000e+01;9.594e-01;1.592e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
957;8.716e+00;1.043e+00;9.831e-01;-4.741e-02;9.428e-01;-4.547e-02;1.037e+00;1.000e+01;9.594e-01;1.591e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
958;8.726e+00;1.043e+00;9.831e-01;-4.740e-02;9.428e-01;-4.545e-02;1.037e+00;1.000e+01;9.594e-01;1.590e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
959;8.736e+00;1.043e+00;9.831e-01;-4.738e-02;9.428e-01;-4.544e-02;1.037e+00;1.000e+01;9.594e-01;1.588e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
960;8.746e+00;1.043e+00;9.831e-01;-4.737e-02;9.428e-01;-4.543e-02;1.037e+00;1.000e+01;9.594e-01;1.587e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
961;8.756e+00;1.043e+00;9.831e-01;-4.735e-02;9.428e-01;-4.541e-02;1.037e+00;1.000e+01;9.594e-01;1.586e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
962;8.766e+00;1.043e+00;9.831e-01;-4.734e-02;9.428e-01;-4.540e-02;1.037e+00;1.000e+01;9.594e-01;1.584e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
963;8.776e+00;1.043e+00;9.831e-01;-4.733e-02;9.428e-01;-4.539e-02;1.037e+00;1.000e+01;9.594e-01;1.583e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
964;8.786e+00;1.043e+00;9.831e-01;-4.731e-02;9.428e-01;-4.538e-02;1.037e+00;1.000e+01;9.594e-01;1.582e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
965;8.796e+00;1.043e+00;9.831e-01;-4.730e-02;9.428e-01;-4.536e-02;1.037e+00;1.000e+01;9.594e-01;1.581e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
966;8.806e+00;1.043e+00;9.831e-01;-4.729e-02;9.428e-01;-4.535e-02;1.037e+00;1.000e+01;9.594e-01;1.579e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
967;8.816e+00;1.043e+00;9.831e-01;-4.728e-02;9.428e-01;-4.534e-02;1.037e+00;1.000e+01;9.594e-01;1.578e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
968;8.826e+00;1.043e+00;9.831e-01;-4.726e-02;9.428e-01;-4.533e-02;1.037e+00;1.000e+01;9.594e-01;1.577e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
969;8.836e+00;1.043e+00;9.831e-01;-4.725e-02;9.428e-01;-4.531e-02;1.037e+00;1.000e+01;9.594e-01;1.576e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
970;8.846e+00;1.043e+00;9.831e-01;-4.724e-02;9.428e-01;-4.530e-02;1.037e+00;1.000e+01;9.594e-01;1.574e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
971;8.856e+00;1.043e+00;9.831e-01;-4.722e-02;9.428e-01;-4.529e-02;1.037e+00;1.000e+01;9.594e-01;1.573e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
972;8.866e+00;1.043e+00;9.831e-01;-4.721e-02;9.428e-01;-4.527e-02;1.037e+00;1.000e+01;9.594e-01;1.572e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
973;8.876e+00;1.043e+00;9.831e-01;-4.720e-02;9.428e-01;-4.526e-02;1.037e+00;1.000e+01;9.594e-01;1.571e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
974;8.886e+00;1.043e+00;9.831e-01;-4.718e-02;9.428e-01;-4.525e-02;1.037e+00;1.000e+01;9.594e-01;1.569e-02;1.037e+00;1.000e+00;9.595e-01;1.000e+00
