time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.060028000;1.250e+00;-6.598e-01;-4.758e-01;-5.279e-01;-3.806e-01;1.241e+00;-5.156e-01;-3.675e-01;1.250e+00;-3.959e-01;-2.855e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.060508000;1.250e+00;-6.598e-01;-4.758e-01;-5.278e-01;-3.806e-01;1.241e+00;-5.156e-01;-3.675e-01;1.250e+00;-3.959e-01;-2.855e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.061276000;1.250e+00;-6.597e-01;-4.756e-01;-5.278e-01;-3.805e-01;1.241e+00;-5.155e-01;-3.674e-01;1.250e+00;-3.958e-01;-2.854e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.064041000;1.250e+00;-6.597e-01;-4.737e-01;-5.278e-01;-3.789e-01;1.241e+00;-5.155e-01;-3.658e-01;1.250e+00;-3.958e-01;-2.842e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.064502000;1.250e+00;-6.598e-01;-4.732e-01;-5.278e-01;-3.785e-01;1.241e+00;-5.155e-01;-3.654e-01;1.250e+00;-3.959e-01;-2.839e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.064962000;1.250e+00;-6.598e-01;-4.726e-01;-5.278e-01;-3.781e-01;1.241e+00;-5.156e-01;-3.650e-01;1.250e+00;-3.959e-01;-2.836e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.066345000;1.250e+00;-6.600e-01;-4.707e-01;-5.280e-01;-3.766e-01;1.241e+00;-5.157e-01;-3.635e-01;1.250e+00;-3.960e-01;-2.824e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.068188000;1.250e+00;-6.602e-01;-4.678e-01;-5.282e-01;-3.743e-01;1.241e+00;-5.159e-01;-3.611e-01;1.250e+00;-3.961e-01;-2.807e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.069570000;1.250e+00;-6.605e-01;-4.655e-01;-5.284e-01;-3.724e-01;1.241e+00;-5.160e-01;-3.592e-01;1.250e+00;-3.963e-01;-2.793e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.071414000;1.250e+00;-6.608e-01;-4.621e-01;-5.286e-01;-3.697e-01;1.241e+00;-5.163e-01;-3.566e-01;1.250e+00;-3.965e-01;-2.773e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.079984000;1.250e+00;-6.626e-01;-4.464e-01;-5.300e-01;-3.571e-01;1.241e+00;-5.176e-01;-3.440e-01;1.250e+00;-3.975e-01;-2.678e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.083302000;1.250e+00;-6.632e-01;-4.410e-01;-5.305e-01;-3.528e-01;1.241e+00;-5.180e-01;-3.396e-01;1.250e+00;-3.979e-01;-2.646e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.084132000;1.250e+00;-6.633e-01;-4.397e-01;-5.307e-01;-3.517e-01;1.242e+00;-5.181e-01;-3.386e-01;1.250e+00;-3.980e-01;-2.638e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.084961000;1.250e+00;-6.635e-01;-4.384e-01;-5.308e-01;-3.507e-01;1.242e+00;-5.182e-01;-3.376e-01;1.250e+00;-3.981e-01;-2.631e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.085791000;1.250e+00;-6.636e-01;-4.372e-01;-5.309e-01;-3.498e-01;1.242e+00;-5.183e-01;-3.366e-01;1.250e+00;-3.982e-01;-2.623e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.087449000;1.250e+00;-6.639e-01;-4.349e-01;-5.311e-01;-3.479e-01;1.242e+00;-5.185e-01;-3.348e-01;1.250e+00;-3.983e-01;-2.609e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.089108000;1.250e+00;-6.641e-01;-4.328e-01;-5.313e-01;-3.462e-01;1.242e+00;-5.187e-01;-3.330e-01;1.250e+00;-3.985e-01;-2.596e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.090767000;1.250e+00;-6.643e-01;-4.307e-01;-5.315e-01;-3.446e-01;1.242e+00;-5.189e-01;-3.314e-01;1.250e+00;-3.986e-01;-2.584e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.091597000;1.250e+00;-6.644e-01;-4.298e-01;-5.315e-01;-3.438e-01;1.242e+00;-5.189e-01;-3.306e-01;1.250e+00;-3.987e-01;-2.579e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.096573000;1.250e+00;-6.650e-01;-4.247e-01;-5.320e-01;-3.398e-01;1.242e+00;-5.193e-01;-3.266e-01;1.250e+00;-3.990e-01;-2.548e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.100720000;1.250e+00;-6.653e-01;-4.214e-01;-5.322e-01;-3.371e-01;1.242e+00;-5.196e-01;-3.239e-01;1.250e+00;-3.992e-01;-2.528e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.101550000;1.250e+00;-6.653e-01;-4.208e-01;-5.323e-01;-3.367e-01;1.242e+00;-5.196e-01;-3.234e-01;1.250e+00;-3.992e-01;-2.525e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.102379000;1.250e+00;-6.654e-01;-4.203e-01;-5.323e-01;-3.362e-01;1.242e+00;-5.196e-01;-3.230e-01;1.250e+00;-3.992e-01;-2.522e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.103209000;1.250e+00;-6.654e-01;-4.197e-01;-5.324e-01;-3.358e-01;1.242e+00;-5.197e-01;-3.226e-01;1.250e+00;-3.993e-01;-2.518e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.105697000;1.250e+00;-6.656e-01;-4.183e-01;-5.325e-01;-3.346e-01;1.242e+00;-5.198e-01;-3.214e-01;1.250e+00;-3.993e-01;-2.510e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.111503000;1.250e+00;-6.658e-01;-4.156e-01;-5.326e-01;-3.325e-01;1.242e+00;-5.199e-01;-3.193e-01;1.250e+00;-3.995e-01;-2.494e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.114162000;1.250e+00;-6.658e-01;-4.147e-01;-5.327e-01;-3.318e-01;1.242e+00;-5.199e-01;-3.186e-01;1.250e+00;-3.995e-01;-2.488e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.115162000;1.250e+00;-6.658e-01;-4.144e-01;-5.327e-01;-3.315e-01;1.242e+00;-5.200e-01;-3.183e-01;1.250e+00;-3.995e-01;-2.487e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.117162000;1.250e+00;-6.659e-01;-4.139e-01;-5.327e-01;-3.311e-01;1.242e+00;-5.200e-01;-3.179e-01;1.250e+00;-3.995e-01;-2.483e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.123162000;1.250e+00;-6.659e-01;-4.127e-01;-5.327e-01;-3.302e-01;1.242e+00;-5.200e-01;-3.169e-01;1.250e+00;-3.995e-01;-2.476e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.124162000;1.250e+00;-6.659e-01;-4.126e-01;-5.327e-01;-3.300e-01;1.242e+00;-5.200e-01;-3.168e-01;1.250e+00;-3.995e-01;-2.475e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.125162000;1.250e+00;-6.659e-01;-4.124e-01;-5.327e-01;-3.299e-01;1.242e+00;-5.200e-01;-3.167e-01;1.250e+00;-3.995e-01;-2.475e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.133162000;1.250e+00;-6.658e-01;-4.118e-01;-5.326e-01;-3.294e-01;1.242e+00;-5.199e-01;-3.162e-01;1.250e+00;-3.995e-01;-2.471e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.134162000;1.250e+00;-6.657e-01;-4.118e-01;-5.326e-01;-3.294e-01;1.242e+00;-5.199e-01;-3.162e-01;1.250e+00;-3.994e-01;-2.471e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.137162000;1.250e+00;-6.657e-01;-4.117e-01;-5.326e-01;-3.294e-01;1.242e+00;-5.198e-01;-3.162e-01;1.250e+00;-3.994e-01;-2.470e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.139162000;1.250e+00;-6.657e-01;-4.117e-01;-5.325e-01;-3.294e-01;1.242e+00;-5.198e-01;-3.162e-01;1.250e+00;-3.994e-01;-2.470e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.155162000;1.250e+00;-6.653e-01;-4.124e-01;-5.322e-01;-3.299e-01;1.242e+00;-5.195e-01;-3.167e-01;1.250e+00;-3.992e-01;-2.474e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.157162000;1.250e+00;-6.652e-01;-4.126e-01;-5.322e-01;-3.300e-01;1.242e+00;-5.194e-01;-3.168e-01;1.250e+00;-3.991e-01;-2.475e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.158162000;1.250e+00;-6.652e-01;-4.126e-01;-5.322e-01;-3.301e-01;1.242e+00;-5.194e-01;-3.169e-01;1.250e+00;-3.991e-01;-2.476e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.185162000;1.250e+00;-6.645e-01;-4.152e-01;-5.316e-01;-3.322e-01;1.242e+00;-5.189e-01;-3.190e-01;1.250e+00;-3.987e-01;-2.491e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.189162000;1.250e+00;-6.645e-01;-4.157e-01;-5.316e-01;-3.325e-01;1.242e+00;-5.188e-01;-3.194e-01;1.250e+00;-3.987e-01;-2.494e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.190162000;1.250e+00;-6.644e-01;-4.158e-01;-5.315e-01;-3.326e-01;1.242e+00;-5.188e-01;-3.194e-01;1.250e+00;-3.987e-01;-2.495e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.191162000;1.250e+00;-6.644e-01;-4.159e-01;-5.315e-01;-3.327e-01;1.242e+00;-5.188e-01;-3.195e-01;1.250e+00;-3.986e-01;-2.495e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.232162000;1.250e+00;-6.637e-01;-4.205e-01;-5.310e-01;-3.364e-01;1.242e+00;-5.183e-01;-3.233e-01;1.250e+00;-3.982e-01;-2.523e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.237162000;1.250e+00;-6.637e-01;-4.211e-01;-5.309e-01;-3.369e-01;1.242e+00;-5.183e-01;-3.237e-01;1.250e+00;-3.982e-01;-2.527e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.240162000;1.250e+00;-6.637e-01;-4.215e-01;-5.309e-01;-3.372e-01;1.242e+00;-5.182e-01;-3.240e-01;1.250e+00;-3.982e-01;-2.529e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.266162000;1.250e+00;-6.634e-01;-4.245e-01;-5.308e-01;-3.396e-01;1.242e+00;-5.181e-01;-3.264e-01;1.250e+00;-3.981e-01;-2.547e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.269162000;1.250e+00;-6.634e-01;-4.248e-01;-5.307e-01;-3.399e-01;1.242e+00;-5.181e-01;-3.267e-01;1.250e+00;-3.981e-01;-2.549e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.274162000;1.250e+00;-6.634e-01;-4.254e-01;-5.307e-01;-3.403e-01;1.242e+00;-5.181e-01;-3.271e-01;1.250e+00;-3.980e-01;-2.552e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.329803000;1.250e+00;-6.634e-01;-4.318e-01;-5.307e-01;-3.455e-01;1.242e+00;-5.181e-01;-3.323e-01;1.250e+00;-3.980e-01;-2.591e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.331803000;1.250e+00;-6.634e-01;-4.321e-01;-5.307e-01;-3.456e-01;1.242e+00;-5.181e-01;-3.325e-01;1.250e+00;-3.981e-01;-2.592e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.335803000;1.250e+00;-6.634e-01;-4.325e-01;-5.307e-01;-3.460e-01;1.242e+00;-5.182e-01;-3.328e-01;1.250e+00;-3.981e-01;-2.595e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.338803000;1.250e+00;-6.634e-01;-4.329e-01;-5.308e-01;-3.463e-01;1.242e+00;-5.182e-01;-3.331e-01;1.250e+00;-3.981e-01;-2.597e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.404803000;1.250e+00;-6.639e-01;-4.405e-01;-5.311e-01;-3.524e-01;1.242e+00;-5.186e-01;-3.392e-01;1.250e+00;-3.984e-01;-2.643e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.405803000;1.250e+00;-6.639e-01;-4.406e-01;-5.312e-01;-3.525e-01;1.241e+00;-5.186e-01;-3.393e-01;1.250e+00;-3.984e-01;-2.644e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.428803000;1.250e+00;-6.642e-01;-4.433e-01;-5.313e-01;-3.546e-01;1.241e+00;-5.188e-01;-3.414e-01;1.250e+00;-3.985e-01;-2.660e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.429803000;1.250e+00;-6.642e-01;-4.434e-01;-5.313e-01;-3.547e-01;1.241e+00;-5.189e-01;-3.415e-01;1.250e+00;-3.985e-01;-2.660e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.435803000;1.250e+00;-6.642e-01;-4.441e-01;-5.314e-01;-3.553e-01;1.241e+00;-5.189e-01;-3.421e-01;1.250e+00;-3.985e-01;-2.664e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.607803000;1.250e+00;-6.663e-01;-4.639e-01;-5.331e-01;-3.711e-01;1.241e+00;-5.207e-01;-3.579e-01;1.250e+00;-3.998e-01;-2.784e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.616803000;1.250e+00;-6.664e-01;-4.650e-01;-5.331e-01;-3.720e-01;1.241e+00;-5.208e-01;-3.588e-01;1.250e+00;-3.999e-01;-2.790e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.618803000;1.250e+00;-6.664e-01;-4.652e-01;-5.332e-01;-3.722e-01;1.241e+00;-5.209e-01;-3.589e-01;1.250e+00;-3.999e-01;-2.791e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.745803000;1.250e+00;-6.678e-01;-4.798e-01;-5.342e-01;-3.839e-01;1.241e+00;-5.220e-01;-3.706e-01;1.250e+00;-4.007e-01;-2.879e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.752803000;1.250e+00;-6.678e-01;-4.806e-01;-5.343e-01;-3.845e-01;1.241e+00;-5.221e-01;-3.713e-01;1.250e+00;-4.007e-01;-2.884e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.761803000;1.250e+00;-6.679e-01;-4.817e-01;-5.343e-01;-3.853e-01;1.241e+00;-5.222e-01;-3.721e-01;1.250e+00;-4.007e-01;-2.890e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.848803000;1.250e+00;-6.685e-01;-4.916e-01;-5.348e-01;-3.933e-01;1.241e+00;-5.228e-01;-3.801e-01;1.250e+00;-4.011e-01;-2.950e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.849803000;1.250e+00;-6.686e-01;-4.918e-01;-5.348e-01;-3.934e-01;1.240e+00;-5.228e-01;-3.801e-01;1.250e+00;-4.011e-01;-2.951e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.881803000;1.250e+00;-6.688e-01;-4.954e-01;-5.350e-01;-3.963e-01;1.240e+00;-5.230e-01;-3.831e-01;1.250e+00;-4.013e-01;-2.973e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.892803000;1.250e+00;-6.688e-01;-4.967e-01;-5.351e-01;-3.974e-01;1.240e+00;-5.230e-01;-3.841e-01;1.250e+00;-4.013e-01;-2.980e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
20.898803000;1.250e+00;-6.689e-01;-4.974e-01;-5.351e-01;-3.979e-01;1.240e+00;-5.231e-01;-3.846e-01;1.250e+00;-4.013e-01;-2.984e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.029803000;1.250e+00;-6.694e-01;-5.124e-01;-5.355e-01;-4.099e-01;1.240e+00;-5.236e-01;-3.966e-01;1.250e+00;-4.017e-01;-3.074e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.035803000;1.250e+00;-6.694e-01;-5.131e-01;-5.356e-01;-4.104e-01;1.240e+00;-5.237e-01;-3.972e-01;1.250e+00;-4.017e-01;-3.078e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.039803000;1.250e+00;-6.695e-01;-5.135e-01;-5.356e-01;-4.108e-01;1.240e+00;-5.237e-01;-3.975e-01;1.250e+00;-4.017e-01;-3.081e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.064803000;1.250e+00;-6.695e-01;-5.164e-01;-5.356e-01;-4.131e-01;1.240e+00;-5.238e-01;-3.998e-01;1.250e+00;-4.017e-01;-3.098e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.296803000;1.250e+00;-6.699e-01;-5.428e-01;-5.359e-01;-4.343e-01;1.240e+00;-5.243e-01;-4.210e-01;1.250e+00;-4.019e-01;-3.257e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.297803000;1.250e+00;-6.699e-01;-5.429e-01;-5.359e-01;-4.344e-01;1.239e+00;-5.243e-01;-4.211e-01;1.250e+00;-4.019e-01;-3.258e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.309803000;1.250e+00;-6.699e-01;-5.443e-01;-5.359e-01;-4.354e-01;1.239e+00;-5.243e-01;-4.222e-01;1.250e+00;-4.020e-01;-3.266e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.339803000;1.250e+00;-6.699e-01;-5.477e-01;-5.360e-01;-4.382e-01;1.239e+00;-5.243e-01;-4.249e-01;1.250e+00;-4.020e-01;-3.286e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.360803000;1.250e+00;-6.700e-01;-5.501e-01;-5.360e-01;-4.401e-01;1.239e+00;-5.244e-01;-4.268e-01;1.250e+00;-4.020e-01;-3.301e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.428803000;1.250e+00;-6.700e-01;-5.578e-01;-5.360e-01;-4.463e-01;1.239e+00;-5.245e-01;-4.330e-01;1.250e+00;-4.020e-01;-3.347e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.747803000;1.250e+00;-6.700e-01;-5.940e-01;-5.360e-01;-4.752e-01;1.239e+00;-5.248e-01;-4.619e-01;1.250e+00;-4.020e-01;-3.564e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
21.748803000;1.250e+00;-6.700e-01;-5.941e-01;-5.360e-01;-4.753e-01;1.238e+00;-5.248e-01;-4.620e-01;1.250e+00;-4.020e-01;-3.564e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.201803000;1.250e+00;-6.700e-01;-6.451e-01;-5.360e-01;-5.160e-01;1.238e+00;-5.252e-01;-5.028e-01;1.250e+00;-4.020e-01;-3.870e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.202803000;1.250e+00;-6.700e-01;-6.452e-01;-5.360e-01;-5.161e-01;1.237e+00;-5.252e-01;-5.028e-01;1.250e+00;-4.020e-01;-3.871e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.489803000;1.250e+00;-6.700e-01;-6.773e-01;-5.360e-01;-5.418e-01;1.237e+00;-5.254e-01;-5.285e-01;1.250e+00;-4.020e-01;-4.064e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.489996000;1.250e+00;-6.700e-01;-6.773e-01;-5.360e-01;-5.418e-01;1.237e+00;-5.254e-01;-5.286e-01;1.250e+00;-4.020e-01;-4.064e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.490012000;1.250e+00;-6.700e-01;-6.773e-01;-5.360e-01;-5.418e-01;1.237e+00;-5.254e-01;-5.286e-01;1.250e+00;-4.020e-01;-4.064e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.490060000;1.250e+00;-6.698e-01;-6.772e-01;-5.360e-01;-5.418e-01;1.237e+00;-5.254e-01;-5.286e-01;1.250e+00;-4.019e-01;-4.063e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.491020000;1.245e+00;-6.672e-01;-6.746e-01;-5.360e-01;-5.419e-01;1.232e+00;-5.254e-01;-5.286e-01;1.245e+00;-4.003e-01;-4.048e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.491276000;1.244e+00;-6.666e-01;-6.740e-01;-5.360e-01;-5.419e-01;1.230e+00;-5.254e-01;-5.286e-01;1.244e+00;-3.999e-01;-4.044e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.491532000;1.242e+00;-6.659e-01;-6.733e-01;-5.360e-01;-5.420e-01;1.229e+00;-5.254e-01;-5.286e-01;1.242e+00;-3.995e-01;-4.040e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.494143000;1.229e+00;-6.589e-01;-6.657e-01;-5.360e-01;-5.415e-01;1.216e+00;-5.256e-01;-5.281e-01;1.229e+00;-3.954e-01;-3.994e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.494604000;1.227e+00;-6.577e-01;-6.642e-01;-5.361e-01;-5.413e-01;1.214e+00;-5.256e-01;-5.279e-01;1.227e+00;-3.946e-01;-3.985e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.495064000;1.225e+00;-6.565e-01;-6.626e-01;-5.361e-01;-5.410e-01;1.212e+00;-5.256e-01;-5.276e-01;1.225e+00;-3.939e-01;-3.976e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.495525000;1.222e+00;-6.554e-01;-6.610e-01;-5.361e-01;-5.407e-01;1.209e+00;-5.257e-01;-5.273e-01;1.222e+00;-3.932e-01;-3.966e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.496447000;1.218e+00;-6.530e-01;-6.575e-01;-5.363e-01;-5.399e-01;1.205e+00;-5.258e-01;-5.265e-01;1.218e+00;-3.918e-01;-3.945e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.496908000;1.215e+00;-6.519e-01;-6.556e-01;-5.363e-01;-5.394e-01;1.202e+00;-5.259e-01;-5.259e-01;1.215e+00;-3.911e-01;-3.934e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.497368000;1.213e+00;-6.508e-01;-6.537e-01;-5.364e-01;-5.388e-01;1.200e+00;-5.260e-01;-5.254e-01;1.213e+00;-3.905e-01;-3.922e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.498290000;1.209e+00;-6.485e-01;-6.496e-01;-5.366e-01;-5.375e-01;1.196e+00;-5.262e-01;-5.240e-01;1.209e+00;-3.891e-01;-3.897e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.499212000;1.204e+00;-6.464e-01;-6.451e-01;-5.369e-01;-5.359e-01;1.191e+00;-5.265e-01;-5.223e-01;1.204e+00;-3.878e-01;-3.871e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.499996000;1.200e+00;-6.448e-01;-6.413e-01;-5.371e-01;-5.342e-01;1.187e+00;-5.267e-01;-5.207e-01;1.200e+00;-3.869e-01;-3.848e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.500124000;1.199e+00;-6.442e-01;-6.404e-01;-5.371e-01;-5.340e-01;1.186e+00;-5.267e-01;-5.204e-01;1.199e+00;-3.865e-01;-3.842e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.502532000;1.187e+00;-6.389e-01;-6.263e-01;-5.381e-01;-5.275e-01;1.175e+00;-5.277e-01;-5.139e-01;1.187e+00;-3.834e-01;-3.758e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.504332000;1.178e+00;-6.352e-01;-6.143e-01;-5.391e-01;-5.213e-01;1.166e+00;-5.287e-01;-5.076e-01;1.178e+00;-3.811e-01;-3.686e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.505232000;1.174e+00;-6.334e-01;-6.078e-01;-5.396e-01;-5.178e-01;1.161e+00;-5.292e-01;-5.040e-01;1.174e+00;-3.801e-01;-3.647e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.506132000;1.169e+00;-6.317e-01;-6.009e-01;-5.402e-01;-5.139e-01;1.157e+00;-5.298e-01;-5.001e-01;1.169e+00;-3.790e-01;-3.606e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.507032000;1.165e+00;-6.300e-01;-5.938e-01;-5.409e-01;-5.098e-01;1.153e+00;-5.304e-01;-4.960e-01;1.165e+00;-3.780e-01;-3.563e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.509995000;1.150e+00;-6.250e-01;-5.684e-01;-5.433e-01;-4.941e-01;1.138e+00;-5.328e-01;-4.802e-01;1.150e+00;-3.750e-01;-3.410e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.509995000;1.150e+00;-6.248e-01;-5.682e-01;-5.433e-01;-4.941e-01;1.138e+00;-5.328e-01;-4.802e-01;1.150e+00;-3.749e-01;-3.409e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.510011000;1.150e+00;-6.249e-01;-5.681e-01;-5.433e-01;-4.940e-01;1.138e+00;-5.328e-01;-4.801e-01;1.150e+00;-3.749e-01;-3.408e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.511275000;1.150e+00;-6.263e-01;-5.593e-01;-5.446e-01;-4.864e-01;1.138e+00;-5.340e-01;-4.724e-01;1.150e+00;-3.758e-01;-3.356e-01;1.000e+01;1.120e+00;4.999e+01;4.999e+01
22.511531000;1.150e+00;-6.265e-01;-5.575e-01;-5.448e-01;-4.848e-01;1.138e+00;-5.342e-01;-4.708e-01;1.150e+00;-3.759e-01;-3.345e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.511787000;1.150e+00;-6.268e-01;-5.556e-01;-5.451e-01;-4.832e-01;1.138e+00;-5.344e-01;-4.692e-01;1.150e+00;-3.761e-01;-3.334e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.512043000;1.150e+00;-6.272e-01;-5.538e-01;-5.453e-01;-4.815e-01;1.138e+00;-5.347e-01;-4.676e-01;1.150e+00;-3.763e-01;-3.323e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.512811000;1.150e+00;-6.281e-01;-5.481e-01;-5.462e-01;-4.766e-01;1.138e+00;-5.354e-01;-4.626e-01;1.150e+00;-3.768e-01;-3.289e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
22.513272000;1.150e+00;-6.286e-01;-5.446e-01;-5.466e-01;-4.736e-01;1.139e+00;-5.359e-01;-4.596e-01;1.150e+00;-3.772e-01;-3.268e-01;1.000e+01;1.120e+00;5.000e+01;5.000e+01
