time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Main_Xfmr_XFMR_Tap;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Bess_GEN_VoltageSetpointPu;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_NetworkFrequencyPu;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
29.63375;1.2268286295428448;0.9312974208474871;0.7591319284211738;0.04139109606906802;0.03373851787795182;10.000010054428257;-0.7644320016145604;0.07570427141064892;1.0448194414789218;1.2280522399835807;0.9999996025855294;0.7681749132504903;1.0000032062873234
29.63625;1.2268305067407383;0.9313011848569174;0.7591337255028506;0.04139262405554206;0.0337397114612326;10.000010110931326;-0.7644320016239391;0.07570428126327765;1.0448194165913152;1.2280524195403781;0.9999998372931227;0.7681749587902295;1.000003052257302
29.63875;1.226833056751089;0.9313048530583269;0.7591350189909567;0.041391819027644376;0.03373898449796923;10.000010251891377;-0.7644320016325907;0.07570429101479118;1.0448193964940578;1.228052588712732;1.0000000689437047;0.7681750079264695;1.0000029029781505
29.64125;1.2267703729183494;0.9312092692121945;0.7590957649831294;0.0413876881799163;0.03373734017022511;10.000010469074011;-0.7644320016405705;0.07570430063866158;1.044819381193629;1.2280527471436997;1.000000296826463;0.7681750604160839;1.0000027577433177
29.64375;1.2267697901371835;0.9312081133606603;0.759095047227208;0.04138767611057211;0.033737344964616854;10.000010753538131;-0.7644320016479818;0.07570431011129589;1.0448193705377125;1.228052894507052;1.0000005202270497;0.7681751161178355;1.0000026160603448
29.64625;1.2267698150119388;0.931208766996943;0.7590954198431686;0.04138765365935321;0.03373732419840913;10.000011096265052;-0.7644320016549551;0.07570431941229867;1.0448193642576775;1.2280530307138164;1.000000738447702;0.7681751749927217;1.0000024776006091
29.64875;1.2267700347224697;0.9312095786646911;0.7590957920119143;0.041386806249617644;0.0337366252111214;10.000011488649063;-0.7644320016616121;0.07570432852255661;1.0448193620082298;1.2280531559469081;1.0000009508604983;0.7681752370381825;1.0000023420844915
29.65125;1.2267695484395056;0.931208296799483;0.7590948856803897;0.04138706335211012;0.033736845591770995;10.00001192264331;-0.7644320016680352;0.07570433741975395;1.0448193634003464;1.2280532705087834;1.0000011569956437;0.7681753022162329;1.0000022092204206
29.65375;1.226769565096706;0.9312095014621777;0.7590956862643837;0.04138748695213751;0.03373718746414605;10.000012390739496;-0.7644320016742772;0.07570434607733371;1.0448193680742734;1.228053374689198;1.0000013566365968;0.7681753704258408;1.000002078737208
29.65625;1.2267696364276075;0.9312089064408056;0.7590949773178938;0.04138802264611469;0.03373761881163369;10.000012886224445;-0.7644320016803949;0.07570435446965225;1.04481937570766;1.2280534686851712;1.000001549845233;0.7681754415177984;1.0000019504515896
29.65875;1.2267692652090763;0.9312097020855912;0.759095667250427;0.04138780441837465;0.03373744737891819;10.000013403666841;-0.7644320016864656;0.07570436257293349;1.0448193859187866;1.2280535525738092;1.0000017368573897;0.7681755153289204;1.0000018242632969
29.66125;1.2267691606330937;0.931209839663941;0.7590956472508161;0.04138722635909381;0.03373697491387931;10.000013938949456;-0.7644320016925777;0.0757043703615747;1.044819398196826;1.2280536264137691;1.0000019179631243;0.7681755916949456;1.0000017000793782
29.66375;1.2267685056226518;0.9312095349686669;0.7590955988977752;0.04138692468339211;0.03373674250219679;10.000014488535815;-0.7644320016988001;0.07570437781031647;1.0448194119206577;1.2280536903626504;1.0000020934692722;0.7681756704536775;1.000001577787972
29.66625;1.226769203281858;0.9312089458016483;0.7590944735043357;0.041386857595954896;0.03373666373504998;10.000015049015486;-0.7644320017051507;0.07570438490210085;1.044819426460245;1.2280537446979791;1.0000022636915327;0.7681757514892188;1.0000014572748914
29.66875;1.2267685830680537;0.9312088753013641;0.75909457875252;0.041386275640549273;0.03373620113109866;10.000015617568213;-0.7644320017116053;0.07570439163334314;1.0448194412982892;1.2280537898434856;1.000002428939083;0.768175834777886;1.0000013383999686
29.67125;1.226768586192413;0.9312097363683582;0.7590950507357475;0.04138795828559268;0.03373756700852018;10.000016192443706;-0.7644320017181238;0.07570439801386418;1.0448194560578805;1.2280538264343301;1.000002589472637;0.7681759203626715;1.000001221002093
29.67375;1.2267682059821647;0.9312090582698243;0.759094498985773;0.04138739478343481;0.03373711209537072;10.0000167732404;-0.7644320017246519;0.0757044040652117;1.0448194704659743;1.2280538552670537;1.000002745466148;0.7681760082895919;1.0000011049362731
29.67625;1.2267683742395301;0.9312096722258953;0.7590946552997009;0.04138695362143293;0.033736741464786425;10.000017361159179;-0.764432001731119;0.07570440981860513;1.044819484357046;1.2280538771204401;1.0000028970444568;0.7681760985673501;1.0000009900238431
29.67875;1.2267680276546666;0.9312097988155259;0.7590947274554205;0.04138747656935009;0.03373717055398985;10.000017958500875;-0.7644320017374393;0.07570441530940182;1.0448194976920573;1.228053892641778;1.0000030443226404;0.7681761911174965;1.0000008760126744
29.68125;1.2267677577277305;0.9312085123194704;0.7590935951519691;0.04138689781611833;0.033736699167861726;10.00001856797633;-0.7644320017434982;0.07570442056928076;1.0448195105263445;1.228053902339024;1.000003187408374;0.7681762857306796;1.0000007626908367
29.68375;1.2267671035478727;0.9312084872562723;0.7590937240682103;0.04138738631345946;0.03373710804796134;10.000019193098685;-0.7644320017491452;0.07570442562161737;1.0448195229546473;1.2280539066084792;1.0000033264504158;0.7681763821022054;1.000000650002565
29.68625;1.2267673788319098;0.9312095105599801;0.759094127892184;0.04138857071269785;0.033738058389361336;10.000019838764889;-0.76443200175421;0.07570443048118027;1.0448195350570781;1.228053905835975;1.0000034616650622;0.7681764798872869;1.0000005380162396
29.68875;1.2267666695989463;0.9312094074176996;0.7590942182800867;0.041387743631615743;0.03373739591804986;10.000020510637942;-0.7644320017585371;0.07570443515461091;1.0448195468350245;1.2280539005357674;1.000003593275668;0.768176578721524;1.000000426848683
29.69125;1.226766487183016;0.9312103577375125;0.7590948371059524;0.041387666771377986;0.03373733031073241;10.000021213813376;-0.7644320017620164;0.07570443964258353;1.0448195582075865;1.2280538913738015;1.0000037214511743;0.7681766782639103;1.000000316657884
29.69375;1.2267660029505414;0.931209797651568;0.7590944072600372;0.04138724900797328;0.0337369949435228;10.000021951879667;-0.7644320017645928;0.07570444394608024;1.0448195690919024;1.2280538790323656;1.0000038462700813;0.7681767782438473;1.0000002076685917
29.69625;1.2267667634749215;0.9312107278729074;0.7590944178855105;0.041387098409392684;0.03373684298051108;10.000022726846273;-0.7644320017662574;0.07570444806844406;1.0448195794670228;1.2280538641057863;1.0000039677007422;0.7681768784408495;1.0000001001567316
29.69875;1.2267666264929025;0.9312104400889826;0.7590939868529857;0.041387279415079005;0.03373698589023494;10.000023539895277;-0.7644320017670253;0.07570445201016548;1.0448195894020549;1.2280538471933207;1.0000040856312138;0.7681769786375587;0.999999994404747
29.70125;1.2267661502977287;0.9312102422353794;0.7590938348205031;0.041387855687387835;0.03373746023545406;10.000024392044045;-0.7644320017669104;0.07570445576913958;1.0448195990878615;1.2280538290002538;1.0000041999601097;0.7681770786453735;0.9999998906990858
29.70375;1.226765814664513;0.9312102050940912;0.7590937226005083;0.04138750391972562;0.03373717413744755;10.000025283905792;-0.7644320017659139;0.07570445934807371;1.044819608817968;1.2280538102806269;1.000004310724304;0.7681771783863615;0.9999997893565248
29.70625;1.226765008405609;0.9312099493723466;0.7590937193129711;0.041386542512099014;0.03373640396316814;10.000026215113119;-0.7644320017640226;0.07570446275623961;1.0448196188809766;1.2280537917889796;1.0000044181803744;0.7681772779028627;0.9999996907025739
29.70875;1.2267649475821925;0.9312100798117149;0.7590935657939982;0.04138649595801239;0.03373635898344667;10.000027184140704;-0.7644320017611942;0.0757044660016696;1.0448196294907608;1.2280537743050601;1.0000045227905874;0.7681773772841789;0.9999995949990054
29.71125;1.2267649415457544;0.9312092919705006;0.7590926266702083;0.041387023123270375;0.03373678012961905;10.000028188616689;-0.7644320017573465;0.07570446908553559;1.0448196408725299;1.2280537586360514;1.0000046251547796;0.7681774766191689;0.9999995024020822
29.71375;1.2267652157876532;0.9312097699918348;0.7590925435635755;0.041386374817288116;0.033736235357897076;10.000029225905806;-0.7644320017523798;0.07570447200772261;1.044819653387792;1.2280537456122356;1.0000047258976155;0.7681775759930223;0.9999994130202164
29.71625;1.22676474271839;0.931210721117759;0.7590933068747187;0.04138741013487346;0.03373708356305011;10.00003029357982;-0.7644320017462164;0.07570447477234138;1.0448196675433987;1.228053736057823;1.0000048255640581;0.7681776754903636;0.9999993270004003
29.71875;1.22676472852225;0.9312113787532277;0.759093546139348;0.04138749282909068;0.03373714265465889;10.000031389667603;-0.7644320017388063;0.07570447738405368;1.0448196839180661;1.2280537306737556;1.000004924609654;0.7681777751924888;0.9999992445113451
29.72125;1.2267642928529132;0.9312110052493783;0.7590932055830643;0.04138799830012783;0.033737558036088515;10.000032512767758;-0.7644320017301127;0.07570447984563937;1.0448197030854585;1.2280537299240546;1.00000502341739;0.7681778751697538;0.9999991656704984
29.72375;1.2267643451153614;0.9312117710028666;0.7590934924575277;0.04138647863402525;0.0337363092881912;10.000033662079126;-0.7644320017201066;0.07570448216227134;1.044819725531201;1.2280537340363538;1.0000051222588857;0.7681779754693009;0.9999990905366405
29.72625;1.22676422270791;0.9312116788955247;0.7590931894817702;0.041387278855010354;0.03373695651345045;10.00003483722336;-0.7644320017087534;0.0757044843424133;1.0448197516036113;1.2280537430609983;1.0000052212556572;0.7681780760705974;0.9999990191109582
29.72875;1.2267639334093028;0.9312113598404789;0.7590928066803352;0.04138703114144002;0.033736754196775846;10.000036037723506;-0.7644320016959981;0.07570448638991742;1.0448197815579046;1.2280537569051009;1.000005320361164;0.768178176843672;0.9999989512761019
29.73125;1.2267640112335667;0.9312112911528125;0.7590924030756999;0.041386757641933836;0.03373652084841344;10.000037263059362;-0.7644320016817792;0.0757044882970012;1.04481981559156;1.2280537753407057;1.000005419310459;0.7681782776131667;0.9999988867589309
29.73375;1.2267636803908168;0.9312117836966712;0.7590927122972392;0.04138782808373019;0.03373739432664727;10.000038513456863;-0.7644320016660481;0.0757044900458456;1.0448198537942184;1.2280537980283588;1.0000055175662792;0.7681783782991806;0.9999988251828741
29.73625;1.226762733821314;0.9312121299822255;0.7590932858315175;0.041387430565228665;0.033737088175967635;10.000039789584823;-0.7644320016487791;0.07570449161214086;1.0448198961162334;1.2280538246034804;1.000005614322739;0.7681784789901573;0.9999987661790222
29.73875;1.2267626595540553;0.9312124699063716;0.7590933170444271;0.041387883531752316;0.03373745135768685;10.0000410913541;-0.764432001629975;0.07570449296576111;1.0448199424125582;1.2280538547761781;1.0000057085824459;0.7681785798967361;0.9999987095066035
29.74125;1.2267627035209516;0.9312111460485137;0.7590919215983846;0.04138729712421754;0.033736964080374396;10.000042417765703;-0.7644320016096656;0.07570449407468809;1.0448199924586041;1.2280538883274041;1.0000057993203908;0.7681786812672916;0.9999986551380855
29.74375;1.226763319093592;0.9312134826765671;0.7590931591041953;0.04138712393521083;0.033736797965729044;10.000043767410435;-0.7644320015878933;0.07570449491266813;1.0448200458757104;1.2280539249814462;1.000005885696187;0.7681787833323033;0.9999986032654626
29.74625;1.2267633257566624;0.9312135572662573;0.7590929321393142;0.041388789196692616;0.033738147261239575;10.00004513869675;-0.7644320015647076;0.07570449546155768;1.0448201021185552;1.2280539642679267;1.0000059671747248;0.7681788862440235;0.999998554211257
29.74875;1.226762713951799;0.9312139437928368;0.7590933446029744;0.041388146486022015;0.03373763225598668;10.000046530413051;-0.7644320015401719;0.07570449570733785;1.0448201606283463;1.2280540054979099;1.0000060434653255;0.7681789900183756;0.9999985082829366
29.75125;1.2267627230877747;0.9312143828936161;0.7590934180096283;0.04138775491711286;0.03373730494198724;10.000047942655751;-0.7644320015143713;0.07570449563708852;1.044820220948162;1.2280540478099473;1.000006114392389;0.7681790945441358;0.9999984656382769
29.75375;1.2267630057087853;0.931214793954957;0.7590933016173173;0.04138759554193705;0.03373715943547208;10.000049376636966;-0.7644320014874189;0.07570449523950755;1.0448202826443123;1.2280540902094454;1.0000061798510513;0.7681791996505785;0.999998426235322
29.75625;1.2267626523310087;0.9312158996765093;0.7590941475052444;0.04138629750978381;0.03373610329824089;10.00005083274496;-0.7644320014594288;0.07570449450825353;1.0448203452366607;1.2280541316641578;1.000006239862827;0.7681793051867688;0.9999983899091265
29.75875;1.2267623397645584;0.931215379537918;0.7590936458108636;0.04138648708957331;0.033736258733992545;10.000052309167694;-0.764432001430468;0.07570449344374552;1.0448204082795882;1.2280541712461892;1.0000062946391939;0.768179411063128;0.9999983565084595
29.76125;1.226762811850173;0.9312165096570101;0.75909400749083;0.04138646740585614;0.03373622207689642;10.000053802660716;-0.7644320014005546;0.07570449204951124;1.0448204714542275;1.2280542081871129;1.000006344536685;0.7681795172464999;0.9999983259716967
29.76375;1.2267627717731917;0.9312167784370469;0.7590939883015677;0.04138683612798799;0.03373651619378754;10.000055309581047;-0.7644320013697055;0.07570449032952588;1.0448205346168173;1.228054241776048;1.0000063899280969;0.768179623747169;0.9999982983057063
29.76625;1.2267634350095502;0.931217275335557;0.7590937248183314;0.04138662822457238;0.03373632103354173;10.000056826009649;-0.7644320013379627;0.07570448828996101;1.044820597817991;1.2280542712363112;1.0000064311441648;0.7681797305911623;0.99999827350212
29.76875;1.2267634829683434;0.9312179756637806;0.759094013464101;0.04138824695598273;0.03373763191820653;10.000058347613129;-0.7644320013053854;0.07570448593816594;1.0448206612454476;1.2280542957791156;1.0000064685266274;0.7681798377722091;0.9999982514624799
29.77125;1.2267642474658016;0.9312199324711439;0.7590948892104985;0.04138769725638316;0.03373715567870019;10.000059869496715;-0.7644320012720357;0.0757044832761812;1.0448207251370434;1.2280543147405536;1.0000065024839415;0.768179945225352;0.9999982320181307
29.77375;1.2267642547939932;0.9312209306488252;0.7590954590134081;0.04138732452462901;0.03373684475079036;10.000061386275956;-0.7644320012379747;0.07570448029633081;1.0448207897561916;1.2280543276195985;1.0000065334500885;0.768180052841997;0.9999982150206252
29.77625;1.2267648174628447;0.9312215241786787;0.7590953630997198;0.04138732724721064;0.033736824883041965;10.000062892287762;-0.7644320012032589;0.07570447698394103;1.0448208553947536;1.2280543340546994;1.000006561790597;0.7681801604785856;0.9999982003914804
29.77875;1.2267649140355195;0.9312233395388974;0.759096560151613;0.04138741776464418;0.03373688972060853;10.000064381754324;-0.7644320011679482;0.07570447332329114;1.0448209223083211;1.228055333806248;1.000006587786828;0.7681802679207601;0.9999981880943666
29.78125;1.226764844982308;0.9312236700921107;0.7590966586641639;0.04138826268711941;0.03373757441578839;10.00006584930279;-0.7644320011321213;0.07570446930513156;1.044820990602446;1.228055326787857;1.0000066117091189;0.768180374882838;0.9999981780688082
29.78375;1.2267658433896498;0.931225505073281;0.7590973329361843;0.04138763125239018;0.03373702666105343;10.000067290517933;-0.7644320010958695;0.075704464935598;1.0448210602032872;1.2280553131425431;1.0000066338657145;0.7681804810799114;0.9999981701638911
29.78625;1.2267668226655977;0.9312263134672889;0.7590971926489338;0.041387515956838435;0.03373690051768751;10.00006870188127;-0.7644320010592602;0.07570446024063288;1.0448211309667872;1.2280552932332287;1.0000066545516086;0.7681805862434568;0.9999981641418294
29.78875;1.2267673499929237;0.9312277738742614;0.7590978742472069;0.041387367921450806;0.03373676044896029;10.000070080509973;-0.7644320010223055;0.07570545526091407;1.044821202811377;1.2280552675344534;1.0000066739604112;0.7681807886144969;0.9999981597546265
29.79125;1.2267681825241108;0.9312292621150111;0.7590984006892924;0.04138872470754514;0.033737838941216576;10.000071424075497;-0.7644320009849538;0.07570545004039676;1.0448212757948852;1.2280552365755835;1.0000066921729622;0.7681808907527017;0.9999981567169095
29.79375;1.2267699719972567;0.9312318414814145;0.7590992358045473;0.041387982884663985;0.03373718070575645;10.00007273067672;-0.7644320009471085;0.0757054446167664;1.0448213501165964;1.228055200948793;1.00000670920842;0.7681809909289802;0.999998154573777
29.79625;1.2267709278998866;0.9312348754313728;0.7591009691416749;0.04138673722771053;0.033736134929403944;10.000073998928551;-0.7644320009086747;0.07570543901797064;1.0448214260043505;1.2280551612676378;1.0000067250773657;0.7681810889446775;0.9999981527185624
29.79875;1.2267716314132546;0.9312361202095263;0.7591014126359019;0.0413887671618523;0.033737766378064166;10.00007522866198;-0.764432000869605;0.07570543326501562;1.0448215036206467;1.228055118079959;1.0000067398141212;0.7681811846451212;0.9999981505241617
29.80125;1.2267733864914436;0.931239062293512;0.7591026019006734;0.04138912700655364;0.03373800771008885;10.000076421724785;-0.7644320008299113;0.07570542737826036;1.0448215831476229;1.2280560718233622;1.0000067534671573;0.7681812778713714;0.9999981473933848
29.80375;1.2267752602014679;0.9312420773852436;0.7591037905305406;0.041387224313413004;0.03373640163015789;10.000077581405435;-0.7644310007896384;0.07570642138012629;1.0448216649526447;1.22805602282299;1.000006766109072;0.7681804718516212;0.9999981427973705
29.80625;1.2267760261153924;0.931242906671556;0.7591038964024014;0.041387775596336475;0.033736826481770364;10.000078710371682;-0.7644310007488487;0.07570641529154484;1.0448217496626138;1.2280559712924313;1.0000067779158408;0.768180559528275;0.9999981363249683
29.80875;1.2267781746035091;0.9312464096393079;0.7591053399029679;0.04138893639830576;0.03373771027358388;10.000079810050572;-0.7644310007076301;0.07570640912677017;1.0448218380634875;1.2280559173687884;1.0000067892249949;0.7681806440910471;0.9999981276820694
29.81125;1.2267808072696456;0.9312506070108807;0.7591070637179586;0.04138950275593613;0.033738096316064344;10.000080882341871;-0.764431000666108;0.07570640289233688;1.0448219308851907;1.228056861188236;1.0000068004965619;0.7681807252510054;0.9999981167315918
29.81375;1.2267830015111487;0.9312536558923238;0.7591081366982415;0.04138922884114477;0.033737809611821885;10.000081930355963;-0.7644310006244411;0.07570739659156141;1.0448220286551226;1.2280568029145056;1.0000068122278694;0.7681809012144423;0.9999981035652771
29.81625;1.2267851466328155;0.9312571826706824;0.7591096438616457;0.041389782886713;0.033738199314746704;10.000082957059634;-0.7644310005828022;0.07570739022909224;1.0448221316905897;1.2280567427057947;1.00000682489792;0.7681809745478461;0.9999980884568597
29.81875;1.226787715464274;0.9312610665732575;0.7591111942400337;0.04139037722226851;0.033738610390471706;10.00008396441312;-0.76443100054135;0.07570838380877784;1.0448222401699514;1.2280576807113135;1.000006838926997;0.7681811421048859;0.9999980717306451
29.82125;1.226790765383723;0.9312659828773537;0.7591133025347017;0.041390507436298296;0.033738630124834544;10.000084954058277;-0.7644310005002054;0.07570837732628904;1.0448223542129065;1.2280576171201742;1.0000068546491008;0.768181206552331;0.9999980536988042
29.82375;1.226793279962991;0.9312703969365489;0.7591153462253023;0.04138932202084698;0.03373759239582994;10.000085928022262;-0.7644310004594504;0.07570937076467942;1.044822473923074;1.228057552213778;1.0000068723606108;0.7681813648130168;0.9999980346731728
29.82625;1.2267967079961344;0.931275806870075;0.7591176493828301;0.041390417107798234;0.033738388676896464;10.00008688867634;-0.764431000419149;0.07570936409501666;1.0448225994119658;1.228058486380633;1.0000068924001813;0.7681814196674336;0.9999980149864272
29.82875;1.2268004276311522;0.9312805600866051;0.75911924921352;0.04139032672324237;0.0337382108463112;10.000087838348044;-0.7644310003793617;0.07571035727885356;1.0448227307930669;1.2280594200734258;1.0000069151403217;0.768181568223879;0.9999979950037647
29.83125;1.2268038144260307;0.9312861393920787;0.7591217404992472;0.04139044222072933;0.033738210209448456;10.00008877865349;-0.7644300003401429;0.07571135027313501;1.0448228681077518;1.2280593537501472;1.0000069408935506;0.7681807168729836;0.9999979751081892
29.83375;1.2268078040013686;0.9312930025990492;0.7591249173827551;0.041390546437844226;0.033738184027575814;10.000089709920871;-0.7644300003015325;0.07571234303734571;1.0448230112601438;1.2280602878668603;1.000006969851165;0.7681808560317389;0.9999979556591311
29.83625;1.2268118940460664;0.9312987366135064;0.7591271236638701;0.041390967102160066;0.033738413264844974;10.000090631440681;-0.7644300002635592;0.07571233554143818;1.0448231600540692;1.2280612228867775;1.0000070021197631;0.7681808922209477;0.9999979369760376
29.83875;1.2268164126570904;0.9313048186114146;0.7591293602346222;0.0413922913292154;0.03373936747547289;10.000091542331592;-0.764430000226257;0.07571332777278121;1.0448233142979784;1.2280611592469612;1.0000070377882897;0.7681810228159924;0.9999979193709208
29.84125;1.2267552347870367;0.9312121952224277;0.7590918015710207;0.041387583424397974;0.03373721172583061;10.000092441960552;-0.7644300001896883;0.07571431973651001;1.0448234738482436;1.2280510973273795;1.0000070769494516;0.768181149540394;0.9999979031757502
29.84375;1.2267551430898653;0.931212230529399;0.7590919849049929;0.041387246399550694;0.03373693912868111;10.000093329769932;-0.7644300001539461;0.07571431144867773;1.0448236385449472;1.2280510374429594;1.0000071196597653;0.7681811741500205;0.9999978887400512
29.84625;1.226755990560494;0.931212173981478;0.7590915230401432;0.04138722664100358;0.0337368995920204;10.000094205276454;-0.7644300001191409;0.07571330292665154;1.044823808163864;1.2280519798250864;1.0000071658775058;0.7681810969738114;0.9999978764333448
29.84875;1.226756026040502;0.9312139203365505;0.759093043548755;0.04138790391459259;0.033737450840285;10.000095068146727;-0.7644300000853962;0.07571329418174731;1.0448239824373482;1.2280519245970731;1.0000072154945467;0.7681811154314616;0.9999978666576841
29.85125;1.2267570016276683;0.9312139873079457;0.7590926230253353;0.04138609854556428;0.03373595275817245;10.000095917877827;-0.7644300000528429;0.07571228522169063;1.0448241610511237;1.2280518717516717;1.000007268478164;0.7681810326438703;0.9999978598216926
29.85375;1.2267580945971037;0.9312152116254756;0.7590930821999619;0.04138747291789068;0.033737043695869;10.000096753288474;-0.7644300000216024;0.07571227605936276;1.0448243436093243;1.2280518211454765;1.0000073249798271;0.7681810459742074;0.9999978562763365
29.85625;1.2267590385817495;0.9312155681456463;0.7590929343070005;0.04138707570198417;0.033736694879361505;10.000097572038921;-0.7644299999917769;0.07571126671575512;1.0448245296314675;1.228051772549208;1.0000073853454254;0.7681809586060803;0.9999978563038464
29.85875;1.226759318482443;0.9312167671766753;0.7590938914472819;0.04138829417025325;0.03373768162167534;10.000098370227148;-0.764430999963441;0.07571025721828316;1.0448247185583648;1.2280517257408115;1.0000074500567668;0.7681818646115177;0.9999978601669638
29.86125;1.226760607112863;0.9312177247233616;0.7590940341408388;0.04138719189913214;0.033736749124404816;10.000099142188985;-0.7644309999366312;0.07570924760092806;1.0448249097650717;1.2280526805864056;1.000007519613052;0.7681817740624463;0.9999978681118958
29.86375;1.226760768435613;0.9312193134597896;0.7590953947378564;0.04138681786928086;0.03373644152007238;10.000099880515958;-0.7644309999113368;0.07570923790459566;1.0448251026232647;1.2280526370839036;1.0000075943995028;0.7681817808252694;0.9999978802940281
29.86625;1.2267623107838983;0.931221546572276;0.7590964311141661;0.04138683250098388;0.03373641302073057;10.000100576459813;-0.7644309998875057;0.07570822817611636;1.0448252965274394;1.2280525953425445;1.0000076746409579;0.7681816877923789;0.9999978967244603
29.86875;1.226763726635433;0.9312221928040827;0.7590962564543678;0.04138836581879032;0.03373762622965415;10.000101220940275;-0.764430999865074;0.07570821846581874;1.04482549084429;1.2280525555086694;1.0000077604544937;0.768181691976237;0.9999979173315678
29.87125;1.2267641543494365;0.9312229781107361;0.7590968101097677;0.04138800876461091;0.033737325952369994;10.000101805621503;-0.7644309998439903;0.07570720882304267;1.0448256848898063;1.2280525177216353;1.0000078519225482;0.7681815961430031;0.9999979420960561
29.87375;1.226765388145315;0.9312247284090714;0.7590976546141236;0.04138739540740295;0.033736794872947416;10.000102323509275;-0.7644309998242019;0.07570719929396168;1.0448258779526696;1.2280534821225129;1.000007949147084;0.768181597330525;0.9999979711600623
29.87625;1.226767307730361;0.9312271693758821;0.759098640474315;0.04138810961907124;0.03373732740275607;10.000102769386995;-0.7644309998056277;0.07570718992370967;1.0448260693169051;1.2280534488471895;1.0000080522953152;0.7681815969779263;0.9999980048379749
29.87875;1.226768322133836;0.9312280124205892;0.7590988863112083;0.04138782644571694;0.03373707210763768;10.000103139992538;-0.7644309997881654;0.07570718075673737;1.044826258258438;1.2280534179668547;1.0000081616018015;0.7681815950907711;0.9999980434745824
29.88125;1.2267703021501142;0.9312315970046156;0.7591007714938319;0.041388471665339224;0.03373754732524858;10.00010343321343;-0.7644309997717147;0.07570617183391319;1.0448264440725956;1.2280533894466508;1.0000082772939562;0.7681814930524689;0.9999980872621155
29.88375;1.2267717781028027;0.931233453725881;0.7591015618261849;0.04138831634304686;0.033737384124120466;10.00010364663472;-0.7644309997561857;0.07570616319218584;1.044826626197141;1.2280543631831564;1.0000083995027769;0.7681814878422819;0.9999981362063917
29.88625;1.2267745089211686;0.931236614467864;0.7591026399592771;0.041388624834549;0.03373756476081902;10.000103776853061;-0.7644309997415107;0.07570615486688562;1.0448268042814455;1.228054339035738;1.0000085282039906;0.7681814807835189;0.9999981902317946
29.88875;1.2267766629804406;0.9312401535775678;0.7591043843071582;0.04138865042243621;0.0337375309193196;10.000103820169045;-0.7644309997276679;0.07570714688921203;1.0448269781405626;1.2280543167904006;1.0000086632075946;0.768181570405278;0.9999982492937097
29.89125;1.2267783345523595;0.9312422154805;0.7591052236322249;0.041389197473335144;0.03373793568018147;10.000103773527915;-0.7644309997146672;0.0757071392796119;1.0448271477529785;1.228054296118438;1.0000088042472008;0.7681815597131118;0.9999983133858499
29.89375;1.2267807112021416;0.9312458318783281;0.7591068940847786;0.04138840836349587;0.03373723215359989;10.000103634755874;-0.7644309997025053;0.07570713204803323;1.0448273132732677;1.228055276563969;1.0000089510879893;0.7681815474669043;0.9999983824177374
29.89625;1.2267838637670905;0.9312491256271912;0.7591078214086299;0.041388587238548415;0.0337372965947382;10.000103402440907;-0.7644309996911568;0.07570712519960121;1.0448274749160202;1.2280552575583648;1.0000091035026701;0.7681815339066103;0.9999984561004006
29.89875;1.2267862877170352;0.9312528642142829;0.7591095618894916;0.041387857698501763;0.033736640842478204;10.000103075567997;-0.7644309996806001;0.07570811873317068;1.0448276328048842;1.228056238461684;1.00000926115213;0.7681816178541374;0.9999985339535354
29.90125;1.226789692758496;0.9312579238878193;0.7591117715822091;0.04138995591393079;0.03373826336374952;10.000102653157892;-0.7644309996708336;0.07570811263541534;1.044827786977218;1.2280562186009474;1.0000094234931114;0.7681816024815532;0.9999986153403498
29.90375;1.226793120465749;0.9312625933986369;0.7591136483304535;0.04138976701428084;0.03373802118262761;10.000102134575453;-0.764430999661882;0.07570910688212935;1.0448279374545335;1.2280571972732206;1.0000095897927754;0.7681816851738656;0.9999986994392286
29.90625;1.226796604921643;0.93126824430336;0.7591162886845337;0.041389632044905214;0.03373782162073017;10.000101519817026;-0.7644309996537989;0.07570910144691217;1.0448280841924906;1.2280571737236974;1.0000097592767174;0.76818166905207;0.9999987852506579
29.90875;1.2268000874689124;0.931272772364181;0.7591180133136687;0.04139102043917438;0.03373886404731648;10.000100809130737;-0.7644309996466602;0.07571009630831109;1.0448282270010032;1.2280581471676588;1.0000099312648307;0.768181751393424;0.9999988717282344
29.91125;1.226804003377955;0.9312788837637543;0.7591207584185177;0.04138971676930524;0.033737700348412177;10.000100002961672;-0.7644299996405413;0.07571109145120501;1.0448283655805537;1.2280591168627268;1.0000101051792598;0.7681808385782171;0.9999989579288371
29.91375;1.2268076103163277;0.9312845924311366;0.7591233641539965;0.041389910885381964;0.03373776619553107;10.00009910231462;-0.7644299996354657;0.0757120868660389;1.0448284996100943;1.228059082155374;1.0000102805321311;0.7681809208755179;0.9999990430350609
29.91625;1.2268123571182725;0.9312906855591491;0.7591255755025654;0.041390114423120065;0.03373780852817187;10.000098108716966;-0.7644299996313703;0.07571308254815341;1.0448286287645434;1.2280600425492045;1.0000104569264583;0.768181003158622;0.9999991262821224
