time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
44.564349000;1.150e+00;6.647e-01;-1.221e+00;5.780e-01;-1.062e+00;1.125e+00;6.078e-01;-1.046e+00;1.150e+00;3.988e-01;-7.326e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
44.565349000;1.150e+00;6.647e-01;-1.221e+00;5.780e-01;-1.062e+00;1.124e+00;6.078e-01;-1.046e+00;1.150e+00;3.988e-01;-7.326e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
44.842349000;1.150e+00;6.647e-01;-1.226e+00;5.780e-01;-1.066e+00;1.124e+00;6.079e-01;-1.050e+00;1.150e+00;3.988e-01;-7.356e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
44.859349000;1.150e+00;6.647e-01;-1.226e+00;5.780e-01;-1.066e+00;1.124e+00;6.079e-01;-1.051e+00;1.150e+00;3.988e-01;-7.358e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
44.866349000;1.150e+00;6.647e-01;-1.226e+00;5.780e-01;-1.067e+00;1.124e+00;6.079e-01;-1.051e+00;1.150e+00;3.988e-01;-7.359e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
44.867349000;1.150e+00;6.647e-01;-1.227e+00;5.780e-01;-1.067e+00;1.124e+00;6.079e-01;-1.051e+00;1.150e+00;3.988e-01;-7.359e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
44.881349000;1.150e+00;6.647e-01;-1.227e+00;5.780e-01;-1.067e+00;1.124e+00;6.079e-01;-1.051e+00;1.150e+00;3.988e-01;-7.361e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
49.989990000;1.150e+00;6.647e-01;-1.227e+00;5.780e-01;-1.067e+00;1.124e+00;6.079e-01;-1.051e+00;1.150e+00;3.988e-01;-7.363e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
49.989990000;1.150e+00;6.647e-01;-1.227e+00;5.780e-01;-1.067e+00;1.124e+00;6.079e-01;-1.051e+00;1.150e+00;3.988e-01;-7.364e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
49.990006000;1.150e+00;6.647e-01;-1.227e+00;5.780e-01;-1.067e+00;1.124e+00;6.079e-01;-1.051e+00;1.150e+00;3.988e-01;-7.363e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
49.990022000;1.150e+00;6.646e-01;-1.227e+00;5.780e-01;-1.067e+00;1.124e+00;6.079e-01;-1.051e+00;1.150e+00;3.988e-01;-7.363e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
49.990054000;1.150e+00;6.645e-01;-1.227e+00;5.780e-01;-1.067e+00;1.124e+00;6.079e-01;-1.051e+00;1.150e+00;3.987e-01;-7.362e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
49.990118000;1.149e+00;6.643e-01;-1.227e+00;5.780e-01;-1.067e+00;1.124e+00;6.079e-01;-1.051e+00;1.149e+00;3.986e-01;-7.359e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
49.990502000;1.147e+00;6.632e-01;-1.224e+00;5.780e-01;-1.067e+00;1.122e+00;6.079e-01;-1.051e+00;1.147e+00;3.979e-01;-7.346e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
49.990758000;1.146e+00;6.624e-01;-1.223e+00;5.780e-01;-1.067e+00;1.120e+00;6.079e-01;-1.051e+00;1.146e+00;3.974e-01;-7.338e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
49.992038000;1.139e+00;6.584e-01;-1.216e+00;5.779e-01;-1.067e+00;1.114e+00;6.079e-01;-1.051e+00;1.139e+00;3.951e-01;-7.295e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
49.993062000;1.134e+00;6.553e-01;-1.210e+00;5.779e-01;-1.067e+00;1.108e+00;6.080e-01;-1.051e+00;1.134e+00;3.932e-01;-7.262e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
49.994086000;1.128e+00;6.522e-01;-1.205e+00;5.779e-01;-1.068e+00;1.103e+00;6.081e-01;-1.052e+00;1.128e+00;3.913e-01;-7.230e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
49.994598000;1.126e+00;6.506e-01;-1.202e+00;5.780e-01;-1.068e+00;1.100e+00;6.081e-01;-1.052e+00;1.126e+00;3.904e-01;-7.214e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
49.995622000;1.120e+00;6.476e-01;-1.197e+00;5.780e-01;-1.069e+00;1.095e+00;6.083e-01;-1.053e+00;1.120e+00;3.885e-01;-7.183e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
49.996646000;1.115e+00;6.446e-01;-1.192e+00;5.781e-01;-1.069e+00;1.089e+00;6.085e-01;-1.053e+00;1.115e+00;3.868e-01;-7.154e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
49.997158000;1.112e+00;6.431e-01;-1.190e+00;5.782e-01;-1.070e+00;1.087e+00;6.086e-01;-1.054e+00;1.112e+00;3.859e-01;-7.140e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
49.999900000;1.098e+00;6.355e-01;-1.178e+00;5.789e-01;-1.073e+00;1.072e+00;6.096e-01;-1.057e+00;1.098e+00;3.813e-01;-7.070e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.000006000;1.097e+00;6.352e-01;-1.178e+00;5.790e-01;-1.074e+00;1.071e+00;6.096e-01;-1.057e+00;1.097e+00;3.811e-01;-7.067e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.000054000;1.097e+00;6.351e-01;-1.178e+00;5.790e-01;-1.074e+00;1.071e+00;6.096e-01;-1.057e+00;1.097e+00;3.811e-01;-7.066e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.000118000;1.097e+00;6.349e-01;-1.177e+00;5.790e-01;-1.074e+00;1.071e+00;6.097e-01;-1.057e+00;1.097e+00;3.810e-01;-7.064e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.000502000;1.095e+00;6.339e-01;-1.176e+00;5.792e-01;-1.074e+00;1.069e+00;6.099e-01;-1.058e+00;1.095e+00;3.804e-01;-7.054e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.001526000;1.089e+00;6.313e-01;-1.171e+00;5.796e-01;-1.075e+00;1.063e+00;6.104e-01;-1.058e+00;1.089e+00;3.788e-01;-7.023e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.002526000;1.084e+00;6.288e-01;-1.165e+00;5.801e-01;-1.075e+00;1.058e+00;6.110e-01;-1.058e+00;1.084e+00;3.773e-01;-6.990e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.003426000;1.079e+00;6.266e-01;-1.159e+00;5.806e-01;-1.074e+00;1.053e+00;6.116e-01;-1.058e+00;1.079e+00;3.760e-01;-6.956e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.004326000;1.074e+00;6.245e-01;-1.153e+00;5.812e-01;-1.074e+00;1.049e+00;6.123e-01;-1.057e+00;1.074e+00;3.747e-01;-6.920e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.005226000;1.070e+00;6.224e-01;-1.147e+00;5.819e-01;-1.072e+00;1.044e+00;6.130e-01;-1.056e+00;1.070e+00;3.735e-01;-6.881e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.006126000;1.065e+00;6.205e-01;-1.140e+00;5.826e-01;-1.071e+00;1.039e+00;6.138e-01;-1.054e+00;1.065e+00;3.723e-01;-6.840e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.007026000;1.060e+00;6.185e-01;-1.133e+00;5.834e-01;-1.068e+00;1.034e+00;6.147e-01;-1.052e+00;1.060e+00;3.711e-01;-6.796e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.007926000;1.055e+00;6.167e-01;-1.125e+00;5.843e-01;-1.066e+00;1.030e+00;6.156e-01;-1.049e+00;1.055e+00;3.700e-01;-6.749e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.008826000;1.051e+00;6.149e-01;-1.117e+00;5.852e-01;-1.063e+00;1.025e+00;6.166e-01;-1.046e+00;1.051e+00;3.689e-01;-6.700e-01;1.000e+01;9.808e-01;5.002e+01;5.002e+01
50.009726000;1.046e+00;6.131e-01;-1.108e+00;5.862e-01;-1.060e+00;1.020e+00;6.176e-01;-1.043e+00;1.046e+00;3.679e-01;-6.649e-01;1.000e+01;9.808e-01;5.002e+01;5.002e+01
50.009990000;1.045e+00;6.128e-01;-1.106e+00;5.865e-01;-1.058e+00;1.019e+00;6.179e-01;-1.041e+00;1.045e+00;3.677e-01;-6.635e-01;1.000e+01;9.808e-01;5.002e+01;5.002e+01
50.009990000;1.044e+00;6.126e-01;-1.106e+00;5.865e-01;-1.058e+00;1.019e+00;6.179e-01;-1.041e+00;1.044e+00;3.676e-01;-6.633e-01;1.000e+01;9.808e-01;5.002e+01;5.002e+01
50.009991000;1.044e+00;6.126e-01;-1.105e+00;5.865e-01;-1.058e+00;1.019e+00;6.179e-01;-1.041e+00;1.044e+00;3.676e-01;-6.633e-01;1.000e+01;9.808e-01;5.002e+01;5.002e+01
50.010006000;1.044e+00;6.126e-01;-1.105e+00;5.866e-01;-1.058e+00;1.019e+00;6.179e-01;-1.041e+00;1.044e+00;3.676e-01;-6.633e-01;1.000e+01;9.808e-01;5.002e+01;5.002e+01
50.010054000;1.044e+00;6.127e-01;-1.105e+00;5.866e-01;-1.058e+00;1.019e+00;6.180e-01;-1.041e+00;1.044e+00;3.676e-01;-6.631e-01;1.000e+01;9.808e-01;5.002e+01;5.002e+01
50.010118000;1.044e+00;6.128e-01;-1.105e+00;5.867e-01;-1.058e+00;1.019e+00;6.181e-01;-1.041e+00;1.044e+00;3.677e-01;-6.630e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.011014000;1.044e+00;6.139e-01;-1.101e+00;5.878e-01;-1.054e+00;1.019e+00;6.191e-01;-1.037e+00;1.044e+00;3.684e-01;-6.605e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.011270000;1.044e+00;6.143e-01;-1.100e+00;5.881e-01;-1.053e+00;1.019e+00;6.195e-01;-1.036e+00;1.044e+00;3.686e-01;-6.598e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.012294000;1.044e+00;6.157e-01;-1.095e+00;5.895e-01;-1.048e+00;1.019e+00;6.208e-01;-1.031e+00;1.044e+00;3.694e-01;-6.567e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.013883000;1.044e+00;6.181e-01;-1.086e+00;5.918e-01;-1.040e+00;1.019e+00;6.230e-01;-1.023e+00;1.044e+00;3.709e-01;-6.516e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.013915000;1.044e+00;6.181e-01;-1.086e+00;5.918e-01;-1.040e+00;1.020e+00;6.230e-01;-1.022e+00;1.044e+00;3.709e-01;-6.515e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.019995000;1.044e+00;6.274e-01;-1.054e+00;6.007e-01;-1.010e+00;1.020e+00;6.317e-01;-9.922e-01;1.044e+00;3.765e-01;-6.326e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.021019000;1.044e+00;6.289e-01;-1.050e+00;6.022e-01;-1.005e+00;1.020e+00;6.331e-01;-9.876e-01;1.044e+00;3.774e-01;-6.298e-01;1.000e+01;9.808e-01;5.001e+01;5.001e+01
50.022019000;1.044e+00;6.304e-01;-1.045e+00;6.036e-01;-1.001e+00;1.020e+00;6.345e-01;-9.832e-01;1.044e+00;3.782e-01;-6.271e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.022919000;1.044e+00;6.317e-01;-1.041e+00;6.048e-01;-9.969e-01;1.021e+00;6.357e-01;-9.794e-01;1.044e+00;3.790e-01;-6.247e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.023819000;1.044e+00;6.330e-01;-1.037e+00;6.060e-01;-9.933e-01;1.021e+00;6.369e-01;-9.758e-01;1.044e+00;3.798e-01;-6.225e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.026519000;1.044e+00;6.366e-01;-1.027e+00;6.095e-01;-9.831e-01;1.021e+00;6.403e-01;-9.655e-01;1.044e+00;3.820e-01;-6.161e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.028319000;1.044e+00;6.389e-01;-1.020e+00;6.117e-01;-9.769e-01;1.021e+00;6.424e-01;-9.592e-01;1.044e+00;3.833e-01;-6.122e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.029219000;1.044e+00;6.400e-01;-1.017e+00;6.127e-01;-9.740e-01;1.021e+00;6.434e-01;-9.563e-01;1.044e+00;3.840e-01;-6.104e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.031019000;1.044e+00;6.420e-01;-1.011e+00;6.147e-01;-9.684e-01;1.021e+00;6.453e-01;-9.506e-01;1.044e+00;3.852e-01;-6.069e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.031919000;1.044e+00;6.430e-01;-1.009e+00;6.157e-01;-9.657e-01;1.021e+00;6.463e-01;-9.479e-01;1.044e+00;3.858e-01;-6.052e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.032819000;1.044e+00;6.440e-01;-1.006e+00;6.166e-01;-9.632e-01;1.021e+00;6.472e-01;-9.454e-01;1.044e+00;3.864e-01;-6.036e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.033719000;1.044e+00;6.449e-01;-1.003e+00;6.175e-01;-9.608e-01;1.021e+00;6.480e-01;-9.429e-01;1.044e+00;3.870e-01;-6.021e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.034619000;1.044e+00;6.458e-01;-1.001e+00;6.183e-01;-9.584e-01;1.022e+00;6.489e-01;-9.405e-01;1.044e+00;3.875e-01;-6.006e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.035519000;1.044e+00;6.467e-01;-9.986e-01;6.192e-01;-9.561e-01;1.022e+00;6.497e-01;-9.382e-01;1.044e+00;3.880e-01;-5.992e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.036419000;1.044e+00;6.475e-01;-9.964e-01;6.200e-01;-9.540e-01;1.022e+00;6.505e-01;-9.360e-01;1.044e+00;3.885e-01;-5.978e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.038219000;1.044e+00;6.491e-01;-9.921e-01;6.215e-01;-9.498e-01;1.022e+00;6.520e-01;-9.319e-01;1.044e+00;3.895e-01;-5.952e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.040019000;1.044e+00;6.506e-01;-9.881e-01;6.229e-01;-9.461e-01;1.022e+00;6.534e-01;-9.280e-01;1.044e+00;3.903e-01;-5.929e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.040919000;1.044e+00;6.513e-01;-9.862e-01;6.236e-01;-9.443e-01;1.022e+00;6.540e-01;-9.262e-01;1.044e+00;3.908e-01;-5.917e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.041819000;1.044e+00;6.520e-01;-9.845e-01;6.242e-01;-9.426e-01;1.022e+00;6.546e-01;-9.245e-01;1.044e+00;3.912e-01;-5.907e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.042719000;1.044e+00;6.526e-01;-9.827e-01;6.248e-01;-9.409e-01;1.022e+00;6.552e-01;-9.228e-01;1.044e+00;3.916e-01;-5.896e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.043619000;1.044e+00;6.532e-01;-9.811e-01;6.254e-01;-9.393e-01;1.022e+00;6.558e-01;-9.212e-01;1.044e+00;3.919e-01;-5.887e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.044519000;1.044e+00;6.538e-01;-9.795e-01;6.260e-01;-9.378e-01;1.022e+00;6.564e-01;-9.197e-01;1.044e+00;3.923e-01;-5.877e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.046319000;1.044e+00;6.549e-01;-9.765e-01;6.271e-01;-9.350e-01;1.022e+00;6.574e-01;-9.168e-01;1.044e+00;3.930e-01;-5.859e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.049019000;1.044e+00;6.565e-01;-9.725e-01;6.285e-01;-9.311e-01;1.022e+00;6.589e-01;-9.129e-01;1.044e+00;3.939e-01;-5.835e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.049919000;1.044e+00;6.569e-01;-9.713e-01;6.290e-01;-9.299e-01;1.022e+00;6.593e-01;-9.118e-01;1.044e+00;3.942e-01;-5.828e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.053519000;1.044e+00;6.586e-01;-9.668e-01;6.306e-01;-9.257e-01;1.022e+00;6.609e-01;-9.075e-01;1.044e+00;3.952e-01;-5.801e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.054419000;1.044e+00;6.590e-01;-9.658e-01;6.310e-01;-9.247e-01;1.022e+00;6.612e-01;-9.065e-01;1.044e+00;3.954e-01;-5.795e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.055419000;1.044e+00;6.594e-01;-9.648e-01;6.313e-01;-9.237e-01;1.022e+00;6.616e-01;-9.055e-01;1.044e+00;3.956e-01;-5.789e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.057419000;1.044e+00;6.602e-01;-9.628e-01;6.321e-01;-9.218e-01;1.022e+00;6.623e-01;-9.035e-01;1.044e+00;3.961e-01;-5.777e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.058419000;1.044e+00;6.605e-01;-9.619e-01;6.324e-01;-9.210e-01;1.022e+00;6.626e-01;-9.027e-01;1.044e+00;3.963e-01;-5.771e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.059419000;1.044e+00;6.608e-01;-9.610e-01;6.327e-01;-9.201e-01;1.022e+00;6.630e-01;-9.018e-01;1.044e+00;3.965e-01;-5.766e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.061419000;1.044e+00;6.615e-01;-9.594e-01;6.333e-01;-9.185e-01;1.022e+00;6.635e-01;-9.002e-01;1.044e+00;3.969e-01;-5.756e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.062419000;1.044e+00;6.618e-01;-9.586e-01;6.336e-01;-9.178e-01;1.023e+00;6.638e-01;-8.995e-01;1.044e+00;3.971e-01;-5.752e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.065419000;1.044e+00;6.625e-01;-9.565e-01;6.344e-01;-9.158e-01;1.023e+00;6.646e-01;-8.975e-01;1.044e+00;3.975e-01;-5.739e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.066419000;1.044e+00;6.628e-01;-9.559e-01;6.346e-01;-9.152e-01;1.023e+00;6.648e-01;-8.968e-01;1.044e+00;3.977e-01;-5.735e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.069419000;1.044e+00;6.634e-01;-9.541e-01;6.352e-01;-9.135e-01;1.023e+00;6.654e-01;-8.952e-01;1.044e+00;3.981e-01;-5.725e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.072419000;1.044e+00;6.640e-01;-9.526e-01;6.358e-01;-9.121e-01;1.023e+00;6.659e-01;-8.937e-01;1.044e+00;3.984e-01;-5.716e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.074419000;1.044e+00;6.644e-01;-9.517e-01;6.361e-01;-9.112e-01;1.023e+00;6.663e-01;-8.928e-01;1.044e+00;3.986e-01;-5.710e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.076419000;1.044e+00;6.647e-01;-9.509e-01;6.364e-01;-9.105e-01;1.023e+00;6.666e-01;-8.920e-01;1.044e+00;3.988e-01;-5.705e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.078419000;1.044e+00;6.650e-01;-9.502e-01;6.367e-01;-9.097e-01;1.023e+00;6.668e-01;-8.913e-01;1.044e+00;3.990e-01;-5.701e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.079419000;1.044e+00;6.651e-01;-9.498e-01;6.368e-01;-9.094e-01;1.023e+00;6.669e-01;-8.910e-01;1.044e+00;3.991e-01;-5.699e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.082419000;1.044e+00;6.655e-01;-9.488e-01;6.371e-01;-9.085e-01;1.023e+00;6.673e-01;-8.900e-01;1.044e+00;3.993e-01;-5.693e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.083419000;1.044e+00;6.656e-01;-9.485e-01;6.372e-01;-9.082e-01;1.023e+00;6.674e-01;-8.897e-01;1.044e+00;3.993e-01;-5.691e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.085419000;1.044e+00;6.658e-01;-9.480e-01;6.374e-01;-9.076e-01;1.023e+00;6.676e-01;-8.892e-01;1.044e+00;3.995e-01;-5.688e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.088419000;1.044e+00;6.661e-01;-9.472e-01;6.377e-01;-9.069e-01;1.023e+00;6.679e-01;-8.885e-01;1.044e+00;3.996e-01;-5.683e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.091419000;1.044e+00;6.663e-01;-9.466e-01;6.380e-01;-9.063e-01;1.023e+00;6.681e-01;-8.878e-01;1.044e+00;3.998e-01;-5.679e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.095419000;1.044e+00;6.666e-01;-9.458e-01;6.382e-01;-9.055e-01;1.023e+00;6.684e-01;-8.871e-01;1.044e+00;4.000e-01;-5.675e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.099419000;1.044e+00;6.669e-01;-9.451e-01;6.385e-01;-9.049e-01;1.023e+00;6.686e-01;-8.864e-01;1.044e+00;4.001e-01;-5.671e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.103419000;1.044e+00;6.671e-01;-9.445e-01;6.387e-01;-9.043e-01;1.023e+00;6.688e-01;-8.858e-01;1.044e+00;4.002e-01;-5.667e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.104419000;1.044e+00;6.671e-01;-9.444e-01;6.387e-01;-9.042e-01;1.023e+00;6.689e-01;-8.857e-01;1.044e+00;4.003e-01;-5.666e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.106419000;1.044e+00;6.672e-01;-9.441e-01;6.388e-01;-9.039e-01;1.023e+00;6.689e-01;-8.855e-01;1.044e+00;4.003e-01;-5.665e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.110419000;1.044e+00;6.674e-01;-9.436e-01;6.390e-01;-9.035e-01;1.023e+00;6.691e-01;-8.850e-01;1.044e+00;4.004e-01;-5.662e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.114419000;1.044e+00;6.676e-01;-9.432e-01;6.392e-01;-9.031e-01;1.023e+00;6.693e-01;-8.846e-01;1.044e+00;4.005e-01;-5.659e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.120419000;1.044e+00;6.678e-01;-9.427e-01;6.394e-01;-9.025e-01;1.023e+00;6.695e-01;-8.840e-01;1.044e+00;4.007e-01;-5.656e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.131419000;1.044e+00;6.681e-01;-9.418e-01;6.397e-01;-9.017e-01;1.023e+00;6.698e-01;-8.832e-01;1.044e+00;4.009e-01;-5.651e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.139419000;1.044e+00;6.683e-01;-9.412e-01;6.399e-01;-9.012e-01;1.023e+00;6.699e-01;-8.826e-01;1.044e+00;4.010e-01;-5.647e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.155419000;1.044e+00;6.686e-01;-9.402e-01;6.402e-01;-9.002e-01;1.023e+00;6.703e-01;-8.817e-01;1.044e+00;4.012e-01;-5.641e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.157419000;1.044e+00;6.687e-01;-9.401e-01;6.402e-01;-9.001e-01;1.023e+00;6.703e-01;-8.815e-01;1.044e+00;4.012e-01;-5.640e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.161419000;1.044e+00;6.687e-01;-9.398e-01;6.403e-01;-8.999e-01;1.023e+00;6.704e-01;-8.813e-01;1.044e+00;4.012e-01;-5.639e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.174419000;1.044e+00;6.690e-01;-9.391e-01;6.405e-01;-8.991e-01;1.023e+00;6.706e-01;-8.806e-01;1.044e+00;4.014e-01;-5.635e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.186419000;1.044e+00;6.691e-01;-9.384e-01;6.407e-01;-8.985e-01;1.023e+00;6.707e-01;-8.799e-01;1.044e+00;4.015e-01;-5.631e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.189419000;1.044e+00;6.692e-01;-9.383e-01;6.407e-01;-8.983e-01;1.023e+00;6.708e-01;-8.798e-01;1.044e+00;4.015e-01;-5.630e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.210419000;1.044e+00;6.694e-01;-9.371e-01;6.409e-01;-8.972e-01;1.023e+00;6.710e-01;-8.787e-01;1.044e+00;4.017e-01;-5.623e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.252419000;1.044e+00;6.698e-01;-9.348e-01;6.413e-01;-8.950e-01;1.023e+00;6.713e-01;-8.764e-01;1.044e+00;4.019e-01;-5.609e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.273419000;1.044e+00;6.699e-01;-9.336e-01;6.413e-01;-8.939e-01;1.023e+00;6.713e-01;-8.753e-01;1.044e+00;4.019e-01;-5.602e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.275419000;1.044e+00;6.699e-01;-9.335e-01;6.414e-01;-8.938e-01;1.023e+00;6.713e-01;-8.752e-01;1.044e+00;4.019e-01;-5.601e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.276419000;1.044e+00;6.699e-01;-9.335e-01;6.414e-01;-8.938e-01;1.023e+00;6.714e-01;-8.752e-01;1.044e+00;4.019e-01;-5.601e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.311419000;1.044e+00;6.699e-01;-9.316e-01;6.414e-01;-8.919e-01;1.023e+00;6.714e-01;-8.733e-01;1.044e+00;4.020e-01;-5.589e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.359419000;1.044e+00;6.699e-01;-9.289e-01;6.414e-01;-8.894e-01;1.023e+00;6.713e-01;-8.708e-01;1.044e+00;4.019e-01;-5.574e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.408419000;1.044e+00;6.697e-01;-9.262e-01;6.412e-01;-8.868e-01;1.023e+00;6.711e-01;-8.683e-01;1.044e+00;4.018e-01;-5.557e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
50.412419000;1.044e+00;6.697e-01;-9.260e-01;6.412e-01;-8.866e-01;1.023e+00;6.710e-01;-8.680e-01;1.044e+00;4.018e-01;-5.556e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
