time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.061020000;1.250e+00;6.527e-01;-4.765e-01;5.221e-01;-3.812e-01;1.241e+00;5.420e-01;-3.674e-01;1.250e+00;3.916e-01;-2.859e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.061276000;1.250e+00;6.526e-01;-4.764e-01;5.221e-01;-3.811e-01;1.241e+00;5.420e-01;-3.674e-01;1.250e+00;3.916e-01;-2.858e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.064348000;1.250e+00;6.527e-01;-4.741e-01;5.221e-01;-3.793e-01;1.241e+00;5.420e-01;-3.655e-01;1.250e+00;3.916e-01;-2.844e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.064860000;1.250e+00;6.527e-01;-4.735e-01;5.222e-01;-3.788e-01;1.241e+00;5.421e-01;-3.650e-01;1.250e+00;3.916e-01;-2.841e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.066396000;1.250e+00;6.529e-01;-4.714e-01;5.223e-01;-3.771e-01;1.241e+00;5.422e-01;-3.634e-01;1.250e+00;3.917e-01;-2.828e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.066908000;1.250e+00;6.530e-01;-4.706e-01;5.224e-01;-3.765e-01;1.241e+00;5.422e-01;-3.628e-01;1.250e+00;3.918e-01;-2.824e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.067420000;1.250e+00;6.531e-01;-4.698e-01;5.224e-01;-3.759e-01;1.241e+00;5.423e-01;-3.621e-01;1.250e+00;3.918e-01;-2.819e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.067932000;1.250e+00;6.531e-01;-4.690e-01;5.225e-01;-3.752e-01;1.241e+00;5.424e-01;-3.615e-01;1.250e+00;3.919e-01;-2.814e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.075100000;1.250e+00;6.546e-01;-4.560e-01;5.237e-01;-3.648e-01;1.241e+00;5.434e-01;-3.510e-01;1.250e+00;3.928e-01;-2.736e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.075612000;1.250e+00;6.547e-01;-4.550e-01;5.238e-01;-3.640e-01;1.242e+00;5.435e-01;-3.502e-01;1.250e+00;3.928e-01;-2.730e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.080848000;1.250e+00;6.558e-01;-4.457e-01;5.247e-01;-3.566e-01;1.242e+00;5.443e-01;-3.428e-01;1.250e+00;3.935e-01;-2.674e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.082648000;1.250e+00;6.562e-01;-4.427e-01;5.249e-01;-3.542e-01;1.242e+00;5.446e-01;-3.404e-01;1.250e+00;3.937e-01;-2.656e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.086248000;1.250e+00;6.568e-01;-4.373e-01;5.255e-01;-3.499e-01;1.242e+00;5.450e-01;-3.360e-01;1.250e+00;3.941e-01;-2.624e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.087148000;1.250e+00;6.570e-01;-4.361e-01;5.256e-01;-3.489e-01;1.242e+00;5.452e-01;-3.350e-01;1.250e+00;3.942e-01;-2.616e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.088048000;1.250e+00;6.571e-01;-4.349e-01;5.257e-01;-3.479e-01;1.242e+00;5.453e-01;-3.341e-01;1.250e+00;3.943e-01;-2.609e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.088948000;1.250e+00;6.572e-01;-4.337e-01;5.258e-01;-3.470e-01;1.242e+00;5.454e-01;-3.331e-01;1.250e+00;3.943e-01;-2.602e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.089848000;1.250e+00;6.574e-01;-4.326e-01;5.259e-01;-3.461e-01;1.242e+00;5.455e-01;-3.322e-01;1.250e+00;3.944e-01;-2.595e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.093448000;1.250e+00;6.578e-01;-4.285e-01;5.263e-01;-3.428e-01;1.242e+00;5.458e-01;-3.290e-01;1.250e+00;3.947e-01;-2.571e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.094348000;1.250e+00;6.579e-01;-4.276e-01;5.263e-01;-3.421e-01;1.242e+00;5.459e-01;-3.282e-01;1.250e+00;3.948e-01;-2.566e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.098848000;1.250e+00;6.584e-01;-4.236e-01;5.267e-01;-3.389e-01;1.242e+00;5.462e-01;-3.250e-01;1.250e+00;3.950e-01;-2.541e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.101548000;1.250e+00;6.586e-01;-4.216e-01;5.269e-01;-3.373e-01;1.242e+00;5.463e-01;-3.234e-01;1.250e+00;3.951e-01;-2.529e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.102448000;1.250e+00;6.586e-01;-4.210e-01;5.269e-01;-3.368e-01;1.242e+00;5.464e-01;-3.229e-01;1.250e+00;3.952e-01;-2.526e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.103348000;1.250e+00;6.587e-01;-4.204e-01;5.270e-01;-3.363e-01;1.242e+00;5.464e-01;-3.225e-01;1.250e+00;3.952e-01;-2.522e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.104248000;1.250e+00;6.587e-01;-4.198e-01;5.270e-01;-3.359e-01;1.242e+00;5.464e-01;-3.220e-01;1.250e+00;3.952e-01;-2.519e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.105148000;1.250e+00;6.588e-01;-4.193e-01;5.270e-01;-3.355e-01;1.242e+00;5.465e-01;-3.216e-01;1.250e+00;3.953e-01;-2.516e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.112348000;1.250e+00;6.591e-01;-4.161e-01;5.272e-01;-3.329e-01;1.242e+00;5.467e-01;-3.190e-01;1.250e+00;3.954e-01;-2.496e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.113248000;1.250e+00;6.591e-01;-4.158e-01;5.273e-01;-3.326e-01;1.242e+00;5.467e-01;-3.188e-01;1.250e+00;3.954e-01;-2.495e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.114148000;1.250e+00;6.591e-01;-4.155e-01;5.273e-01;-3.324e-01;1.242e+00;5.467e-01;-3.185e-01;1.250e+00;3.955e-01;-2.493e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.121648000;1.250e+00;6.591e-01;-4.137e-01;5.273e-01;-3.310e-01;1.242e+00;5.467e-01;-3.171e-01;1.250e+00;3.955e-01;-2.482e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.124648000;1.250e+00;6.591e-01;-4.132e-01;5.273e-01;-3.306e-01;1.242e+00;5.467e-01;-3.168e-01;1.250e+00;3.955e-01;-2.479e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.127648000;1.250e+00;6.591e-01;-4.129e-01;5.273e-01;-3.303e-01;1.242e+00;5.467e-01;-3.165e-01;1.250e+00;3.955e-01;-2.477e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.131648000;1.250e+00;6.591e-01;-4.126e-01;5.272e-01;-3.301e-01;1.242e+00;5.466e-01;-3.163e-01;1.250e+00;3.954e-01;-2.476e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.136648000;1.250e+00;6.590e-01;-4.125e-01;5.272e-01;-3.300e-01;1.242e+00;5.466e-01;-3.161e-01;1.250e+00;3.954e-01;-2.475e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.137648000;1.250e+00;6.589e-01;-4.125e-01;5.272e-01;-3.300e-01;1.242e+00;5.465e-01;-3.161e-01;1.250e+00;3.954e-01;-2.475e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.138648000;1.250e+00;6.589e-01;-4.125e-01;5.271e-01;-3.300e-01;1.242e+00;5.465e-01;-3.161e-01;1.250e+00;3.954e-01;-2.475e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.153648000;1.250e+00;6.586e-01;-4.131e-01;5.268e-01;-3.305e-01;1.242e+00;5.462e-01;-3.166e-01;1.250e+00;3.951e-01;-2.478e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.155648000;1.250e+00;6.585e-01;-4.132e-01;5.268e-01;-3.306e-01;1.242e+00;5.462e-01;-3.167e-01;1.250e+00;3.951e-01;-2.479e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.158648000;1.250e+00;6.584e-01;-4.134e-01;5.267e-01;-3.308e-01;1.242e+00;5.461e-01;-3.169e-01;1.250e+00;3.951e-01;-2.481e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.161648000;1.250e+00;6.583e-01;-4.137e-01;5.267e-01;-3.309e-01;1.242e+00;5.461e-01;-3.171e-01;1.250e+00;3.950e-01;-2.482e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.187648000;1.250e+00;6.577e-01;-4.163e-01;5.261e-01;-3.330e-01;1.242e+00;5.456e-01;-3.192e-01;1.250e+00;3.946e-01;-2.498e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.188648000;1.250e+00;6.577e-01;-4.164e-01;5.261e-01;-3.331e-01;1.242e+00;5.455e-01;-3.193e-01;1.250e+00;3.946e-01;-2.498e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.192648000;1.250e+00;6.576e-01;-4.168e-01;5.261e-01;-3.335e-01;1.242e+00;5.455e-01;-3.196e-01;1.250e+00;3.945e-01;-2.501e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.198648000;1.250e+00;6.574e-01;-4.175e-01;5.260e-01;-3.340e-01;1.242e+00;5.454e-01;-3.202e-01;1.250e+00;3.945e-01;-2.505e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.229648000;1.250e+00;6.569e-01;-4.210e-01;5.255e-01;-3.368e-01;1.242e+00;5.450e-01;-3.230e-01;1.250e+00;3.942e-01;-2.526e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.231648000;1.250e+00;6.569e-01;-4.213e-01;5.255e-01;-3.370e-01;1.242e+00;5.450e-01;-3.232e-01;1.250e+00;3.941e-01;-2.528e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.235648000;1.250e+00;6.569e-01;-4.217e-01;5.255e-01;-3.374e-01;1.242e+00;5.449e-01;-3.236e-01;1.250e+00;3.941e-01;-2.530e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.236648000;1.250e+00;6.568e-01;-4.218e-01;5.255e-01;-3.375e-01;1.242e+00;5.449e-01;-3.237e-01;1.250e+00;3.941e-01;-2.531e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.268648000;1.250e+00;6.566e-01;-4.255e-01;5.253e-01;-3.404e-01;1.242e+00;5.448e-01;-3.266e-01;1.250e+00;3.939e-01;-2.553e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.272648000;1.250e+00;6.566e-01;-4.260e-01;5.252e-01;-3.408e-01;1.242e+00;5.447e-01;-3.270e-01;1.250e+00;3.939e-01;-2.556e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.315101000;1.250e+00;6.565e-01;-4.309e-01;5.252e-01;-3.447e-01;1.242e+00;5.447e-01;-3.309e-01;1.250e+00;3.939e-01;-2.586e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.328101000;1.250e+00;6.565e-01;-4.324e-01;5.252e-01;-3.459e-01;1.242e+00;5.448e-01;-3.321e-01;1.250e+00;3.939e-01;-2.595e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.331101000;1.250e+00;6.566e-01;-4.328e-01;5.252e-01;-3.462e-01;1.242e+00;5.448e-01;-3.324e-01;1.250e+00;3.939e-01;-2.597e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.336101000;1.250e+00;6.566e-01;-4.334e-01;5.253e-01;-3.467e-01;1.242e+00;5.448e-01;-3.329e-01;1.250e+00;3.939e-01;-2.600e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.420101000;1.250e+00;6.573e-01;-4.431e-01;5.258e-01;-3.545e-01;1.242e+00;5.454e-01;-3.407e-01;1.250e+00;3.944e-01;-2.659e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.425101000;1.250e+00;6.573e-01;-4.437e-01;5.258e-01;-3.549e-01;1.242e+00;5.455e-01;-3.411e-01;1.250e+00;3.944e-01;-2.662e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.429101000;1.250e+00;6.573e-01;-4.441e-01;5.259e-01;-3.553e-01;1.242e+00;5.455e-01;-3.415e-01;1.250e+00;3.944e-01;-2.665e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.449101000;1.250e+00;6.576e-01;-4.465e-01;5.261e-01;-3.572e-01;1.242e+00;5.457e-01;-3.433e-01;1.250e+00;3.945e-01;-2.679e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.530101000;1.250e+00;6.586e-01;-4.558e-01;5.269e-01;-3.647e-01;1.242e+00;5.466e-01;-3.508e-01;1.250e+00;3.952e-01;-2.735e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.531101000;1.250e+00;6.586e-01;-4.559e-01;5.269e-01;-3.648e-01;1.241e+00;5.467e-01;-3.509e-01;1.250e+00;3.952e-01;-2.736e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.621101000;1.250e+00;6.598e-01;-4.664e-01;5.278e-01;-3.731e-01;1.241e+00;5.477e-01;-3.592e-01;1.250e+00;3.959e-01;-2.798e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.626101000;1.250e+00;6.598e-01;-4.669e-01;5.279e-01;-3.735e-01;1.241e+00;5.477e-01;-3.597e-01;1.250e+00;3.959e-01;-2.802e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.629101000;1.250e+00;6.599e-01;-4.673e-01;5.279e-01;-3.738e-01;1.241e+00;5.478e-01;-3.600e-01;1.250e+00;3.959e-01;-2.804e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.763101000;1.250e+00;6.613e-01;-4.827e-01;5.290e-01;-3.862e-01;1.241e+00;5.490e-01;-3.723e-01;1.250e+00;3.968e-01;-2.896e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.767101000;1.250e+00;6.613e-01;-4.832e-01;5.290e-01;-3.866e-01;1.241e+00;5.491e-01;-3.727e-01;1.250e+00;3.968e-01;-2.899e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.770101000;1.250e+00;6.613e-01;-4.835e-01;5.291e-01;-3.868e-01;1.241e+00;5.491e-01;-3.729e-01;1.250e+00;3.968e-01;-2.901e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.774101000;1.250e+00;6.614e-01;-4.840e-01;5.291e-01;-3.872e-01;1.241e+00;5.491e-01;-3.733e-01;1.250e+00;3.968e-01;-2.904e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.898101000;1.250e+00;6.622e-01;-4.983e-01;5.298e-01;-3.986e-01;1.241e+00;5.500e-01;-3.847e-01;1.250e+00;3.973e-01;-2.990e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.900101000;1.250e+00;6.623e-01;-4.985e-01;5.298e-01;-3.988e-01;1.241e+00;5.500e-01;-3.849e-01;1.250e+00;3.974e-01;-2.991e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.911101000;1.250e+00;6.623e-01;-4.998e-01;5.299e-01;-3.998e-01;1.241e+00;5.500e-01;-3.859e-01;1.250e+00;3.974e-01;-2.999e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.975101000;1.250e+00;6.626e-01;-5.071e-01;5.301e-01;-4.057e-01;1.241e+00;5.503e-01;-3.918e-01;1.250e+00;3.976e-01;-3.043e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
20.976101000;1.250e+00;6.626e-01;-5.072e-01;5.301e-01;-4.058e-01;1.240e+00;5.503e-01;-3.919e-01;1.250e+00;3.976e-01;-3.043e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.026101000;1.250e+00;6.628e-01;-5.130e-01;5.303e-01;-4.104e-01;1.240e+00;5.506e-01;-3.964e-01;1.250e+00;3.977e-01;-3.078e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.034101000;1.250e+00;6.629e-01;-5.139e-01;5.303e-01;-4.111e-01;1.240e+00;5.506e-01;-3.972e-01;1.250e+00;3.977e-01;-3.083e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.056101000;1.250e+00;6.629e-01;-5.164e-01;5.303e-01;-4.131e-01;1.240e+00;5.507e-01;-3.992e-01;1.250e+00;3.978e-01;-3.098e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.062101000;1.250e+00;6.629e-01;-5.171e-01;5.304e-01;-4.137e-01;1.240e+00;5.507e-01;-3.997e-01;1.250e+00;3.978e-01;-3.102e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.268101000;1.250e+00;6.633e-01;-5.406e-01;5.307e-01;-4.325e-01;1.240e+00;5.512e-01;-4.186e-01;1.250e+00;3.980e-01;-3.244e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.314101000;1.250e+00;6.634e-01;-5.459e-01;5.307e-01;-4.367e-01;1.240e+00;5.513e-01;-4.228e-01;1.250e+00;3.980e-01;-3.275e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.370101000;1.250e+00;6.634e-01;-5.523e-01;5.307e-01;-4.418e-01;1.240e+00;5.514e-01;-4.279e-01;1.250e+00;3.980e-01;-3.314e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.422101000;1.250e+00;6.634e-01;-5.582e-01;5.307e-01;-4.465e-01;1.240e+00;5.514e-01;-4.326e-01;1.250e+00;3.980e-01;-3.349e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.423101000;1.250e+00;6.634e-01;-5.583e-01;5.307e-01;-4.466e-01;1.239e+00;5.514e-01;-4.327e-01;1.250e+00;3.980e-01;-3.350e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.486101000;1.250e+00;6.634e-01;-5.655e-01;5.307e-01;-4.524e-01;1.239e+00;5.515e-01;-4.384e-01;1.250e+00;3.981e-01;-3.393e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.873101000;1.250e+00;6.634e-01;-6.093e-01;5.307e-01;-4.875e-01;1.239e+00;5.519e-01;-4.735e-01;1.250e+00;3.980e-01;-3.656e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
21.874101000;1.250e+00;6.634e-01;-6.094e-01;5.307e-01;-4.875e-01;1.238e+00;5.519e-01;-4.736e-01;1.250e+00;3.980e-01;-3.657e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.327101000;1.250e+00;6.634e-01;-6.604e-01;5.307e-01;-5.283e-01;1.238e+00;5.523e-01;-5.144e-01;1.250e+00;3.980e-01;-3.963e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.328101000;1.250e+00;6.634e-01;-6.605e-01;5.307e-01;-5.284e-01;1.237e+00;5.523e-01;-5.145e-01;1.250e+00;3.980e-01;-3.963e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.489996000;1.250e+00;6.634e-01;-6.787e-01;5.307e-01;-5.429e-01;1.237e+00;5.525e-01;-5.290e-01;1.250e+00;3.980e-01;-4.072e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.489996000;1.250e+00;6.634e-01;-6.787e-01;5.307e-01;-5.429e-01;1.237e+00;5.525e-01;-5.290e-01;1.250e+00;3.980e-01;-4.072e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.490000000;1.250e+00;6.634e-01;-6.787e-01;5.307e-01;-5.429e-01;1.237e+00;5.525e-01;-5.290e-01;1.250e+00;3.980e-01;-4.072e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.490028000;1.250e+00;6.633e-01;-6.786e-01;5.307e-01;-5.429e-01;1.237e+00;5.525e-01;-5.290e-01;1.250e+00;3.980e-01;-4.072e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.490060000;1.250e+00;6.632e-01;-6.785e-01;5.307e-01;-5.430e-01;1.237e+00;5.525e-01;-5.290e-01;1.250e+00;3.979e-01;-4.071e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.490124000;1.249e+00;6.630e-01;-6.784e-01;5.307e-01;-5.430e-01;1.237e+00;5.525e-01;-5.290e-01;1.249e+00;3.978e-01;-4.070e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.491020000;1.245e+00;6.606e-01;-6.760e-01;5.307e-01;-5.430e-01;1.232e+00;5.525e-01;-5.290e-01;1.245e+00;3.964e-01;-4.056e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.491276000;1.244e+00;6.600e-01;-6.753e-01;5.307e-01;-5.430e-01;1.231e+00;5.525e-01;-5.290e-01;1.244e+00;3.960e-01;-4.052e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.491532000;1.242e+00;6.593e-01;-6.747e-01;5.307e-01;-5.431e-01;1.229e+00;5.525e-01;-5.290e-01;1.242e+00;3.956e-01;-4.048e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.493068000;1.235e+00;6.552e-01;-6.704e-01;5.307e-01;-5.429e-01;1.222e+00;5.525e-01;-5.289e-01;1.235e+00;3.931e-01;-4.022e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.494092000;1.230e+00;6.526e-01;-6.672e-01;5.307e-01;-5.426e-01;1.217e+00;5.526e-01;-5.286e-01;1.230e+00;3.915e-01;-4.003e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.494604000;1.227e+00;6.512e-01;-6.655e-01;5.308e-01;-5.424e-01;1.214e+00;5.526e-01;-5.283e-01;1.227e+00;3.907e-01;-3.993e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.495628000;1.222e+00;6.486e-01;-6.619e-01;5.309e-01;-5.417e-01;1.209e+00;5.528e-01;-5.276e-01;1.222e+00;3.892e-01;-3.972e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.496140000;1.219e+00;6.474e-01;-6.600e-01;5.309e-01;-5.413e-01;1.206e+00;5.528e-01;-5.272e-01;1.219e+00;3.884e-01;-3.960e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.496652000;1.217e+00;6.461e-01;-6.580e-01;5.310e-01;-5.408e-01;1.204e+00;5.529e-01;-5.266e-01;1.217e+00;3.877e-01;-3.948e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.498188000;1.209e+00;6.424e-01;-6.514e-01;5.313e-01;-5.388e-01;1.196e+00;5.532e-01;-5.246e-01;1.209e+00;3.854e-01;-3.908e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.499212000;1.204e+00;6.400e-01;-6.465e-01;5.316e-01;-5.370e-01;1.191e+00;5.535e-01;-5.227e-01;1.204e+00;3.840e-01;-3.879e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.499996000;1.200e+00;6.382e-01;-6.425e-01;5.319e-01;-5.354e-01;1.187e+00;5.538e-01;-5.211e-01;1.200e+00;3.829e-01;-3.855e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.500124000;1.199e+00;6.380e-01;-6.418e-01;5.319e-01;-5.351e-01;1.187e+00;5.538e-01;-5.208e-01;1.199e+00;3.828e-01;-3.851e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.500508000;1.197e+00;6.371e-01;-6.397e-01;5.320e-01;-5.342e-01;1.185e+00;5.540e-01;-5.199e-01;1.197e+00;3.823e-01;-3.838e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.502532000;1.187e+00;6.328e-01;-6.277e-01;5.329e-01;-5.287e-01;1.175e+00;5.549e-01;-5.143e-01;1.187e+00;3.797e-01;-3.766e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.503432000;1.183e+00;6.309e-01;-6.218e-01;5.334e-01;-5.257e-01;1.170e+00;5.553e-01;-5.113e-01;1.183e+00;3.786e-01;-3.731e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.504332000;1.178e+00;6.292e-01;-6.156e-01;5.339e-01;-5.225e-01;1.166e+00;5.559e-01;-5.080e-01;1.178e+00;3.775e-01;-3.694e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.505232000;1.174e+00;6.274e-01;-6.091e-01;5.345e-01;-5.189e-01;1.162e+00;5.564e-01;-5.044e-01;1.174e+00;3.765e-01;-3.655e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.506132000;1.169e+00;6.258e-01;-6.023e-01;5.351e-01;-5.151e-01;1.157e+00;5.570e-01;-5.006e-01;1.169e+00;3.755e-01;-3.614e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.507032000;1.165e+00;6.242e-01;-5.951e-01;5.358e-01;-5.109e-01;1.153e+00;5.577e-01;-4.964e-01;1.165e+00;3.745e-01;-3.571e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.509995000;1.150e+00;6.194e-01;-5.697e-01;5.384e-01;-4.952e-01;1.139e+00;5.602e-01;-4.806e-01;1.150e+00;3.716e-01;-3.418e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.509995000;1.150e+00;6.192e-01;-5.695e-01;5.384e-01;-4.952e-01;1.138e+00;5.602e-01;-4.806e-01;1.150e+00;3.715e-01;-3.417e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.510027000;1.150e+00;6.192e-01;-5.693e-01;5.385e-01;-4.951e-01;1.138e+00;5.602e-01;-4.804e-01;1.150e+00;3.715e-01;-3.416e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.510123000;1.150e+00;6.193e-01;-5.687e-01;5.385e-01;-4.945e-01;1.138e+00;5.603e-01;-4.798e-01;1.150e+00;3.716e-01;-3.412e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.511019000;1.150e+00;6.204e-01;-5.625e-01;5.395e-01;-4.891e-01;1.138e+00;5.612e-01;-4.744e-01;1.150e+00;3.722e-01;-3.375e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.511275000;1.150e+00;6.207e-01;-5.607e-01;5.397e-01;-4.875e-01;1.139e+00;5.614e-01;-4.728e-01;1.150e+00;3.724e-01;-3.364e-01;1.000e+01;1.121e+00;5.001e+01;5.001e+01
22.511531000;1.150e+00;6.210e-01;-5.588e-01;5.400e-01;-4.860e-01;1.139e+00;5.617e-01;-4.712e-01;1.150e+00;3.726e-01;-3.353e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
22.511787000;1.150e+00;6.213e-01;-5.570e-01;5.403e-01;-4.843e-01;1.139e+00;5.619e-01;-4.696e-01;1.150e+00;3.728e-01;-3.342e-01;1.000e+01;1.121e+00;5.000e+01;5.000e+01
