time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
35.184198000;9.525e-01;-3.330e-01;2.248e-01;-3.496e-01;2.360e-01;9.526e-01;-3.496e-01;2.362e-01;9.525e-01;-1.665e-03;1.124e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.185198000;9.525e-01;-3.330e-01;2.248e-01;-3.496e-01;2.360e-01;9.526e-01;-3.496e-01;2.360e-01;9.525e-01;-1.665e-03;1.124e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.213198000;9.525e-01;-3.330e-01;2.248e-01;-3.496e-01;2.360e-01;9.525e-01;-3.496e-01;2.360e-01;9.525e-01;-1.665e-03;1.124e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.214198000;9.525e-01;-3.330e-01;2.246e-01;-3.496e-01;2.358e-01;9.525e-01;-3.496e-01;2.360e-01;9.525e-01;-1.665e-03;1.123e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.220198000;9.525e-01;-3.330e-01;2.246e-01;-3.496e-01;2.358e-01;9.525e-01;-3.496e-01;2.360e-01;9.525e-01;-1.665e-03;1.123e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.221198000;9.525e-01;-3.330e-01;2.246e-01;-3.496e-01;2.358e-01;9.525e-01;-3.496e-01;2.358e-01;9.525e-01;-1.665e-03;1.123e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.249198000;9.525e-01;-3.330e-01;2.246e-01;-3.496e-01;2.358e-01;9.525e-01;-3.496e-01;2.358e-01;9.525e-01;-1.665e-03;1.123e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.250198000;9.525e-01;-3.330e-01;2.244e-01;-3.496e-01;2.356e-01;9.525e-01;-3.496e-01;2.358e-01;9.525e-01;-1.665e-03;1.122e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.256198000;9.525e-01;-3.330e-01;2.244e-01;-3.496e-01;2.356e-01;9.525e-01;-3.496e-01;2.358e-01;9.525e-01;-1.665e-03;1.122e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.257198000;9.525e-01;-3.330e-01;2.244e-01;-3.496e-01;2.356e-01;9.525e-01;-3.496e-01;2.356e-01;9.525e-01;-1.665e-03;1.122e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.283198000;9.525e-01;-3.330e-01;2.244e-01;-3.496e-01;2.356e-01;9.525e-01;-3.496e-01;2.356e-01;9.525e-01;-1.665e-03;1.122e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.284198000;9.524e-01;-3.330e-01;2.244e-01;-3.496e-01;2.356e-01;9.525e-01;-3.496e-01;2.356e-01;9.524e-01;-1.665e-03;1.122e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.286198000;9.524e-01;-3.330e-01;2.244e-01;-3.496e-01;2.356e-01;9.525e-01;-3.496e-01;2.356e-01;9.524e-01;-1.665e-03;1.122e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.287198000;9.524e-01;-3.330e-01;2.242e-01;-3.496e-01;2.354e-01;9.525e-01;-3.496e-01;2.356e-01;9.524e-01;-1.665e-03;1.121e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.293198000;9.524e-01;-3.330e-01;2.242e-01;-3.496e-01;2.354e-01;9.525e-01;-3.496e-01;2.356e-01;9.524e-01;-1.665e-03;1.121e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.294198000;9.524e-01;-3.330e-01;2.242e-01;-3.496e-01;2.354e-01;9.525e-01;-3.496e-01;2.354e-01;9.524e-01;-1.665e-03;1.121e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.323198000;9.524e-01;-3.330e-01;2.242e-01;-3.496e-01;2.354e-01;9.525e-01;-3.496e-01;2.354e-01;9.524e-01;-1.665e-03;1.121e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.324198000;9.524e-01;-3.330e-01;2.240e-01;-3.496e-01;2.352e-01;9.525e-01;-3.496e-01;2.354e-01;9.524e-01;-1.665e-03;1.120e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.330198000;9.524e-01;-3.330e-01;2.240e-01;-3.496e-01;2.352e-01;9.525e-01;-3.496e-01;2.354e-01;9.524e-01;-1.665e-03;1.120e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.331198000;9.524e-01;-3.330e-01;2.240e-01;-3.496e-01;2.352e-01;9.525e-01;-3.496e-01;2.352e-01;9.524e-01;-1.665e-03;1.120e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.361198000;9.524e-01;-3.330e-01;2.240e-01;-3.496e-01;2.352e-01;9.525e-01;-3.496e-01;2.352e-01;9.524e-01;-1.665e-03;1.120e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.362198000;9.524e-01;-3.330e-01;2.238e-01;-3.496e-01;2.350e-01;9.525e-01;-3.496e-01;2.352e-01;9.524e-01;-1.665e-03;1.119e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.367198000;9.524e-01;-3.330e-01;2.238e-01;-3.496e-01;2.350e-01;9.525e-01;-3.496e-01;2.352e-01;9.524e-01;-1.665e-03;1.119e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.368198000;9.524e-01;-3.330e-01;2.238e-01;-3.496e-01;2.350e-01;9.524e-01;-3.496e-01;2.352e-01;9.524e-01;-1.665e-03;1.119e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.369198000;9.524e-01;-3.330e-01;2.238e-01;-3.496e-01;2.350e-01;9.524e-01;-3.496e-01;2.350e-01;9.524e-01;-1.665e-03;1.119e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.399198000;9.524e-01;-3.330e-01;2.238e-01;-3.496e-01;2.350e-01;9.524e-01;-3.496e-01;2.350e-01;9.524e-01;-1.665e-03;1.119e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.400198000;9.524e-01;-3.330e-01;2.236e-01;-3.496e-01;2.348e-01;9.524e-01;-3.496e-01;2.350e-01;9.524e-01;-1.665e-03;1.118e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.406198000;9.524e-01;-3.330e-01;2.236e-01;-3.496e-01;2.348e-01;9.524e-01;-3.496e-01;2.350e-01;9.524e-01;-1.665e-03;1.118e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.407198000;9.524e-01;-3.330e-01;2.236e-01;-3.496e-01;2.348e-01;9.524e-01;-3.496e-01;2.348e-01;9.524e-01;-1.665e-03;1.118e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.411198000;9.524e-01;-3.330e-01;2.236e-01;-3.496e-01;2.348e-01;9.524e-01;-3.496e-01;2.348e-01;9.524e-01;-1.665e-03;1.118e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.412198000;9.524e-01;-3.330e-01;2.236e-01;-3.497e-01;2.348e-01;9.524e-01;-3.496e-01;2.348e-01;9.524e-01;-1.665e-03;1.118e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.438198000;9.524e-01;-3.330e-01;2.236e-01;-3.497e-01;2.348e-01;9.524e-01;-3.496e-01;2.348e-01;9.524e-01;-1.665e-03;1.118e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.439198000;9.524e-01;-3.330e-01;2.234e-01;-3.497e-01;2.346e-01;9.524e-01;-3.496e-01;2.348e-01;9.524e-01;-1.665e-03;1.117e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.445198000;9.524e-01;-3.330e-01;2.234e-01;-3.497e-01;2.346e-01;9.524e-01;-3.496e-01;2.348e-01;9.524e-01;-1.665e-03;1.117e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.446198000;9.524e-01;-3.330e-01;2.234e-01;-3.497e-01;2.346e-01;9.524e-01;-3.496e-01;2.346e-01;9.524e-01;-1.665e-03;1.117e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.477198000;9.523e-01;-3.330e-01;2.234e-01;-3.497e-01;2.346e-01;9.524e-01;-3.496e-01;2.346e-01;9.523e-01;-1.665e-03;1.117e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.478198000;9.523e-01;-3.330e-01;2.232e-01;-3.497e-01;2.344e-01;9.524e-01;-3.496e-01;2.346e-01;9.523e-01;-1.665e-03;1.116e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.485198000;9.523e-01;-3.330e-01;2.232e-01;-3.497e-01;2.344e-01;9.524e-01;-3.496e-01;2.346e-01;9.523e-01;-1.665e-03;1.116e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.486198000;9.523e-01;-3.330e-01;2.232e-01;-3.497e-01;2.344e-01;9.524e-01;-3.496e-01;2.344e-01;9.523e-01;-1.665e-03;1.116e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.499198000;9.523e-01;-3.330e-01;2.232e-01;-3.497e-01;2.344e-01;9.524e-01;-3.496e-01;2.344e-01;9.523e-01;-1.665e-03;1.116e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.500198000;9.523e-01;-3.330e-01;2.232e-01;-3.497e-01;2.344e-01;9.524e-01;-3.497e-01;2.344e-01;9.523e-01;-1.665e-03;1.116e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.517198000;9.523e-01;-3.330e-01;2.232e-01;-3.497e-01;2.344e-01;9.524e-01;-3.497e-01;2.344e-01;9.523e-01;-1.665e-03;1.116e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.518198000;9.523e-01;-3.330e-01;2.230e-01;-3.497e-01;2.342e-01;9.524e-01;-3.497e-01;2.344e-01;9.523e-01;-1.665e-03;1.115e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.524198000;9.523e-01;-3.330e-01;2.230e-01;-3.497e-01;2.342e-01;9.524e-01;-3.497e-01;2.344e-01;9.523e-01;-1.665e-03;1.115e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.525198000;9.523e-01;-3.330e-01;2.230e-01;-3.497e-01;2.342e-01;9.524e-01;-3.497e-01;2.342e-01;9.523e-01;-1.665e-03;1.115e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.557198000;9.523e-01;-3.330e-01;2.230e-01;-3.497e-01;2.342e-01;9.524e-01;-3.497e-01;2.342e-01;9.523e-01;-1.665e-03;1.115e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.558198000;9.523e-01;-3.330e-01;2.228e-01;-3.497e-01;2.340e-01;9.524e-01;-3.497e-01;2.342e-01;9.523e-01;-1.665e-03;1.114e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.565198000;9.523e-01;-3.330e-01;2.228e-01;-3.497e-01;2.340e-01;9.523e-01;-3.497e-01;2.342e-01;9.523e-01;-1.665e-03;1.114e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.566198000;9.523e-01;-3.330e-01;2.228e-01;-3.497e-01;2.340e-01;9.523e-01;-3.497e-01;2.339e-01;9.523e-01;-1.665e-03;1.114e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.578198000;9.523e-01;-3.330e-01;2.228e-01;-3.497e-01;2.340e-01;9.523e-01;-3.497e-01;2.339e-01;9.523e-01;-1.665e-03;1.114e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.579198000;9.523e-01;-3.330e-01;2.228e-01;-3.497e-01;2.340e-01;9.523e-01;-3.497e-01;2.340e-01;9.523e-01;-1.665e-03;1.114e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.598198000;9.523e-01;-3.330e-01;2.228e-01;-3.497e-01;2.340e-01;9.523e-01;-3.497e-01;2.340e-01;9.523e-01;-1.665e-03;1.114e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.599198000;9.523e-01;-3.330e-01;2.226e-01;-3.497e-01;2.338e-01;9.523e-01;-3.497e-01;2.340e-01;9.523e-01;-1.665e-03;1.113e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.606198000;9.523e-01;-3.330e-01;2.226e-01;-3.497e-01;2.338e-01;9.523e-01;-3.497e-01;2.340e-01;9.523e-01;-1.665e-03;1.113e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.607198000;9.523e-01;-3.330e-01;2.226e-01;-3.497e-01;2.338e-01;9.523e-01;-3.497e-01;2.337e-01;9.523e-01;-1.665e-03;1.113e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.640198000;9.523e-01;-3.330e-01;2.226e-01;-3.497e-01;2.338e-01;9.523e-01;-3.497e-01;2.337e-01;9.523e-01;-1.665e-03;1.113e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.641198000;9.523e-01;-3.330e-01;2.224e-01;-3.497e-01;2.335e-01;9.523e-01;-3.497e-01;2.337e-01;9.523e-01;-1.665e-03;1.112e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.648198000;9.523e-01;-3.330e-01;2.224e-01;-3.497e-01;2.335e-01;9.523e-01;-3.497e-01;2.337e-01;9.523e-01;-1.665e-03;1.112e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.649198000;9.523e-01;-3.330e-01;2.224e-01;-3.497e-01;2.335e-01;9.523e-01;-3.497e-01;2.335e-01;9.523e-01;-1.665e-03;1.112e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.652198000;9.523e-01;-3.330e-01;2.224e-01;-3.497e-01;2.335e-01;9.523e-01;-3.497e-01;2.335e-01;9.523e-01;-1.665e-03;1.112e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.653198000;9.523e-01;-3.330e-01;2.224e-01;-3.497e-01;2.336e-01;9.523e-01;-3.497e-01;2.335e-01;9.523e-01;-1.665e-03;1.112e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.671198000;9.523e-01;-3.330e-01;2.224e-01;-3.497e-01;2.336e-01;9.523e-01;-3.497e-01;2.335e-01;9.523e-01;-1.665e-03;1.112e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.672198000;9.522e-01;-3.330e-01;2.224e-01;-3.497e-01;2.336e-01;9.523e-01;-3.497e-01;2.335e-01;9.522e-01;-1.665e-03;1.112e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.682198000;9.522e-01;-3.330e-01;2.224e-01;-3.497e-01;2.336e-01;9.523e-01;-3.497e-01;2.335e-01;9.522e-01;-1.665e-03;1.112e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.683198000;9.522e-01;-3.330e-01;2.222e-01;-3.497e-01;2.333e-01;9.523e-01;-3.497e-01;2.335e-01;9.522e-01;-1.665e-03;1.111e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.690198000;9.522e-01;-3.330e-01;2.222e-01;-3.497e-01;2.333e-01;9.523e-01;-3.497e-01;2.335e-01;9.522e-01;-1.665e-03;1.111e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.691198000;9.522e-01;-3.330e-01;2.222e-01;-3.497e-01;2.333e-01;9.523e-01;-3.497e-01;2.333e-01;9.522e-01;-1.665e-03;1.111e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.725198000;9.522e-01;-3.330e-01;2.222e-01;-3.497e-01;2.333e-01;9.523e-01;-3.497e-01;2.333e-01;9.522e-01;-1.665e-03;1.111e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.726198000;9.522e-01;-3.330e-01;2.220e-01;-3.497e-01;2.331e-01;9.523e-01;-3.497e-01;2.333e-01;9.522e-01;-1.665e-03;1.110e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.734198000;9.522e-01;-3.330e-01;2.220e-01;-3.497e-01;2.331e-01;9.523e-01;-3.497e-01;2.333e-01;9.522e-01;-1.665e-03;1.110e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.735198000;9.522e-01;-3.330e-01;2.220e-01;-3.497e-01;2.331e-01;9.523e-01;-3.497e-01;2.331e-01;9.522e-01;-1.665e-03;1.110e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.769198000;9.522e-01;-3.330e-01;2.220e-01;-3.497e-01;2.331e-01;9.522e-01;-3.497e-01;2.331e-01;9.522e-01;-1.665e-03;1.110e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.770198000;9.522e-01;-3.330e-01;2.218e-01;-3.497e-01;2.329e-01;9.522e-01;-3.497e-01;2.331e-01;9.522e-01;-1.665e-03;1.109e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.777198000;9.522e-01;-3.330e-01;2.218e-01;-3.497e-01;2.329e-01;9.522e-01;-3.497e-01;2.331e-01;9.522e-01;-1.665e-03;1.109e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.778198000;9.522e-01;-3.330e-01;2.218e-01;-3.497e-01;2.329e-01;9.522e-01;-3.497e-01;2.329e-01;9.522e-01;-1.665e-03;1.109e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.814198000;9.522e-01;-3.330e-01;2.218e-01;-3.497e-01;2.329e-01;9.522e-01;-3.497e-01;2.329e-01;9.522e-01;-1.665e-03;1.109e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.815198000;9.522e-01;-3.330e-01;2.216e-01;-3.497e-01;2.327e-01;9.522e-01;-3.497e-01;2.329e-01;9.522e-01;-1.665e-03;1.108e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.822198000;9.522e-01;-3.330e-01;2.216e-01;-3.497e-01;2.327e-01;9.522e-01;-3.497e-01;2.329e-01;9.522e-01;-1.665e-03;1.108e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.823198000;9.522e-01;-3.330e-01;2.216e-01;-3.497e-01;2.327e-01;9.522e-01;-3.497e-01;2.327e-01;9.522e-01;-1.665e-03;1.108e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.859198000;9.522e-01;-3.330e-01;2.216e-01;-3.497e-01;2.327e-01;9.522e-01;-3.497e-01;2.327e-01;9.522e-01;-1.665e-03;1.108e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.860198000;9.522e-01;-3.330e-01;2.214e-01;-3.497e-01;2.325e-01;9.522e-01;-3.497e-01;2.327e-01;9.522e-01;-1.665e-03;1.107e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.868198000;9.522e-01;-3.330e-01;2.214e-01;-3.497e-01;2.325e-01;9.522e-01;-3.497e-01;2.327e-01;9.522e-01;-1.665e-03;1.107e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.869198000;9.522e-01;-3.330e-01;2.214e-01;-3.497e-01;2.325e-01;9.522e-01;-3.497e-01;2.325e-01;9.522e-01;-1.665e-03;1.107e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.905198000;9.521e-01;-3.330e-01;2.214e-01;-3.497e-01;2.325e-01;9.522e-01;-3.497e-01;2.325e-01;9.521e-01;-1.665e-03;1.107e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.906198000;9.521e-01;-3.330e-01;2.212e-01;-3.497e-01;2.323e-01;9.522e-01;-3.497e-01;2.325e-01;9.521e-01;-1.665e-03;1.106e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.914198000;9.521e-01;-3.330e-01;2.212e-01;-3.497e-01;2.323e-01;9.522e-01;-3.497e-01;2.325e-01;9.521e-01;-1.665e-03;1.106e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.915198000;9.521e-01;-3.330e-01;2.212e-01;-3.497e-01;2.323e-01;9.522e-01;-3.497e-01;2.323e-01;9.521e-01;-1.665e-03;1.106e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.952198000;9.521e-01;-3.330e-01;2.212e-01;-3.497e-01;2.323e-01;9.522e-01;-3.497e-01;2.323e-01;9.521e-01;-1.665e-03;1.106e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.953198000;9.521e-01;-3.330e-01;2.210e-01;-3.497e-01;2.321e-01;9.522e-01;-3.497e-01;2.323e-01;9.521e-01;-1.665e-03;1.105e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.961198000;9.521e-01;-3.330e-01;2.210e-01;-3.497e-01;2.321e-01;9.522e-01;-3.497e-01;2.323e-01;9.521e-01;-1.665e-03;1.105e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.962198000;9.521e-01;-3.330e-01;2.210e-01;-3.497e-01;2.321e-01;9.522e-01;-3.497e-01;2.321e-01;9.521e-01;-1.665e-03;1.105e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.982198000;9.521e-01;-3.330e-01;2.210e-01;-3.497e-01;2.321e-01;9.522e-01;-3.497e-01;2.321e-01;9.521e-01;-1.665e-03;1.105e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
35.983198000;9.521e-01;-3.330e-01;2.210e-01;-3.498e-01;2.321e-01;9.522e-01;-3.497e-01;2.321e-01;9.521e-01;-1.665e-03;1.105e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.000198000;9.521e-01;-3.330e-01;2.210e-01;-3.498e-01;2.321e-01;9.521e-01;-3.497e-01;2.321e-01;9.521e-01;-1.665e-03;1.105e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.001198000;9.521e-01;-3.330e-01;2.208e-01;-3.498e-01;2.319e-01;9.521e-01;-3.497e-01;2.321e-01;9.521e-01;-1.665e-03;1.104e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.009198000;9.521e-01;-3.330e-01;2.208e-01;-3.498e-01;2.319e-01;9.521e-01;-3.497e-01;2.321e-01;9.521e-01;-1.665e-03;1.104e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.010198000;9.521e-01;-3.330e-01;2.208e-01;-3.498e-01;2.319e-01;9.521e-01;-3.497e-01;2.319e-01;9.521e-01;-1.665e-03;1.104e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.049198000;9.521e-01;-3.330e-01;2.208e-01;-3.498e-01;2.319e-01;9.521e-01;-3.497e-01;2.319e-01;9.521e-01;-1.665e-03;1.104e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.050198000;9.521e-01;-3.330e-01;2.206e-01;-3.498e-01;2.317e-01;9.521e-01;-3.497e-01;2.319e-01;9.521e-01;-1.665e-03;1.103e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.058198000;9.521e-01;-3.330e-01;2.206e-01;-3.498e-01;2.317e-01;9.521e-01;-3.497e-01;2.319e-01;9.521e-01;-1.665e-03;1.103e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.059198000;9.521e-01;-3.330e-01;2.206e-01;-3.498e-01;2.317e-01;9.521e-01;-3.497e-01;2.317e-01;9.521e-01;-1.665e-03;1.103e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.091198000;9.521e-01;-3.330e-01;2.206e-01;-3.498e-01;2.317e-01;9.521e-01;-3.497e-01;2.317e-01;9.521e-01;-1.665e-03;1.103e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.092198000;9.521e-01;-3.330e-01;2.206e-01;-3.498e-01;2.317e-01;9.521e-01;-3.498e-01;2.317e-01;9.521e-01;-1.665e-03;1.103e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.099198000;9.521e-01;-3.330e-01;2.206e-01;-3.498e-01;2.317e-01;9.521e-01;-3.498e-01;2.317e-01;9.521e-01;-1.665e-03;1.103e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.100198000;9.521e-01;-3.330e-01;2.204e-01;-3.498e-01;2.315e-01;9.521e-01;-3.498e-01;2.317e-01;9.521e-01;-1.665e-03;1.102e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.109198000;9.521e-01;-3.330e-01;2.204e-01;-3.498e-01;2.315e-01;9.521e-01;-3.498e-01;2.317e-01;9.521e-01;-1.665e-03;1.102e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.110198000;9.521e-01;-3.330e-01;2.204e-01;-3.498e-01;2.315e-01;9.521e-01;-3.498e-01;2.315e-01;9.521e-01;-1.665e-03;1.102e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.150198000;9.520e-01;-3.330e-01;2.204e-01;-3.498e-01;2.315e-01;9.521e-01;-3.498e-01;2.315e-01;9.520e-01;-1.665e-03;1.102e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.151198000;9.520e-01;-3.330e-01;2.202e-01;-3.498e-01;2.313e-01;9.521e-01;-3.498e-01;2.315e-01;9.520e-01;-1.665e-03;1.101e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.160198000;9.520e-01;-3.330e-01;2.202e-01;-3.498e-01;2.313e-01;9.521e-01;-3.498e-01;2.315e-01;9.520e-01;-1.665e-03;1.101e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
36.161198000;9.520e-01;-3.330e-01;2.202e-01;-3.498e-01;2.313e-01;9.521e-01;-3.498e-01;2.313e-01;9.520e-01;-1.665e-03;1.101e-03;5.000e+01;1.000e+01;-3.330e-01;2.160e-01;5.000e+01
