time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
21.356252000;1.250e+00;-6.669e-01;-4.115e-01;-5.335e-01;-3.292e-01;1.127e+00;1.216e+00;-5.275e-01;-3.045e-01;1.250e+00;-4.001e-01;-2.469e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.357252000;1.250e+00;-6.669e-01;-4.115e-01;-5.335e-01;-3.292e-01;1.127e+00;1.216e+00;-5.275e-01;-3.046e-01;1.250e+00;-4.001e-01;-2.469e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.358252000;1.250e+00;-6.669e-01;-4.116e-01;-5.335e-01;-3.293e-01;1.127e+00;1.216e+00;-5.276e-01;-3.047e-01;1.250e+00;-4.001e-01;-2.470e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.359252000;1.250e+00;-6.669e-01;-4.117e-01;-5.335e-01;-3.294e-01;1.126e+00;1.216e+00;-5.276e-01;-3.047e-01;1.250e+00;-4.001e-01;-2.470e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.360252000;1.250e+00;-6.669e-01;-4.118e-01;-5.335e-01;-3.294e-01;1.126e+00;1.216e+00;-5.276e-01;-3.048e-01;1.250e+00;-4.001e-01;-2.471e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.361252000;1.250e+00;-6.669e-01;-4.119e-01;-5.335e-01;-3.295e-01;1.126e+00;1.216e+00;-5.276e-01;-3.048e-01;1.250e+00;-4.001e-01;-2.471e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.362252000;1.250e+00;-6.669e-01;-4.120e-01;-5.335e-01;-3.296e-01;1.126e+00;1.216e+00;-5.276e-01;-3.049e-01;1.250e+00;-4.001e-01;-2.472e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.363252000;1.250e+00;-6.669e-01;-4.120e-01;-5.335e-01;-3.296e-01;1.126e+00;1.216e+00;-5.276e-01;-3.050e-01;1.250e+00;-4.001e-01;-2.472e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.364252000;1.250e+00;-6.669e-01;-4.121e-01;-5.335e-01;-3.297e-01;1.126e+00;1.216e+00;-5.276e-01;-3.050e-01;1.250e+00;-4.001e-01;-2.473e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.365252000;1.250e+00;-6.669e-01;-4.122e-01;-5.335e-01;-3.298e-01;1.126e+00;1.216e+00;-5.276e-01;-3.051e-01;1.250e+00;-4.001e-01;-2.473e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.366252000;1.250e+00;-6.669e-01;-4.123e-01;-5.335e-01;-3.298e-01;1.126e+00;1.216e+00;-5.276e-01;-3.052e-01;1.250e+00;-4.001e-01;-2.474e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.367252000;1.250e+00;-6.669e-01;-4.124e-01;-5.335e-01;-3.299e-01;1.126e+00;1.216e+00;-5.276e-01;-3.052e-01;1.250e+00;-4.001e-01;-2.474e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.368252000;1.250e+00;-6.669e-01;-4.124e-01;-5.335e-01;-3.299e-01;1.126e+00;1.216e+00;-5.276e-01;-3.053e-01;1.250e+00;-4.001e-01;-2.475e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.369252000;1.250e+00;-6.669e-01;-4.125e-01;-5.335e-01;-3.300e-01;1.126e+00;1.216e+00;-5.276e-01;-3.054e-01;1.250e+00;-4.001e-01;-2.475e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.370252000;1.250e+00;-6.669e-01;-4.126e-01;-5.335e-01;-3.301e-01;1.126e+00;1.216e+00;-5.276e-01;-3.054e-01;1.250e+00;-4.001e-01;-2.476e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.371252000;1.250e+00;-6.669e-01;-4.127e-01;-5.335e-01;-3.301e-01;1.126e+00;1.216e+00;-5.276e-01;-3.055e-01;1.250e+00;-4.001e-01;-2.476e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.372252000;1.250e+00;-6.669e-01;-4.128e-01;-5.335e-01;-3.302e-01;1.126e+00;1.215e+00;-5.276e-01;-3.056e-01;1.250e+00;-4.001e-01;-2.477e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.373252000;1.250e+00;-6.669e-01;-4.128e-01;-5.335e-01;-3.303e-01;1.126e+00;1.215e+00;-5.276e-01;-3.056e-01;1.250e+00;-4.001e-01;-2.477e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.374252000;1.250e+00;-6.669e-01;-4.129e-01;-5.335e-01;-3.303e-01;1.126e+00;1.215e+00;-5.276e-01;-3.057e-01;1.250e+00;-4.001e-01;-2.477e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.375252000;1.250e+00;-6.669e-01;-4.130e-01;-5.335e-01;-3.304e-01;1.126e+00;1.215e+00;-5.276e-01;-3.057e-01;1.250e+00;-4.001e-01;-2.478e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.376252000;1.250e+00;-6.669e-01;-4.131e-01;-5.335e-01;-3.305e-01;1.126e+00;1.215e+00;-5.276e-01;-3.058e-01;1.250e+00;-4.001e-01;-2.478e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.377252000;1.250e+00;-6.669e-01;-4.132e-01;-5.335e-01;-3.305e-01;1.126e+00;1.215e+00;-5.276e-01;-3.059e-01;1.250e+00;-4.001e-01;-2.479e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.378252000;1.250e+00;-6.669e-01;-4.132e-01;-5.335e-01;-3.306e-01;1.126e+00;1.215e+00;-5.276e-01;-3.059e-01;1.250e+00;-4.001e-01;-2.479e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.379252000;1.250e+00;-6.669e-01;-4.133e-01;-5.335e-01;-3.307e-01;1.126e+00;1.215e+00;-5.276e-01;-3.060e-01;1.250e+00;-4.001e-01;-2.480e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.380252000;1.250e+00;-6.669e-01;-4.134e-01;-5.335e-01;-3.307e-01;1.126e+00;1.215e+00;-5.276e-01;-3.061e-01;1.250e+00;-4.001e-01;-2.480e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.381252000;1.250e+00;-6.669e-01;-4.135e-01;-5.335e-01;-3.308e-01;1.126e+00;1.215e+00;-5.276e-01;-3.061e-01;1.250e+00;-4.001e-01;-2.481e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.382252000;1.250e+00;-6.669e-01;-4.136e-01;-5.335e-01;-3.308e-01;1.126e+00;1.215e+00;-5.276e-01;-3.062e-01;1.250e+00;-4.002e-01;-2.481e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.383252000;1.250e+00;-6.669e-01;-4.136e-01;-5.335e-01;-3.309e-01;1.126e+00;1.215e+00;-5.276e-01;-3.063e-01;1.250e+00;-4.002e-01;-2.482e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.384252000;1.250e+00;-6.669e-01;-4.137e-01;-5.335e-01;-3.310e-01;1.126e+00;1.215e+00;-5.276e-01;-3.063e-01;1.250e+00;-4.002e-01;-2.482e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.385252000;1.250e+00;-6.669e-01;-4.138e-01;-5.335e-01;-3.310e-01;1.126e+00;1.215e+00;-5.276e-01;-3.064e-01;1.250e+00;-4.002e-01;-2.483e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.386252000;1.250e+00;-6.669e-01;-4.139e-01;-5.335e-01;-3.311e-01;1.126e+00;1.215e+00;-5.276e-01;-3.065e-01;1.250e+00;-4.002e-01;-2.483e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.387252000;1.250e+00;-6.669e-01;-4.140e-01;-5.335e-01;-3.312e-01;1.126e+00;1.215e+00;-5.276e-01;-3.065e-01;1.250e+00;-4.002e-01;-2.484e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.388252000;1.250e+00;-6.669e-01;-4.140e-01;-5.335e-01;-3.312e-01;1.126e+00;1.215e+00;-5.276e-01;-3.066e-01;1.250e+00;-4.002e-01;-2.484e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.389252000;1.250e+00;-6.669e-01;-4.141e-01;-5.335e-01;-3.313e-01;1.126e+00;1.215e+00;-5.276e-01;-3.067e-01;1.250e+00;-4.002e-01;-2.485e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.390252000;1.250e+00;-6.669e-01;-4.142e-01;-5.335e-01;-3.314e-01;1.126e+00;1.215e+00;-5.276e-01;-3.067e-01;1.250e+00;-4.002e-01;-2.485e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.391252000;1.250e+00;-6.669e-01;-4.143e-01;-5.335e-01;-3.314e-01;1.126e+00;1.215e+00;-5.276e-01;-3.068e-01;1.250e+00;-4.002e-01;-2.486e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.392252000;1.250e+00;-6.669e-01;-4.144e-01;-5.335e-01;-3.315e-01;1.126e+00;1.215e+00;-5.276e-01;-3.068e-01;1.250e+00;-4.002e-01;-2.486e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.393252000;1.250e+00;-6.669e-01;-4.144e-01;-5.335e-01;-3.316e-01;1.126e+00;1.215e+00;-5.276e-01;-3.069e-01;1.250e+00;-4.002e-01;-2.487e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.394252000;1.250e+00;-6.669e-01;-4.145e-01;-5.335e-01;-3.316e-01;1.126e+00;1.215e+00;-5.276e-01;-3.070e-01;1.250e+00;-4.002e-01;-2.487e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.395252000;1.250e+00;-6.669e-01;-4.146e-01;-5.335e-01;-3.317e-01;1.126e+00;1.215e+00;-5.276e-01;-3.070e-01;1.250e+00;-4.002e-01;-2.488e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.396252000;1.250e+00;-6.669e-01;-4.147e-01;-5.335e-01;-3.317e-01;1.126e+00;1.215e+00;-5.276e-01;-3.071e-01;1.250e+00;-4.002e-01;-2.488e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.397252000;1.250e+00;-6.669e-01;-4.148e-01;-5.335e-01;-3.318e-01;1.126e+00;1.215e+00;-5.276e-01;-3.072e-01;1.250e+00;-4.002e-01;-2.489e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.398252000;1.250e+00;-6.669e-01;-4.148e-01;-5.335e-01;-3.319e-01;1.126e+00;1.215e+00;-5.276e-01;-3.072e-01;1.250e+00;-4.002e-01;-2.489e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.399252000;1.250e+00;-6.669e-01;-4.149e-01;-5.335e-01;-3.319e-01;1.126e+00;1.215e+00;-5.276e-01;-3.073e-01;1.250e+00;-4.002e-01;-2.490e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.400252000;1.250e+00;-6.669e-01;-4.150e-01;-5.335e-01;-3.320e-01;1.125e+00;1.215e+00;-5.276e-01;-3.074e-01;1.250e+00;-4.002e-01;-2.490e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.401252000;1.250e+00;-6.669e-01;-4.151e-01;-5.335e-01;-3.321e-01;1.125e+00;1.215e+00;-5.276e-01;-3.074e-01;1.250e+00;-4.002e-01;-2.490e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.402252000;1.250e+00;-6.669e-01;-4.152e-01;-5.335e-01;-3.321e-01;1.125e+00;1.215e+00;-5.276e-01;-3.075e-01;1.250e+00;-4.002e-01;-2.491e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.403252000;1.250e+00;-6.669e-01;-4.152e-01;-5.335e-01;-3.322e-01;1.125e+00;1.215e+00;-5.276e-01;-3.076e-01;1.250e+00;-4.002e-01;-2.491e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.404252000;1.250e+00;-6.669e-01;-4.153e-01;-5.335e-01;-3.323e-01;1.125e+00;1.215e+00;-5.276e-01;-3.076e-01;1.250e+00;-4.002e-01;-2.492e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.405252000;1.250e+00;-6.669e-01;-4.154e-01;-5.335e-01;-3.323e-01;1.125e+00;1.215e+00;-5.276e-01;-3.077e-01;1.250e+00;-4.002e-01;-2.492e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.406252000;1.250e+00;-6.669e-01;-4.155e-01;-5.335e-01;-3.324e-01;1.125e+00;1.215e+00;-5.276e-01;-3.077e-01;1.250e+00;-4.002e-01;-2.493e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.407252000;1.250e+00;-6.669e-01;-4.156e-01;-5.335e-01;-3.324e-01;1.125e+00;1.215e+00;-5.277e-01;-3.078e-01;1.250e+00;-4.002e-01;-2.493e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.408252000;1.250e+00;-6.669e-01;-4.156e-01;-5.335e-01;-3.325e-01;1.125e+00;1.215e+00;-5.277e-01;-3.079e-01;1.250e+00;-4.002e-01;-2.494e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.409252000;1.250e+00;-6.669e-01;-4.157e-01;-5.335e-01;-3.326e-01;1.125e+00;1.215e+00;-5.277e-01;-3.079e-01;1.250e+00;-4.002e-01;-2.494e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.410252000;1.250e+00;-6.669e-01;-4.158e-01;-5.335e-01;-3.326e-01;1.125e+00;1.215e+00;-5.277e-01;-3.080e-01;1.250e+00;-4.002e-01;-2.495e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.411252000;1.250e+00;-6.669e-01;-4.159e-01;-5.335e-01;-3.327e-01;1.125e+00;1.215e+00;-5.277e-01;-3.081e-01;1.250e+00;-4.002e-01;-2.495e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.412252000;1.250e+00;-6.669e-01;-4.160e-01;-5.335e-01;-3.328e-01;1.125e+00;1.215e+00;-5.277e-01;-3.081e-01;1.250e+00;-4.002e-01;-2.496e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.413252000;1.250e+00;-6.669e-01;-4.160e-01;-5.335e-01;-3.328e-01;1.125e+00;1.215e+00;-5.277e-01;-3.082e-01;1.250e+00;-4.002e-01;-2.496e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.414252000;1.250e+00;-6.669e-01;-4.161e-01;-5.335e-01;-3.329e-01;1.125e+00;1.215e+00;-5.277e-01;-3.083e-01;1.250e+00;-4.002e-01;-2.497e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.415252000;1.250e+00;-6.669e-01;-4.162e-01;-5.335e-01;-3.330e-01;1.125e+00;1.215e+00;-5.277e-01;-3.083e-01;1.250e+00;-4.002e-01;-2.497e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.416252000;1.250e+00;-6.669e-01;-4.163e-01;-5.335e-01;-3.330e-01;1.125e+00;1.215e+00;-5.277e-01;-3.084e-01;1.250e+00;-4.002e-01;-2.498e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.417252000;1.250e+00;-6.669e-01;-4.164e-01;-5.335e-01;-3.331e-01;1.125e+00;1.215e+00;-5.277e-01;-3.085e-01;1.250e+00;-4.002e-01;-2.498e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.418252000;1.250e+00;-6.669e-01;-4.164e-01;-5.335e-01;-3.332e-01;1.125e+00;1.215e+00;-5.277e-01;-3.085e-01;1.250e+00;-4.002e-01;-2.499e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.419252000;1.250e+00;-6.669e-01;-4.165e-01;-5.335e-01;-3.332e-01;1.125e+00;1.215e+00;-5.277e-01;-3.086e-01;1.250e+00;-4.002e-01;-2.499e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.420252000;1.250e+00;-6.669e-01;-4.166e-01;-5.335e-01;-3.333e-01;1.125e+00;1.215e+00;-5.277e-01;-3.087e-01;1.250e+00;-4.002e-01;-2.500e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.421252000;1.250e+00;-6.669e-01;-4.167e-01;-5.335e-01;-3.333e-01;1.125e+00;1.215e+00;-5.277e-01;-3.087e-01;1.250e+00;-4.002e-01;-2.500e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.422252000;1.250e+00;-6.669e-01;-4.168e-01;-5.335e-01;-3.334e-01;1.125e+00;1.215e+00;-5.277e-01;-3.088e-01;1.250e+00;-4.002e-01;-2.501e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.423252000;1.250e+00;-6.669e-01;-4.168e-01;-5.335e-01;-3.335e-01;1.125e+00;1.215e+00;-5.277e-01;-3.088e-01;1.250e+00;-4.002e-01;-2.501e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.424252000;1.250e+00;-6.669e-01;-4.169e-01;-5.335e-01;-3.335e-01;1.125e+00;1.215e+00;-5.277e-01;-3.089e-01;1.250e+00;-4.002e-01;-2.502e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.425252000;1.250e+00;-6.669e-01;-4.170e-01;-5.335e-01;-3.336e-01;1.125e+00;1.215e+00;-5.277e-01;-3.090e-01;1.250e+00;-4.002e-01;-2.502e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.426252000;1.250e+00;-6.669e-01;-4.171e-01;-5.335e-01;-3.337e-01;1.125e+00;1.215e+00;-5.277e-01;-3.090e-01;1.250e+00;-4.002e-01;-2.503e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.427252000;1.250e+00;-6.669e-01;-4.172e-01;-5.335e-01;-3.337e-01;1.125e+00;1.215e+00;-5.277e-01;-3.091e-01;1.250e+00;-4.002e-01;-2.503e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.428252000;1.250e+00;-6.669e-01;-4.172e-01;-5.335e-01;-3.338e-01;1.125e+00;1.215e+00;-5.277e-01;-3.092e-01;1.250e+00;-4.002e-01;-2.503e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.429252000;1.250e+00;-6.669e-01;-4.173e-01;-5.335e-01;-3.339e-01;1.125e+00;1.215e+00;-5.277e-01;-3.092e-01;1.250e+00;-4.002e-01;-2.504e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.430252000;1.250e+00;-6.669e-01;-4.174e-01;-5.335e-01;-3.339e-01;1.125e+00;1.215e+00;-5.277e-01;-3.093e-01;1.250e+00;-4.002e-01;-2.504e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.431252000;1.250e+00;-6.669e-01;-4.175e-01;-5.335e-01;-3.340e-01;1.125e+00;1.215e+00;-5.277e-01;-3.094e-01;1.250e+00;-4.002e-01;-2.505e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.432252000;1.250e+00;-6.669e-01;-4.176e-01;-5.335e-01;-3.341e-01;1.125e+00;1.215e+00;-5.277e-01;-3.094e-01;1.250e+00;-4.002e-01;-2.505e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.433252000;1.250e+00;-6.669e-01;-4.176e-01;-5.335e-01;-3.341e-01;1.125e+00;1.215e+00;-5.277e-01;-3.095e-01;1.250e+00;-4.002e-01;-2.506e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.434252000;1.250e+00;-6.669e-01;-4.177e-01;-5.335e-01;-3.342e-01;1.125e+00;1.215e+00;-5.277e-01;-3.096e-01;1.250e+00;-4.002e-01;-2.506e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.435252000;1.250e+00;-6.669e-01;-4.178e-01;-5.335e-01;-3.342e-01;1.125e+00;1.215e+00;-5.277e-01;-3.096e-01;1.250e+00;-4.002e-01;-2.507e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.436252000;1.250e+00;-6.669e-01;-4.179e-01;-5.335e-01;-3.343e-01;1.125e+00;1.215e+00;-5.277e-01;-3.097e-01;1.250e+00;-4.002e-01;-2.507e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.437252000;1.250e+00;-6.669e-01;-4.180e-01;-5.335e-01;-3.344e-01;1.125e+00;1.215e+00;-5.277e-01;-3.097e-01;1.250e+00;-4.002e-01;-2.508e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.438252000;1.250e+00;-6.669e-01;-4.180e-01;-5.335e-01;-3.344e-01;1.125e+00;1.215e+00;-5.277e-01;-3.098e-01;1.250e+00;-4.002e-01;-2.508e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.439252000;1.250e+00;-6.669e-01;-4.181e-01;-5.335e-01;-3.345e-01;1.125e+00;1.215e+00;-5.277e-01;-3.099e-01;1.250e+00;-4.002e-01;-2.509e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.440252000;1.250e+00;-6.669e-01;-4.182e-01;-5.335e-01;-3.346e-01;1.125e+00;1.215e+00;-5.277e-01;-3.099e-01;1.250e+00;-4.002e-01;-2.509e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.441252000;1.250e+00;-6.669e-01;-4.183e-01;-5.335e-01;-3.346e-01;1.125e+00;1.215e+00;-5.277e-01;-3.100e-01;1.250e+00;-4.002e-01;-2.510e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.442252000;1.250e+00;-6.669e-01;-4.184e-01;-5.335e-01;-3.347e-01;1.124e+00;1.215e+00;-5.277e-01;-3.101e-01;1.250e+00;-4.002e-01;-2.510e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.443252000;1.250e+00;-6.669e-01;-4.184e-01;-5.335e-01;-3.348e-01;1.124e+00;1.215e+00;-5.277e-01;-3.101e-01;1.250e+00;-4.002e-01;-2.511e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.444252000;1.250e+00;-6.669e-01;-4.185e-01;-5.335e-01;-3.348e-01;1.124e+00;1.215e+00;-5.277e-01;-3.102e-01;1.250e+00;-4.002e-01;-2.511e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.445252000;1.250e+00;-6.669e-01;-4.186e-01;-5.335e-01;-3.349e-01;1.124e+00;1.215e+00;-5.277e-01;-3.103e-01;1.250e+00;-4.002e-01;-2.512e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.446252000;1.250e+00;-6.669e-01;-4.187e-01;-5.335e-01;-3.349e-01;1.124e+00;1.215e+00;-5.277e-01;-3.103e-01;1.250e+00;-4.002e-01;-2.512e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.447252000;1.250e+00;-6.669e-01;-4.188e-01;-5.335e-01;-3.350e-01;1.124e+00;1.215e+00;-5.277e-01;-3.104e-01;1.250e+00;-4.002e-01;-2.513e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.448252000;1.250e+00;-6.669e-01;-4.188e-01;-5.335e-01;-3.351e-01;1.124e+00;1.215e+00;-5.277e-01;-3.105e-01;1.250e+00;-4.002e-01;-2.513e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.449252000;1.250e+00;-6.669e-01;-4.189e-01;-5.335e-01;-3.351e-01;1.124e+00;1.215e+00;-5.277e-01;-3.105e-01;1.250e+00;-4.002e-01;-2.514e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.450252000;1.250e+00;-6.669e-01;-4.190e-01;-5.335e-01;-3.352e-01;1.124e+00;1.215e+00;-5.277e-01;-3.106e-01;1.250e+00;-4.002e-01;-2.514e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.451252000;1.250e+00;-6.669e-01;-4.191e-01;-5.335e-01;-3.353e-01;1.124e+00;1.215e+00;-5.277e-01;-3.106e-01;1.250e+00;-4.002e-01;-2.515e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.452252000;1.250e+00;-6.669e-01;-4.192e-01;-5.335e-01;-3.353e-01;1.124e+00;1.215e+00;-5.277e-01;-3.107e-01;1.250e+00;-4.002e-01;-2.515e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.453252000;1.250e+00;-6.669e-01;-4.192e-01;-5.335e-01;-3.354e-01;1.124e+00;1.215e+00;-5.277e-01;-3.108e-01;1.250e+00;-4.002e-01;-2.515e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.454252000;1.250e+00;-6.669e-01;-4.193e-01;-5.335e-01;-3.355e-01;1.124e+00;1.215e+00;-5.277e-01;-3.108e-01;1.250e+00;-4.002e-01;-2.516e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.455252000;1.250e+00;-6.669e-01;-4.194e-01;-5.335e-01;-3.355e-01;1.124e+00;1.215e+00;-5.277e-01;-3.109e-01;1.250e+00;-4.002e-01;-2.516e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.456252000;1.250e+00;-6.669e-01;-4.195e-01;-5.335e-01;-3.356e-01;1.124e+00;1.215e+00;-5.277e-01;-3.110e-01;1.250e+00;-4.002e-01;-2.517e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
21.457252000;1.250e+00;-6.669e-01;-4.196e-01;-5.335e-01;-3.357e-01;1.124e+00;1.215e+00;-5.277e-01;-3.110e-01;1.250e+00;-4.002e-01;-2.517e-01;-6.667e-01;2.167e-01;1.109e+00;5.000e+01;5.000e+01
