time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;InfiniteBus_BUS_NetworkFrequencyPu;NetworkFrequencyPu
20.153408000;3.893e-03;-2.333e-05;-5.666e-05;-5.994e-03;-1.456e-02;3.887e-03;3.893e-03;1.728e-09;1.083e-09;3.893e-03;-2.100e-05;-5.100e-05;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.153571000;4.032e-03;-1.411e-04;1.700e-04;-3.500e-02;4.216e-02;4.025e-03;4.032e-03;1.798e-09;1.118e-09;4.032e-03;-1.270e-04;1.530e-04;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.153734000;4.170e-03;5.011e-04;-1.094e-03;1.202e-01;-2.625e-01;4.161e-03;4.170e-03;1.875e-09;1.143e-09;4.170e-03;4.510e-04;-9.850e-04;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.153766000;4.198e-03;-4.444e-05;-2.221e-05;-1.059e-02;-5.294e-03;4.191e-03;4.198e-03;1.958e-09;1.160e-09;4.198e-03;-4.000e-05;-2.000e-05;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.153815000;4.239e-03;-4.556e-05;-2.221e-05;-1.075e-02;-5.242e-03;4.232e-03;4.239e-03;2.131e-09;1.170e-09;4.239e-03;-4.100e-05;-2.000e-05;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.276558000;1.084e-01;-1.153e-03;-5.767e-04;-1.063e-02;-5.317e-03;1.083e-01;1.084e-01;5.668e-09;1.896e-09;1.084e-01;-1.038e-03;-5.190e-04;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.276607000;1.085e-01;-1.154e-03;-5.767e-04;-1.064e-02;-5.315e-03;1.083e-01;1.085e-01;5.595e-09;4.652e-09;1.085e-01;-1.039e-03;-5.190e-04;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.276607000;1.085e-01;-1.154e-03;-5.767e-04;-1.064e-02;-5.315e-03;1.083e-01;1.085e-01;5.560e-09;4.788e-09;1.085e-01;-1.039e-03;-5.190e-04;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.276608000;1.085e-01;-1.154e-03;-5.756e-04;-1.064e-02;-5.305e-03;1.083e-01;1.085e-01;5.517e-09;1.024e-05;1.085e-01;-1.039e-03;-5.180e-04;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.276609000;1.085e-01;-1.153e-03;-5.744e-04;-1.063e-02;-5.295e-03;1.083e-01;1.085e-01;5.468e-09;3.073e-05;1.085e-01;-1.038e-03;-5.170e-04;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.276623000;1.085e-01;-1.149e-03;-5.489e-04;-1.059e-02;-5.059e-03;1.083e-01;1.085e-01;5.120e-05;2.662e-04;1.085e-01;-1.034e-03;-4.940e-04;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.281710000;1.128e-01;1.883e-03;1.371e-02;1.669e-02;1.215e-01;1.169e-01;1.240e-01;2.695e-02;1.269e-01;1.128e-01;1.695e-03;1.234e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.281838000;1.129e-01;1.988e-03;1.422e-02;1.760e-02;1.259e-01;1.172e-01;1.244e-01;2.784e-02;1.313e-01;1.129e-01;1.789e-03;1.280e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.281966000;1.130e-01;2.093e-03;1.474e-02;1.852e-02;1.304e-01;1.175e-01;1.249e-01;2.873e-02;1.358e-01;1.130e-01;1.884e-03;1.327e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.285518000;1.161e-01;5.007e-03;3.320e-02;4.314e-02;2.861e-01;1.260e-01;1.415e-01;5.359e-02;2.914e-01;1.161e-01;4.506e-03;2.988e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.286030000;1.165e-01;5.298e-03;3.659e-02;4.548e-02;3.141e-01;1.275e-01;1.443e-01;5.643e-02;3.194e-01;1.165e-01;4.768e-03;3.293e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.286158000;1.166e-01;5.369e-03;3.747e-02;4.605e-02;3.214e-01;1.278e-01;1.451e-01;5.714e-02;3.266e-01;1.166e-01;4.832e-03;3.372e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.286286000;1.167e-01;5.440e-03;3.837e-02;4.661e-02;3.287e-01;1.282e-01;1.458e-01;5.786e-02;3.339e-01;1.167e-01;4.896e-03;3.453e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.286414000;1.168e-01;5.510e-03;3.927e-02;4.717e-02;3.362e-01;1.286e-01;1.465e-01;5.858e-02;3.414e-01;1.168e-01;4.959e-03;3.534e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.286542000;1.169e-01;5.579e-03;4.019e-02;4.771e-02;3.437e-01;1.290e-01;1.473e-01;5.930e-02;3.489e-01;1.169e-01;5.021e-03;3.617e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.289102000;1.191e-01;6.760e-03;6.151e-02;5.676e-02;5.164e-01;1.376e-01;1.642e-01;7.462e-02;5.208e-01;1.191e-01;6.084e-03;5.536e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.289486000;1.194e-01;6.898e-03;6.523e-02;5.776e-02;5.462e-01;1.390e-01;1.671e-01;7.712e-02;5.504e-01;1.194e-01;6.208e-03;5.871e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.292174000;1.217e-01;7.457e-03;9.570e-02;6.127e-02;7.863e-01;1.504e-01;1.897e-01;9.698e-02;7.890e-01;1.217e-01;6.711e-03;8.613e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.292558000;1.220e-01;7.464e-03;1.007e-01;6.117e-02;8.255e-01;1.523e-01;1.934e-01;1.002e-01;8.279e-01;1.220e-01;6.718e-03;9.067e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.292686000;1.221e-01;7.462e-03;1.025e-01;6.110e-02;8.389e-01;1.529e-01;1.946e-01;1.013e-01;8.412e-01;1.221e-01;6.716e-03;9.222e-02;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.294077000;1.233e-01;7.256e-03;1.224e-01;5.883e-02;9.924e-01;1.600e-01;2.088e-01;1.142e-01;9.936e-01;1.233e-01;6.530e-03;1.101e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.294109000;1.233e-01;7.222e-03;1.224e-01;5.855e-02;9.924e-01;1.601e-01;2.089e-01;1.140e-01;9.936e-01;1.233e-01;6.500e-03;1.102e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.302172000;1.302e-01;8.122e-04;1.295e-01;6.239e-03;9.949e-01;1.691e-01;2.154e-01;8.117e-02;9.970e-01;1.302e-01;7.311e-04;1.166e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.304132000;1.319e-01;-2.666e-04;1.312e-01;-2.022e-03;9.950e-01;1.712e-01;2.170e-01;7.568e-02;9.975e-01;1.319e-01;-2.399e-04;1.181e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.304836000;1.325e-01;-6.155e-04;1.318e-01;-4.647e-03;9.951e-01;1.720e-01;2.175e-01;7.391e-02;9.977e-01;1.325e-01;-5.539e-04;1.186e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.307140000;1.344e-01;-1.622e-03;1.338e-01;-1.207e-02;9.951e-01;1.745e-01;2.194e-01;6.879e-02;9.981e-01;1.344e-01;-1.460e-03;1.204e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.309188000;1.362e-01;-2.358e-03;1.355e-01;-1.732e-02;9.952e-01;1.768e-01;2.211e-01;6.503e-02;9.984e-01;1.362e-01;-2.122e-03;1.219e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.309700000;1.366e-01;-2.520e-03;1.359e-01;-1.845e-02;9.952e-01;1.774e-01;2.215e-01;6.420e-02;9.985e-01;1.366e-01;-2.268e-03;1.223e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.312004000;1.385e-01;-3.149e-03;1.379e-01;-2.273e-02;9.952e-01;1.799e-01;2.234e-01;6.094e-02;9.988e-01;1.385e-01;-2.834e-03;1.241e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.313796000;1.401e-01;-3.532e-03;1.394e-01;-2.522e-02;9.953e-01;1.819e-01;2.249e-01;5.891e-02;9.989e-01;1.401e-01;-3.179e-03;1.255e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.316100000;1.420e-01;-3.902e-03;1.414e-01;-2.748e-02;9.953e-01;1.844e-01;2.269e-01;5.688e-02;9.992e-01;1.420e-01;-3.512e-03;1.272e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.318404000;1.440e-01;-4.148e-03;1.433e-01;-2.881e-02;9.954e-01;1.870e-01;2.288e-01;5.543e-02;9.993e-01;1.440e-01;-3.733e-03;1.290e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.322552000;1.475e-01;-4.313e-03;1.468e-01;-2.924e-02;9.956e-01;1.915e-01;2.323e-01;5.406e-02;9.996e-01;1.475e-01;-3.882e-03;1.322e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.323012000;1.479e-01;-4.312e-03;1.472e-01;-2.916e-02;9.956e-01;1.921e-01;2.327e-01;5.399e-02;9.996e-01;1.479e-01;-3.881e-03;1.325e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.323473000;1.483e-01;-4.308e-03;1.476e-01;-2.905e-02;9.956e-01;1.926e-01;2.331e-01;5.394e-02;9.996e-01;1.483e-01;-3.877e-03;1.329e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.329464000;1.534e-01;-3.950e-03;1.527e-01;-2.576e-02;9.959e-01;1.992e-01;2.383e-01;5.455e-02;9.999e-01;1.534e-01;-3.555e-03;1.375e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.331307000;1.549e-01;-3.743e-03;1.543e-01;-2.416e-02;9.961e-01;2.012e-01;2.398e-01;5.513e-02;1.000e+00;1.549e-01;-3.369e-03;1.389e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.337021000;1.598e-01;-2.868e-03;1.592e-01;-1.795e-02;9.965e-01;2.075e-01;2.448e-01;5.785e-02;1.000e+00;1.598e-01;-2.581e-03;1.433e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.341168000;1.633e-01;-2.046e-03;1.628e-01;-1.253e-02;9.967e-01;2.121e-01;2.484e-01;6.050e-02;1.000e+00;1.633e-01;-1.841e-03;1.465e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.344486000;1.661e-01;-1.297e-03;1.656e-01;-7.806e-03;9.970e-01;2.158e-01;2.513e-01;6.294e-02;1.000e+00;1.661e-01;-1.167e-03;1.491e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.352780000;1.732e-01;8.633e-04;1.727e-01;4.986e-03;9.974e-01;2.250e-01;2.585e-01;6.990e-02;1.000e+00;1.732e-01;7.770e-04;1.554e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.354439000;1.746e-01;1.336e-03;1.741e-01;7.651e-03;9.975e-01;2.268e-01;2.599e-01;7.140e-02;1.000e+00;1.746e-01;1.202e-03;1.567e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.355268000;1.753e-01;1.577e-03;1.748e-01;8.995e-03;9.976e-01;2.277e-01;2.606e-01;7.217e-02;1.000e+00;1.753e-01;1.419e-03;1.574e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.358586000;1.781e-01;2.567e-03;1.777e-01;1.441e-02;9.977e-01;2.314e-01;2.635e-01;7.528e-02;1.001e+00;1.781e-01;2.310e-03;1.599e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.377904000;1.945e-01;9.022e-03;1.941e-01;4.639e-02;9.982e-01;2.527e-01;2.803e-01;9.461e-02;1.001e+00;1.945e-01;8.120e-03;1.747e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.405904000;2.183e-01;1.984e-02;2.178e-01;9.089e-02;9.978e-01;2.836e-01;3.046e-01;1.237e-01;1.001e+00;2.183e-01;1.785e-02;1.960e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.407904000;2.200e-01;2.066e-02;2.195e-01;9.395e-02;9.978e-01;2.858e-01;3.063e-01;1.258e-01;1.001e+00;2.200e-01;1.860e-02;1.975e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.410904000;2.225e-01;2.192e-02;2.220e-01;9.850e-02;9.977e-01;2.891e-01;3.089e-01;1.289e-01;1.001e+00;2.225e-01;1.972e-02;1.998e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.462751000;2.665e-01;4.590e-02;2.653e-01;1.722e-01;9.952e-01;3.461e-01;3.538e-01;1.824e-01;1.001e+00;2.665e-01;4.131e-02;2.387e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.467751000;2.708e-01;4.845e-02;2.694e-01;1.789e-01;9.949e-01;3.516e-01;3.581e-01;1.875e-01;1.001e+00;2.708e-01;4.360e-02;2.425e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.469751000;2.725e-01;4.948e-02;2.711e-01;1.816e-01;9.948e-01;3.538e-01;3.599e-01;1.896e-01;1.001e+00;2.725e-01;4.453e-02;2.439e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.471751000;2.742e-01;5.052e-02;2.727e-01;1.843e-01;9.947e-01;3.560e-01;3.616e-01;1.916e-01;1.001e+00;2.742e-01;4.546e-02;2.454e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.476751000;2.784e-01;5.314e-02;2.768e-01;1.909e-01;9.944e-01;3.615e-01;3.659e-01;1.967e-01;1.001e+00;2.784e-01;4.782e-02;2.492e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.517751000;3.132e-01;7.619e-02;3.105e-01;2.433e-01;9.915e-01;4.064e-01;4.013e-01;2.384e-01;1.001e+00;3.132e-01;6.857e-02;2.795e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.536751000;3.294e-01;8.790e-02;3.260e-01;2.669e-01;9.899e-01;4.272e-01;4.177e-01;2.577e-01;1.001e+00;3.294e-01;7.911e-02;2.934e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.565751000;3.540e-01;1.067e-01;3.496e-01;3.016e-01;9.876e-01;4.589e-01;4.427e-01;2.870e-01;1.001e+00;3.540e-01;9.607e-02;3.146e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.568751000;3.565e-01;1.088e-01;3.520e-01;3.051e-01;9.874e-01;4.621e-01;4.453e-01;2.900e-01;1.001e+00;3.565e-01;9.790e-02;3.168e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.597751000;3.811e-01;1.293e-01;3.754e-01;3.391e-01;9.849e-01;4.938e-01;4.703e-01;3.193e-01;1.001e+00;3.811e-01;1.163e-01;3.379e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.616751000;3.973e-01;1.434e-01;3.906e-01;3.610e-01;9.833e-01;5.145e-01;4.867e-01;3.384e-01;1.001e+00;3.973e-01;1.291e-01;3.516e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.620751000;4.007e-01;1.465e-01;3.938e-01;3.656e-01;9.830e-01;5.188e-01;4.902e-01;3.424e-01;1.001e+00;4.007e-01;1.318e-01;3.545e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.623751000;4.032e-01;1.488e-01;3.962e-01;3.691e-01;9.827e-01;5.221e-01;4.927e-01;3.454e-01;1.001e+00;4.032e-01;1.339e-01;3.566e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.654799000;4.296e-01;1.736e-01;4.210e-01;4.042e-01;9.799e-01;5.559e-01;5.195e-01;3.767e-01;1.000e+00;4.296e-01;1.563e-01;3.789e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.654815000;4.296e-01;1.737e-01;4.209e-01;4.042e-01;9.799e-01;5.559e-01;5.195e-01;3.767e-01;1.000e+00;4.296e-01;1.563e-01;3.788e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.654831000;4.296e-01;1.737e-01;4.209e-01;4.043e-01;9.798e-01;5.559e-01;5.195e-01;3.767e-01;1.000e+00;4.296e-01;1.563e-01;3.788e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.654927000;4.297e-01;1.737e-01;4.209e-01;4.044e-01;9.795e-01;5.559e-01;5.196e-01;3.768e-01;1.000e+00;4.297e-01;1.564e-01;3.788e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.676368000;4.479e-01;1.911e-01;4.063e-01;4.268e-01;9.071e-01;5.698e-01;5.321e-01;3.976e-01;9.305e-01;4.479e-01;1.720e-01;3.656e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.679075000;4.502e-01;1.934e-01;4.046e-01;4.297e-01;8.987e-01;5.716e-01;5.338e-01;4.003e-01;9.224e-01;4.502e-01;1.741e-01;3.641e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.680075000;4.510e-01;1.943e-01;4.040e-01;4.307e-01;8.956e-01;5.722e-01;5.344e-01;4.013e-01;9.195e-01;4.510e-01;1.748e-01;3.636e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.706519000;4.735e-01;2.170e-01;3.873e-01;4.584e-01;8.179e-01;5.897e-01;5.508e-01;4.280e-01;8.452e-01;4.735e-01;1.953e-01;3.485e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.710519000;4.769e-01;2.205e-01;3.845e-01;4.625e-01;8.064e-01;5.922e-01;5.533e-01;4.321e-01;8.342e-01;4.769e-01;1.985e-01;3.461e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.711519000;4.777e-01;2.214e-01;3.839e-01;4.635e-01;8.035e-01;5.929e-01;5.540e-01;4.331e-01;8.315e-01;4.777e-01;1.993e-01;3.455e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.734907000;4.976e-01;2.422e-01;3.664e-01;4.868e-01;7.364e-01;6.075e-01;5.686e-01;4.567e-01;7.675e-01;4.976e-01;2.180e-01;3.298e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.734963000;4.976e-01;2.423e-01;3.664e-01;4.869e-01;7.363e-01;6.076e-01;5.687e-01;4.568e-01;7.673e-01;4.976e-01;2.181e-01;3.297e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.735923000;4.984e-01;2.432e-01;3.657e-01;4.878e-01;7.336e-01;6.081e-01;5.693e-01;4.578e-01;7.648e-01;4.984e-01;2.188e-01;3.291e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.736435000;4.989e-01;2.436e-01;3.653e-01;4.883e-01;7.322e-01;6.085e-01;5.696e-01;4.583e-01;7.635e-01;4.989e-01;2.193e-01;3.288e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.739995000;5.019e-01;2.469e-01;3.631e-01;4.919e-01;7.235e-01;6.108e-01;5.720e-01;4.619e-01;7.552e-01;5.019e-01;2.222e-01;3.268e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.747995000;5.087e-01;2.543e-01;3.599e-01;5.000e-01;7.074e-01;6.167e-01;5.776e-01;4.700e-01;7.401e-01;5.087e-01;2.289e-01;3.239e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.749995000;5.104e-01;2.562e-01;3.592e-01;5.020e-01;7.039e-01;6.182e-01;5.790e-01;4.721e-01;7.368e-01;5.104e-01;2.306e-01;3.233e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.754900000;5.146e-01;2.609e-01;3.579e-01;5.069e-01;6.955e-01;6.219e-01;5.826e-01;4.770e-01;7.290e-01;5.146e-01;2.348e-01;3.221e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.756900000;5.163e-01;2.628e-01;3.574e-01;5.090e-01;6.922e-01;6.235e-01;5.840e-01;4.791e-01;7.260e-01;5.163e-01;2.365e-01;3.216e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.765900000;5.239e-01;2.714e-01;3.551e-01;5.180e-01;6.778e-01;6.304e-01;5.907e-01;4.882e-01;7.126e-01;5.239e-01;2.442e-01;3.196e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.787900000;5.426e-01;2.928e-01;3.490e-01;5.397e-01;6.431e-01;6.473e-01;6.068e-01;5.103e-01;6.804e-01;5.426e-01;2.636e-01;3.141e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.789900000;5.443e-01;2.948e-01;3.483e-01;5.417e-01;6.400e-01;6.488e-01;6.083e-01;5.123e-01;6.775e-01;5.443e-01;2.653e-01;3.135e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.803900000;5.562e-01;3.089e-01;3.436e-01;5.554e-01;6.178e-01;6.592e-01;6.186e-01;5.264e-01;6.570e-01;5.562e-01;2.780e-01;3.092e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.811900000;5.630e-01;3.170e-01;3.407e-01;5.631e-01;6.051e-01;6.652e-01;6.245e-01;5.344e-01;6.452e-01;5.630e-01;2.853e-01;3.066e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.821900000;5.714e-01;3.273e-01;3.367e-01;5.728e-01;5.893e-01;6.725e-01;6.318e-01;5.444e-01;6.305e-01;5.714e-01;2.946e-01;3.031e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.842900000;5.893e-01;3.494e-01;3.276e-01;5.929e-01;5.560e-01;6.876e-01;6.473e-01;5.655e-01;5.996e-01;5.893e-01;3.144e-01;2.949e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.843900000;5.901e-01;3.504e-01;3.271e-01;5.939e-01;5.544e-01;6.883e-01;6.480e-01;5.665e-01;5.981e-01;5.901e-01;3.154e-01;2.944e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.852900000;5.978e-01;3.601e-01;3.229e-01;6.024e-01;5.401e-01;6.946e-01;6.546e-01;5.755e-01;5.849e-01;5.978e-01;3.241e-01;2.906e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.860900000;6.046e-01;3.688e-01;3.189e-01;6.100e-01;5.274e-01;7.002e-01;6.605e-01;5.835e-01;5.731e-01;6.046e-01;3.319e-01;2.870e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.886900000;6.266e-01;3.976e-01;3.047e-01;6.345e-01;4.862e-01;7.180e-01;6.796e-01;6.096e-01;5.349e-01;6.266e-01;3.578e-01;2.742e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.892900000;6.317e-01;4.044e-01;3.011e-01;6.401e-01;4.767e-01;7.221e-01;6.840e-01;6.156e-01;5.261e-01;6.317e-01;3.639e-01;2.710e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.893900000;6.326e-01;4.055e-01;3.005e-01;6.410e-01;4.751e-01;7.227e-01;6.848e-01;6.166e-01;5.246e-01;6.326e-01;3.649e-01;2.705e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.897900000;6.360e-01;4.100e-01;2.981e-01;6.448e-01;4.687e-01;7.254e-01;6.877e-01;6.206e-01;5.187e-01;6.360e-01;3.690e-01;2.683e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.935900000;6.682e-01;4.544e-01;2.730e-01;6.800e-01;4.085e-01;7.501e-01;7.156e-01;6.587e-01;4.629e-01;6.682e-01;4.089e-01;2.457e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.953900000;6.835e-01;4.761e-01;2.597e-01;6.965e-01;3.799e-01;7.614e-01;7.288e-01;6.767e-01;4.364e-01;6.835e-01;4.284e-01;2.337e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.957900000;6.869e-01;4.809e-01;2.566e-01;7.001e-01;3.736e-01;7.639e-01;7.318e-01;6.807e-01;4.305e-01;6.869e-01;4.328e-01;2.310e-01;1.000e+01;8.333e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
