time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
20.239916000;1.080e+00;8.339e-01;8.829e-02;7.720e-01;8.173e-02;1.083e+00;1.080e+00;7.506e-01;7.946e-02;1.000e+01;8.335e-01;1.097e+00
20.240916000;1.080e+00;8.339e-01;8.838e-02;7.719e-01;8.180e-02;1.083e+00;1.080e+00;7.506e-01;7.954e-02;1.000e+01;8.335e-01;1.097e+00
20.241916000;1.080e+00;8.339e-01;8.846e-02;7.719e-01;8.188e-02;1.083e+00;1.080e+00;7.505e-01;7.962e-02;1.000e+01;8.335e-01;1.097e+00
20.243916000;1.080e+00;8.339e-01;8.863e-02;7.719e-01;8.204e-02;1.083e+00;1.080e+00;7.505e-01;7.977e-02;1.000e+01;8.335e-01;1.097e+00
20.244916000;1.080e+00;8.339e-01;8.872e-02;7.718e-01;8.211e-02;1.083e+00;1.080e+00;7.505e-01;7.985e-02;1.000e+01;8.335e-01;1.097e+00
20.245916000;1.080e+00;8.339e-01;8.880e-02;7.718e-01;8.219e-02;1.083e+00;1.080e+00;7.505e-01;7.992e-02;1.000e+01;8.335e-01;1.097e+00
20.246916000;1.081e+00;8.339e-01;8.889e-02;7.718e-01;8.227e-02;1.083e+00;1.081e+00;7.505e-01;8.000e-02;1.000e+01;8.335e-01;1.097e+00
20.247916000;1.081e+00;8.339e-01;8.897e-02;7.718e-01;8.234e-02;1.083e+00;1.081e+00;7.505e-01;8.008e-02;1.000e+01;8.335e-01;1.097e+00
20.248916000;1.081e+00;8.339e-01;8.906e-02;7.717e-01;8.242e-02;1.083e+00;1.081e+00;7.505e-01;8.015e-02;1.000e+01;8.335e-01;1.097e+00
20.251916000;1.081e+00;8.339e-01;8.931e-02;7.717e-01;8.264e-02;1.083e+00;1.081e+00;7.505e-01;8.038e-02;1.000e+01;8.335e-01;1.097e+00
20.252916000;1.081e+00;8.339e-01;8.940e-02;7.716e-01;8.272e-02;1.083e+00;1.081e+00;7.505e-01;8.046e-02;1.000e+01;8.335e-01;1.097e+00
20.255916000;1.081e+00;8.339e-01;8.965e-02;7.716e-01;8.294e-02;1.083e+00;1.081e+00;7.505e-01;8.068e-02;1.000e+01;8.335e-01;1.097e+00
20.256916000;1.081e+00;8.339e-01;8.973e-02;7.715e-01;8.302e-02;1.083e+00;1.081e+00;7.505e-01;8.076e-02;1.000e+01;8.335e-01;1.097e+00
20.259916000;1.081e+00;8.339e-01;8.998e-02;7.715e-01;8.324e-02;1.083e+00;1.081e+00;7.505e-01;8.098e-02;1.000e+01;8.335e-01;1.097e+00
20.260916000;1.081e+00;8.339e-01;9.006e-02;7.714e-01;8.331e-02;1.083e+00;1.081e+00;7.505e-01;8.106e-02;1.000e+01;8.335e-01;1.097e+00
20.262916000;1.081e+00;8.339e-01;9.023e-02;7.714e-01;8.346e-02;1.083e+00;1.081e+00;7.505e-01;8.120e-02;1.000e+01;8.335e-01;1.097e+00
20.263916000;1.081e+00;8.339e-01;9.031e-02;7.714e-01;8.353e-02;1.084e+00;1.081e+00;7.505e-01;8.128e-02;1.000e+01;8.335e-01;1.097e+00
20.264916000;1.081e+00;8.339e-01;9.039e-02;7.713e-01;8.361e-02;1.084e+00;1.081e+00;7.505e-01;8.135e-02;1.000e+01;8.335e-01;1.097e+00
20.267916000;1.081e+00;8.339e-01;9.063e-02;7.713e-01;8.382e-02;1.084e+00;1.081e+00;7.505e-01;8.157e-02;1.000e+01;8.335e-01;1.097e+00
20.268916000;1.081e+00;8.339e-01;9.071e-02;7.712e-01;8.390e-02;1.084e+00;1.081e+00;7.505e-01;8.164e-02;1.000e+01;8.335e-01;1.097e+00
20.271916000;1.081e+00;8.339e-01;9.095e-02;7.712e-01;8.411e-02;1.084e+00;1.081e+00;7.505e-01;8.186e-02;1.000e+01;8.335e-01;1.097e+00
20.272916000;1.081e+00;8.339e-01;9.103e-02;7.711e-01;8.418e-02;1.084e+00;1.081e+00;7.505e-01;8.193e-02;1.000e+01;8.335e-01;1.097e+00
20.275916000;1.081e+00;8.339e-01;9.127e-02;7.711e-01;8.440e-02;1.084e+00;1.081e+00;7.505e-01;8.214e-02;1.000e+01;8.335e-01;1.097e+00
20.276916000;1.081e+00;8.339e-01;9.135e-02;7.710e-01;8.447e-02;1.084e+00;1.081e+00;7.505e-01;8.222e-02;1.000e+01;8.335e-01;1.097e+00
20.277916000;1.082e+00;8.339e-01;9.143e-02;7.710e-01;8.454e-02;1.084e+00;1.082e+00;7.505e-01;8.229e-02;1.000e+01;8.335e-01;1.097e+00
20.280916000;1.082e+00;8.339e-01;9.167e-02;7.710e-01;8.475e-02;1.084e+00;1.082e+00;7.505e-01;8.250e-02;1.000e+01;8.335e-01;1.097e+00
20.281916000;1.082e+00;8.339e-01;9.175e-02;7.709e-01;8.482e-02;1.084e+00;1.082e+00;7.505e-01;8.257e-02;1.000e+01;8.335e-01;1.097e+00
20.284916000;1.082e+00;8.339e-01;9.198e-02;7.709e-01;8.503e-02;1.084e+00;1.082e+00;7.505e-01;8.278e-02;1.000e+01;8.335e-01;1.097e+00
20.285916000;1.082e+00;8.339e-01;9.206e-02;7.708e-01;8.510e-02;1.084e+00;1.082e+00;7.505e-01;8.285e-02;1.000e+01;8.335e-01;1.097e+00
20.286916000;1.082e+00;8.339e-01;9.213e-02;7.708e-01;8.517e-02;1.084e+00;1.082e+00;7.505e-01;8.292e-02;1.000e+01;8.335e-01;1.097e+00
20.288916000;1.082e+00;8.339e-01;9.229e-02;7.708e-01;8.530e-02;1.084e+00;1.082e+00;7.505e-01;8.306e-02;1.000e+01;8.335e-01;1.097e+00
20.289916000;1.082e+00;8.339e-01;9.236e-02;7.707e-01;8.537e-02;1.084e+00;1.082e+00;7.505e-01;8.313e-02;1.000e+01;8.335e-01;1.097e+00
20.291916000;1.082e+00;8.339e-01;9.252e-02;7.707e-01;8.551e-02;1.084e+00;1.082e+00;7.505e-01;8.327e-02;1.000e+01;8.335e-01;1.097e+00
20.292916000;1.082e+00;8.339e-01;9.259e-02;7.707e-01;8.558e-02;1.084e+00;1.082e+00;7.505e-01;8.333e-02;1.000e+01;8.335e-01;1.097e+00
20.293916000;1.082e+00;8.339e-01;9.267e-02;7.706e-01;8.564e-02;1.084e+00;1.082e+00;7.505e-01;8.340e-02;1.000e+01;8.335e-01;1.097e+00
20.294916000;1.082e+00;8.339e-01;9.274e-02;7.706e-01;8.571e-02;1.085e+00;1.082e+00;7.505e-01;8.347e-02;1.000e+01;8.335e-01;1.097e+00
20.295916000;1.082e+00;8.338e-01;9.282e-02;7.706e-01;8.578e-02;1.085e+00;1.082e+00;7.505e-01;8.354e-02;1.000e+01;8.335e-01;1.097e+00
20.297916000;1.082e+00;8.338e-01;9.297e-02;7.706e-01;8.591e-02;1.085e+00;1.082e+00;7.505e-01;8.367e-02;1.000e+01;8.335e-01;1.097e+00
20.298916000;1.082e+00;8.338e-01;9.305e-02;7.705e-01;8.598e-02;1.085e+00;1.082e+00;7.505e-01;8.374e-02;1.000e+01;8.335e-01;1.097e+00
20.301916000;1.082e+00;8.338e-01;9.327e-02;7.705e-01;8.618e-02;1.085e+00;1.082e+00;7.505e-01;8.394e-02;1.000e+01;8.335e-01;1.097e+00
20.302916000;1.082e+00;8.338e-01;9.334e-02;7.704e-01;8.625e-02;1.085e+00;1.082e+00;7.505e-01;8.401e-02;1.000e+01;8.335e-01;1.097e+00
20.303916000;1.082e+00;8.338e-01;9.342e-02;7.704e-01;8.631e-02;1.085e+00;1.082e+00;7.504e-01;8.408e-02;1.000e+01;8.335e-01;1.097e+00
20.306916000;1.082e+00;8.338e-01;9.364e-02;7.704e-01;8.651e-02;1.085e+00;1.082e+00;7.504e-01;8.428e-02;1.000e+01;8.335e-01;1.097e+00
20.307916000;1.082e+00;8.338e-01;9.371e-02;7.703e-01;8.658e-02;1.085e+00;1.082e+00;7.504e-01;8.434e-02;1.000e+01;8.335e-01;1.097e+00
20.309916000;1.082e+00;8.338e-01;9.386e-02;7.703e-01;8.671e-02;1.085e+00;1.082e+00;7.504e-01;8.447e-02;1.000e+01;8.335e-01;1.097e+00
20.310916000;1.083e+00;8.338e-01;9.393e-02;7.703e-01;8.677e-02;1.085e+00;1.083e+00;7.504e-01;8.454e-02;1.000e+01;8.335e-01;1.097e+00
20.311916000;1.083e+00;8.338e-01;9.401e-02;7.702e-01;8.684e-02;1.085e+00;1.083e+00;7.504e-01;8.460e-02;1.000e+01;8.335e-01;1.097e+00
20.315916000;1.083e+00;8.338e-01;9.429e-02;7.702e-01;8.710e-02;1.085e+00;1.083e+00;7.504e-01;8.486e-02;1.000e+01;8.335e-01;1.097e+00
20.316916000;1.083e+00;8.338e-01;9.437e-02;7.701e-01;8.716e-02;1.085e+00;1.083e+00;7.504e-01;8.493e-02;1.000e+01;8.335e-01;1.097e+00
20.319916000;1.083e+00;8.338e-01;9.458e-02;7.701e-01;8.735e-02;1.085e+00;1.083e+00;7.504e-01;8.512e-02;1.000e+01;8.335e-01;1.097e+00
20.320916000;1.083e+00;8.338e-01;9.465e-02;7.700e-01;8.741e-02;1.085e+00;1.083e+00;7.504e-01;8.519e-02;1.000e+01;8.335e-01;1.097e+00
20.324916000;1.083e+00;8.338e-01;9.493e-02;7.700e-01;8.767e-02;1.085e+00;1.083e+00;7.504e-01;8.544e-02;1.000e+01;8.335e-01;1.097e+00
20.325916000;1.083e+00;8.338e-01;9.501e-02;7.699e-01;8.773e-02;1.085e+00;1.083e+00;7.504e-01;8.550e-02;1.000e+01;8.335e-01;1.097e+00
20.326916000;1.083e+00;8.338e-01;9.508e-02;7.699e-01;8.779e-02;1.085e+00;1.083e+00;7.504e-01;8.557e-02;1.000e+01;8.335e-01;1.097e+00
20.327916000;1.083e+00;8.338e-01;9.515e-02;7.699e-01;8.785e-02;1.086e+00;1.083e+00;7.504e-01;8.563e-02;1.000e+01;8.335e-01;1.097e+00
20.329916000;1.083e+00;8.338e-01;9.528e-02;7.699e-01;8.798e-02;1.086e+00;1.083e+00;7.504e-01;8.576e-02;1.000e+01;8.335e-01;1.097e+00
20.330916000;1.083e+00;8.338e-01;9.535e-02;7.698e-01;8.804e-02;1.086e+00;1.083e+00;7.504e-01;8.582e-02;1.000e+01;8.335e-01;1.097e+00
20.333916000;1.083e+00;8.338e-01;9.556e-02;7.698e-01;8.823e-02;1.086e+00;1.083e+00;7.504e-01;8.600e-02;1.000e+01;8.335e-01;1.097e+00
20.334916000;1.083e+00;8.338e-01;9.563e-02;7.698e-01;8.829e-02;1.086e+00;1.083e+00;7.504e-01;8.607e-02;1.000e+01;8.335e-01;1.097e+00
20.335916000;1.083e+00;8.338e-01;9.570e-02;7.697e-01;8.835e-02;1.086e+00;1.083e+00;7.504e-01;8.613e-02;1.000e+01;8.335e-01;1.097e+00
20.338916000;1.083e+00;8.338e-01;9.590e-02;7.697e-01;8.853e-02;1.086e+00;1.083e+00;7.504e-01;8.631e-02;1.000e+01;8.335e-01;1.097e+00
20.339916000;1.083e+00;8.338e-01;9.597e-02;7.696e-01;8.859e-02;1.086e+00;1.083e+00;7.504e-01;8.637e-02;1.000e+01;8.335e-01;1.097e+00
20.341916000;1.083e+00;8.338e-01;9.611e-02;7.696e-01;8.871e-02;1.086e+00;1.083e+00;7.504e-01;8.650e-02;1.000e+01;8.335e-01;1.097e+00
20.343916000;1.083e+00;8.338e-01;9.624e-02;7.696e-01;8.883e-02;1.086e+00;1.083e+00;7.504e-01;8.662e-02;1.000e+01;8.335e-01;1.097e+00
20.344916000;1.083e+00;8.338e-01;9.631e-02;7.695e-01;8.889e-02;1.086e+00;1.083e+00;7.504e-01;8.668e-02;1.000e+01;8.335e-01;1.097e+00
20.346916000;1.083e+00;8.338e-01;9.644e-02;7.695e-01;8.901e-02;1.086e+00;1.083e+00;7.504e-01;8.680e-02;1.000e+01;8.335e-01;1.097e+00
20.347916000;1.084e+00;8.338e-01;9.651e-02;7.695e-01;8.907e-02;1.086e+00;1.084e+00;7.504e-01;8.686e-02;1.000e+01;8.335e-01;1.097e+00
20.348916000;1.084e+00;8.338e-01;9.657e-02;7.695e-01;8.913e-02;1.086e+00;1.084e+00;7.504e-01;8.692e-02;1.000e+01;8.335e-01;1.097e+00
20.349916000;1.084e+00;8.338e-01;9.664e-02;7.694e-01;8.919e-02;1.086e+00;1.084e+00;7.504e-01;8.698e-02;1.000e+01;8.335e-01;1.097e+00
20.350916000;1.084e+00;8.337e-01;9.671e-02;7.694e-01;8.925e-02;1.086e+00;1.084e+00;7.504e-01;8.704e-02;1.000e+01;8.335e-01;1.097e+00
20.353916000;1.084e+00;8.337e-01;9.690e-02;7.694e-01;8.942e-02;1.086e+00;1.084e+00;7.504e-01;8.721e-02;1.000e+01;8.335e-01;1.097e+00
20.354916000;1.084e+00;8.337e-01;9.697e-02;7.693e-01;8.948e-02;1.086e+00;1.084e+00;7.504e-01;8.727e-02;1.000e+01;8.335e-01;1.097e+00
20.359916000;1.084e+00;8.337e-01;9.729e-02;7.693e-01;8.977e-02;1.086e+00;1.084e+00;7.504e-01;8.757e-02;1.000e+01;8.335e-01;1.097e+00
20.360916000;1.084e+00;8.337e-01;9.736e-02;7.692e-01;8.983e-02;1.086e+00;1.084e+00;7.504e-01;8.762e-02;1.000e+01;8.335e-01;1.097e+00
20.363916000;1.084e+00;8.337e-01;9.755e-02;7.692e-01;9.000e-02;1.086e+00;1.084e+00;7.504e-01;8.780e-02;1.000e+01;8.335e-01;1.097e+00
20.364916000;1.084e+00;8.337e-01;9.762e-02;7.692e-01;9.006e-02;1.087e+00;1.084e+00;7.504e-01;8.785e-02;1.000e+01;8.335e-01;1.097e+00
20.365916000;1.084e+00;8.337e-01;9.768e-02;7.691e-01;9.011e-02;1.087e+00;1.084e+00;7.504e-01;8.791e-02;1.000e+01;8.335e-01;1.097e+00
20.366916000;1.084e+00;8.337e-01;9.774e-02;7.691e-01;9.017e-02;1.087e+00;1.084e+00;7.504e-01;8.797e-02;1.000e+01;8.335e-01;1.097e+00
20.367916000;1.084e+00;8.337e-01;9.781e-02;7.691e-01;9.023e-02;1.087e+00;1.084e+00;7.503e-01;8.803e-02;1.000e+01;8.335e-01;1.097e+00
20.369916000;1.084e+00;8.337e-01;9.793e-02;7.691e-01;9.034e-02;1.087e+00;1.084e+00;7.503e-01;8.814e-02;1.000e+01;8.335e-01;1.097e+00
20.370916000;1.084e+00;8.337e-01;9.800e-02;7.690e-01;9.039e-02;1.087e+00;1.084e+00;7.503e-01;8.820e-02;1.000e+01;8.335e-01;1.097e+00
20.374916000;1.084e+00;8.337e-01;9.825e-02;7.690e-01;9.062e-02;1.087e+00;1.084e+00;7.503e-01;8.842e-02;1.000e+01;8.335e-01;1.097e+00
20.375916000;1.084e+00;8.337e-01;9.831e-02;7.689e-01;9.067e-02;1.087e+00;1.084e+00;7.503e-01;8.848e-02;1.000e+01;8.335e-01;1.097e+00
20.379916000;1.084e+00;8.337e-01;9.856e-02;7.689e-01;9.089e-02;1.087e+00;1.084e+00;7.503e-01;8.870e-02;1.000e+01;8.335e-01;1.097e+00
20.380916000;1.084e+00;8.337e-01;9.862e-02;7.689e-01;9.095e-02;1.087e+00;1.084e+00;7.503e-01;8.876e-02;1.000e+01;8.335e-01;1.097e+00
20.381916000;1.084e+00;8.337e-01;9.868e-02;7.688e-01;9.100e-02;1.087e+00;1.084e+00;7.503e-01;8.881e-02;1.000e+01;8.335e-01;1.097e+00
20.385916000;1.084e+00;8.337e-01;9.892e-02;7.688e-01;9.122e-02;1.087e+00;1.084e+00;7.503e-01;8.903e-02;1.000e+01;8.335e-01;1.097e+00
20.386916000;1.084e+00;8.337e-01;9.898e-02;7.687e-01;9.127e-02;1.087e+00;1.084e+00;7.503e-01;8.908e-02;1.000e+01;8.335e-01;1.097e+00
20.387916000;1.085e+00;8.337e-01;9.904e-02;7.687e-01;9.133e-02;1.087e+00;1.085e+00;7.503e-01;8.914e-02;1.000e+01;8.335e-01;1.097e+00
20.390916000;1.085e+00;8.337e-01;9.922e-02;7.687e-01;9.149e-02;1.087e+00;1.085e+00;7.503e-01;8.930e-02;1.000e+01;8.335e-01;1.097e+00
20.391916000;1.085e+00;8.337e-01;9.928e-02;7.687e-01;9.154e-02;1.087e+00;1.085e+00;7.503e-01;8.936e-02;1.000e+01;8.335e-01;1.097e+00
20.392916000;1.085e+00;8.337e-01;9.934e-02;7.686e-01;9.159e-02;1.087e+00;1.085e+00;7.503e-01;8.941e-02;1.000e+01;8.335e-01;1.097e+00
20.397916000;1.085e+00;8.337e-01;9.964e-02;7.686e-01;9.186e-02;1.087e+00;1.085e+00;7.503e-01;8.968e-02;1.000e+01;8.335e-01;1.097e+00
20.398916000;1.085e+00;8.337e-01;9.970e-02;7.685e-01;9.191e-02;1.087e+00;1.085e+00;7.503e-01;8.973e-02;1.000e+01;8.335e-01;1.097e+00
20.402916000;1.085e+00;8.337e-01;9.993e-02;7.685e-01;9.211e-02;1.087e+00;1.085e+00;7.503e-01;8.994e-02;1.000e+01;8.335e-01;1.097e+00
20.403916000;1.085e+00;8.337e-01;9.999e-02;7.684e-01;9.217e-02;1.088e+00;1.085e+00;7.503e-01;8.999e-02;1.000e+01;8.335e-01;1.097e+00
20.408916000;1.085e+00;8.337e-01;1.003e-01;7.684e-01;9.242e-02;1.088e+00;1.085e+00;7.503e-01;9.025e-02;1.000e+01;8.335e-01;1.097e+00
20.409916000;1.085e+00;8.337e-01;1.003e-01;7.683e-01;9.247e-02;1.088e+00;1.085e+00;7.503e-01;9.030e-02;1.000e+01;8.335e-01;1.097e+00
20.414916000;1.085e+00;8.337e-01;1.006e-01;7.683e-01;9.273e-02;1.088e+00;1.085e+00;7.503e-01;9.056e-02;1.000e+01;8.335e-01;1.097e+00
20.415916000;1.085e+00;8.337e-01;1.007e-01;7.682e-01;9.278e-02;1.088e+00;1.085e+00;7.503e-01;9.061e-02;1.000e+01;8.335e-01;1.097e+00
20.420916000;1.085e+00;8.337e-01;1.010e-01;7.682e-01;9.302e-02;1.088e+00;1.085e+00;7.503e-01;9.086e-02;1.000e+01;8.335e-01;1.097e+00
20.421916000;1.085e+00;8.337e-01;1.010e-01;7.681e-01;9.307e-02;1.088e+00;1.085e+00;7.503e-01;9.091e-02;1.000e+01;8.335e-01;1.097e+00
20.424916000;1.085e+00;8.337e-01;1.012e-01;7.681e-01;9.322e-02;1.088e+00;1.085e+00;7.503e-01;9.106e-02;1.000e+01;8.335e-01;1.097e+00
20.425916000;1.085e+00;8.336e-01;1.012e-01;7.681e-01;9.327e-02;1.088e+00;1.085e+00;7.503e-01;9.111e-02;1.000e+01;8.335e-01;1.097e+00
20.427916000;1.085e+00;8.336e-01;1.013e-01;7.681e-01;9.337e-02;1.088e+00;1.085e+00;7.503e-01;9.121e-02;1.000e+01;8.335e-01;1.097e+00
20.428916000;1.085e+00;8.336e-01;1.014e-01;7.680e-01;9.342e-02;1.088e+00;1.085e+00;7.503e-01;9.126e-02;1.000e+01;8.335e-01;1.097e+00
20.431916000;1.085e+00;8.336e-01;1.016e-01;7.680e-01;9.356e-02;1.088e+00;1.085e+00;7.503e-01;9.140e-02;1.000e+01;8.335e-01;1.097e+00
20.432916000;1.086e+00;8.336e-01;1.016e-01;7.680e-01;9.361e-02;1.088e+00;1.086e+00;7.503e-01;9.145e-02;1.000e+01;8.335e-01;1.097e+00
20.433916000;1.086e+00;8.336e-01;1.017e-01;7.680e-01;9.366e-02;1.088e+00;1.086e+00;7.503e-01;9.150e-02;1.000e+01;8.335e-01;1.097e+00
20.434916000;1.086e+00;8.336e-01;1.017e-01;7.679e-01;9.370e-02;1.088e+00;1.086e+00;7.503e-01;9.155e-02;1.000e+01;8.335e-01;1.097e+00
20.440916000;1.086e+00;8.336e-01;1.020e-01;7.679e-01;9.399e-02;1.088e+00;1.086e+00;7.503e-01;9.184e-02;1.000e+01;8.335e-01;1.097e+00
20.441916000;1.086e+00;8.336e-01;1.021e-01;7.678e-01;9.404e-02;1.088e+00;1.086e+00;7.503e-01;9.188e-02;1.000e+01;8.335e-01;1.097e+00
20.444916000;1.086e+00;8.336e-01;1.023e-01;7.678e-01;9.418e-02;1.088e+00;1.086e+00;7.503e-01;9.203e-02;1.000e+01;8.335e-01;1.097e+00
20.446916000;1.086e+00;8.336e-01;1.024e-01;7.678e-01;9.427e-02;1.088e+00;1.086e+00;7.503e-01;9.212e-02;1.000e+01;8.335e-01;1.097e+00
20.447916000;1.086e+00;8.336e-01;1.024e-01;7.677e-01;9.431e-02;1.088e+00;1.086e+00;7.503e-01;9.217e-02;1.000e+01;8.335e-01;1.097e+00
20.448916000;1.086e+00;8.336e-01;1.025e-01;7.677e-01;9.436e-02;1.089e+00;1.086e+00;7.503e-01;9.222e-02;1.000e+01;8.335e-01;1.097e+00
20.453916000;1.086e+00;8.336e-01;1.027e-01;7.677e-01;9.459e-02;1.089e+00;1.086e+00;7.503e-01;9.245e-02;1.000e+01;8.335e-01;1.097e+00
20.454916000;1.086e+00;8.336e-01;1.028e-01;7.676e-01;9.464e-02;1.089e+00;1.086e+00;7.503e-01;9.249e-02;1.000e+01;8.335e-01;1.097e+00
20.456916000;1.086e+00;8.336e-01;1.029e-01;7.676e-01;9.473e-02;1.089e+00;1.086e+00;7.503e-01;9.259e-02;1.000e+01;8.335e-01;1.097e+00
20.460916000;1.086e+00;8.336e-01;1.031e-01;7.676e-01;9.491e-02;1.089e+00;1.086e+00;7.503e-01;9.277e-02;1.000e+01;8.335e-01;1.097e+00
20.461916000;1.086e+00;8.336e-01;1.031e-01;7.675e-01;9.495e-02;1.089e+00;1.086e+00;7.503e-01;9.281e-02;1.000e+01;8.335e-01;1.097e+00
20.467916000;1.086e+00;8.336e-01;1.034e-01;7.675e-01;9.522e-02;1.089e+00;1.086e+00;7.503e-01;9.308e-02;1.000e+01;8.335e-01;1.097e+00
20.468916000;1.086e+00;8.336e-01;1.035e-01;7.674e-01;9.526e-02;1.089e+00;1.086e+00;7.503e-01;9.313e-02;1.000e+01;8.335e-01;1.097e+00
20.471916000;1.086e+00;8.336e-01;1.036e-01;7.674e-01;9.539e-02;1.089e+00;1.086e+00;7.503e-01;9.326e-02;1.000e+01;8.335e-01;1.097e+00
20.472916000;1.086e+00;8.336e-01;1.037e-01;7.674e-01;9.544e-02;1.089e+00;1.086e+00;7.502e-01;9.330e-02;1.000e+01;8.335e-01;1.097e+00
20.474916000;1.086e+00;8.336e-01;1.038e-01;7.674e-01;9.552e-02;1.089e+00;1.086e+00;7.502e-01;9.339e-02;1.000e+01;8.335e-01;1.097e+00
20.475916000;1.086e+00;8.336e-01;1.038e-01;7.673e-01;9.557e-02;1.089e+00;1.086e+00;7.502e-01;9.344e-02;1.000e+01;8.335e-01;1.097e+00
20.481916000;1.086e+00;8.336e-01;1.041e-01;7.673e-01;9.582e-02;1.089e+00;1.086e+00;7.502e-01;9.370e-02;1.000e+01;8.335e-01;1.097e+00
20.482916000;1.086e+00;8.336e-01;1.042e-01;7.672e-01;9.586e-02;1.089e+00;1.086e+00;7.502e-01;9.374e-02;1.000e+01;8.335e-01;1.097e+00
20.483916000;1.087e+00;8.336e-01;1.042e-01;7.672e-01;9.591e-02;1.089e+00;1.087e+00;7.502e-01;9.378e-02;1.000e+01;8.335e-01;1.097e+00
20.488916000;1.087e+00;8.336e-01;1.044e-01;7.672e-01;9.612e-02;1.089e+00;1.087e+00;7.502e-01;9.400e-02;1.000e+01;8.335e-01;1.097e+00
20.489916000;1.087e+00;8.336e-01;1.045e-01;7.671e-01;9.616e-02;1.089e+00;1.087e+00;7.502e-01;9.404e-02;1.000e+01;8.335e-01;1.097e+00
20.494916000;1.087e+00;8.336e-01;1.047e-01;7.671e-01;9.637e-02;1.089e+00;1.087e+00;7.502e-01;9.425e-02;1.000e+01;8.335e-01;1.097e+00
20.496916000;1.087e+00;8.336e-01;1.048e-01;7.671e-01;9.645e-02;1.089e+00;1.087e+00;7.502e-01;9.433e-02;1.000e+01;8.335e-01;1.097e+00
20.497916000;1.087e+00;8.336e-01;1.049e-01;7.670e-01;9.649e-02;1.089e+00;1.087e+00;7.502e-01;9.438e-02;1.000e+01;8.335e-01;1.097e+00
20.498916000;1.087e+00;8.336e-01;1.049e-01;7.670e-01;9.653e-02;1.090e+00;1.087e+00;7.502e-01;9.442e-02;1.000e+01;8.335e-01;1.097e+00
20.504916000;1.087e+00;8.336e-01;1.052e-01;7.670e-01;9.677e-02;1.090e+00;1.087e+00;7.502e-01;9.466e-02;1.000e+01;8.335e-01;1.097e+00
20.505916000;1.087e+00;8.336e-01;1.052e-01;7.669e-01;9.681e-02;1.090e+00;1.087e+00;7.502e-01;9.470e-02;1.000e+01;8.335e-01;1.097e+00
20.511916000;1.087e+00;8.336e-01;1.055e-01;7.669e-01;9.705e-02;1.090e+00;1.087e+00;7.502e-01;9.495e-02;1.000e+01;8.335e-01;1.097e+00
20.512916000;1.087e+00;8.336e-01;1.055e-01;7.668e-01;9.709e-02;1.090e+00;1.087e+00;7.502e-01;9.498e-02;1.000e+01;8.335e-01;1.097e+00
20.519916000;1.087e+00;8.336e-01;1.058e-01;7.668e-01;9.736e-02;1.090e+00;1.087e+00;7.502e-01;9.526e-02;1.000e+01;8.335e-01;1.097e+00
20.520916000;1.087e+00;8.336e-01;1.059e-01;7.667e-01;9.740e-02;1.090e+00;1.087e+00;7.502e-01;9.530e-02;1.000e+01;8.335e-01;1.097e+00
20.526916000;1.087e+00;8.336e-01;1.062e-01;7.667e-01;9.763e-02;1.090e+00;1.087e+00;7.502e-01;9.554e-02;1.000e+01;8.335e-01;1.097e+00
20.528916000;1.087e+00;8.336e-01;1.062e-01;7.667e-01;9.771e-02;1.090e+00;1.087e+00;7.502e-01;9.561e-02;1.000e+01;8.335e-01;1.097e+00
20.529916000;1.087e+00;8.336e-01;1.063e-01;7.666e-01;9.774e-02;1.090e+00;1.087e+00;7.502e-01;9.565e-02;1.000e+01;8.335e-01;1.097e+00
20.536916000;1.087e+00;8.336e-01;1.066e-01;7.666e-01;9.801e-02;1.090e+00;1.087e+00;7.502e-01;9.592e-02;1.000e+01;8.335e-01;1.097e+00
20.537916000;1.087e+00;8.336e-01;1.066e-01;7.665e-01;9.804e-02;1.090e+00;1.087e+00;7.502e-01;9.595e-02;1.000e+01;8.335e-01;1.097e+00
20.540916000;1.087e+00;8.336e-01;1.067e-01;7.665e-01;9.815e-02;1.090e+00;1.087e+00;7.502e-01;9.607e-02;1.000e+01;8.335e-01;1.097e+00
20.541916000;1.088e+00;8.336e-01;1.068e-01;7.665e-01;9.819e-02;1.090e+00;1.088e+00;7.502e-01;9.610e-02;1.000e+01;8.335e-01;1.097e+00
20.544916000;1.088e+00;8.336e-01;1.069e-01;7.665e-01;9.830e-02;1.090e+00;1.088e+00;7.502e-01;9.622e-02;1.000e+01;8.335e-01;1.097e+00
20.545916000;1.088e+00;8.336e-01;1.069e-01;7.664e-01;9.833e-02;1.090e+00;1.088e+00;7.502e-01;9.625e-02;1.000e+01;8.335e-01;1.097e+00
20.550916000;1.088e+00;8.336e-01;1.072e-01;7.664e-01;9.852e-02;1.090e+00;1.088e+00;7.502e-01;9.644e-02;1.000e+01;8.335e-01;1.097e+00
