time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.015214000;1.025e+00;8.233e-01;2.188e-02;8.033e-01;2.135e-02;1.039e+00;1.025e+00;7.410e-01;1.969e-02;1.000e+01;8.134e-01;4.125e-02;5.000e+01;5.000e+01
20.015401000;1.025e+00;8.236e-01;2.256e-02;8.035e-01;2.201e-02;1.039e+00;1.025e+00;7.412e-01;2.031e-02;1.000e+01;8.135e-01;4.190e-02;5.000e+01;5.000e+01
20.015587000;1.025e+00;8.239e-01;2.324e-02;8.036e-01;2.267e-02;1.040e+00;1.025e+00;7.415e-01;2.092e-02;1.000e+01;8.136e-01;4.254e-02;5.000e+01;5.000e+01
20.015774000;1.025e+00;8.242e-01;2.392e-02;8.037e-01;2.333e-02;1.040e+00;1.025e+00;7.418e-01;2.153e-02;1.000e+01;8.137e-01;4.319e-02;5.000e+01;5.000e+01
20.015961000;1.026e+00;8.245e-01;2.459e-02;8.039e-01;2.398e-02;1.041e+00;1.026e+00;7.421e-01;2.213e-02;1.000e+01;8.139e-01;4.383e-02;5.000e+01;5.000e+01
20.016147000;1.026e+00;8.248e-01;2.526e-02;8.040e-01;2.462e-02;1.041e+00;1.026e+00;7.423e-01;2.273e-02;1.000e+01;8.140e-01;4.447e-02;5.000e+01;5.000e+01
20.016334000;1.026e+00;8.251e-01;2.592e-02;8.042e-01;2.526e-02;1.042e+00;1.026e+00;7.426e-01;2.333e-02;1.000e+01;8.141e-01;4.510e-02;5.000e+01;5.000e+01
20.016520000;1.026e+00;8.254e-01;2.657e-02;8.043e-01;2.589e-02;1.042e+00;1.026e+00;7.429e-01;2.392e-02;1.000e+01;8.142e-01;4.572e-02;5.000e+01;5.000e+01
20.016707000;1.026e+00;8.257e-01;2.722e-02;8.044e-01;2.652e-02;1.042e+00;1.026e+00;7.431e-01;2.450e-02;1.000e+01;8.144e-01;4.633e-02;5.000e+01;5.000e+01
20.016894000;1.027e+00;8.260e-01;2.785e-02;8.046e-01;2.713e-02;1.043e+00;1.027e+00;7.434e-01;2.507e-02;1.000e+01;8.145e-01;4.694e-02;5.000e+01;5.000e+01
20.017080000;1.027e+00;8.263e-01;2.848e-02;8.047e-01;2.773e-02;1.043e+00;1.027e+00;7.436e-01;2.563e-02;1.000e+01;8.146e-01;4.754e-02;5.000e+01;5.000e+01
20.017267000;1.027e+00;8.265e-01;2.909e-02;8.048e-01;2.832e-02;1.044e+00;1.027e+00;7.439e-01;2.618e-02;1.000e+01;8.147e-01;4.812e-02;5.000e+01;5.000e+01
20.017454000;1.027e+00;8.268e-01;2.969e-02;8.049e-01;2.890e-02;1.044e+00;1.027e+00;7.441e-01;2.672e-02;1.000e+01;8.148e-01;4.869e-02;5.000e+01;5.000e+01
20.017640000;1.027e+00;8.271e-01;3.027e-02;8.050e-01;2.946e-02;1.044e+00;1.027e+00;7.444e-01;2.724e-02;1.000e+01;8.149e-01;4.925e-02;5.000e+01;5.000e+01
20.017827000;1.028e+00;8.273e-01;3.084e-02;8.052e-01;3.002e-02;1.045e+00;1.028e+00;7.446e-01;2.776e-02;1.000e+01;8.150e-01;4.980e-02;5.000e+01;5.000e+01
20.018013000;1.028e+00;8.276e-01;3.140e-02;8.053e-01;3.055e-02;1.045e+00;1.028e+00;7.448e-01;2.826e-02;1.000e+01;8.152e-01;5.033e-02;5.000e+01;5.000e+01
20.018200000;1.028e+00;8.278e-01;3.194e-02;8.054e-01;3.108e-02;1.045e+00;1.028e+00;7.451e-01;2.875e-02;1.000e+01;8.153e-01;5.085e-02;5.000e+01;5.000e+01
20.018219000;1.028e+00;8.279e-01;3.200e-02;8.054e-01;3.113e-02;1.045e+00;1.028e+00;7.451e-01;2.880e-02;1.000e+01;8.153e-01;5.090e-02;5.000e+01;5.000e+01
20.018251000;1.028e+00;8.279e-01;3.209e-02;8.054e-01;3.121e-02;1.045e+00;1.028e+00;7.451e-01;2.888e-02;1.000e+01;8.153e-01;5.099e-02;5.000e+01;5.000e+01
20.018283000;1.028e+00;8.279e-01;3.218e-02;8.054e-01;3.130e-02;1.045e+00;1.028e+00;7.452e-01;2.896e-02;1.000e+01;8.153e-01;5.108e-02;5.000e+01;5.000e+01
20.018347000;1.028e+00;8.280e-01;3.236e-02;8.055e-01;3.148e-02;1.046e+00;1.028e+00;7.452e-01;2.912e-02;1.000e+01;8.153e-01;5.125e-02;5.000e+01;5.000e+01
20.018475000;1.028e+00;8.282e-01;3.271e-02;8.056e-01;3.182e-02;1.046e+00;1.028e+00;7.454e-01;2.944e-02;1.000e+01;8.154e-01;5.159e-02;5.000e+01;5.000e+01
20.018731000;1.028e+00;8.285e-01;3.339e-02;8.057e-01;3.247e-02;1.046e+00;1.028e+00;7.457e-01;3.005e-02;1.000e+01;8.155e-01;5.225e-02;5.000e+01;5.000e+01
20.018987000;1.028e+00;8.288e-01;3.404e-02;8.058e-01;3.310e-02;1.047e+00;1.028e+00;7.459e-01;3.064e-02;1.000e+01;8.157e-01;5.287e-02;5.000e+01;5.000e+01
20.019243000;1.029e+00;8.291e-01;3.466e-02;8.060e-01;3.369e-02;1.047e+00;1.029e+00;7.462e-01;3.119e-02;1.000e+01;8.158e-01;5.347e-02;5.000e+01;5.000e+01
20.019499000;1.029e+00;8.294e-01;3.524e-02;8.061e-01;3.425e-02;1.047e+00;1.029e+00;7.464e-01;3.172e-02;1.000e+01;8.159e-01;5.403e-02;5.000e+01;5.000e+01
20.019755000;1.029e+00;8.296e-01;3.579e-02;8.062e-01;3.478e-02;1.048e+00;1.029e+00;7.467e-01;3.221e-02;1.000e+01;8.160e-01;5.456e-02;5.000e+01;5.000e+01
20.020011000;1.029e+00;8.299e-01;3.630e-02;8.063e-01;3.527e-02;1.048e+00;1.029e+00;7.469e-01;3.267e-02;1.000e+01;8.161e-01;5.506e-02;5.000e+01;5.000e+01
20.020267000;1.029e+00;8.301e-01;3.677e-02;8.065e-01;3.572e-02;1.048e+00;1.029e+00;7.471e-01;3.309e-02;1.000e+01;8.162e-01;5.552e-02;5.000e+01;5.000e+01
20.020523000;1.029e+00;8.303e-01;3.720e-02;8.066e-01;3.614e-02;1.049e+00;1.029e+00;7.473e-01;3.348e-02;1.000e+01;8.163e-01;5.594e-02;5.000e+01;5.000e+01
20.020779000;1.030e+00;8.305e-01;3.760e-02;8.067e-01;3.652e-02;1.049e+00;1.030e+00;7.474e-01;3.384e-02;1.000e+01;8.164e-01;5.634e-02;5.000e+01;5.000e+01
20.021035000;1.030e+00;8.307e-01;3.797e-02;8.068e-01;3.687e-02;1.049e+00;1.030e+00;7.476e-01;3.417e-02;1.000e+01;8.165e-01;5.670e-02;5.000e+01;5.000e+01
20.021291000;1.030e+00;8.309e-01;3.829e-02;8.069e-01;3.718e-02;1.049e+00;1.030e+00;7.478e-01;3.446e-02;1.000e+01;8.166e-01;5.702e-02;5.000e+01;5.000e+01
20.021547000;1.030e+00;8.310e-01;3.858e-02;8.069e-01;3.746e-02;1.049e+00;1.030e+00;7.479e-01;3.472e-02;1.000e+01;8.167e-01;5.731e-02;5.000e+01;5.000e+01
20.021803000;1.030e+00;8.312e-01;3.883e-02;8.070e-01;3.770e-02;1.050e+00;1.030e+00;7.480e-01;3.494e-02;1.000e+01;8.168e-01;5.756e-02;5.000e+01;5.000e+01
20.022059000;1.030e+00;8.313e-01;3.904e-02;8.071e-01;3.791e-02;1.050e+00;1.030e+00;7.481e-01;3.514e-02;1.000e+01;8.168e-01;5.778e-02;5.000e+01;5.000e+01
20.022315000;1.030e+00;8.314e-01;3.922e-02;8.072e-01;3.808e-02;1.050e+00;1.030e+00;7.482e-01;3.530e-02;1.000e+01;8.169e-01;5.797e-02;5.000e+01;5.000e+01
20.022571000;1.030e+00;8.315e-01;3.936e-02;8.072e-01;3.822e-02;1.050e+00;1.030e+00;7.483e-01;3.543e-02;1.000e+01;8.170e-01;5.812e-02;5.000e+01;5.000e+01
20.022827000;1.030e+00;8.316e-01;3.947e-02;8.073e-01;3.832e-02;1.050e+00;1.030e+00;7.484e-01;3.553e-02;1.000e+01;8.170e-01;5.824e-02;5.000e+01;5.000e+01
20.023083000;1.030e+00;8.316e-01;3.955e-02;8.073e-01;3.839e-02;1.050e+00;1.030e+00;7.485e-01;3.559e-02;1.000e+01;8.171e-01;5.833e-02;5.000e+01;5.000e+01
20.023339000;1.030e+00;8.317e-01;3.959e-02;8.074e-01;3.843e-02;1.050e+00;1.030e+00;7.485e-01;3.563e-02;1.000e+01;8.171e-01;5.839e-02;5.000e+01;5.000e+01
20.023595000;1.030e+00;8.318e-01;3.960e-02;8.074e-01;3.844e-02;1.050e+00;1.030e+00;7.486e-01;3.564e-02;1.000e+01;8.172e-01;5.842e-02;5.000e+01;5.000e+01
20.023851000;1.030e+00;8.318e-01;3.958e-02;8.075e-01;3.842e-02;1.050e+00;1.030e+00;7.486e-01;3.562e-02;1.000e+01;8.172e-01;5.842e-02;5.000e+01;5.000e+01
20.024107000;1.030e+00;8.318e-01;3.953e-02;8.075e-01;3.837e-02;1.050e+00;1.030e+00;7.486e-01;3.557e-02;1.000e+01;8.172e-01;5.839e-02;5.000e+01;5.000e+01
20.024363000;1.030e+00;8.318e-01;3.945e-02;8.076e-01;3.830e-02;1.050e+00;1.030e+00;7.486e-01;3.550e-02;1.000e+01;8.173e-01;5.834e-02;5.000e+01;5.000e+01
20.025131000;1.030e+00;8.318e-01;3.904e-02;8.076e-01;3.791e-02;1.050e+00;1.030e+00;7.486e-01;3.514e-02;1.000e+01;8.173e-01;5.802e-02;5.000e+01;5.000e+01
20.025387000;1.030e+00;8.318e-01;3.886e-02;8.076e-01;3.773e-02;1.050e+00;1.030e+00;7.486e-01;3.497e-02;1.000e+01;8.174e-01;5.786e-02;5.000e+01;5.000e+01
20.025643000;1.030e+00;8.317e-01;3.865e-02;8.077e-01;3.753e-02;1.049e+00;1.030e+00;7.485e-01;3.479e-02;1.000e+01;8.174e-01;5.769e-02;5.000e+01;5.000e+01
20.025899000;1.030e+00;8.317e-01;3.842e-02;8.077e-01;3.731e-02;1.049e+00;1.030e+00;7.485e-01;3.458e-02;1.000e+01;8.174e-01;5.749e-02;5.000e+01;5.000e+01
20.026155000;1.030e+00;8.316e-01;3.817e-02;8.077e-01;3.707e-02;1.049e+00;1.030e+00;7.484e-01;3.435e-02;1.000e+01;8.174e-01;5.727e-02;5.000e+01;5.000e+01
20.026411000;1.030e+00;8.315e-01;3.790e-02;8.077e-01;3.682e-02;1.049e+00;1.030e+00;7.484e-01;3.411e-02;1.000e+01;8.174e-01;5.704e-02;5.000e+01;5.000e+01
20.026667000;1.029e+00;8.315e-01;3.762e-02;8.077e-01;3.654e-02;1.049e+00;1.029e+00;7.483e-01;3.386e-02;1.000e+01;8.174e-01;5.679e-02;5.000e+01;5.000e+01
20.026923000;1.029e+00;8.314e-01;3.731e-02;8.077e-01;3.625e-02;1.049e+00;1.029e+00;7.482e-01;3.358e-02;1.000e+01;8.174e-01;5.652e-02;5.000e+01;5.000e+01
20.027179000;1.029e+00;8.313e-01;3.699e-02;8.077e-01;3.594e-02;1.048e+00;1.029e+00;7.482e-01;3.329e-02;1.000e+01;8.174e-01;5.624e-02;5.000e+01;5.000e+01
20.027435000;1.029e+00;8.312e-01;3.666e-02;8.077e-01;3.562e-02;1.048e+00;1.029e+00;7.481e-01;3.300e-02;1.000e+01;8.174e-01;5.595e-02;5.000e+01;5.000e+01
20.027691000;1.029e+00;8.311e-01;3.632e-02;8.076e-01;3.529e-02;1.048e+00;1.029e+00;7.480e-01;3.268e-02;1.000e+01;8.174e-01;5.564e-02;5.000e+01;5.000e+01
20.027947000;1.029e+00;8.310e-01;3.596e-02;8.076e-01;3.495e-02;1.048e+00;1.029e+00;7.479e-01;3.236e-02;1.000e+01;8.174e-01;5.532e-02;5.000e+01;5.000e+01
20.028203000;1.029e+00;8.309e-01;3.559e-02;8.076e-01;3.460e-02;1.047e+00;1.029e+00;7.478e-01;3.204e-02;1.000e+01;8.174e-01;5.499e-02;5.000e+01;5.000e+01
20.028715000;1.029e+00;8.307e-01;3.484e-02;8.076e-01;3.387e-02;1.047e+00;1.029e+00;7.476e-01;3.135e-02;1.000e+01;8.174e-01;5.431e-02;5.000e+01;5.000e+01
20.028971000;1.028e+00;8.306e-01;3.445e-02;8.076e-01;3.349e-02;1.047e+00;1.028e+00;7.475e-01;3.100e-02;1.000e+01;8.173e-01;5.396e-02;5.000e+01;5.000e+01
20.029227000;1.028e+00;8.304e-01;3.405e-02;8.075e-01;3.311e-02;1.046e+00;1.028e+00;7.474e-01;3.064e-02;1.000e+01;8.173e-01;5.360e-02;5.000e+01;5.000e+01
20.029995000;1.028e+00;8.301e-01;3.284e-02;8.075e-01;3.195e-02;1.046e+00;1.028e+00;7.471e-01;2.956e-02;1.000e+01;8.173e-01;5.251e-02;5.000e+01;5.000e+01
20.030251000;1.028e+00;8.299e-01;3.244e-02;8.075e-01;3.156e-02;1.045e+00;1.028e+00;7.470e-01;2.919e-02;1.000e+01;8.173e-01;5.214e-02;5.000e+01;5.000e+01
20.030507000;1.028e+00;8.298e-01;3.203e-02;8.074e-01;3.117e-02;1.045e+00;1.028e+00;7.468e-01;2.883e-02;1.000e+01;8.172e-01;5.177e-02;5.000e+01;5.000e+01
20.030763000;1.028e+00;8.297e-01;3.162e-02;8.074e-01;3.078e-02;1.045e+00;1.028e+00;7.467e-01;2.846e-02;1.000e+01;8.172e-01;5.140e-02;5.000e+01;5.000e+01
20.031019000;1.027e+00;8.296e-01;3.122e-02;8.074e-01;3.039e-02;1.045e+00;1.027e+00;7.466e-01;2.810e-02;1.000e+01;8.172e-01;5.103e-02;5.000e+01;5.000e+01
20.031275000;1.027e+00;8.294e-01;3.082e-02;8.074e-01;3.000e-02;1.044e+00;1.027e+00;7.465e-01;2.774e-02;1.000e+01;8.172e-01;5.066e-02;5.000e+01;5.000e+01
20.031531000;1.027e+00;8.293e-01;3.042e-02;8.073e-01;2.961e-02;1.044e+00;1.027e+00;7.464e-01;2.738e-02;1.000e+01;8.172e-01;5.029e-02;5.000e+01;5.000e+01
20.031787000;1.027e+00;8.292e-01;3.002e-02;8.073e-01;2.923e-02;1.044e+00;1.027e+00;7.463e-01;2.702e-02;1.000e+01;8.172e-01;4.993e-02;5.000e+01;5.000e+01
20.032043000;1.027e+00;8.291e-01;2.963e-02;8.073e-01;2.885e-02;1.044e+00;1.027e+00;7.462e-01;2.667e-02;1.000e+01;8.171e-01;4.958e-02;5.000e+01;5.000e+01
20.032075000;1.027e+00;8.291e-01;2.958e-02;8.073e-01;2.881e-02;1.044e+00;1.027e+00;7.462e-01;2.663e-02;1.000e+01;8.171e-01;4.953e-02;5.000e+01;5.000e+01
20.032083000;1.027e+00;8.291e-01;2.957e-02;8.073e-01;2.880e-02;1.044e+00;1.027e+00;7.461e-01;2.661e-02;1.000e+01;8.171e-01;4.952e-02;5.000e+01;5.000e+01
20.032099000;1.027e+00;8.290e-01;2.955e-02;8.073e-01;2.877e-02;1.044e+00;1.027e+00;7.461e-01;2.659e-02;1.000e+01;8.171e-01;4.950e-02;5.000e+01;5.000e+01
20.032195000;1.027e+00;8.290e-01;2.940e-02;8.073e-01;2.863e-02;1.044e+00;1.027e+00;7.461e-01;2.646e-02;1.000e+01;8.171e-01;4.936e-02;5.000e+01;5.000e+01
20.032323000;1.027e+00;8.289e-01;2.921e-02;8.073e-01;2.845e-02;1.043e+00;1.027e+00;7.460e-01;2.629e-02;1.000e+01;8.171e-01;4.919e-02;5.000e+01;5.000e+01
20.032579000;1.027e+00;8.288e-01;2.883e-02;8.072e-01;2.808e-02;1.043e+00;1.027e+00;7.459e-01;2.595e-02;1.000e+01;8.171e-01;4.884e-02;5.000e+01;5.000e+01
20.032835000;1.027e+00;8.287e-01;2.846e-02;8.072e-01;2.772e-02;1.043e+00;1.027e+00;7.458e-01;2.561e-02;1.000e+01;8.171e-01;4.850e-02;5.000e+01;5.000e+01
20.033091000;1.027e+00;8.286e-01;2.809e-02;8.072e-01;2.737e-02;1.043e+00;1.027e+00;7.457e-01;2.528e-02;1.000e+01;8.171e-01;4.816e-02;5.000e+01;5.000e+01
20.033347000;1.026e+00;8.285e-01;2.774e-02;8.072e-01;2.702e-02;1.042e+00;1.026e+00;7.456e-01;2.496e-02;1.000e+01;8.171e-01;4.783e-02;5.000e+01;5.000e+01
20.033603000;1.026e+00;8.284e-01;2.738e-02;8.072e-01;2.668e-02;1.042e+00;1.026e+00;7.455e-01;2.465e-02;1.000e+01;8.170e-01;4.750e-02;5.000e+01;5.000e+01
20.033859000;1.026e+00;8.283e-01;2.704e-02;8.071e-01;2.635e-02;1.042e+00;1.026e+00;7.454e-01;2.434e-02;1.000e+01;8.170e-01;4.719e-02;5.000e+01;5.000e+01
20.034115000;1.026e+00;8.282e-01;2.671e-02;8.071e-01;2.603e-02;1.042e+00;1.026e+00;7.454e-01;2.404e-02;1.000e+01;8.170e-01;4.688e-02;5.000e+01;5.000e+01
20.034371000;1.026e+00;8.281e-01;2.638e-02;8.071e-01;2.571e-02;1.042e+00;1.026e+00;7.453e-01;2.374e-02;1.000e+01;8.170e-01;4.658e-02;5.000e+01;5.000e+01
20.034627000;1.026e+00;8.280e-01;2.607e-02;8.071e-01;2.541e-02;1.041e+00;1.026e+00;7.452e-01;2.346e-02;1.000e+01;8.170e-01;4.628e-02;5.000e+01;5.000e+01
20.035139000;1.026e+00;8.278e-01;2.546e-02;8.071e-01;2.482e-02;1.041e+00;1.026e+00;7.450e-01;2.291e-02;1.000e+01;8.170e-01;4.572e-02;5.000e+01;5.000e+01
20.035395000;1.026e+00;8.277e-01;2.517e-02;8.071e-01;2.454e-02;1.041e+00;1.026e+00;7.449e-01;2.265e-02;1.000e+01;8.170e-01;4.545e-02;5.000e+01;5.000e+01
20.035651000;1.026e+00;8.276e-01;2.489e-02;8.071e-01;2.427e-02;1.041e+00;1.026e+00;7.449e-01;2.240e-02;1.000e+01;8.170e-01;4.519e-02;5.000e+01;5.000e+01
20.035907000;1.025e+00;8.276e-01;2.462e-02;8.071e-01;2.401e-02;1.040e+00;1.025e+00;7.448e-01;2.216e-02;1.000e+01;8.170e-01;4.494e-02;5.000e+01;5.000e+01
20.036419000;1.025e+00;8.274e-01;2.411e-02;8.070e-01;2.352e-02;1.040e+00;1.025e+00;7.447e-01;2.170e-02;1.000e+01;8.170e-01;4.446e-02;5.000e+01;5.000e+01
20.036879000;1.025e+00;8.273e-01;2.369e-02;8.070e-01;2.311e-02;1.040e+00;1.025e+00;7.446e-01;2.132e-02;1.000e+01;8.170e-01;4.406e-02;5.000e+01;5.000e+01
20.037340000;1.025e+00;8.272e-01;2.329e-02;8.071e-01;2.272e-02;1.040e+00;1.025e+00;7.445e-01;2.096e-02;1.000e+01;8.170e-01;4.369e-02;5.000e+01;5.000e+01
20.037801000;1.025e+00;8.271e-01;2.293e-02;8.071e-01;2.237e-02;1.039e+00;1.025e+00;7.444e-01;2.063e-02;1.000e+01;8.170e-01;4.335e-02;5.000e+01;5.000e+01
20.038262000;1.025e+00;8.271e-01;2.259e-02;8.071e-01;2.204e-02;1.039e+00;1.025e+00;7.444e-01;2.033e-02;1.000e+01;8.170e-01;4.303e-02;5.000e+01;5.000e+01
20.038723000;1.025e+00;8.270e-01;2.228e-02;8.071e-01;2.175e-02;1.039e+00;1.025e+00;7.443e-01;2.005e-02;1.000e+01;8.171e-01;4.274e-02;5.000e+01;5.000e+01
20.039183000;1.025e+00;8.270e-01;2.200e-02;8.071e-01;2.147e-02;1.039e+00;1.025e+00;7.443e-01;1.980e-02;1.000e+01;8.171e-01;4.247e-02;5.000e+01;5.000e+01
20.039644000;1.024e+00;8.269e-01;2.174e-02;8.072e-01;2.122e-02;1.039e+00;1.024e+00;7.442e-01;1.957e-02;1.000e+01;8.171e-01;4.222e-02;5.000e+01;5.000e+01
20.040105000;1.024e+00;8.269e-01;2.151e-02;8.072e-01;2.100e-02;1.038e+00;1.024e+00;7.442e-01;1.936e-02;1.000e+01;8.172e-01;4.200e-02;5.000e+01;5.000e+01
20.040566000;1.024e+00;8.269e-01;2.130e-02;8.072e-01;2.079e-02;1.038e+00;1.024e+00;7.442e-01;1.917e-02;1.000e+01;8.172e-01;4.180e-02;5.000e+01;5.000e+01
20.041027000;1.024e+00;8.269e-01;2.111e-02;8.073e-01;2.061e-02;1.038e+00;1.024e+00;7.442e-01;1.900e-02;1.000e+01;8.173e-01;4.161e-02;5.000e+01;5.000e+01
20.041487000;1.024e+00;8.269e-01;2.093e-02;8.073e-01;2.044e-02;1.038e+00;1.024e+00;7.442e-01;1.884e-02;1.000e+01;8.173e-01;4.144e-02;5.000e+01;5.000e+01
20.041948000;1.024e+00;8.269e-01;2.077e-02;8.074e-01;2.028e-02;1.038e+00;1.024e+00;7.442e-01;1.870e-02;1.000e+01;8.174e-01;4.129e-02;5.000e+01;5.000e+01
20.042409000;1.024e+00;8.269e-01;2.063e-02;8.075e-01;2.015e-02;1.038e+00;1.024e+00;7.442e-01;1.857e-02;1.000e+01;8.175e-01;4.114e-02;5.000e+01;5.000e+01
20.042870000;1.024e+00;8.270e-01;2.050e-02;8.075e-01;2.002e-02;1.038e+00;1.024e+00;7.443e-01;1.845e-02;1.000e+01;8.175e-01;4.101e-02;5.000e+01;5.000e+01
20.043331000;1.024e+00;8.270e-01;2.038e-02;8.076e-01;1.990e-02;1.038e+00;1.024e+00;7.443e-01;1.834e-02;1.000e+01;8.176e-01;4.089e-02;5.000e+01;5.000e+01
20.043791000;1.024e+00;8.271e-01;2.027e-02;8.077e-01;1.979e-02;1.038e+00;1.024e+00;7.443e-01;1.824e-02;1.000e+01;8.177e-01;4.077e-02;5.000e+01;5.000e+01
20.044252000;1.024e+00;8.271e-01;2.016e-02;8.078e-01;1.969e-02;1.038e+00;1.024e+00;7.444e-01;1.814e-02;1.000e+01;8.178e-01;4.067e-02;5.000e+01;5.000e+01
20.044713000;1.024e+00;8.272e-01;2.006e-02;8.078e-01;1.959e-02;1.037e+00;1.024e+00;7.444e-01;1.805e-02;1.000e+01;8.179e-01;4.056e-02;5.000e+01;5.000e+01
20.045174000;1.024e+00;8.272e-01;1.996e-02;8.079e-01;1.950e-02;1.037e+00;1.024e+00;7.445e-01;1.796e-02;1.000e+01;8.179e-01;4.046e-02;5.000e+01;5.000e+01
20.045635000;1.024e+00;8.273e-01;1.987e-02;8.080e-01;1.940e-02;1.037e+00;1.024e+00;7.445e-01;1.788e-02;1.000e+01;8.180e-01;4.036e-02;5.000e+01;5.000e+01
20.046095000;1.024e+00;8.273e-01;1.977e-02;8.081e-01;1.931e-02;1.037e+00;1.024e+00;7.446e-01;1.779e-02;1.000e+01;8.181e-01;4.027e-02;5.000e+01;5.000e+01
20.046556000;1.024e+00;8.274e-01;1.967e-02;8.082e-01;1.922e-02;1.037e+00;1.024e+00;7.447e-01;1.771e-02;1.000e+01;8.182e-01;4.017e-02;5.000e+01;5.000e+01
20.047017000;1.024e+00;8.275e-01;1.958e-02;8.083e-01;1.912e-02;1.037e+00;1.024e+00;7.447e-01;1.762e-02;1.000e+01;8.183e-01;4.006e-02;5.000e+01;5.000e+01
20.047478000;1.024e+00;8.275e-01;1.948e-02;8.084e-01;1.903e-02;1.037e+00;1.024e+00;7.448e-01;1.753e-02;1.000e+01;8.184e-01;3.996e-02;5.000e+01;5.000e+01
20.047939000;1.024e+00;8.276e-01;1.937e-02;8.085e-01;1.892e-02;1.037e+00;1.024e+00;7.448e-01;1.743e-02;1.000e+01;8.185e-01;3.985e-02;5.000e+01;5.000e+01
20.048399000;1.024e+00;8.277e-01;1.926e-02;8.086e-01;1.882e-02;1.037e+00;1.024e+00;7.449e-01;1.733e-02;1.000e+01;8.186e-01;3.974e-02;5.000e+01;5.000e+01
20.048860000;1.024e+00;8.277e-01;1.914e-02;8.087e-01;1.870e-02;1.037e+00;1.024e+00;7.450e-01;1.723e-02;1.000e+01;8.187e-01;3.962e-02;5.000e+01;5.000e+01
20.049321000;1.023e+00;8.278e-01;1.902e-02;8.088e-01;1.858e-02;1.037e+00;1.023e+00;7.450e-01;1.712e-02;1.000e+01;8.188e-01;3.950e-02;5.000e+01;5.000e+01
20.049782000;1.023e+00;8.279e-01;1.889e-02;8.089e-01;1.846e-02;1.037e+00;1.023e+00;7.451e-01;1.700e-02;1.000e+01;8.189e-01;3.937e-02;5.000e+01;5.000e+01
20.050243000;1.023e+00;8.279e-01;1.876e-02;8.090e-01;1.833e-02;1.037e+00;1.023e+00;7.451e-01;1.688e-02;1.000e+01;8.190e-01;3.923e-02;5.000e+01;5.000e+01
20.050703000;1.023e+00;8.280e-01;1.861e-02;8.091e-01;1.819e-02;1.036e+00;1.023e+00;7.452e-01;1.675e-02;1.000e+01;8.191e-01;3.909e-02;5.000e+01;5.000e+01
20.051164000;1.023e+00;8.280e-01;1.846e-02;8.092e-01;1.804e-02;1.036e+00;1.023e+00;7.452e-01;1.662e-02;1.000e+01;8.192e-01;3.894e-02;5.000e+01;5.000e+01
20.051625000;1.023e+00;8.281e-01;1.830e-02;8.093e-01;1.789e-02;1.036e+00;1.023e+00;7.453e-01;1.647e-02;1.000e+01;8.193e-01;3.878e-02;5.000e+01;5.000e+01
20.052086000;1.023e+00;8.281e-01;1.814e-02;8.094e-01;1.773e-02;1.036e+00;1.023e+00;7.453e-01;1.632e-02;1.000e+01;8.194e-01;3.861e-02;5.000e+01;5.000e+01
20.052547000;1.023e+00;8.282e-01;1.796e-02;8.095e-01;1.756e-02;1.036e+00;1.023e+00;7.454e-01;1.616e-02;1.000e+01;8.195e-01;3.844e-02;5.000e+01;5.000e+01
20.053007000;1.023e+00;8.282e-01;1.778e-02;8.096e-01;1.738e-02;1.036e+00;1.023e+00;7.454e-01;1.600e-02;1.000e+01;8.196e-01;3.826e-02;5.000e+01;5.000e+01
20.053468000;1.023e+00;8.283e-01;1.759e-02;8.097e-01;1.720e-02;1.036e+00;1.023e+00;7.454e-01;1.583e-02;1.000e+01;8.197e-01;3.808e-02;5.000e+01;5.000e+01
20.053929000;1.023e+00;8.283e-01;1.739e-02;8.098e-01;1.700e-02;1.036e+00;1.023e+00;7.455e-01;1.565e-02;1.000e+01;8.198e-01;3.789e-02;5.000e+01;5.000e+01
20.054390000;1.023e+00;8.284e-01;1.719e-02;8.099e-01;1.681e-02;1.036e+00;1.023e+00;7.455e-01;1.547e-02;1.000e+01;8.199e-01;3.769e-02;5.000e+01;5.000e+01
20.054851000;1.023e+00;8.284e-01;1.698e-02;8.100e-01;1.660e-02;1.035e+00;1.023e+00;7.456e-01;1.528e-02;1.000e+01;8.200e-01;3.749e-02;5.000e+01;5.000e+01
20.055311000;1.023e+00;8.284e-01;1.677e-02;8.101e-01;1.640e-02;1.035e+00;1.023e+00;7.456e-01;1.509e-02;1.000e+01;8.201e-01;3.728e-02;5.000e+01;5.000e+01
20.055772000;1.023e+00;8.285e-01;1.655e-02;8.102e-01;1.618e-02;1.035e+00;1.023e+00;7.456e-01;1.489e-02;1.000e+01;8.202e-01;3.707e-02;5.000e+01;5.000e+01
20.056233000;1.023e+00;8.285e-01;1.632e-02;8.102e-01;1.596e-02;1.035e+00;1.023e+00;7.456e-01;1.469e-02;1.000e+01;8.203e-01;3.685e-02;5.000e+01;5.000e+01
