time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent
0.044361;1.0289121627401219;0.7400733595189517;0.7192716791465824;-0.03460026182736871;-0.03362805703405482;10.000026038981558;0.7501452267275439;0.012605061546292741;0.7193895628026654;-0.045991003221891244;1.0309052125692106;0.7208432386622637
0.045318;1.0287617696258946;0.7402042771656546;0.7195036766995121;-0.03488263045258216;-0.03390744588113922;10.000026835735106;0.7501453223209634;0.012605065371001282;0.7196565564976346;-0.04650400309211951;1.0307110925497625;0.7211428659930195
0.046275;1.0286218256183874;0.7403476215076877;0.7197405341454155;-0.035140009774011466;-0.03416227499719462;10.000027599176068;0.7501454138966838;0.012605068867814146;0.7199225520109339;-0.04701700296703695;1.0305339793166475;0.7214418215966566
0.047233;1.028493889218598;0.7405029633320653;0.7199807369831731;-0.03536966951660756;-0.03438981983105973;10.000028333478301;0.7501455016153523;0.012605072039049859;0.7201875499460281;-0.04752900284634887;1.0303728732613486;0.7217400396997574
0.04819;1.0283776577756183;0.7406719656367157;0.7202261062177129;-0.035574933228353395;-0.034593304245802994;10.00002904333467;0.7501455855359784;0.012605074888852793;0.720449550843038;-0.04803700272980535;1.0302267747917166;0.7220353230883493
0.049148;1.028270922342135;0.7408487924321149;0.720472506611044;-0.035756256803253846;-0.034773231191934754;10.000029733933399;0.7501456656487062;0.012605077424460735;0.7207105551727069;-0.048540002617188244;1.0300956843477607;0.7223295921096151
0.051063;1.0280866688512467;0.741231225601905;0.7209733102613565;-0.03605399102633003;-0.03506906134802266;10.000030409696395;0.7501457419284714;0.012605079656471152;0.7212215633156588;-0.049522002508290815;1.0298716023985877;0.7229062524143994
0.052786;1.027952141065183;0.7416008217041101;0.7214269228906857;-0.03625168183961549;-0.035265963514308406;10.000031073126003;0.7501458143965525;0.012605081598291434;0.7216695754867625;-0.05037300240289475;1.0297145294093286;0.7234121553288102
0.054509;1.0278439446100283;0.7419891400533528;0.72188039355678;-0.03639084333014775;-0.03540506473115533;10.000031725057445;0.7501458831488909;0.012605083265158617;0.7221055916537994;-0.05118700230076064;1.029593465779787;0.7239043836551905
0.056233;1.0277611252085832;0.7423928312775707;0.7223310986798982;-0.03647643441096465;-0.03549119399724935;10.00003236503906;0.7501459483040974;0.012605084672847627;0.7225266115468927;-0.05195900220163954;1.029505411781582;0.7243794680822482
0.057956;1.027698654713074;0.7428055025100014;0.7227763196382413;-0.036515354482107125;-0.03553121941436824;10.00003299095158;0.750146009949026;0.0126050858365249;0.7229306347514062;-0.05268500210528375;1.0294463674825984;0.724834996657502
0.059679;1.0276568346773935;0.7432247376509983;0.723213465355517;-0.03651212266762373;-0.035529517308189415;10.000033598951305;0.7501460681551948;0.012605086770060035;0.7233186607656457;-0.05336100201144336;1.0294143326500913;0.7252715428042537
0.061403;1.0276315876766646;0.7436464250018647;0.7236413782802571;-0.03647552692357933;-0.035494775183621145;10.000034183834801;0.7501461229578467;0.012605087486110805;0.7236886890051029;-0.05398500191985937;1.029404306759021;0.7256868322980055
0.063126;1.0276203573230915;0.7440645125180303;0.7240559484602695;-0.03640767045004535;-0.035429127117066736;10.000034739370793;0.7501461742500161;0.01260508799692204;0.7240407188552338;-0.05455700183024809;1.0294142891241076;0.7260807401909761
0.064849;1.027622226924033;0.7444781564157141;0.7244569831193174;-0.0363171076760773;-0.03534093082263971;10.000035259238489;0.7501462217523878;0.012605088314726072;0.7243727497582627;-0.05507600174228523;1.029439278939597;0.7264510823453502
0.066573;1.0276333833032396;0.7448823291653709;0.724842263679944;-0.0362057359457077;-0.035232166876358266;10.000035738418566;0.7501462651076091;0.012605088451032632;0.7246857812378361;-0.05554200165561625;1.029478275208994;0.7267987509945614
0.068296;1.027654165733729;0.7452777878239736;0.7252122766980656;-0.03608039213396918;-0.035109480233011886;10.000036174095722;0.7501463039740823;0.012605088415376994;0.7249798128735756;-0.05595600156987683;1.0295282767594862;0.7271237292160054
0.070019;1.0276810665261757;0.7456578009473503;0.725562938232204;-0.035942918407919404;-0.03497478712675101;10.000036565642997;0.7501463380497961;0.012605088214320125;0.7252548442817756;-0.05631900148469235;1.0295862823394009;0.7274260130291805
0.071743;1.0277134722833077;0.7460240911328244;0.7258963519368001;-0.03579829103563443;-0.034832953792251285;10.000036913681633;0.7501463669997458;0.012605087851576489;0.7255108751227864;-0.05663400139965957;1.0296502907045058;0.7277057663325455
0.073466;1.027749475243614;0.7463729884514175;0.7262102902454851;-0.03564891369118698;-0.034686386357541135;10.000037219290268;0.7501463903292845;0.012605087329630619;0.725747905127996;-0.05690200131432793;1.029718300689462;0.7279630109722608
0.07519;1.027788120358626;0.7467050670514269;0.7265059847027665;-0.03549845992564222;-0.03453869319603434;10.000037483871496;0.7501464073636692;0.012605086651628497;0.7259669341014799;-0.0571260012282072;1.0297883112216157;0.7281989327507032
0.076913;1.0278278415924413;0.747018785113709;0.7267830417288811;-0.0353503220000757;-0.034393228405894614;10.000037708469243;0.7501464173682716;0.012605085821844556;0.726168961886158;-0.05730900114081576;1.029859321263718;0.7284147286360424
0.078636;1.0278673436309582;0.7473119598926675;0.7270402549413475;-0.03520522615157485;-0.03425074191320618;10.0000378926428;0.7501464196768489;0.012605084844571679;0.7263539883371029;-0.05745300105172666;1.0299293298027423;0.7286105292768212
0.08036;1.0279072709596924;0.7475866245449222;0.7272791486607206;-0.03506576395122075;-0.03411373312602574;10.000038034350771;0.7501464137413257;0.012605083723422136;0.726523013290344;-0.05756200096056206;1.029997335949281;0.7287876275545384
0.082083;1.0279447656350842;0.7478403827987403;0.7274994163127478;-0.034933453714076905;-0.033983773113965256;10.000038130766274;0.7501463991193013;0.012605082462289368;0.7266770365039508;-0.05763900086695246;1.0300623390332135;0.7289472443711804
0.083806;1.0279807782841444;0.7480752088821724;0.7277023091853391;-0.034809225215184425;-0.033861733356979604;10.00003817884276;0.7501463754721613;0.0126050810657962;0.726816057638233;-0.05768600077050868;1.0301233385610513;0.7290895298299295
0.08553;1.0280143556299037;0.7482900704738684;0.7278875010128626;-0.03469510521355815;-0.0337496153354162;10.000038175614542;0.7501463425809674;0.012605079537176605;0.7269420763089105;-0.057707000670821594;1.0301793340828203;0.7292167899503308
0.087253;1.0280445446364188;0.7484855776727511;0.728056263610583;-0.03459151175919571;-0.033647855136413614;10.000038118663813;0.7501463003247731;0.012605077875920327;0.7270550921136035;-0.05770500056747605;1.03023132509115;0.7293292609050706
0.088976;1.0280719569021821;0.7486632183289529;0.728209614581305;-0.034496772190085144;-0.03355480390542145;10.000038006316112;0.750146248620225;0.012605076078212665;0.727157104601324;-0.05768300046007023;1.0302773109633243;0.7294291745382273
0.0907;1.0280950272578313;0.7488224286470446;0.7283481173685769;-0.034413961304208956;-0.033473501928711534;10.000037837429108;0.7501461873369437;0.012605074139110087;0.7272471133067652;-0.05764300034824125;1.0303182909702413;0.72951569421938
0.092423;1.028115013139205;0.7489651249581798;0.7284727481551719;-0.03434234231555829;-0.0334031899014265;10.00003761088568;0.7501461162160443;0.012605072054139075;0.7273281178460613;-0.057588000231678926;1.0303532643806272;0.7295920505350734
0.094147;1.0281315749100626;0.7490914489222759;0.7285838878170061;-0.03428127744015083;-0.033343257242413445;10.000037324886817;0.7501460348688612;0.012605069819699237;0.7274001179286592;-0.05752000011010931;1.0303822305222292;0.7296584046596235
0.09587;1.0281440996444413;0.7492028478368076;0.7286833807865227;-0.03423150730203499;-0.03329444306531178;10.00003697674913;0.7501459428563283;0.012605067432579144;0.727464113292918;-0.05744199998327586;1.0304051887206864;0.7297159933466346
0.097593;1.02815320031844;0.7493001468190225;0.7287715974350905;-0.03419264726027844;-0.033256352475250106;10.0000365628967;0.7501458397219279;0.0126050648895572;0.7275201036734469;-0.05735599985094003;1.0304221382584835;0.7297649770431712
0.099317;1.028158877376408;0.749384009568814;0.7288491850308527;-0.03416340617395298;-0.033227729041530825;10.000036078063593;0.7501457249298402;0.0126050621875685;0.7275700887958826;-0.05726399971287228;1.0304340784367032;0.7298075093342884
0.10104;1.0281611315037498;0.7494557299808764;0.7289174035199834;-0.03414444969813728;-0.03320921975630816;10.000035514959324;0.750145597828785;0.012605059323824592;0.7276140683613425;-0.05716699956881132;1.0304410086371758;0.7298436707528609
0.102763;1.0281593184117113;0.7495155429659989;0.7289769401928322;-0.034133546864922946;-0.03319867535152205;10.000034865516346;0.750145457708851;0.01260505629528427;0.7276530420274387;-0.0570679994184235;1.0304429282970857;0.7298746945696141
0.10621;1.0281481815194518;0.7496071916667804;0.7290740700969739;-0.034137878051405515;-0.033203249308913226;10.000034121829712;0.7501453038663386;0.01260505309773291;0.7277180093984044;-0.056867999261300185;1.0304328368585116;0.7299237671178904
