time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
32.879720000;1.093e+00;4.160e-01;-4.792e-01;3.805e-01;-4.383e-01;1.093e+00;1.040e-03;-1.198e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.907720000;1.093e+00;4.160e-01;-4.792e-01;3.805e-01;-4.383e-01;1.093e+00;1.040e-03;-1.198e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.908720000;1.093e+00;4.160e-01;-4.788e-01;3.805e-01;-4.380e-01;1.093e+00;1.040e-03;-1.197e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.937720000;1.093e+00;4.160e-01;-4.788e-01;3.805e-01;-4.380e-01;1.093e+00;1.040e-03;-1.197e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.939720000;1.093e+00;4.160e-01;-4.788e-01;3.805e-01;-4.379e-01;1.093e+00;1.040e-03;-1.197e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.940720000;1.093e+00;4.160e-01;-4.784e-01;3.805e-01;-4.376e-01;1.093e+00;1.040e-03;-1.196e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.971720000;1.093e+00;4.160e-01;-4.784e-01;3.805e-01;-4.376e-01;1.093e+00;1.040e-03;-1.196e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
32.972720000;1.093e+00;4.160e-01;-4.780e-01;3.805e-01;-4.372e-01;1.093e+00;1.040e-03;-1.195e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.003720000;1.093e+00;4.160e-01;-4.780e-01;3.805e-01;-4.372e-01;1.093e+00;1.040e-03;-1.195e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.004720000;1.093e+00;4.160e-01;-4.776e-01;3.805e-01;-4.368e-01;1.093e+00;1.040e-03;-1.194e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.036720000;1.093e+00;4.160e-01;-4.776e-01;3.805e-01;-4.368e-01;1.093e+00;1.040e-03;-1.194e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.037720000;1.093e+00;4.160e-01;-4.772e-01;3.805e-01;-4.364e-01;1.093e+00;1.040e-03;-1.193e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.052720000;1.093e+00;4.160e-01;-4.772e-01;3.805e-01;-4.364e-01;1.093e+00;1.040e-03;-1.193e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.053720000;1.093e+00;4.160e-01;-4.772e-01;3.804e-01;-4.364e-01;1.093e+00;1.040e-03;-1.193e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.068720000;1.093e+00;4.160e-01;-4.772e-01;3.804e-01;-4.364e-01;1.093e+00;1.040e-03;-1.193e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.069720000;1.093e+00;4.160e-01;-4.768e-01;3.804e-01;-4.360e-01;1.093e+00;1.040e-03;-1.192e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.094720000;1.093e+00;4.160e-01;-4.768e-01;3.804e-01;-4.360e-01;1.093e+00;1.040e-03;-1.192e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.095720000;1.094e+00;4.160e-01;-4.768e-01;3.804e-01;-4.360e-01;1.094e+00;1.040e-03;-1.192e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.101720000;1.094e+00;4.160e-01;-4.768e-01;3.804e-01;-4.360e-01;1.094e+00;1.040e-03;-1.192e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.102720000;1.094e+00;4.160e-01;-4.764e-01;3.804e-01;-4.357e-01;1.094e+00;1.040e-03;-1.191e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.134720000;1.094e+00;4.160e-01;-4.764e-01;3.804e-01;-4.356e-01;1.094e+00;1.040e-03;-1.191e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.135720000;1.094e+00;4.160e-01;-4.760e-01;3.804e-01;-4.353e-01;1.094e+00;1.040e-03;-1.190e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.167720000;1.094e+00;4.160e-01;-4.760e-01;3.804e-01;-4.353e-01;1.094e+00;1.040e-03;-1.190e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.168720000;1.094e+00;4.160e-01;-4.756e-01;3.804e-01;-4.349e-01;1.094e+00;1.040e-03;-1.189e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.200720000;1.094e+00;4.160e-01;-4.756e-01;3.804e-01;-4.349e-01;1.094e+00;1.040e-03;-1.189e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.201720000;1.094e+00;4.160e-01;-4.752e-01;3.804e-01;-4.345e-01;1.094e+00;1.040e-03;-1.188e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.233720000;1.094e+00;4.160e-01;-4.752e-01;3.804e-01;-4.345e-01;1.094e+00;1.040e-03;-1.188e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.234720000;1.094e+00;4.160e-01;-4.748e-01;3.804e-01;-4.341e-01;1.094e+00;1.040e-03;-1.187e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.258720000;1.094e+00;4.160e-01;-4.748e-01;3.804e-01;-4.341e-01;1.094e+00;1.040e-03;-1.187e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.259720000;1.094e+00;4.160e-01;-4.748e-01;3.803e-01;-4.341e-01;1.094e+00;1.040e-03;-1.187e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.267720000;1.094e+00;4.160e-01;-4.748e-01;3.803e-01;-4.341e-01;1.094e+00;1.040e-03;-1.187e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.268720000;1.094e+00;4.160e-01;-4.744e-01;3.803e-01;-4.337e-01;1.094e+00;1.040e-03;-1.186e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.301720000;1.094e+00;4.160e-01;-4.744e-01;3.803e-01;-4.337e-01;1.094e+00;1.040e-03;-1.186e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.302720000;1.094e+00;4.160e-01;-4.740e-01;3.803e-01;-4.334e-01;1.094e+00;1.040e-03;-1.185e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.335720000;1.094e+00;4.160e-01;-4.740e-01;3.803e-01;-4.333e-01;1.094e+00;1.040e-03;-1.185e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.336720000;1.094e+00;4.160e-01;-4.736e-01;3.803e-01;-4.330e-01;1.094e+00;1.040e-03;-1.184e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.369720000;1.094e+00;4.160e-01;-4.736e-01;3.803e-01;-4.330e-01;1.094e+00;1.040e-03;-1.184e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.370720000;1.094e+00;4.160e-01;-4.732e-01;3.803e-01;-4.326e-01;1.094e+00;1.040e-03;-1.183e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.404720000;1.094e+00;4.160e-01;-4.732e-01;3.803e-01;-4.326e-01;1.094e+00;1.040e-03;-1.183e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.405720000;1.094e+00;4.160e-01;-4.728e-01;3.803e-01;-4.322e-01;1.094e+00;1.040e-03;-1.182e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.438720000;1.094e+00;4.160e-01;-4.728e-01;3.803e-01;-4.322e-01;1.094e+00;1.040e-03;-1.182e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.439720000;1.094e+00;4.160e-01;-4.724e-01;3.803e-01;-4.318e-01;1.094e+00;1.040e-03;-1.181e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.472720000;1.094e+00;4.160e-01;-4.724e-01;3.803e-01;-4.318e-01;1.094e+00;1.040e-03;-1.181e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.473720000;1.094e+00;4.160e-01;-4.724e-01;3.802e-01;-4.318e-01;1.094e+00;1.040e-03;-1.181e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.474720000;1.094e+00;4.160e-01;-4.720e-01;3.802e-01;-4.314e-01;1.094e+00;1.040e-03;-1.180e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.509720000;1.094e+00;4.160e-01;-4.720e-01;3.802e-01;-4.314e-01;1.094e+00;1.040e-03;-1.180e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.510720000;1.094e+00;4.160e-01;-4.716e-01;3.802e-01;-4.311e-01;1.094e+00;1.040e-03;-1.179e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.514720000;1.094e+00;4.160e-01;-4.716e-01;3.802e-01;-4.311e-01;1.094e+00;1.040e-03;-1.179e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.515720000;1.094e+00;4.160e-01;-4.716e-01;3.802e-01;-4.310e-01;1.094e+00;1.040e-03;-1.179e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.544720000;1.094e+00;4.160e-01;-4.716e-01;3.802e-01;-4.310e-01;1.094e+00;1.040e-03;-1.179e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.545720000;1.094e+00;4.160e-01;-4.712e-01;3.802e-01;-4.307e-01;1.094e+00;1.040e-03;-1.178e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.580720000;1.094e+00;4.160e-01;-4.712e-01;3.802e-01;-4.307e-01;1.094e+00;1.040e-03;-1.178e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.581720000;1.094e+00;4.160e-01;-4.708e-01;3.802e-01;-4.303e-01;1.094e+00;1.040e-03;-1.177e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.616720000;1.094e+00;4.160e-01;-4.708e-01;3.802e-01;-4.303e-01;1.094e+00;1.040e-03;-1.177e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.617720000;1.094e+00;4.160e-01;-4.704e-01;3.802e-01;-4.299e-01;1.094e+00;1.040e-03;-1.176e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.652720000;1.094e+00;4.160e-01;-4.704e-01;3.802e-01;-4.299e-01;1.094e+00;1.040e-03;-1.176e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.653720000;1.094e+00;4.160e-01;-4.700e-01;3.802e-01;-4.295e-01;1.094e+00;1.040e-03;-1.175e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.688720000;1.094e+00;4.160e-01;-4.700e-01;3.802e-01;-4.295e-01;1.094e+00;1.040e-03;-1.175e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.689720000;1.094e+00;4.160e-01;-4.696e-01;3.802e-01;-4.291e-01;1.094e+00;1.040e-03;-1.174e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.695720000;1.094e+00;4.160e-01;-4.696e-01;3.802e-01;-4.291e-01;1.094e+00;1.040e-03;-1.174e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.696720000;1.094e+00;4.160e-01;-4.696e-01;3.801e-01;-4.291e-01;1.094e+00;1.040e-03;-1.174e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.725720000;1.094e+00;4.160e-01;-4.696e-01;3.801e-01;-4.291e-01;1.094e+00;1.040e-03;-1.174e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.726720000;1.094e+00;4.160e-01;-4.692e-01;3.801e-01;-4.288e-01;1.094e+00;1.040e-03;-1.173e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.728720000;1.094e+00;4.160e-01;-4.692e-01;3.801e-01;-4.287e-01;1.094e+00;1.040e-03;-1.173e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.762720000;1.094e+00;4.160e-01;-4.692e-01;3.801e-01;-4.287e-01;1.094e+00;1.040e-03;-1.173e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.763720000;1.094e+00;4.160e-01;-4.688e-01;3.801e-01;-4.284e-01;1.094e+00;1.040e-03;-1.172e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.798720000;1.094e+00;4.160e-01;-4.688e-01;3.801e-01;-4.284e-01;1.094e+00;1.040e-03;-1.172e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.800720000;1.094e+00;4.160e-01;-4.688e-01;3.801e-01;-4.283e-01;1.094e+00;1.040e-03;-1.172e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.801720000;1.094e+00;4.160e-01;-4.684e-01;3.801e-01;-4.280e-01;1.094e+00;1.040e-03;-1.171e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.838720000;1.094e+00;4.160e-01;-4.684e-01;3.801e-01;-4.280e-01;1.094e+00;1.040e-03;-1.171e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.839720000;1.094e+00;4.160e-01;-4.680e-01;3.801e-01;-4.276e-01;1.094e+00;1.040e-03;-1.170e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.853720000;1.094e+00;4.160e-01;-4.680e-01;3.801e-01;-4.276e-01;1.094e+00;1.040e-03;-1.170e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.854720000;1.095e+00;4.160e-01;-4.680e-01;3.801e-01;-4.276e-01;1.095e+00;1.040e-03;-1.170e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.876720000;1.095e+00;4.160e-01;-4.680e-01;3.801e-01;-4.276e-01;1.095e+00;1.040e-03;-1.170e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.877720000;1.095e+00;4.160e-01;-4.676e-01;3.801e-01;-4.272e-01;1.095e+00;1.040e-03;-1.169e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.914720000;1.095e+00;4.160e-01;-4.676e-01;3.801e-01;-4.272e-01;1.095e+00;1.040e-03;-1.169e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.915720000;1.095e+00;4.160e-01;-4.672e-01;3.801e-01;-4.268e-01;1.095e+00;1.040e-03;-1.168e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.930720000;1.095e+00;4.160e-01;-4.672e-01;3.801e-01;-4.268e-01;1.095e+00;1.040e-03;-1.168e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.931720000;1.095e+00;4.160e-01;-4.672e-01;3.800e-01;-4.268e-01;1.095e+00;1.040e-03;-1.168e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.953720000;1.095e+00;4.160e-01;-4.672e-01;3.800e-01;-4.268e-01;1.095e+00;1.040e-03;-1.168e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.954720000;1.095e+00;4.160e-01;-4.668e-01;3.800e-01;-4.264e-01;1.095e+00;1.040e-03;-1.167e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.992720000;1.095e+00;4.160e-01;-4.668e-01;3.800e-01;-4.264e-01;1.095e+00;1.040e-03;-1.167e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
33.993720000;1.095e+00;4.160e-01;-4.664e-01;3.800e-01;-4.261e-01;1.095e+00;1.040e-03;-1.166e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.027720000;1.095e+00;4.160e-01;-4.664e-01;3.800e-01;-4.261e-01;1.095e+00;1.040e-03;-1.166e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.028720000;1.095e+00;4.160e-01;-4.664e-01;3.800e-01;-4.260e-01;1.095e+00;1.040e-03;-1.166e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.031720000;1.095e+00;4.160e-01;-4.664e-01;3.800e-01;-4.260e-01;1.095e+00;1.040e-03;-1.166e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.032720000;1.095e+00;4.160e-01;-4.660e-01;3.800e-01;-4.257e-01;1.095e+00;1.040e-03;-1.165e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.071720000;1.095e+00;4.160e-01;-4.660e-01;3.800e-01;-4.257e-01;1.095e+00;1.040e-03;-1.165e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.072720000;1.095e+00;4.160e-01;-4.656e-01;3.800e-01;-4.253e-01;1.095e+00;1.040e-03;-1.164e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.112720000;1.095e+00;4.160e-01;-4.656e-01;3.800e-01;-4.253e-01;1.095e+00;1.040e-03;-1.164e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.113720000;1.095e+00;4.160e-01;-4.652e-01;3.800e-01;-4.249e-01;1.095e+00;1.040e-03;-1.163e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.152720000;1.095e+00;4.160e-01;-4.652e-01;3.800e-01;-4.249e-01;1.095e+00;1.040e-03;-1.163e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.153720000;1.095e+00;4.160e-01;-4.648e-01;3.800e-01;-4.245e-01;1.095e+00;1.040e-03;-1.162e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.179720000;1.095e+00;4.160e-01;-4.648e-01;3.800e-01;-4.245e-01;1.095e+00;1.040e-03;-1.162e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.180720000;1.095e+00;4.160e-01;-4.648e-01;3.799e-01;-4.245e-01;1.095e+00;1.040e-03;-1.162e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.193720000;1.095e+00;4.160e-01;-4.648e-01;3.799e-01;-4.245e-01;1.095e+00;1.040e-03;-1.162e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.194720000;1.095e+00;4.160e-01;-4.644e-01;3.799e-01;-4.241e-01;1.095e+00;1.040e-03;-1.161e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.235720000;1.095e+00;4.160e-01;-4.644e-01;3.799e-01;-4.241e-01;1.095e+00;1.040e-03;-1.161e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.236720000;1.095e+00;4.160e-01;-4.640e-01;3.799e-01;-4.238e-01;1.095e+00;1.040e-03;-1.160e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.274720000;1.095e+00;4.160e-01;-4.640e-01;3.799e-01;-4.238e-01;1.095e+00;1.040e-03;-1.160e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.277720000;1.095e+00;4.160e-01;-4.640e-01;3.799e-01;-4.237e-01;1.095e+00;1.040e-03;-1.160e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.278720000;1.095e+00;4.160e-01;-4.636e-01;3.799e-01;-4.234e-01;1.095e+00;1.040e-03;-1.159e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.319720000;1.095e+00;4.160e-01;-4.636e-01;3.799e-01;-4.234e-01;1.095e+00;1.040e-03;-1.159e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.320720000;1.095e+00;4.160e-01;-4.632e-01;3.799e-01;-4.230e-01;1.095e+00;1.040e-03;-1.158e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.362720000;1.095e+00;4.160e-01;-4.632e-01;3.799e-01;-4.230e-01;1.095e+00;1.040e-03;-1.158e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.363720000;1.095e+00;4.160e-01;-4.628e-01;3.799e-01;-4.226e-01;1.095e+00;1.040e-03;-1.157e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.406720000;1.095e+00;4.160e-01;-4.628e-01;3.799e-01;-4.226e-01;1.095e+00;1.040e-03;-1.157e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.407720000;1.095e+00;4.160e-01;-4.624e-01;3.799e-01;-4.222e-01;1.095e+00;1.040e-03;-1.156e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.446720000;1.095e+00;4.160e-01;-4.624e-01;3.799e-01;-4.222e-01;1.095e+00;1.040e-03;-1.156e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.447720000;1.095e+00;4.160e-01;-4.624e-01;3.798e-01;-4.222e-01;1.095e+00;1.040e-03;-1.156e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.450720000;1.095e+00;4.160e-01;-4.624e-01;3.798e-01;-4.222e-01;1.095e+00;1.040e-03;-1.156e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.451720000;1.095e+00;4.160e-01;-4.620e-01;3.798e-01;-4.219e-01;1.095e+00;1.040e-03;-1.155e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.454720000;1.095e+00;4.160e-01;-4.620e-01;3.798e-01;-4.218e-01;1.095e+00;1.040e-03;-1.155e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.494720000;1.095e+00;4.160e-01;-4.620e-01;3.798e-01;-4.218e-01;1.095e+00;1.040e-03;-1.155e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.495720000;1.095e+00;4.160e-01;-4.616e-01;3.798e-01;-4.215e-01;1.095e+00;1.040e-03;-1.154e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.539720000;1.095e+00;4.160e-01;-4.616e-01;3.798e-01;-4.215e-01;1.095e+00;1.040e-03;-1.154e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.540720000;1.095e+00;4.160e-01;-4.612e-01;3.798e-01;-4.211e-01;1.095e+00;1.040e-03;-1.153e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.585720000;1.095e+00;4.160e-01;-4.612e-01;3.798e-01;-4.211e-01;1.095e+00;1.040e-03;-1.153e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.586720000;1.095e+00;4.160e-01;-4.608e-01;3.798e-01;-4.207e-01;1.095e+00;1.040e-03;-1.152e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.631720000;1.095e+00;4.160e-01;-4.608e-01;3.798e-01;-4.207e-01;1.095e+00;1.040e-03;-1.152e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.632720000;1.095e+00;4.160e-01;-4.604e-01;3.798e-01;-4.203e-01;1.095e+00;1.040e-03;-1.151e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.678720000;1.095e+00;4.160e-01;-4.604e-01;3.798e-01;-4.203e-01;1.095e+00;1.040e-03;-1.151e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.679720000;1.095e+00;4.160e-01;-4.600e-01;3.798e-01;-4.199e-01;1.095e+00;1.040e-03;-1.150e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.726720000;1.095e+00;4.160e-01;-4.600e-01;3.798e-01;-4.199e-01;1.095e+00;1.040e-03;-1.150e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.727720000;1.095e+00;4.160e-01;-4.596e-01;3.798e-01;-4.196e-01;1.095e+00;1.040e-03;-1.149e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.733720000;1.095e+00;4.160e-01;-4.596e-01;3.798e-01;-4.196e-01;1.095e+00;1.040e-03;-1.149e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.734720000;1.095e+00;4.160e-01;-4.596e-01;3.797e-01;-4.196e-01;1.095e+00;1.040e-03;-1.149e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.735720000;1.095e+00;4.160e-01;-4.596e-01;3.797e-01;-4.196e-01;1.095e+00;1.040e-03;-1.149e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.736720000;1.095e+00;4.160e-01;-4.596e-01;3.797e-01;-4.195e-01;1.095e+00;1.040e-03;-1.149e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.774720000;1.095e+00;4.160e-01;-4.596e-01;3.797e-01;-4.195e-01;1.095e+00;1.040e-03;-1.149e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.775720000;1.095e+00;4.160e-01;-4.592e-01;3.797e-01;-4.192e-01;1.095e+00;1.040e-03;-1.148e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.778720000;1.095e+00;4.160e-01;-4.592e-01;3.797e-01;-4.192e-01;1.095e+00;1.040e-03;-1.148e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.779720000;1.096e+00;4.160e-01;-4.592e-01;3.797e-01;-4.192e-01;1.096e+00;1.040e-03;-1.148e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.823720000;1.096e+00;4.160e-01;-4.592e-01;3.797e-01;-4.192e-01;1.096e+00;1.040e-03;-1.148e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.824720000;1.096e+00;4.160e-01;-4.588e-01;3.797e-01;-4.188e-01;1.096e+00;1.040e-03;-1.147e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
34.873720000;1.096e+00;4.160e-01;-4.588e-01;3.797e-01;-4.188e-01;1.096e+00;1.040e-03;-1.147e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;5.000e+01
