;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
4834;4.743e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4835;4.744e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4836;4.745e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4837;4.746e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4838;4.747e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4839;4.748e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4840;4.749e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4841;4.750e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4842;4.751e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4843;4.752e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4844;4.753e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4845;4.754e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4846;4.755e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4847;4.756e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4848;4.757e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4849;4.758e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4850;4.759e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4851;4.760e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4852;4.761e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4853;4.762e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4854;4.763e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4855;4.764e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4856;4.765e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4857;4.766e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4858;4.767e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4859;4.768e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4860;4.769e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4861;4.770e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4862;4.771e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4863;4.772e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4864;4.773e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4865;4.774e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4866;4.775e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4867;4.776e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4868;4.777e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4869;4.778e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4870;4.779e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4871;4.780e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4872;4.781e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4873;4.782e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4874;4.783e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4875;4.784e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4876;4.785e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4877;4.786e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4878;4.787e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4879;4.788e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4880;4.789e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4881;4.790e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4882;4.791e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4883;4.792e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.127e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4884;4.793e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4885;4.794e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4886;4.795e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4887;4.796e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4888;4.797e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4889;4.798e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4890;4.799e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4891;4.800e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4892;4.801e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4893;4.802e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4894;4.803e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.256e-01;7.701e-01
4895;4.804e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4896;4.805e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4897;4.806e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4898;4.807e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4899;4.808e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4900;4.809e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4901;4.810e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4902;4.811e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4903;4.812e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4904;4.813e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4905;4.814e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4906;4.815e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4907;4.816e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4908;4.817e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4909;4.818e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4910;4.819e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4911;4.820e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4912;4.821e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4913;4.822e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4914;4.823e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4915;4.824e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4916;4.825e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4917;4.826e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4918;4.827e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4919;4.828e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4920;4.829e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4921;4.830e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4922;4.831e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4923;4.832e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4924;4.833e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4925;4.834e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4926;4.835e+01;1.094e+00;8.333e-01;1.233e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4927;4.836e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4928;4.837e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4929;4.838e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4930;4.839e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4931;4.840e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4932;4.841e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4933;4.842e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4934;4.843e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4935;4.844e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4936;4.845e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4937;4.846e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4938;4.847e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4939;4.848e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4940;4.849e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4941;4.850e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4942;4.851e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4943;4.852e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4944;4.853e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4945;4.854e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4946;4.855e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4947;4.856e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4948;4.857e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4949;4.858e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4950;4.859e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4951;4.860e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4952;4.861e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4953;4.862e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4954;4.863e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4955;4.864e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4956;4.865e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4957;4.866e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4958;4.867e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4959;4.868e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4960;4.869e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4961;4.870e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4962;4.871e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4963;4.872e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4964;4.873e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4965;4.874e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4966;4.875e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4967;4.876e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4968;4.877e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4969;4.878e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4970;4.879e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4971;4.880e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4972;4.881e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4973;4.882e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4974;4.883e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4975;4.884e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4976;4.885e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
4977;4.886e+01;1.094e+00;8.333e-01;1.234e-01;7.618e-01;1.128e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00;7.598e-01;-1.257e-01;7.701e-01
