time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Wind_Turbine1_GEN_UPuInjTerminal;Wind_Turbine1_GEN_IpInjTerminal;Wind_Turbine1_GEN_IqInjTerminal;Wind_Turbine2_GEN_UPuInjTerminal;Wind_Turbine2_GEN_IpInjTerminal;Wind_Turbine2_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
50.446880000;1.044e+00;4.183e-01;-9.830e-01;4.005e-01;-9.412e-01;7.352e-01;7.352e-01;1.022e+00;2.076e-01;-4.672e-01;1.022e+00;2.076e-01;-4.672e-01;1.044e+00;7.529e-01;-1.769e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.480880000;1.044e+00;4.182e-01;-9.811e-01;4.004e-01;-9.393e-01;7.357e-01;7.357e-01;1.022e+00;2.076e-01;-4.663e-01;1.022e+00;2.076e-01;-4.663e-01;1.044e+00;7.528e-01;-1.766e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.481880000;1.044e+00;4.182e-01;-9.810e-01;4.004e-01;-9.393e-01;7.358e-01;7.358e-01;1.022e+00;2.076e-01;-4.663e-01;1.022e+00;2.075e-01;-4.663e-01;1.044e+00;7.528e-01;-1.766e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.483880000;1.044e+00;4.182e-01;-9.809e-01;4.004e-01;-9.392e-01;7.358e-01;7.358e-01;1.022e+00;2.076e-01;-4.662e-01;1.022e+00;2.075e-01;-4.662e-01;1.044e+00;7.528e-01;-1.766e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.494880000;1.044e+00;4.182e-01;-9.803e-01;4.004e-01;-9.386e-01;7.360e-01;7.360e-01;1.022e+00;2.076e-01;-4.659e-01;1.022e+00;2.075e-01;-4.659e-01;1.044e+00;7.527e-01;-1.765e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.495880000;1.044e+00;4.182e-01;-9.803e-01;4.004e-01;-9.385e-01;7.360e-01;7.360e-01;1.022e+00;2.075e-01;-4.659e-01;1.022e+00;2.075e-01;-4.659e-01;1.044e+00;7.527e-01;-1.764e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.498880000;1.044e+00;4.182e-01;-9.801e-01;4.004e-01;-9.384e-01;7.361e-01;7.361e-01;1.022e+00;2.075e-01;-4.658e-01;1.022e+00;2.075e-01;-4.658e-01;1.044e+00;7.527e-01;-1.764e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.501880000;1.044e+00;4.181e-01;-9.799e-01;4.004e-01;-9.382e-01;7.361e-01;7.361e-01;1.022e+00;2.075e-01;-4.657e-01;1.022e+00;2.075e-01;-4.657e-01;1.044e+00;7.527e-01;-1.764e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.502880000;1.044e+00;4.181e-01;-9.799e-01;4.003e-01;-9.382e-01;7.361e-01;7.361e-01;1.022e+00;2.075e-01;-4.657e-01;1.022e+00;2.075e-01;-4.657e-01;1.044e+00;7.527e-01;-1.764e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.525880000;1.044e+00;4.181e-01;-9.786e-01;4.003e-01;-9.369e-01;7.365e-01;7.365e-01;1.022e+00;2.075e-01;-4.651e-01;1.022e+00;2.075e-01;-4.651e-01;1.044e+00;7.525e-01;-1.761e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.526880000;1.044e+00;4.181e-01;-9.785e-01;4.003e-01;-9.369e-01;7.365e-01;7.365e-01;1.022e+00;2.075e-01;-4.650e-01;1.022e+00;2.074e-01;-4.650e-01;1.044e+00;7.525e-01;-1.761e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.565880000;1.044e+00;4.179e-01;-9.763e-01;4.002e-01;-9.348e-01;7.372e-01;7.372e-01;1.022e+00;2.075e-01;-4.640e-01;1.022e+00;2.074e-01;-4.640e-01;1.044e+00;7.523e-01;-1.757e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.566880000;1.044e+00;4.179e-01;-9.763e-01;4.002e-01;-9.347e-01;7.372e-01;7.372e-01;1.022e+00;2.074e-01;-4.640e-01;1.022e+00;2.074e-01;-4.640e-01;1.044e+00;7.523e-01;-1.757e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.567880000;1.044e+00;4.179e-01;-9.762e-01;4.001e-01;-9.347e-01;7.373e-01;7.373e-01;1.022e+00;2.074e-01;-4.640e-01;1.022e+00;2.074e-01;-4.640e-01;1.044e+00;7.523e-01;-1.757e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.570880000;1.044e+00;4.179e-01;-9.761e-01;4.001e-01;-9.345e-01;7.373e-01;7.373e-01;1.022e+00;2.074e-01;-4.639e-01;1.022e+00;2.074e-01;-4.639e-01;1.044e+00;7.523e-01;-1.757e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.571880000;1.044e+00;4.179e-01;-9.760e-01;4.001e-01;-9.345e-01;7.373e-01;7.373e-01;1.022e+00;2.074e-01;-4.638e-01;1.022e+00;2.073e-01;-4.638e-01;1.044e+00;7.523e-01;-1.757e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.615880000;1.044e+00;4.178e-01;-9.735e-01;4.000e-01;-9.321e-01;7.381e-01;7.381e-01;1.022e+00;2.074e-01;-4.627e-01;1.022e+00;2.073e-01;-4.627e-01;1.044e+00;7.520e-01;-1.752e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.616880000;1.044e+00;4.178e-01;-9.735e-01;4.000e-01;-9.321e-01;7.381e-01;7.381e-01;1.022e+00;2.074e-01;-4.626e-01;1.022e+00;2.072e-01;-4.626e-01;1.044e+00;7.520e-01;-1.752e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.617880000;1.044e+00;4.177e-01;-9.734e-01;4.000e-01;-9.320e-01;7.381e-01;7.381e-01;1.022e+00;2.073e-01;-4.626e-01;1.022e+00;2.072e-01;-4.626e-01;1.044e+00;7.519e-01;-1.752e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.648880000;1.044e+00;4.176e-01;-9.717e-01;3.999e-01;-9.303e-01;7.387e-01;7.387e-01;1.022e+00;2.073e-01;-4.618e-01;1.022e+00;2.072e-01;-4.618e-01;1.044e+00;7.517e-01;-1.749e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.649880000;1.044e+00;4.176e-01;-9.716e-01;3.998e-01;-9.303e-01;7.387e-01;7.387e-01;1.022e+00;2.073e-01;-4.618e-01;1.022e+00;2.072e-01;-4.618e-01;1.044e+00;7.517e-01;-1.749e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.657880000;1.044e+00;4.176e-01;-9.712e-01;3.998e-01;-9.299e-01;7.388e-01;7.388e-01;1.022e+00;2.073e-01;-4.615e-01;1.022e+00;2.072e-01;-4.615e-01;1.044e+00;7.517e-01;-1.748e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.658880000;1.044e+00;4.176e-01;-9.711e-01;3.998e-01;-9.298e-01;7.388e-01;7.388e-01;1.022e+00;2.072e-01;-4.615e-01;1.022e+00;2.072e-01;-4.615e-01;1.044e+00;7.516e-01;-1.748e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.662880000;1.044e+00;4.176e-01;-9.709e-01;3.998e-01;-9.296e-01;7.389e-01;7.389e-01;1.022e+00;2.072e-01;-4.614e-01;1.022e+00;2.072e-01;-4.614e-01;1.044e+00;7.516e-01;-1.748e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.663880000;1.044e+00;4.176e-01;-9.708e-01;3.998e-01;-9.295e-01;7.389e-01;7.389e-01;1.022e+00;2.072e-01;-4.614e-01;1.022e+00;2.071e-01;-4.614e-01;1.044e+00;7.516e-01;-1.748e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.673880000;1.044e+00;4.175e-01;-9.703e-01;3.998e-01;-9.290e-01;7.391e-01;7.391e-01;1.022e+00;2.072e-01;-4.611e-01;1.022e+00;2.071e-01;-4.611e-01;1.044e+00;7.515e-01;-1.747e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.674880000;1.044e+00;4.175e-01;-9.702e-01;3.997e-01;-9.289e-01;7.391e-01;7.391e-01;1.022e+00;2.072e-01;-4.611e-01;1.022e+00;2.071e-01;-4.611e-01;1.044e+00;7.515e-01;-1.746e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.694880000;1.044e+00;4.174e-01;-9.691e-01;3.997e-01;-9.279e-01;7.395e-01;7.395e-01;1.022e+00;2.072e-01;-4.606e-01;1.022e+00;2.071e-01;-4.606e-01;1.044e+00;7.514e-01;-1.744e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.695880000;1.044e+00;4.174e-01;-9.691e-01;3.997e-01;-9.278e-01;7.395e-01;7.395e-01;1.022e+00;2.071e-01;-4.605e-01;1.022e+00;2.071e-01;-4.605e-01;1.044e+00;7.514e-01;-1.744e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.713880000;1.044e+00;4.173e-01;-9.681e-01;3.996e-01;-9.269e-01;7.398e-01;7.398e-01;1.022e+00;2.071e-01;-4.600e-01;1.022e+00;2.071e-01;-4.600e-01;1.044e+00;7.512e-01;-1.742e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.714880000;1.044e+00;4.173e-01;-9.680e-01;3.996e-01;-9.268e-01;7.398e-01;7.398e-01;1.022e+00;2.071e-01;-4.600e-01;1.022e+00;2.070e-01;-4.600e-01;1.044e+00;7.512e-01;-1.742e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.730880000;1.044e+00;4.173e-01;-9.671e-01;3.995e-01;-9.259e-01;7.401e-01;7.401e-01;1.022e+00;2.071e-01;-4.596e-01;1.022e+00;2.070e-01;-4.596e-01;1.044e+00;7.511e-01;-1.741e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.731880000;1.044e+00;4.173e-01;-9.670e-01;3.995e-01;-9.259e-01;7.401e-01;7.401e-01;1.022e+00;2.070e-01;-4.596e-01;1.022e+00;2.070e-01;-4.596e-01;1.044e+00;7.511e-01;-1.741e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.747880000;1.044e+00;4.172e-01;-9.662e-01;3.995e-01;-9.250e-01;7.404e-01;7.404e-01;1.022e+00;2.070e-01;-4.591e-01;1.022e+00;2.070e-01;-4.591e-01;1.044e+00;7.510e-01;-1.739e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.748880000;1.044e+00;4.172e-01;-9.661e-01;3.994e-01;-9.250e-01;7.404e-01;7.404e-01;1.022e+00;2.070e-01;-4.591e-01;1.022e+00;2.070e-01;-4.591e-01;1.044e+00;7.510e-01;-1.739e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.765880000;1.044e+00;4.171e-01;-9.651e-01;3.994e-01;-9.241e-01;7.407e-01;7.407e-01;1.022e+00;2.070e-01;-4.587e-01;1.022e+00;2.070e-01;-4.587e-01;1.044e+00;7.508e-01;-1.737e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.766880000;1.044e+00;4.171e-01;-9.651e-01;3.994e-01;-9.240e-01;7.407e-01;7.407e-01;1.022e+00;2.069e-01;-4.586e-01;1.022e+00;2.070e-01;-4.586e-01;1.044e+00;7.508e-01;-1.737e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.769880000;1.044e+00;4.171e-01;-9.649e-01;3.994e-01;-9.239e-01;7.408e-01;7.408e-01;1.022e+00;2.069e-01;-4.586e-01;1.022e+00;2.070e-01;-4.586e-01;1.044e+00;7.508e-01;-1.737e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.770880000;1.044e+00;4.171e-01;-9.649e-01;3.994e-01;-9.238e-01;7.408e-01;7.408e-01;1.022e+00;2.069e-01;-4.585e-01;1.022e+00;2.069e-01;-4.585e-01;1.044e+00;7.508e-01;-1.737e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.774880000;1.044e+00;4.171e-01;-9.646e-01;3.994e-01;-9.236e-01;7.409e-01;7.409e-01;1.022e+00;2.069e-01;-4.584e-01;1.022e+00;2.069e-01;-4.584e-01;1.044e+00;7.508e-01;-1.736e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.775880000;1.044e+00;4.171e-01;-9.646e-01;3.993e-01;-9.235e-01;7.409e-01;7.409e-01;1.022e+00;2.069e-01;-4.584e-01;1.022e+00;2.069e-01;-4.584e-01;1.044e+00;7.508e-01;-1.736e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.802880000;1.044e+00;4.170e-01;-9.631e-01;3.993e-01;-9.221e-01;7.413e-01;7.413e-01;1.022e+00;2.069e-01;-4.577e-01;1.022e+00;2.069e-01;-4.577e-01;1.044e+00;7.506e-01;-1.734e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.803880000;1.044e+00;4.170e-01;-9.630e-01;3.992e-01;-9.220e-01;7.414e-01;7.414e-01;1.022e+00;2.069e-01;-4.576e-01;1.022e+00;2.069e-01;-4.576e-01;1.044e+00;7.506e-01;-1.733e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.804880000;1.044e+00;4.170e-01;-9.630e-01;3.992e-01;-9.220e-01;7.414e-01;7.414e-01;1.022e+00;2.069e-01;-4.576e-01;1.022e+00;2.069e-01;-4.576e-01;1.044e+00;7.506e-01;-1.733e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.805880000;1.044e+00;4.170e-01;-9.629e-01;3.992e-01;-9.219e-01;7.414e-01;7.414e-01;1.022e+00;2.068e-01;-4.576e-01;1.022e+00;2.069e-01;-4.576e-01;1.044e+00;7.506e-01;-1.733e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.834880000;1.044e+00;4.169e-01;-9.613e-01;3.992e-01;-9.204e-01;7.419e-01;7.419e-01;1.022e+00;2.068e-01;-4.568e-01;1.022e+00;2.069e-01;-4.568e-01;1.044e+00;7.504e-01;-1.730e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.835880000;1.044e+00;4.169e-01;-9.612e-01;3.991e-01;-9.203e-01;7.419e-01;7.419e-01;1.022e+00;2.068e-01;-4.568e-01;1.022e+00;2.068e-01;-4.568e-01;1.044e+00;7.504e-01;-1.730e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.850880000;1.044e+00;4.168e-01;-9.604e-01;3.991e-01;-9.195e-01;7.422e-01;7.422e-01;1.022e+00;2.068e-01;-4.564e-01;1.022e+00;2.068e-01;-4.564e-01;1.044e+00;7.503e-01;-1.729e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.851880000;1.044e+00;4.168e-01;-9.603e-01;3.991e-01;-9.195e-01;7.422e-01;7.422e-01;1.022e+00;2.067e-01;-4.564e-01;1.022e+00;2.068e-01;-4.564e-01;1.044e+00;7.503e-01;-1.729e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.872880000;1.044e+00;4.168e-01;-9.592e-01;3.991e-01;-9.184e-01;7.425e-01;7.425e-01;1.022e+00;2.067e-01;-4.558e-01;1.022e+00;2.068e-01;-4.558e-01;1.044e+00;7.502e-01;-1.727e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.873880000;1.044e+00;4.168e-01;-9.591e-01;3.990e-01;-9.183e-01;7.426e-01;7.426e-01;1.022e+00;2.067e-01;-4.558e-01;1.022e+00;2.068e-01;-4.558e-01;1.044e+00;7.502e-01;-1.726e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.889880000;1.044e+00;4.167e-01;-9.582e-01;3.990e-01;-9.175e-01;7.428e-01;7.428e-01;1.022e+00;2.067e-01;-4.554e-01;1.022e+00;2.068e-01;-4.554e-01;1.044e+00;7.501e-01;-1.725e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.912880000;1.044e+00;4.167e-01;-9.570e-01;3.990e-01;-9.162e-01;7.432e-01;7.432e-01;1.022e+00;2.067e-01;-4.547e-01;1.022e+00;2.068e-01;-4.547e-01;1.044e+00;7.501e-01;-1.723e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.913880000;1.044e+00;4.167e-01;-9.569e-01;3.990e-01;-9.162e-01;7.433e-01;7.433e-01;1.022e+00;2.067e-01;-4.547e-01;1.022e+00;2.067e-01;-4.547e-01;1.044e+00;7.501e-01;-1.722e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.920880000;1.044e+00;4.167e-01;-9.565e-01;3.990e-01;-9.158e-01;7.434e-01;7.434e-01;1.022e+00;2.067e-01;-4.545e-01;1.022e+00;2.067e-01;-4.545e-01;1.044e+00;7.500e-01;-1.722e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.921880000;1.044e+00;4.167e-01;-9.565e-01;3.990e-01;-9.158e-01;7.434e-01;7.434e-01;1.022e+00;2.066e-01;-4.545e-01;1.022e+00;2.067e-01;-4.545e-01;1.044e+00;7.500e-01;-1.722e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.927880000;1.044e+00;4.167e-01;-9.561e-01;3.990e-01;-9.154e-01;7.435e-01;7.435e-01;1.022e+00;2.066e-01;-4.543e-01;1.022e+00;2.067e-01;-4.543e-01;1.044e+00;7.500e-01;-1.721e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
50.928880000;1.044e+00;4.167e-01;-9.561e-01;3.989e-01;-9.154e-01;7.435e-01;7.435e-01;1.022e+00;2.066e-01;-4.543e-01;1.022e+00;2.067e-01;-4.543e-01;1.044e+00;7.500e-01;-1.721e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.011880000;1.044e+00;4.166e-01;-9.514e-01;3.989e-01;-9.110e-01;7.449e-01;7.449e-01;1.022e+00;2.066e-01;-4.521e-01;1.022e+00;2.067e-01;-4.521e-01;1.044e+00;7.499e-01;-1.713e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.012880000;1.044e+00;4.166e-01;-9.514e-01;3.989e-01;-9.109e-01;7.450e-01;7.450e-01;1.022e+00;2.066e-01;-4.521e-01;1.022e+00;2.066e-01;-4.521e-01;1.044e+00;7.499e-01;-1.713e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.152880000;1.044e+00;4.166e-01;-9.436e-01;3.989e-01;-9.035e-01;7.474e-01;7.474e-01;1.022e+00;2.066e-01;-4.484e-01;1.022e+00;2.066e-01;-4.484e-01;1.044e+00;7.499e-01;-1.699e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.153880000;1.044e+00;4.166e-01;-9.436e-01;3.989e-01;-9.034e-01;7.474e-01;7.474e-01;1.022e+00;2.066e-01;-4.483e-01;1.022e+00;2.065e-01;-4.483e-01;1.044e+00;7.499e-01;-1.698e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.193880000;1.044e+00;4.166e-01;-9.414e-01;3.989e-01;-9.013e-01;7.481e-01;7.481e-01;1.022e+00;2.066e-01;-4.473e-01;1.022e+00;2.065e-01;-4.473e-01;1.044e+00;7.498e-01;-1.694e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.194880000;1.044e+00;4.166e-01;-9.413e-01;3.988e-01;-9.012e-01;7.481e-01;7.481e-01;1.022e+00;2.066e-01;-4.473e-01;1.022e+00;2.065e-01;-4.473e-01;1.044e+00;7.498e-01;-1.694e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.206880000;1.044e+00;4.166e-01;-9.406e-01;3.988e-01;-9.006e-01;7.483e-01;7.483e-01;1.022e+00;2.066e-01;-4.469e-01;1.022e+00;2.065e-01;-4.469e-01;1.044e+00;7.498e-01;-1.693e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.207880000;1.044e+00;4.166e-01;-9.406e-01;3.988e-01;-9.006e-01;7.483e-01;7.483e-01;1.023e+00;2.066e-01;-4.469e-01;1.023e+00;2.065e-01;-4.469e-01;1.044e+00;7.498e-01;-1.693e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.232880000;1.044e+00;4.166e-01;-9.392e-01;3.988e-01;-8.992e-01;7.488e-01;7.488e-01;1.023e+00;2.066e-01;-4.462e-01;1.023e+00;2.065e-01;-4.462e-01;1.044e+00;7.498e-01;-1.691e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.255880000;1.044e+00;4.165e-01;-9.379e-01;3.988e-01;-8.980e-01;7.491e-01;7.491e-01;1.023e+00;2.066e-01;-4.456e-01;1.023e+00;2.065e-01;-4.456e-01;1.044e+00;7.498e-01;-1.688e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.256880000;1.044e+00;4.165e-01;-9.379e-01;3.988e-01;-8.980e-01;7.492e-01;7.492e-01;1.023e+00;2.065e-01;-4.456e-01;1.023e+00;2.065e-01;-4.456e-01;1.044e+00;7.498e-01;-1.688e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.316880000;1.044e+00;4.165e-01;-9.346e-01;3.988e-01;-8.948e-01;7.502e-01;7.502e-01;1.023e+00;2.065e-01;-4.440e-01;1.023e+00;2.065e-01;-4.440e-01;1.044e+00;7.497e-01;-1.682e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.317880000;1.044e+00;4.165e-01;-9.345e-01;3.987e-01;-8.947e-01;7.502e-01;7.502e-01;1.023e+00;2.065e-01;-4.440e-01;1.023e+00;2.065e-01;-4.440e-01;1.044e+00;7.496e-01;-1.682e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.340880000;1.044e+00;4.164e-01;-9.332e-01;3.987e-01;-8.935e-01;7.506e-01;7.506e-01;1.023e+00;2.065e-01;-4.434e-01;1.023e+00;2.065e-01;-4.434e-01;1.044e+00;7.496e-01;-1.680e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.345880000;1.044e+00;4.164e-01;-9.330e-01;3.987e-01;-8.933e-01;7.507e-01;7.507e-01;1.023e+00;2.065e-01;-4.433e-01;1.023e+00;2.065e-01;-4.433e-01;1.044e+00;7.496e-01;-1.679e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.346880000;1.044e+00;4.164e-01;-9.329e-01;3.987e-01;-8.932e-01;7.507e-01;7.507e-01;1.023e+00;2.064e-01;-4.432e-01;1.023e+00;2.065e-01;-4.432e-01;1.044e+00;7.496e-01;-1.679e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.377880000;1.044e+00;4.164e-01;-9.312e-01;3.987e-01;-8.916e-01;7.512e-01;7.512e-01;1.023e+00;2.064e-01;-4.424e-01;1.023e+00;2.065e-01;-4.424e-01;1.044e+00;7.495e-01;-1.676e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.379880000;1.044e+00;4.164e-01;-9.311e-01;3.987e-01;-8.915e-01;7.513e-01;7.513e-01;1.023e+00;2.064e-01;-4.424e-01;1.023e+00;2.065e-01;-4.424e-01;1.044e+00;7.495e-01;-1.676e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.380880000;1.044e+00;4.164e-01;-9.310e-01;3.987e-01;-8.914e-01;7.513e-01;7.513e-01;1.023e+00;2.064e-01;-4.423e-01;1.023e+00;2.064e-01;-4.423e-01;1.044e+00;7.495e-01;-1.676e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
51.464880000;1.044e+00;4.164e-01;-9.264e-01;3.987e-01;-8.870e-01;7.527e-01;7.527e-01;1.023e+00;2.064e-01;-4.401e-01;1.023e+00;2.064e-01;-4.401e-01;1.044e+00;7.495e-01;-1.667e+00;1.000e+01;1.000e+01;9.751e-01;5.000e+01;9.751e-01;5.000e+01;5.000e+01
