time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Wind_Turbine1_GEN_UPuInjTerminal;Wind_Turbine1_GEN_IpInjTerminal;Wind_Turbine1_GEN_IqInjTerminal;Wind_Turbine2_GEN_UPuInjTerminal;Wind_Turbine2_GEN_IpInjTerminal;Wind_Turbine2_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
22.555726000;1.150e+00;4.122e-01;-1.588e-01;3.585e-01;-1.381e-01;1.101e+00;1.101e+00;1.147e+00;1.825e-01;-6.628e-02;1.147e+00;1.824e-01;-6.628e-02;1.150e+00;7.420e-01;-2.858e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.556726000;1.150e+00;4.125e-01;-1.587e-01;3.587e-01;-1.380e-01;1.101e+00;1.101e+00;1.147e+00;1.826e-01;-6.626e-02;1.147e+00;1.825e-01;-6.626e-02;1.150e+00;7.424e-01;-2.857e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.557726000;1.150e+00;4.126e-01;-1.587e-01;3.588e-01;-1.380e-01;1.101e+00;1.101e+00;1.147e+00;1.827e-01;-6.624e-02;1.147e+00;1.825e-01;-6.624e-02;1.150e+00;7.428e-01;-2.857e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.558726000;1.150e+00;4.128e-01;-1.587e-01;3.590e-01;-1.380e-01;1.101e+00;1.101e+00;1.147e+00;1.827e-01;-6.622e-02;1.147e+00;1.826e-01;-6.622e-02;1.150e+00;7.431e-01;-2.856e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.560726000;1.150e+00;4.132e-01;-1.586e-01;3.593e-01;-1.379e-01;1.101e+00;1.101e+00;1.147e+00;1.829e-01;-6.620e-02;1.147e+00;1.828e-01;-6.620e-02;1.150e+00;7.437e-01;-2.855e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.561726000;1.150e+00;4.134e-01;-1.586e-01;3.594e-01;-1.379e-01;1.101e+00;1.101e+00;1.147e+00;1.830e-01;-6.619e-02;1.147e+00;1.828e-01;-6.619e-02;1.150e+00;7.440e-01;-2.855e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.562726000;1.150e+00;4.135e-01;-1.586e-01;3.596e-01;-1.379e-01;1.101e+00;1.101e+00;1.147e+00;1.830e-01;-6.618e-02;1.147e+00;1.829e-01;-6.618e-02;1.150e+00;7.443e-01;-2.855e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.563726000;1.150e+00;4.137e-01;-1.586e-01;3.597e-01;-1.379e-01;1.101e+00;1.101e+00;1.147e+00;1.831e-01;-6.618e-02;1.147e+00;1.830e-01;-6.618e-02;1.150e+00;7.446e-01;-2.854e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.564726000;1.150e+00;4.138e-01;-1.586e-01;3.598e-01;-1.379e-01;1.101e+00;1.101e+00;1.147e+00;1.832e-01;-6.618e-02;1.147e+00;1.830e-01;-6.618e-02;1.150e+00;7.449e-01;-2.854e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.565726000;1.150e+00;4.140e-01;-1.586e-01;3.600e-01;-1.379e-01;1.101e+00;1.101e+00;1.147e+00;1.832e-01;-6.618e-02;1.147e+00;1.831e-01;-6.618e-02;1.150e+00;7.451e-01;-2.855e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.566726000;1.150e+00;4.141e-01;-1.586e-01;3.601e-01;-1.379e-01;1.101e+00;1.101e+00;1.147e+00;1.833e-01;-6.618e-02;1.147e+00;1.832e-01;-6.618e-02;1.150e+00;7.454e-01;-2.855e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.567726000;1.150e+00;4.142e-01;-1.586e-01;3.602e-01;-1.379e-01;1.101e+00;1.101e+00;1.147e+00;1.833e-01;-6.619e-02;1.147e+00;1.832e-01;-6.619e-02;1.150e+00;7.456e-01;-2.855e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.568726000;1.150e+00;4.143e-01;-1.586e-01;3.603e-01;-1.379e-01;1.101e+00;1.101e+00;1.147e+00;1.834e-01;-6.619e-02;1.147e+00;1.833e-01;-6.619e-02;1.150e+00;7.458e-01;-2.855e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.569726000;1.150e+00;4.145e-01;-1.586e-01;3.604e-01;-1.379e-01;1.101e+00;1.101e+00;1.147e+00;1.834e-01;-6.620e-02;1.147e+00;1.833e-01;-6.620e-02;1.150e+00;7.460e-01;-2.855e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.570726000;1.150e+00;4.146e-01;-1.587e-01;3.605e-01;-1.380e-01;1.101e+00;1.101e+00;1.147e+00;1.835e-01;-6.620e-02;1.147e+00;1.834e-01;-6.620e-02;1.150e+00;7.462e-01;-2.856e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.571726000;1.150e+00;4.147e-01;-1.587e-01;3.606e-01;-1.380e-01;1.101e+00;1.101e+00;1.147e+00;1.835e-01;-6.621e-02;1.147e+00;1.834e-01;-6.621e-02;1.150e+00;7.464e-01;-2.856e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.572726000;1.150e+00;4.148e-01;-1.587e-01;3.607e-01;-1.380e-01;1.101e+00;1.101e+00;1.147e+00;1.836e-01;-6.622e-02;1.147e+00;1.835e-01;-6.622e-02;1.150e+00;7.466e-01;-2.856e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.573726000;1.150e+00;4.149e-01;-1.587e-01;3.608e-01;-1.380e-01;1.101e+00;1.101e+00;1.147e+00;1.836e-01;-6.623e-02;1.147e+00;1.835e-01;-6.623e-02;1.150e+00;7.468e-01;-2.857e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.574726000;1.150e+00;4.150e-01;-1.587e-01;3.608e-01;-1.380e-01;1.101e+00;1.101e+00;1.147e+00;1.837e-01;-6.624e-02;1.147e+00;1.835e-01;-6.624e-02;1.150e+00;7.469e-01;-2.857e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.575726000;1.150e+00;4.151e-01;-1.588e-01;3.609e-01;-1.381e-01;1.101e+00;1.101e+00;1.147e+00;1.837e-01;-6.625e-02;1.147e+00;1.836e-01;-6.625e-02;1.150e+00;7.471e-01;-2.858e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.576726000;1.150e+00;4.151e-01;-1.588e-01;3.610e-01;-1.381e-01;1.101e+00;1.101e+00;1.147e+00;1.838e-01;-6.627e-02;1.147e+00;1.836e-01;-6.627e-02;1.150e+00;7.473e-01;-2.858e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.577726000;1.150e+00;4.152e-01;-1.588e-01;3.611e-01;-1.381e-01;1.101e+00;1.101e+00;1.147e+00;1.838e-01;-6.628e-02;1.147e+00;1.837e-01;-6.628e-02;1.150e+00;7.474e-01;-2.859e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.579726000;1.150e+00;4.154e-01;-1.589e-01;3.612e-01;-1.382e-01;1.101e+00;1.101e+00;1.147e+00;1.839e-01;-6.631e-02;1.147e+00;1.837e-01;-6.631e-02;1.150e+00;7.477e-01;-2.860e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.580726000;1.150e+00;4.155e-01;-1.589e-01;3.613e-01;-1.382e-01;1.101e+00;1.101e+00;1.147e+00;1.839e-01;-6.632e-02;1.147e+00;1.838e-01;-6.632e-02;1.150e+00;7.478e-01;-2.861e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.581726000;1.150e+00;4.155e-01;-1.590e-01;3.613e-01;-1.382e-01;1.101e+00;1.101e+00;1.147e+00;1.839e-01;-6.633e-02;1.147e+00;1.838e-01;-6.633e-02;1.150e+00;7.479e-01;-2.861e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.582726000;1.150e+00;4.156e-01;-1.590e-01;3.614e-01;-1.383e-01;1.101e+00;1.101e+00;1.147e+00;1.840e-01;-6.635e-02;1.147e+00;1.838e-01;-6.635e-02;1.150e+00;7.481e-01;-2.862e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.583726000;1.150e+00;4.157e-01;-1.590e-01;3.614e-01;-1.383e-01;1.101e+00;1.101e+00;1.147e+00;1.840e-01;-6.636e-02;1.147e+00;1.838e-01;-6.636e-02;1.150e+00;7.482e-01;-2.863e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.584726000;1.150e+00;4.157e-01;-1.591e-01;3.615e-01;-1.383e-01;1.101e+00;1.101e+00;1.147e+00;1.840e-01;-6.638e-02;1.147e+00;1.839e-01;-6.638e-02;1.150e+00;7.483e-01;-2.863e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.585726000;1.150e+00;4.158e-01;-1.591e-01;3.615e-01;-1.384e-01;1.101e+00;1.101e+00;1.147e+00;1.840e-01;-6.639e-02;1.147e+00;1.839e-01;-6.639e-02;1.150e+00;7.484e-01;-2.864e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.586726000;1.150e+00;4.158e-01;-1.591e-01;3.616e-01;-1.384e-01;1.101e+00;1.101e+00;1.147e+00;1.841e-01;-6.641e-02;1.147e+00;1.839e-01;-6.641e-02;1.150e+00;7.485e-01;-2.865e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.587726000;1.150e+00;4.159e-01;-1.592e-01;3.616e-01;-1.384e-01;1.101e+00;1.101e+00;1.147e+00;1.841e-01;-6.643e-02;1.147e+00;1.839e-01;-6.643e-02;1.150e+00;7.486e-01;-2.865e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.588726000;1.150e+00;4.159e-01;-1.592e-01;3.617e-01;-1.385e-01;1.101e+00;1.101e+00;1.147e+00;1.841e-01;-6.644e-02;1.147e+00;1.840e-01;-6.644e-02;1.150e+00;7.487e-01;-2.866e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.590726000;1.150e+00;4.160e-01;-1.593e-01;3.618e-01;-1.385e-01;1.101e+00;1.101e+00;1.147e+00;1.841e-01;-6.647e-02;1.147e+00;1.840e-01;-6.647e-02;1.150e+00;7.489e-01;-2.867e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.591726000;1.150e+00;4.161e-01;-1.593e-01;3.618e-01;-1.386e-01;1.101e+00;1.101e+00;1.147e+00;1.842e-01;-6.649e-02;1.147e+00;1.840e-01;-6.649e-02;1.150e+00;7.490e-01;-2.868e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.592726000;1.150e+00;4.161e-01;-1.594e-01;3.619e-01;-1.386e-01;1.101e+00;1.101e+00;1.147e+00;1.842e-01;-6.651e-02;1.147e+00;1.840e-01;-6.651e-02;1.150e+00;7.490e-01;-2.869e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.593726000;1.150e+00;4.162e-01;-1.594e-01;3.619e-01;-1.386e-01;1.101e+00;1.101e+00;1.147e+00;1.842e-01;-6.652e-02;1.147e+00;1.841e-01;-6.652e-02;1.150e+00;7.491e-01;-2.869e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.595726000;1.150e+00;4.163e-01;-1.595e-01;3.620e-01;-1.387e-01;1.101e+00;1.101e+00;1.147e+00;1.842e-01;-6.656e-02;1.147e+00;1.841e-01;-6.656e-02;1.150e+00;7.493e-01;-2.871e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.596726000;1.150e+00;4.163e-01;-1.595e-01;3.620e-01;-1.387e-01;1.101e+00;1.101e+00;1.147e+00;1.843e-01;-6.657e-02;1.147e+00;1.841e-01;-6.657e-02;1.150e+00;7.493e-01;-2.871e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.597726000;1.150e+00;4.163e-01;-1.596e-01;3.620e-01;-1.388e-01;1.101e+00;1.101e+00;1.147e+00;1.843e-01;-6.659e-02;1.147e+00;1.841e-01;-6.659e-02;1.150e+00;7.494e-01;-2.872e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.598726000;1.150e+00;4.164e-01;-1.596e-01;3.621e-01;-1.388e-01;1.101e+00;1.101e+00;1.147e+00;1.843e-01;-6.661e-02;1.147e+00;1.842e-01;-6.661e-02;1.150e+00;7.495e-01;-2.873e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.601726000;1.150e+00;4.165e-01;-1.597e-01;3.622e-01;-1.389e-01;1.101e+00;1.101e+00;1.147e+00;1.843e-01;-6.665e-02;1.147e+00;1.842e-01;-6.665e-02;1.150e+00;7.497e-01;-2.875e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.602726000;1.150e+00;4.165e-01;-1.598e-01;3.622e-01;-1.389e-01;1.101e+00;1.101e+00;1.147e+00;1.844e-01;-6.667e-02;1.147e+00;1.842e-01;-6.667e-02;1.150e+00;7.497e-01;-2.876e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.604726000;1.150e+00;4.166e-01;-1.598e-01;3.622e-01;-1.390e-01;1.101e+00;1.101e+00;1.147e+00;1.844e-01;-6.670e-02;1.147e+00;1.842e-01;-6.670e-02;1.150e+00;7.498e-01;-2.877e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.605726000;1.150e+00;4.166e-01;-1.599e-01;3.623e-01;-1.390e-01;1.101e+00;1.101e+00;1.147e+00;1.844e-01;-6.672e-02;1.147e+00;1.843e-01;-6.672e-02;1.150e+00;7.499e-01;-2.878e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.609726000;1.150e+00;4.167e-01;-1.600e-01;3.623e-01;-1.391e-01;1.101e+00;1.101e+00;1.147e+00;1.844e-01;-6.678e-02;1.147e+00;1.843e-01;-6.678e-02;1.150e+00;7.501e-01;-2.880e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.610726000;1.150e+00;4.167e-01;-1.601e-01;3.624e-01;-1.392e-01;1.101e+00;1.101e+00;1.147e+00;1.845e-01;-6.680e-02;1.147e+00;1.843e-01;-6.680e-02;1.150e+00;7.501e-01;-2.881e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.611726000;1.150e+00;4.168e-01;-1.601e-01;3.624e-01;-1.392e-01;1.101e+00;1.101e+00;1.147e+00;1.845e-01;-6.682e-02;1.147e+00;1.843e-01;-6.682e-02;1.150e+00;7.502e-01;-2.882e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.613726000;1.150e+00;4.168e-01;-1.602e-01;3.624e-01;-1.393e-01;1.101e+00;1.101e+00;1.147e+00;1.845e-01;-6.685e-02;1.147e+00;1.843e-01;-6.685e-02;1.150e+00;7.502e-01;-2.883e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.614726000;1.150e+00;4.168e-01;-1.602e-01;3.625e-01;-1.393e-01;1.101e+00;1.101e+00;1.147e+00;1.845e-01;-6.686e-02;1.147e+00;1.844e-01;-6.686e-02;1.150e+00;7.503e-01;-2.884e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.616726000;1.150e+00;4.169e-01;-1.603e-01;3.625e-01;-1.394e-01;1.101e+00;1.101e+00;1.147e+00;1.845e-01;-6.690e-02;1.147e+00;1.844e-01;-6.690e-02;1.150e+00;7.504e-01;-2.885e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.621726000;1.150e+00;4.170e-01;-1.605e-01;3.626e-01;-1.395e-01;1.101e+00;1.101e+00;1.147e+00;1.845e-01;-6.697e-02;1.147e+00;1.844e-01;-6.697e-02;1.150e+00;7.505e-01;-2.888e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.622726000;1.150e+00;4.170e-01;-1.605e-01;3.626e-01;-1.396e-01;1.101e+00;1.101e+00;1.147e+00;1.846e-01;-6.699e-02;1.147e+00;1.844e-01;-6.699e-02;1.150e+00;7.506e-01;-2.889e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.625726000;1.150e+00;4.170e-01;-1.606e-01;3.626e-01;-1.397e-01;1.101e+00;1.101e+00;1.147e+00;1.846e-01;-6.703e-02;1.147e+00;1.844e-01;-6.703e-02;1.150e+00;7.506e-01;-2.891e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.626726000;1.150e+00;4.170e-01;-1.606e-01;3.626e-01;-1.397e-01;1.101e+00;1.101e+00;1.147e+00;1.846e-01;-6.705e-02;1.147e+00;1.845e-01;-6.705e-02;1.150e+00;7.507e-01;-2.891e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.634726000;1.150e+00;4.172e-01;-1.609e-01;3.627e-01;-1.399e-01;1.101e+00;1.101e+00;1.147e+00;1.846e-01;-6.717e-02;1.147e+00;1.845e-01;-6.717e-02;1.150e+00;7.509e-01;-2.896e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.635726000;1.150e+00;4.172e-01;-1.609e-01;3.628e-01;-1.399e-01;1.101e+00;1.101e+00;1.147e+00;1.846e-01;-6.718e-02;1.147e+00;1.845e-01;-6.718e-02;1.150e+00;7.509e-01;-2.897e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.636726000;1.150e+00;4.172e-01;-1.610e-01;3.628e-01;-1.400e-01;1.101e+00;1.101e+00;1.147e+00;1.846e-01;-6.719e-02;1.147e+00;1.845e-01;-6.719e-02;1.150e+00;7.509e-01;-2.898e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.637726000;1.150e+00;4.172e-01;-1.610e-01;3.628e-01;-1.400e-01;1.101e+00;1.101e+00;1.147e+00;1.847e-01;-6.721e-02;1.147e+00;1.845e-01;-6.721e-02;1.150e+00;7.510e-01;-2.898e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.640726000;1.150e+00;4.172e-01;-1.611e-01;3.628e-01;-1.401e-01;1.100e+00;1.100e+00;1.147e+00;1.847e-01;-6.725e-02;1.147e+00;1.845e-01;-6.725e-02;1.150e+00;7.510e-01;-2.900e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.641726000;1.150e+00;4.173e-01;-1.611e-01;3.628e-01;-1.401e-01;1.100e+00;1.100e+00;1.147e+00;1.847e-01;-6.727e-02;1.147e+00;1.846e-01;-6.727e-02;1.150e+00;7.511e-01;-2.900e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.643726000;1.150e+00;4.173e-01;-1.612e-01;3.628e-01;-1.402e-01;1.100e+00;1.100e+00;1.147e+00;1.847e-01;-6.729e-02;1.147e+00;1.846e-01;-6.729e-02;1.150e+00;7.511e-01;-2.902e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.644726000;1.150e+00;4.173e-01;-1.612e-01;3.629e-01;-1.402e-01;1.100e+00;1.100e+00;1.147e+00;1.847e-01;-6.731e-02;1.147e+00;1.846e-01;-6.731e-02;1.150e+00;7.511e-01;-2.902e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.659726000;1.150e+00;4.174e-01;-1.617e-01;3.630e-01;-1.406e-01;1.100e+00;1.100e+00;1.147e+00;1.847e-01;-6.751e-02;1.147e+00;1.846e-01;-6.751e-02;1.150e+00;7.514e-01;-2.911e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.660726000;1.150e+00;4.174e-01;-1.617e-01;3.630e-01;-1.406e-01;1.100e+00;1.100e+00;1.147e+00;1.847e-01;-6.752e-02;1.147e+00;1.847e-01;-6.752e-02;1.150e+00;7.514e-01;-2.911e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.661726000;1.150e+00;4.175e-01;-1.618e-01;3.630e-01;-1.407e-01;1.100e+00;1.100e+00;1.147e+00;1.847e-01;-6.753e-02;1.147e+00;1.847e-01;-6.753e-02;1.150e+00;7.514e-01;-2.912e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.662726000;1.150e+00;4.175e-01;-1.618e-01;3.630e-01;-1.407e-01;1.100e+00;1.100e+00;1.147e+00;1.848e-01;-6.755e-02;1.147e+00;1.847e-01;-6.755e-02;1.150e+00;7.514e-01;-2.912e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.667726000;1.150e+00;4.175e-01;-1.619e-01;3.630e-01;-1.408e-01;1.100e+00;1.100e+00;1.147e+00;1.848e-01;-6.761e-02;1.147e+00;1.847e-01;-6.761e-02;1.150e+00;7.515e-01;-2.915e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.668726000;1.150e+00;4.175e-01;-1.620e-01;3.631e-01;-1.408e-01;1.100e+00;1.100e+00;1.147e+00;1.848e-01;-6.762e-02;1.147e+00;1.847e-01;-6.762e-02;1.150e+00;7.515e-01;-2.915e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.671726000;1.150e+00;4.175e-01;-1.621e-01;3.631e-01;-1.409e-01;1.100e+00;1.100e+00;1.147e+00;1.848e-01;-6.766e-02;1.147e+00;1.847e-01;-6.766e-02;1.150e+00;7.516e-01;-2.917e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.684726000;1.150e+00;4.176e-01;-1.624e-01;3.631e-01;-1.412e-01;1.100e+00;1.100e+00;1.147e+00;1.848e-01;-6.782e-02;1.147e+00;1.847e-01;-6.782e-02;1.150e+00;7.517e-01;-2.923e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.685726000;1.150e+00;4.176e-01;-1.624e-01;3.632e-01;-1.413e-01;1.100e+00;1.100e+00;1.147e+00;1.848e-01;-6.783e-02;1.147e+00;1.848e-01;-6.783e-02;1.150e+00;7.517e-01;-2.924e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.707726000;1.150e+00;4.177e-01;-1.630e-01;3.632e-01;-1.418e-01;1.100e+00;1.100e+00;1.147e+00;1.848e-01;-6.808e-02;1.147e+00;1.848e-01;-6.808e-02;1.150e+00;7.519e-01;-2.934e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.708726000;1.150e+00;4.177e-01;-1.630e-01;3.633e-01;-1.418e-01;1.100e+00;1.100e+00;1.147e+00;1.848e-01;-6.809e-02;1.147e+00;1.848e-01;-6.809e-02;1.150e+00;7.519e-01;-2.935e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.713726000;1.150e+00;4.178e-01;-1.632e-01;3.633e-01;-1.419e-01;1.100e+00;1.100e+00;1.147e+00;1.848e-01;-6.815e-02;1.147e+00;1.848e-01;-6.815e-02;1.150e+00;7.520e-01;-2.937e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.714726000;1.150e+00;4.178e-01;-1.632e-01;3.633e-01;-1.419e-01;1.100e+00;1.100e+00;1.147e+00;1.849e-01;-6.816e-02;1.147e+00;1.848e-01;-6.816e-02;1.150e+00;7.520e-01;-2.938e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.720726000;1.150e+00;4.178e-01;-1.633e-01;3.633e-01;-1.420e-01;1.100e+00;1.100e+00;1.147e+00;1.849e-01;-6.822e-02;1.147e+00;1.848e-01;-6.822e-02;1.150e+00;7.520e-01;-2.940e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.721726000;1.150e+00;4.178e-01;-1.634e-01;3.633e-01;-1.421e-01;1.100e+00;1.100e+00;1.147e+00;1.849e-01;-6.823e-02;1.147e+00;1.849e-01;-6.823e-02;1.150e+00;7.520e-01;-2.941e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
22.749726000;1.150e+00;4.179e-01;-1.640e-01;3.633e-01;-1.426e-01;1.100e+00;1.100e+00;1.147e+00;1.849e-01;-6.852e-02;1.147e+00;1.849e-01;-6.852e-02;1.150e+00;7.521e-01;-2.952e-01;1.000e+01;1.000e+01;1.119e+00;5.000e+01;1.119e+00;5.000e+01;5.000e+01
