;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;NetworkFrequencyPu
4928;4.861e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4929;4.862e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4930;4.863e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4931;4.864e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4932;4.865e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4933;4.866e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4934;4.867e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4935;4.868e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4936;4.869e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4937;4.870e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4938;4.871e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4939;4.872e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4940;4.873e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4941;4.874e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4942;4.875e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4943;4.876e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4944;4.877e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4945;4.878e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4946;4.879e+01;1.097e+00;4.167e-01;-4.426e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4947;4.880e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4948;4.881e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4949;4.882e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4950;4.883e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4951;4.884e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4952;4.885e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4953;4.886e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4954;4.887e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4955;4.888e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4956;4.889e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4957;4.890e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4958;4.891e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4959;4.892e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4960;4.893e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4961;4.894e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4962;4.895e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4963;4.896e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.033e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4964;4.897e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4965;4.898e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4966;4.899e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4967;4.900e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4968;4.901e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4969;4.902e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4970;4.903e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4971;4.904e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4972;4.905e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4973;4.906e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4974;4.907e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4975;4.908e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4976;4.909e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4977;4.910e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4978;4.911e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4979;4.912e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4980;4.913e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4981;4.914e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4982;4.915e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4983;4.916e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4984;4.917e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4985;4.918e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4986;4.919e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4987;4.920e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4988;4.921e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4989;4.922e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4990;4.923e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4991;4.924e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4992;4.925e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4993;4.926e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4994;4.927e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4995;4.928e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4996;4.929e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4997;4.930e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4998;4.931e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
4999;4.932e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5000;4.933e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5001;4.934e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5002;4.935e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5003;4.936e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5004;4.937e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5005;4.938e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5006;4.939e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5007;4.940e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5008;4.941e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5009;4.942e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5010;4.943e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5011;4.944e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5012;4.945e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5013;4.946e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5014;4.947e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5015;4.948e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5016;4.949e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5017;4.950e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5018;4.951e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5019;4.952e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5020;4.953e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5021;4.954e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5022;4.955e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5023;4.956e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5024;4.957e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5025;4.958e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5026;4.959e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5027;4.960e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5028;4.961e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5029;4.962e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5030;4.963e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5031;4.964e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5032;4.965e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5033;4.966e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5034;4.967e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5035;4.968e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5036;4.969e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5037;4.970e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5038;4.971e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5039;4.972e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5040;4.973e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5041;4.974e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5042;4.975e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5043;4.976e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5044;4.977e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5045;4.978e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5046;4.979e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5047;4.980e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5048;4.981e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5049;4.982e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5050;4.983e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5051;4.984e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5052;4.985e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5053;4.986e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5054;4.987e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5055;4.988e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5056;4.989e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5057;4.990e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5058;4.991e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5059;4.992e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5060;4.993e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5061;4.994e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5062;4.995e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5063;4.996e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5064;4.997e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5065;4.998e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5066;4.999e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
5067;5.000e+01;1.097e+00;4.167e-01;-4.427e-01;3.797e-01;-4.034e-01;1.088e+00;1.000e+00;1.000e+01;4.168e-01;-4.352e-01;-4.352e-01;1.000e+00
