;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
7583;7.343e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7584;7.344e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7585;7.345e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7586;7.346e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7587;7.347e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7588;7.348e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7589;7.349e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7590;7.350e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7591;7.351e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7592;7.352e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7593;7.353e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7594;7.354e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7595;7.355e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7596;7.356e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7597;7.357e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7598;7.358e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7599;7.359e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7600;7.360e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7601;7.361e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7602;7.362e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7603;7.363e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7604;7.364e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7605;7.365e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7606;7.366e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7607;7.367e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7608;7.368e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7609;7.369e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7610;7.370e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7611;7.371e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7612;7.372e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7613;7.373e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7614;7.374e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7615;7.375e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7616;7.376e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7617;7.377e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7618;7.378e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7619;7.379e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7620;7.380e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7621;7.381e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7622;7.382e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7623;7.383e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7624;7.384e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7625;7.385e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7626;7.386e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7627;7.387e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7628;7.388e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7629;7.389e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7630;7.390e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7631;7.391e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7632;7.392e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7633;7.393e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7634;7.394e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7635;7.395e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7636;7.396e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7637;7.397e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7638;7.398e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7639;7.399e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7640;7.400e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7641;7.401e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7642;7.402e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7643;7.403e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7644;7.404e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7645;7.405e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7646;7.406e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7647;7.407e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7648;7.408e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7649;7.409e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7650;7.410e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7651;7.411e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7652;7.412e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7653;7.413e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7654;7.414e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7655;7.415e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7656;7.416e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7657;7.417e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7658;7.418e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7659;7.419e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7660;7.420e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7661;7.421e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7662;7.422e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7663;7.423e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7664;7.424e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7665;7.425e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7666;7.426e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7667;7.427e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7668;7.428e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7669;7.429e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7670;7.430e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7671;7.431e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7672;7.432e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7673;7.433e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7674;7.434e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7675;7.435e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7676;7.436e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7677;7.437e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7678;7.438e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7679;7.439e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7680;7.440e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7681;7.441e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7682;7.442e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7683;7.443e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7684;7.444e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7685;7.445e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7686;7.446e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7687;7.447e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7688;7.448e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7689;7.449e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7690;7.450e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7691;7.451e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7692;7.452e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7693;7.453e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7694;7.454e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7695;7.455e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7696;7.456e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7697;7.457e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7698;7.458e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7699;7.459e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7700;7.460e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7701;7.461e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7702;7.462e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7703;7.463e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7704;7.464e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7705;7.465e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7706;7.466e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7707;7.467e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7708;7.468e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7709;7.469e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7710;7.470e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7711;7.471e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7712;7.472e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7713;7.473e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7714;7.474e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7715;7.475e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7716;7.476e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7717;7.477e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7718;7.478e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7719;7.479e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7720;7.480e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7721;7.481e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7722;7.482e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7723;7.483e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7724;7.484e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7725;7.485e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7726;7.486e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7727;7.487e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7728;7.488e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7729;7.489e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7730;7.490e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7731;7.491e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7732;7.492e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7733;7.493e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7734;7.494e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7735;7.495e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7736;7.496e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7737;7.497e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7738;7.498e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7739;7.499e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7740;7.500e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7741;7.501e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7742;7.502e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7743;7.503e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7744;7.504e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7745;7.505e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7746;7.506e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7747;7.507e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7748;7.508e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7749;7.509e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7750;7.510e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7751;7.511e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7752;7.512e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7753;7.513e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7754;7.514e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
