time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.314020000;1.056e+00;7.390e-01;1.458e-02;6.995e-01;1.380e-02;1.067e+00;1.067e+00;7.031e-01;1.014e-01;1.056e+00;6.651e-01;1.313e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.315020000;1.057e+00;7.390e-01;1.462e-02;6.994e-01;1.384e-02;1.067e+00;1.067e+00;7.031e-01;1.014e-01;1.057e+00;6.651e-01;1.316e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.324020000;1.057e+00;7.390e-01;1.499e-02;6.994e-01;1.418e-02;1.067e+00;1.067e+00;7.029e-01;1.018e-01;1.057e+00;6.651e-01;1.349e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.327020000;1.057e+00;7.390e-01;1.511e-02;6.993e-01;1.430e-02;1.067e+00;1.067e+00;7.029e-01;1.019e-01;1.057e+00;6.651e-01;1.360e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.328020000;1.057e+00;7.390e-01;1.515e-02;6.993e-01;1.434e-02;1.067e+00;1.068e+00;7.029e-01;1.019e-01;1.057e+00;6.651e-01;1.363e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.331020000;1.057e+00;7.390e-01;1.527e-02;6.993e-01;1.445e-02;1.067e+00;1.068e+00;7.029e-01;1.020e-01;1.057e+00;6.651e-01;1.374e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.332020000;1.057e+00;7.390e-01;1.531e-02;6.993e-01;1.449e-02;1.068e+00;1.068e+00;7.028e-01;1.020e-01;1.057e+00;6.651e-01;1.378e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.337020000;1.057e+00;7.390e-01;1.551e-02;6.993e-01;1.468e-02;1.068e+00;1.068e+00;7.028e-01;1.022e-01;1.057e+00;6.651e-01;1.396e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.348020000;1.057e+00;7.390e-01;1.596e-02;6.992e-01;1.510e-02;1.068e+00;1.068e+00;7.026e-01;1.026e-01;1.057e+00;6.651e-01;1.436e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.350020000;1.057e+00;7.390e-01;1.604e-02;6.991e-01;1.518e-02;1.068e+00;1.068e+00;7.026e-01;1.026e-01;1.057e+00;6.651e-01;1.444e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.353020000;1.057e+00;7.390e-01;1.616e-02;6.991e-01;1.529e-02;1.068e+00;1.068e+00;7.026e-01;1.028e-01;1.057e+00;6.651e-01;1.455e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.369020000;1.057e+00;7.390e-01;1.682e-02;6.990e-01;1.591e-02;1.068e+00;1.068e+00;7.024e-01;1.033e-01;1.057e+00;6.651e-01;1.513e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.370020000;1.057e+00;7.390e-01;1.686e-02;6.990e-01;1.595e-02;1.069e+00;1.068e+00;7.024e-01;1.033e-01;1.057e+00;6.651e-01;1.517e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.376020000;1.057e+00;7.390e-01;1.710e-02;6.989e-01;1.618e-02;1.069e+00;1.068e+00;7.023e-01;1.035e-01;1.057e+00;6.651e-01;1.539e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.378020000;1.057e+00;7.390e-01;1.718e-02;6.989e-01;1.625e-02;1.069e+00;1.068e+00;7.023e-01;1.036e-01;1.057e+00;6.651e-01;1.547e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.379020000;1.057e+00;7.390e-01;1.723e-02;6.989e-01;1.629e-02;1.069e+00;1.069e+00;7.022e-01;1.037e-01;1.057e+00;6.651e-01;1.550e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.390020000;1.057e+00;7.390e-01;1.767e-02;6.988e-01;1.671e-02;1.069e+00;1.069e+00;7.021e-01;1.040e-01;1.057e+00;6.651e-01;1.591e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.391020000;1.058e+00;7.390e-01;1.772e-02;6.988e-01;1.675e-02;1.069e+00;1.069e+00;7.021e-01;1.041e-01;1.058e+00;6.651e-01;1.594e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.407020000;1.058e+00;7.390e-01;1.837e-02;6.986e-01;1.737e-02;1.069e+00;1.069e+00;7.019e-01;1.046e-01;1.058e+00;6.651e-01;1.653e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.408020000;1.058e+00;7.390e-01;1.841e-02;6.986e-01;1.741e-02;1.070e+00;1.069e+00;7.019e-01;1.047e-01;1.058e+00;6.651e-01;1.657e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.429020000;1.058e+00;7.390e-01;1.927e-02;6.984e-01;1.822e-02;1.070e+00;1.069e+00;7.016e-01;1.054e-01;1.058e+00;6.651e-01;1.735e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.430020000;1.058e+00;7.390e-01;1.931e-02;6.984e-01;1.826e-02;1.070e+00;1.070e+00;7.016e-01;1.054e-01;1.058e+00;6.651e-01;1.738e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.444020000;1.058e+00;7.390e-01;1.989e-02;6.983e-01;1.880e-02;1.070e+00;1.070e+00;7.014e-01;1.059e-01;1.058e+00;6.651e-01;1.790e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.445020000;1.058e+00;7.390e-01;1.993e-02;6.983e-01;1.883e-02;1.071e+00;1.070e+00;7.014e-01;1.059e-01;1.058e+00;6.651e-01;1.794e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.466020000;1.058e+00;7.390e-01;2.079e-02;6.981e-01;1.965e-02;1.071e+00;1.070e+00;7.011e-01;1.067e-01;1.058e+00;6.651e-01;1.871e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.467020000;1.059e+00;7.390e-01;2.084e-02;6.981e-01;1.968e-02;1.071e+00;1.070e+00;7.011e-01;1.067e-01;1.059e+00;6.651e-01;1.875e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.480020000;1.059e+00;7.390e-01;2.137e-02;6.980e-01;2.019e-02;1.071e+00;1.070e+00;7.009e-01;1.072e-01;1.059e+00;6.651e-01;1.923e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.481020000;1.059e+00;7.390e-01;2.141e-02;6.980e-01;2.023e-02;1.071e+00;1.071e+00;7.009e-01;1.072e-01;1.059e+00;6.651e-01;1.927e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.482020000;1.059e+00;7.390e-01;2.145e-02;6.980e-01;2.026e-02;1.071e+00;1.071e+00;7.009e-01;1.072e-01;1.059e+00;6.651e-01;1.931e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.483020000;1.059e+00;7.390e-01;2.149e-02;6.980e-01;2.030e-02;1.072e+00;1.071e+00;7.009e-01;1.073e-01;1.059e+00;6.651e-01;1.935e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.491020000;1.059e+00;7.390e-01;2.182e-02;6.979e-01;2.061e-02;1.072e+00;1.071e+00;7.008e-01;1.075e-01;1.059e+00;6.651e-01;1.964e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.492020000;1.059e+00;7.390e-01;2.187e-02;6.979e-01;2.065e-02;1.072e+00;1.071e+00;7.008e-01;1.076e-01;1.059e+00;6.651e-01;1.968e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.493020000;1.059e+00;7.389e-01;2.191e-02;6.979e-01;2.069e-02;1.072e+00;1.071e+00;7.008e-01;1.076e-01;1.059e+00;6.651e-01;1.972e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.494020000;1.059e+00;7.389e-01;2.195e-02;6.979e-01;2.073e-02;1.072e+00;1.071e+00;7.008e-01;1.077e-01;1.059e+00;6.651e-01;1.975e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.520020000;1.059e+00;7.389e-01;2.302e-02;6.976e-01;2.173e-02;1.072e+00;1.071e+00;7.004e-01;1.086e-01;1.059e+00;6.651e-01;2.072e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.521020000;1.059e+00;7.389e-01;2.306e-02;6.976e-01;2.177e-02;1.073e+00;1.071e+00;7.004e-01;1.086e-01;1.059e+00;6.651e-01;2.075e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.531020000;1.059e+00;7.389e-01;2.347e-02;6.975e-01;2.216e-02;1.073e+00;1.071e+00;7.003e-01;1.089e-01;1.059e+00;6.651e-01;2.113e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.532020000;1.059e+00;7.389e-01;2.351e-02;6.975e-01;2.220e-02;1.073e+00;1.072e+00;7.003e-01;1.090e-01;1.059e+00;6.651e-01;2.116e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.539020000;1.059e+00;7.389e-01;2.380e-02;6.975e-01;2.247e-02;1.073e+00;1.072e+00;7.002e-01;1.092e-01;1.059e+00;6.651e-01;2.142e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.540020000;1.059e+00;7.389e-01;2.384e-02;6.975e-01;2.250e-02;1.073e+00;1.072e+00;7.002e-01;1.093e-01;1.059e+00;6.650e-01;2.146e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.541020000;1.059e+00;7.389e-01;2.388e-02;6.974e-01;2.254e-02;1.073e+00;1.072e+00;7.002e-01;1.093e-01;1.059e+00;6.650e-01;2.150e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.542020000;1.060e+00;7.389e-01;2.393e-02;6.974e-01;2.258e-02;1.073e+00;1.072e+00;7.001e-01;1.093e-01;1.060e+00;6.650e-01;2.153e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.558020000;1.060e+00;7.389e-01;2.458e-02;6.973e-01;2.320e-02;1.073e+00;1.072e+00;6.999e-01;1.099e-01;1.060e+00;6.650e-01;2.213e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.559020000;1.060e+00;7.389e-01;2.463e-02;6.973e-01;2.324e-02;1.074e+00;1.072e+00;6.999e-01;1.099e-01;1.060e+00;6.650e-01;2.216e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.582020000;1.060e+00;7.389e-01;2.557e-02;6.971e-01;2.412e-02;1.074e+00;1.072e+00;6.996e-01;1.107e-01;1.060e+00;6.650e-01;2.302e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.583020000;1.060e+00;7.389e-01;2.561e-02;6.971e-01;2.416e-02;1.074e+00;1.073e+00;6.996e-01;1.107e-01;1.060e+00;6.650e-01;2.305e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.586020000;1.060e+00;7.389e-01;2.574e-02;6.971e-01;2.428e-02;1.074e+00;1.073e+00;6.996e-01;1.109e-01;1.060e+00;6.650e-01;2.316e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.595020000;1.060e+00;7.389e-01;2.611e-02;6.970e-01;2.463e-02;1.074e+00;1.073e+00;6.995e-01;1.112e-01;1.060e+00;6.650e-01;2.350e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.596020000;1.060e+00;7.389e-01;2.615e-02;6.970e-01;2.466e-02;1.075e+00;1.073e+00;6.995e-01;1.112e-01;1.060e+00;6.650e-01;2.353e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.617020000;1.060e+00;7.389e-01;2.701e-02;6.968e-01;2.547e-02;1.075e+00;1.073e+00;6.992e-01;1.119e-01;1.060e+00;6.650e-01;2.431e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.618020000;1.061e+00;7.389e-01;2.705e-02;6.968e-01;2.551e-02;1.075e+00;1.073e+00;6.992e-01;1.120e-01;1.061e+00;6.650e-01;2.435e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.633020000;1.061e+00;7.389e-01;2.767e-02;6.966e-01;2.609e-02;1.075e+00;1.073e+00;6.990e-01;1.125e-01;1.061e+00;6.650e-01;2.490e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.634020000;1.061e+00;7.389e-01;2.771e-02;6.966e-01;2.612e-02;1.076e+00;1.074e+00;6.990e-01;1.125e-01;1.061e+00;6.650e-01;2.494e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.671020000;1.061e+00;7.389e-01;2.923e-02;6.963e-01;2.754e-02;1.076e+00;1.074e+00;6.985e-01;1.138e-01;1.061e+00;6.650e-01;2.630e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.672020000;1.061e+00;7.389e-01;2.927e-02;6.963e-01;2.758e-02;1.077e+00;1.074e+00;6.985e-01;1.138e-01;1.061e+00;6.650e-01;2.634e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.674020000;1.061e+00;7.389e-01;2.935e-02;6.963e-01;2.766e-02;1.077e+00;1.074e+00;6.985e-01;1.139e-01;1.061e+00;6.650e-01;2.641e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.683020000;1.061e+00;7.389e-01;2.972e-02;6.962e-01;2.800e-02;1.077e+00;1.074e+00;6.983e-01;1.142e-01;1.061e+00;6.650e-01;2.675e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.684020000;1.061e+00;7.389e-01;2.976e-02;6.962e-01;2.804e-02;1.077e+00;1.074e+00;6.983e-01;1.142e-01;1.061e+00;6.650e-01;2.678e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.685020000;1.061e+00;7.389e-01;2.980e-02;6.962e-01;2.808e-02;1.077e+00;1.075e+00;6.983e-01;1.143e-01;1.061e+00;6.650e-01;2.682e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.690020000;1.061e+00;7.389e-01;3.000e-02;6.961e-01;2.827e-02;1.077e+00;1.075e+00;6.983e-01;1.144e-01;1.061e+00;6.650e-01;2.700e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.693020000;1.061e+00;7.389e-01;3.013e-02;6.961e-01;2.838e-02;1.077e+00;1.075e+00;6.982e-01;1.146e-01;1.061e+00;6.650e-01;2.711e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.694020000;1.062e+00;7.389e-01;3.017e-02;6.961e-01;2.842e-02;1.077e+00;1.075e+00;6.982e-01;1.146e-01;1.062e+00;6.650e-01;2.715e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.709020000;1.062e+00;7.389e-01;3.078e-02;6.960e-01;2.899e-02;1.077e+00;1.075e+00;6.980e-01;1.151e-01;1.062e+00;6.650e-01;2.770e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.710020000;1.062e+00;7.389e-01;3.082e-02;6.960e-01;2.903e-02;1.078e+00;1.075e+00;6.980e-01;1.151e-01;1.062e+00;6.650e-01;2.774e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.718020000;1.062e+00;7.389e-01;3.115e-02;6.959e-01;2.933e-02;1.078e+00;1.075e+00;6.979e-01;1.154e-01;1.062e+00;6.650e-01;2.803e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.722020000;1.062e+00;7.389e-01;3.131e-02;6.959e-01;2.948e-02;1.078e+00;1.075e+00;6.978e-01;1.155e-01;1.062e+00;6.650e-01;2.818e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.725020000;1.062e+00;7.389e-01;3.143e-02;6.958e-01;2.960e-02;1.078e+00;1.075e+00;6.978e-01;1.156e-01;1.062e+00;6.650e-01;2.829e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.728020000;1.062e+00;7.389e-01;3.155e-02;6.958e-01;2.971e-02;1.078e+00;1.075e+00;6.978e-01;1.158e-01;1.062e+00;6.650e-01;2.840e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.736020000;1.062e+00;7.389e-01;3.188e-02;6.957e-01;3.002e-02;1.078e+00;1.075e+00;6.977e-01;1.160e-01;1.062e+00;6.650e-01;2.869e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.737020000;1.062e+00;7.389e-01;3.192e-02;6.957e-01;3.005e-02;1.078e+00;1.076e+00;6.977e-01;1.161e-01;1.062e+00;6.650e-01;2.873e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.748020000;1.062e+00;7.389e-01;3.237e-02;6.956e-01;3.047e-02;1.078e+00;1.076e+00;6.975e-01;1.164e-01;1.062e+00;6.650e-01;2.913e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.749020000;1.062e+00;7.389e-01;3.241e-02;6.956e-01;3.051e-02;1.079e+00;1.076e+00;6.975e-01;1.165e-01;1.062e+00;6.650e-01;2.916e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.763020000;1.062e+00;7.389e-01;3.297e-02;6.955e-01;3.104e-02;1.079e+00;1.076e+00;6.973e-01;1.169e-01;1.062e+00;6.650e-01;2.968e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.766020000;1.062e+00;7.389e-01;3.310e-02;6.955e-01;3.115e-02;1.079e+00;1.076e+00;6.973e-01;1.171e-01;1.062e+00;6.650e-01;2.979e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.769020000;1.062e+00;7.389e-01;3.322e-02;6.954e-01;3.126e-02;1.079e+00;1.076e+00;6.973e-01;1.172e-01;1.062e+00;6.650e-01;2.990e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.770020000;1.063e+00;7.389e-01;3.326e-02;6.954e-01;3.130e-02;1.079e+00;1.076e+00;6.972e-01;1.172e-01;1.063e+00;6.650e-01;2.993e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.786020000;1.063e+00;7.389e-01;3.390e-02;6.953e-01;3.190e-02;1.079e+00;1.076e+00;6.970e-01;1.177e-01;1.063e+00;6.650e-01;3.051e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.787020000;1.063e+00;7.389e-01;3.394e-02;6.953e-01;3.194e-02;1.080e+00;1.076e+00;6.970e-01;1.178e-01;1.063e+00;6.650e-01;3.055e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.788020000;1.063e+00;7.389e-01;3.399e-02;6.953e-01;3.198e-02;1.080e+00;1.076e+00;6.970e-01;1.178e-01;1.063e+00;6.650e-01;3.059e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.789020000;1.063e+00;7.389e-01;3.403e-02;6.953e-01;3.202e-02;1.080e+00;1.077e+00;6.970e-01;1.178e-01;1.063e+00;6.650e-01;3.062e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.792020000;1.063e+00;7.389e-01;3.415e-02;6.952e-01;3.213e-02;1.080e+00;1.077e+00;6.970e-01;1.179e-01;1.063e+00;6.650e-01;3.073e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.819020000;1.063e+00;7.389e-01;3.523e-02;6.950e-01;3.314e-02;1.080e+00;1.077e+00;6.966e-01;1.188e-01;1.063e+00;6.650e-01;3.171e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.822020000;1.063e+00;7.389e-01;3.535e-02;6.950e-01;3.325e-02;1.080e+00;1.077e+00;6.966e-01;1.190e-01;1.063e+00;6.650e-01;3.182e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.825020000;1.063e+00;7.389e-01;3.548e-02;6.950e-01;3.337e-02;1.080e+00;1.077e+00;6.966e-01;1.191e-01;1.063e+00;6.650e-01;3.193e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.826020000;1.063e+00;7.389e-01;3.552e-02;6.950e-01;3.340e-02;1.081e+00;1.077e+00;6.965e-01;1.191e-01;1.063e+00;6.650e-01;3.196e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.840020000;1.063e+00;7.389e-01;3.608e-02;6.948e-01;3.393e-02;1.081e+00;1.077e+00;6.964e-01;1.196e-01;1.063e+00;6.650e-01;3.247e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.841020000;1.063e+00;7.389e-01;3.612e-02;6.948e-01;3.396e-02;1.081e+00;1.078e+00;6.964e-01;1.196e-01;1.063e+00;6.650e-01;3.250e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.847020000;1.063e+00;7.389e-01;3.636e-02;6.948e-01;3.419e-02;1.081e+00;1.078e+00;6.963e-01;1.198e-01;1.063e+00;6.650e-01;3.272e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.848020000;1.064e+00;7.389e-01;3.640e-02;6.948e-01;3.422e-02;1.081e+00;1.078e+00;6.963e-01;1.198e-01;1.064e+00;6.650e-01;3.276e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.864020000;1.064e+00;7.389e-01;3.704e-02;6.946e-01;3.482e-02;1.081e+00;1.078e+00;6.961e-01;1.204e-01;1.064e+00;6.650e-01;3.333e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.865020000;1.064e+00;7.389e-01;3.708e-02;6.946e-01;3.486e-02;1.082e+00;1.078e+00;6.961e-01;1.204e-01;1.064e+00;6.650e-01;3.337e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.893020000;1.064e+00;7.389e-01;3.819e-02;6.944e-01;3.589e-02;1.082e+00;1.078e+00;6.957e-01;1.213e-01;1.064e+00;6.650e-01;3.437e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.894020000;1.064e+00;7.389e-01;3.823e-02;6.944e-01;3.593e-02;1.082e+00;1.079e+00;6.957e-01;1.214e-01;1.064e+00;6.650e-01;3.441e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.903020000;1.064e+00;7.389e-01;3.859e-02;6.943e-01;3.626e-02;1.082e+00;1.079e+00;6.956e-01;1.217e-01;1.064e+00;6.650e-01;3.473e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.904020000;1.064e+00;7.389e-01;3.863e-02;6.943e-01;3.630e-02;1.083e+00;1.079e+00;6.956e-01;1.217e-01;1.064e+00;6.650e-01;3.476e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.906020000;1.064e+00;7.389e-01;3.871e-02;6.943e-01;3.637e-02;1.083e+00;1.079e+00;6.956e-01;1.218e-01;1.064e+00;6.650e-01;3.484e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.909020000;1.064e+00;7.389e-01;3.883e-02;6.943e-01;3.648e-02;1.083e+00;1.079e+00;6.955e-01;1.219e-01;1.064e+00;6.650e-01;3.494e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.926020000;1.064e+00;7.389e-01;3.950e-02;6.941e-01;3.710e-02;1.083e+00;1.079e+00;6.953e-01;1.224e-01;1.064e+00;6.650e-01;3.555e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.927020000;1.065e+00;7.389e-01;3.954e-02;6.941e-01;3.714e-02;1.083e+00;1.079e+00;6.953e-01;1.225e-01;1.065e+00;6.650e-01;3.558e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.943020000;1.065e+00;7.389e-01;4.017e-02;6.940e-01;3.773e-02;1.083e+00;1.079e+00;6.951e-01;1.230e-01;1.065e+00;6.650e-01;3.615e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.944020000;1.065e+00;7.389e-01;4.021e-02;6.940e-01;3.776e-02;1.084e+00;1.079e+00;6.951e-01;1.230e-01;1.065e+00;6.650e-01;3.619e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.946020000;1.065e+00;7.389e-01;4.028e-02;6.939e-01;3.783e-02;1.084e+00;1.079e+00;6.951e-01;1.231e-01;1.065e+00;6.650e-01;3.626e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
20.947020000;1.065e+00;7.389e-01;4.032e-02;6.939e-01;3.787e-02;1.084e+00;1.080e+00;6.951e-01;1.231e-01;1.065e+00;6.650e-01;3.629e-02;1.000e+01;8.446e-01;9.654e-02;1.051e+00;5.000e+01;5.000e+01
