time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
31.269494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.270494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.273494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.274494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.282494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.283494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.308494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.309494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.316494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.317494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.337494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.338494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.351494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.352494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.354494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.355494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.371494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.372494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.377494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.378494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.411494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.412494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.413494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.414494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.436494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.437494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.465494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.466494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.468494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.469494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.041e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.494494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.041e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.495494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.505494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.506494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.041e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.681494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.041e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.682494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.693494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.694494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.041e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.720494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.041e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.721494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.724494000;9.574e-01;4.159e-01;4.747e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.725494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.754494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.899e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.755494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.779494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.780494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.958e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.781494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.818494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.040e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.819494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.824494000;9.574e-01;4.159e-01;4.746e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.825494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.844494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.845494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.847494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.848494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.862494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.957e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.863494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.886494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.039e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.887494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.895494000;9.574e-01;4.159e-01;4.745e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.896494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.925494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.956e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.926494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.935494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.944e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.936494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.939494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.940494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.942494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.038e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.943494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.037e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.966494000;9.574e-01;4.159e-01;4.744e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.037e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.967494000;9.574e-01;4.159e-01;4.743e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.037e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.979494000;9.574e-01;4.159e-01;4.743e-01;4.344e-01;4.955e-01;9.943e-01;4.248e-01;5.037e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
31.980494000;9.574e-01;4.159e-01;4.743e-01;4.344e-01;4.954e-01;9.943e-01;4.248e-01;5.037e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.003494000;9.574e-01;4.159e-01;4.743e-01;4.344e-01;4.954e-01;9.943e-01;4.248e-01;5.037e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.004494000;9.574e-01;4.159e-01;4.743e-01;4.344e-01;4.954e-01;9.943e-01;4.248e-01;5.036e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.015494000;9.574e-01;4.159e-01;4.743e-01;4.344e-01;4.954e-01;9.943e-01;4.248e-01;5.036e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.016494000;9.574e-01;4.159e-01;4.742e-01;4.344e-01;4.954e-01;9.943e-01;4.248e-01;5.036e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.019494000;9.574e-01;4.159e-01;4.742e-01;4.344e-01;4.954e-01;9.943e-01;4.248e-01;5.036e-01;9.574e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.020494000;9.573e-01;4.159e-01;4.742e-01;4.344e-01;4.954e-01;9.943e-01;4.248e-01;5.036e-01;9.573e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.027494000;9.573e-01;4.159e-01;4.742e-01;4.344e-01;4.954e-01;9.943e-01;4.248e-01;5.036e-01;9.573e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.028494000;9.573e-01;4.159e-01;4.742e-01;4.344e-01;4.953e-01;9.943e-01;4.248e-01;5.036e-01;9.573e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.046494000;9.573e-01;4.159e-01;4.742e-01;4.344e-01;4.953e-01;9.943e-01;4.248e-01;5.036e-01;9.573e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.047494000;9.573e-01;4.159e-01;4.742e-01;4.344e-01;4.953e-01;9.943e-01;4.248e-01;5.035e-01;9.573e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.060494000;9.573e-01;4.159e-01;4.742e-01;4.344e-01;4.953e-01;9.943e-01;4.248e-01;5.035e-01;9.573e-01;1.664e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.061494000;9.573e-01;4.159e-01;4.741e-01;4.344e-01;4.953e-01;9.943e-01;4.248e-01;5.035e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.070494000;9.573e-01;4.159e-01;4.741e-01;4.344e-01;4.953e-01;9.943e-01;4.248e-01;5.035e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.071494000;9.573e-01;4.159e-01;4.741e-01;4.344e-01;4.952e-01;9.943e-01;4.248e-01;5.035e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.086494000;9.573e-01;4.159e-01;4.741e-01;4.344e-01;4.952e-01;9.943e-01;4.248e-01;5.035e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.087494000;9.573e-01;4.159e-01;4.741e-01;4.344e-01;4.952e-01;9.943e-01;4.248e-01;5.034e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.091494000;9.573e-01;4.159e-01;4.741e-01;4.344e-01;4.952e-01;9.943e-01;4.248e-01;5.034e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.092494000;9.573e-01;4.159e-01;4.740e-01;4.344e-01;4.952e-01;9.943e-01;4.248e-01;5.034e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.102494000;9.573e-01;4.159e-01;4.740e-01;4.344e-01;4.952e-01;9.943e-01;4.248e-01;5.034e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.103494000;9.573e-01;4.159e-01;4.740e-01;4.344e-01;4.952e-01;9.943e-01;4.249e-01;5.034e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.111494000;9.573e-01;4.159e-01;4.740e-01;4.344e-01;4.952e-01;9.943e-01;4.249e-01;5.034e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.112494000;9.573e-01;4.159e-01;4.740e-01;4.344e-01;4.951e-01;9.943e-01;4.249e-01;5.034e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.130494000;9.573e-01;4.159e-01;4.740e-01;4.344e-01;4.951e-01;9.943e-01;4.249e-01;5.034e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.131494000;9.573e-01;4.159e-01;4.739e-01;4.344e-01;4.951e-01;9.943e-01;4.249e-01;5.034e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.133494000;9.573e-01;4.159e-01;4.739e-01;4.344e-01;4.951e-01;9.943e-01;4.249e-01;5.034e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.134494000;9.573e-01;4.159e-01;4.739e-01;4.344e-01;4.951e-01;9.943e-01;4.249e-01;5.033e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.149494000;9.573e-01;4.159e-01;4.739e-01;4.344e-01;4.951e-01;9.943e-01;4.249e-01;5.033e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.150494000;9.573e-01;4.159e-01;4.739e-01;4.344e-01;4.950e-01;9.943e-01;4.249e-01;5.033e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.158494000;9.573e-01;4.159e-01;4.739e-01;4.344e-01;4.950e-01;9.943e-01;4.249e-01;5.033e-01;9.573e-01;1.664e-02;1.896e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.159494000;9.573e-01;4.159e-01;4.739e-01;4.344e-01;4.950e-01;9.943e-01;4.249e-01;5.033e-01;9.573e-01;1.664e-02;1.895e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.167494000;9.573e-01;4.159e-01;4.739e-01;4.344e-01;4.950e-01;9.943e-01;4.249e-01;5.033e-01;9.573e-01;1.664e-02;1.895e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.168494000;9.573e-01;4.159e-01;4.738e-01;4.344e-01;4.950e-01;9.943e-01;4.249e-01;5.033e-01;9.573e-01;1.664e-02;1.895e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.169494000;9.573e-01;4.159e-01;4.738e-01;4.344e-01;4.950e-01;9.943e-01;4.249e-01;5.032e-01;9.573e-01;1.664e-02;1.895e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.185494000;9.573e-01;4.159e-01;4.738e-01;4.344e-01;4.950e-01;9.943e-01;4.249e-01;5.032e-01;9.573e-01;1.664e-02;1.895e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.186494000;9.573e-01;4.159e-01;4.738e-01;4.344e-01;4.949e-01;9.943e-01;4.249e-01;5.032e-01;9.573e-01;1.664e-02;1.895e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
32.201494000;9.573e-01;4.159e-01;4.738e-01;4.344e-01;4.949e-01;9.943e-01;4.249e-01;5.032e-01;9.573e-01;1.664e-02;1.895e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01;5.000e+01
