;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_InjectedActiveCurrent;Wind_Turbine1_GEN_InjectedReactiveCurrent;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_InjectedActiveCurrent;Wind_Turbine2_GEN_InjectedReactiveCurrent;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;Wind_Turbine1_GEN_InjectedCurrent;Wind_Turbine2_GEN_InjectedCurrent;NetworkFrequencyPu
5291;5.236e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.615e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5292;5.237e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.615e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5293;5.238e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.615e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5294;5.239e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.615e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5295;5.240e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5296;5.241e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5297;5.242e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5298;5.243e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5299;5.244e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5300;5.245e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5301;5.246e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5302;5.247e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5303;5.248e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5304;5.249e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5305;5.250e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5306;5.251e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5307;5.252e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5308;5.253e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5309;5.254e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5310;5.255e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5311;5.256e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5312;5.257e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5313;5.258e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5314;5.259e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5315;5.260e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5316;5.261e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5317;5.262e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5318;5.263e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5319;5.264e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5320;5.265e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5321;5.266e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5322;5.267e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5323;5.268e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5324;5.269e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5325;5.270e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5326;5.271e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5327;5.272e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5328;5.273e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5329;5.274e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5330;5.275e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5331;5.276e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5332;5.277e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5333;5.278e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5334;5.279e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5335;5.280e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5336;5.281e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5337;5.282e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5338;5.283e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5339;5.284e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5340;5.285e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5341;5.286e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5342;5.287e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5343;5.288e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5344;5.289e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5345;5.290e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5346;5.291e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5347;5.292e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5348;5.293e+01;1.054e+00;7.453e-02;3.856e-03;7.075e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5349;5.294e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5350;5.295e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5351;5.296e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5352;5.297e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.642e-02;7.624e-02;1.000e+00
5353;5.298e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5354;5.299e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5355;5.300e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5356;5.301e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5357;5.302e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5358;5.303e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5359;5.304e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5360;5.305e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5361;5.306e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5362;5.307e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5363;5.308e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5364;5.309e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5365;5.310e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5366;5.311e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5367;5.312e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5368;5.313e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5369;5.314e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5370;5.315e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5371;5.316e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5372;5.317e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5373;5.318e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5374;5.319e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5375;5.320e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5376;5.321e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5377;5.322e+01;1.054e+00;7.453e-02;3.856e-03;7.074e-02;3.660e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5378;5.323e+01;1.054e+00;7.453e-02;3.857e-03;7.074e-02;3.661e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
5379;5.324e+01;1.054e+00;7.453e-02;3.857e-03;7.074e-02;3.661e-03;1.054e+00;1.054e+00;1.000e+01;1.000e+01;7.614e-02;-6.455e-03;1.045e+00;1.000e+00;7.596e-02;-6.455e-03;1.045e+00;1.000e+00;7.641e-02;7.624e-02;1.000e+00
