Time (s);Ip PGU (pu);Ip lower (pu);Ip upper (pu);Ip upper_overdamped (pu);Ip lower_overdamped (pu);Ip upper_underdamped (pu);Ip lower_underdamped (pu)
2.546e+00;2.677e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.548e+00;2.659e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.549e+00;2.641e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.551e+00;2.623e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.553e+00;2.606e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.554e+00;2.588e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.556e+00;2.571e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.558e+00;2.553e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.559e+00;2.536e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.561e+00;2.519e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.563e+00;2.502e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.564e+00;2.485e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.566e+00;2.469e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.568e+00;2.452e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.569e+00;2.436e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.571e+00;2.419e-05;-4.999e-02;5.011e-02;5.011e-02;-4.999e-02;4.999e-02;-4.999e-02
2.573e+00;2.403e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;4.999e-02;-4.999e-02
2.574e+00;2.387e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;4.999e-02;-4.999e-02
2.576e+00;2.371e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;4.999e-02;-4.999e-02
2.578e+00;2.355e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;4.999e-02;-4.999e-02
2.579e+00;2.339e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;4.999e-02;-4.999e-02
2.581e+00;2.323e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;4.999e-02;-4.999e-02
2.583e+00;2.307e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;4.999e-02;-4.999e-02
2.584e+00;2.292e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;4.999e-02;-4.999e-02
2.586e+00;2.277e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;4.999e-02;-4.999e-02
2.588e+00;2.261e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;4.999e-02;-4.999e-02
2.589e+00;2.246e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;5.000e-02;-4.999e-02
2.591e+00;2.231e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;5.000e-02;-4.999e-02
2.593e+00;2.216e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;5.000e-02;-4.999e-02
2.594e+00;2.201e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;5.000e-02;-4.999e-02
2.596e+00;2.186e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;5.000e-02;-4.999e-02
2.598e+00;2.171e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;5.000e-02;-4.999e-02
2.599e+00;2.157e-05;-4.999e-02;5.010e-02;5.010e-02;-4.999e-02;5.000e-02;-4.999e-02
2.601e+00;2.142e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.603e+00;2.128e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.604e+00;2.114e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.606e+00;2.099e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.608e+00;2.085e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.609e+00;2.071e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.611e+00;2.057e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.613e+00;2.043e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.614e+00;2.030e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.616e+00;2.016e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.618e+00;2.002e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.619e+00;1.989e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.621e+00;1.975e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.623e+00;1.962e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.624e+00;1.949e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.626e+00;1.936e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.628e+00;1.923e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.629e+00;1.910e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.631e+00;1.897e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.633e+00;1.884e-05;-4.999e-02;5.009e-02;5.009e-02;-4.999e-02;5.000e-02;-4.999e-02
2.634e+00;1.872e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.636e+00;1.859e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.638e+00;1.846e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.639e+00;1.834e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.641e+00;1.822e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.643e+00;1.809e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.644e+00;1.797e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.646e+00;1.785e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.648e+00;1.773e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.649e+00;1.761e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.651e+00;1.749e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.653e+00;1.738e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.654e+00;1.726e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.656e+00;1.714e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.658e+00;1.703e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.659e+00;1.691e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.661e+00;1.680e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.663e+00;1.669e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.664e+00;1.657e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.666e+00;1.646e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.668e+00;1.635e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.669e+00;1.624e-05;-4.999e-02;5.008e-02;5.008e-02;-4.999e-02;5.000e-02;-4.999e-02
2.671e+00;1.613e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.673e+00;1.602e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.674e+00;1.592e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.676e+00;1.581e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.678e+00;1.570e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.679e+00;1.560e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.681e+00;1.549e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.683e+00;1.539e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.684e+00;1.528e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.686e+00;1.518e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.688e+00;1.508e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.689e+00;1.498e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.691e+00;1.488e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.693e+00;1.478e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.694e+00;1.468e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.696e+00;1.458e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.698e+00;1.448e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.699e+00;1.438e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.701e+00;1.428e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.703e+00;1.419e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.704e+00;1.409e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.706e+00;1.400e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.708e+00;1.390e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.709e+00;1.381e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.711e+00;1.372e-05;-4.999e-02;5.007e-02;5.007e-02;-4.999e-02;5.000e-02;-4.999e-02
2.713e+00;1.363e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.714e+00;1.353e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.716e+00;1.344e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.718e+00;1.335e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.719e+00;1.326e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.721e+00;1.317e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.723e+00;1.308e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.724e+00;1.300e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.726e+00;1.291e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.728e+00;1.282e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.729e+00;1.274e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.731e+00;1.265e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.733e+00;1.256e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.734e+00;1.248e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.736e+00;1.240e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.738e+00;1.231e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.739e+00;1.223e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.741e+00;1.215e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.743e+00;1.207e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.744e+00;1.198e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.746e+00;1.190e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.748e+00;1.182e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.749e+00;1.174e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.751e+00;1.166e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.753e+00;1.159e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.754e+00;1.151e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.756e+00;1.143e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.758e+00;1.135e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.759e+00;1.128e-05;-5.000e-02;5.006e-02;5.006e-02;-4.999e-02;5.000e-02;-5.000e-02
2.761e+00;1.120e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.763e+00;1.113e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.764e+00;1.105e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.766e+00;1.098e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.768e+00;1.090e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.769e+00;1.083e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.771e+00;1.076e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.773e+00;1.068e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.774e+00;1.061e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.776e+00;1.054e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.778e+00;1.047e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.779e+00;1.040e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.781e+00;1.033e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.783e+00;1.026e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.784e+00;1.019e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.786e+00;1.012e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.788e+00;1.005e-05;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.789e+00;9.987e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.791e+00;9.919e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.793e+00;9.853e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.794e+00;9.786e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.796e+00;9.720e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.798e+00;9.655e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.799e+00;9.590e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.801e+00;9.525e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.803e+00;9.461e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.804e+00;9.398e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.806e+00;9.334e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.808e+00;9.272e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.809e+00;9.209e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.811e+00;9.147e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.813e+00;9.086e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.814e+00;9.024e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.816e+00;8.964e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.818e+00;8.903e-06;-5.000e-02;5.005e-02;5.005e-02;-4.999e-02;5.000e-02;-5.000e-02
2.819e+00;8.843e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.821e+00;8.784e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.823e+00;8.725e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.824e+00;8.666e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.826e+00;8.608e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.828e+00;8.550e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.829e+00;8.492e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.831e+00;8.435e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.833e+00;8.378e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.834e+00;8.322e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.836e+00;8.266e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.838e+00;8.210e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.839e+00;8.155e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.841e+00;8.100e-06;-5.000e-02;5.004e-02;5.004e-02;-4.999e-02;5.000e-02;-5.000e-02
2.843e+00;8.046e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.844e+00;7.991e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.846e+00;7.938e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.848e+00;7.884e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.849e+00;7.831e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.851e+00;7.778e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.853e+00;7.726e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.854e+00;7.674e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.856e+00;7.622e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.858e+00;7.571e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.859e+00;7.520e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.861e+00;7.469e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.863e+00;7.419e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.864e+00;7.369e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.866e+00;7.320e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.868e+00;7.270e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.869e+00;7.221e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.871e+00;7.173e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.873e+00;7.125e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.874e+00;7.077e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.876e+00;7.029e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.878e+00;6.982e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.879e+00;6.935e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.881e+00;6.888e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.883e+00;6.842e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.884e+00;6.796e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.886e+00;6.750e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.888e+00;6.704e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.889e+00;6.659e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.891e+00;6.614e-06;-5.000e-02;5.004e-02;5.004e-02;-5.000e-02;5.000e-02;-5.000e-02
2.893e+00;6.570e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.894e+00;6.526e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.896e+00;6.482e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.898e+00;6.438e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.899e+00;6.395e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.901e+00;6.352e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.903e+00;6.309e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.904e+00;6.267e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.906e+00;6.224e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.908e+00;6.182e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.909e+00;6.141e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.911e+00;6.100e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.913e+00;6.058e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.914e+00;6.018e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.916e+00;5.977e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.918e+00;5.937e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.919e+00;5.897e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.921e+00;5.857e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.923e+00;5.818e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.924e+00;5.779e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.926e+00;5.740e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.928e+00;5.701e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.929e+00;5.663e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.931e+00;5.625e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.933e+00;5.587e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.934e+00;5.549e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
2.936e+00;5.512e-06;-5.000e-02;5.003e-02;5.003e-02;-5.000e-02;5.000e-02;-5.000e-02
