time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Wind_Turbine1_GEN_UPuInjTerminal;Wind_Turbine1_GEN_IpInjTerminal;Wind_Turbine1_GEN_IqInjTerminal;Wind_Turbine2_GEN_UPuInjTerminal;Wind_Turbine2_GEN_IpInjTerminal;Wind_Turbine2_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine1_GEN_ActivePowerSetpointPu;Wind_Turbine1_GEN_ReactivePowerSetpointPu;Wind_Turbine1_GEN_VoltageSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_ActivePowerSetpointPu;Wind_Turbine2_GEN_ReactivePowerSetpointPu;Wind_Turbine2_GEN_VoltageSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
40.959347000;1.150e+00;4.166e-01;-6.733e-01;3.623e-01;-5.854e-01;7.460e-01;7.460e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
40.962347000;1.150e+00;4.166e-01;-6.733e-01;3.623e-01;-5.854e-01;7.460e-01;7.460e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
40.963347000;1.150e+00;4.166e-01;-6.733e-01;3.623e-01;-5.855e-01;7.460e-01;7.460e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
40.977347000;1.150e+00;4.166e-01;-6.733e-01;3.623e-01;-5.855e-01;7.460e-01;7.460e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
40.978347000;1.150e+00;4.166e-01;-6.734e-01;3.623e-01;-5.855e-01;7.460e-01;7.460e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
40.984347000;1.150e+00;4.166e-01;-6.734e-01;3.623e-01;-5.855e-01;7.460e-01;7.460e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
40.985347000;1.150e+00;4.166e-01;-6.734e-01;3.623e-01;-5.856e-01;7.460e-01;7.460e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
40.990347000;1.150e+00;4.166e-01;-6.734e-01;3.623e-01;-5.856e-01;7.460e-01;7.460e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
40.991347000;1.150e+00;4.166e-01;-6.734e-01;3.623e-01;-5.856e-01;7.459e-01;7.459e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
40.996347000;1.150e+00;4.166e-01;-6.734e-01;3.623e-01;-5.856e-01;7.459e-01;7.459e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
40.997347000;1.150e+00;4.166e-01;-6.735e-01;3.623e-01;-5.856e-01;7.459e-01;7.459e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.000347000;1.150e+00;4.166e-01;-6.735e-01;3.623e-01;-5.856e-01;7.459e-01;7.459e-01;1.107e+00;1.942e-01;-2.846e-01;1.107e+00;1.942e-01;-2.846e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.001347000;1.150e+00;4.166e-01;-6.735e-01;3.623e-01;-5.856e-01;7.459e-01;7.459e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.005347000;1.150e+00;4.166e-01;-6.735e-01;3.623e-01;-5.856e-01;7.459e-01;7.459e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.006347000;1.150e+00;4.166e-01;-6.735e-01;3.623e-01;-5.857e-01;7.459e-01;7.459e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.015347000;1.150e+00;4.166e-01;-6.735e-01;3.623e-01;-5.857e-01;7.459e-01;7.459e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.016347000;1.150e+00;4.166e-01;-6.736e-01;3.623e-01;-5.857e-01;7.459e-01;7.459e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.022347000;1.150e+00;4.166e-01;-6.736e-01;3.623e-01;-5.857e-01;7.459e-01;7.459e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.023347000;1.150e+00;4.166e-01;-6.736e-01;3.623e-01;-5.857e-01;7.458e-01;7.458e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.027347000;1.150e+00;4.166e-01;-6.736e-01;3.623e-01;-5.857e-01;7.458e-01;7.458e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.212e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.028347000;1.150e+00;4.166e-01;-6.736e-01;3.623e-01;-5.858e-01;7.458e-01;7.458e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.035347000;1.150e+00;4.166e-01;-6.736e-01;3.623e-01;-5.858e-01;7.458e-01;7.458e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.036347000;1.150e+00;4.166e-01;-6.737e-01;3.623e-01;-5.858e-01;7.458e-01;7.458e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.044347000;1.150e+00;4.166e-01;-6.737e-01;3.623e-01;-5.858e-01;7.458e-01;7.458e-01;1.107e+00;1.942e-01;-2.847e-01;1.107e+00;1.942e-01;-2.847e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.045347000;1.150e+00;4.166e-01;-6.737e-01;3.623e-01;-5.858e-01;7.458e-01;7.458e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.049347000;1.150e+00;4.166e-01;-6.737e-01;3.623e-01;-5.858e-01;7.458e-01;7.458e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.050347000;1.150e+00;4.166e-01;-6.737e-01;3.623e-01;-5.859e-01;7.458e-01;7.458e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.054347000;1.150e+00;4.166e-01;-6.737e-01;3.623e-01;-5.859e-01;7.458e-01;7.458e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.055347000;1.150e+00;4.166e-01;-6.738e-01;3.623e-01;-5.859e-01;7.457e-01;7.457e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.071347000;1.150e+00;4.166e-01;-6.738e-01;3.623e-01;-5.859e-01;7.457e-01;7.457e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.072347000;1.150e+00;4.166e-01;-6.738e-01;3.623e-01;-5.860e-01;7.457e-01;7.457e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.073347000;1.150e+00;4.166e-01;-6.738e-01;3.623e-01;-5.860e-01;7.457e-01;7.457e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.074347000;1.150e+00;4.166e-01;-6.739e-01;3.623e-01;-5.860e-01;7.457e-01;7.457e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.086347000;1.150e+00;4.166e-01;-6.739e-01;3.623e-01;-5.860e-01;7.457e-01;7.457e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.087347000;1.150e+00;4.166e-01;-6.739e-01;3.623e-01;-5.860e-01;7.456e-01;7.456e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.088347000;1.150e+00;4.166e-01;-6.739e-01;3.623e-01;-5.860e-01;7.456e-01;7.456e-01;1.107e+00;1.942e-01;-2.848e-01;1.107e+00;1.942e-01;-2.848e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.089347000;1.150e+00;4.166e-01;-6.739e-01;3.623e-01;-5.860e-01;7.456e-01;7.456e-01;1.107e+00;1.942e-01;-2.849e-01;1.107e+00;1.942e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.092347000;1.150e+00;4.166e-01;-6.739e-01;3.623e-01;-5.860e-01;7.456e-01;7.456e-01;1.107e+00;1.942e-01;-2.849e-01;1.107e+00;1.942e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.093347000;1.150e+00;4.166e-01;-6.740e-01;3.623e-01;-5.860e-01;7.456e-01;7.456e-01;1.107e+00;1.942e-01;-2.849e-01;1.107e+00;1.942e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.094347000;1.150e+00;4.166e-01;-6.740e-01;3.623e-01;-5.861e-01;7.456e-01;7.456e-01;1.107e+00;1.942e-01;-2.849e-01;1.107e+00;1.942e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.111347000;1.150e+00;4.166e-01;-6.740e-01;3.623e-01;-5.861e-01;7.456e-01;7.456e-01;1.107e+00;1.942e-01;-2.849e-01;1.107e+00;1.942e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.112347000;1.150e+00;4.166e-01;-6.741e-01;3.623e-01;-5.861e-01;7.456e-01;7.456e-01;1.107e+00;1.942e-01;-2.849e-01;1.107e+00;1.942e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.115347000;1.150e+00;4.166e-01;-6.741e-01;3.623e-01;-5.861e-01;7.456e-01;7.456e-01;1.107e+00;1.942e-01;-2.849e-01;1.107e+00;1.942e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.116347000;1.150e+00;4.166e-01;-6.741e-01;3.623e-01;-5.862e-01;7.456e-01;7.456e-01;1.107e+00;1.943e-01;-2.849e-01;1.107e+00;1.943e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.118347000;1.150e+00;4.166e-01;-6.741e-01;3.623e-01;-5.862e-01;7.456e-01;7.456e-01;1.107e+00;1.943e-01;-2.849e-01;1.107e+00;1.943e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.119347000;1.150e+00;4.166e-01;-6.741e-01;3.623e-01;-5.862e-01;7.455e-01;7.455e-01;1.107e+00;1.943e-01;-2.849e-01;1.107e+00;1.943e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.130347000;1.150e+00;4.166e-01;-6.741e-01;3.623e-01;-5.862e-01;7.455e-01;7.455e-01;1.107e+00;1.943e-01;-2.849e-01;1.107e+00;1.943e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.131347000;1.150e+00;4.166e-01;-6.742e-01;3.623e-01;-5.862e-01;7.455e-01;7.455e-01;1.107e+00;1.943e-01;-2.849e-01;1.107e+00;1.943e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.133347000;1.150e+00;4.166e-01;-6.742e-01;3.623e-01;-5.862e-01;7.455e-01;7.455e-01;1.107e+00;1.943e-01;-2.849e-01;1.107e+00;1.943e-01;-2.849e-01;1.150e+00;7.500e-01;-1.213e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.134347000;1.150e+00;4.166e-01;-6.742e-01;3.623e-01;-5.862e-01;7.455e-01;7.455e-01;1.107e+00;1.943e-01;-2.850e-01;1.107e+00;1.943e-01;-2.850e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.137347000;1.150e+00;4.166e-01;-6.742e-01;3.623e-01;-5.862e-01;7.455e-01;7.455e-01;1.107e+00;1.943e-01;-2.850e-01;1.107e+00;1.943e-01;-2.850e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.138347000;1.150e+00;4.166e-01;-6.742e-01;3.623e-01;-5.863e-01;7.455e-01;7.455e-01;1.107e+00;1.943e-01;-2.850e-01;1.107e+00;1.943e-01;-2.850e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.149347000;1.150e+00;4.166e-01;-6.742e-01;3.623e-01;-5.863e-01;7.455e-01;7.455e-01;1.107e+00;1.943e-01;-2.850e-01;1.107e+00;1.943e-01;-2.850e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.150347000;1.150e+00;4.166e-01;-6.743e-01;3.623e-01;-5.863e-01;7.454e-01;7.454e-01;1.107e+00;1.943e-01;-2.850e-01;1.107e+00;1.943e-01;-2.850e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.159347000;1.150e+00;4.166e-01;-6.743e-01;3.623e-01;-5.863e-01;7.454e-01;7.454e-01;1.107e+00;1.943e-01;-2.850e-01;1.107e+00;1.943e-01;-2.850e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.160347000;1.150e+00;4.166e-01;-6.743e-01;3.623e-01;-5.864e-01;7.454e-01;7.454e-01;1.107e+00;1.943e-01;-2.850e-01;1.107e+00;1.943e-01;-2.850e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.169347000;1.150e+00;4.166e-01;-6.743e-01;3.623e-01;-5.864e-01;7.454e-01;7.454e-01;1.107e+00;1.943e-01;-2.850e-01;1.107e+00;1.943e-01;-2.850e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.170347000;1.150e+00;4.166e-01;-6.744e-01;3.623e-01;-5.864e-01;7.454e-01;7.454e-01;1.107e+00;1.943e-01;-2.850e-01;1.107e+00;1.943e-01;-2.850e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.177347000;1.150e+00;4.166e-01;-6.744e-01;3.623e-01;-5.864e-01;7.454e-01;7.454e-01;1.107e+00;1.943e-01;-2.850e-01;1.107e+00;1.943e-01;-2.850e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.178347000;1.150e+00;4.166e-01;-6.744e-01;3.623e-01;-5.864e-01;7.454e-01;7.454e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.181347000;1.150e+00;4.166e-01;-6.744e-01;3.623e-01;-5.864e-01;7.454e-01;7.454e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.182347000;1.150e+00;4.166e-01;-6.744e-01;3.623e-01;-5.864e-01;7.453e-01;7.453e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.183347000;1.150e+00;4.166e-01;-6.744e-01;3.623e-01;-5.865e-01;7.453e-01;7.453e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.188347000;1.150e+00;4.166e-01;-6.744e-01;3.623e-01;-5.865e-01;7.453e-01;7.453e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.189347000;1.150e+00;4.166e-01;-6.745e-01;3.623e-01;-5.865e-01;7.453e-01;7.453e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.204347000;1.150e+00;4.166e-01;-6.745e-01;3.623e-01;-5.865e-01;7.453e-01;7.453e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.205347000;1.150e+00;4.166e-01;-6.745e-01;3.623e-01;-5.866e-01;7.453e-01;7.453e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.207347000;1.150e+00;4.166e-01;-6.745e-01;3.623e-01;-5.866e-01;7.453e-01;7.453e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.208347000;1.150e+00;4.166e-01;-6.746e-01;3.623e-01;-5.866e-01;7.453e-01;7.453e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.213347000;1.150e+00;4.166e-01;-6.746e-01;3.623e-01;-5.866e-01;7.453e-01;7.453e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
41.214347000;1.150e+00;4.166e-01;-6.746e-01;3.623e-01;-5.866e-01;7.452e-01;7.452e-01;1.107e+00;1.943e-01;-2.851e-01;1.107e+00;1.943e-01;-2.851e-01;1.150e+00;7.500e-01;-1.214e+00;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;8.333e-01;-4.444e-01;9.111e-01;5.000e+01;5.000e+01
