time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Wind_Turbine1_GEN_UPuInjTerminal;Wind_Turbine1_GEN_IpInjTerminal;Wind_Turbine1_GEN_IqInjTerminal;Wind_Turbine2_GEN_UPuInjTerminal;Wind_Turbine2_GEN_IpInjTerminal;Wind_Turbine2_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_ActivePowerSetpointPu;Wind_Turbine1_GEN_ReactivePowerSetpointPu;Wind_Turbine1_GEN_VoltageSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_ActivePowerSetpointPu;Wind_Turbine2_GEN_ReactivePowerSetpointPu;Wind_Turbine2_GEN_VoltageSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.200020000;1.046e+00;4.168e-01;4.409e-03;3.985e-01;4.216e-03;1.048e+00;1.048e+00;1.053e+00;2.017e-01;9.963e-03;1.053e+00;2.017e-01;9.963e-03;1.046e+00;7.502e-01;7.936e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.201020000;1.046e+00;4.168e-01;4.433e-03;3.985e-01;4.239e-03;1.049e+00;1.049e+00;1.053e+00;2.017e-01;9.974e-03;1.053e+00;2.017e-01;9.974e-03;1.046e+00;7.502e-01;7.980e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.212020000;1.046e+00;4.168e-01;4.702e-03;3.985e-01;4.496e-03;1.049e+00;1.049e+00;1.053e+00;2.017e-01;1.010e-02;1.053e+00;2.017e-01;1.010e-02;1.046e+00;7.502e-01;8.464e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.213020000;1.046e+00;4.168e-01;4.727e-03;3.984e-01;4.519e-03;1.049e+00;1.049e+00;1.053e+00;2.017e-01;1.011e-02;1.053e+00;2.017e-01;1.011e-02;1.046e+00;7.502e-01;8.508e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.221020000;1.046e+00;4.168e-01;4.922e-03;3.984e-01;4.705e-03;1.049e+00;1.049e+00;1.053e+00;2.017e-01;1.020e-02;1.053e+00;2.017e-01;1.020e-02;1.046e+00;7.502e-01;8.859e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.222020000;1.046e+00;4.168e-01;4.946e-03;3.984e-01;4.729e-03;1.049e+00;1.049e+00;1.053e+00;2.016e-01;1.021e-02;1.053e+00;2.016e-01;1.021e-02;1.046e+00;7.502e-01;8.903e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.223020000;1.046e+00;4.168e-01;4.971e-03;3.984e-01;4.752e-03;1.049e+00;1.049e+00;1.053e+00;2.016e-01;1.023e-02;1.053e+00;2.016e-01;1.023e-02;1.046e+00;7.502e-01;8.947e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.224020000;1.046e+00;4.168e-01;4.995e-03;3.984e-01;4.775e-03;1.049e+00;1.049e+00;1.053e+00;2.016e-01;1.024e-02;1.053e+00;2.016e-01;1.024e-02;1.046e+00;7.501e-01;8.991e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.225020000;1.046e+00;4.168e-01;5.019e-03;3.984e-01;4.798e-03;1.049e+00;1.049e+00;1.053e+00;2.016e-01;1.025e-02;1.053e+00;2.016e-01;1.025e-02;1.046e+00;7.501e-01;9.034e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.226020000;1.046e+00;4.167e-01;5.043e-03;3.984e-01;4.821e-03;1.049e+00;1.049e+00;1.053e+00;2.016e-01;1.026e-02;1.053e+00;2.016e-01;1.026e-02;1.046e+00;7.501e-01;9.078e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.235020000;1.046e+00;4.167e-01;5.262e-03;3.984e-01;5.030e-03;1.049e+00;1.049e+00;1.053e+00;2.016e-01;1.036e-02;1.053e+00;2.016e-01;1.036e-02;1.046e+00;7.501e-01;9.472e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.236020000;1.046e+00;4.167e-01;5.286e-03;3.984e-01;5.053e-03;1.049e+00;1.049e+00;1.054e+00;2.016e-01;1.037e-02;1.054e+00;2.016e-01;1.037e-02;1.046e+00;7.501e-01;9.515e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.242020000;1.046e+00;4.167e-01;5.432e-03;3.984e-01;5.192e-03;1.049e+00;1.049e+00;1.054e+00;2.016e-01;1.044e-02;1.054e+00;2.016e-01;1.044e-02;1.046e+00;7.501e-01;9.777e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.243020000;1.046e+00;4.167e-01;5.456e-03;3.983e-01;5.215e-03;1.049e+00;1.049e+00;1.054e+00;2.016e-01;1.045e-02;1.054e+00;2.016e-01;1.045e-02;1.046e+00;7.501e-01;9.821e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.245020000;1.046e+00;4.167e-01;5.504e-03;3.983e-01;5.261e-03;1.049e+00;1.049e+00;1.054e+00;2.016e-01;1.047e-02;1.054e+00;2.016e-01;1.047e-02;1.046e+00;7.501e-01;9.908e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.246020000;1.046e+00;4.167e-01;5.528e-03;3.983e-01;5.284e-03;1.050e+00;1.050e+00;1.054e+00;2.016e-01;1.049e-02;1.054e+00;2.016e-01;1.049e-02;1.046e+00;7.501e-01;9.951e-03;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.271020000;1.046e+00;4.167e-01;6.129e-03;3.983e-01;5.857e-03;1.050e+00;1.050e+00;1.054e+00;2.016e-01;1.077e-02;1.054e+00;2.016e-01;1.077e-02;1.046e+00;7.501e-01;1.103e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.272020000;1.046e+00;4.167e-01;6.153e-03;3.983e-01;5.880e-03;1.050e+00;1.050e+00;1.054e+00;2.015e-01;1.078e-02;1.054e+00;2.015e-01;1.078e-02;1.046e+00;7.501e-01;1.107e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.273020000;1.046e+00;4.167e-01;6.177e-03;3.983e-01;5.903e-03;1.050e+00;1.050e+00;1.054e+00;2.015e-01;1.079e-02;1.054e+00;2.015e-01;1.079e-02;1.046e+00;7.501e-01;1.112e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.274020000;1.046e+00;4.167e-01;6.201e-03;3.982e-01;5.926e-03;1.050e+00;1.050e+00;1.054e+00;2.015e-01;1.080e-02;1.054e+00;2.015e-01;1.080e-02;1.046e+00;7.501e-01;1.116e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.285020000;1.046e+00;4.167e-01;6.462e-03;3.982e-01;6.175e-03;1.050e+00;1.050e+00;1.054e+00;2.015e-01;1.092e-02;1.054e+00;2.015e-01;1.092e-02;1.046e+00;7.501e-01;1.163e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.286020000;1.047e+00;4.167e-01;6.486e-03;3.982e-01;6.197e-03;1.050e+00;1.050e+00;1.054e+00;2.015e-01;1.093e-02;1.054e+00;2.015e-01;1.093e-02;1.047e+00;7.501e-01;1.167e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.290020000;1.047e+00;4.167e-01;6.580e-03;3.982e-01;6.287e-03;1.050e+00;1.050e+00;1.054e+00;2.015e-01;1.098e-02;1.054e+00;2.015e-01;1.098e-02;1.047e+00;7.501e-01;1.184e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.291020000;1.047e+00;4.167e-01;6.603e-03;3.982e-01;6.310e-03;1.051e+00;1.051e+00;1.054e+00;2.015e-01;1.099e-02;1.054e+00;2.015e-01;1.099e-02;1.047e+00;7.501e-01;1.189e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.303020000;1.047e+00;4.167e-01;6.886e-03;3.982e-01;6.579e-03;1.051e+00;1.051e+00;1.054e+00;2.015e-01;1.112e-02;1.054e+00;2.015e-01;1.112e-02;1.047e+00;7.501e-01;1.239e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.304020000;1.047e+00;4.167e-01;6.909e-03;3.981e-01;6.602e-03;1.051e+00;1.051e+00;1.054e+00;2.015e-01;1.113e-02;1.054e+00;2.015e-01;1.113e-02;1.047e+00;7.501e-01;1.244e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
20.321020000;1.047e+00;4.167e-01;7.305e-03;3.981e-01;6.979e-03;1.051e+00;1.051e+00;1.054e+00;2.015e-01;1.132e-02;1.054e+00;2.015e-01;1.132e-02;1.047e+00;7.501e-01;1.315e-02;1.000e+01;1.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;8.333e-01;4.167e-02;1.044e+00;5.000e+01;5.000e+01
