time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
45.295187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.305187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.315187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.325187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.335187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.345187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.355187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.365187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.375187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.385187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.395187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.405187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.415187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.425187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.435187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.445187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.455187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.465187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.475187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.485187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.495187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.505187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.515187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.525187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.535187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.545187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.555187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.565187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.575187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.585187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.595187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.605187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.615187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.625187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.635187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.645187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.655187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.665187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.675187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.685187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.695187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.705187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.715187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.725187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.735187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.745187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.755187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.765187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.775187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.785187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.795187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.805187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.815187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.825187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.835187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.845187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.855187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.865187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.875187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.885187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.895187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.905187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.915187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.925187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.935187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.945187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.955187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.965187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.975187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.985187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
45.995187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.005187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.015187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.025187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.035187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.045187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.055187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.065187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.075187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.085187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.095187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.105187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.115187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.125187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.135187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.145187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.155187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.165187000;1.094e+00;7.499e-01;1.096e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.175187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.185187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.195187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.205187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.215187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.225187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.235187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.245187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.255187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.265187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.275187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.285187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.295187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.305187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.315187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.325187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.335187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.345187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.355187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.365187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.375187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.385187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.395187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.405187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.415187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.425187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.435187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.445187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.455187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.465187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.475187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.485187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.495187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.505187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.515187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.525187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.535187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.545187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.555187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.565187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.575187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.585187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.595187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.605187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.615187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.625187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.635187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.645187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.655187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.665187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.675187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.685187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.695187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.705187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.715187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.725187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.735187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.745187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.755187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.765187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.775187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.785187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.795187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.805187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.815187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.825187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.835187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.845187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.855187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.865187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.875187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.885187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.895187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.905187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.915187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.925187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.935187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.945187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.955187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.965187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.975187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.985187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.002e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
46.995187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.005187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.015187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.025187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.035187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.045187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.055187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.065187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.075187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.085187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.095187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.105187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.115187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.125187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.135187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.145187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.155187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.165187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.175187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.185187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.195187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.205187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.215187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.225187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.235187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.245187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.255187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.265187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.275187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
47.285187000;1.094e+00;7.499e-01;1.097e-01;6.853e-01;1.003e-01;1.097e+00;1.000e+01;8.335e-01;1.097e+00
