time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.424499;1.039e+00;7.267e-01;1.685e-02;6.993e-01;1.622e-02;1.044e+00;1.054e+00;7.076e-01;6.172e-02;4.990e+01;2.326e-02;1.673e-02;7.500e-01;3.333e-02;1.039e+00;6.541e-01;1.517e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.425499;1.039e+00;7.261e-01;1.693e-02;6.987e-01;1.629e-02;1.044e+00;1.054e+00;7.070e-01;6.172e-02;4.990e+01;2.390e-02;1.666e-02;7.500e-01;3.333e-02;1.039e+00;6.535e-01;1.524e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.426499;1.039e+00;7.255e-01;1.700e-02;6.981e-01;1.636e-02;1.044e+00;1.054e+00;7.063e-01;6.172e-02;4.990e+01;2.452e-02;1.659e-02;7.500e-01;3.333e-02;1.039e+00;6.529e-01;1.530e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.427499;1.039e+00;7.249e-01;1.707e-02;6.975e-01;1.643e-02;1.044e+00;1.054e+00;7.057e-01;6.172e-02;4.990e+01;2.513e-02;1.653e-02;7.500e-01;3.333e-02;1.039e+00;6.524e-01;1.537e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.428499;1.039e+00;7.243e-01;1.714e-02;6.969e-01;1.649e-02;1.044e+00;1.054e+00;7.051e-01;6.171e-02;4.990e+01;2.573e-02;1.647e-02;7.500e-01;3.333e-02;1.039e+00;6.518e-01;1.543e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.429499;1.039e+00;7.237e-01;1.721e-02;6.963e-01;1.656e-02;1.044e+00;1.054e+00;7.046e-01;6.171e-02;4.990e+01;2.632e-02;1.641e-02;7.500e-01;3.333e-02;1.039e+00;6.513e-01;1.549e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.430499;1.039e+00;7.231e-01;1.728e-02;6.957e-01;1.662e-02;1.045e+00;1.054e+00;7.040e-01;6.171e-02;4.990e+01;2.690e-02;1.635e-02;7.500e-01;3.333e-02;1.039e+00;6.508e-01;1.555e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.431499;1.039e+00;7.225e-01;1.734e-02;6.952e-01;1.669e-02;1.045e+00;1.054e+00;7.034e-01;6.171e-02;4.990e+01;2.746e-02;1.629e-02;7.500e-01;3.333e-02;1.039e+00;6.503e-01;1.561e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.432499;1.039e+00;7.220e-01;1.741e-02;6.946e-01;1.675e-02;1.045e+00;1.054e+00;7.029e-01;6.171e-02;4.990e+01;2.801e-02;1.624e-02;7.500e-01;3.333e-02;1.039e+00;6.498e-01;1.567e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.433499;1.039e+00;7.215e-01;1.747e-02;6.941e-01;1.681e-02;1.045e+00;1.054e+00;7.024e-01;6.171e-02;4.990e+01;2.855e-02;1.619e-02;7.500e-01;3.333e-02;1.039e+00;6.493e-01;1.572e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.434499;1.039e+00;7.209e-01;1.753e-02;6.936e-01;1.687e-02;1.045e+00;1.054e+00;7.019e-01;6.171e-02;4.990e+01;2.907e-02;1.613e-02;7.500e-01;3.333e-02;1.039e+00;6.488e-01;1.578e-02;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.435499;1.039e+00;7.204e-01;1.759e-02;6.931e-01;1.692e-02;1.045e+00;1.054e+00;7.014e-01;6.171e-02;4.989e+01;2.958e-02;1.608e-02;7.500e-01;3.333e-02;1.039e+00;6.484e-01;1.583e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.436499;1.039e+00;7.199e-01;1.765e-02;6.926e-01;1.698e-02;1.045e+00;1.054e+00;7.009e-01;6.171e-02;4.989e+01;3.008e-02;1.603e-02;7.500e-01;3.333e-02;1.039e+00;6.479e-01;1.588e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.437499;1.039e+00;7.194e-01;1.770e-02;6.921e-01;1.703e-02;1.045e+00;1.054e+00;7.004e-01;6.170e-02;4.989e+01;3.056e-02;1.599e-02;7.500e-01;3.333e-02;1.039e+00;6.475e-01;1.593e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.438499;1.039e+00;7.190e-01;1.776e-02;6.917e-01;1.708e-02;1.045e+00;1.054e+00;6.999e-01;6.170e-02;4.989e+01;3.103e-02;1.594e-02;7.500e-01;3.333e-02;1.039e+00;6.471e-01;1.598e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.438998;1.040e+00;7.187e-01;1.778e-02;6.914e-01;1.711e-02;1.045e+00;1.054e+00;6.997e-01;6.170e-02;4.989e+01;3.126e-02;1.592e-02;7.500e-01;3.333e-02;1.040e+00;6.469e-01;1.601e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.439002;1.040e+00;7.187e-01;1.778e-02;6.914e-01;1.711e-02;1.045e+00;1.054e+00;6.997e-01;6.170e-02;4.989e+01;3.126e-02;1.592e-02;7.500e-01;3.333e-02;1.040e+00;6.469e-01;1.601e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.440022;1.040e+00;7.183e-01;1.784e-02;6.910e-01;1.716e-02;1.045e+00;1.054e+00;6.993e-01;6.170e-02;4.989e+01;3.172e-02;1.587e-02;7.500e-01;3.333e-02;1.040e+00;6.464e-01;1.605e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.441022;1.040e+00;7.178e-01;1.789e-02;6.905e-01;1.721e-02;1.045e+00;1.054e+00;6.988e-01;6.170e-02;4.989e+01;3.216e-02;1.583e-02;7.500e-01;3.333e-02;1.040e+00;6.461e-01;1.610e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.442022;1.040e+00;7.174e-01;1.794e-02;6.901e-01;1.725e-02;1.045e+00;1.054e+00;6.984e-01;6.170e-02;4.989e+01;3.259e-02;1.579e-02;7.500e-01;3.333e-02;1.040e+00;6.457e-01;1.614e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.443022;1.040e+00;7.170e-01;1.798e-02;6.897e-01;1.730e-02;1.045e+00;1.054e+00;6.980e-01;6.170e-02;4.989e+01;3.300e-02;1.575e-02;7.500e-01;3.333e-02;1.040e+00;6.453e-01;1.619e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.444022;1.040e+00;7.166e-01;1.803e-02;6.893e-01;1.734e-02;1.045e+00;1.054e+00;6.976e-01;6.170e-02;4.989e+01;3.340e-02;1.571e-02;7.500e-01;3.333e-02;1.040e+00;6.449e-01;1.623e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.445022;1.040e+00;7.162e-01;1.807e-02;6.889e-01;1.739e-02;1.045e+00;1.054e+00;6.972e-01;6.170e-02;4.989e+01;3.378e-02;1.568e-02;7.500e-01;3.333e-02;1.040e+00;6.446e-01;1.627e-02;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.445947;1.040e+00;7.159e-01;1.811e-02;6.886e-01;1.742e-02;1.045e+00;1.054e+00;6.969e-01;6.170e-02;4.988e+01;3.413e-02;1.564e-02;7.500e-01;3.333e-02;1.040e+00;6.443e-01;1.630e-02;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.446011;1.040e+00;7.158e-01;1.812e-02;6.886e-01;1.743e-02;1.045e+00;1.054e+00;6.969e-01;6.170e-02;4.988e+01;3.415e-02;1.564e-02;7.500e-01;3.333e-02;1.040e+00;6.443e-01;1.631e-02;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.447971;1.040e+00;7.152e-01;1.820e-02;6.879e-01;1.750e-02;1.045e+00;1.054e+00;6.962e-01;6.169e-02;4.988e+01;3.485e-02;1.557e-02;7.500e-01;3.333e-02;1.040e+00;6.436e-01;1.638e-02;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.448971;1.040e+00;7.148e-01;1.823e-02;6.876e-01;1.754e-02;1.045e+00;1.054e+00;6.958e-01;6.169e-02;4.988e+01;3.518e-02;1.554e-02;7.500e-01;3.333e-02;1.040e+00;6.433e-01;1.641e-02;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.449971;1.040e+00;7.145e-01;1.827e-02;6.872e-01;1.757e-02;1.045e+00;1.054e+00;6.955e-01;6.169e-02;4.988e+01;3.551e-02;1.551e-02;7.500e-01;3.333e-02;1.040e+00;6.430e-01;1.644e-02;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.450971;1.040e+00;7.142e-01;1.831e-02;6.869e-01;1.761e-02;1.045e+00;1.054e+00;6.952e-01;6.169e-02;4.988e+01;3.582e-02;1.548e-02;7.500e-01;3.333e-02;1.040e+00;6.428e-01;1.648e-02;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.451971;1.040e+00;7.139e-01;1.834e-02;6.867e-01;1.764e-02;1.045e+00;1.054e+00;6.949e-01;6.169e-02;4.988e+01;3.611e-02;1.545e-02;7.500e-01;3.333e-02;1.040e+00;6.425e-01;1.651e-02;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.452971;1.040e+00;7.136e-01;1.837e-02;6.864e-01;1.767e-02;1.045e+00;1.054e+00;6.947e-01;6.169e-02;4.988e+01;3.640e-02;1.543e-02;7.500e-01;3.333e-02;1.040e+00;6.422e-01;1.654e-02;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.453971;1.040e+00;7.133e-01;1.841e-02;6.861e-01;1.770e-02;1.045e+00;1.054e+00;6.944e-01;6.169e-02;4.988e+01;3.667e-02;1.540e-02;7.500e-01;3.333e-02;1.040e+00;6.420e-01;1.656e-02;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.454971;1.040e+00;7.131e-01;1.844e-02;6.858e-01;1.773e-02;1.045e+00;1.054e+00;6.941e-01;6.169e-02;4.988e+01;3.693e-02;1.538e-02;7.500e-01;3.333e-02;1.040e+00;6.418e-01;1.659e-02;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.455971;1.040e+00;7.128e-01;1.847e-02;6.856e-01;1.776e-02;1.045e+00;1.054e+00;6.939e-01;6.169e-02;4.987e+01;3.718e-02;1.535e-02;7.500e-01;3.333e-02;1.040e+00;6.415e-01;1.662e-02;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.456971;1.040e+00;7.126e-01;1.849e-02;6.854e-01;1.779e-02;1.045e+00;1.054e+00;6.937e-01;6.169e-02;4.987e+01;3.742e-02;1.533e-02;7.500e-01;3.333e-02;1.040e+00;6.413e-01;1.664e-02;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.457971;1.040e+00;7.124e-01;1.852e-02;6.851e-01;1.781e-02;1.045e+00;1.054e+00;6.934e-01;6.169e-02;4.987e+01;3.764e-02;1.531e-02;7.500e-01;3.333e-02;1.040e+00;6.411e-01;1.667e-02;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.458971;1.040e+00;7.121e-01;1.854e-02;6.849e-01;1.783e-02;1.045e+00;1.054e+00;6.932e-01;6.169e-02;4.987e+01;3.786e-02;1.529e-02;7.500e-01;3.333e-02;1.040e+00;6.409e-01;1.669e-02;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.459971;1.040e+00;7.119e-01;1.857e-02;6.847e-01;1.786e-02;1.045e+00;1.054e+00;6.930e-01;6.169e-02;4.987e+01;3.806e-02;1.527e-02;7.500e-01;3.333e-02;1.040e+00;6.407e-01;1.671e-02;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.460971;1.040e+00;7.118e-01;1.859e-02;6.846e-01;1.788e-02;1.045e+00;1.054e+00;6.928e-01;6.169e-02;4.987e+01;3.825e-02;1.525e-02;7.500e-01;3.333e-02;1.040e+00;6.406e-01;1.673e-02;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.461971;1.040e+00;7.116e-01;1.861e-02;6.844e-01;1.790e-02;1.045e+00;1.054e+00;6.927e-01;6.169e-02;4.987e+01;3.843e-02;1.523e-02;7.500e-01;3.333e-02;1.040e+00;6.404e-01;1.675e-02;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.462971;1.040e+00;7.114e-01;1.863e-02;6.842e-01;1.792e-02;1.045e+00;1.054e+00;6.925e-01;6.169e-02;4.987e+01;3.859e-02;1.522e-02;7.500e-01;3.333e-02;1.040e+00;6.403e-01;1.677e-02;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.463971;1.040e+00;7.113e-01;1.865e-02;6.841e-01;1.794e-02;1.045e+00;1.054e+00;6.923e-01;6.169e-02;4.986e+01;3.875e-02;1.520e-02;7.500e-01;3.333e-02;1.040e+00;6.401e-01;1.679e-02;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.464971;1.040e+00;7.111e-01;1.867e-02;6.839e-01;1.795e-02;1.045e+00;1.054e+00;6.922e-01;6.169e-02;4.986e+01;3.889e-02;1.519e-02;7.500e-01;3.333e-02;1.040e+00;6.400e-01;1.680e-02;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.465971;1.040e+00;7.110e-01;1.868e-02;6.838e-01;1.797e-02;1.045e+00;1.054e+00;6.921e-01;6.170e-02;4.986e+01;3.903e-02;1.518e-02;7.500e-01;3.333e-02;1.040e+00;6.399e-01;1.682e-02;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.466971;1.040e+00;7.109e-01;1.870e-02;6.837e-01;1.798e-02;1.045e+00;1.054e+00;6.919e-01;6.170e-02;4.986e+01;3.915e-02;1.516e-02;7.500e-01;3.333e-02;1.040e+00;6.398e-01;1.683e-02;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.467971;1.040e+00;7.107e-01;1.871e-02;6.836e-01;1.800e-02;1.045e+00;1.054e+00;6.918e-01;6.170e-02;4.986e+01;3.926e-02;1.515e-02;7.500e-01;3.333e-02;1.040e+00;6.397e-01;1.684e-02;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.468971;1.040e+00;7.106e-01;1.873e-02;6.835e-01;1.801e-02;1.045e+00;1.054e+00;6.917e-01;6.170e-02;4.986e+01;3.936e-02;1.514e-02;7.500e-01;3.333e-02;1.040e+00;6.396e-01;1.685e-02;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.469971;1.040e+00;7.105e-01;1.874e-02;6.834e-01;1.802e-02;1.045e+00;1.054e+00;6.917e-01;6.170e-02;4.986e+01;3.945e-02;1.513e-02;7.500e-01;3.333e-02;1.040e+00;6.395e-01;1.686e-02;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.470971;1.040e+00;7.105e-01;1.875e-02;6.833e-01;1.803e-02;1.045e+00;1.054e+00;6.916e-01;6.170e-02;4.986e+01;3.953e-02;1.512e-02;7.500e-01;3.333e-02;1.040e+00;6.394e-01;1.687e-02;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.471971;1.040e+00;7.104e-01;1.876e-02;6.832e-01;1.804e-02;1.045e+00;1.054e+00;6.915e-01;6.170e-02;4.986e+01;3.960e-02;1.511e-02;7.500e-01;3.333e-02;1.040e+00;6.394e-01;1.688e-02;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.472971;1.040e+00;7.103e-01;1.877e-02;6.832e-01;1.805e-02;1.045e+00;1.054e+00;6.914e-01;6.170e-02;4.985e+01;3.966e-02;1.511e-02;7.500e-01;3.333e-02;1.040e+00;6.393e-01;1.689e-02;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.473971;1.040e+00;7.103e-01;1.877e-02;6.831e-01;1.806e-02;1.045e+00;1.054e+00;6.914e-01;6.171e-02;4.985e+01;3.971e-02;1.510e-02;7.500e-01;3.333e-02;1.040e+00;6.393e-01;1.690e-02;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.474971;1.040e+00;7.103e-01;1.878e-02;6.831e-01;1.806e-02;1.045e+00;1.054e+00;6.914e-01;6.171e-02;4.985e+01;3.974e-02;1.509e-02;7.500e-01;3.333e-02;1.040e+00;6.392e-01;1.690e-02;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.475971;1.040e+00;7.102e-01;1.879e-02;6.831e-01;1.807e-02;1.045e+00;1.054e+00;6.913e-01;6.171e-02;4.985e+01;3.977e-02;1.509e-02;7.500e-01;3.333e-02;1.040e+00;6.392e-01;1.691e-02;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.476971;1.040e+00;7.102e-01;1.879e-02;6.830e-01;1.807e-02;1.045e+00;1.054e+00;6.913e-01;6.171e-02;4.985e+01;3.979e-02;1.509e-02;7.500e-01;3.333e-02;1.040e+00;6.392e-01;1.691e-02;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.477971;1.040e+00;7.102e-01;1.879e-02;6.830e-01;1.808e-02;1.045e+00;1.054e+00;6.913e-01;6.171e-02;4.985e+01;3.980e-02;1.508e-02;7.500e-01;3.333e-02;1.040e+00;6.392e-01;1.691e-02;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.478971;1.040e+00;7.102e-01;1.880e-02;6.830e-01;1.808e-02;1.045e+00;1.054e+00;6.913e-01;6.172e-02;4.985e+01;3.979e-02;1.508e-02;7.500e-01;3.333e-02;1.040e+00;6.392e-01;1.692e-02;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.479971;1.040e+00;7.102e-01;1.880e-02;6.830e-01;1.808e-02;1.045e+00;1.054e+00;6.913e-01;6.172e-02;4.985e+01;3.978e-02;1.508e-02;7.500e-01;3.333e-02;1.040e+00;6.392e-01;1.692e-02;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.480971;1.040e+00;7.102e-01;1.880e-02;6.831e-01;1.808e-02;1.045e+00;1.054e+00;6.913e-01;6.172e-02;4.984e+01;3.976e-02;1.508e-02;7.500e-01;3.333e-02;1.040e+00;6.392e-01;1.692e-02;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.481971;1.040e+00;7.103e-01;1.880e-02;6.831e-01;1.808e-02;1.045e+00;1.054e+00;6.914e-01;6.172e-02;4.984e+01;3.973e-02;1.508e-02;7.500e-01;3.333e-02;1.040e+00;6.392e-01;1.692e-02;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.482971;1.040e+00;7.103e-01;1.880e-02;6.831e-01;1.808e-02;1.045e+00;1.054e+00;6.914e-01;6.173e-02;4.984e+01;3.969e-02;1.508e-02;7.500e-01;3.333e-02;1.040e+00;6.393e-01;1.692e-02;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.483971;1.040e+00;7.104e-01;1.879e-02;6.832e-01;1.807e-02;1.045e+00;1.054e+00;6.915e-01;6.173e-02;4.984e+01;3.964e-02;1.508e-02;7.500e-01;3.333e-02;1.040e+00;6.393e-01;1.691e-02;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.484971;1.040e+00;7.104e-01;1.879e-02;6.832e-01;1.807e-02;1.045e+00;1.054e+00;6.915e-01;6.173e-02;4.984e+01;3.958e-02;1.508e-02;7.500e-01;3.333e-02;1.040e+00;6.394e-01;1.691e-02;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.485971;1.040e+00;7.105e-01;1.879e-02;6.833e-01;1.807e-02;1.045e+00;1.054e+00;6.916e-01;6.174e-02;4.984e+01;3.951e-02;1.508e-02;7.500e-01;3.333e-02;1.040e+00;6.394e-01;1.691e-02;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.486971;1.040e+00;7.106e-01;1.878e-02;6.834e-01;1.806e-02;1.045e+00;1.054e+00;6.917e-01;6.174e-02;4.984e+01;3.943e-02;1.509e-02;7.500e-01;3.333e-02;1.040e+00;6.395e-01;1.690e-02;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.487971;1.040e+00;7.107e-01;1.877e-02;6.835e-01;1.806e-02;1.045e+00;1.054e+00;6.917e-01;6.174e-02;4.984e+01;3.935e-02;1.509e-02;7.500e-01;3.333e-02;1.040e+00;6.396e-01;1.690e-02;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.488971;1.040e+00;7.107e-01;1.877e-02;6.836e-01;1.805e-02;1.045e+00;1.054e+00;6.918e-01;6.175e-02;4.984e+01;3.925e-02;1.510e-02;7.500e-01;3.333e-02;1.040e+00;6.397e-01;1.689e-02;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.489971;1.040e+00;7.109e-01;1.876e-02;6.837e-01;1.804e-02;1.045e+00;1.054e+00;6.919e-01;6.175e-02;4.983e+01;3.915e-02;1.510e-02;7.500e-01;3.333e-02;1.040e+00;6.398e-01;1.688e-02;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.490971;1.040e+00;7.110e-01;1.875e-02;6.838e-01;1.803e-02;1.045e+00;1.054e+00;6.920e-01;6.176e-02;4.983e+01;3.904e-02;1.511e-02;7.500e-01;3.333e-02;1.040e+00;6.399e-01;1.688e-02;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.491971;1.040e+00;7.111e-01;1.874e-02;6.839e-01;1.802e-02;1.045e+00;1.054e+00;6.922e-01;6.176e-02;4.983e+01;3.892e-02;1.511e-02;7.500e-01;3.333e-02;1.040e+00;6.400e-01;1.687e-02;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.492971;1.040e+00;7.112e-01;1.873e-02;6.840e-01;1.801e-02;1.045e+00;1.054e+00;6.923e-01;6.176e-02;4.983e+01;3.879e-02;1.512e-02;7.500e-01;3.333e-02;1.040e+00;6.401e-01;1.686e-02;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.493041;1.040e+00;7.112e-01;1.873e-02;6.840e-01;1.801e-02;1.045e+00;1.054e+00;6.923e-01;6.176e-02;4.983e+01;3.878e-02;1.512e-02;7.500e-01;3.333e-02;1.040e+00;6.401e-01;1.686e-02;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.494057;1.040e+00;7.114e-01;1.872e-02;6.842e-01;1.800e-02;1.045e+00;1.054e+00;6.924e-01;6.177e-02;4.983e+01;3.863e-02;1.513e-02;7.500e-01;3.333e-02;1.040e+00;6.402e-01;1.685e-02;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.495057;1.040e+00;7.115e-01;1.871e-02;6.843e-01;1.799e-02;1.045e+00;1.054e+00;6.926e-01;6.177e-02;4.983e+01;3.849e-02;1.514e-02;7.500e-01;3.333e-02;1.040e+00;6.404e-01;1.684e-02;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.496057;1.040e+00;7.117e-01;1.869e-02;6.845e-01;1.798e-02;1.045e+00;1.054e+00;6.927e-01;6.178e-02;4.983e+01;3.833e-02;1.515e-02;7.500e-01;3.333e-02;1.040e+00;6.405e-01;1.682e-02;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.497057;1.040e+00;7.118e-01;1.868e-02;6.846e-01;1.797e-02;1.045e+00;1.054e+00;6.929e-01;6.178e-02;4.983e+01;3.817e-02;1.516e-02;7.500e-01;3.333e-02;1.040e+00;6.407e-01;1.681e-02;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.498057;1.040e+00;7.120e-01;1.867e-02;6.848e-01;1.795e-02;1.045e+00;1.054e+00;6.931e-01;6.179e-02;4.982e+01;3.800e-02;1.517e-02;7.500e-01;3.333e-02;1.040e+00;6.408e-01;1.680e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.499057;1.040e+00;7.122e-01;1.865e-02;6.850e-01;1.794e-02;1.045e+00;1.054e+00;6.932e-01;6.179e-02;4.982e+01;3.781e-02;1.518e-02;7.500e-01;3.333e-02;1.040e+00;6.410e-01;1.679e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
