time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu
20.120750000;1.076e+00;8.341e-01;7.812e-02;7.749e-01;7.259e-02;1.076e+00;3.336e-02;3.125e-03;1.000e+01;8.333e-01
20.122750000;1.076e+00;8.341e-01;7.838e-02;7.749e-01;7.281e-02;1.076e+00;3.336e-02;3.135e-03;1.000e+01;8.333e-01
20.123750000;1.076e+00;8.341e-01;7.850e-02;7.748e-01;7.293e-02;1.076e+00;3.336e-02;3.140e-03;1.000e+01;8.333e-01
20.124750000;1.076e+00;8.341e-01;7.863e-02;7.748e-01;7.304e-02;1.076e+00;3.336e-02;3.145e-03;1.000e+01;8.333e-01
20.125750000;1.077e+00;8.341e-01;7.873e-02;7.748e-01;7.313e-02;1.077e+00;3.336e-02;3.149e-03;1.000e+01;8.333e-01
20.127750000;1.077e+00;8.341e-01;7.898e-02;7.747e-01;7.335e-02;1.077e+00;3.336e-02;3.159e-03;1.000e+01;8.333e-01
20.128750000;1.077e+00;8.340e-01;7.910e-02;7.746e-01;7.347e-02;1.077e+00;3.336e-02;3.164e-03;1.000e+01;8.333e-01
20.130750000;1.077e+00;8.340e-01;7.935e-02;7.746e-01;7.369e-02;1.077e+00;3.336e-02;3.174e-03;1.000e+01;8.333e-01
20.131750000;1.077e+00;8.340e-01;7.945e-02;7.745e-01;7.378e-02;1.077e+00;3.336e-02;3.178e-03;1.000e+01;8.333e-01
20.133750000;1.077e+00;8.340e-01;7.970e-02;7.745e-01;7.401e-02;1.077e+00;3.336e-02;3.188e-03;1.000e+01;8.333e-01
20.134750000;1.077e+00;8.340e-01;7.983e-02;7.744e-01;7.412e-02;1.077e+00;3.336e-02;3.193e-03;1.000e+01;8.333e-01
20.136750000;1.077e+00;8.340e-01;8.005e-02;7.744e-01;7.432e-02;1.077e+00;3.336e-02;3.202e-03;1.000e+01;8.333e-01
20.137750000;1.077e+00;8.340e-01;8.018e-02;7.743e-01;7.444e-02;1.077e+00;3.336e-02;3.207e-03;1.000e+01;8.333e-01
20.139750000;1.077e+00;8.340e-01;8.040e-02;7.743e-01;7.464e-02;1.077e+00;3.336e-02;3.216e-03;1.000e+01;8.333e-01
20.142750000;1.077e+00;8.340e-01;8.077e-02;7.741e-01;7.498e-02;1.077e+00;3.336e-02;3.231e-03;1.000e+01;8.333e-01
20.144750000;1.077e+00;8.340e-01;8.100e-02;7.741e-01;7.518e-02;1.077e+00;3.336e-02;3.240e-03;1.000e+01;8.333e-01
20.145750000;1.077e+00;8.340e-01;8.113e-02;7.740e-01;7.529e-02;1.077e+00;3.336e-02;3.245e-03;1.000e+01;8.333e-01
20.146750000;1.078e+00;8.340e-01;8.123e-02;7.740e-01;7.538e-02;1.078e+00;3.336e-02;3.249e-03;1.000e+01;8.333e-01
20.147750000;1.078e+00;8.340e-01;8.135e-02;7.740e-01;7.549e-02;1.078e+00;3.336e-02;3.254e-03;1.000e+01;8.333e-01
20.148750000;1.078e+00;8.340e-01;8.145e-02;7.739e-01;7.558e-02;1.078e+00;3.336e-02;3.258e-03;1.000e+01;8.333e-01
20.150750000;1.078e+00;8.340e-01;8.170e-02;7.739e-01;7.581e-02;1.078e+00;3.336e-02;3.268e-03;1.000e+01;8.333e-01
20.151750000;1.078e+00;8.340e-01;8.180e-02;7.738e-01;7.590e-02;1.078e+00;3.336e-02;3.272e-03;1.000e+01;8.333e-01
20.153750000;1.078e+00;8.340e-01;8.203e-02;7.738e-01;7.610e-02;1.078e+00;3.336e-02;3.281e-03;1.000e+01;8.333e-01
20.154750000;1.078e+00;8.340e-01;8.215e-02;7.737e-01;7.621e-02;1.078e+00;3.336e-02;3.286e-03;1.000e+01;8.333e-01
20.156750000;1.078e+00;8.340e-01;8.238e-02;7.737e-01;7.642e-02;1.078e+00;3.336e-02;3.295e-03;1.000e+01;8.333e-01
20.157750000;1.078e+00;8.340e-01;8.247e-02;7.736e-01;7.651e-02;1.078e+00;3.336e-02;3.299e-03;1.000e+01;8.333e-01
20.159750000;1.078e+00;8.340e-01;8.270e-02;7.736e-01;7.671e-02;1.078e+00;3.336e-02;3.308e-03;1.000e+01;8.333e-01
20.160750000;1.078e+00;8.340e-01;8.282e-02;7.735e-01;7.682e-02;1.078e+00;3.336e-02;3.313e-03;1.000e+01;8.333e-01
20.162750000;1.078e+00;8.340e-01;8.305e-02;7.735e-01;7.702e-02;1.078e+00;3.336e-02;3.322e-03;1.000e+01;8.333e-01
20.163750000;1.078e+00;8.340e-01;8.315e-02;7.734e-01;7.711e-02;1.078e+00;3.336e-02;3.326e-03;1.000e+01;8.333e-01
20.165750000;1.078e+00;8.340e-01;8.337e-02;7.734e-01;7.732e-02;1.078e+00;3.336e-02;3.335e-03;1.000e+01;8.333e-01
20.166750000;1.078e+00;8.340e-01;8.350e-02;7.733e-01;7.743e-02;1.078e+00;3.336e-02;3.340e-03;1.000e+01;8.333e-01
20.168750000;1.078e+00;8.340e-01;8.372e-02;7.733e-01;7.763e-02;1.078e+00;3.336e-02;3.349e-03;1.000e+01;8.333e-01
20.169750000;1.079e+00;8.339e-01;8.382e-02;7.732e-01;7.772e-02;1.079e+00;3.336e-02;3.353e-03;1.000e+01;8.333e-01
20.171750000;1.079e+00;8.339e-01;8.405e-02;7.732e-01;7.792e-02;1.079e+00;3.336e-02;3.362e-03;1.000e+01;8.333e-01
20.172750000;1.079e+00;8.339e-01;8.415e-02;7.731e-01;7.801e-02;1.079e+00;3.336e-02;3.366e-03;1.000e+01;8.333e-01
20.174750000;1.079e+00;8.339e-01;8.438e-02;7.731e-01;7.822e-02;1.079e+00;3.336e-02;3.375e-03;1.000e+01;8.333e-01
20.175750000;1.079e+00;8.339e-01;8.447e-02;7.730e-01;7.830e-02;1.079e+00;3.336e-02;3.379e-03;1.000e+01;8.333e-01
20.177750000;1.079e+00;8.339e-01;8.470e-02;7.730e-01;7.851e-02;1.079e+00;3.336e-02;3.388e-03;1.000e+01;8.333e-01
20.178750000;1.079e+00;8.339e-01;8.480e-02;7.729e-01;7.860e-02;1.079e+00;3.336e-02;3.392e-03;1.000e+01;8.333e-01
20.181881000;1.079e+00;8.339e-01;8.513e-02;7.729e-01;7.889e-02;1.079e+00;3.336e-02;3.405e-03;1.000e+01;8.333e-01
20.184881000;1.079e+00;8.339e-01;8.545e-02;7.727e-01;7.918e-02;1.079e+00;3.336e-02;3.418e-03;1.000e+01;8.333e-01
20.186881000;1.079e+00;8.339e-01;8.568e-02;7.727e-01;7.938e-02;1.079e+00;3.336e-02;3.427e-03;1.000e+01;8.333e-01
20.187881000;1.079e+00;8.339e-01;8.578e-02;7.726e-01;7.947e-02;1.079e+00;3.336e-02;3.431e-03;1.000e+01;8.333e-01
20.190881000;1.079e+00;8.339e-01;8.607e-02;7.726e-01;7.974e-02;1.079e+00;3.336e-02;3.443e-03;1.000e+01;8.333e-01
20.191881000;1.079e+00;8.339e-01;8.620e-02;7.725e-01;7.985e-02;1.079e+00;3.336e-02;3.448e-03;1.000e+01;8.333e-01
20.192881000;1.080e+00;8.339e-01;8.630e-02;7.725e-01;7.994e-02;1.080e+00;3.336e-02;3.452e-03;1.000e+01;8.333e-01
20.193881000;1.080e+00;8.339e-01;8.640e-02;7.725e-01;8.003e-02;1.080e+00;3.336e-02;3.456e-03;1.000e+01;8.333e-01
20.194881000;1.080e+00;8.339e-01;8.650e-02;7.724e-01;8.012e-02;1.080e+00;3.336e-02;3.460e-03;1.000e+01;8.333e-01
20.197881000;1.080e+00;8.339e-01;8.682e-02;7.724e-01;8.041e-02;1.080e+00;3.336e-02;3.473e-03;1.000e+01;8.333e-01
20.198881000;1.080e+00;8.339e-01;8.693e-02;7.723e-01;8.050e-02;1.080e+00;3.336e-02;3.477e-03;1.000e+01;8.333e-01
20.200881000;1.080e+00;8.339e-01;8.712e-02;7.722e-01;8.068e-02;1.080e+00;3.336e-02;3.485e-03;1.000e+01;8.333e-01
20.203881000;1.080e+00;8.339e-01;8.743e-02;7.722e-01;8.095e-02;1.080e+00;3.336e-02;3.497e-03;1.000e+01;8.333e-01
20.204881000;1.080e+00;8.339e-01;8.753e-02;7.721e-01;8.104e-02;1.080e+00;3.336e-02;3.501e-03;1.000e+01;8.333e-01
20.206881000;1.080e+00;8.339e-01;8.772e-02;7.721e-01;8.122e-02;1.080e+00;3.336e-02;3.509e-03;1.000e+01;8.333e-01
20.207881000;1.080e+00;8.339e-01;8.783e-02;7.720e-01;8.131e-02;1.080e+00;3.336e-02;3.513e-03;1.000e+01;8.333e-01
20.210881000;1.080e+00;8.339e-01;8.812e-02;7.720e-01;8.158e-02;1.080e+00;3.336e-02;3.525e-03;1.000e+01;8.333e-01
20.211881000;1.080e+00;8.339e-01;8.822e-02;7.719e-01;8.167e-02;1.080e+00;3.336e-02;3.529e-03;1.000e+01;8.333e-01
20.214881000;1.080e+00;8.339e-01;8.852e-02;7.719e-01;8.194e-02;1.080e+00;3.336e-02;3.541e-03;1.000e+01;8.333e-01
20.216881000;1.080e+00;8.339e-01;8.872e-02;7.718e-01;8.212e-02;1.080e+00;3.336e-02;3.549e-03;1.000e+01;8.333e-01
20.217881000;1.081e+00;8.339e-01;8.883e-02;7.717e-01;8.221e-02;1.081e+00;3.336e-02;3.553e-03;1.000e+01;8.333e-01
20.220881000;1.081e+00;8.339e-01;8.912e-02;7.717e-01;8.248e-02;1.081e+00;3.336e-02;3.565e-03;1.000e+01;8.333e-01
20.221881000;1.081e+00;8.339e-01;8.922e-02;7.716e-01;8.257e-02;1.081e+00;3.336e-02;3.569e-03;1.000e+01;8.333e-01
20.224881000;1.081e+00;8.339e-01;8.950e-02;7.716e-01;8.281e-02;1.081e+00;3.336e-02;3.580e-03;1.000e+01;8.333e-01
20.225881000;1.081e+00;8.339e-01;8.960e-02;7.715e-01;8.290e-02;1.081e+00;3.336e-02;3.584e-03;1.000e+01;8.333e-01
20.227881000;1.081e+00;8.339e-01;8.980e-02;7.715e-01;8.308e-02;1.081e+00;3.336e-02;3.592e-03;1.000e+01;8.333e-01
20.228881000;1.081e+00;8.339e-01;8.990e-02;7.714e-01;8.317e-02;1.081e+00;3.336e-02;3.596e-03;1.000e+01;8.333e-01
20.230881000;1.081e+00;8.339e-01;9.008e-02;7.714e-01;8.333e-02;1.081e+00;3.336e-02;3.603e-03;1.000e+01;8.333e-01
20.231881000;1.081e+00;8.339e-01;9.018e-02;7.713e-01;8.342e-02;1.081e+00;3.335e-02;3.607e-03;1.000e+01;8.333e-01
20.234881000;1.081e+00;8.339e-01;9.045e-02;7.713e-01;8.366e-02;1.081e+00;3.335e-02;3.618e-03;1.000e+01;8.333e-01
20.235881000;1.081e+00;8.339e-01;9.055e-02;7.712e-01;8.375e-02;1.081e+00;3.335e-02;3.622e-03;1.000e+01;8.333e-01
20.238881000;1.081e+00;8.339e-01;9.083e-02;7.712e-01;8.400e-02;1.081e+00;3.335e-02;3.633e-03;1.000e+01;8.333e-01
20.239881000;1.081e+00;8.339e-01;9.093e-02;7.711e-01;8.409e-02;1.081e+00;3.335e-02;3.637e-03;1.000e+01;8.333e-01
20.242881000;1.081e+00;8.339e-01;9.120e-02;7.711e-01;8.433e-02;1.081e+00;3.335e-02;3.648e-03;1.000e+01;8.333e-01
20.243881000;1.081e+00;8.339e-01;9.130e-02;7.710e-01;8.442e-02;1.081e+00;3.335e-02;3.652e-03;1.000e+01;8.333e-01
20.244881000;1.082e+00;8.339e-01;9.140e-02;7.710e-01;8.451e-02;1.082e+00;3.335e-02;3.656e-03;1.000e+01;8.333e-01
20.246881000;1.082e+00;8.339e-01;9.158e-02;7.710e-01;8.467e-02;1.082e+00;3.335e-02;3.663e-03;1.000e+01;8.333e-01
20.247881000;1.082e+00;8.339e-01;9.168e-02;7.709e-01;8.476e-02;1.082e+00;3.335e-02;3.667e-03;1.000e+01;8.333e-01
20.248881000;1.082e+00;8.338e-01;9.175e-02;7.709e-01;8.482e-02;1.082e+00;3.335e-02;3.670e-03;1.000e+01;8.333e-01
20.249881000;1.082e+00;8.338e-01;9.185e-02;7.709e-01;8.491e-02;1.082e+00;3.335e-02;3.674e-03;1.000e+01;8.333e-01
20.250881000;1.082e+00;8.338e-01;9.195e-02;7.708e-01;8.500e-02;1.082e+00;3.335e-02;3.678e-03;1.000e+01;8.333e-01
20.252881000;1.082e+00;8.338e-01;9.212e-02;7.708e-01;8.516e-02;1.082e+00;3.335e-02;3.685e-03;1.000e+01;8.333e-01
20.253881000;1.082e+00;8.338e-01;9.223e-02;7.707e-01;8.525e-02;1.082e+00;3.335e-02;3.689e-03;1.000e+01;8.333e-01
20.256881000;1.082e+00;8.338e-01;9.248e-02;7.707e-01;8.547e-02;1.082e+00;3.335e-02;3.699e-03;1.000e+01;8.333e-01
20.257881000;1.082e+00;8.338e-01;9.258e-02;7.706e-01;8.556e-02;1.082e+00;3.335e-02;3.703e-03;1.000e+01;8.333e-01
20.261881000;1.082e+00;8.338e-01;9.292e-02;7.706e-01;8.587e-02;1.082e+00;3.335e-02;3.717e-03;1.000e+01;8.333e-01
20.262881000;1.082e+00;8.338e-01;9.302e-02;7.705e-01;8.596e-02;1.082e+00;3.335e-02;3.721e-03;1.000e+01;8.333e-01
20.265881000;1.082e+00;8.338e-01;9.327e-02;7.705e-01;8.619e-02;1.082e+00;3.335e-02;3.731e-03;1.000e+01;8.333e-01
20.266881000;1.082e+00;8.338e-01;9.337e-02;7.704e-01;8.628e-02;1.082e+00;3.335e-02;3.735e-03;1.000e+01;8.333e-01
20.268881000;1.082e+00;8.338e-01;9.355e-02;7.704e-01;8.643e-02;1.082e+00;3.335e-02;3.742e-03;1.000e+01;8.333e-01
20.269881000;1.082e+00;8.338e-01;9.362e-02;7.703e-01;8.650e-02;1.082e+00;3.335e-02;3.745e-03;1.000e+01;8.333e-01
20.272881000;1.082e+00;8.338e-01;9.390e-02;7.703e-01;8.674e-02;1.082e+00;3.335e-02;3.756e-03;1.000e+01;8.333e-01
20.273881000;1.083e+00;8.338e-01;9.398e-02;7.702e-01;8.681e-02;1.083e+00;3.335e-02;3.759e-03;1.000e+01;8.333e-01
20.276881000;1.083e+00;8.338e-01;9.423e-02;7.702e-01;8.703e-02;1.083e+00;3.335e-02;3.769e-03;1.000e+01;8.333e-01
20.277881000;1.083e+00;8.338e-01;9.432e-02;7.701e-01;8.712e-02;1.083e+00;3.335e-02;3.773e-03;1.000e+01;8.333e-01
20.280881000;1.083e+00;8.338e-01;9.457e-02;7.701e-01;8.735e-02;1.083e+00;3.335e-02;3.783e-03;1.000e+01;8.333e-01
20.281881000;1.083e+00;8.338e-01;9.465e-02;7.700e-01;8.741e-02;1.083e+00;3.335e-02;3.786e-03;1.000e+01;8.333e-01
20.284881000;1.083e+00;8.338e-01;9.490e-02;7.700e-01;8.764e-02;1.083e+00;3.335e-02;3.796e-03;1.000e+01;8.333e-01
20.285881000;1.083e+00;8.338e-01;9.500e-02;7.699e-01;8.773e-02;1.083e+00;3.335e-02;3.800e-03;1.000e+01;8.333e-01
20.288881000;1.083e+00;8.338e-01;9.525e-02;7.699e-01;8.795e-02;1.083e+00;3.335e-02;3.810e-03;1.000e+01;8.333e-01
20.289881000;1.083e+00;8.338e-01;9.532e-02;7.698e-01;8.801e-02;1.083e+00;3.335e-02;3.813e-03;1.000e+01;8.333e-01
20.292881000;1.083e+00;8.338e-01;9.557e-02;7.698e-01;8.824e-02;1.083e+00;3.335e-02;3.823e-03;1.000e+01;8.333e-01
20.293881000;1.083e+00;8.338e-01;9.565e-02;7.697e-01;8.830e-02;1.083e+00;3.335e-02;3.826e-03;1.000e+01;8.333e-01
20.297881000;1.083e+00;8.338e-01;9.598e-02;7.697e-01;8.859e-02;1.083e+00;3.335e-02;3.839e-03;1.000e+01;8.333e-01
20.298881000;1.083e+00;8.338e-01;9.608e-02;7.696e-01;8.868e-02;1.083e+00;3.335e-02;3.843e-03;1.000e+01;8.333e-01
20.301881000;1.083e+00;8.338e-01;9.630e-02;7.696e-01;8.888e-02;1.083e+00;3.335e-02;3.852e-03;1.000e+01;8.333e-01
20.302881000;1.083e+00;8.338e-01;9.640e-02;7.695e-01;8.897e-02;1.083e+00;3.335e-02;3.856e-03;1.000e+01;8.333e-01
20.303881000;1.084e+00;8.338e-01;9.648e-02;7.695e-01;8.904e-02;1.084e+00;3.335e-02;3.859e-03;1.000e+01;8.333e-01
20.304881000;1.084e+00;8.338e-01;9.655e-02;7.695e-01;8.911e-02;1.084e+00;3.335e-02;3.862e-03;1.000e+01;8.333e-01
20.305881000;1.084e+00;8.337e-01;9.663e-02;7.695e-01;8.917e-02;1.084e+00;3.335e-02;3.865e-03;1.000e+01;8.333e-01
20.306881000;1.084e+00;8.337e-01;9.673e-02;7.694e-01;8.926e-02;1.084e+00;3.335e-02;3.869e-03;1.000e+01;8.333e-01
20.309881000;1.084e+00;8.337e-01;9.695e-02;7.694e-01;8.946e-02;1.084e+00;3.335e-02;3.878e-03;1.000e+01;8.333e-01
20.310881000;1.084e+00;8.337e-01;9.703e-02;7.693e-01;8.953e-02;1.084e+00;3.335e-02;3.881e-03;1.000e+01;8.333e-01
20.312881000;1.084e+00;8.337e-01;9.720e-02;7.693e-01;8.969e-02;1.084e+00;3.335e-02;3.888e-03;1.000e+01;8.333e-01
20.314881000;1.084e+00;8.337e-01;9.735e-02;7.693e-01;8.982e-02;1.084e+00;3.335e-02;3.894e-03;1.000e+01;8.333e-01
20.315881000;1.084e+00;8.337e-01;9.742e-02;7.692e-01;8.989e-02;1.084e+00;3.335e-02;3.897e-03;1.000e+01;8.333e-01
20.318881000;1.084e+00;8.337e-01;9.765e-02;7.692e-01;9.009e-02;1.084e+00;3.335e-02;3.906e-03;1.000e+01;8.333e-01
20.319881000;1.084e+00;8.337e-01;9.773e-02;7.691e-01;9.015e-02;1.084e+00;3.335e-02;3.909e-03;1.000e+01;8.333e-01
20.323881000;1.084e+00;8.337e-01;9.805e-02;7.691e-01;9.044e-02;1.084e+00;3.335e-02;3.922e-03;1.000e+01;8.333e-01
20.324881000;1.084e+00;8.337e-01;9.812e-02;7.690e-01;9.051e-02;1.084e+00;3.335e-02;3.925e-03;1.000e+01;8.333e-01
20.327881000;1.084e+00;8.337e-01;9.835e-02;7.690e-01;9.071e-02;1.084e+00;3.335e-02;3.934e-03;1.000e+01;8.333e-01
20.328881000;1.084e+00;8.337e-01;9.843e-02;7.689e-01;9.078e-02;1.084e+00;3.335e-02;3.937e-03;1.000e+01;8.333e-01
20.332881000;1.084e+00;8.337e-01;9.873e-02;7.689e-01;9.104e-02;1.084e+00;3.335e-02;3.949e-03;1.000e+01;8.333e-01
20.333881000;1.084e+00;8.337e-01;9.880e-02;7.688e-01;9.111e-02;1.084e+00;3.335e-02;3.952e-03;1.000e+01;8.333e-01
20.336881000;1.084e+00;8.337e-01;9.903e-02;7.688e-01;9.131e-02;1.084e+00;3.335e-02;3.961e-03;1.000e+01;8.333e-01
20.337881000;1.085e+00;8.337e-01;9.910e-02;7.687e-01;9.138e-02;1.085e+00;3.335e-02;3.964e-03;1.000e+01;8.333e-01
20.341881000;1.085e+00;8.337e-01;9.940e-02;7.687e-01;9.164e-02;1.085e+00;3.335e-02;3.976e-03;1.000e+01;8.333e-01
20.342881000;1.085e+00;8.337e-01;9.947e-02;7.686e-01;9.171e-02;1.085e+00;3.335e-02;3.979e-03;1.000e+01;8.333e-01
20.346881000;1.085e+00;8.337e-01;9.975e-02;7.686e-01;9.195e-02;1.085e+00;3.335e-02;3.990e-03;1.000e+01;8.333e-01
20.347881000;1.085e+00;8.337e-01;9.982e-02;7.685e-01;9.202e-02;1.085e+00;3.335e-02;3.993e-03;1.000e+01;8.333e-01
20.350881000;1.085e+00;8.337e-01;1.001e-01;7.685e-01;9.222e-02;1.085e+00;3.335e-02;4.002e-03;1.000e+01;8.333e-01
20.351881000;1.085e+00;8.337e-01;1.001e-01;7.684e-01;9.229e-02;1.085e+00;3.335e-02;4.005e-03;1.000e+01;8.333e-01
20.355881000;1.085e+00;8.337e-01;1.004e-01;7.684e-01;9.253e-02;1.085e+00;3.335e-02;4.016e-03;1.000e+01;8.333e-01
20.356881000;1.085e+00;8.337e-01;1.005e-01;7.683e-01;9.260e-02;1.085e+00;3.335e-02;4.019e-03;1.000e+01;8.333e-01
20.357881000;1.085e+00;8.337e-01;1.006e-01;7.683e-01;9.267e-02;1.085e+00;3.335e-02;4.022e-03;1.000e+01;8.333e-01
20.360881000;1.085e+00;8.337e-01;1.007e-01;7.683e-01;9.284e-02;1.085e+00;3.335e-02;4.030e-03;1.000e+01;8.333e-01
20.361881000;1.085e+00;8.337e-01;1.008e-01;7.682e-01;9.291e-02;1.085e+00;3.335e-02;4.033e-03;1.000e+01;8.333e-01
20.366881000;1.085e+00;8.337e-01;1.012e-01;7.682e-01;9.322e-02;1.085e+00;3.335e-02;4.047e-03;1.000e+01;8.333e-01
20.367881000;1.085e+00;8.337e-01;1.012e-01;7.681e-01;9.329e-02;1.085e+00;3.335e-02;4.050e-03;1.000e+01;8.333e-01
20.368881000;1.085e+00;8.337e-01;1.013e-01;7.681e-01;9.335e-02;1.085e+00;3.335e-02;4.053e-03;1.000e+01;8.333e-01
20.370881000;1.085e+00;8.337e-01;1.014e-01;7.681e-01;9.346e-02;1.085e+00;3.335e-02;4.058e-03;1.000e+01;8.333e-01
20.371881000;1.085e+00;8.337e-01;1.015e-01;7.680e-01;9.353e-02;1.085e+00;3.335e-02;4.061e-03;1.000e+01;8.333e-01
20.372881000;1.085e+00;8.337e-01;1.016e-01;7.680e-01;9.360e-02;1.085e+00;3.335e-02;4.064e-03;1.000e+01;8.333e-01
20.373881000;1.086e+00;8.337e-01;1.017e-01;7.680e-01;9.364e-02;1.086e+00;3.335e-02;4.066e-03;1.000e+01;8.333e-01
20.375881000;1.086e+00;8.337e-01;1.018e-01;7.680e-01;9.378e-02;1.086e+00;3.335e-02;4.072e-03;1.000e+01;8.333e-01
20.376881000;1.086e+00;8.337e-01;1.019e-01;7.679e-01;9.382e-02;1.086e+00;3.335e-02;4.074e-03;1.000e+01;8.333e-01
20.380881000;1.086e+00;8.337e-01;1.021e-01;7.679e-01;9.406e-02;1.086e+00;3.335e-02;4.085e-03;1.000e+01;8.333e-01
20.381881000;1.086e+00;8.337e-01;1.022e-01;7.678e-01;9.413e-02;1.086e+00;3.335e-02;4.088e-03;1.000e+01;8.333e-01
20.386881000;1.086e+00;8.337e-01;1.025e-01;7.678e-01;9.442e-02;1.086e+00;3.335e-02;4.101e-03;1.000e+01;8.333e-01
20.387881000;1.086e+00;8.337e-01;1.026e-01;7.677e-01;9.449e-02;1.086e+00;3.335e-02;4.104e-03;1.000e+01;8.333e-01
20.391881000;1.086e+00;8.337e-01;1.028e-01;7.677e-01;9.471e-02;1.086e+00;3.335e-02;4.114e-03;1.000e+01;8.333e-01
20.392881000;1.086e+00;8.337e-01;1.029e-01;7.676e-01;9.477e-02;1.086e+00;3.335e-02;4.117e-03;1.000e+01;8.333e-01
20.396881000;1.086e+00;8.337e-01;1.032e-01;7.676e-01;9.499e-02;1.086e+00;3.335e-02;4.127e-03;1.000e+01;8.333e-01
20.397881000;1.086e+00;8.337e-01;1.032e-01;7.675e-01;9.506e-02;1.086e+00;3.335e-02;4.130e-03;1.000e+01;8.333e-01
20.401881000;1.086e+00;8.337e-01;1.035e-01;7.675e-01;9.528e-02;1.086e+00;3.335e-02;4.140e-03;1.000e+01;8.333e-01
20.402881000;1.086e+00;8.337e-01;1.036e-01;7.674e-01;9.535e-02;1.086e+00;3.335e-02;4.143e-03;1.000e+01;8.333e-01
20.407881000;1.086e+00;8.337e-01;1.039e-01;7.674e-01;9.562e-02;1.086e+00;3.335e-02;4.155e-03;1.000e+01;8.333e-01
20.408881000;1.086e+00;8.337e-01;1.040e-01;7.673e-01;9.568e-02;1.086e+00;3.335e-02;4.158e-03;1.000e+01;8.333e-01
20.411881000;1.086e+00;8.337e-01;1.041e-01;7.673e-01;9.584e-02;1.086e+00;3.335e-02;4.165e-03;1.000e+01;8.333e-01
20.412881000;1.087e+00;8.337e-01;1.042e-01;7.673e-01;9.590e-02;1.087e+00;3.335e-02;4.168e-03;1.000e+01;8.333e-01
20.413881000;1.087e+00;8.337e-01;1.043e-01;7.673e-01;9.595e-02;1.087e+00;3.335e-02;4.170e-03;1.000e+01;8.333e-01
20.414881000;1.087e+00;8.337e-01;1.043e-01;7.672e-01;9.601e-02;1.087e+00;3.335e-02;4.173e-03;1.000e+01;8.333e-01
20.416881000;1.087e+00;8.337e-01;1.045e-01;7.672e-01;9.613e-02;1.087e+00;3.335e-02;4.178e-03;1.000e+01;8.333e-01
20.419881000;1.087e+00;8.337e-01;1.046e-01;7.672e-01;9.628e-02;1.087e+00;3.335e-02;4.185e-03;1.000e+01;8.333e-01
20.420881000;1.087e+00;8.336e-01;1.047e-01;7.671e-01;9.632e-02;1.087e+00;3.334e-02;4.187e-03;1.000e+01;8.333e-01
20.424881000;1.087e+00;8.336e-01;1.049e-01;7.671e-01;9.655e-02;1.087e+00;3.334e-02;4.197e-03;1.000e+01;8.333e-01
20.425881000;1.087e+00;8.336e-01;1.050e-01;7.670e-01;9.661e-02;1.087e+00;3.334e-02;4.200e-03;1.000e+01;8.333e-01
20.430881000;1.087e+00;8.336e-01;1.053e-01;7.670e-01;9.688e-02;1.087e+00;3.334e-02;4.212e-03;1.000e+01;8.333e-01
20.431881000;1.087e+00;8.336e-01;1.053e-01;7.669e-01;9.692e-02;1.087e+00;3.334e-02;4.214e-03;1.000e+01;8.333e-01
20.436881000;1.087e+00;8.336e-01;1.056e-01;7.669e-01;9.719e-02;1.087e+00;3.334e-02;4.226e-03;1.000e+01;8.333e-01
20.437881000;1.087e+00;8.336e-01;1.057e-01;7.668e-01;9.723e-02;1.087e+00;3.334e-02;4.228e-03;1.000e+01;8.333e-01
20.442881000;1.087e+00;8.336e-01;1.060e-01;7.668e-01;9.750e-02;1.087e+00;3.334e-02;4.240e-03;1.000e+01;8.333e-01
20.443881000;1.087e+00;8.336e-01;1.061e-01;7.667e-01;9.754e-02;1.087e+00;3.334e-02;4.242e-03;1.000e+01;8.333e-01
20.447881000;1.087e+00;8.336e-01;1.063e-01;7.667e-01;9.774e-02;1.087e+00;3.334e-02;4.251e-03;1.000e+01;8.333e-01
20.448881000;1.087e+00;8.336e-01;1.064e-01;7.666e-01;9.781e-02;1.087e+00;3.334e-02;4.254e-03;1.000e+01;8.333e-01
20.454881000;1.087e+00;8.336e-01;1.067e-01;7.666e-01;9.809e-02;1.087e+00;3.334e-02;4.267e-03;1.000e+01;8.333e-01
20.455881000;1.087e+00;8.336e-01;1.067e-01;7.665e-01;9.814e-02;1.087e+00;3.334e-02;4.269e-03;1.000e+01;8.333e-01
20.456881000;1.088e+00;8.336e-01;1.068e-01;7.665e-01;9.821e-02;1.088e+00;3.334e-02;4.272e-03;1.000e+01;8.333e-01
20.460881000;1.088e+00;8.336e-01;1.070e-01;7.665e-01;9.840e-02;1.088e+00;3.334e-02;4.281e-03;1.000e+01;8.333e-01
20.461881000;1.088e+00;8.336e-01;1.071e-01;7.664e-01;9.845e-02;1.088e+00;3.334e-02;4.283e-03;1.000e+01;8.333e-01
20.467881000;1.088e+00;8.336e-01;1.074e-01;7.664e-01;9.874e-02;1.088e+00;3.334e-02;4.296e-03;1.000e+01;8.333e-01
