time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
0.0106;1.0444460355400969;0.8333454450411156;0.7978764488244617;2.8910514998484987e-07;3.2529560629199463e-07;1.0448515418061382;9.999989484708978;0.833510078994614;1.0448311622600714;0.797728418587555;0.014893775714597548;0.7978716972128479
0.014287;1.0444460749227538;0.833345407425709;0.7978764875701425;3.1910788456346305e-07;3.130178962887055e-07;1.0448514775356117;9.999991359653748;0.8335100854270402;1.0448309597439795;0.7977283524745803;0.014893771756393646;0.7978716444730622
0.021659;1.0444461147641306;0.8333453657176758;0.7978765241235188;3.492157272824781e-07;3.0066076956931353e-07;1.0448514082851097;9.999993183554494;0.8335100863263408;1.0448307663271792;0.7977282827140673;0.014893766395553884;0.7978715947666505
0.03125;1.0444461550125603;0.8333453199518482;0.7978765584955604;3.793918332611949e-07;2.8825367322081507e-07;1.044851334059203;9.999994954705716;0.8335100814416017;1.0448305828030358;0.7977282094393021;0.014893759705501032;0.7978715481486996
0.03125;1.0444461956428936;0.833345270090991;0.7978765904932785;4.095814077072959e-07;2.758280945976126e-07;1.0448512547252347;9.999996672261144;0.8335100706293938;1.0448304099236276;0.7977281328887466;0.014893751766004267;0.7978715046365024
0.031251;1.04444623662185;0.8333452159988515;0.7978766196999887;4.3971504472925555e-07;2.6340937635655165e-07;1.0448511700755243;9.999998337043984;0.8335100539855868;1.0448302483255953;0.7977280533733118;0.014893742643500477;0.7978714642801398
0.031252;1.0444462778798638;0.8333451574233225;0.797876645591604;4.6971802768196226e-07;2.510146828129027e-07;1.0448510799187023;9.999999950988;0.8335100318187589;1.044830098504061;0.7977279711994859;0.014893732381690348;0.797871427215719
0.031254;1.0444463193781226;0.8333450939936671;0.7978766676949408;4.995122930562354e-07;2.386528792899039e-07;1.044850984167046;10.00000151602715;0.8335100045935139;1.0448299608828036;0.7977278866459694;0.014893721013458965;0.7978713936766443
0.031258;1.0444463612256238;0.8333450252585047;0.7978766856852813;5.290137162144668e-07;2.2632060165991706e-07;1.044850882860857;10.000003033551414;0.8335099729112762;1.0448298358575967;0.7977278000027569;0.01489370857547552;0.7978713639542534
0.031266;1.0444464037088148;0.8333449507642875;0.7978766993999059;5.581402536558525e-07;2.140024366630335e-07;1.0448507761188264;10.000004504422039;0.8335099374829392;1.0448297237436517;0.7977277115921017;0.014893695110554332;0.7978713382983956
0.031282;1.0444464471981993;0.8333448701067724;0.7978767088035484;5.8682321964103e-07;2.01679522647318e-07;1.0448506640786746;10.000005929121215;0.8335098990613334;1.04482962472989;0.7977276217456101;0.014893680665777695;0.7978713168656195
0.031314;1.0444464920137513;0.8333447829358908;0.7978767139600992;6.150074499849785e-07;1.8933885405779237e-07;1.0448505469421123;10.000007307685852;0.8335098583488543;1.0448295389270943;0.7977275308118389;0.014893665288795476;0.7978712997683888
0.031378;1.0444465383577424;0.8333446889510597;0.7978767150138258;6.42646261198513e-07;1.769740575961588e-07;1.0448504250882513;10.00000863952889;0.8335098159439988;1.0448294663942095;0.7977274391806749;0.014893649021070958;0.7978712871083556
0.031506;1.0444465863476837;0.8333445878852205;0.7978767121422976;6.696957390502346e-07;1.645798483479851e-07;1.0448502991071202;10.000009923595359;0.8335097723243604;1.0448294070916202;0.7977273472454702;0.014893631899054106;0.797871278921754
0.031762;1.044446636074928;0.8333444795179077;0.7978767054934294;6.961068353831197e-07;1.5215110954188668e-07;1.0448501697397417;10.000011159059687;0.8335097278364014;1.0448293608622174;0.7977272553498453;0.01489361396236032;0.7978712751037558
0.032274;1.044446687651928;0.8333443637576169;0.7978766951654558;7.218242204056672e-07;1.3968780079282328e-07;1.0448500377709087;10.000012345829884;0.833509682743843;1.0448293274314118;0.7977271638025808;0.014893595250376075;0.7978712753740717
0.033298;1.044446741233824;0.833344240686002;0.797876681234433;7.467929653116778e-07;1.2719880039048136e-07;1.0448499039085644;10.000013483995371;0.8335096373362386;1.0448293064208154;0.7977270729379262;0.014893575787259387;0.7978712792984629
0.035346;1.0444467969699702;0.833344110477004;0.7978766637552197;7.709608893075172e-07;1.1470395896614261e-07;1.0448497687177303;10.000014572803027;0.8335095920144824;1.0448292974212678;0.7977269831543888;0.014893555580262884;0.7978712863618234
0.039442;1.0444468549620844;0.8333439732961773;0.7978766427187699;7.942799574864745e-07;1.0223513705758928e-07;1.0448496326415242;10.000015610109594;0.8335095472897724;1.0448293000675266;0.7977268949086426;0.014893534636994707;0.7978712960035235
0.047634;1.0444469152594107;0.8333438292881783;0.7978766180651711;8.16713649824089e-07;8.983524698248e-08;1.0448494960541115;10.00001659232107;0.8335095036997369;1.044829314049858;0.7977268086755949;0.014893512977099019;0.7978713075650281
0.057634;1.0444469777556014;0.8333436786120685;0.7978765897574059;8.382368757214005e-07;7.755607632645123e-08;1.0448493592695092;10.000017514864412;0.8335094617231575;1.0448293390799521;0.7977267249242974;0.014893490630054419;0.7978713202471674
0.067634;1.0444470420292786;0.8333435214523587;0.7978765578092176;8.588240416558123e-07;6.545238211271722e-08;1.044849222518214;10.000018373324455;0.8335094217369908;1.044829374871939;0.7977266441473552;0.014893467635284716;0.7978713331056091
0.077634;1.0444471073472974;0.83334335800454;0.7978765222696883;8.784405341030553e-07;5.3570111567469036e-08;1.0448490859593884;10.000019164396482;0.8335093839891564;1.0448294211701308;0.7977265668883131;0.014893444050314493;0.7978713450694882
0.087634;1.0444471728598768;0.8333431884750339;0.7978764832212986;8.970383626040421e-07;4.193389894017842e-08;1.0448489497583409;10.00001988611538;0.8335093486119186;1.0448294777751772;0.7977264937249264;0.014893419956550163;0.7978713550524172
0.097634;1.0444472377917842;0.8333430131109315;0.7978764407924703;9.145496312648715e-07;3.054167746873591e-08;1.0448488141685686;10.00002053808217;0.8335093157041189;1.0448295445144047;0.7977264252568894;0.01489339545844192;0.7978713621107445
0.107634;1.0444473015105287;0.8333428322508398;0.7978763951541054;9.308922747793279e-07;1.9368283272606714e-08;1.044848679527173;10.0000211216446;0.8335092854107867;1.0448296211935266;0.7977263620994012;0.014893370680497143;0.7978713655104136
0.117634;1.0444473635416258;0.8333426463611474;0.7978763464673879;9.459949760947844e-07;8.373355865625594e-09;1.044848546181747;10.00002163938092;0.8335092579070743;1.0448297075755124;0.7977263048227817;0.014893345761090323;0.797871364708836
0.127634;1.044447423576878;0.8333424560132457;0.7978762948016423;9.598172058463868e-07;-2.4909530690595827e-09;1.0448484144121168;10.0000220945018;0.8335092333132055;1.0448298033418606;0.7977262538977051;0.014893320840148576;0.7978713593299237
0.137634;1.0444474814189295;0.8333422618139807;0.7978762401050622;9.723465809526213e-07;-1.3275112861870768e-08;1.0448482843558198;10.000022490887517;0.8335092116505302;1.0448299080470265;0.7977262097297253;0.01489329604247402;0.7978713491117065
0.147634;1.044447536872243;0.833342064321603;0.7978761822648857;9.835875506754484e-07;-2.4030810005886996e-08;1.0448481559620049;10.000022833276573;0.8335091928631513;1.044830021152271;0.7977261726730369;0.014893271463999448;0.7978713338337715
0.157634;1.0444475897123329;0.833341863977974;0.7978761211762511;9.93556916534685e-07;-3.480674675347274e-08;1.0448480290181132;10.000023126799178;0.8335091768652486;1.0448301421049173;0.7977261429294263;0.014893247169599317;0.7978713133398606
0.167634;1.0444476397486224;0.833341661107577;0.7978760567616391;1.002279694725557e-06;-4.563793672469789e-08;1.044847903254416;10.000023375942181;0.8335091635913319;1.044830270403866;0.797726120468879;0.01489322320054452;0.7978712876626012
0.177634;1.0444476868264663;0.8333414559997191;0.797875988952627;1.0097793460497965e-06;-5.6540876035882225e-08;1.0448477784704535;10.000023583929812;0.8335091530349088;1.0448304056789817;0.7977261050889762;0.014893199583553098;0.7978712571005316
0.187634;1.0444477307707865;0.8333412489791231;0.7978759176380409;1.016071265281338e-06;-6.751896239045572e-08;1.0448476545655074;10.000023752996075;0.8335091452799348;1.0448305477202642;0.797726096529363;0.01489317633816331;0.7978712221598095
0.197634;1.044447771405319;0.8333410403847081;0.7978758426227262;1.0211666665202557e-06;-7.85666720331005e-08;1.0448475314661405;10.000023885204955;0.8335091404716726;1.0448306963964205;0.7977260945295284;0.01489315348097168;0.7978711834405166
0.207634;1.044447808623803;0.8333408305452495;0.7978757636195176;1.0250778452800741e-06;-8.967343321409043e-08;1.0448474091109201;10.00002398312848;0.8335091386964356;1.0448308516146625;0.7977260988199187;0.01489313102694463;0.797871141573766
0.217634;1.0444478424461172;0.8333406197825017;0.7978756802264907;1.0278140290771047e-06;-1.0082883787339177e-07;1.0448472875437103;10.000024049776885;0.8335091399099455;1.0448310133959902;0.7977261091097634;0.014893108990621275;0.7978710972040385
0.227634;1.0444478730497138;0.8333404083633089;0.7978755919286307;1.0293754312859483e-06;-1.1202260861023753e-07;1.0448471669864121;10.000024088125173;0.8335091440100489;1.0448311818816947;0.7977261251154295;0.014893087388062477;0.7978710509656021
0.237634;1.0444479007054128;0.8333401964723811;0.7978754981683733;1.0297538066967547e-06;-1.2324336787607423e-07;1.044847047817539;10.000024100842897;0.8335091509566428;1.0448313572089944;0.7977261465973919;0.014893066239171191;0.7978710034616453
0.247634;1.044447925650781;0.8333399842731636;0.7978753984088868;1.0289388705197898e-06;-1.344788076925114e-07;1.0448469305398542;10.000024090275094;0.8335091608014715;1.0448315394459455;0.7977261733624803;0.014893045567131356;0.7978709552828734
0.257634;1.044447948062972;0.8333397719725282;0.7978752921731225;1.0269301159219405e-06;-1.4571414174709088e-07;1.0448468157717128;10.000024058450425;0.8335091736141157;1.0448317286253614;0.7977262052144901;0.014893025393072811;0.7978709070428612
0.267634;1.0444479681133652;0.8333395598676449;0.7978751791027319;1.0237432099876074e-06;-1.5693399287779305e-07;1.0448467041605451;10.00002400686955;0.8335091894078016;1.0448319246994753;0.7977262418905359;0.014893005731857626;0.7978708593755945
0.277634;1.0444479859611508;0.833339348361824;0.7978750590157032;1.0194013048981806e-06;-1.6812567374510093e-07;1.04484659625426;10.000023936448889;0.8335092081231327;1.0448321273794536;0.7977262830857452;0.014892986589590242;0.7978708128994546
0.287634;1.0444480016855697;0.8333391378868954;0.7978749319389847;1.01392282712608e-06;-1.792722034951642e-07;1.0448464924783825;10.000023848017715;0.8335092296416161;1.0448323360039358;0.7977263285704049;0.01489296796111976;0.7978707682110231
0.297634;1.0444480152945648;0.8333389288054441;0.7978747980814513;1.0073187979179452e-06;-1.903376491727624e-07;1.0448463931983554;10.000023742640549;0.8335092538152544;1.044832549572989;0.7977263782545414;0.014892949836674154;0.7978707259121688
0.307634;1.0444480268182366;0.8333387213869085;0.797874657742579;9.995961305818478e-07;-2.0125848312959603e-07;1.0448462987569098;10.000023621369342;0.833509280522191;1.0448327669516846;0.7977264321245261;0.014892932216858293;0.797870686581879
0.317634;1.044448036364079;0.8333385158357671;0.7978745112576057;9.907571578037259e-07;-2.1194875409916143e-07;1.0448462094574664;10.0000234850242;0.8335093097216995;1.0448329870491586;0.7977264901334947;0.01489291511863855;0.7978706507013109
0.327634;1.0444480441379258;0.8333383123126011;0.7978743590041274;9.807972673432365e-07;-2.223137546460395e-07;1.0448461255528414;10.000023334046432;0.8335093414686533;1.0448332088152343;0.7977265521559963;0.01489289856981544;0.7978706186591128
0.337634;1.044448050427226;0.8333381109153744;0.7978742013914973;9.697120446642753e-07;-2.3226178613712723e-07;1.0448460472834202;10.0000231684469;0.8335093759064212;1.0448334311643042;0.7977266180343522;0.014892882604502567;0.797870590839254
0.347634;1.0444480555224334;0.833337911695605;0.7978740388208628;9.57507593661025e-07;-2.4171423315282646e-07;1.044845974931434;10.000022988056765;0.8335094132554384;1.0448336530102211;0.7977266876491917;0.014892867258761103;0.7978705676666601
0.357634;1.0444480596764285;0.8333377147353264;0.7978738716582418;9.441963086993548e-07;-2.5061438233017075e-07;1.0448459088262783;10.00002279264006;0.8335094537737825;1.0448338734257199;0.7977267609521761;0.01489285256433883;0.7978705496022812
0.367634;1.0444480630992257;0.8333375201440546;0.7978737002412395;9.297830902092021e-07;-2.5892616382322095e-07;1.044845849257241;10.000022581910143;0.8335094977334219;1.044834091788402;0.7977268379594098;0.01489283854992235;0.7978705371472046
0.377634;1.044448065976372;0.8333373279732841;0.7978735249009022;9.142601433805527e-07;-2.666227271170489e-07;1.0448457963861086;10.000022355636531;0.8335095454376187;1.0448343077763358;0.7977269187039953;0.014892825246212637;0.7978705308100408
0.387634;1.0444480686163997;0.8333371382014586;0.7978733459658286;8.976161608628685e-07;-2.7367772599969884e-07;1.0448457502908277;10.000022113626953;0.8335095972096241;1.0448345211871115;0.7977270031684599;0.014892812684880102;0.7978705310059786
0.397634;1.0444480715901652;0.8333369507962564;0.7978731637443999;8.798501544476409e-07;-2.800640296785686e-07;1.0448457110345484;10.000021856032436;0.8335096533443042;1.0448347317230953;0.7977270912847144;0.014892800893040537;0.7978705379649359
0.407634;1.044448075637203;0.8333367657586217;0.7978729785068396;8.609737627958203e-07;-2.8575649959810436e-07;1.0448456785898572;10.00002158407497;0.8335097140770562;1.0448349389715244;0.7977271830228093;0.014892789882432323;0.7978705517404457
0.417634;1.0444480814616637;0.8333365831198698;0.79787279048932;8.4100194057405e-07;-2.907423639449344e-07;1.0448456527144216;10.000021300442398;0.8335097795949974;1.0448351425516018;0.797727278438142;0.014892779637691094;0.7978705723027474
0.427634;1.0444480895954114;0.83333640291537;0.7978725999292533;8.199498031166418e-07;-2.9503420739052245e-07;1.0448456329582618;10.00002100886835;0.8335098500543153;1.0448353421695769;0.7977273776009415;0.014892770115382772;0.7978705996068503
0.437634;1.04444810030942;0.8333362251463833;0.7978724070926906;7.978396626276327e-07;-2.9867223028432646e-07;1.04484561878078;10.000020712925199;0.8335099255533327;1.044835537557659;0.7977274805080796;0.014892761250466121;0.7978706336144578
0.447634;1.044448113598778;0.8333360497454849;0.7978722122593513;7.747059648360649e-07;-3.0171606728051683e-07;1.0448456096560703;10.00002041508762;0.8335100061052289;1.0448357284324616;0.7977275870398964;0.014892752966047952;0.7978706743044547
