time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
33.716985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.726985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.736985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.746985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.756985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.766985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.776985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.786985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.796985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.806985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.816985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.826985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.836985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.846985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.856985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.866985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.876985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.886985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.896985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.906985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.916985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.926985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.936985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.946985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.956985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.966985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.976985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.986985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
33.996985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.006985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.016985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.026985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.036985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.046985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.056985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.066985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.076985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.086985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.096985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.106985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.116985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.126985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.136985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.146985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.156985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.166985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.176985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.186985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.196985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.206985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.216985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.226985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.236985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.246985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.256985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.266985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.276985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.286985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.296985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.306985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.316985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.326985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.336985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.346985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.356985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.366985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.376985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.386985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.396985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.406985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.416985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.426985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.436985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.446985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.456985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.466985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.476985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.486985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.496985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.506985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.516985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.526985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.536985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.546985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.556985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.566985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.576985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.586985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.596985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.606985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.616985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.626985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.636985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.646985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.656985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.666985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.676985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.686985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.696985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.706985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.716985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.726985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.736985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.746985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.756985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.766985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.776985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.786985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.796985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.806985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.816985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.826985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.836985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.846985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.856985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.866985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.876985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.886985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.896985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.906985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.916985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.926985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.936985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.946985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.956985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.966985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.976985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.986985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
34.996985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.006985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.016985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.026985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.036985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.046985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.056985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.066985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.076985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.086985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.096985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.106985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.116985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.126985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.136985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.146985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.156985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.166985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
35.176985000;9.883e-01;8.339e-01;-7.870e-02;8.438e-01;-7.963e-02;9.869e-01;1.000e+01;8.558e-01;-5.619e-02;1.000e+00;8.576e-01;1.000e+00
