time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
20.876103000;1.066e+00;8.335e-01;5.315e-02;7.817e-01;4.984e-02;1.066e+00;7.502e-01;4.783e-02;1.000e+01;8.335e-01;1.097e+00;7.806e-01;-6.381e-02
20.879103000;1.066e+00;8.335e-01;5.319e-02;7.817e-01;4.988e-02;1.066e+00;7.502e-01;4.788e-02;1.000e+01;8.335e-01;1.097e+00;7.806e-01;-6.385e-02
20.880103000;1.066e+00;8.335e-01;5.321e-02;7.816e-01;4.990e-02;1.066e+00;7.502e-01;4.789e-02;1.000e+01;8.335e-01;1.097e+00;7.806e-01;-6.387e-02
20.897103000;1.066e+00;8.335e-01;5.347e-02;7.816e-01;5.014e-02;1.066e+00;7.502e-01;4.812e-02;1.000e+01;8.335e-01;1.097e+00;7.806e-01;-6.410e-02
20.898103000;1.067e+00;8.335e-01;5.349e-02;7.816e-01;5.015e-02;1.067e+00;7.502e-01;4.814e-02;1.000e+01;8.335e-01;1.097e+00;7.805e-01;-6.412e-02
20.902103000;1.067e+00;8.335e-01;5.355e-02;7.816e-01;5.021e-02;1.067e+00;7.502e-01;4.819e-02;1.000e+01;8.335e-01;1.097e+00;7.805e-01;-6.417e-02
20.903103000;1.067e+00;8.335e-01;5.356e-02;7.815e-01;5.022e-02;1.067e+00;7.502e-01;4.821e-02;1.000e+01;8.335e-01;1.097e+00;7.805e-01;-6.418e-02
20.911103000;1.067e+00;8.335e-01;5.369e-02;7.815e-01;5.034e-02;1.067e+00;7.502e-01;4.832e-02;1.000e+01;8.335e-01;1.097e+00;7.805e-01;-6.430e-02
20.918103000;1.067e+00;8.335e-01;5.379e-02;7.815e-01;5.043e-02;1.067e+00;7.502e-01;4.841e-02;1.000e+01;8.335e-01;1.097e+00;7.805e-01;-6.439e-02
20.919103000;1.067e+00;8.335e-01;5.381e-02;7.815e-01;5.045e-02;1.067e+00;7.502e-01;4.843e-02;1.000e+01;8.335e-01;1.097e+00;7.804e-01;-6.441e-02
20.924103000;1.067e+00;8.335e-01;5.389e-02;7.815e-01;5.052e-02;1.067e+00;7.502e-01;4.850e-02;1.000e+01;8.335e-01;1.097e+00;7.804e-01;-6.447e-02
20.925103000;1.067e+00;8.335e-01;5.390e-02;7.814e-01;5.053e-02;1.067e+00;7.502e-01;4.851e-02;1.000e+01;8.335e-01;1.097e+00;7.804e-01;-6.449e-02
20.937103000;1.067e+00;8.335e-01;5.408e-02;7.814e-01;5.070e-02;1.067e+00;7.502e-01;4.868e-02;1.000e+01;8.335e-01;1.097e+00;7.804e-01;-6.465e-02
20.939103000;1.067e+00;8.335e-01;5.411e-02;7.814e-01;5.073e-02;1.067e+00;7.502e-01;4.870e-02;1.000e+01;8.335e-01;1.097e+00;7.804e-01;-6.468e-02
20.940103000;1.067e+00;8.335e-01;5.413e-02;7.814e-01;5.074e-02;1.067e+00;7.502e-01;4.872e-02;1.000e+01;8.335e-01;1.097e+00;7.803e-01;-6.469e-02
20.946103000;1.067e+00;8.335e-01;5.422e-02;7.814e-01;5.083e-02;1.067e+00;7.502e-01;4.880e-02;1.000e+01;8.335e-01;1.097e+00;7.803e-01;-6.478e-02
20.947103000;1.067e+00;8.335e-01;5.424e-02;7.813e-01;5.084e-02;1.067e+00;7.502e-01;4.881e-02;1.000e+01;8.335e-01;1.097e+00;7.803e-01;-6.479e-02
20.950103000;1.067e+00;8.335e-01;5.428e-02;7.813e-01;5.088e-02;1.067e+00;7.502e-01;4.885e-02;1.000e+01;8.335e-01;1.097e+00;7.803e-01;-6.483e-02
20.959103000;1.067e+00;8.335e-01;5.442e-02;7.813e-01;5.101e-02;1.067e+00;7.502e-01;4.897e-02;1.000e+01;8.335e-01;1.097e+00;7.803e-01;-6.495e-02
20.960103000;1.067e+00;8.335e-01;5.443e-02;7.813e-01;5.102e-02;1.067e+00;7.502e-01;4.899e-02;1.000e+01;8.335e-01;1.097e+00;7.802e-01;-6.497e-02
20.966103000;1.067e+00;8.335e-01;5.452e-02;7.813e-01;5.110e-02;1.067e+00;7.502e-01;4.907e-02;1.000e+01;8.335e-01;1.097e+00;7.802e-01;-6.505e-02
20.967103000;1.067e+00;8.335e-01;5.454e-02;7.812e-01;5.112e-02;1.067e+00;7.502e-01;4.908e-02;1.000e+01;8.335e-01;1.097e+00;7.802e-01;-6.506e-02
20.978103000;1.067e+00;8.335e-01;5.470e-02;7.812e-01;5.127e-02;1.067e+00;7.502e-01;4.923e-02;1.000e+01;8.335e-01;1.097e+00;7.802e-01;-6.521e-02
20.979103000;1.067e+00;8.335e-01;5.472e-02;7.812e-01;5.128e-02;1.067e+00;7.502e-01;4.925e-02;1.000e+01;8.335e-01;1.097e+00;7.801e-01;-6.523e-02
20.986103000;1.067e+00;8.335e-01;5.482e-02;7.812e-01;5.138e-02;1.067e+00;7.502e-01;4.934e-02;1.000e+01;8.335e-01;1.097e+00;7.801e-01;-6.532e-02
20.987103000;1.067e+00;8.335e-01;5.484e-02;7.811e-01;5.139e-02;1.067e+00;7.502e-01;4.936e-02;1.000e+01;8.335e-01;1.097e+00;7.801e-01;-6.533e-02
20.997103000;1.067e+00;8.335e-01;5.499e-02;7.811e-01;5.153e-02;1.067e+00;7.502e-01;4.949e-02;1.000e+01;8.335e-01;1.097e+00;7.801e-01;-6.547e-02
20.998103000;1.067e+00;8.335e-01;5.500e-02;7.811e-01;5.155e-02;1.067e+00;7.502e-01;4.950e-02;1.000e+01;8.335e-01;1.097e+00;7.800e-01;-6.548e-02
21.005103000;1.067e+00;8.335e-01;5.511e-02;7.811e-01;5.164e-02;1.067e+00;7.502e-01;4.960e-02;1.000e+01;8.335e-01;1.097e+00;7.800e-01;-6.558e-02
21.006103000;1.067e+00;8.335e-01;5.512e-02;7.810e-01;5.166e-02;1.067e+00;7.502e-01;4.961e-02;1.000e+01;8.335e-01;1.097e+00;7.800e-01;-6.559e-02
21.013103000;1.067e+00;8.335e-01;5.523e-02;7.810e-01;5.175e-02;1.067e+00;7.502e-01;4.971e-02;1.000e+01;8.335e-01;1.097e+00;7.800e-01;-6.568e-02
21.014103000;1.067e+00;8.335e-01;5.524e-02;7.810e-01;5.177e-02;1.067e+00;7.501e-01;4.972e-02;1.000e+01;8.335e-01;1.097e+00;7.800e-01;-6.570e-02
21.015103000;1.067e+00;8.335e-01;5.526e-02;7.810e-01;5.178e-02;1.067e+00;7.501e-01;4.973e-02;1.000e+01;8.335e-01;1.097e+00;7.800e-01;-6.571e-02
21.016103000;1.067e+00;8.335e-01;5.527e-02;7.810e-01;5.179e-02;1.067e+00;7.501e-01;4.975e-02;1.000e+01;8.335e-01;1.097e+00;7.799e-01;-6.573e-02
21.024103000;1.067e+00;8.335e-01;5.539e-02;7.810e-01;5.190e-02;1.067e+00;7.501e-01;4.985e-02;1.000e+01;8.335e-01;1.097e+00;7.799e-01;-6.583e-02
21.025103000;1.067e+00;8.335e-01;5.541e-02;7.809e-01;5.192e-02;1.067e+00;7.501e-01;4.987e-02;1.000e+01;8.335e-01;1.097e+00;7.799e-01;-6.585e-02
21.033103000;1.067e+00;8.335e-01;5.553e-02;7.809e-01;5.203e-02;1.067e+00;7.501e-01;4.997e-02;1.000e+01;8.335e-01;1.097e+00;7.799e-01;-6.595e-02
21.034103000;1.067e+00;8.335e-01;5.554e-02;7.809e-01;5.204e-02;1.067e+00;7.501e-01;4.999e-02;1.000e+01;8.335e-01;1.097e+00;7.798e-01;-6.597e-02
21.043103000;1.067e+00;8.335e-01;5.568e-02;7.809e-01;5.216e-02;1.067e+00;7.501e-01;5.011e-02;1.000e+01;8.335e-01;1.097e+00;7.798e-01;-6.609e-02
21.044103000;1.067e+00;8.335e-01;5.569e-02;7.808e-01;5.217e-02;1.067e+00;7.501e-01;5.012e-02;1.000e+01;8.335e-01;1.097e+00;7.798e-01;-6.610e-02
21.051103000;1.067e+00;8.335e-01;5.580e-02;7.808e-01;5.227e-02;1.067e+00;7.501e-01;5.022e-02;1.000e+01;8.335e-01;1.097e+00;7.798e-01;-6.619e-02
21.052103000;1.067e+00;8.335e-01;5.581e-02;7.808e-01;5.228e-02;1.067e+00;7.501e-01;5.023e-02;1.000e+01;8.335e-01;1.097e+00;7.797e-01;-6.621e-02
21.061103000;1.067e+00;8.335e-01;5.594e-02;7.808e-01;5.241e-02;1.067e+00;7.501e-01;5.035e-02;1.000e+01;8.335e-01;1.097e+00;7.797e-01;-6.633e-02
21.062103000;1.068e+00;8.335e-01;5.596e-02;7.808e-01;5.242e-02;1.068e+00;7.501e-01;5.036e-02;1.000e+01;8.335e-01;1.097e+00;7.797e-01;-6.634e-02
21.063103000;1.068e+00;8.335e-01;5.597e-02;7.807e-01;5.243e-02;1.068e+00;7.501e-01;5.038e-02;1.000e+01;8.335e-01;1.097e+00;7.797e-01;-6.635e-02
21.067103000;1.068e+00;8.335e-01;5.603e-02;7.807e-01;5.249e-02;1.068e+00;7.501e-01;5.043e-02;1.000e+01;8.335e-01;1.097e+00;7.797e-01;-6.641e-02
21.068103000;1.068e+00;8.334e-01;5.605e-02;7.807e-01;5.250e-02;1.068e+00;7.501e-01;5.044e-02;1.000e+01;8.335e-01;1.097e+00;7.797e-01;-6.642e-02
21.069103000;1.068e+00;8.334e-01;5.606e-02;7.807e-01;5.251e-02;1.068e+00;7.501e-01;5.045e-02;1.000e+01;8.335e-01;1.097e+00;7.797e-01;-6.643e-02
21.070103000;1.068e+00;8.334e-01;5.608e-02;7.807e-01;5.253e-02;1.068e+00;7.501e-01;5.047e-02;1.000e+01;8.335e-01;1.097e+00;7.796e-01;-6.645e-02
21.081103000;1.068e+00;8.334e-01;5.624e-02;7.807e-01;5.268e-02;1.068e+00;7.501e-01;5.061e-02;1.000e+01;8.335e-01;1.097e+00;7.796e-01;-6.659e-02
21.082103000;1.068e+00;8.334e-01;5.625e-02;7.806e-01;5.269e-02;1.068e+00;7.501e-01;5.063e-02;1.000e+01;8.335e-01;1.097e+00;7.796e-01;-6.660e-02
21.087103000;1.068e+00;8.334e-01;5.633e-02;7.806e-01;5.276e-02;1.068e+00;7.501e-01;5.069e-02;1.000e+01;8.335e-01;1.097e+00;7.796e-01;-6.667e-02
21.088103000;1.068e+00;8.334e-01;5.634e-02;7.806e-01;5.277e-02;1.068e+00;7.501e-01;5.071e-02;1.000e+01;8.335e-01;1.097e+00;7.795e-01;-6.668e-02
21.100103000;1.068e+00;8.334e-01;5.652e-02;7.806e-01;5.293e-02;1.068e+00;7.501e-01;5.087e-02;1.000e+01;8.335e-01;1.097e+00;7.795e-01;-6.684e-02
21.101103000;1.068e+00;8.334e-01;5.653e-02;7.805e-01;5.295e-02;1.068e+00;7.501e-01;5.088e-02;1.000e+01;8.335e-01;1.097e+00;7.795e-01;-6.685e-02
21.106103000;1.068e+00;8.334e-01;5.661e-02;7.805e-01;5.301e-02;1.068e+00;7.501e-01;5.094e-02;1.000e+01;8.335e-01;1.097e+00;7.795e-01;-6.692e-02
21.107103000;1.068e+00;8.334e-01;5.662e-02;7.805e-01;5.303e-02;1.068e+00;7.501e-01;5.096e-02;1.000e+01;8.335e-01;1.097e+00;7.794e-01;-6.693e-02
21.119103000;1.068e+00;8.334e-01;5.680e-02;7.805e-01;5.319e-02;1.068e+00;7.501e-01;5.112e-02;1.000e+01;8.335e-01;1.097e+00;7.794e-01;-6.709e-02
21.120103000;1.068e+00;8.334e-01;5.681e-02;7.804e-01;5.320e-02;1.068e+00;7.501e-01;5.113e-02;1.000e+01;8.335e-01;1.097e+00;7.794e-01;-6.710e-02
21.124103000;1.068e+00;8.334e-01;5.687e-02;7.804e-01;5.325e-02;1.068e+00;7.501e-01;5.118e-02;1.000e+01;8.335e-01;1.097e+00;7.794e-01;-6.716e-02
21.125103000;1.068e+00;8.334e-01;5.688e-02;7.804e-01;5.327e-02;1.068e+00;7.501e-01;5.119e-02;1.000e+01;8.335e-01;1.097e+00;7.793e-01;-6.717e-02
21.137103000;1.068e+00;8.334e-01;5.706e-02;7.804e-01;5.343e-02;1.068e+00;7.501e-01;5.135e-02;1.000e+01;8.335e-01;1.097e+00;7.793e-01;-6.733e-02
21.138103000;1.068e+00;8.334e-01;5.707e-02;7.804e-01;5.344e-02;1.068e+00;7.500e-01;5.137e-02;1.000e+01;8.335e-01;1.097e+00;7.793e-01;-6.734e-02
21.139103000;1.068e+00;8.334e-01;5.709e-02;7.804e-01;5.345e-02;1.068e+00;7.500e-01;5.138e-02;1.000e+01;8.335e-01;1.097e+00;7.793e-01;-6.735e-02
21.140103000;1.068e+00;8.334e-01;5.710e-02;7.803e-01;5.347e-02;1.068e+00;7.500e-01;5.139e-02;1.000e+01;8.335e-01;1.097e+00;7.793e-01;-6.736e-02
21.144103000;1.068e+00;8.334e-01;5.716e-02;7.803e-01;5.352e-02;1.068e+00;7.500e-01;5.144e-02;1.000e+01;8.335e-01;1.097e+00;7.793e-01;-6.742e-02
21.145103000;1.068e+00;8.334e-01;5.717e-02;7.803e-01;5.353e-02;1.068e+00;7.500e-01;5.146e-02;1.000e+01;8.335e-01;1.097e+00;7.792e-01;-6.743e-02
21.160103000;1.068e+00;8.334e-01;5.739e-02;7.803e-01;5.373e-02;1.068e+00;7.500e-01;5.165e-02;1.000e+01;8.335e-01;1.097e+00;7.792e-01;-6.763e-02
21.161103000;1.068e+00;8.334e-01;5.741e-02;7.802e-01;5.375e-02;1.068e+00;7.500e-01;5.167e-02;1.000e+01;8.335e-01;1.097e+00;7.792e-01;-6.764e-02
21.163103000;1.068e+00;8.334e-01;5.743e-02;7.802e-01;5.377e-02;1.068e+00;7.500e-01;5.169e-02;1.000e+01;8.335e-01;1.097e+00;7.792e-01;-6.767e-02
21.164103000;1.068e+00;8.334e-01;5.745e-02;7.802e-01;5.379e-02;1.068e+00;7.500e-01;5.170e-02;1.000e+01;8.335e-01;1.097e+00;7.792e-01;-6.768e-02
21.165103000;1.068e+00;8.334e-01;5.746e-02;7.802e-01;5.380e-02;1.068e+00;7.500e-01;5.172e-02;1.000e+01;8.335e-01;1.097e+00;7.791e-01;-6.769e-02
21.182103000;1.068e+00;8.334e-01;5.771e-02;7.802e-01;5.402e-02;1.068e+00;7.500e-01;5.194e-02;1.000e+01;8.335e-01;1.097e+00;7.791e-01;-6.791e-02
21.183103000;1.068e+00;8.334e-01;5.772e-02;7.801e-01;5.404e-02;1.068e+00;7.500e-01;5.195e-02;1.000e+01;8.335e-01;1.097e+00;7.791e-01;-6.792e-02
21.185103000;1.068e+00;8.334e-01;5.775e-02;7.801e-01;5.406e-02;1.068e+00;7.500e-01;5.198e-02;1.000e+01;8.335e-01;1.097e+00;7.791e-01;-6.795e-02
21.186103000;1.068e+00;8.334e-01;5.777e-02;7.801e-01;5.408e-02;1.068e+00;7.500e-01;5.199e-02;1.000e+01;8.335e-01;1.097e+00;7.790e-01;-6.796e-02
21.205103000;1.068e+00;8.334e-01;5.804e-02;7.801e-01;5.433e-02;1.068e+00;7.500e-01;5.223e-02;1.000e+01;8.335e-01;1.097e+00;7.790e-01;-6.821e-02
21.206103000;1.068e+00;8.334e-01;5.805e-02;7.800e-01;5.434e-02;1.068e+00;7.500e-01;5.225e-02;1.000e+01;8.335e-01;1.097e+00;7.790e-01;-6.822e-02
21.207103000;1.068e+00;8.334e-01;5.807e-02;7.800e-01;5.435e-02;1.068e+00;7.500e-01;5.226e-02;1.000e+01;8.335e-01;1.097e+00;7.790e-01;-6.823e-02
21.208103000;1.068e+00;8.334e-01;5.808e-02;7.800e-01;5.437e-02;1.068e+00;7.500e-01;5.227e-02;1.000e+01;8.335e-01;1.097e+00;7.789e-01;-6.825e-02
21.211103000;1.068e+00;8.334e-01;5.813e-02;7.800e-01;5.441e-02;1.068e+00;7.500e-01;5.231e-02;1.000e+01;8.335e-01;1.097e+00;7.789e-01;-6.828e-02
21.229103000;1.068e+00;8.334e-01;5.838e-02;7.800e-01;5.464e-02;1.068e+00;7.500e-01;5.255e-02;1.000e+01;8.335e-01;1.097e+00;7.789e-01;-6.852e-02
21.230103000;1.068e+00;8.334e-01;5.840e-02;7.799e-01;5.465e-02;1.068e+00;7.500e-01;5.256e-02;1.000e+01;8.335e-01;1.097e+00;7.789e-01;-6.853e-02
21.231103000;1.068e+00;8.334e-01;5.841e-02;7.799e-01;5.467e-02;1.068e+00;7.500e-01;5.257e-02;1.000e+01;8.335e-01;1.097e+00;7.788e-01;-6.854e-02
21.232103000;1.069e+00;8.334e-01;5.843e-02;7.799e-01;5.468e-02;1.069e+00;7.500e-01;5.258e-02;1.000e+01;8.335e-01;1.097e+00;7.788e-01;-6.856e-02
21.246103000;1.069e+00;8.334e-01;5.863e-02;7.799e-01;5.486e-02;1.069e+00;7.500e-01;5.276e-02;1.000e+01;8.335e-01;1.097e+00;7.788e-01;-6.874e-02
21.254103000;1.069e+00;8.334e-01;5.874e-02;7.799e-01;5.497e-02;1.069e+00;7.500e-01;5.287e-02;1.000e+01;8.335e-01;1.097e+00;7.788e-01;-6.884e-02
21.255103000;1.069e+00;8.334e-01;5.875e-02;7.799e-01;5.498e-02;1.069e+00;7.500e-01;5.288e-02;1.000e+01;8.335e-01;1.097e+00;7.787e-01;-6.885e-02
21.256103000;1.069e+00;8.334e-01;5.877e-02;7.798e-01;5.499e-02;1.069e+00;7.500e-01;5.289e-02;1.000e+01;8.335e-01;1.097e+00;7.787e-01;-6.886e-02
21.280103000;1.069e+00;8.334e-01;5.911e-02;7.798e-01;5.530e-02;1.069e+00;7.500e-01;5.320e-02;1.000e+01;8.335e-01;1.097e+00;7.787e-01;-6.917e-02
21.281103000;1.069e+00;8.334e-01;5.912e-02;7.798e-01;5.532e-02;1.069e+00;7.500e-01;5.321e-02;1.000e+01;8.335e-01;1.097e+00;7.786e-01;-6.918e-02
21.282103000;1.069e+00;8.334e-01;5.914e-02;7.798e-01;5.533e-02;1.069e+00;7.500e-01;5.322e-02;1.000e+01;8.335e-01;1.097e+00;7.786e-01;-6.919e-02
21.283103000;1.069e+00;8.334e-01;5.915e-02;7.797e-01;5.534e-02;1.069e+00;7.500e-01;5.323e-02;1.000e+01;8.335e-01;1.097e+00;7.786e-01;-6.921e-02
21.284103000;1.069e+00;8.334e-01;5.916e-02;7.797e-01;5.536e-02;1.069e+00;7.500e-01;5.325e-02;1.000e+01;8.335e-01;1.097e+00;7.786e-01;-6.922e-02
21.285103000;1.069e+00;8.334e-01;5.918e-02;7.797e-01;5.537e-02;1.069e+00;7.501e-01;5.326e-02;1.000e+01;8.335e-01;1.097e+00;7.786e-01;-6.923e-02
21.307103000;1.069e+00;8.334e-01;5.949e-02;7.797e-01;5.565e-02;1.069e+00;7.501e-01;5.354e-02;1.000e+01;8.335e-01;1.097e+00;7.786e-01;-6.951e-02
21.308103000;1.069e+00;8.334e-01;5.950e-02;7.797e-01;5.567e-02;1.069e+00;7.501e-01;5.355e-02;1.000e+01;8.335e-01;1.097e+00;7.785e-01;-6.952e-02
21.311103000;1.069e+00;8.334e-01;5.954e-02;7.797e-01;5.570e-02;1.069e+00;7.501e-01;5.359e-02;1.000e+01;8.335e-01;1.097e+00;7.785e-01;-6.956e-02
21.312103000;1.069e+00;8.334e-01;5.956e-02;7.796e-01;5.572e-02;1.069e+00;7.501e-01;5.360e-02;1.000e+01;8.335e-01;1.097e+00;7.785e-01;-6.957e-02
21.335103000;1.069e+00;8.334e-01;5.988e-02;7.796e-01;5.601e-02;1.069e+00;7.501e-01;5.389e-02;1.000e+01;8.335e-01;1.097e+00;7.785e-01;-6.986e-02
21.336103000;1.069e+00;8.334e-01;5.989e-02;7.796e-01;5.602e-02;1.069e+00;7.501e-01;5.391e-02;1.000e+01;8.335e-01;1.097e+00;7.784e-01;-6.988e-02
21.341103000;1.069e+00;8.334e-01;5.996e-02;7.796e-01;5.609e-02;1.069e+00;7.501e-01;5.397e-02;1.000e+01;8.335e-01;1.097e+00;7.784e-01;-6.994e-02
21.342103000;1.069e+00;8.334e-01;5.998e-02;7.795e-01;5.610e-02;1.069e+00;7.501e-01;5.398e-02;1.000e+01;8.335e-01;1.097e+00;7.784e-01;-6.995e-02
21.364103000;1.069e+00;8.334e-01;6.028e-02;7.795e-01;5.638e-02;1.069e+00;7.501e-01;5.426e-02;1.000e+01;8.335e-01;1.097e+00;7.784e-01;-7.023e-02
21.365103000;1.069e+00;8.334e-01;6.030e-02;7.795e-01;5.639e-02;1.069e+00;7.501e-01;5.427e-02;1.000e+01;8.335e-01;1.097e+00;7.783e-01;-7.024e-02
21.366103000;1.069e+00;8.335e-01;6.031e-02;7.795e-01;5.641e-02;1.069e+00;7.501e-01;5.428e-02;1.000e+01;8.335e-01;1.097e+00;7.783e-01;-7.025e-02
21.372103000;1.069e+00;8.335e-01;6.040e-02;7.795e-01;5.648e-02;1.069e+00;7.501e-01;5.436e-02;1.000e+01;8.335e-01;1.097e+00;7.783e-01;-7.033e-02
21.373103000;1.069e+00;8.335e-01;6.041e-02;7.794e-01;5.650e-02;1.069e+00;7.501e-01;5.437e-02;1.000e+01;8.335e-01;1.097e+00;7.783e-01;-7.034e-02
21.392103000;1.069e+00;8.335e-01;6.067e-02;7.794e-01;5.674e-02;1.069e+00;7.501e-01;5.461e-02;1.000e+01;8.335e-01;1.097e+00;7.783e-01;-7.058e-02
21.393103000;1.069e+00;8.335e-01;6.069e-02;7.794e-01;5.675e-02;1.069e+00;7.501e-01;5.462e-02;1.000e+01;8.335e-01;1.097e+00;7.782e-01;-7.059e-02
21.401103000;1.069e+00;8.335e-01;6.080e-02;7.794e-01;5.685e-02;1.069e+00;7.501e-01;5.472e-02;1.000e+01;8.335e-01;1.097e+00;7.782e-01;-7.069e-02
21.402103000;1.069e+00;8.335e-01;6.081e-02;7.793e-01;5.686e-02;1.069e+00;7.501e-01;5.473e-02;1.000e+01;8.335e-01;1.097e+00;7.782e-01;-7.070e-02
21.407103000;1.069e+00;8.335e-01;6.088e-02;7.793e-01;5.693e-02;1.069e+00;7.501e-01;5.479e-02;1.000e+01;8.335e-01;1.097e+00;7.782e-01;-7.076e-02
21.411103000;1.069e+00;8.335e-01;6.093e-02;7.793e-01;5.697e-02;1.069e+00;7.501e-01;5.484e-02;1.000e+01;8.335e-01;1.097e+00;7.782e-01;-7.081e-02
21.412103000;1.070e+00;8.335e-01;6.095e-02;7.793e-01;5.699e-02;1.070e+00;7.501e-01;5.485e-02;1.000e+01;8.335e-01;1.097e+00;7.782e-01;-7.083e-02
21.420103000;1.070e+00;8.335e-01;6.106e-02;7.793e-01;5.709e-02;1.070e+00;7.501e-01;5.495e-02;1.000e+01;8.335e-01;1.097e+00;7.782e-01;-7.093e-02
21.421103000;1.070e+00;8.335e-01;6.107e-02;7.793e-01;5.710e-02;1.070e+00;7.501e-01;5.496e-02;1.000e+01;8.335e-01;1.097e+00;7.781e-01;-7.094e-02
21.430103000;1.070e+00;8.335e-01;6.120e-02;7.793e-01;5.721e-02;1.070e+00;7.501e-01;5.508e-02;1.000e+01;8.335e-01;1.097e+00;7.781e-01;-7.105e-02
21.431103000;1.070e+00;8.335e-01;6.121e-02;7.792e-01;5.723e-02;1.070e+00;7.501e-01;5.509e-02;1.000e+01;8.335e-01;1.097e+00;7.781e-01;-7.106e-02
21.446103000;1.070e+00;8.335e-01;6.141e-02;7.792e-01;5.741e-02;1.070e+00;7.501e-01;5.527e-02;1.000e+01;8.335e-01;1.097e+00;7.781e-01;-7.125e-02
21.447103000;1.070e+00;8.335e-01;6.143e-02;7.792e-01;5.743e-02;1.070e+00;7.501e-01;5.529e-02;1.000e+01;8.335e-01;1.097e+00;7.780e-01;-7.126e-02
21.456103000;1.070e+00;8.335e-01;6.155e-02;7.792e-01;5.754e-02;1.070e+00;7.501e-01;5.540e-02;1.000e+01;8.335e-01;1.097e+00;7.780e-01;-7.137e-02
21.457103000;1.070e+00;8.335e-01;6.156e-02;7.792e-01;5.755e-02;1.070e+00;7.502e-01;5.541e-02;1.000e+01;8.335e-01;1.097e+00;7.780e-01;-7.138e-02
21.458103000;1.070e+00;8.335e-01;6.158e-02;7.792e-01;5.756e-02;1.070e+00;7.502e-01;5.542e-02;1.000e+01;8.335e-01;1.097e+00;7.780e-01;-7.139e-02
21.459103000;1.070e+00;8.335e-01;6.159e-02;7.791e-01;5.758e-02;1.070e+00;7.502e-01;5.543e-02;1.000e+01;8.335e-01;1.097e+00;7.780e-01;-7.140e-02
21.472103000;1.070e+00;8.335e-01;6.177e-02;7.791e-01;5.774e-02;1.070e+00;7.502e-01;5.559e-02;1.000e+01;8.335e-01;1.097e+00;7.780e-01;-7.156e-02
21.473103000;1.070e+00;8.335e-01;6.178e-02;7.791e-01;5.775e-02;1.070e+00;7.502e-01;5.560e-02;1.000e+01;8.335e-01;1.097e+00;7.779e-01;-7.158e-02
21.484103000;1.070e+00;8.335e-01;6.193e-02;7.791e-01;5.789e-02;1.070e+00;7.502e-01;5.574e-02;1.000e+01;8.335e-01;1.097e+00;7.779e-01;-7.171e-02
21.485103000;1.070e+00;8.335e-01;6.194e-02;7.790e-01;5.790e-02;1.070e+00;7.502e-01;5.575e-02;1.000e+01;8.335e-01;1.097e+00;7.779e-01;-7.172e-02
21.496103000;1.070e+00;8.335e-01;6.209e-02;7.790e-01;5.803e-02;1.070e+00;7.502e-01;5.588e-02;1.000e+01;8.335e-01;1.097e+00;7.779e-01;-7.186e-02
21.497103000;1.070e+00;8.335e-01;6.211e-02;7.790e-01;5.805e-02;1.070e+00;7.502e-01;5.590e-02;1.000e+01;8.335e-01;1.097e+00;7.778e-01;-7.187e-02
21.501103000;1.070e+00;8.335e-01;6.216e-02;7.790e-01;5.810e-02;1.070e+00;7.502e-01;5.595e-02;1.000e+01;8.335e-01;1.097e+00;7.778e-01;-7.192e-02
21.509103000;1.070e+00;8.335e-01;6.227e-02;7.790e-01;5.819e-02;1.070e+00;7.502e-01;5.604e-02;1.000e+01;8.335e-01;1.097e+00;7.778e-01;-7.201e-02
21.510103000;1.070e+00;8.335e-01;6.228e-02;7.789e-01;5.821e-02;1.070e+00;7.502e-01;5.605e-02;1.000e+01;8.335e-01;1.097e+00;7.778e-01;-7.202e-02
21.517103000;1.070e+00;8.335e-01;6.238e-02;7.789e-01;5.829e-02;1.070e+00;7.502e-01;5.614e-02;1.000e+01;8.335e-01;1.097e+00;7.778e-01;-7.211e-02
21.518103000;1.070e+00;8.335e-01;6.239e-02;7.789e-01;5.830e-02;1.070e+00;7.501e-01;5.615e-02;1.000e+01;8.335e-01;1.097e+00;7.778e-01;-7.212e-02
21.519103000;1.070e+00;8.335e-01;6.240e-02;7.789e-01;5.832e-02;1.070e+00;7.501e-01;5.616e-02;1.000e+01;8.335e-01;1.097e+00;7.778e-01;-7.213e-02
21.520103000;1.070e+00;8.335e-01;6.242e-02;7.789e-01;5.833e-02;1.070e+00;7.501e-01;5.618e-02;1.000e+01;8.335e-01;1.097e+00;7.777e-01;-7.215e-02
21.533103000;1.070e+00;8.335e-01;6.259e-02;7.789e-01;5.849e-02;1.070e+00;7.501e-01;5.633e-02;1.000e+01;8.335e-01;1.097e+00;7.777e-01;-7.230e-02
21.534103000;1.070e+00;8.335e-01;6.260e-02;7.788e-01;5.850e-02;1.070e+00;7.501e-01;5.634e-02;1.000e+01;8.335e-01;1.097e+00;7.777e-01;-7.231e-02
