time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
20.007848000;1.020e+00;8.107e-01;3.131e-03;7.952e-01;3.071e-03;1.021e+00;1.035e+00;8.035e-01;6.126e-02;1.020e+00;7.296e-01;2.818e-03;1.000e+01;8.333e-01;-8.333e-02
20.008035000;1.019e+00;8.107e-01;2.543e-03;7.953e-01;2.495e-03;1.020e+00;1.035e+00;8.036e-01;6.072e-02;1.019e+00;7.296e-01;2.289e-03;1.000e+01;8.333e-01;-8.333e-02
20.008221000;1.019e+00;8.106e-01;2.031e-03;7.954e-01;1.993e-03;1.020e+00;1.034e+00;8.038e-01;6.025e-02;1.019e+00;7.296e-01;1.828e-03;1.000e+01;8.333e-01;-8.333e-02
20.008408000;1.019e+00;8.106e-01;1.590e-03;7.955e-01;1.560e-03;1.020e+00;1.034e+00;8.039e-01;5.984e-02;1.019e+00;7.296e-01;1.431e-03;1.000e+01;8.333e-01;-8.333e-02
20.008595000;1.019e+00;8.107e-01;1.220e-03;7.956e-01;1.197e-03;1.019e+00;1.034e+00;8.041e-01;5.951e-02;1.019e+00;7.296e-01;1.098e-03;1.000e+01;8.333e-01;-8.333e-02
20.008781000;1.019e+00;8.107e-01;9.189e-04;7.957e-01;9.019e-04;1.019e+00;1.034e+00;8.042e-01;5.925e-02;1.019e+00;7.296e-01;8.270e-04;1.000e+01;8.333e-01;-8.333e-02
20.009341000;1.019e+00;8.110e-01;4.089e-04;7.962e-01;4.014e-04;1.019e+00;1.034e+00;8.047e-01;5.882e-02;1.019e+00;7.299e-01;3.680e-04;1.000e+01;8.333e-01;-8.333e-02
20.009528000;1.019e+00;8.112e-01;3.633e-04;7.964e-01;3.567e-04;1.019e+00;1.034e+00;8.049e-01;5.880e-02;1.019e+00;7.300e-01;3.270e-04;1.000e+01;8.333e-01;-8.333e-02
20.009714000;1.019e+00;8.113e-01;3.756e-04;7.965e-01;3.687e-04;1.019e+00;1.034e+00;8.051e-01;5.884e-02;1.019e+00;7.302e-01;3.380e-04;1.000e+01;8.333e-01;-8.333e-02
20.009901000;1.019e+00;8.115e-01;4.456e-04;7.967e-01;4.374e-04;1.019e+00;1.034e+00;8.052e-01;5.893e-02;1.019e+00;7.304e-01;4.010e-04;1.000e+01;8.333e-01;-8.333e-02
20.010088000;1.019e+00;8.117e-01;5.689e-04;7.969e-01;5.585e-04;1.019e+00;1.034e+00;8.054e-01;5.907e-02;1.019e+00;7.306e-01;5.120e-04;1.000e+01;8.333e-01;-8.333e-02
20.010253000;1.019e+00;8.119e-01;7.222e-04;7.971e-01;7.090e-04;1.019e+00;1.034e+00;8.056e-01;5.924e-02;1.019e+00;7.307e-01;6.500e-04;1.000e+01;8.333e-01;-8.333e-02
20.010261000;1.019e+00;8.120e-01;7.311e-04;7.971e-01;7.177e-04;1.019e+00;1.034e+00;8.056e-01;5.925e-02;1.019e+00;7.308e-01;6.580e-04;1.000e+01;8.333e-01;-8.333e-02
20.010309000;1.019e+00;8.120e-01;7.833e-04;7.972e-01;7.690e-04;1.019e+00;1.034e+00;8.056e-01;5.931e-02;1.019e+00;7.308e-01;7.050e-04;1.000e+01;8.333e-01;-8.333e-02
20.010501000;1.019e+00;8.123e-01;1.026e-03;7.974e-01;1.007e-03;1.019e+00;1.034e+00;8.058e-01;5.956e-02;1.019e+00;7.310e-01;9.230e-04;1.000e+01;8.333e-01;-8.333e-02
20.010629000;1.019e+00;8.125e-01;1.214e-03;7.975e-01;1.192e-03;1.019e+00;1.034e+00;8.059e-01;5.976e-02;1.019e+00;7.312e-01;1.093e-03;1.000e+01;8.333e-01;-8.333e-02
20.010757000;1.019e+00;8.126e-01;1.424e-03;7.976e-01;1.398e-03;1.019e+00;1.034e+00;8.061e-01;5.998e-02;1.019e+00;7.314e-01;1.282e-03;1.000e+01;8.333e-01;-8.333e-02
20.010885000;1.019e+00;8.128e-01;1.656e-03;7.978e-01;1.625e-03;1.019e+00;1.034e+00;8.062e-01;6.022e-02;1.019e+00;7.316e-01;1.490e-03;1.000e+01;8.333e-01;-8.333e-02
20.011013000;1.019e+00;8.130e-01;1.907e-03;7.979e-01;1.871e-03;1.020e+00;1.034e+00;8.063e-01;6.047e-02;1.019e+00;7.317e-01;1.716e-03;1.000e+01;8.333e-01;-8.333e-02
20.011141000;1.019e+00;8.132e-01;2.177e-03;7.981e-01;2.136e-03;1.020e+00;1.034e+00;8.065e-01;6.075e-02;1.019e+00;7.319e-01;1.959e-03;1.000e+01;8.333e-01;-8.333e-02
20.011397000;1.019e+00;8.137e-01;2.770e-03;7.984e-01;2.718e-03;1.020e+00;1.034e+00;8.067e-01;6.135e-02;1.019e+00;7.323e-01;2.493e-03;1.000e+01;8.333e-01;-8.333e-02
20.011525000;1.019e+00;8.139e-01;3.093e-03;7.985e-01;3.035e-03;1.020e+00;1.035e+00;8.068e-01;6.168e-02;1.019e+00;7.325e-01;2.784e-03;1.000e+01;8.333e-01;-8.333e-02
20.011653000;1.019e+00;8.141e-01;3.433e-03;7.987e-01;3.368e-03;1.020e+00;1.035e+00;8.070e-01;6.202e-02;1.019e+00;7.327e-01;3.090e-03;1.000e+01;8.333e-01;-8.333e-02
20.011781000;1.019e+00;8.144e-01;3.788e-03;7.988e-01;3.715e-03;1.021e+00;1.035e+00;8.071e-01;6.237e-02;1.019e+00;7.329e-01;3.409e-03;1.000e+01;8.333e-01;-8.333e-02
20.011909000;1.020e+00;8.146e-01;4.158e-03;7.990e-01;4.078e-03;1.021e+00;1.035e+00;8.072e-01;6.274e-02;1.020e+00;7.331e-01;3.742e-03;1.000e+01;8.333e-01;-8.333e-02
20.012037000;1.020e+00;8.148e-01;4.542e-03;7.991e-01;4.455e-03;1.021e+00;1.035e+00;8.073e-01;6.313e-02;1.020e+00;7.334e-01;4.088e-03;1.000e+01;8.333e-01;-8.333e-02
20.012165000;1.020e+00;8.151e-01;4.940e-03;7.993e-01;4.844e-03;1.021e+00;1.035e+00;8.075e-01;6.352e-02;1.020e+00;7.336e-01;4.446e-03;1.000e+01;8.333e-01;-8.333e-02
20.012293000;1.020e+00;8.153e-01;5.351e-03;7.994e-01;5.247e-03;1.022e+00;1.035e+00;8.076e-01;6.393e-02;1.020e+00;7.338e-01;4.816e-03;1.000e+01;8.333e-01;-8.333e-02
20.012421000;1.020e+00;8.156e-01;5.774e-03;7.996e-01;5.661e-03;1.022e+00;1.036e+00;8.077e-01;6.435e-02;1.020e+00;7.340e-01;5.197e-03;1.000e+01;8.333e-01;-8.333e-02
20.012549000;1.020e+00;8.158e-01;6.209e-03;7.997e-01;6.086e-03;1.022e+00;1.036e+00;8.078e-01;6.478e-02;1.020e+00;7.343e-01;5.588e-03;1.000e+01;8.333e-01;-8.333e-02
20.012677000;1.020e+00;8.161e-01;6.654e-03;7.999e-01;6.522e-03;1.022e+00;1.036e+00;8.080e-01;6.522e-02;1.020e+00;7.345e-01;5.989e-03;1.000e+01;8.333e-01;-8.333e-02
20.012805000;1.020e+00;8.164e-01;7.110e-03;8.000e-01;6.968e-03;1.023e+00;1.036e+00;8.081e-01;6.568e-02;1.020e+00;7.347e-01;6.399e-03;1.000e+01;8.333e-01;-8.333e-02
20.012933000;1.021e+00;8.166e-01;7.576e-03;8.002e-01;7.423e-03;1.023e+00;1.036e+00;8.082e-01;6.614e-02;1.021e+00;7.350e-01;6.818e-03;1.000e+01;8.333e-01;-8.333e-02
20.013061000;1.021e+00;8.169e-01;8.050e-03;8.003e-01;7.887e-03;1.023e+00;1.036e+00;8.083e-01;6.660e-02;1.021e+00;7.352e-01;7.245e-03;1.000e+01;8.333e-01;-8.333e-02
20.013189000;1.021e+00;8.172e-01;8.532e-03;8.005e-01;8.358e-03;1.023e+00;1.037e+00;8.085e-01;6.708e-02;1.021e+00;7.355e-01;7.679e-03;1.000e+01;8.333e-01;-8.333e-02
20.013317000;1.021e+00;8.175e-01;9.023e-03;8.007e-01;8.838e-03;1.024e+00;1.037e+00;8.086e-01;6.756e-02;1.021e+00;7.357e-01;8.121e-03;1.000e+01;8.333e-01;-8.333e-02
20.013445000;1.021e+00;8.177e-01;9.520e-03;8.008e-01;9.323e-03;1.024e+00;1.037e+00;8.087e-01;6.805e-02;1.021e+00;7.360e-01;8.568e-03;1.000e+01;8.333e-01;-8.333e-02
20.013573000;1.021e+00;8.180e-01;1.002e-02;8.010e-01;9.816e-03;1.024e+00;1.037e+00;8.088e-01;6.855e-02;1.021e+00;7.362e-01;9.022e-03;1.000e+01;8.333e-01;-8.333e-02
20.013829000;1.022e+00;8.186e-01;1.105e-02;8.013e-01;1.081e-02;1.025e+00;1.038e+00;8.091e-01;6.956e-02;1.022e+00;7.367e-01;9.943e-03;1.000e+01;8.333e-01;-8.333e-02
20.014060000;1.022e+00;8.191e-01;1.199e-02;8.016e-01;1.173e-02;1.025e+00;1.038e+00;8.093e-01;7.048e-02;1.022e+00;7.372e-01;1.079e-02;1.000e+01;8.333e-01;-8.333e-02
20.014290000;1.022e+00;8.196e-01;1.293e-02;8.019e-01;1.265e-02;1.026e+00;1.038e+00;8.096e-01;7.141e-02;1.022e+00;7.377e-01;1.164e-02;1.000e+01;8.333e-01;-8.333e-02
20.014521000;1.022e+00;8.201e-01;1.389e-02;8.021e-01;1.359e-02;1.027e+00;1.039e+00;8.098e-01;7.235e-02;1.022e+00;7.381e-01;1.250e-02;1.000e+01;8.333e-01;-8.333e-02
20.014751000;1.023e+00;8.207e-01;1.485e-02;8.024e-01;1.452e-02;1.027e+00;1.039e+00;8.100e-01;7.329e-02;1.023e+00;7.386e-01;1.337e-02;1.000e+01;8.333e-01;-8.333e-02
20.014981000;1.023e+00;8.212e-01;1.582e-02;8.027e-01;1.546e-02;1.028e+00;1.039e+00;8.102e-01;7.424e-02;1.023e+00;7.391e-01;1.424e-02;1.000e+01;8.333e-01;-8.333e-02
20.015212000;1.023e+00;8.217e-01;1.678e-02;8.030e-01;1.640e-02;1.028e+00;1.040e+00;8.105e-01;7.518e-02;1.023e+00;7.395e-01;1.511e-02;1.000e+01;8.333e-01;-8.333e-02
20.015442000;1.024e+00;8.222e-01;1.774e-02;8.033e-01;1.734e-02;1.029e+00;1.040e+00;8.107e-01;7.612e-02;1.024e+00;7.400e-01;1.597e-02;1.000e+01;8.333e-01;-8.333e-02
20.015673000;1.024e+00;8.227e-01;1.870e-02;8.036e-01;1.826e-02;1.029e+00;1.041e+00;8.109e-01;7.705e-02;1.024e+00;7.405e-01;1.683e-02;1.000e+01;8.333e-01;-8.333e-02
20.015903000;1.024e+00;8.232e-01;1.964e-02;8.039e-01;1.918e-02;1.030e+00;1.041e+00;8.111e-01;7.798e-02;1.024e+00;7.409e-01;1.768e-02;1.000e+01;8.333e-01;-8.333e-02
20.016133000;1.024e+00;8.238e-01;2.058e-02;8.042e-01;2.009e-02;1.031e+00;1.041e+00;8.114e-01;7.889e-02;1.024e+00;7.414e-01;1.852e-02;1.000e+01;8.333e-01;-8.333e-02
20.016364000;1.025e+00;8.243e-01;2.149e-02;8.044e-01;2.098e-02;1.031e+00;1.042e+00;8.116e-01;7.979e-02;1.025e+00;7.418e-01;1.935e-02;1.000e+01;8.333e-01;-8.333e-02
20.016594000;1.025e+00;8.248e-01;2.240e-02;8.047e-01;2.185e-02;1.032e+00;1.042e+00;8.118e-01;8.067e-02;1.025e+00;7.423e-01;2.016e-02;1.000e+01;8.333e-01;-8.333e-02
20.016825000;1.025e+00;8.253e-01;2.328e-02;8.050e-01;2.271e-02;1.032e+00;1.042e+00;8.120e-01;8.154e-02;1.025e+00;7.427e-01;2.096e-02;1.000e+01;8.333e-01;-8.333e-02
20.017055000;1.025e+00;8.258e-01;2.415e-02;8.053e-01;2.355e-02;1.033e+00;1.043e+00;8.123e-01;8.239e-02;1.025e+00;7.432e-01;2.173e-02;1.000e+01;8.333e-01;-8.333e-02
20.017285000;1.026e+00;8.262e-01;2.499e-02;8.056e-01;2.437e-02;1.033e+00;1.043e+00;8.125e-01;8.321e-02;1.026e+00;7.436e-01;2.249e-02;1.000e+01;8.333e-01;-8.333e-02
20.017365000;1.026e+00;8.264e-01;2.528e-02;8.057e-01;2.464e-02;1.033e+00;1.043e+00;8.126e-01;8.349e-02;1.026e+00;7.438e-01;2.275e-02;1.000e+01;8.333e-01;-8.333e-02
20.017397000;1.026e+00;8.265e-01;2.539e-02;8.057e-01;2.475e-02;1.033e+00;1.043e+00;8.126e-01;8.360e-02;1.026e+00;7.438e-01;2.285e-02;1.000e+01;8.333e-01;-8.333e-02
20.017429000;1.026e+00;8.265e-01;2.551e-02;8.057e-01;2.486e-02;1.033e+00;1.043e+00;8.126e-01;8.372e-02;1.026e+00;7.439e-01;2.295e-02;1.000e+01;8.333e-01;-8.333e-02
20.017493000;1.026e+00;8.267e-01;2.573e-02;8.058e-01;2.508e-02;1.034e+00;1.043e+00;8.127e-01;8.394e-02;1.026e+00;7.440e-01;2.316e-02;1.000e+01;8.333e-01;-8.333e-02
20.017749000;1.026e+00;8.272e-01;2.661e-02;8.061e-01;2.594e-02;1.034e+00;1.043e+00;8.129e-01;8.480e-02;1.026e+00;7.445e-01;2.395e-02;1.000e+01;8.333e-01;-8.333e-02
20.017982000;1.026e+00;8.276e-01;2.739e-02;8.064e-01;2.668e-02;1.035e+00;1.044e+00;8.132e-01;8.556e-02;1.026e+00;7.449e-01;2.465e-02;1.000e+01;8.333e-01;-8.333e-02
20.017986000;1.026e+00;8.276e-01;2.740e-02;8.064e-01;2.670e-02;1.035e+00;1.044e+00;8.132e-01;8.557e-02;1.026e+00;7.449e-01;2.466e-02;1.000e+01;8.333e-01;-8.333e-02
20.017990000;1.026e+00;8.277e-01;2.741e-02;8.064e-01;2.671e-02;1.035e+00;1.044e+00;8.132e-01;8.558e-02;1.026e+00;7.449e-01;2.467e-02;1.000e+01;8.333e-01;-8.333e-02
20.018014000;1.026e+00;8.277e-01;2.749e-02;8.064e-01;2.678e-02;1.035e+00;1.044e+00;8.132e-01;8.566e-02;1.026e+00;7.449e-01;2.474e-02;1.000e+01;8.333e-01;-8.333e-02
20.018046000;1.026e+00;8.278e-01;2.759e-02;8.065e-01;2.688e-02;1.035e+00;1.044e+00;8.132e-01;8.576e-02;1.026e+00;7.450e-01;2.483e-02;1.000e+01;8.333e-01;-8.333e-02
20.018110000;1.026e+00;8.279e-01;2.780e-02;8.065e-01;2.708e-02;1.035e+00;1.044e+00;8.133e-01;8.596e-02;1.026e+00;7.451e-01;2.502e-02;1.000e+01;8.333e-01;-8.333e-02
20.018238000;1.027e+00;8.281e-01;2.820e-02;8.067e-01;2.747e-02;1.035e+00;1.044e+00;8.134e-01;8.636e-02;1.027e+00;7.453e-01;2.538e-02;1.000e+01;8.333e-01;-8.333e-02
20.018494000;1.027e+00;8.286e-01;2.898e-02;8.070e-01;2.822e-02;1.035e+00;1.044e+00;8.136e-01;8.712e-02;1.027e+00;7.457e-01;2.608e-02;1.000e+01;8.333e-01;-8.333e-02
20.018750000;1.027e+00;8.290e-01;2.972e-02;8.072e-01;2.893e-02;1.036e+00;1.045e+00;8.138e-01;8.784e-02;1.027e+00;7.461e-01;2.674e-02;1.000e+01;8.333e-01;-8.333e-02
20.019006000;1.027e+00;8.294e-01;3.041e-02;8.075e-01;2.961e-02;1.036e+00;1.045e+00;8.141e-01;8.852e-02;1.027e+00;7.465e-01;2.737e-02;1.000e+01;8.333e-01;-8.333e-02
20.019262000;1.027e+00;8.298e-01;3.107e-02;8.077e-01;3.024e-02;1.037e+00;1.045e+00;8.143e-01;8.917e-02;1.027e+00;7.469e-01;2.796e-02;1.000e+01;8.333e-01;-8.333e-02
20.019518000;1.028e+00;8.302e-01;3.168e-02;8.080e-01;3.083e-02;1.037e+00;1.045e+00;8.145e-01;8.977e-02;1.028e+00;7.472e-01;2.851e-02;1.000e+01;8.333e-01;-8.333e-02
20.019774000;1.028e+00;8.306e-01;3.225e-02;8.082e-01;3.138e-02;1.037e+00;1.046e+00;8.147e-01;9.033e-02;1.028e+00;7.475e-01;2.902e-02;1.000e+01;8.333e-01;-8.333e-02
20.020030000;1.028e+00;8.309e-01;3.278e-02;8.084e-01;3.189e-02;1.038e+00;1.046e+00;8.148e-01;9.085e-02;1.028e+00;7.478e-01;2.950e-02;1.000e+01;8.333e-01;-8.333e-02
20.020286000;1.028e+00;8.313e-01;3.326e-02;8.086e-01;3.235e-02;1.038e+00;1.046e+00;8.150e-01;9.133e-02;1.028e+00;7.481e-01;2.993e-02;1.000e+01;8.333e-01;-8.333e-02
20.020542000;1.028e+00;8.316e-01;3.370e-02;8.088e-01;3.278e-02;1.038e+00;1.046e+00;8.152e-01;9.176e-02;1.028e+00;7.484e-01;3.033e-02;1.000e+01;8.333e-01;-8.333e-02
20.020798000;1.028e+00;8.318e-01;3.409e-02;8.090e-01;3.316e-02;1.038e+00;1.046e+00;8.153e-01;9.215e-02;1.028e+00;7.487e-01;3.068e-02;1.000e+01;8.333e-01;-8.333e-02
20.021054000;1.028e+00;8.321e-01;3.444e-02;8.092e-01;3.349e-02;1.039e+00;1.046e+00;8.155e-01;9.250e-02;1.028e+00;7.489e-01;3.100e-02;1.000e+01;8.333e-01;-8.333e-02
20.021310000;1.028e+00;8.323e-01;3.475e-02;8.093e-01;3.379e-02;1.039e+00;1.047e+00;8.156e-01;9.281e-02;1.028e+00;7.491e-01;3.127e-02;1.000e+01;8.333e-01;-8.333e-02
20.021566000;1.028e+00;8.325e-01;3.501e-02;8.095e-01;3.404e-02;1.039e+00;1.047e+00;8.158e-01;9.307e-02;1.028e+00;7.493e-01;3.151e-02;1.000e+01;8.333e-01;-8.333e-02
20.021822000;1.029e+00;8.327e-01;3.523e-02;8.096e-01;3.425e-02;1.039e+00;1.047e+00;8.159e-01;9.330e-02;1.029e+00;7.495e-01;3.171e-02;1.000e+01;8.333e-01;-8.333e-02
20.022078000;1.029e+00;8.329e-01;3.541e-02;8.098e-01;3.442e-02;1.039e+00;1.047e+00;8.160e-01;9.348e-02;1.029e+00;7.496e-01;3.187e-02;1.000e+01;8.333e-01;-8.333e-02
20.022334000;1.029e+00;8.331e-01;3.555e-02;8.099e-01;3.456e-02;1.039e+00;1.047e+00;8.161e-01;9.362e-02;1.029e+00;7.498e-01;3.199e-02;1.000e+01;8.333e-01;-8.333e-02
20.023102000;1.029e+00;8.334e-01;3.572e-02;8.102e-01;3.472e-02;1.039e+00;1.047e+00;8.164e-01;9.383e-02;1.029e+00;7.501e-01;3.214e-02;1.000e+01;8.333e-01;-8.333e-02
20.023358000;1.029e+00;8.335e-01;3.570e-02;8.103e-01;3.470e-02;1.039e+00;1.047e+00;8.165e-01;9.382e-02;1.029e+00;7.501e-01;3.213e-02;1.000e+01;8.333e-01;-8.333e-02
20.023614000;1.029e+00;8.335e-01;3.564e-02;8.104e-01;3.465e-02;1.039e+00;1.047e+00;8.166e-01;9.378e-02;1.029e+00;7.502e-01;3.208e-02;1.000e+01;8.333e-01;-8.333e-02
20.023870000;1.029e+00;8.336e-01;3.555e-02;8.104e-01;3.456e-02;1.039e+00;1.047e+00;8.167e-01;9.370e-02;1.029e+00;7.502e-01;3.200e-02;1.000e+01;8.333e-01;-8.333e-02
20.024126000;1.029e+00;8.336e-01;3.543e-02;8.105e-01;3.444e-02;1.039e+00;1.047e+00;8.167e-01;9.360e-02;1.029e+00;7.502e-01;3.188e-02;1.000e+01;8.333e-01;-8.333e-02
20.024382000;1.028e+00;8.336e-01;3.527e-02;8.105e-01;3.429e-02;1.039e+00;1.047e+00;8.168e-01;9.346e-02;1.028e+00;7.503e-01;3.174e-02;1.000e+01;8.333e-01;-8.333e-02
20.024638000;1.028e+00;8.336e-01;3.508e-02;8.106e-01;3.411e-02;1.039e+00;1.047e+00;8.168e-01;9.329e-02;1.028e+00;7.502e-01;3.158e-02;1.000e+01;8.333e-01;-8.333e-02
20.024894000;1.028e+00;8.336e-01;3.487e-02;8.106e-01;3.391e-02;1.039e+00;1.046e+00;8.169e-01;9.310e-02;1.028e+00;7.502e-01;3.138e-02;1.000e+01;8.333e-01;-8.333e-02
20.025150000;1.028e+00;8.335e-01;3.463e-02;8.106e-01;3.367e-02;1.039e+00;1.046e+00;8.169e-01;9.287e-02;1.028e+00;7.502e-01;3.116e-02;1.000e+01;8.333e-01;-8.333e-02
20.025406000;1.028e+00;8.335e-01;3.436e-02;8.106e-01;3.342e-02;1.038e+00;1.046e+00;8.170e-01;9.263e-02;1.028e+00;7.501e-01;3.092e-02;1.000e+01;8.333e-01;-8.333e-02
20.025662000;1.028e+00;8.334e-01;3.406e-02;8.107e-01;3.313e-02;1.038e+00;1.046e+00;8.170e-01;9.236e-02;1.028e+00;7.501e-01;3.066e-02;1.000e+01;8.333e-01;-8.333e-02
20.025918000;1.028e+00;8.334e-01;3.375e-02;8.107e-01;3.283e-02;1.038e+00;1.046e+00;8.170e-01;9.206e-02;1.028e+00;7.500e-01;3.037e-02;1.000e+01;8.333e-01;-8.333e-02
20.026174000;1.028e+00;8.333e-01;3.341e-02;8.107e-01;3.250e-02;1.038e+00;1.046e+00;8.170e-01;9.175e-02;1.028e+00;7.499e-01;3.007e-02;1.000e+01;8.333e-01;-8.333e-02
20.026430000;1.028e+00;8.332e-01;3.305e-02;8.106e-01;3.216e-02;1.038e+00;1.046e+00;8.170e-01;9.142e-02;1.028e+00;7.498e-01;2.975e-02;1.000e+01;8.333e-01;-8.333e-02
20.026686000;1.028e+00;8.331e-01;3.268e-02;8.106e-01;3.180e-02;1.037e+00;1.046e+00;8.170e-01;9.107e-02;1.028e+00;7.497e-01;2.941e-02;1.000e+01;8.333e-01;-8.333e-02
20.026942000;1.028e+00;8.329e-01;3.229e-02;8.106e-01;3.142e-02;1.037e+00;1.045e+00;8.171e-01;9.070e-02;1.028e+00;7.496e-01;2.906e-02;1.000e+01;8.333e-01;-8.333e-02
20.027198000;1.027e+00;8.328e-01;3.188e-02;8.106e-01;3.103e-02;1.037e+00;1.045e+00;8.170e-01;9.032e-02;1.027e+00;7.495e-01;2.869e-02;1.000e+01;8.333e-01;-8.333e-02
20.027454000;1.027e+00;8.327e-01;3.146e-02;8.106e-01;3.063e-02;1.037e+00;1.045e+00;8.170e-01;8.993e-02;1.027e+00;7.494e-01;2.832e-02;1.000e+01;8.333e-01;-8.333e-02
20.027710000;1.027e+00;8.325e-01;3.103e-02;8.105e-01;3.021e-02;1.036e+00;1.045e+00;8.170e-01;8.952e-02;1.027e+00;7.493e-01;2.793e-02;1.000e+01;8.333e-01;-8.333e-02
20.027966000;1.027e+00;8.324e-01;3.059e-02;8.105e-01;2.979e-02;1.036e+00;1.045e+00;8.170e-01;8.910e-02;1.027e+00;7.491e-01;2.753e-02;1.000e+01;8.333e-01;-8.333e-02
20.028222000;1.027e+00;8.322e-01;3.014e-02;8.104e-01;2.935e-02;1.036e+00;1.045e+00;8.170e-01;8.868e-02;1.027e+00;7.490e-01;2.713e-02;1.000e+01;8.333e-01;-8.333e-02
20.028478000;1.027e+00;8.321e-01;2.969e-02;8.104e-01;2.891e-02;1.036e+00;1.044e+00;8.170e-01;8.825e-02;1.027e+00;7.489e-01;2.672e-02;1.000e+01;8.333e-01;-8.333e-02
20.028734000;1.027e+00;8.319e-01;2.922e-02;8.103e-01;2.847e-02;1.035e+00;1.044e+00;8.170e-01;8.781e-02;1.027e+00;7.487e-01;2.630e-02;1.000e+01;8.333e-01;-8.333e-02
20.028990000;1.026e+00;8.317e-01;2.876e-02;8.103e-01;2.801e-02;1.035e+00;1.044e+00;8.169e-01;8.737e-02;1.026e+00;7.486e-01;2.588e-02;1.000e+01;8.333e-01;-8.333e-02
20.029246000;1.026e+00;8.315e-01;2.828e-02;8.102e-01;2.756e-02;1.035e+00;1.044e+00;8.169e-01;8.692e-02;1.026e+00;7.484e-01;2.546e-02;1.000e+01;8.333e-01;-8.333e-02
20.029502000;1.026e+00;8.314e-01;2.781e-02;8.102e-01;2.710e-02;1.035e+00;1.044e+00;8.169e-01;8.647e-02;1.026e+00;7.482e-01;2.503e-02;1.000e+01;8.333e-01;-8.333e-02
20.029758000;1.026e+00;8.312e-01;2.734e-02;8.101e-01;2.664e-02;1.034e+00;1.044e+00;8.169e-01;8.602e-02;1.026e+00;7.481e-01;2.460e-02;1.000e+01;8.333e-01;-8.333e-02
20.030014000;1.026e+00;8.310e-01;2.687e-02;8.101e-01;2.619e-02;1.034e+00;1.043e+00;8.168e-01;8.557e-02;1.026e+00;7.479e-01;2.418e-02;1.000e+01;8.333e-01;-8.333e-02
20.030270000;1.026e+00;8.308e-01;2.639e-02;8.100e-01;2.573e-02;1.034e+00;1.043e+00;8.168e-01;8.513e-02;1.026e+00;7.478e-01;2.375e-02;1.000e+01;8.333e-01;-8.333e-02
20.030526000;1.026e+00;8.307e-01;2.592e-02;8.099e-01;2.528e-02;1.033e+00;1.043e+00;8.168e-01;8.468e-02;1.026e+00;7.476e-01;2.333e-02;1.000e+01;8.333e-01;-8.333e-02
20.030782000;1.025e+00;8.305e-01;2.546e-02;8.099e-01;2.483e-02;1.033e+00;1.043e+00;8.167e-01;8.424e-02;1.025e+00;7.474e-01;2.291e-02;1.000e+01;8.333e-01;-8.333e-02
20.031038000;1.025e+00;8.303e-01;2.500e-02;8.098e-01;2.438e-02;1.033e+00;1.043e+00;8.167e-01;8.380e-02;1.025e+00;7.473e-01;2.250e-02;1.000e+01;8.333e-01;-8.333e-02
20.031294000;1.025e+00;8.301e-01;2.454e-02;8.097e-01;2.394e-02;1.033e+00;1.042e+00;8.167e-01;8.336e-02;1.025e+00;7.471e-01;2.209e-02;1.000e+01;8.333e-01;-8.333e-02
20.031550000;1.025e+00;8.299e-01;2.409e-02;8.097e-01;2.350e-02;1.032e+00;1.042e+00;8.166e-01;8.293e-02;1.025e+00;7.469e-01;2.168e-02;1.000e+01;8.333e-01;-8.333e-02
20.031806000;1.025e+00;8.298e-01;2.365e-02;8.096e-01;2.307e-02;1.032e+00;1.042e+00;8.166e-01;8.251e-02;1.025e+00;7.468e-01;2.128e-02;1.000e+01;8.333e-01;-8.333e-02
20.032062000;1.025e+00;8.296e-01;2.321e-02;8.095e-01;2.265e-02;1.032e+00;1.042e+00;8.165e-01;8.210e-02;1.025e+00;7.466e-01;2.089e-02;1.000e+01;8.333e-01;-8.333e-02
20.032318000;1.025e+00;8.294e-01;2.279e-02;8.095e-01;2.224e-02;1.031e+00;1.042e+00;8.165e-01;8.169e-02;1.025e+00;7.465e-01;2.051e-02;1.000e+01;8.333e-01;-8.333e-02
20.032574000;1.025e+00;8.292e-01;2.237e-02;8.094e-01;2.183e-02;1.031e+00;1.042e+00;8.165e-01;8.129e-02;1.025e+00;7.463e-01;2.013e-02;1.000e+01;8.333e-01;-8.333e-02
20.032830000;1.024e+00;8.291e-01;2.196e-02;8.094e-01;2.144e-02;1.031e+00;1.041e+00;8.164e-01;8.090e-02;1.024e+00;7.462e-01;1.977e-02;1.000e+01;8.333e-01;-8.333e-02
20.033086000;1.024e+00;8.289e-01;2.156e-02;8.093e-01;2.105e-02;1.031e+00;1.041e+00;8.164e-01;8.052e-02;1.024e+00;7.460e-01;1.941e-02;1.000e+01;8.333e-01;-8.333e-02
