time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu
20.281177000;1.032e+00;7.147e-01;1.667e-05;6.929e-01;1.615e-05;1.032e+00;1.044e+00;7.021e-01;4.529e-02;1.032e+00;6.433e-01;1.500e-05;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.282177000;1.031e+00;7.157e-01;4.778e-05;6.939e-01;4.631e-05;1.031e+00;1.044e+00;7.031e-01;4.544e-02;1.031e+00;6.441e-01;4.300e-05;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.288177000;1.031e+00;7.215e-01;2.389e-04;6.998e-01;2.317e-04;1.031e+00;1.044e+00;7.089e-01;4.630e-02;1.031e+00;6.493e-01;2.150e-04;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.292177000;1.031e+00;7.254e-01;3.722e-04;7.037e-01;3.611e-04;1.031e+00;1.044e+00;7.128e-01;4.689e-02;1.031e+00;6.528e-01;3.350e-04;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.296177000;1.031e+00;7.292e-01;5.100e-04;7.076e-01;4.949e-04;1.031e+00;1.044e+00;7.167e-01;4.748e-02;1.031e+00;6.563e-01;4.590e-04;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.297177000;1.031e+00;7.302e-01;5.456e-04;7.086e-01;5.294e-04;1.031e+00;1.044e+00;7.177e-01;4.763e-02;1.031e+00;6.572e-01;4.910e-04;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.298177000;1.030e+00;7.312e-01;5.811e-04;7.096e-01;5.639e-04;1.031e+00;1.044e+00;7.186e-01;4.778e-02;1.030e+00;6.581e-01;5.230e-04;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.300177000;1.030e+00;7.331e-01;6.522e-04;7.115e-01;6.330e-04;1.031e+00;1.044e+00;7.206e-01;4.808e-02;1.030e+00;6.598e-01;5.870e-04;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.301177000;1.030e+00;7.341e-01;6.889e-04;7.125e-01;6.686e-04;1.030e+00;1.044e+00;7.216e-01;4.823e-02;1.030e+00;6.607e-01;6.200e-04;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.304177000;1.030e+00;7.370e-01;7.989e-04;7.155e-01;7.755e-04;1.030e+00;1.044e+00;7.245e-01;4.869e-02;1.030e+00;6.633e-01;7.190e-04;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.305177000;1.030e+00;7.380e-01;8.367e-04;7.164e-01;8.123e-04;1.030e+00;1.043e+00;7.255e-01;4.884e-02;1.030e+00;6.642e-01;7.530e-04;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.309177000;1.030e+00;7.419e-01;9.878e-04;7.204e-01;9.592e-04;1.030e+00;1.043e+00;7.294e-01;4.945e-02;1.030e+00;6.677e-01;8.890e-04;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.313177000;1.030e+00;7.457e-01;1.144e-03;7.243e-01;1.112e-03;1.030e+00;1.043e+00;7.333e-01;5.008e-02;1.030e+00;6.712e-01;1.030e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.314177000;1.029e+00;7.467e-01;1.184e-03;7.253e-01;1.151e-03;1.030e+00;1.043e+00;7.343e-01;5.024e-02;1.029e+00;6.720e-01;1.066e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.315177000;1.029e+00;7.477e-01;1.224e-03;7.263e-01;1.189e-03;1.030e+00;1.043e+00;7.352e-01;5.039e-02;1.029e+00;6.729e-01;1.102e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.320177000;1.029e+00;7.525e-01;1.428e-03;7.312e-01;1.387e-03;1.030e+00;1.043e+00;7.401e-01;5.119e-02;1.029e+00;6.773e-01;1.285e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.321177000;1.029e+00;7.535e-01;1.470e-03;7.322e-01;1.428e-03;1.029e+00;1.043e+00;7.411e-01;5.135e-02;1.029e+00;6.781e-01;1.323e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.324177000;1.029e+00;7.564e-01;1.596e-03;7.352e-01;1.551e-03;1.029e+00;1.043e+00;7.441e-01;5.183e-02;1.029e+00;6.808e-01;1.436e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.327177000;1.029e+00;7.593e-01;1.724e-03;7.382e-01;1.676e-03;1.029e+00;1.043e+00;7.470e-01;5.232e-02;1.029e+00;6.834e-01;1.552e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.328177000;1.029e+00;7.603e-01;1.769e-03;7.391e-01;1.720e-03;1.029e+00;1.043e+00;7.480e-01;5.248e-02;1.029e+00;6.843e-01;1.592e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.329177000;1.029e+00;7.613e-01;1.812e-03;7.401e-01;1.762e-03;1.029e+00;1.043e+00;7.490e-01;5.265e-02;1.029e+00;6.851e-01;1.631e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.330177000;1.028e+00;7.622e-01;1.857e-03;7.411e-01;1.805e-03;1.029e+00;1.043e+00;7.499e-01;5.281e-02;1.028e+00;6.860e-01;1.671e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.331177000;1.028e+00;7.632e-01;1.900e-03;7.421e-01;1.847e-03;1.029e+00;1.042e+00;7.509e-01;5.298e-02;1.028e+00;6.869e-01;1.710e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.333097000;1.028e+00;7.651e-01;1.987e-03;7.440e-01;1.932e-03;1.029e+00;1.042e+00;7.528e-01;5.329e-02;1.028e+00;6.886e-01;1.788e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.340937000;1.028e+00;7.727e-01;2.347e-03;7.518e-01;2.283e-03;1.029e+00;1.042e+00;7.605e-01;5.461e-02;1.028e+00;6.954e-01;2.112e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.341937000;1.028e+00;7.737e-01;2.393e-03;7.528e-01;2.329e-03;1.028e+00;1.042e+00;7.615e-01;5.478e-02;1.028e+00;6.963e-01;2.154e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.345937000;1.028e+00;7.776e-01;2.586e-03;7.567e-01;2.516e-03;1.028e+00;1.042e+00;7.654e-01;5.546e-02;1.028e+00;6.998e-01;2.327e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.346937000;1.027e+00;7.785e-01;2.633e-03;7.577e-01;2.563e-03;1.028e+00;1.042e+00;7.664e-01;5.563e-02;1.027e+00;7.007e-01;2.370e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.348937000;1.027e+00;7.805e-01;2.731e-03;7.597e-01;2.658e-03;1.028e+00;1.042e+00;7.684e-01;5.598e-02;1.027e+00;7.024e-01;2.458e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.353937000;1.027e+00;7.853e-01;2.980e-03;7.647e-01;2.902e-03;1.028e+00;1.042e+00;7.733e-01;5.685e-02;1.027e+00;7.068e-01;2.682e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.354937000;1.027e+00;7.863e-01;3.031e-03;7.657e-01;2.952e-03;1.028e+00;1.042e+00;7.743e-01;5.702e-02;1.027e+00;7.077e-01;2.728e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.355937000;1.027e+00;7.873e-01;3.082e-03;7.667e-01;3.002e-03;1.028e+00;1.042e+00;7.753e-01;5.720e-02;1.027e+00;7.086e-01;2.774e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.356937000;1.027e+00;7.883e-01;3.133e-03;7.677e-01;3.052e-03;1.028e+00;1.041e+00;7.762e-01;5.738e-02;1.027e+00;7.094e-01;2.820e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.360937000;1.027e+00;7.921e-01;3.340e-03;7.717e-01;3.254e-03;1.028e+00;1.041e+00;7.802e-01;5.809e-02;1.027e+00;7.129e-01;3.006e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.361937000;1.026e+00;7.931e-01;3.392e-03;7.726e-01;3.305e-03;1.028e+00;1.041e+00;7.812e-01;5.826e-02;1.026e+00;7.138e-01;3.053e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.362937000;1.026e+00;7.941e-01;3.446e-03;7.736e-01;3.357e-03;1.027e+00;1.041e+00;7.821e-01;5.844e-02;1.026e+00;7.147e-01;3.101e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.376937000;1.026e+00;8.077e-01;4.211e-03;7.876e-01;4.106e-03;1.027e+00;1.041e+00;7.960e-01;6.100e-02;1.026e+00;7.269e-01;3.790e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.377937000;1.025e+00;8.087e-01;4.268e-03;7.886e-01;4.162e-03;1.027e+00;1.041e+00;7.969e-01;6.118e-02;1.025e+00;7.278e-01;3.841e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.378937000;1.025e+00;8.097e-01;4.324e-03;7.896e-01;4.217e-03;1.027e+00;1.041e+00;7.979e-01;6.137e-02;1.025e+00;7.287e-01;3.892e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.381937000;1.025e+00;8.126e-01;4.497e-03;7.926e-01;4.386e-03;1.027e+00;1.041e+00;8.009e-01;6.193e-02;1.025e+00;7.313e-01;4.047e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.382937000;1.025e+00;8.135e-01;4.554e-03;7.936e-01;4.443e-03;1.027e+00;1.040e+00;8.019e-01;6.212e-02;1.025e+00;7.322e-01;4.099e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.383937000;1.025e+00;8.145e-01;4.613e-03;7.946e-01;4.500e-03;1.026e+00;1.040e+00;8.029e-01;6.231e-02;1.025e+00;7.331e-01;4.152e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.392969000;1.025e+00;8.233e-01;5.150e-03;8.036e-01;5.027e-03;1.026e+00;1.040e+00;8.118e-01;6.403e-02;1.025e+00;7.410e-01;4.635e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.393481000;1.024e+00;8.238e-01;5.181e-03;8.041e-01;5.057e-03;1.026e+00;1.040e+00;8.123e-01;6.413e-02;1.024e+00;7.414e-01;4.663e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.404481000;1.024e+00;8.345e-01;5.867e-03;8.151e-01;5.731e-03;1.026e+00;1.040e+00;8.232e-01;6.628e-02;1.024e+00;7.510e-01;5.280e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.405481000;1.024e+00;8.355e-01;5.930e-03;8.161e-01;5.793e-03;1.025e+00;1.040e+00;8.242e-01;6.647e-02;1.024e+00;7.519e-01;5.337e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.407961000;1.024e+00;8.379e-01;6.089e-03;8.186e-01;5.949e-03;1.025e+00;1.040e+00;8.266e-01;6.697e-02;1.024e+00;7.541e-01;5.480e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.408089000;1.024e+00;8.380e-01;6.098e-03;8.187e-01;5.958e-03;1.025e+00;1.039e+00;8.267e-01;6.699e-02;1.024e+00;7.542e-01;5.488e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.408345000;1.024e+00;8.382e-01;6.114e-03;8.190e-01;5.974e-03;1.025e+00;1.039e+00;8.270e-01;6.704e-02;1.024e+00;7.544e-01;5.503e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.408601000;1.023e+00;8.385e-01;6.131e-03;8.192e-01;5.990e-03;1.025e+00;1.039e+00;8.272e-01;6.709e-02;1.023e+00;7.546e-01;5.518e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.408767000;1.023e+00;8.386e-01;6.141e-03;8.194e-01;6.000e-03;1.025e+00;1.039e+00;8.274e-01;6.713e-02;1.023e+00;7.548e-01;5.527e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.412599000;1.023e+00;8.424e-01;6.391e-03;8.232e-01;6.246e-03;1.025e+00;1.039e+00;8.312e-01;6.790e-02;1.023e+00;7.581e-01;5.752e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.423111000;1.023e+00;8.526e-01;7.097e-03;8.338e-01;6.940e-03;1.025e+00;1.039e+00;8.416e-01;7.004e-02;1.023e+00;7.673e-01;6.387e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.424111000;1.022e+00;8.535e-01;7.166e-03;8.348e-01;7.008e-03;1.025e+00;1.039e+00;8.426e-01;7.024e-02;1.022e+00;7.682e-01;6.449e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.426111000;1.022e+00;8.555e-01;7.303e-03;8.368e-01;7.144e-03;1.025e+00;1.039e+00;8.446e-01;7.066e-02;1.022e+00;7.699e-01;6.573e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.427111000;1.022e+00;8.565e-01;7.372e-03;8.378e-01;7.212e-03;1.024e+00;1.039e+00;8.456e-01;7.086e-02;1.022e+00;7.708e-01;6.635e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.431967000;1.022e+00;8.612e-01;7.713e-03;8.427e-01;7.548e-03;1.024e+00;1.039e+00;8.504e-01;7.188e-02;1.022e+00;7.751e-01;6.942e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.432982000;1.022e+00;8.622e-01;7.784e-03;8.437e-01;7.618e-03;1.024e+00;1.039e+00;8.514e-01;7.209e-02;1.022e+00;7.759e-01;7.006e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.433494000;1.022e+00;8.626e-01;7.821e-03;8.442e-01;7.654e-03;1.024e+00;1.039e+00;8.519e-01;7.220e-02;1.022e+00;7.764e-01;7.039e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.434494000;1.022e+00;8.636e-01;7.891e-03;8.452e-01;7.723e-03;1.024e+00;1.038e+00;8.529e-01;7.241e-02;1.022e+00;7.772e-01;7.102e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.436494000;1.022e+00;8.655e-01;8.030e-03;8.472e-01;7.860e-03;1.024e+00;1.038e+00;8.548e-01;7.282e-02;1.022e+00;7.790e-01;7.227e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.438494000;1.022e+00;8.674e-01;8.169e-03;8.491e-01;7.997e-03;1.024e+00;1.038e+00;8.567e-01;7.323e-02;1.022e+00;7.806e-01;7.352e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.439494000;1.021e+00;8.683e-01;8.239e-03;8.500e-01;8.066e-03;1.024e+00;1.038e+00;8.576e-01;7.342e-02;1.021e+00;7.814e-01;7.415e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.442494000;1.021e+00;8.708e-01;8.453e-03;8.527e-01;8.277e-03;1.024e+00;1.038e+00;8.602e-01;7.401e-02;1.021e+00;7.838e-01;7.608e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.443494000;1.021e+00;8.717e-01;8.528e-03;8.535e-01;8.350e-03;1.024e+00;1.038e+00;8.611e-01;7.421e-02;1.021e+00;7.845e-01;7.675e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.446494000;1.021e+00;8.740e-01;8.762e-03;8.559e-01;8.581e-03;1.024e+00;1.038e+00;8.635e-01;7.478e-02;1.021e+00;7.866e-01;7.886e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.447494000;1.021e+00;8.748e-01;8.844e-03;8.567e-01;8.662e-03;1.024e+00;1.038e+00;8.642e-01;7.496e-02;1.021e+00;7.873e-01;7.960e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.452494000;1.021e+00;8.781e-01;9.290e-03;8.601e-01;9.100e-03;1.024e+00;1.038e+00;8.675e-01;7.588e-02;1.021e+00;7.903e-01;8.361e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.455494000;1.021e+00;8.798e-01;9.584e-03;8.618e-01;9.389e-03;1.024e+00;1.038e+00;8.692e-01;7.641e-02;1.021e+00;7.918e-01;8.626e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.456494000;1.021e+00;8.803e-01;9.687e-03;8.623e-01;9.489e-03;1.024e+00;1.038e+00;8.697e-01;7.658e-02;1.021e+00;7.923e-01;8.718e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.459020000;1.021e+00;8.815e-01;9.956e-03;8.636e-01;9.753e-03;1.024e+00;1.038e+00;8.709e-01;7.701e-02;1.021e+00;7.934e-01;8.960e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.459116000;1.021e+00;8.816e-01;9.966e-03;8.636e-01;9.762e-03;1.024e+00;1.038e+00;8.710e-01;7.703e-02;1.021e+00;7.934e-01;8.969e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.460012000;1.021e+00;8.820e-01;1.006e-02;8.640e-01;9.859e-03;1.024e+00;1.038e+00;8.713e-01;7.717e-02;1.021e+00;7.938e-01;9.058e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.464012000;1.021e+00;8.835e-01;1.052e-02;8.654e-01;1.031e-02;1.024e+00;1.038e+00;8.728e-01;7.782e-02;1.021e+00;7.951e-01;9.469e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.466012000;1.021e+00;8.841e-01;1.076e-02;8.660e-01;1.054e-02;1.024e+00;1.038e+00;8.733e-01;7.813e-02;1.021e+00;7.957e-01;9.684e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.468012000;1.021e+00;8.846e-01;1.100e-02;8.665e-01;1.078e-02;1.024e+00;1.038e+00;8.738e-01;7.843e-02;1.021e+00;7.961e-01;9.904e-03;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.470012000;1.021e+00;8.850e-01;1.126e-02;8.669e-01;1.102e-02;1.024e+00;1.038e+00;8.741e-01;7.872e-02;1.021e+00;7.965e-01;1.013e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.471012000;1.021e+00;8.852e-01;1.138e-02;8.671e-01;1.115e-02;1.024e+00;1.038e+00;8.743e-01;7.886e-02;1.021e+00;7.967e-01;1.024e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.472012000;1.021e+00;8.854e-01;1.151e-02;8.672e-01;1.127e-02;1.024e+00;1.038e+00;8.744e-01;7.900e-02;1.021e+00;7.968e-01;1.036e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.473012000;1.021e+00;8.855e-01;1.164e-02;8.673e-01;1.140e-02;1.024e+00;1.038e+00;8.745e-01;7.914e-02;1.021e+00;7.970e-01;1.048e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.474012000;1.021e+00;8.856e-01;1.177e-02;8.674e-01;1.153e-02;1.025e+00;1.039e+00;8.746e-01;7.928e-02;1.021e+00;7.971e-01;1.059e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.478729000;1.021e+00;8.860e-01;1.240e-02;8.675e-01;1.214e-02;1.025e+00;1.039e+00;8.747e-01;7.989e-02;1.021e+00;7.974e-01;1.116e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.480009000;1.021e+00;8.860e-01;1.257e-02;8.675e-01;1.231e-02;1.025e+00;1.039e+00;8.747e-01;8.004e-02;1.021e+00;7.974e-01;1.132e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.480521000;1.021e+00;8.860e-01;1.265e-02;8.675e-01;1.238e-02;1.025e+00;1.039e+00;8.746e-01;8.011e-02;1.021e+00;7.974e-01;1.138e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.480777000;1.021e+00;8.860e-01;1.268e-02;8.675e-01;1.242e-02;1.025e+00;1.039e+00;8.746e-01;8.014e-02;1.021e+00;7.974e-01;1.141e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.481033000;1.021e+00;8.859e-01;1.272e-02;8.674e-01;1.245e-02;1.025e+00;1.039e+00;8.746e-01;8.017e-02;1.021e+00;7.974e-01;1.144e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.484166000;1.021e+00;8.858e-01;1.315e-02;8.672e-01;1.288e-02;1.025e+00;1.039e+00;8.743e-01;8.054e-02;1.021e+00;7.973e-01;1.184e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.485166000;1.022e+00;8.858e-01;1.330e-02;8.671e-01;1.302e-02;1.026e+00;1.039e+00;8.742e-01;8.066e-02;1.022e+00;7.972e-01;1.197e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.490166000;1.022e+00;8.855e-01;1.401e-02;8.666e-01;1.371e-02;1.026e+00;1.039e+00;8.737e-01;8.126e-02;1.022e+00;7.970e-01;1.261e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.491166000;1.022e+00;8.855e-01;1.415e-02;8.665e-01;1.385e-02;1.026e+00;1.040e+00;8.736e-01;8.138e-02;1.022e+00;7.969e-01;1.274e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.494166000;1.022e+00;8.854e-01;1.457e-02;8.663e-01;1.426e-02;1.026e+00;1.040e+00;8.733e-01;8.174e-02;1.022e+00;7.968e-01;1.311e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.495166000;1.022e+00;8.854e-01;1.471e-02;8.662e-01;1.439e-02;1.026e+00;1.040e+00;8.733e-01;8.185e-02;1.022e+00;7.968e-01;1.324e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.496166000;1.022e+00;8.854e-01;1.484e-02;8.662e-01;1.452e-02;1.027e+00;1.040e+00;8.732e-01;8.197e-02;1.022e+00;7.968e-01;1.336e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.498166000;1.022e+00;8.854e-01;1.511e-02;8.661e-01;1.478e-02;1.027e+00;1.040e+00;8.731e-01;8.221e-02;1.022e+00;7.968e-01;1.359e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.500700000;1.022e+00;8.854e-01;1.543e-02;8.661e-01;1.509e-02;1.027e+00;1.040e+00;8.731e-01;8.251e-02;1.022e+00;7.969e-01;1.388e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.501212000;1.022e+00;8.855e-01;1.549e-02;8.661e-01;1.515e-02;1.027e+00;1.040e+00;8.731e-01;8.257e-02;1.022e+00;7.969e-01;1.394e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.502236000;1.022e+00;8.855e-01;1.562e-02;8.661e-01;1.528e-02;1.027e+00;1.040e+00;8.731e-01;8.269e-02;1.022e+00;7.970e-01;1.406e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.503260000;1.022e+00;8.856e-01;1.574e-02;8.662e-01;1.540e-02;1.027e+00;1.040e+00;8.731e-01;8.281e-02;1.022e+00;7.970e-01;1.417e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.505260000;1.022e+00;8.858e-01;1.598e-02;8.663e-01;1.563e-02;1.027e+00;1.040e+00;8.732e-01;8.305e-02;1.022e+00;7.972e-01;1.438e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.506260000;1.023e+00;8.859e-01;1.609e-02;8.664e-01;1.574e-02;1.027e+00;1.040e+00;8.733e-01;8.316e-02;1.023e+00;7.973e-01;1.448e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.508260000;1.023e+00;8.861e-01;1.632e-02;8.665e-01;1.596e-02;1.027e+00;1.040e+00;8.734e-01;8.340e-02;1.023e+00;7.975e-01;1.468e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.509260000;1.023e+00;8.862e-01;1.642e-02;8.666e-01;1.606e-02;1.028e+00;1.040e+00;8.735e-01;8.351e-02;1.023e+00;7.976e-01;1.478e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.511260000;1.023e+00;8.864e-01;1.664e-02;8.668e-01;1.627e-02;1.028e+00;1.040e+00;8.737e-01;8.374e-02;1.023e+00;7.978e-01;1.498e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.512260000;1.023e+00;8.865e-01;1.675e-02;8.669e-01;1.637e-02;1.028e+00;1.041e+00;8.738e-01;8.386e-02;1.023e+00;7.979e-01;1.507e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.518260000;1.023e+00;8.873e-01;1.737e-02;8.675e-01;1.698e-02;1.028e+00;1.041e+00;8.744e-01;8.453e-02;1.023e+00;7.986e-01;1.563e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.526260000;1.023e+00;8.881e-01;1.819e-02;8.681e-01;1.778e-02;1.028e+00;1.041e+00;8.749e-01;8.538e-02;1.023e+00;7.992e-01;1.637e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.527260000;1.023e+00;8.881e-01;1.830e-02;8.681e-01;1.788e-02;1.029e+00;1.041e+00;8.749e-01;8.548e-02;1.023e+00;7.993e-01;1.647e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.530260000;1.023e+00;8.882e-01;1.861e-02;8.682e-01;1.819e-02;1.029e+00;1.041e+00;8.749e-01;8.579e-02;1.023e+00;7.994e-01;1.675e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.531260000;1.023e+00;8.883e-01;1.872e-02;8.681e-01;1.830e-02;1.029e+00;1.041e+00;8.749e-01;8.589e-02;1.023e+00;7.994e-01;1.685e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.532260000;1.023e+00;8.883e-01;1.883e-02;8.681e-01;1.840e-02;1.029e+00;1.041e+00;8.749e-01;8.598e-02;1.023e+00;7.995e-01;1.695e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.534260000;1.023e+00;8.883e-01;1.905e-02;8.681e-01;1.862e-02;1.029e+00;1.041e+00;8.748e-01;8.618e-02;1.023e+00;7.995e-01;1.714e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.536260000;1.023e+00;8.883e-01;1.927e-02;8.680e-01;1.883e-02;1.029e+00;1.041e+00;8.747e-01;8.638e-02;1.023e+00;7.995e-01;1.734e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.537260000;1.023e+00;8.883e-01;1.938e-02;8.679e-01;1.894e-02;1.029e+00;1.042e+00;8.747e-01;8.647e-02;1.023e+00;7.994e-01;1.744e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.539260000;1.023e+00;8.882e-01;1.961e-02;8.678e-01;1.916e-02;1.029e+00;1.042e+00;8.745e-01;8.666e-02;1.023e+00;7.994e-01;1.765e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
20.540260000;1.024e+00;8.882e-01;1.972e-02;8.677e-01;1.927e-02;1.029e+00;1.042e+00;8.744e-01;8.676e-02;1.024e+00;7.993e-01;1.775e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
