time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
30.009896000;1.063e+00;4.465e-01;-3.521e-01;4.200e-01;-3.312e-01;1.063e+00;4.201e-01;-3.310e-01;1.063e+00;1.786e-02;-1.409e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.009994000;1.064e+00;4.466e-01;-3.523e-01;4.199e-01;-3.312e-01;1.063e+00;4.200e-01;-3.310e-01;1.064e+00;1.786e-02;-1.409e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.009994000;1.064e+00;4.466e-01;-3.523e-01;4.199e-01;-3.312e-01;1.063e+00;4.200e-01;-3.310e-01;1.064e+00;1.786e-02;-1.409e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010026000;1.064e+00;4.466e-01;-3.523e-01;4.198e-01;-3.312e-01;1.063e+00;4.200e-01;-3.310e-01;1.064e+00;1.786e-02;-1.409e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010122000;1.064e+00;4.464e-01;-3.523e-01;4.197e-01;-3.312e-01;1.063e+00;4.198e-01;-3.310e-01;1.064e+00;1.786e-02;-1.409e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.011018000;1.064e+00;4.453e-01;-3.523e-01;4.186e-01;-3.312e-01;1.063e+00;4.188e-01;-3.310e-01;1.064e+00;1.781e-02;-1.409e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.011146000;1.064e+00;4.451e-01;-3.522e-01;4.185e-01;-3.311e-01;1.063e+00;4.186e-01;-3.310e-01;1.064e+00;1.780e-02;-1.409e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.011658000;1.064e+00;4.444e-01;-3.522e-01;4.178e-01;-3.311e-01;1.063e+00;4.180e-01;-3.310e-01;1.064e+00;1.778e-02;-1.409e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.011914000;1.064e+00;4.441e-01;-3.522e-01;4.175e-01;-3.311e-01;1.063e+00;4.176e-01;-3.309e-01;1.064e+00;1.776e-02;-1.409e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.013450000;1.064e+00;4.420e-01;-3.521e-01;4.155e-01;-3.311e-01;1.063e+00;4.157e-01;-3.309e-01;1.064e+00;1.768e-02;-1.409e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.013706000;1.064e+00;4.417e-01;-3.521e-01;4.152e-01;-3.310e-01;1.063e+00;4.154e-01;-3.309e-01;1.064e+00;1.767e-02;-1.408e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.013962000;1.064e+00;4.413e-01;-3.521e-01;4.149e-01;-3.310e-01;1.063e+00;4.151e-01;-3.308e-01;1.064e+00;1.765e-02;-1.408e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.015754000;1.064e+00;4.390e-01;-3.520e-01;4.127e-01;-3.310e-01;1.063e+00;4.128e-01;-3.308e-01;1.064e+00;1.756e-02;-1.408e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.016173000;1.064e+00;4.384e-01;-3.520e-01;4.122e-01;-3.309e-01;1.063e+00;4.123e-01;-3.308e-01;1.064e+00;1.754e-02;-1.408e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.016429000;1.064e+00;4.381e-01;-3.520e-01;4.119e-01;-3.309e-01;1.063e+00;4.120e-01;-3.308e-01;1.064e+00;1.752e-02;-1.408e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.016685000;1.064e+00;4.378e-01;-3.520e-01;4.116e-01;-3.309e-01;1.063e+00;4.117e-01;-3.307e-01;1.064e+00;1.751e-02;-1.408e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.018221000;1.064e+00;4.359e-01;-3.519e-01;4.098e-01;-3.309e-01;1.063e+00;4.099e-01;-3.307e-01;1.064e+00;1.743e-02;-1.408e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.018733000;1.064e+00;4.352e-01;-3.519e-01;4.092e-01;-3.309e-01;1.063e+00;4.093e-01;-3.307e-01;1.064e+00;1.741e-02;-1.408e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.019245000;1.064e+00;4.346e-01;-3.519e-01;4.086e-01;-3.308e-01;1.063e+00;4.088e-01;-3.307e-01;1.064e+00;1.739e-02;-1.408e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.020269000;1.064e+00;4.335e-01;-3.519e-01;4.075e-01;-3.308e-01;1.063e+00;4.077e-01;-3.307e-01;1.064e+00;1.734e-02;-1.408e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.020781000;1.064e+00;4.329e-01;-3.518e-01;4.070e-01;-3.308e-01;1.063e+00;4.072e-01;-3.306e-01;1.064e+00;1.732e-02;-1.407e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.021805000;1.064e+00;4.318e-01;-3.518e-01;4.060e-01;-3.308e-01;1.063e+00;4.061e-01;-3.306e-01;1.064e+00;1.727e-02;-1.407e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.022829000;1.064e+00;4.308e-01;-3.518e-01;4.050e-01;-3.308e-01;1.063e+00;4.052e-01;-3.306e-01;1.064e+00;1.723e-02;-1.407e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.023341000;1.064e+00;4.303e-01;-3.518e-01;4.046e-01;-3.307e-01;1.063e+00;4.047e-01;-3.306e-01;1.064e+00;1.721e-02;-1.407e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.023853000;1.064e+00;4.298e-01;-3.518e-01;4.041e-01;-3.307e-01;1.063e+00;4.043e-01;-3.306e-01;1.064e+00;1.719e-02;-1.407e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.024365000;1.064e+00;4.293e-01;-3.518e-01;4.037e-01;-3.307e-01;1.063e+00;4.038e-01;-3.305e-01;1.064e+00;1.717e-02;-1.407e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.026413000;1.064e+00;4.276e-01;-3.517e-01;4.021e-01;-3.307e-01;1.063e+00;4.022e-01;-3.305e-01;1.064e+00;1.710e-02;-1.407e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.026925000;1.064e+00;4.272e-01;-3.517e-01;4.017e-01;-3.306e-01;1.063e+00;4.018e-01;-3.305e-01;1.064e+00;1.709e-02;-1.407e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.027949000;1.064e+00;4.264e-01;-3.517e-01;4.009e-01;-3.306e-01;1.063e+00;4.011e-01;-3.305e-01;1.064e+00;1.706e-02;-1.407e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.028461000;1.064e+00;4.261e-01;-3.517e-01;4.006e-01;-3.306e-01;1.063e+00;4.007e-01;-3.304e-01;1.064e+00;1.704e-02;-1.407e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.028973000;1.064e+00;4.257e-01;-3.516e-01;4.003e-01;-3.306e-01;1.063e+00;4.004e-01;-3.304e-01;1.064e+00;1.703e-02;-1.406e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.029485000;1.064e+00;4.254e-01;-3.516e-01;3.999e-01;-3.306e-01;1.063e+00;4.001e-01;-3.304e-01;1.064e+00;1.701e-02;-1.406e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.031385000;1.064e+00;4.242e-01;-3.516e-01;3.988e-01;-3.306e-01;1.063e+00;3.990e-01;-3.304e-01;1.064e+00;1.697e-02;-1.406e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.032285000;1.064e+00;4.237e-01;-3.515e-01;3.984e-01;-3.305e-01;1.063e+00;3.985e-01;-3.304e-01;1.064e+00;1.695e-02;-1.406e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.033185000;1.064e+00;4.232e-01;-3.515e-01;3.979e-01;-3.305e-01;1.063e+00;3.981e-01;-3.304e-01;1.064e+00;1.693e-02;-1.406e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.034085000;1.064e+00;4.228e-01;-3.515e-01;3.975e-01;-3.305e-01;1.063e+00;3.976e-01;-3.303e-01;1.064e+00;1.691e-02;-1.406e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.034985000;1.064e+00;4.224e-01;-3.515e-01;3.971e-01;-3.305e-01;1.063e+00;3.972e-01;-3.303e-01;1.064e+00;1.689e-02;-1.406e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01
