Time (s);Ip PGU (pu);Ip lower (pu);Ip upper (pu);Ip upper_overdamped (pu);Ip lower_overdamped (pu);Ip upper_underdamped (pu);Ip lower_underdamped (pu)
1.019e+00;3.040e-03;-5.077e-02;5.443e-02;5.443e-02;-4.709e-02;5.219e-02;-5.077e-02
1.020e+00;3.015e-03;-5.077e-02;5.440e-02;5.440e-02;-4.711e-02;5.217e-02;-5.077e-02
1.022e+00;2.991e-03;-5.077e-02;5.437e-02;5.437e-02;-4.713e-02;5.215e-02;-5.077e-02
1.024e+00;2.966e-03;-5.078e-02;5.433e-02;5.433e-02;-4.716e-02;5.213e-02;-5.078e-02
1.025e+00;2.942e-03;-5.078e-02;5.430e-02;5.430e-02;-4.718e-02;5.211e-02;-5.078e-02
1.027e+00;2.919e-03;-5.078e-02;5.427e-02;5.427e-02;-4.720e-02;5.209e-02;-5.078e-02
1.029e+00;2.895e-03;-5.078e-02;5.424e-02;5.424e-02;-4.722e-02;5.207e-02;-5.078e-02
1.030e+00;2.871e-03;-5.078e-02;5.421e-02;5.421e-02;-4.724e-02;5.205e-02;-5.078e-02
1.032e+00;2.848e-03;-5.077e-02;5.418e-02;5.418e-02;-4.725e-02;5.202e-02;-5.077e-02
1.034e+00;2.825e-03;-5.077e-02;5.415e-02;5.415e-02;-4.727e-02;5.200e-02;-5.077e-02
1.035e+00;2.802e-03;-5.077e-02;5.412e-02;5.412e-02;-4.729e-02;5.198e-02;-5.077e-02
1.037e+00;2.780e-03;-5.077e-02;5.409e-02;5.409e-02;-4.731e-02;5.196e-02;-5.077e-02
1.039e+00;2.757e-03;-5.076e-02;5.406e-02;5.406e-02;-4.733e-02;5.194e-02;-5.076e-02
1.040e+00;2.735e-03;-5.076e-02;5.403e-02;5.403e-02;-4.735e-02;5.193e-02;-5.076e-02
1.042e+00;2.713e-03;-5.075e-02;5.400e-02;5.400e-02;-4.737e-02;5.191e-02;-5.075e-02
1.044e+00;2.691e-03;-5.075e-02;5.397e-02;5.397e-02;-4.739e-02;5.189e-02;-5.075e-02
1.045e+00;2.669e-03;-5.074e-02;5.394e-02;5.394e-02;-4.741e-02;5.187e-02;-5.074e-02
1.047e+00;2.647e-03;-5.073e-02;5.391e-02;5.391e-02;-4.742e-02;5.185e-02;-5.073e-02
1.049e+00;2.626e-03;-5.073e-02;5.388e-02;5.388e-02;-4.744e-02;5.183e-02;-5.073e-02
1.050e+00;2.605e-03;-5.072e-02;5.385e-02;5.385e-02;-4.746e-02;5.181e-02;-5.072e-02
1.052e+00;2.583e-03;-5.071e-02;5.382e-02;5.382e-02;-4.748e-02;5.179e-02;-5.071e-02
1.054e+00;2.563e-03;-5.070e-02;5.380e-02;5.380e-02;-4.750e-02;5.177e-02;-5.070e-02
1.055e+00;2.542e-03;-5.069e-02;5.377e-02;5.377e-02;-4.751e-02;5.176e-02;-5.069e-02
1.057e+00;2.521e-03;-5.069e-02;5.374e-02;5.374e-02;-4.753e-02;5.174e-02;-5.069e-02
1.059e+00;2.501e-03;-5.068e-02;5.371e-02;5.371e-02;-4.755e-02;5.172e-02;-5.068e-02
1.060e+00;2.481e-03;-5.067e-02;5.369e-02;5.369e-02;-4.757e-02;5.170e-02;-5.067e-02
1.062e+00;2.460e-03;-5.066e-02;5.366e-02;5.366e-02;-4.758e-02;5.169e-02;-5.066e-02
1.064e+00;2.441e-03;-5.065e-02;5.363e-02;5.363e-02;-4.760e-02;5.167e-02;-5.065e-02
1.065e+00;2.421e-03;-5.063e-02;5.361e-02;5.361e-02;-4.762e-02;5.165e-02;-5.063e-02
1.067e+00;2.401e-03;-5.062e-02;5.358e-02;5.358e-02;-4.763e-02;5.164e-02;-5.062e-02
1.069e+00;2.382e-03;-5.061e-02;5.355e-02;5.355e-02;-4.765e-02;5.162e-02;-5.061e-02
1.070e+00;2.362e-03;-5.060e-02;5.353e-02;5.353e-02;-4.767e-02;5.160e-02;-5.060e-02
1.072e+00;2.343e-03;-5.059e-02;5.350e-02;5.350e-02;-4.768e-02;5.159e-02;-5.059e-02
1.074e+00;2.324e-03;-5.057e-02;5.348e-02;5.348e-02;-4.770e-02;5.157e-02;-5.057e-02
1.075e+00;2.306e-03;-5.056e-02;5.345e-02;5.345e-02;-4.771e-02;5.155e-02;-5.056e-02
1.077e+00;2.287e-03;-5.055e-02;5.342e-02;5.342e-02;-4.773e-02;5.154e-02;-5.055e-02
1.079e+00;2.268e-03;-5.053e-02;5.340e-02;5.340e-02;-4.775e-02;5.152e-02;-5.053e-02
1.080e+00;2.250e-03;-5.052e-02;5.337e-02;5.337e-02;-4.776e-02;5.151e-02;-5.052e-02
1.082e+00;2.232e-03;-5.051e-02;5.335e-02;5.335e-02;-4.778e-02;5.149e-02;-5.051e-02
1.084e+00;2.214e-03;-5.049e-02;5.333e-02;5.333e-02;-4.779e-02;5.147e-02;-5.049e-02
1.085e+00;2.196e-03;-5.048e-02;5.330e-02;5.330e-02;-4.781e-02;5.146e-02;-5.048e-02
1.087e+00;2.178e-03;-5.046e-02;5.328e-02;5.328e-02;-4.782e-02;5.144e-02;-5.046e-02
1.089e+00;2.160e-03;-5.045e-02;5.325e-02;5.325e-02;-4.784e-02;5.143e-02;-5.045e-02
1.090e+00;2.143e-03;-5.043e-02;5.323e-02;5.323e-02;-4.785e-02;5.141e-02;-5.043e-02
1.092e+00;2.126e-03;-5.042e-02;5.320e-02;5.320e-02;-4.787e-02;5.140e-02;-5.042e-02
1.094e+00;2.108e-03;-5.040e-02;5.318e-02;5.318e-02;-4.788e-02;5.139e-02;-5.040e-02
1.095e+00;2.091e-03;-5.039e-02;5.316e-02;5.316e-02;-4.790e-02;5.137e-02;-5.039e-02
1.097e+00;2.074e-03;-5.037e-02;5.313e-02;5.313e-02;-4.791e-02;5.136e-02;-5.037e-02
1.099e+00;2.058e-03;-5.035e-02;5.311e-02;5.311e-02;-4.793e-02;5.134e-02;-5.035e-02
1.100e+00;2.041e-03;-5.034e-02;5.309e-02;5.309e-02;-4.794e-02;5.133e-02;-5.034e-02
1.102e+00;2.024e-03;-5.033e-02;5.307e-02;5.307e-02;-4.795e-02;5.131e-02;-5.033e-02
1.104e+00;2.008e-03;-5.034e-02;5.304e-02;5.304e-02;-4.797e-02;5.130e-02;-5.034e-02
1.105e+00;1.992e-03;-5.034e-02;5.302e-02;5.302e-02;-4.798e-02;5.129e-02;-5.034e-02
1.107e+00;1.976e-03;-5.034e-02;5.300e-02;5.300e-02;-4.800e-02;5.127e-02;-5.034e-02
1.109e+00;1.960e-03;-5.035e-02;5.298e-02;5.298e-02;-4.801e-02;5.126e-02;-5.035e-02
1.110e+00;1.944e-03;-5.035e-02;5.295e-02;5.295e-02;-4.802e-02;5.125e-02;-5.035e-02
1.112e+00;1.928e-03;-5.035e-02;5.293e-02;5.293e-02;-4.804e-02;5.123e-02;-5.035e-02
1.114e+00;1.912e-03;-5.035e-02;5.291e-02;5.291e-02;-4.805e-02;5.122e-02;-5.035e-02
1.115e+00;1.897e-03;-5.035e-02;5.289e-02;5.289e-02;-4.806e-02;5.121e-02;-5.035e-02
1.117e+00;1.882e-03;-5.035e-02;5.287e-02;5.287e-02;-4.808e-02;5.120e-02;-5.035e-02
1.119e+00;1.866e-03;-5.036e-02;5.285e-02;5.285e-02;-4.809e-02;5.118e-02;-5.036e-02
1.120e+00;1.851e-03;-5.036e-02;5.283e-02;5.283e-02;-4.810e-02;5.117e-02;-5.036e-02
1.122e+00;1.836e-03;-5.036e-02;5.281e-02;5.281e-02;-4.812e-02;5.116e-02;-5.036e-02
1.124e+00;1.821e-03;-5.036e-02;5.278e-02;5.278e-02;-4.813e-02;5.115e-02;-5.036e-02
1.125e+00;1.807e-03;-5.035e-02;5.276e-02;5.276e-02;-4.814e-02;5.113e-02;-5.035e-02
1.127e+00;1.792e-03;-5.035e-02;5.274e-02;5.274e-02;-4.815e-02;5.112e-02;-5.035e-02
1.129e+00;1.777e-03;-5.035e-02;5.272e-02;5.272e-02;-4.817e-02;5.111e-02;-5.035e-02
1.130e+00;1.763e-03;-5.035e-02;5.270e-02;5.270e-02;-4.818e-02;5.110e-02;-5.035e-02
1.132e+00;1.749e-03;-5.035e-02;5.268e-02;5.268e-02;-4.819e-02;5.109e-02;-5.035e-02
1.134e+00;1.735e-03;-5.035e-02;5.266e-02;5.266e-02;-4.820e-02;5.107e-02;-5.035e-02
1.135e+00;1.721e-03;-5.034e-02;5.264e-02;5.264e-02;-4.822e-02;5.106e-02;-5.034e-02
1.137e+00;1.707e-03;-5.034e-02;5.262e-02;5.262e-02;-4.823e-02;5.105e-02;-5.034e-02
1.139e+00;1.693e-03;-5.034e-02;5.261e-02;5.261e-02;-4.824e-02;5.104e-02;-5.034e-02
1.140e+00;1.679e-03;-5.034e-02;5.259e-02;5.259e-02;-4.825e-02;5.103e-02;-5.034e-02
1.142e+00;1.666e-03;-5.033e-02;5.257e-02;5.257e-02;-4.826e-02;5.102e-02;-5.033e-02
1.144e+00;1.652e-03;-5.033e-02;5.255e-02;5.255e-02;-4.828e-02;5.101e-02;-5.033e-02
1.145e+00;1.639e-03;-5.032e-02;5.253e-02;5.253e-02;-4.829e-02;5.100e-02;-5.032e-02
1.147e+00;1.625e-03;-5.032e-02;5.251e-02;5.251e-02;-4.830e-02;5.098e-02;-5.032e-02
1.149e+00;1.612e-03;-5.032e-02;5.249e-02;5.249e-02;-4.831e-02;5.097e-02;-5.032e-02
1.150e+00;1.599e-03;-5.031e-02;5.247e-02;5.247e-02;-4.832e-02;5.096e-02;-5.031e-02
1.152e+00;1.586e-03;-5.031e-02;5.246e-02;5.246e-02;-4.833e-02;5.095e-02;-5.031e-02
1.154e+00;1.573e-03;-5.030e-02;5.244e-02;5.244e-02;-4.834e-02;5.094e-02;-5.030e-02
1.155e+00;1.561e-03;-5.030e-02;5.242e-02;5.242e-02;-4.836e-02;5.093e-02;-5.030e-02
1.157e+00;1.548e-03;-5.029e-02;5.240e-02;5.240e-02;-4.837e-02;5.092e-02;-5.029e-02
1.159e+00;1.536e-03;-5.028e-02;5.238e-02;5.238e-02;-4.838e-02;5.091e-02;-5.028e-02
1.160e+00;1.523e-03;-5.028e-02;5.237e-02;5.237e-02;-4.839e-02;5.090e-02;-5.028e-02
1.162e+00;1.511e-03;-5.027e-02;5.235e-02;5.235e-02;-4.840e-02;5.089e-02;-5.027e-02
1.164e+00;1.499e-03;-5.027e-02;5.233e-02;5.233e-02;-4.841e-02;5.088e-02;-5.027e-02
1.165e+00;1.486e-03;-5.026e-02;5.231e-02;5.231e-02;-4.842e-02;5.087e-02;-5.026e-02
1.167e+00;1.474e-03;-5.025e-02;5.230e-02;5.230e-02;-4.843e-02;5.086e-02;-5.025e-02
1.169e+00;1.462e-03;-5.025e-02;5.228e-02;5.228e-02;-4.844e-02;5.085e-02;-5.025e-02
1.170e+00;1.451e-03;-5.024e-02;5.226e-02;5.226e-02;-4.845e-02;5.084e-02;-5.024e-02
1.172e+00;1.439e-03;-5.023e-02;5.225e-02;5.225e-02;-4.846e-02;5.083e-02;-5.023e-02
1.174e+00;1.427e-03;-5.022e-02;5.223e-02;5.223e-02;-4.847e-02;5.082e-02;-5.022e-02
1.175e+00;1.416e-03;-5.022e-02;5.221e-02;5.221e-02;-4.848e-02;5.082e-02;-5.022e-02
1.177e+00;1.404e-03;-5.021e-02;5.220e-02;5.220e-02;-4.849e-02;5.081e-02;-5.021e-02
1.179e+00;1.393e-03;-5.020e-02;5.218e-02;5.218e-02;-4.850e-02;5.080e-02;-5.020e-02
1.180e+00;1.382e-03;-5.019e-02;5.216e-02;5.216e-02;-4.851e-02;5.079e-02;-5.019e-02
1.182e+00;1.370e-03;-5.019e-02;5.215e-02;5.215e-02;-4.852e-02;5.078e-02;-5.019e-02
1.184e+00;1.359e-03;-5.018e-02;5.213e-02;5.213e-02;-4.853e-02;5.077e-02;-5.018e-02
1.185e+00;1.348e-03;-5.017e-02;5.212e-02;5.212e-02;-4.854e-02;5.076e-02;-5.017e-02
1.187e+00;1.337e-03;-5.016e-02;5.210e-02;5.210e-02;-4.855e-02;5.075e-02;-5.016e-02
1.189e+00;1.326e-03;-5.015e-02;5.208e-02;5.208e-02;-4.856e-02;5.075e-02;-5.015e-02
1.190e+00;1.316e-03;-5.014e-02;5.207e-02;5.207e-02;-4.857e-02;5.074e-02;-5.014e-02
1.192e+00;1.305e-03;-5.014e-02;5.205e-02;5.205e-02;-4.858e-02;5.073e-02;-5.014e-02
1.194e+00;1.295e-03;-5.013e-02;5.204e-02;5.204e-02;-4.859e-02;5.072e-02;-5.013e-02
1.195e+00;1.284e-03;-5.012e-02;5.202e-02;5.202e-02;-4.860e-02;5.071e-02;-5.012e-02
1.197e+00;1.274e-03;-5.011e-02;5.201e-02;5.201e-02;-4.861e-02;5.070e-02;-5.011e-02
1.199e+00;1.263e-03;-5.010e-02;5.199e-02;5.199e-02;-4.862e-02;5.070e-02;-5.010e-02
1.200e+00;1.253e-03;-5.009e-02;5.198e-02;5.198e-02;-4.863e-02;5.069e-02;-5.009e-02
1.202e+00;1.243e-03;-5.008e-02;5.196e-02;5.196e-02;-4.864e-02;5.068e-02;-5.008e-02
1.204e+00;1.233e-03;-5.007e-02;5.195e-02;5.195e-02;-4.865e-02;5.067e-02;-5.007e-02
1.205e+00;1.223e-03;-5.006e-02;5.194e-02;5.194e-02;-4.866e-02;5.066e-02;-5.006e-02
1.207e+00;1.213e-03;-5.006e-02;5.192e-02;5.192e-02;-4.866e-02;5.066e-02;-5.006e-02
1.209e+00;1.203e-03;-5.005e-02;5.191e-02;5.191e-02;-4.867e-02;5.065e-02;-5.005e-02
1.210e+00;1.193e-03;-5.004e-02;5.189e-02;5.189e-02;-4.868e-02;5.064e-02;-5.004e-02
1.212e+00;1.184e-03;-5.003e-02;5.188e-02;5.188e-02;-4.869e-02;5.063e-02;-5.003e-02
1.214e+00;1.174e-03;-5.002e-02;5.186e-02;5.186e-02;-4.870e-02;5.063e-02;-5.002e-02
1.215e+00;1.165e-03;-5.001e-02;5.185e-02;5.185e-02;-4.871e-02;5.062e-02;-5.001e-02
1.217e+00;1.155e-03;-5.000e-02;5.184e-02;5.184e-02;-4.872e-02;5.061e-02;-5.000e-02
1.219e+00;1.146e-03;-4.999e-02;5.182e-02;5.182e-02;-4.873e-02;5.061e-02;-4.999e-02
1.220e+00;1.137e-03;-4.998e-02;5.181e-02;5.181e-02;-4.873e-02;5.060e-02;-4.998e-02
1.222e+00;1.127e-03;-4.997e-02;5.180e-02;5.180e-02;-4.874e-02;5.059e-02;-4.997e-02
1.224e+00;1.118e-03;-4.996e-02;5.178e-02;5.178e-02;-4.875e-02;5.058e-02;-4.996e-02
1.225e+00;1.109e-03;-4.995e-02;5.177e-02;5.177e-02;-4.876e-02;5.058e-02;-4.995e-02
1.227e+00;1.100e-03;-4.994e-02;5.176e-02;5.176e-02;-4.877e-02;5.057e-02;-4.994e-02
1.229e+00;1.091e-03;-4.993e-02;5.174e-02;5.174e-02;-4.877e-02;5.056e-02;-4.993e-02
1.230e+00;1.083e-03;-4.992e-02;5.173e-02;5.173e-02;-4.878e-02;5.056e-02;-4.992e-02
1.232e+00;1.074e-03;-4.991e-02;5.172e-02;5.172e-02;-4.879e-02;5.055e-02;-4.991e-02
1.234e+00;1.065e-03;-4.990e-02;5.170e-02;5.170e-02;-4.880e-02;5.054e-02;-4.990e-02
1.235e+00;1.056e-03;-4.989e-02;5.169e-02;5.169e-02;-4.881e-02;5.054e-02;-4.989e-02
1.237e+00;1.048e-03;-4.988e-02;5.168e-02;5.168e-02;-4.881e-02;5.053e-02;-4.988e-02
1.239e+00;1.039e-03;-4.988e-02;5.167e-02;5.167e-02;-4.882e-02;5.052e-02;-4.988e-02
1.240e+00;1.031e-03;-4.987e-02;5.165e-02;5.165e-02;-4.883e-02;5.052e-02;-4.987e-02
1.242e+00;1.023e-03;-4.986e-02;5.164e-02;5.164e-02;-4.884e-02;5.051e-02;-4.986e-02
1.244e+00;1.014e-03;-4.985e-02;5.163e-02;5.163e-02;-4.885e-02;5.051e-02;-4.985e-02
1.245e+00;1.006e-03;-4.984e-02;5.162e-02;5.162e-02;-4.885e-02;5.050e-02;-4.984e-02
1.247e+00;9.980e-04;-4.983e-02;5.161e-02;5.161e-02;-4.886e-02;5.049e-02;-4.983e-02
1.249e+00;9.899e-04;-4.982e-02;5.159e-02;5.159e-02;-4.887e-02;5.049e-02;-4.982e-02
1.250e+00;9.819e-04;-4.981e-02;5.158e-02;5.158e-02;-4.888e-02;5.048e-02;-4.981e-02
1.252e+00;9.740e-04;-4.980e-02;5.157e-02;5.157e-02;-4.888e-02;5.048e-02;-4.980e-02
1.254e+00;9.661e-04;-4.979e-02;5.156e-02;5.156e-02;-4.889e-02;5.047e-02;-4.979e-02
1.255e+00;9.582e-04;-4.978e-02;5.155e-02;5.155e-02;-4.890e-02;5.046e-02;-4.978e-02
1.257e+00;9.505e-04;-4.977e-02;5.153e-02;5.153e-02;-4.890e-02;5.046e-02;-4.977e-02
1.259e+00;9.428e-04;-4.976e-02;5.152e-02;5.152e-02;-4.891e-02;5.045e-02;-4.976e-02
1.260e+00;9.352e-04;-4.975e-02;5.151e-02;5.151e-02;-4.892e-02;5.045e-02;-4.975e-02
1.262e+00;9.276e-04;-4.974e-02;5.150e-02;5.150e-02;-4.893e-02;5.044e-02;-4.974e-02
1.264e+00;9.201e-04;-4.974e-02;5.149e-02;5.149e-02;-4.893e-02;5.044e-02;-4.974e-02
1.265e+00;9.126e-04;-4.973e-02;5.148e-02;5.148e-02;-4.894e-02;5.043e-02;-4.973e-02
1.267e+00;9.052e-04;-4.972e-02;5.147e-02;5.147e-02;-4.895e-02;5.043e-02;-4.972e-02
1.269e+00;8.979e-04;-4.971e-02;5.146e-02;5.146e-02;-4.895e-02;5.042e-02;-4.971e-02
1.270e+00;8.906e-04;-4.970e-02;5.145e-02;5.145e-02;-4.896e-02;5.042e-02;-4.970e-02
1.272e+00;8.834e-04;-4.969e-02;5.143e-02;5.143e-02;-4.897e-02;5.041e-02;-4.969e-02
1.274e+00;8.763e-04;-4.968e-02;5.142e-02;5.142e-02;-4.897e-02;5.040e-02;-4.968e-02
1.275e+00;8.692e-04;-4.967e-02;5.141e-02;5.141e-02;-4.898e-02;5.040e-02;-4.967e-02
1.277e+00;8.621e-04;-4.966e-02;5.140e-02;5.140e-02;-4.899e-02;5.039e-02;-4.966e-02
1.279e+00;8.552e-04;-4.966e-02;5.139e-02;5.139e-02;-4.899e-02;5.039e-02;-4.966e-02
1.280e+00;8.482e-04;-4.965e-02;5.138e-02;5.138e-02;-4.900e-02;5.038e-02;-4.965e-02
1.282e+00;8.414e-04;-4.964e-02;5.137e-02;5.137e-02;-4.901e-02;5.038e-02;-4.964e-02
1.284e+00;8.346e-04;-4.963e-02;5.136e-02;5.136e-02;-4.901e-02;5.037e-02;-4.963e-02
1.285e+00;8.278e-04;-4.962e-02;5.135e-02;5.135e-02;-4.902e-02;5.037e-02;-4.962e-02
1.287e+00;8.211e-04;-4.962e-02;5.134e-02;5.134e-02;-4.903e-02;5.037e-02;-4.962e-02
1.289e+00;8.145e-04;-4.961e-02;5.133e-02;5.133e-02;-4.903e-02;5.036e-02;-4.961e-02
1.290e+00;8.079e-04;-4.960e-02;5.132e-02;5.132e-02;-4.904e-02;5.036e-02;-4.960e-02
1.292e+00;8.013e-04;-4.959e-02;5.131e-02;5.131e-02;-4.904e-02;5.035e-02;-4.959e-02
1.294e+00;7.948e-04;-4.958e-02;5.130e-02;5.130e-02;-4.905e-02;5.035e-02;-4.958e-02
1.295e+00;7.884e-04;-4.958e-02;5.129e-02;5.129e-02;-4.906e-02;5.034e-02;-4.958e-02
1.297e+00;7.820e-04;-4.957e-02;5.128e-02;5.128e-02;-4.906e-02;5.034e-02;-4.957e-02
1.299e+00;7.757e-04;-4.956e-02;5.127e-02;5.127e-02;-4.907e-02;5.033e-02;-4.956e-02
1.300e+00;7.694e-04;-4.955e-02;5.126e-02;5.126e-02;-4.907e-02;5.033e-02;-4.955e-02
1.302e+00;7.632e-04;-4.955e-02;5.125e-02;5.125e-02;-4.908e-02;5.032e-02;-4.955e-02
1.304e+00;7.570e-04;-4.954e-02;5.124e-02;5.124e-02;-4.909e-02;5.032e-02;-4.954e-02
1.305e+00;7.509e-04;-4.953e-02;5.123e-02;5.123e-02;-4.909e-02;5.032e-02;-4.953e-02
1.307e+00;7.448e-04;-4.952e-02;5.122e-02;5.122e-02;-4.910e-02;5.031e-02;-4.952e-02
1.309e+00;7.388e-04;-4.952e-02;5.122e-02;5.122e-02;-4.910e-02;5.031e-02;-4.952e-02
1.310e+00;7.328e-04;-4.951e-02;5.121e-02;5.121e-02;-4.911e-02;5.030e-02;-4.951e-02
1.312e+00;7.268e-04;-4.950e-02;5.120e-02;5.120e-02;-4.911e-02;5.030e-02;-4.950e-02
1.314e+00;7.210e-04;-4.950e-02;5.119e-02;5.119e-02;-4.912e-02;5.030e-02;-4.950e-02
1.315e+00;7.151e-04;-4.949e-02;5.118e-02;5.118e-02;-4.913e-02;5.029e-02;-4.949e-02
1.317e+00;7.093e-04;-4.948e-02;5.117e-02;5.117e-02;-4.913e-02;5.029e-02;-4.948e-02
1.319e+00;7.036e-04;-4.948e-02;5.116e-02;5.116e-02;-4.914e-02;5.028e-02;-4.948e-02
1.320e+00;6.979e-04;-4.947e-02;5.115e-02;5.115e-02;-4.914e-02;5.028e-02;-4.947e-02
1.322e+00;6.922e-04;-4.946e-02;5.114e-02;5.114e-02;-4.915e-02;5.028e-02;-4.946e-02
1.324e+00;6.866e-04;-4.946e-02;5.114e-02;5.114e-02;-4.915e-02;5.027e-02;-4.946e-02
1.325e+00;6.811e-04;-4.945e-02;5.113e-02;5.113e-02;-4.916e-02;5.027e-02;-4.945e-02
1.327e+00;6.756e-04;-4.945e-02;5.112e-02;5.112e-02;-4.916e-02;5.026e-02;-4.945e-02
1.329e+00;6.701e-04;-4.944e-02;5.111e-02;5.111e-02;-4.917e-02;5.026e-02;-4.944e-02
1.330e+00;6.647e-04;-4.943e-02;5.110e-02;5.110e-02;-4.918e-02;5.026e-02;-4.943e-02
1.332e+00;6.593e-04;-4.943e-02;5.109e-02;5.109e-02;-4.918e-02;5.025e-02;-4.943e-02
1.334e+00;6.539e-04;-4.942e-02;5.109e-02;5.109e-02;-4.919e-02;5.025e-02;-4.942e-02
1.335e+00;6.487e-04;-4.942e-02;5.108e-02;5.108e-02;-4.919e-02;5.025e-02;-4.942e-02
1.337e+00;6.434e-04;-4.941e-02;5.107e-02;5.107e-02;-4.920e-02;5.024e-02;-4.941e-02
1.339e+00;6.382e-04;-4.941e-02;5.106e-02;5.106e-02;-4.920e-02;5.024e-02;-4.941e-02
1.340e+00;6.330e-04;-4.940e-02;5.105e-02;5.105e-02;-4.921e-02;5.024e-02;-4.940e-02
1.342e+00;6.279e-04;-4.940e-02;5.104e-02;5.104e-02;-4.921e-02;5.023e-02;-4.940e-02
1.344e+00;6.228e-04;-4.939e-02;5.104e-02;5.104e-02;-4.922e-02;5.023e-02;-4.939e-02
1.345e+00;6.178e-04;-4.939e-02;5.103e-02;5.103e-02;-4.922e-02;5.023e-02;-4.939e-02
1.347e+00;6.128e-04;-4.938e-02;5.102e-02;5.102e-02;-4.923e-02;5.022e-02;-4.938e-02
1.349e+00;6.078e-04;-4.938e-02;5.101e-02;5.101e-02;-4.923e-02;5.022e-02;-4.938e-02
1.350e+00;6.029e-04;-4.937e-02;5.101e-02;5.101e-02;-4.924e-02;5.022e-02;-4.937e-02
1.352e+00;5.980e-04;-4.937e-02;5.100e-02;5.100e-02;-4.924e-02;5.021e-02;-4.937e-02
1.354e+00;5.932e-04;-4.937e-02;5.099e-02;5.099e-02;-4.925e-02;5.021e-02;-4.937e-02
1.355e+00;5.884e-04;-4.936e-02;5.098e-02;5.098e-02;-4.925e-02;5.021e-02;-4.936e-02
1.357e+00;5.836e-04;-4.936e-02;5.098e-02;5.098e-02;-4.925e-02;5.020e-02;-4.936e-02
1.359e+00;5.789e-04;-4.935e-02;5.097e-02;5.097e-02;-4.926e-02;5.020e-02;-4.935e-02
1.360e+00;5.742e-04;-4.935e-02;5.096e-02;5.096e-02;-4.926e-02;5.020e-02;-4.935e-02
1.362e+00;5.695e-04;-4.935e-02;5.095e-02;5.095e-02;-4.927e-02;5.019e-02;-4.935e-02
1.364e+00;5.649e-04;-4.934e-02;5.095e-02;5.095e-02;-4.927e-02;5.019e-02;-4.934e-02
1.365e+00;5.604e-04;-4.934e-02;5.094e-02;5.094e-02;-4.928e-02;5.019e-02;-4.934e-02
1.367e+00;5.558e-04;-4.934e-02;5.093e-02;5.093e-02;-4.928e-02;5.019e-02;-4.934e-02
1.369e+00;5.513e-04;-4.933e-02;5.093e-02;5.093e-02;-4.929e-02;5.018e-02;-4.933e-02
1.370e+00;5.469e-04;-4.933e-02;5.092e-02;5.092e-02;-4.929e-02;5.018e-02;-4.933e-02
1.372e+00;5.424e-04;-4.933e-02;5.091e-02;5.091e-02;-4.930e-02;5.018e-02;-4.933e-02
1.374e+00;5.380e-04;-4.932e-02;5.090e-02;5.090e-02;-4.930e-02;5.017e-02;-4.932e-02
1.375e+00;5.337e-04;-4.932e-02;5.090e-02;5.090e-02;-4.930e-02;5.017e-02;-4.932e-02
1.377e+00;5.294e-04;-4.932e-02;5.089e-02;5.089e-02;-4.931e-02;5.017e-02;-4.932e-02
1.379e+00;5.251e-04;-4.931e-02;5.088e-02;5.088e-02;-4.931e-02;5.017e-02;-4.931e-02
1.380e+00;5.208e-04;-4.932e-02;5.088e-02;5.088e-02;-4.932e-02;5.016e-02;-4.931e-02
1.382e+00;5.166e-04;-4.932e-02;5.087e-02;5.087e-02;-4.932e-02;5.016e-02;-4.931e-02
1.384e+00;5.124e-04;-4.933e-02;5.086e-02;5.086e-02;-4.933e-02;5.016e-02;-4.931e-02
1.385e+00;5.083e-04;-4.933e-02;5.086e-02;5.086e-02;-4.933e-02;5.016e-02;-4.930e-02
1.387e+00;5.042e-04;-4.933e-02;5.085e-02;5.085e-02;-4.933e-02;5.015e-02;-4.930e-02
1.389e+00;5.001e-04;-4.934e-02;5.084e-02;5.084e-02;-4.934e-02;5.015e-02;-4.930e-02
1.390e+00;4.960e-04;-4.934e-02;5.084e-02;5.084e-02;-4.934e-02;5.015e-02;-4.930e-02
1.392e+00;4.920e-04;-4.935e-02;5.083e-02;5.083e-02;-4.935e-02;5.015e-02;-4.930e-02
1.394e+00;4.880e-04;-4.935e-02;5.083e-02;5.083e-02;-4.935e-02;5.014e-02;-4.929e-02
1.395e+00;4.841e-04;-4.936e-02;5.082e-02;5.082e-02;-4.936e-02;5.014e-02;-4.929e-02
1.397e+00;4.802e-04;-4.936e-02;5.081e-02;5.081e-02;-4.936e-02;5.014e-02;-4.929e-02
1.399e+00;4.763e-04;-4.936e-02;5.081e-02;5.081e-02;-4.936e-02;5.014e-02;-4.929e-02
1.400e+00;4.724e-04;-4.937e-02;5.080e-02;5.080e-02;-4.937e-02;5.013e-02;-4.929e-02
1.402e+00;4.686e-04;-4.937e-02;5.079e-02;5.079e-02;-4.937e-02;5.013e-02;-4.929e-02
1.404e+00;4.648e-04;-4.938e-02;5.079e-02;5.079e-02;-4.938e-02;5.013e-02;-4.928e-02
1.405e+00;4.610e-04;-4.938e-02;5.078e-02;5.078e-02;-4.938e-02;5.013e-02;-4.929e-02
1.407e+00;4.573e-04;-4.938e-02;5.078e-02;5.078e-02;-4.938e-02;5.012e-02;-4.930e-02
1.409e+00;4.536e-04;-4.939e-02;5.077e-02;5.077e-02;-4.939e-02;5.012e-02;-4.931e-02
