time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
32.059560000;1.052e+00;4.171e-01;-4.650e-01;3.963e-01;-4.418e-01;1.032e+00;4.093e-01;-4.297e-01;1.052e+00;1.668e-02;-1.860e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
32.089560000;1.053e+00;4.171e-01;-4.647e-01;3.963e-01;-4.415e-01;1.032e+00;4.093e-01;-4.295e-01;1.053e+00;1.668e-02;-1.859e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
32.614560000;1.053e+00;4.171e-01;-4.599e-01;3.961e-01;-4.367e-01;1.033e+00;4.089e-01;-4.247e-01;1.053e+00;1.668e-02;-1.839e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
32.920560000;1.053e+00;4.171e-01;-4.574e-01;3.960e-01;-4.343e-01;1.033e+00;4.088e-01;-4.223e-01;1.053e+00;1.668e-02;-1.829e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
32.976560000;1.053e+00;4.171e-01;-4.569e-01;3.960e-01;-4.338e-01;1.033e+00;4.088e-01;-4.219e-01;1.053e+00;1.668e-02;-1.828e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
33.085560000;1.053e+00;4.171e-01;-4.561e-01;3.960e-01;-4.330e-01;1.033e+00;4.087e-01;-4.211e-01;1.053e+00;1.668e-02;-1.825e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
33.222560000;1.053e+00;4.171e-01;-4.552e-01;3.960e-01;-4.321e-01;1.033e+00;4.086e-01;-4.201e-01;1.053e+00;1.669e-02;-1.821e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
33.277560000;1.053e+00;4.171e-01;-4.548e-01;3.960e-01;-4.317e-01;1.034e+00;4.086e-01;-4.198e-01;1.053e+00;1.669e-02;-1.819e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
33.895560000;1.054e+00;4.172e-01;-4.511e-01;3.959e-01;-4.281e-01;1.034e+00;4.084e-01;-4.162e-01;1.054e+00;1.669e-02;-1.804e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
33.929560000;1.054e+00;4.172e-01;-4.509e-01;3.959e-01;-4.279e-01;1.034e+00;4.083e-01;-4.160e-01;1.054e+00;1.669e-02;-1.804e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
34.083560000;1.054e+00;4.172e-01;-4.502e-01;3.958e-01;-4.271e-01;1.034e+00;4.083e-01;-4.153e-01;1.054e+00;1.669e-02;-1.801e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
34.324560000;1.054e+00;4.172e-01;-4.491e-01;3.958e-01;-4.261e-01;1.034e+00;4.082e-01;-4.141e-01;1.054e+00;1.669e-02;-1.796e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
34.889560000;1.054e+00;4.172e-01;-4.469e-01;3.957e-01;-4.239e-01;1.035e+00;4.081e-01;-4.120e-01;1.054e+00;1.669e-02;-1.787e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
34.957560000;1.054e+00;4.172e-01;-4.466e-01;3.957e-01;-4.237e-01;1.035e+00;4.081e-01;-4.118e-01;1.054e+00;1.669e-02;-1.787e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
35.191560000;1.054e+00;4.172e-01;-4.459e-01;3.957e-01;-4.229e-01;1.035e+00;4.080e-01;-4.111e-01;1.054e+00;1.669e-02;-1.784e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
35.506560000;1.054e+00;4.172e-01;-4.451e-01;3.957e-01;-4.221e-01;1.035e+00;4.079e-01;-4.102e-01;1.054e+00;1.669e-02;-1.780e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
35.644560000;1.054e+00;4.172e-01;-4.447e-01;3.956e-01;-4.218e-01;1.035e+00;4.079e-01;-4.099e-01;1.054e+00;1.669e-02;-1.779e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
35.795560000;1.055e+00;4.172e-01;-4.444e-01;3.956e-01;-4.215e-01;1.035e+00;4.079e-01;-4.096e-01;1.055e+00;1.669e-02;-1.778e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
35.934709000;1.055e+00;4.172e-01;-4.441e-01;3.956e-01;-4.212e-01;1.035e+00;4.079e-01;-4.093e-01;1.055e+00;1.669e-02;-1.776e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
36.136709000;1.055e+00;4.172e-01;-4.437e-01;3.956e-01;-4.208e-01;1.035e+00;4.078e-01;-4.090e-01;1.055e+00;1.669e-02;-1.775e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
36.414709000;1.055e+00;4.172e-01;-4.433e-01;3.956e-01;-4.203e-01;1.035e+00;4.078e-01;-4.085e-01;1.055e+00;1.669e-02;-1.773e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
36.698709000;1.055e+00;4.172e-01;-4.429e-01;3.956e-01;-4.200e-01;1.035e+00;4.078e-01;-4.081e-01;1.055e+00;1.669e-02;-1.772e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
37.114709000;1.055e+00;4.172e-01;-4.425e-01;3.956e-01;-4.195e-01;1.035e+00;4.077e-01;-4.077e-01;1.055e+00;1.669e-02;-1.770e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
37.206709000;1.055e+00;4.172e-01;-4.424e-01;3.956e-01;-4.194e-01;1.035e+00;4.077e-01;-4.076e-01;1.055e+00;1.669e-02;-1.769e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
37.485709000;1.055e+00;4.172e-01;-4.422e-01;3.956e-01;-4.192e-01;1.036e+00;4.077e-01;-4.074e-01;1.055e+00;1.669e-02;-1.769e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
37.487709000;1.055e+00;4.172e-01;-4.421e-01;3.956e-01;-4.192e-01;1.036e+00;4.077e-01;-4.074e-01;1.055e+00;1.669e-02;-1.769e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
37.942709000;1.055e+00;4.172e-01;-4.419e-01;3.956e-01;-4.189e-01;1.036e+00;4.077e-01;-4.071e-01;1.055e+00;1.669e-02;-1.767e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
38.368709000;1.055e+00;4.172e-01;-4.417e-01;3.956e-01;-4.188e-01;1.036e+00;4.077e-01;-4.069e-01;1.055e+00;1.669e-02;-1.767e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
38.727709000;1.055e+00;4.172e-01;-4.416e-01;3.956e-01;-4.187e-01;1.036e+00;4.077e-01;-4.069e-01;1.055e+00;1.669e-02;-1.766e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
38.990709000;1.055e+00;4.172e-01;-4.415e-01;3.956e-01;-4.186e-01;1.036e+00;4.077e-01;-4.068e-01;1.055e+00;1.669e-02;-1.766e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
100.000000000;1.055e+00;4.172e-01;-4.420e-01;3.956e-01;-4.191e-01;1.036e+00;4.077e-01;-4.073e-01;1.055e+00;1.669e-02;-1.768e-02;5.000e+01;1.000e+01;4.166e-01;-4.441e-01;5.000e+01;5.000e+01
